dataset_set,mass_GeV,mass_MeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,confidence_level,cls_alpha,cls_statistic,cls_calibration,combined_mode,eps2_obs_95_ee_channel,minimal_visible_factor,N_eff_BR,BR_ee_minimal,dimuon_correction_applied,eps2_obs_95_minimal_visible,eps2_obs_90_ee_channel_reference,eps2_obs_90_minimal_visible_reference,eps2_95_over_90,p0_analytic,Z_analytic,p0_source,gp_state_sha256_by_dataset,profile_cache_limit_calls,profile_cache_asimov_fixed_nodes
2016+2021,0.10100000000000001,101,0.003395877654945,0.0025853858749999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.9070837476759094e-06,1,1,1,False,1.9070837476759094e-06,1.5784097171009358e-06,1.5784097171009358e-06,1.2082311246655584,0.49986225840519077,0.00034526698300120002,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""323e6f6890ce75b4ef88874df8cdb66c9b75a1316f90decd4abe51d1b6a79972"", ""2021"": ""de37588a09646d89ea671436f83278df609d18b8a8f54cbe91485846b2854d8a""}",1,21
2016+2021,0.10199999999999999,102,0.0034276986451199001,0.0026014434999999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,1.9673426987513168e-06,1,1,1,False,1.9673426987513168e-06,1.6299528408600426e-06,1.6299528408600426e-06,1.2069936316152869,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""fc1348127cfb90abca794765141a034bec7a330e9080ce5edb3cb91dfc024202"", ""2021"": ""225f72080a10c6fd1e90f2937fbc0c6a057a98c7772795c8325187ee1bce20a3""}",1,22
2016+2021,0.10299999999999999,103,0.0034597099085450001,0.0026176728750000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.1146772818769911e-06,1,1,1,False,2.1146772818769911e-06,1.760280788075115e-06,1.760280788075115e-06,1.201329524359243,0.49986225840519077,0.00034526698300120002,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""0e2e9b8116cf401445b172855eb03dd4481077cdb2a0915de5ada84c9f1a119f"", ""2021"": ""d02fc377c754df9a05d460ff5163caf7794fe0342f47fa64fe828aadbb276808""}",1,22
2016+2021,0.104,104,0.0034919082499199,0.0026340740000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.2753068415110325e-06,1,1,1,False,2.2753068415110325e-06,1.9064783120587701e-06,1.9064783120587701e-06,1.1934606478968919,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""a5966f5bc11ac889326a97c437157be67ee044950db27d420c4d86ed93c32961"", ""2021"": ""e2194ce82781d9def715b59f2f4b6b20c2b91c2a627c28fe674cfcc84065aa31""}",1,22
2016+2021,0.105,105,0.0035242903406249,0.002650646875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3451949974424785e-06,1,1,1,False,2.3451949974424785e-06,1.9692010351980644e-06,1.9692010351980644e-06,1.1909373169746462,0.49469576331269338,0.0132961414103418,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""4572f9a5d08a663bb1428b773133bc42a28ff91d24c086d75b0592a3565f6f95"", ""2021"": ""f67245d5e3556756cb6fe6167150f9f8f6e2c8fd62bbb5a9627dbd0e1d44d866""}",1,22
2016+2021,0.106,106,0.0035568527187199001,0.0026673915,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3476396722496724e-06,1,1,1,False,2.3476396722496724e-06,1.9737766543846426e-06,1.9737766543846426e-06,1.1894150571872013,0.49340163009877469,0.0165404147323772,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""10c76efeee3c3a0887fc0db82ca6b01122b9bf2a439cfb5e16cf0347061c6bc0"", ""2021"": ""cd8bc9c0aa6a891a5055b1d904cc434784bcbaa6bd895b15538e259e62885c1e""}",1,22
2016+2021,0.107,107,0.0035895917889450001,0.0026843078749999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3086627457244989e-06,1,1,1,False,2.3086627457244989e-06,1.934727097750637e-06,1.934727097750637e-06,1.1932756554702775,0.49990260198329139,0.000244140625,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""c007102e7e60e74338e1a2d19c29ce00934ffb9e129e6e97cdb363e4d91909d1"", ""2021"": ""8a52a6a99667b521670be199c0fa1d9176a449ae0717da7f86f98bfa73df338c""}",1,22
2016+2021,0.108,108,0.0036225038227200002,0.002701396,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.2131931427878043e-06,1,1,1,False,2.2131931427878043e-06,1.8443197650917344e-06,1.8443197650917344e-06,1.2000051101104598,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""123dde2a7af2208a771e3ee55b56614d9577e9e901949462793bb398ca02b94a"", ""2021"": ""52606fb23e5792e5e8d68c42ccf86b5a3d2e2ff92a3a010271d5ad11e354fb34""}",1,22
2016+2021,0.109,109,0.0036555849581449001,0.0027186558749999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.1924170206065902e-06,1,1,1,False,2.1924170206065902e-06,1.827759289090679e-06,1.827759289090679e-06,1.199510807409071,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""c9d99b3be89873eea96df78ace6d4451cedf2a323c03538f4b2f151f72d31589"", ""2021"": ""bd94a75a2a42ef51b5f8a76ff407c5650a00ddf108789317bd2d09c0e5d9e437""}",1,22
2016+2021,0.11,110,0.0036888312000000001,0.0027360875000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.1762878145895289e-06,1,1,1,False,2.1762878145895289e-06,1.8113677330640559e-06,1.8113677330640559e-06,1.2014610699221107,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""2c7976c88c6c42481ae40ce7384af39660e1f1bdeda3e91b9ba0273cfd72671c"", ""2021"": ""14731c4ed2ac28044f6923515a0f45edb16e2653446f8a055b13983f8993c0bc""}",1,22
2016+2021,0.111,111,0.0037222384197450002,0.002753690875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.0976376780541484e-06,1,1,1,False,2.0976376780541484e-06,1.7419032918027803e-06,1.7419032918027803e-06,1.2042216625489015,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""609f007bd5ad052093651fc645930763896c44c7c5f10830a3e3cc8a15998ed4"", ""2021"": ""205aa5492f4387064f8a3209b3a925f3da6033f4860755cd2d02e9b549736e9b""}",1,22
2016+2021,0.112,112,0.0037558023555200001,0.0027714660000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.0059260364512993e-06,1,1,1,False,2.0059260364512993e-06,1.6604348352655809e-06,1.6604348352655809e-06,1.2080727251969863,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""227eb40a83261bebdea3d4e5e540a034fbbe5ecb8bcb9baba7c948bef26c0410"", ""2021"": ""85ea59b60a2d07d8d7135256e7630879210003589a1112d5c9bd88eb1dba4100""}",1,22
2016+2021,0.113,113,0.0037895186121448001,0.0027894128750000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.0157681687432464e-06,1,1,1,False,2.0157681687432464e-06,1.6683091766721107e-06,1.6683091766721107e-06,1.2082701437656991,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""58e6abf3fb471f646c4cd2dcd955e0a6248b40db738a0413a744e4d2fe841f75"", ""2021"": ""0b464163539c2b69868a03367f0fa0d8cd696d96d5e0a837ed931fdbbd819207""}",1,22
2016+2021,0.114,114,0.0038233826611200001,0.0028075315,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.0396751730940839e-06,1,1,1,False,2.0396751730940839e-06,1.6884109727026221e-06,1.6884109727026221e-06,1.2080442534847999,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""d362090f0f8c7e930b6818c8c90d495c250f49ca436e9304f9cb59430fbb2045"", ""2021"": ""04250006ed4d13f55b25508b687e91f382cdf7c368b5daa4eedbff2bd841893f""}",1,20
2016+2021,0.115,115,0.0038573898406249001,0.002825821875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.0248588083145003e-06,1,1,1,False,2.0248588083145003e-06,1.6758270479492894e-06,1.6758270479492894e-06,1.2082743328390131,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""af7fa6a5a7aedb963e3516670a2035ddd16d447cceac5cad5097b1be6eed95ff"", ""2021"": ""c21bb8fa759321d96a636b02f38a44c3ff44452743422b2713086622f994d25d""}",1,22
2016+2021,0.11600000000000001,116,0.0038915353555199002,0.0028442839999999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.1086353535055968e-06,1,1,1,False,2.1086353535055968e-06,1.7478729254660415e-06,1.7478729254660415e-06,1.2064008331402947,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""e8393504e747838e2592ff0f93f57ed5bafdea1610e56b40625519711d4fcd61"", ""2021"": ""203402f56bc42c2e39dabb86da03a3992eb3a93525ddf1fdb19b135dab0f6780""}",1,22
2016+2021,0.11700000000000001,117,0.003925814277345,0.002862917875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3174299473700318e-06,1,1,1,False,2.3174299473700318e-06,1.9332594284223065e-06,1.9332594284223065e-06,1.1987164853820158,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""588bfe3f4613df4d91c2ae7f84d84648e18f868f3caabdf30f4c84d187b09eb2"", ""2021"": ""85478dd8c16e316033327bd9585ea35aff3d3dfbadaf5e006386ad5cc31b2bcd""}",1,22
2016+2021,0.11799999999999999,118,0.0039602215443200004,0.0028817234999999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.4726120858086627e-06,1,1,1,False,2.4726120858086627e-06,2.0749553290852146e-06,2.0749553290852146e-06,1.1916459362519207,0.49967696735534328,0.00080972284920780002,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""36b20bd3e64f600f33cdc2d6db68444f435b763fca2a1e3c471a7e2a904a35c6"", ""2021"": ""aeedc2e2f006f42b95a34402ac1751a16381b34459467172ab8fedd2fa4fcd38""}",1,22
2016+2021,0.11899999999999999,119,0.0039947519613448999,0.002900700875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.8745064942519989e-06,1,1,1,False,2.8745064942519989e-06,2.4537668861897075e-06,2.4537668861897075e-06,1.1714668212495238,0.31620080406793011,0.4783493064357785,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""53493be66f0a45b90cbe364a823655826482ba576f9e712b1f27457f0ee0c8ff"", ""2021"": ""c6c2642caf07ad8aab4e0a90de3ff91b19819ad4470f7d96fc2e94d85c81ff8c""}",1,21
2016+2021,0.12,120,0.0040294001999999001,0.0029198499999999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.0820543935375057e-06,1,1,1,False,3.0820543935375057e-06,2.6493241014019716e-06,2.6493241014019716e-06,1.1633361097294745,0.26239598054849939,0.63597615942266572,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""82769348a2e420b5b8f49e390dd0bea7b9f7a73759039c5bc91b2c47b89d1628"", ""2021"": ""016ab662983c41861df328613bf77de4913678ee3f59b45a2cdb288b733d4c8e""}",1,22
2016+2021,0.121,121,0.0040641607985449002,0.002939170875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.3593915839345933e-06,1,1,1,False,3.3593915839345933e-06,2.9176731762387288e-06,2.9176731762387288e-06,1.1513940667834834,0.18258704298608891,0.90554999578624562,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""d6e970fe6b94b5dc21726e9e7efd72cb1f0902de5bd345b4237c2e2bf263fedc"", ""2021"": ""18dc056748fa47e2dc310d870a491564b09975b6b626535bbde39fc00a3e9a3c""}",1,22
2016+2021,0.122,122,0.0040990281619200002,0.0029586635,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.5889926404023528e-06,1,1,1,False,3.5889926404023528e-06,3.1387142100467238e-06,3.1387142100467238e-06,1.1434595188419292,0.13980231039350391,1.0812079537215189,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""8688c4062743ce47371be448bbe68075a301df76dd751402d466da7313509e5f"", ""2021"": ""560151a1d34ac3fee25915229c0e7d950106fd50ff77e7647006c4fac1b911c7""}",1,22
2016+2021,0.123,123,0.0041339965617450004,0.0029783278750000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.5449923408733516e-06,1,1,1,False,3.5449923408733516e-06,3.0919332392463769e-06,3.0919332392463769e-06,1.1465293932858016,0.1563680539911404,1.009497483324501,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""786154638e98a73cd6e9f47af89c3b1900b2d4db0e404f6a129f7fec0f890090"", ""2021"": ""d0f450693b36f7fc5d9d1d27b89760837bad17a691343868d0d13c4dc4d36895""}",1,22
2016+2021,0.124,124,0.00416906013632,0.0029981640000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.4857429566523313e-06,1,1,1,False,3.4857429566523313e-06,3.0334837665001167e-06,3.0334837665001167e-06,1.1490890424886002,0.17049503823370049,0.9522108165163472,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""35308bd0fb0808b0a5a67ff6e0531215db3249cfbf046b9c6721a9cd386aa9c4"", ""2021"": ""1f3e4bb5fa68fa31035e762a64876d66a4bde983ffdf2bacd8542834708ede70""}",1,22
2016+2021,0.125,125,0.0042042128906248999,0.003018171875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.6147832285283523e-06,1,1,1,False,3.6147832285283523e-06,3.1533390204607347e-06,3.1533390204607347e-06,1.1463351086177205,0.15696455770100881,1.0070117756193888,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""f1236e5e055e477be97e00a1b1d1e941fea769745305714544454afb4beb4684"", ""2021"": ""db4b71b5c68811b61be8ca7507c09ad2c545e27e4ab1702e41623ca873aa04f4""}",1,22
2016+2021,0.126,126,0.0042394486963199,0.0030383515000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.4219295600960856e-06,1,1,1,False,3.4219295600960856e-06,2.9659396401109195e-06,2.9659396401109195e-06,1.153742144249474,0.2046546525139176,0.82510971437976355,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""5f1e74dd69b9da885b0797362fe1149450420834a4ba4534e24e5de9b7af84e9"", ""2021"": ""73e7d6e4eb525f0e001bb4e50ed3f15df569e7def7c009973abcdd78af7590a1""}",1,22
2016+2021,0.127,127,0.0042747612917449001,0.0030587028749999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.2614632381371201e-06,1,1,1,False,3.2614632381371201e-06,2.8073101470807644e-06,2.8073101470807644e-06,1.1617751752611358,0.25664273754831801,0.6537304604347326,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""91e018d188eaf071c1588a31fdc58d6d4cd7cc70669923f28b85740dfabd7511"", ""2021"": ""da771adb51e894705cf52bd827dd65f1c1faed8f06d78e82a0742312561ed6b0""}",1,22
2016+2021,0.128,128,0.0043101442819198999,0.003079226,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.32762528588553e-06,1,1,1,False,3.32762528588553e-06,2.8671634912207919e-06,2.8671634912207919e-06,1.1605983739939019,0.2417621830004881,0.70064535535088079,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""7157cddcdc7c82f3a4393eaf6f749664a09d1b000ee740b5fb66d0370dfd4b72"", ""2021"": ""fee26f9072a983b91dbca70f0fd9735b51c4f7a0ca24627f5f4ca71fb4bdf3ba""}",1,22
2016+2021,0.129,129,0.0043455911385450003,0.0030999208749999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.5120446739967885e-06,1,1,1,False,3.5120446739967885e-06,3.0418626727359439e-06,3.0418626727359439e-06,1.1545704234037457,0.20494023041351139,0.82410401182962956,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""b6ff8d78ab9cae606f8bc5c6de56cd04fc741d7f1f3d75ce62fca05fcf184027"", ""2021"": ""5470ccc2038ccb58c8a6d2093843be78e3530f3d23194b0cc2738a944ec310d4""}",1,22
2016+2021,0.13,130,0.0043810951999999001,0.0031207875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.5211555983460853e-06,1,1,1,False,3.5211555983460853e-06,3.0490000883662319e-06,3.0490000883662319e-06,1.1548558531636028,0.2057110644203905,0.82139356313467782,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""8125445497e26ca4b6feb2822fd961b6b180750707991a553ce0718077498082"", ""2021"": ""aa4d14d8fe9ba5427441bfce618dfb18ba68feffbf989fa7879f706e9b0d570c""}",1,22
2016+2021,0.13100000000000001,131,0.0044166496713450003,0.003141825875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.3340182055056681e-06,1,1,1,False,3.3340182055056681e-06,2.8651951909687277e-06,2.8651951909687277e-06,1.1636269026329165,0.26681316603047511,0.62247993720328976,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""8aa7cbdaba455e5184260f708c7ba6a8a585238cf7032eb47bfed51a42401950"", ""2021"": ""da4ae679b4328568aa457f0b697bc6f7005574058d4fe010a0c2e78f09dad83b""}",1,22
2016+2021,0.13200000000000001,132,0.0044522476243198999,0.0031630360000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,3.0518149640826177e-06,1,1,1,False,3.0518149640826177e-06,2.5939632844714978e-06,2.5939632844714978e-06,1.176506615321814,0.36725551798327272,0.33913101347876029,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""61a0832d1508188339c9ab46bc042b475656d36df2b566b51ce442e8c67a4f58"", ""2021"": ""d313d7af1ed3a85079a7a921416804cc3b7a06acce9a97b1f052c3ef6067c6b6""}",1,22
2016+2021,0.13300000000000001,133,0.004487881997345,0.0031844178750000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.8596685479499469e-06,1,1,1,False,2.8596685479499469e-06,2.4117575089918658e-06,2.4117575089918658e-06,1.1857197654772977,0.45222986088716588,0.12002957257819601,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""628674a5a2258602737808728578c8e3cdc67fc98c981d53e6d2156625744843"", ""2021"": ""62acf611e55304cd54eab4da13036c34ac93389a7f5d80a2c472996a91305871""}",1,21
2016+2021,0.13400000000000001,134,0.00452354559552,0.0032059714999999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.6536360013982769e-06,1,1,1,False,2.6536360013982769e-06,2.2175460561093322e-06,2.2175460561093322e-06,1.196654290037187,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""99d4e00c4f079fc162e24148c9ead3ad7cc7d531f2cf219aece47853ca390ccf"", ""2021"": ""75a4badfee80748556f0a700ba6cd8db496675870342bf64c2a35647fb9459be""}",1,22
2016+2021,0.13500000000000001,135,0.0045592310906250001,0.0032276968749999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.4511812979608426e-06,1,1,1,False,2.4511812979608426e-06,2.0340622657847052e-06,2.0340622657847052e-06,1.205066992880486,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""c052393a2eaf13651d7533ea674459583de1f9ddeb1457f202155eeb6a3f65d3"", ""2021"": ""e097b2cba2229b81e5199ac43f58e701ef866d55fa8bf11fc8a96c3264d734ab""}",1,22
2016+2021,0.13600000000000001,136,0.0045949310211199001,0.0032495940000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3211055311189077e-06,1,1,1,False,2.3211055311189077e-06,1.9203622734208035e-06,1.9203622734208035e-06,1.2086810719230843,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""4aa194a6aba18a8aba99d9b0ad45506b297dc568815c754d986c8c1ae248ab3f"", ""2021"": ""c7f99bab7aa9e2783b052ff7c8f8c367b9f6a18740c8852f4eafe7141652c343""}",1,22
2016+2021,0.13700000000000001,137,0.0046306377921449,0.0032716628749999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3199817156022646e-06,1,1,1,False,2.3199817156022646e-06,1.9182208346324351e-06,1.9182208346324351e-06,1.2094445403345928,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""c5005d382fa63419fcb307eebf9e6cf73a94adb004107885ffee91b0681fe28c"", ""2021"": ""eb2420db2ac3d4f66663722f1861d6e9a6adc542ad628964b4d852b0eeb0834b""}",1,22
2016+2021,0.13800000000000001,138,0.0046663436755200001,0.0032939035000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3436152408438224e-06,1,1,1,False,2.3436152408438224e-06,1.9388664945374119e-06,1.9388664945374119e-06,1.2087553462018943,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""d22ce0b2fa09d7742b3e5f854976ada3ed084f28bf4e86ece8ac1d14d934bc1f"", ""2021"": ""314d9e2b21c191503f0b2d2695b72a891af75b9f4332e2015e75ce4c55fc58d2""}",1,22
2016+2021,0.13900000000000001,139,0.0047020408097450004,0.0033163158750000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3885621486609786e-06,1,1,1,False,2.3885621486609786e-06,1.9765154042777447e-06,1.9765154042777447e-06,1.2084713043427069,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""81b019cef6f50ad2eec99394de00171bdbeb6bc6ecae4da84a5f2eff5eaac3b8"", ""2021"": ""5031ae37bab55dd01fdd9603e74a8e7ebf4adaf8f09783b96f43d0afbdbf98bf""}",1,22
2016+2021,0.14000000000000001,140,0.0047377212000000004,0.0033389000000000001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.4694243680851576e-06,1,1,1,False,2.4694243680851576e-06,2.0452527986418996e-06,2.0452527986418996e-06,1.2073932228450777,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""2f62bb8ea0268ba34adf8770cc9c09dfa527c38ca0e5e73c73325da71cd88829"", ""2021"": ""fef4f9e6708784dfa50e0b79ba7666e779203f8d827d0884db25635b9e387f9b""}",1,22
2016+2021,0.14099999999999999,141,0.0047733767181447999,0.0033616558749999001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.3594228004427496e-06,1,1,1,False,2.3594228004427496e-06,1.9494410836795546e-06,1.9494410836795546e-06,1.210307313309186,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""76acb927548281ba777152dac9cb2f690af066c805a522143c3c4c701aecacae"", ""2021"": ""4e2372c080fc8f22475a37d5dfdfc55716639e0c3666f76b791384e17e982760""}",1,22
2016+2021,0.14199999999999999,142,0.0048089991027198999,0.0033845835000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.4097789994011463e-06,1,1,1,False,2.4097789994011463e-06,1.9924684978887395e-06,1.9924684978887395e-06,1.2094439645869419,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""e3a6effcdb3d98601da6c8e9a47016925666161628476f3b4d024f13a8dcd7d7"", ""2021"": ""89342105af5dfe4fcaab2abc6a8926294681c7d12082afc741c1b63a69a30800""}",1,22
2016+2021,0.14299999999999999,143,0.0048445799589448999,0.003407682875,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.4857471212761119e-06,1,1,1,False,2.4857471212761119e-06,2.0579779217973514e-06,2.0579779217973514e-06,1.2078589837859703,0.49993112920156918,0.00017263349150060001,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""463a5e31cbbfbc15860da3decad5c2edb2e8a045097c873a4f4564be631b2717"", ""2021"": ""bf602bdb8b963f395c5ba6d0c98ce1409b63bd9b9d292343ce7a90767d30933e""}",1,22
2016+2021,0.14399999999999999,144,0.00488011075872,0.0034309539999999002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.6735749575114671e-06,1,1,1,False,2.6735749575114671e-06,2.2191404869077374e-06,2.2191404869077374e-06,1.2047794960637943,0.49993112920156918,0.00017263349150060001,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""0729762a9de6c4b049c1bf13d7ce06d3c42209a3ec50beb553e71dc9a47d8c93"", ""2021"": ""1cd0484763f6cdc8f3101430dab5d1123d823b397bb5345b1f8e9fab89cca493""}",1,21
2016+2021,0.14499999999999999,145,0.0049155828406249004,0.0034543968750000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.5805328180803719e-06,1,1,1,False,2.5805328180803719e-06,2.1385106080287935e-06,2.1385106080287935e-06,1.2066962905828273,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""32418a887404c266f614009fcb7bd46cf2049983bf03b0b70e8c84909a4f49d0"", ""2021"": ""e0878c8f8ecc12900bd3de6799f9680afcbd874d25a0a39556d8e91856bbee14""}",1,22
2016+2021,0.14599999999999999,146,0.0049509874099197999,0.0034780115000000002,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.592996908834932e-06,1,1,1,False,2.592996908834932e-06,2.1476014025310272e-06,2.1476014025310272e-06,1.2073920727463625,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""8406c4f33c143d45e49704fa041577a4c94b4b1b9c6117eebba9835952a87cf7"", ""2021"": ""7e9f40709ae1a385defdd7383795b6ec07ed65e163ac5b3cf7e3755411102305""}",1,22
2016+2021,0.14699999999999999,147,0.0049863155385450001,0.0035017978749998001,0.94999999999999996,0.050000000000000003,tilde_q_mu,asymptotic,count_scale,2.6007791945517762e-06,1,1,1,False,2.6007791945517762e-06,2.1528896568055854e-06,2.1528896568055854e-06,1.2080411024923405,0.5,0,accepted fixed-reviewed v4.1/v4.2 shared-epsilon2 observed scan,"{""2016"": ""2c846a16aac592164470836d4285b9a82adab38dd3dcb309da72b7b79d45e00b"", ""2021"": ""f53f3d984cdf0d19371e5cc4eeb42bb44422662976bddcf70bbd47cd8c00961c""}",1,22
