dataset,mass_MeV,sigma_x,ell_lower,ell_upper,k_min,k_max,upper_floor_active
2015,66.808022922636098,0.050539667606548822,0.050539667606548822,0.40431734085239057,1,8,False
2015,67.011461318051559,0.050543652066519229,0.050543652066519229,0.40434921653215383,1,8,False
2015,67.214899713467048,0.050547612391339758,0.050547612391339758,0.40438089913071806,1,8,False
2015,67.418338108882523,0.050551548799639079,0.050551548799639079,0.40441239039711263,1,8,False
2015,67.621776504297983,0.05055546150741419,0.05055546150741419,0.40444369205931352,1,8,False
2015,67.825214899713458,0.050559350728069052,0.050559350728069052,0.40447480582455242,1,8,False
2015,68.028653295128933,0.050563216672451894,0.050563216672451894,0.40450573337961515,1,8,False
2015,68.232091690544408,0.050567059548896065,0.050567059548896065,0.40453647639116852,1,8,False
2015,68.435530085959883,0.05057087956325601,0.05057087956325601,0.40456703650604808,1,8,False
2015,68.638968481375358,0.05057467691894324,0.05057467691894324,0.40459741535154592,1,8,False
2015,68.842406876790832,0.050578451816964076,0.050578451816964076,0.40462761453571261,1,8,False
2015,69.045845272206293,0.050582204455954294,0.050582204455954294,0.40465763564763435,1,8,False
2015,69.249283667621768,0.050585935032213314,0.050585935032213314,0.40468748025770651,1,8,False
2015,69.452722063037243,0.050589643739739731,0.050589643739739731,0.40471714991791785,1,8,False
2015,69.656160458452717,0.050593330770264622,0.050593330770264622,0.40474664616211697,1,8,False
2015,69.859598853868192,0.050596996313283071,0.050596996313283071,0.40477597050626457,1,8,False
2015,70.063037249283653,0.05060064055608926,0.05060064055608926,0.40480512444871408,1,8,False
2015,70.266475644699142,0.050604263683806661,0.050604263683806661,0.40483410947045328,1,8,False
2015,70.469914040114602,0.050607865879418679,0.050607865879418679,0.40486292703534943,1,8,False
2015,70.673352435530077,0.050611447323801961,0.050611447323801961,0.40489157859041569,1,8,False
2015,70.876790830945552,0.050615008195753486,0.050615008195753486,0.40492006556602789,1,8,False
2015,71.080229226361027,0.050618548672023866,0.050618548672023866,0.40494838937619093,1,8,False
2015,71.283667621776502,0.050622068927343999,0.050622068927343999,0.404976551418752,1,8,False
2015,71.487106017191962,0.050625569134453485,0.050625569134453485,0.40500455307562788,1,8,False
2015,71.690544412607437,0.050629049464132159,0.050629049464132159,0.40503239571305727,1,8,False
2015,71.893982808022926,0.050632510085223181,0.050632510085223181,0.40506008068178545,1,8,False
2015,72.097421203438387,0.050635951164665016,0.050635951164665016,0.40508760931732013,1,8,False
2015,72.300859598853862,0.050639372867514965,0.050639372867514965,0.40511498294011972,1,8,False
2015,72.504297994269322,0.050642775356976255,0.050642775356976255,0.40514220285581004,1,8,False
2015,72.707736389684811,0.050646158794426022,0.050646158794426022,0.40516927035540817,1,8,False
2015,72.911174785100286,0.05064952333943662,0.05064952333943662,0.40519618671549296,1,8,False
2015,73.114613180515747,0.050652869149807156,0.050652869149807156,0.40522295319845725,1,8,False
2015,73.318051575931221,0.050656196381580365,0.050656196381580365,0.40524957105264292,1,8,False
2015,73.521489971346696,0.050659505189072807,0.050659505189072807,0.40527604151258245,1,8,False
2015,73.724928366762171,0.05066279572489707,0.05066279572489707,0.40530236579917656,1,8,False
2015,73.928366762177646,0.050666068139983977,0.050666068139983977,0.40532854511987182,1,8,False
2015,74.131805157593121,0.050669322583606569,0.050669322583606569,0.40535458066885255,1,8,False
2015,74.335243553008596,0.050672559203403189,0.050672559203403189,0.40538047362722551,1,8,False
2015,74.538681948424056,0.050675778145399253,0.050675778145399253,0.40540622516319402,1,8,False
2015,74.742120343839531,0.050678979554030334,0.050678979554030334,0.40543183643224268,1,8,False
2015,74.94555873925502,0.050682163572160821,0.050682163572160821,0.40545730857728657,1,8,False
2015,75.148997134670481,0.050685330341109225,0.050685330341109225,0.4054826427288738,1,8,False
2015,75.352435530085955,0.050688480000665948,0.050688480000665948,0.40550784000532758,1,8,False
2015,75.555873925501416,0.050691612689114596,0.050691612689114596,0.40553290151291677,1,8,False
2015,75.759312320916905,0.050694728543254186,0.050694728543254186,0.40555782834603349,1,8,False
2015,75.96275071633238,0.050697827698415132,0.050697827698415132,0.40558262158732106,1,8,False
2015,76.16618911174784,0.050700910288483225,0.050700910288483225,0.4056072823078658,1,8,False
2015,76.369627507163315,0.050703976445916066,0.050703976445916066,0.40563181156732853,1,8,False
2015,76.57306590257879,0.050707026301762159,0.050707026301762159,0.40565621041409727,1,8,False
2015,76.776504297994265,0.0507100599856809,0.0507100599856809,0.4056804798854472,1,8,False
2015,76.97994269340974,0.050713077625960334,0.050713077625960334,0.40570462100768268,1,8,False
2015,77.1833810888252,0.05071607934953537,0.05071607934953537,0.40572863479628296,1,8,False
2015,77.386819484240689,0.050719065282005094,0.050719065282005094,0.40575252225604075,1,8,False
2015,77.59025787965615,0.050722035547649647,0.050722035547649647,0.40577628438119717,1,8,False
2015,77.793696275071625,0.050724990269449766,0.050724990269449766,0.40579992215559813,1,8,False
2015,77.9971346704871,0.050727929569102326,0.050727929569102326,0.40582343655281861,1,8,False
2015,78.200573065902574,0.050730853567035883,0.050730853567035883,0.40584682853628706,1,8,False
