scope_key,scope_label,dataset_set,mass_MeV,n_fit_bins,dimuon_factor,signal_yield_per_eps2_fitted_window,eps2_current_ee_raw,eps2_fixed_ee_raw,eps2_current_display,eps2_fixed_display,fixed_over_current,p0_current,log_p0_current,Z_current,p0_fixed,log_p0_fixed,Z_fixed,signed_r_fixed,Ahat_fixed_window,sigma_A_fixed_window,eps2_hat_fixed_unbounded_ee_raw,eps2_fixed_asimov_ee_raw,eps2_profiled_asimov_ee_raw,eps2_fixed_asimov_display,eps2_profiled_asimov_display,fixed_over_profiled_asimov,fixed_cls_at_limit,inherited_2016_numerical_exception,fixed_background_uncertainty_omitted,conditional_on_frozen_gp,gp_reoptimized,prior_2021_fixed_limit_relative_delta,prior_2021_fixed_r_delta
individual_2015_full,2015 full,2015,39,36,1.0,1180158100.8325508,1.4949852389226707e-05,1.6578230048949484e-05,1.4949852389226707e-05,1.6578230048949484e-05,1.1089226580522114,0.0128929255150321,-4.351076527733536,2.2294218308738527,1.575205472659873e-17,-38.689560858298535,8.440848934591413,8.440848934591413,16981.921558912694,2015.0515446161444,1.4389530984816933e-05,2.802490622017428e-06,6.9941917989755905e-06,2.802490622017428e-06,6.9941917989755905e-06,0.4006882714351495,0.09999999999982771,False,True,True,False,,
individual_2016_full,2016 full,2016,39,32,1.0,484625180.86774397,1.0664582835313749e-05,1.6753468880809676e-06,1.0664582835313749e-05,1.6753468880809676e-06,0.1570944606040635,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-3.825998377957222,-5814.383907310823,1518.245012101996,-1.1997692519608448e-05,5.162609936325047e-06,1.5057793719174526e-05,5.162609936325047e-06,1.5057793719174526e-05,0.3428530123739843,0.09999999999997378,True,True,True,False,,
individual_2015_full,2015 full,2015,40,36,1.0,1136337223.8014278,1.317242998300001e-05,1.0229295679414956e-05,1.317242998300001e-05,1.0229295679414956e-05,0.7765686128236488,0.0374263188152148,-3.285381110413824,1.7813662524518146,1.9699477578858723e-06,-13.137503534405667,4.614528057040581,4.614528057040581,9095.169145384953,1972.7188941228192,8.003934883835427e-06,2.852682697329821e-06,7.021900840849554e-06,2.852682697329821e-06,7.021900840849554e-06,0.4062550528675204,0.0999999999999021,False,True,True,False,,
individual_2016_full,2016 full,2016,40,32,1.0,601387335.188843,1.0141064804301658e-05,2.420700037556781e-06,1.0141064804301658e-05,2.420700037556781e-06,0.23870274811082592,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-1.9409082355789802,-3315.2375703608072,1707.3517255049867,-5.512649462961806e-06,4.674398460926047e-06,1.301482417076435e-05,4.674398460926047e-06,1.301482417076435e-05,0.3591595552574818,0.100000000000013,True,True,True,False,,
individual_2015_full,2015 full,2015,41,38,1.0,1097632123.9433112,9.396311128623854e-06,6.957390533471391e-06,9.396311128623854e-06,6.957390533471391e-06,0.7404385016878791,0.2406067994270128,-1.4245912155457239,0.7043519864388825,0.004010068375045168,-5.518946986675569,2.6512209012558086,2.6512209012558086,5143.855103764765,1941.1831641041367,4.6863197528195035e-06,2.9074676083877263e-06,7.231175513937405e-06,2.9074676083877263e-06,7.231175513937405e-06,0.4020739923659518,0.09999999999981879,False,True,True,False,,
individual_2016_full,2016 full,2016,41,32,1.0,723551459.900038,8.572192675964256e-06,1.2045192886717807e-06,8.572192675964256e-06,1.2045192886717807e-06,0.14051472408560725,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-4.558678145953322,-8590.359659817761,1882.683027120017,-1.1872493023515645e-05,4.287564109927672e-06,1.0982245109558097e-05,4.287564109927672e-06,1.0982245109558097e-05,0.39040870670388766,0.09999999998645748,True,True,True,False,,
individual_2015_full,2015 full,2015,42,38,1.0,1047010243.0474423,5.9512731721207875e-06,1.8955610895192055e-06,5.9512731721207875e-06,1.8955610895192055e-06,0.31851354066540116,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-1.2693870675335457,-2400.7160544700255,1890.7626356694468,-2.2929250887579366e-06,2.9723370176550633e-06,7.347629945861308e-06,2.9723370176550633e-06,7.347629945861308e-06,0.40453003751628624,0.09999999999923899,False,True,True,False,,
individual_2016_full,2016 full,2016,42,34,1.0,856749737.7936817,9.994959521740008e-06,2.318240392978109e-06,9.994959521740008e-06,2.318240392978109e-06,0.23194094862872738,0.4836016549323014,-0.7264937381375504,0.0411161371901838,0.5,-0.6931471805599453,0.0,-1.5368032053631853,-3168.9514349043375,2061.4621701652954,-3.698806425158742e-06,3.960842589017765e-06,9.844886676833441e-06,3.960842589017765e-06,9.844886676833441e-06,0.40232485340214713,0.09999999997187461,True,True,True,False,,
individual_2015_full,2015 full,2015,43,40,1.0,1001510969.1776872,4.280074516821396e-06,1.1252034741394023e-06,4.280074516821396e-06,1.1252034741394023e-06,0.26289343087770267,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-3.2328377821596366,-5986.544350133826,1850.5708808735017,-5.9775125129674925e-06,3.0432180469846474e-06,7.626534480176984e-06,3.0432180469846474e-06,7.626534480176984e-06,0.39903026137161396,0.10000000000002618,False,True,True,False,,
individual_2016_full,2016 full,2016,43,34,1.0,983989163.9298545,9.714898040490975e-06,5.276584933741682e-06,9.714898040490975e-06,5.276584933741682e-06,0.5431436245392661,0.4041226482005333,-0.9060368624386984,0.2426903334616023,0.16734260044815774,-1.7877120683277083,0.9647197487307195,0.9647197487307195,2132.607406826595,2210.9601634744236,2.167307816998096e-06,3.695945885879627e-06,8.897063665677139e-06,3.695945885879627e-06,8.897063665677139e-06,0.415411873485603,0.10000000003631075,True,True,True,False,,
