fit_id,group,rank,dataset,mass_hypothesis_MeV,bin_center_MeV,bin_width_MeV,observed,gp_mean,profiled_background,signal,total,in_fit
combined_rank1_m066,combined,1,2015,66,81.125,0.24999999999998634,2192.0,2181.390104379001,2181.390104379001,0.0012042051906392983,2181.391308584192,False
combined_rank1_m066,combined,1,2015,66,81.37499999999999,0.2500000000000141,2075.0,2126.6920534791884,2126.6920534791884,0.0008694048851815106,2126.6929228840736,False
combined_rank1_m066,combined,1,2015,66,81.625,0.24999999999998634,2127.0,2073.400997863578,2073.400997863578,0.0006243445648742678,2073.401622208143,False
combined_rank1_m066,combined,1,2015,66,81.875,0.2500000000000002,2055.0,2021.4771128290306,2021.4771128290306,0.00044597167096531226,2021.4775588007017,False
combined_rank1_m066,combined,1,2015,66,82.125,0.2500000000000002,1922.0,1970.8819290186245,1970.8819290186245,0.0003168625309558201,1970.8822458811555,False
combined_rank1_m066,combined,1,2015,66,82.375,0.2500000000000002,1950.0,1921.5782834395325,1921.5782834395325,0.00022393149456735733,1921.578507371027,False
combined_rank1_m066,combined,1,2015,66,82.62499999999999,0.2500000000000141,1847.0,1873.530270489239,1873.530270489239,0.00015741283767646173,1873.5304279020768,False
combined_rank1_m066,combined,1,2015,66,82.875,0.24999999999998634,1816.0,1826.7031957899467,1826.7031957899467,0.00011006412713380508,1826.7033058540737,False
combined_rank1_m066,combined,1,2015,66,83.12499999999999,0.2500000000000141,1739.0,1781.0635306707286,1781.0635306707286,7.654769484744187e-05,1781.0636072184234,False
combined_rank1_m066,combined,1,2015,66,83.375,0.24999999999998634,1705.0,1736.5788678164301,1736.5788678164301,5.2954042047788125e-05,1736.5789207704722,False
combined_rank1_m066,combined,1,2015,66,83.625,0.2500000000000141,1605.0,1693.2178791024237,1693.2178791024237,3.643735075781383e-05,1693.2179155397744,False
combined_rank1_m066,combined,1,2015,66,83.875,0.24999999999998634,1673.0,1650.9502740888718,1650.9502740888718,2.4938776555704144e-05,1650.9502990276483,False
combined_rank1_m066,combined,1,2015,66,84.125,0.2500000000000002,1587.0,1609.7467604544652,1609.7467604544652,1.6977907795781035e-05,1609.746777432373,False
combined_rank1_m066,combined,1,2015,66,84.375,0.2500000000000002,1596.0,1569.5790050654634,1569.5790050654634,1.1496717978527334e-05,1569.5790165621813,False
combined_rank1_m066,combined,1,2015,66,84.625,0.2500000000000002,1512.0,1530.4195967811993,1530.4195967811993,7.743623987774301e-06,1530.4196045248232,False
combined_rank1_m066,combined,1,2015,66,84.87499999999999,0.2500000000000141,1451.0,1492.2420107760822,1492.2420107760822,5.187944348698739e-06,1492.2420159640267,False
combined_rank1_m066,combined,1,2015,66,85.125,0.24999999999998634,1345.0,1455.020573561604,1455.020573561604,3.457220167599863e-06,1455.020577018824,False
combined_rank1_m066,combined,1,2015,66,85.37499999999999,0.2500000000000141,1392.0,1418.7304295536615,1418.7304295536615,2.2916033407091246e-06,1418.7304318452648,False
combined_rank1_m066,combined,1,2015,66,85.625,0.24999999999998634,1380.0,1383.34750873875,1383.34750873875,1.510888911808301e-06,1383.347510249639,False
combined_rank1_m066,combined,1,2015,66,85.875,0.2500000000000002,1407.0,1348.8484957111823,1348.8484957111823,9.90846268270868e-07,1348.8484967020286,False
combined_rank1_m066,combined,1,2015,66,86.125,0.2500000000000002,1339.0,1315.2107997021965,1315.2107997021965,6.463394678078906e-07,1315.210800348536,False
combined_rank1_m066,combined,1,2015,66,86.37500000000001,0.24999999999998634,1239.0,1282.4125257433068,1282.4125257433068,4.1936855126468574e-07,1282.4125261626752,False
combined_rank1_m066,combined,1,2015,66,86.62500000000001,0.2500000000000141,1226.0,1250.4324470479155,1250.4324470479155,2.706522190981847e-07,1250.4324473185677,False
combined_rank1_m066,combined,1,2015,66,86.87500000000001,0.24999999999998634,1223.0,1219.249978348841,1219.249978348841,1.7374325223803898e-07,1219.2499785225843,False
combined_rank1_m066,combined,1,2015,66,87.12500000000001,0.2500000000000141,1265.0,1188.8451504697668,1188.8451504697668,1.1093926240865223e-07,1188.845150580706,False
combined_rank1_m066,combined,1,2015,66,87.37500000000001,0.24999999999998634,1202.0,1159.1985855746173,1159.1985855746173,7.046005628642429e-08,1159.1985856450774,False
combined_rank1_m066,combined,1,2015,66,87.62500000000001,0.2500000000000141,1117.0,1130.2914740310994,1130.2914740310994,4.4512475093329906e-08,1130.2914740756119,False
combined_rank1_m066,combined,1,2015,66,87.87500000000001,0.24999999999998634,1100.0,1102.1055515283558,1102.1055515283558,2.7970458131569302e-08,1102.1055515563262,False
combined_rank1_m066,combined,1,2015,66,88.12500000000001,0.2500000000000141,1080.0,1074.623077698117,1074.623077698117,1.7482412289334655e-08,1074.6230777155993,False
combined_rank1_m066,combined,1,2015,66,88.37500000000001,0.24999999999998634,1069.0,1047.8268153709143,1047.8268153709143,1.0868714648925433e-08,1047.826815381783,False
combined_rank1_m066,combined,1,2015,66,88.62500000000001,0.2500000000000002,1005.0,1021.7000108634677,1021.7000108634677,6.721148378480639e-09,1021.7000108701889,False
combined_rank1_m066,combined,1,2015,66,88.87500000000001,0.2500000000000141,984.0,996.2263749904041,996.2263749904041,4.1341147912409524e-09,996.2263749945382,False
combined_rank1_m066,combined,1,2015,66,89.12500000000001,0.24999999999998634,936.0,971.390065138693,971.390065138693,2.5293613770004557e-09,971.3900651412223,False
combined_rank1_m066,combined,1,2015,66,89.37500000000001,0.2500000000000141,909.0,947.1756679470805,947.1756679470805,1.5392680693738841e-09,947.1756679486198,False
combined_rank1_m066,combined,1,2015,66,89.62500000000001,0.24999999999998634,923.0,923.5681828336357,923.5681828336357,9.31776715150031e-10,923.5681828345674,False
combined_rank1_m066,combined,1,2015,66,89.87500000000001,0.2500000000000141,971.0,900.5530062705187,900.5530062705187,5.609347375782171e-10,900.5530062710797,False
combined_rank1_m066,combined,1,2015,66,90.12500000000001,0.24999999999998634,954.0,878.1159169239462,878.1159169239462,3.3596478897741863e-10,878.1159169242821,False
combined_rank1_m066,combined,1,2015,66,90.37500000000001,0.2500000000000141,781.0,856.2430613522982,856.2430613522982,2.0016123246436953e-10,856.2430613524984,False
combined_rank1_m066,combined,1,2015,66,90.62500000000001,0.2500000000000002,852.0,834.9209402841567,834.9209402841567,1.1856633166501084e-10,834.9209402842753,False
combined_rank1_m066,combined,1,2015,66,90.87500000000001,0.24999999999998634,810.0,814.1363959629067,814.1363959629067,6.991547274811781e-11,814.1363959629766,False
combined_rank1_m066,combined,1,2015,66,91.12500000000001,0.2500000000000141,821.0,793.8765996082367,793.8765996082367,4.091827206917494e-11,793.8765996082776,False
combined_rank1_m066,combined,1,2015,66,91.37500000000001,0.24999999999998634,753.0,774.129039784253,774.129039784253,2.3922690560127867e-11,774.1290397842769,False
combined_rank1_m066,combined,1,2015,66,91.62500000000001,0.2500000000000141,743.0,754.881511369458,754.881511369458,1.3854218102161594e-11,754.8815113694719,False
combined_rank1_m066,combined,1,2015,66,91.875,0.24999999999998634,729.0,736.1221048785019,736.1221048785019,7.974230186709289e-12,736.1221048785098,False
combined_rank1_m066,combined,1,2015,66,92.125,0.2500000000000141,693.0,717.8391965244215,717.8391965244215,4.671771220496351e-12,717.8391965244261,False
combined_rank1_m066,combined,1,2015,66,92.375,0.24999999999998634,721.0,700.0214386052818,700.0214386052818,2.5775289492393663e-12,700.0214386052844,False
combined_rank1_m066,combined,1,2015,66,92.625,0.2500000000000141,714.0,682.6577504731816,682.6577504731816,1.4498600339471434e-12,682.6577504731831,False
combined_rank1_m066,combined,1,2015,66,92.875,0.2500000000000002,736.0,665.737310055925,665.737310055925,8.860255763010322e-13,665.737310055926,False
combined_rank1_m066,combined,1,2015,66,93.125,0.24999999999998634,667.0,649.2495455739537,649.2495455739537,4.832866779823812e-13,649.2495455739542,False
combined_rank1_m066,combined,1,2015,66,93.375,0.2500000000000141,661.0,633.184127849062,633.184127849062,2.416433389911906e-13,633.1841278490622,False
combined_rank1_m066,combined,1,2015,66,93.625,0.24999999999998634,664.0,617.5309629999766,617.5309629999766,1.610955593274604e-13,617.5309629999767,False
combined_rank1_m066,combined,1,2015,66,93.87500000000001,0.2500000000000141,585.0,602.280185497453,602.280185497453,8.05477796637302e-14,602.2801854974531,False
combined_rank1_m066,combined,1,2015,66,94.125,0.24999999999998634,622.0,587.422151509773,587.422151509773,0.0,587.422151509773,False
combined_rank1_m066,combined,1,2015,66,94.37500000000001,0.2500000000000141,572.0,572.9474326155313,572.9474326155313,8.05477796637302e-14,572.9474326155314,False
combined_rank1_m066,combined,1,2015,66,94.625,0.2500000000000002,539.0,558.846809943827,558.846809943827,0.0,558.846809943827,False
combined_rank1_m066,combined,1,2015,66,94.875,0.2500000000000002,599.0,545.111268482326,545.111268482326,0.0,545.111268482326,False
combined_rank1_m066,combined,1,2015,66,95.125,0.2500000000000002,500.0,531.7319916592702,531.7319916592702,0.0,531.7319916592702,False
combined_rank1_m066,combined,1,2015,66,95.375,0.24999999999998634,527.0,518.7003563246009,518.7003563246009,0.0,518.7003563246009,False
combined_rank1_m066,combined,1,2015,66,95.625,0.2500000000000141,485.0,506.00792784090135,506.00792784090135,0.0,506.00792784090135,False
combined_rank1_m066,combined,1,2015,66,95.875,0.24999999999998634,515.0,493.64645547582603,493.64645547582603,0.0,493.64645547582603,False
combined_rank1_m066,combined,1,2015,66,96.12500000000001,0.2500000000000141,481.0,481.60786803422263,481.60786803422263,0.0,481.60786803422263,False
combined_rank1_m066,combined,1,2015,66,96.375,0.24999999999998634,458.0,469.8842696165151,469.8842696165151,0.0,469.8842696165151,False
combined_rank1_m066,combined,1,2015,66,96.62500000000001,0.2500000000000141,436.0,458.4679356544211,458.4679356544211,0.0,458.4679356544211,False
combined_rank1_m066,combined,1,2015,66,96.875,0.24999999999998634,434.0,447.3513090525248,447.3513090525248,0.0,447.3513090525248,False
combined_rank1_m066,combined,1,2015,66,97.125,0.2500000000000002,419.0,436.52699658202215,436.52699658202215,0.0,436.52699658202215,False
combined_rank1_m066,combined,1,2015,66,97.375,0.2500000000000002,406.0,425.9877653639757,425.9877653639757,0.0,425.9877653639757,False
combined_rank1_m066,combined,1,2015,66,97.625,0.24999999999998634,432.0,415.72653946145834,415.72653946145834,0.0,415.72653946145834,False
combined_rank1_m066,combined,1,2015,66,97.87500000000001,0.2500000000000141,403.0,405.7363967236764,405.7363967236764,0.0,405.7363967236764,False
combined_rank1_m066,combined,1,2015,66,98.125,0.24999999999998634,398.0,396.01056565942304,396.01056565942304,0.0,396.01056565942304,False
combined_rank1_m066,combined,1,2015,66,98.37500000000001,0.2500000000000141,381.0,386.54242243272853,386.54242243272853,0.0,386.54242243272853,False
combined_rank1_m066,combined,1,2015,66,98.625,0.2500000000000002,379.0,377.3254880309686,377.3254880309686,0.0,377.3254880309686,False
combined_rank1_m066,combined,1,2015,66,98.87500000000001,0.2500000000000002,370.0,368.35342544976135,368.35342544976135,0.0,368.35342544976135,False
combined_rank1_m066,combined,1,2015,66,99.125,0.2500000000000002,384.0,359.6200369818062,359.6200369818062,0.0,359.6200369818062,False
combined_rank1_m066,combined,1,2015,66,99.375,0.2500000000000002,337.0,351.1192616745542,351.1192616745542,0.0,351.1192616745542,False
combined_rank1_m066,combined,1,2015,66,99.625,0.2500000000000002,373.0,342.8451727291898,342.8451727291898,0.0,342.8451727291898,False
combined_rank1_m066,combined,1,2015,66,99.875,0.24999999999998634,334.0,334.7919750784523,334.7919750784523,0.0,334.7919750784523,False
combined_rank1_m066,combined,1,2015,66,100.12500000000001,0.2500000000000141,357.0,326.9540029948512,326.9540029948512,0.0,326.9540029948512,False
combined_rank1_m066,combined,1,2015,66,100.375,0.24999999999998634,332.0,319.32571770476306,319.32571770476306,0.0,319.32571770476306,False
combined_rank1_m066,combined,1,2015,66,100.62500000000001,0.2500000000000141,303.0,311.9017051552737,311.9017051552737,0.0,311.9017051552737,False
combined_rank1_m066,combined,1,2015,66,100.875,0.2500000000000002,281.0,304.6766737580752,304.6766737580752,0.0,304.6766737580752,False
combined_rank1_m066,combined,1,2015,66,101.12500000000001,0.2500000000000002,291.0,297.6454521912953,297.6454521912953,0.0,297.6454521912953,False
combined_rank1_m066,combined,1,2015,66,101.375,0.2500000000000002,289.0,290.8029872724709,290.8029872724709,0.0,290.8029872724709,False
combined_rank1_m066,combined,1,2015,66,101.625,0.2500000000000002,273.0,284.1443418364162,284.1443418364162,0.0,284.1443418364162,False
combined_rank1_m066,combined,1,2015,66,101.87500000000001,0.2500000000000002,281.0,277.66469266485825,277.66469266485825,0.0,277.66469266485825,False
combined_rank1_m066,combined,1,2015,66,102.12500000000001,0.2500000000000002,264.0,271.35932845239273,271.35932845239273,0.0,271.35932845239273,False
combined_rank1_m066,combined,1,2015,66,102.37500000000001,0.2500000000000002,281.0,265.2236477840261,265.2236477840261,0.0,265.2236477840261,False
combined_rank1_m066,combined,1,2015,66,102.62500000000001,0.2500000000000002,275.0,259.2531571575755,259.2531571575755,0.0,259.2531571575755,False
combined_rank1_m066,combined,1,2015,66,102.87500000000001,0.2500000000000002,247.0,253.44346904802757,253.44346904802757,0.0,253.44346904802757,False
combined_rank1_m066,combined,1,2015,66,103.125,0.2500000000000002,262.0,247.7902999386078,247.7902999386078,0.0,247.7902999386078,False
combined_rank1_m066,combined,1,2015,66,103.37500000000001,0.2500000000000002,209.0,242.28946845427413,242.28946845427413,0.0,242.28946845427413,False
combined_rank1_m066,combined,1,2015,66,103.625,0.2500000000000002,238.0,236.93689343087937,236.93689343087937,0.0,236.93689343087937,False
combined_rank1_m066,combined,1,2015,66,103.875,0.2500000000000002,228.0,231.72859209357713,231.72859209357713,0.0,231.72859209357713,False
combined_rank1_m066,combined,1,2015,66,104.12500000000001,0.2500000000000002,242.0,226.66067818189077,226.66067818189077,0.0,226.66067818189077,False
combined_rank1_m066,combined,1,2015,66,104.375,0.2500000000000002,219.0,221.72936012552609,221.72936012552609,0.0,221.72936012552609,False
combined_rank1_m066,combined,1,2015,66,104.62500000000001,0.2500000000000002,213.0,216.93093925020472,216.93093925020472,0.0,216.93093925020472,False
combined_rank1_m066,combined,1,2015,66,104.875,0.2500000000000002,222.0,212.26180797265872,212.26180797265872,0.0,212.26180797265872,False
combined_rank1_m066,combined,1,2015,66,105.12500000000001,0.2500000000000002,218.0,207.71844803156205,207.71844803156205,0.0,207.71844803156205,False
combined_rank1_m066,combined,1,2015,66,105.375,0.2500000000000002,211.0,203.29742872391995,203.29742872391995,0.0,203.29742872391995,False
combined_rank1_m066,combined,1,2015,66,105.62500000000001,0.2500000000000002,189.0,198.99540519100873,198.99540519100873,0.0,198.99540519100873,False
combined_rank1_m066,combined,1,2015,66,105.87500000000001,0.2500000000000002,217.0,194.80911666444493,194.80911666444493,0.0,194.80911666444493,False
combined_rank1_m066,combined,1,2015,66,106.125,0.2500000000000002,174.0,190.73538477814975,190.73538477814975,0.0,190.73538477814975,False
combined_rank1_m066,combined,1,2015,66,106.37500000000001,0.2500000000000002,171.0,186.77111187870597,186.77111187870597,0.0,186.77111187870597,False
combined_rank1_m066,combined,1,2015,66,106.625,0.2500000000000002,168.0,182.91327935001766,182.91327935001766,0.0,182.91327935001766,False
combined_rank1_m066,combined,1,2015,66,106.87500000000001,0.2500000000000002,172.0,179.1589459613133,179.1589459613133,0.0,179.1589459613133,False
combined_rank1_m066,combined,1,2015,66,107.125,0.2500000000000002,155.0,175.50524623199811,175.50524623199811,0.0,175.50524623199811,False
combined_rank1_m066,combined,1,2015,66,107.37500000000001,0.2500000000000002,165.0,171.94938880966637,171.94938880966637,0.0,171.94938880966637,False
combined_rank1_m066,combined,1,2015,66,107.625,0.24999999999998634,163.0,168.48865487720556,168.48865487720556,0.0,168.48865487720556,False
combined_rank1_m066,combined,1,2015,66,107.87500000000001,0.2500000000000141,158.0,165.1203965554348,165.1203965554348,0.0,165.1203965554348,False
combined_rank1_m066,combined,1,2015,66,108.12500000000001,0.24999999999998634,151.0,161.8420353598719,161.8420353598719,0.0,161.8420353598719,False
combined_rank1_m066,combined,1,2015,66,108.375,0.2500000000000002,147.0,158.65106063420922,158.65106063420922,0.0,158.65106063420922,False
combined_rank1_m066,combined,1,2015,66,108.62500000000001,0.2500000000000002,162.0,155.5450280378911,155.5450280378911,0.0,155.5450280378911,False
combined_rank1_m066,combined,1,2015,66,108.875,0.2500000000000141,127.0,152.52155804047416,152.52155804047416,0.0,152.52155804047416,False
combined_rank1_m066,combined,1,2015,66,109.12500000000001,0.24999999999998634,157.0,149.5783344250116,149.5783344250116,0.0,149.5783344250116,False
combined_rank1_m066,combined,1,2015,66,109.375,0.2500000000000141,151.0,146.71310282831593,146.71310282831593,0.0,146.71310282831593,False
combined_rank1_m066,combined,1,2015,66,109.62500000000001,0.24999999999998634,145.0,143.92366929674242,143.92366929674242,0.0,143.92366929674242,False
combined_rank1_m066,combined,1,2015,66,109.87500000000001,0.2500000000000002,144.0,141.20789885396792,141.20789885396792,0.0,141.20789885396792,False
combined_rank1_m066,combined,1,2015,66,110.12500000000001,0.2500000000000002,150.0,138.56371410445757,138.56371410445757,0.0,138.56371410445757,False
combined_rank1_m066,combined,1,2015,66,110.37500000000001,0.2500000000000002,125.0,135.98909384375816,135.98909384375816,0.0,135.98909384375816,False
combined_rank1_m066,combined,1,2015,66,110.625,0.2500000000000002,141.0,133.48207169640995,133.48207169640995,0.0,133.48207169640995,False
combined_rank1_m066,combined,1,2015,66,110.87500000000001,0.2500000000000002,131.0,131.04073477982834,131.04073477982834,0.0,131.04073477982834,False
combined_rank1_m066,combined,1,2015,66,111.125,0.2500000000000141,134.0,128.66322238357483,128.66322238357483,0.0,128.66322238357483,False
combined_rank1_m066,combined,1,2015,66,111.37500000000001,0.24999999999998634,116.0,126.34772467269084,126.34772467269084,0.0,126.34772467269084,False
combined_rank1_m066,combined,1,2015,66,111.625,0.2500000000000141,125.0,124.09248141319557,124.09248141319557,0.0,124.09248141319557,False
combined_rank1_m066,combined,1,2015,66,111.87500000000001,0.24999999999998634,121.0,121.8957807206848,121.8957807206848,0.0,121.8957807206848,False
combined_rank1_m066,combined,1,2015,66,112.12500000000001,0.2500000000000002,116.0,119.7559578273378,119.7559578273378,0.0,119.7559578273378,False
combined_rank1_m066,combined,1,2015,66,112.37500000000001,0.2500000000000002,113.0,117.67139388472972,117.67139388472972,0.0,117.67139388472972,False
combined_rank1_m066,combined,1,2015,66,112.62500000000001,0.2500000000000002,102.0,115.64051476329432,115.64051476329432,0.0,115.64051476329432,False
combined_rank1_m066,combined,1,2015,66,112.875,0.2500000000000141,113.0,113.66178990307833,113.66178990307833,0.0,113.66178990307833,False
combined_rank1_m066,combined,1,2015,66,113.125,0.24999999999998634,118.0,111.73373116793947,111.73373116793947,0.0,111.73373116793947,False
combined_rank1_m066,combined,1,2015,66,113.375,0.2500000000000141,110.0,109.85489172907083,109.85489172907083,0.0,109.85489172907083,False
combined_rank1_m066,combined,1,2015,66,113.625,0.24999999999998634,99.0,108.02386497468218,108.02386497468218,0.0,108.02386497468218,False
combined_rank1_m066,combined,1,2015,66,113.875,0.2500000000000141,86.0,106.23928343315912,106.23928343315912,0.0,106.23928343315912,False
combined_rank1_m066,combined,1,2015,66,114.125,0.24999999999998634,102.0,104.49981772202497,104.49981772202497,0.0,104.49981772202497,False
combined_rank1_m066,combined,1,2015,66,114.375,0.2500000000000002,93.0,102.80417552910745,102.80417552910745,0.0,102.80417552910745,False
combined_rank1_m066,combined,1,2015,66,114.625,0.2500000000000002,112.0,101.15110059919147,101.15110059919147,0.0,101.15110059919147,False
combined_rank1_m066,combined,1,2015,66,114.875,0.2500000000000002,90.0,99.53937175348598,99.53937175348598,0.0,99.53937175348598,False
combined_rank1_m066,combined,1,2015,66,115.12499999999999,0.2500000000000141,90.0,97.9678019325614,97.9678019325614,0.0,97.9678019325614,False
combined_rank1_m066,combined,1,2015,66,115.375,0.24999999999998634,94.0,96.43523724965318,96.43523724965318,0.0,96.43523724965318,False
combined_rank1_m066,combined,1,2015,66,115.62499999999999,0.2500000000000141,89.0,94.94055608247004,94.94055608247004,0.0,94.94055608247004,False
combined_rank1_m066,combined,1,2015,66,115.875,0.24999999999998634,90.0,93.48266816967882,93.48266816967882,0.0,93.48266816967882,False
combined_rank1_m066,combined,1,2015,66,116.125,0.2500000000000141,86.0,92.0605137401396,92.0605137401396,0.0,92.0605137401396,False
combined_rank1_m066,combined,1,2015,66,116.375,0.24999999999998634,80.0,90.67306265704322,90.67306265704322,0.0,90.67306265704322,False
combined_rank1_m066,combined,1,2015,66,116.625,0.2500000000000002,102.0,89.31931358904822,89.31931358904822,0.0,89.31931358904822,False
combined_rank1_m066,combined,1,2015,66,116.875,0.2500000000000141,72.0,87.99829319254071,87.99829319254071,0.0,87.99829319254071,False
combined_rank1_m066,combined,1,2015,66,117.125,0.24999999999998634,81.0,86.70905532268611,86.70905532268611,0.0,86.70905532268611,False
combined_rank1_m066,combined,1,2015,66,117.375,0.2500000000000141,87.0,85.45068026641245,85.45068026641245,0.0,85.45068026641245,False
combined_rank1_m066,combined,1,2015,66,117.62500000000001,0.24999999999998634,82.0,84.22227398026128,84.22227398026128,0.0,84.22227398026128,False
combined_rank1_m066,combined,1,2015,66,117.87500000000001,0.2500000000000141,80.0,83.0229673664577,83.0229673664577,0.0,83.0229673664577,False
combined_rank1_m066,combined,1,2015,66,118.12500000000001,0.24999999999998634,72.0,81.85191555410869,81.85191555410869,0.0,81.85191555410869,False
combined_rank1_m066,combined,1,2015,66,118.37500000000001,0.2500000000000141,94.0,80.70829721273014,80.70829721273014,0.0,80.70829721273014,False
combined_rank1_m066,combined,1,2015,66,118.62500000000001,0.24999999999998634,95.0,79.59131386744303,79.59131386744303,0.0,79.59131386744303,False
combined_rank1_m066,combined,1,2015,66,118.87500000000001,0.24999999999998634,73.0,78.50018925031878,78.50018925031878,0.0,78.50018925031878,False
combined_rank1_m066,combined,1,2015,66,119.12500000000001,0.2500000000000141,79.0,77.43416865464175,77.43416865464175,0.0,77.43416865464175,False
combined_rank1_m066,combined,1,2015,66,119.37500000000001,0.24999999999998634,86.0,76.39251831882024,76.39251831882024,0.0,76.39251831882024,False
combined_rank1_m066,combined,1,2015,66,119.62500000000001,0.2500000000000141,87.0,75.37452482126142,75.37452482126142,0.0,75.37452482126142,False
combined_rank1_m066,combined,1,2015,66,119.87500000000001,0.24999999999998634,72.0,74.37949449097734,74.37949449097734,0.0,74.37949449097734,False
combined_rank1_m066,combined,1,2015,66,120.12500000000001,0.2500000000000141,80.0,73.40675284503278,73.40675284503278,0.0,73.40675284503278,False
combined_rank1_m066,combined,1,2015,66,120.37500000000001,0.24999999999998634,80.0,72.45564402765154,72.45564402765154,0.0,72.45564402765154,False
combined_rank1_m066,combined,1,2015,66,120.62500000000001,0.2500000000000141,68.0,71.52553027812255,71.52553027812255,0.0,71.52553027812255,False
combined_rank1_m066,combined,1,2015,66,120.87500000000001,0.2500000000000002,66.0,70.61579140939277,70.61579140939277,0.0,70.61579140939277,False
combined_rank1_m066,combined,1,2015,66,121.12500000000001,0.24999999999998634,71.0,69.72582430110158,69.72582430110158,0.0,69.72582430110158,False
combined_rank1_m066,combined,1,2015,66,121.37500000000001,0.2500000000000141,68.0,68.8550424092723,68.8550424092723,0.0,68.8550424092723,False
combined_rank1_m066,combined,1,2015,66,121.62500000000001,0.24999999999998634,65.0,68.00287529718594,68.00287529718594,0.0,68.00287529718594,False
combined_rank1_m066,combined,1,2015,66,121.87500000000001,0.2500000000000141,49.0,67.16876816675646,67.16876816675646,0.0,67.16876816675646,False
combined_rank1_m066,combined,1,2015,66,122.12500000000001,0.24999999999998634,71.0,66.35218141557549,66.35218141557549,0.0,66.35218141557549,False
combined_rank1_m066,combined,1,2015,66,122.37500000000001,0.2500000000000141,78.0,65.55259020705641,65.55259020705641,0.0,65.55259020705641,False
combined_rank1_m066,combined,1,2015,66,122.62500000000001,0.24999999999998634,62.0,64.76948405125067,64.76948405125067,0.0,64.76948405125067,False
combined_rank1_m066,combined,1,2015,66,122.87500000000001,0.2500000000000141,78.0,64.00236639606331,64.00236639606331,0.0,64.00236639606331,False
combined_rank1_m066,combined,1,2015,66,123.12500000000001,0.2500000000000002,65.0,63.25075424032079,63.25075424032079,0.0,63.25075424032079,False
combined_rank1_m066,combined,1,2015,66,123.37500000000001,0.24999999999998634,53.0,62.51417775131141,62.51417775131141,0.0,62.51417775131141,False
combined_rank1_m066,combined,1,2015,66,123.62500000000001,0.2500000000000141,63.0,61.792179900700546,61.792179900700546,0.0,61.792179900700546,False
combined_rank1_m066,combined,1,2015,66,123.87500000000001,0.24999999999998634,53.0,61.08431610614175,61.08431610614175,0.0,61.08431610614175,False
combined_rank1_m066,combined,1,2015,66,124.12500000000001,0.2500000000000141,82.0,60.390153893759816,60.390153893759816,0.0,60.390153893759816,False
combined_rank1_m066,combined,1,2015,66,124.375,0.24999999999998634,66.0,59.70927256123927,59.70927256123927,0.0,59.70927256123927,False
combined_rank1_m066,combined,1,2015,66,124.62500000000001,0.2500000000000141,51.0,59.04126286273087,59.04126286273087,0.0,59.04126286273087,False
combined_rank1_m066,combined,1,2015,66,124.875,0.24999999999998634,59.0,58.38572669702717,58.38572669702717,0.0,58.38572669702717,False
combined_rank1_m066,combined,1,2015,66,125.12500000000001,0.2500000000000002,62.0,57.742276811123666,57.742276811123666,0.0,57.742276811123666,False
combined_rank1_m066,combined,1,2015,66,125.37500000000001,0.2500000000000002,64.0,57.11053650923777,57.11053650923777,0.0,57.11053650923777,False
combined_rank1_m066,combined,1,2015,66,125.62500000000001,0.2500000000000002,66.0,56.49013937882406,56.49013937882406,0.0,56.49013937882406,False
combined_rank1_m066,combined,1,2015,66,125.87500000000001,0.2500000000000002,52.0,55.88072901990956,55.88072901990956,0.0,55.88072901990956,False
combined_rank1_m066,combined,1,2015,66,126.12500000000001,0.2500000000000002,62.0,55.281958786845884,55.281958786845884,0.0,55.281958786845884,False
combined_rank1_m066,combined,1,2015,66,126.37500000000001,0.2500000000000002,62.0,54.693491540767845,54.693491540767845,0.0,54.693491540767845,False
combined_rank1_m066,combined,1,2015,66,126.62500000000001,0.2500000000000002,54.0,54.11499940538495,54.11499940538495,0.0,54.11499940538495,False
combined_rank1_m066,combined,1,2015,66,126.87500000000001,0.2500000000000002,44.0,53.54616353974935,53.54616353974935,0.0,53.54616353974935,False
combined_rank1_m066,combined,1,2015,66,127.12499999999999,0.250000000000028,52.0,52.98667391210347,52.98667391210347,0.0,52.98667391210347,False
combined_rank1_m066,combined,1,2015,66,127.37500000000001,0.24999999999997247,49.0,52.436229085682164,52.436229085682164,0.0,52.436229085682164,False
combined_rank1_m066,combined,1,2015,66,127.62499999999999,0.250000000000028,60.0,51.89453601099502,51.89453601099502,0.0,51.89453601099502,False
combined_rank1_m066,combined,1,2015,66,127.87500000000001,0.24999999999997247,64.0,51.36130982577596,51.36130982577596,0.0,51.36130982577596,False
combined_rank1_m066,combined,1,2015,66,128.12500000000003,0.2500000000000002,50.0,50.83627366594888,50.83627366594888,0.0,50.83627366594888,False
combined_rank1_m066,combined,1,2015,66,128.37500000000003,0.2500000000000002,67.0,50.31915847409521,50.31915847409521,0.0,50.31915847409521,False
combined_rank1_m066,combined,1,2015,66,128.62500000000003,0.2500000000000002,52.0,49.80970282728419,49.80970282728419,0.0,49.80970282728419,False
combined_rank1_m066,combined,1,2015,66,128.87500000000003,0.2500000000000002,47.0,49.30765276161025,49.30765276161025,0.0,49.30765276161025,False
combined_rank1_m066,combined,1,2015,66,129.12500000000003,0.2500000000000002,48.0,48.812761607854455,48.812761607854455,0.0,48.812761607854455,False
combined_rank1_m066,combined,1,2015,66,129.37500000000003,0.2500000000000002,44.0,48.32478983167126,48.32478983167126,0.0,48.32478983167126,False
