mass_MeV,width_scale,sigma_template_MeV,eps2_90,epsilon_90,A90_full_template_events,A90_fitted_window_events,limit_ratio_to_nominal,template_fraction_in_fixed_window,signal_yield_per_eps2_total,signal_yield_per_eps2_fitted_window,nominal_saved_eps2_90,cls_at_limit,limit_optimizer_ok,limit_convergence_reason,limit_numerical_method,limit_initial_error
154,1.1,4.040422650000001,3.455715251377146e-06,0.001858955419416277,7049.741850773663,6736.488620384861,1.1207791987217477,0.9555652906135245,2040023942.355856,1949376071.3358212,3.0833149431150477e-06,0.09999999947696499,True,bracket_width,production,
154,1.2,4.4077338,3.815740679606087e-06,0.0019533920957160874,7784.202344217623,7275.224833757236,1.2375448989075728,0.9346140441944609,2040023942.355856,1906635027.0187345,3.0833149431150477e-06,0.10000003936711935,True,bracket_width,production,
155,0.8,2.9586175000000003,2.570411016930932e-06,0.0016032501417217876,5140.848950086687,5118.4584086082705,0.7237839885312266,0.9956445828897502,2000010471.5645263,1991299591.7359955,3.55135103519246e-06,0.1000000189918532,True,bracket_width,production,
155,0.9,3.3284446875,3.039531110467793e-06,0.0017434251089357962,6079.094049581739,6010.642747565086,0.8558802214541867,0.9887398843547481,2000010471.5645263,1977490122.3629954,3.55135103519246e-06,0.1000000228106094,True,bracket_width,production,
155,1.0,3.6982718750000005,3.5513510351991374e-06,0.0018845028615523875,7102.739258599796,6942.644578010005,1.0,0.9774601495618817,2000010471.5645263,1954930534.6607916,3.55135103519246e-06,0.09999994044776392,True,bracket_width,production,
155,1.1,4.0680990625,4.090303702431346e-06,0.0020224499258155557,8180.650236741844,7868.999792584298,1.151759896977345,0.9619039519917589,2000010471.5645263,1923817976.6228194,3.55135103519246e-06,0.1000000915001746,True,bracket_width,production,
155,1.2,4.43792625,4.639740550190988e-06,0.002154005698736888,9279.529685724532,8747.83931506494,1.3064719607282698,0.9427028751815368,2000010471.5645263,1885415621.9370604,3.55135103519246e-06,0.09999993643696287,True,bracket_width,production,
156,0.8,2.9788832000000003,2.9348211538912043e-06,0.0017131319721175027,5752.63275148973,5715.925190664639,0.7266670190176456,0.9936189980464882,1960130600.7565272,1947623003.5639615,4.038742748897131e-06,0.1000000793030883,True,bracket_width,production,
156,0.9,3.3512436,3.4637483925222455e-06,0.0018611148251846917,6789.399217504085,6685.3135279895105,0.8576303587304076,0.9846693814607004,1960130600.7565272,1930080586.2291205,4.038742748897131e-06,0.09999999388435271,True,bracket_width,production,
156,1.0,3.7236040000000004,4.038742748857215e-06,0.0020096623469770276,7916.463250618561,7686.033778490475,1.0,0.9708923713995539,1960130600.7565272,1903075847.2213368,4.038742748897131e-06,0.1000000533543198,True,bracket_width,production,
156,1.1,4.095964400000001,4.649925416647376e-06,0.0021563685716146433,9114.461100406066,8683.403820891579,1.1513299325546544,0.9527062242335663,1960130600.7565272,1867428623.651423,4.038742748897131e-06,0.10000003493141416,True,bracket_width,production,
156,1.2,4.4683248,5.260190445890073e-06,0.0022935105070372086,10310.660258796253,9599.122451353034,1.30243265614738,0.9309900831194404,1960130600.7565272,1824862150.923278,4.038742748897131e-06,0.10000006552615304,True,bracket_width,production,
157,0.8,2.9992863000000005,3.3985251592831776e-06,0.001843508925740035,6529.021837414872,6496.932332236645,0.7535962094076224,0.9950850975877679,1921133883.4966824,1911691697.938464,4.5097429057809876e-06,0.09999991306587937,True,bracket_width,production,
157,0.9,3.3741970875000002,3.938155294875408e-06,0.0019844785952172444,7565.723575457016,7471.806399682779,0.8732549453606616,0.9875864912539362,1921133883.4966824,1897285871.231537,4.5097429057809876e-06,0.0999998204861737,True,bracket_width,production,
157,1.0,3.749107875,4.509742905892067e-06,0.002123615526853217,8663.819902368039,8452.121132592867,1.0,0.9755651927024349,1921133883.4966824,1874191347.260618,4.5097429057809876e-06,0.09999996549822184,True,bracket_width,production,
157,1.1,4.1240186625,5.092686573783054e-06,0.002256698157437776,9783.732734923253,9384.70056933409,1.1292631708848324,0.9592147315957633,1921133883.4966824,1842779922.4177966,4.5097429057809876e-06,0.10000013597532678,True,bracket_width,production,
157,1.2,4.49892945,5.6724742294081105e-06,0.0023816956626336854,10897.582445377655,10235.486255477057,1.2578265208859052,0.9392437549136016,1921133883.4966824,1804413002.4271734,4.5097429057809876e-06,0.10000000808068638,True,bracket_width,production,
158,0.8,3.0198268,3.896141177767098e-06,0.0019738645287271104,7337.1488095769055,7298.318252274698,0.7937912279535283,0.9947076775584104,1883183507.6833303,1873217093.3439863,4.908269379347297e-06,0.09999991843552236,True,bracket_width,production,
158,0.9,3.39730515,4.399923381823025e-06,0.002097599433119447,8285.863147719385,8176.9460006533,0.8964307053576486,0.9868550632415328,1883183507.6833303,1858429179.5702448,4.908269379347297e-06,0.10000018434968178,True,bracket_width,production,
158,1.0,3.7747835,4.90826937935776e-06,0.0022154614371181817,9243.171946473629,9006.699928750544,1.0,0.9744165726773805,1883183507.6833303,1835005219.2793581,4.908269379347297e-06,0.10000000333740786,True,bracket_width,production,
158,1.1,4.15226185,5.404229574309957e-06,0.002324699889084601,10177.156006075016,9746.04267572732,1.101045838485966,0.9576391154768236,1883183507.6833303,1803410188.578406,4.908269379347297e-06,0.10000016770306627,True,bracket_width,production,
158,1.2,4.5297402,5.8782092925019815e-06,0.0024245018648171796,11069.746794350629,10375.33487927382,1.197613423016961,0.9372693948671711,1883183507.6833303,1765050266.6701915,4.908269379347297e-06,0.1000000008790628,True,bracket_width,production,
159,0.8,3.0405047000000005,4.313796531035988e-06,0.0020769681102597577,7959.070600596385,7914.425769507801,0.8276427970342914,0.9943906979433957,1845026890.6598055,1834677577.5275373,5.212147736260507e-06,0.10000000631223109,True,cls_residual,production,
159,0.9,3.420567787500001,4.778311720957036e-06,0.0021859349763789946,8816.113617120665,8694.64658273572,0.916764443891113,0.9862221564217301,1845026890.6598055,1819606398.762593,5.212147736260507e-06,0.09999999205560417,True,cls_residual,production,
159,1.0,3.8006308750000004,5.212147736310519e-06,0.002283012863807499,9616.552731584541,9360.748194615637,1.0,0.9733995596853806,1845026890.6598055,1795948362.9759417,5.212147736260507e-06,0.10000014273480844,True,bracket_width,production,
159,1.1,4.1806939625,5.60650943344268e-06,0.002367806882632678,10344.160667439615,9891.280961881524,1.075662033596023,0.956218805941054,1845026890.6598055,1764249410.3158548,5.212147736260507e-06,0.09999983736735941,True,bracket_width,production,
159,1.2,4.56075705,5.959258805811771e-06,0.002441159315942278,10994.992745123958,10285.422684428459,1.1433403478371287,0.9354642538522657,1845026890.6598055,1725956703.6084409,5.212147736260507e-06,0.0999998550655399,True,bracket_width,production,
160,0.8,3.0613200000000007,4.53214409677756e-06,0.0021288832980644007,8195.51506561117,8147.500501304889,0.8424159183399074,0.994141360985626,1808308582.1208408,1797714354.9116,5.379936440154978e-06,0.10000010687332776,True,bracket_width,production,
160,0.9,3.4439850000000005,4.973936856221281e-06,0.0022302324668566015,8994.412704032098,8865.750649007756,0.9245345017775625,0.9856953356202275,1808308582.1208408,1782441334.75854,5.379936440154978e-06,0.09999995835951457,True,bracket_width,production,
160,1.0,3.8266500000000003,5.3799364400767175e-06,0.0023194689995938117,9728.585235855373,9461.247959413764,1.0,0.9725204364293053,1808308582.1208408,1758617051.4830184,5.379936440154978e-06,0.10000016071709944,True,bracket_width,production,
160,1.1,4.209315000000001,5.748639811773125e-06,0.0023976321260304146,10395.314707150877,9927.088921243709,1.0685330348793396,0.9549579979925881,1808308582.1208408,1726858743.3349338,5.379936440154978e-06,0.10000014367051546,True,bracket_width,production,
160,1.2,4.59198,6.081414081980571e-06,0.002466052327502515,10997.073275876,10269.400489812462,1.1303877192076734,0.9338303230496958,1808308582.1208408,1688653387.4154422,5.379936440154978e-06,0.09999999037039306,True,bracket_width,production,
161,0.8,3.0822727000000008,4.481376960082899e-06,0.002116926300106572,7941.184372246626,7905.225504420873,0.8448187309709079,0.9954718507794098,1772041147.8394632,1764017081.0970201,5.304542614759899e-06,0.09999996529395179,True,bracket_width,production,
161,0.9,3.467556787500001,4.901815786694334e-06,0.002214004468535313,8686.219273151428,8585.260007952025,0.9240788778214417,0.9883770761450311,1772041147.8394632,1751444848.5102532,5.304542614759899e-06,0.10000004861073782,True,bracket_width,production,
161,1.0,3.8528408750000005,5.304542614641933e-06,0.002303159268188358,9399.867783613437,9182.31854766171,1.0,0.9768561387287835,1772041147.8394632,1731029273.3469799,5.304542614759899e-06,0.0999998680526696,True,bracket_width,production,
161,1.1,4.238124962500001,5.677570429526166e-06,0.002382765290482083,10060.888420876941,9668.900149793102,1.0703223335136527,0.9610384038977672,1772041147.8394632,1702999596.360805,5.304542614759899e-06,0.09999987102882778,True,bracket_width,production,
161,1.2,4.623409050000001,6.022594839330527e-06,0.002454097561086463,10672.285872059294,10048.824991310588,1.1353655304241652,0.9415813174213253,1772041147.8394632,1668520838.5074797,5.304542614759899e-06,0.0999999117492125,True,bracket_width,production,
162,0.8,3.1033628,4.153899279036529e-06,0.0020381116944457505,7212.298337694327,7176.619163207361,0.8464964229784644,0.9950530090664037,1736271838.3887186,1727682517.345951,4.907166960603145e-06,0.09999980348326905,True,bracket_width,production,
162,0.9,3.4912831500000006,4.543526089781721e-06,0.002131554852632632,7888.796396672415,7790.7837444451025,0.9258959652968836,0.987575715318416,1736271838.3887186,1714699902.7839603,4.907166960603145e-06,0.10000017797339139,True,bracket_width,production,
162,1.0,3.8792035000000005,4.907166960517927e-06,0.002215212621966101,8520.175799818842,8312.382310810133,1.0,0.9756115960643527,1736271838.3887186,1693926939.4520059,4.907166960603145e-06,0.10000003613072021,True,bracket_width,production,
162,1.1,4.267123850000001,5.23429083503494e-06,0.0022878572584483807,9088.151770807337,8718.692831385864,1.0666624708612902,0.9593471864534397,1736271838.3887186,1665687503.0765584,4.907166960603145e-06,0.10000001009286108,True,bracket_width,production,
162,1.2,4.655044200000001,5.521272005248504e-06,0.0023497387099949015,9586.429094796988,9006.246724350707,1.1251445181448974,0.9394787814410298,1736271838.3887186,1631190550.97981,4.907166960603145e-06,0.1000000479262079,True,bracket_width,production,
163,0.8,3.1245903000000004,3.678490986523728e-06,0.0019179392551704362,6257.611192293457,6225.447614504824,0.8156236001633985,0.994860086892544,1701135388.1845627,1692391700.1052756,4.5100350036279776e-06,0.09999998609196475,True,bracket_width,production,
163,0.9,3.5151640875,4.096011863611665e-06,0.0020238606334458077,6967.870731613604,6878.269205977506,0.9081995728003908,0.9871407594820077,1701135388.1845627,1679260079.074229,4.5100350036279776e-06,0.09999995549348902,True,bracket_width,production,
163,1.0,3.9057378750000002,4.510035003630099e-06,0.0021236842994263763,7672.180146626255,7479.253123037755,1.0,0.9748536895769664,1701135388.1845627,1658358109.6416657,4.5100350036279776e-06,0.1000000797404242,True,bracket_width,production,
163,1.1,4.296311662500001,4.908147986309167e-06,0.0022154340401621454,8349.424229957323,8000.6393569074735,1.0882727035064315,0.9582264760486803,1701135388.1845627,1630072968.3017974,4.5100350036279776e-06,0.09999989855878125,True,bracket_width,production,
163,1.2,4.68688545,5.282694235113867e-06,0.002298411241513117,8986.57810831078,8429.35008426216,1.1713200076854968,0.9379933031980998,1701135388.1845627,1595653601.9504194,4.5100350036279776e-06,0.10000006112843415,True,bracket_width,production,
164,0.8,3.1459552000000004,3.1683047285734896e-06,0.0017799732381621612,5280.133394861207,5251.35675042873,0.7802900982816887,0.9945500156377709,1666548469.0415356,1657465805.9463623,4.0604189847021365e-06,0.1000000271028096,True,bracket_width,production,
164,0.9,3.5391996000000003,3.6073933825811255e-06,0.0018993139241792352,6011.895918971141,5930.842226884599,0.8884288533389567,0.9865177818812915,1666548469.0415356,1644079699.0765176,4.0604189847021365e-06,0.10000000101571993,True,cls_residual,production,
164,1.0,3.9324440000000003,4.060418984619379e-06,0.002015048134566363,6766.885042484612,6589.921706993015,1.0,0.9738486268969302,1666548469.0415356,1622965938.2332807,4.0604189847021365e-06,0.10000000688433235,True,cls_residual,production,
164,1.1,4.325688400000001,4.51485666815301e-06,0.0021248192083452677,7524.2274682523675,7199.3241957406435,1.111918914096061,0.9568190523369188,1666548469.0415356,1594585326.8218648,4.0604189847021365e-06,0.09999989823456638,True,bracket_width,production,
164,1.2,4.7189328,4.959901195088462e-06,0.0022270835626640646,8265.91574327196,7738.559481011392,1.2215244815562798,0.9362011084265153,1666548469.0415356,1560224523.9631977,4.0604189847021365e-06,0.10000000354967277,True,bracket_width,production,
165,0.8,3.1674575000000003,2.724841273971152e-06,0.0016507093244939135,4447.935690454567,4429.126307413122,0.7600981062852912,0.9957712106580564,1632365060.285584,1625462132.3164868,3.5848547067958434e-06,0.09999999159098791,True,cls_residual,production,
165,0.9,3.563389687500001,3.146683400330158e-06,0.0017738893427522919,5136.536038479585,5080.055911940643,0.8777715298566913,0.9890042382423039,1632365060.285584,1614415962.9810963,3.5848547067958434e-06,0.09999998484343131,True,bracket_width,production,
165,1.0,3.9593218750000005,3.5848547068323107e-06,0.001893371254358825,5851.791569633384,5722.457511078078,1.0,0.9778983825694583,1632365060.285584,1596287152.2161689,3.5848547067958434e-06,0.10000002372944947,True,bracket_width,production,
165,1.1,4.355254062500001,4.025511779054207e-06,0.0020063678075203976,6571.104777896149,6324.8854890030525,1.1229218778049932,0.9625300010857644,1632365060.285584,1571200343.2490473,3.5848547067958434e-06,0.10000007027681289,True,bracket_width,production,
165,1.2,4.75118625,4.457227017703887e-06,0.002111214583528611,7275.8216494607395,6864.826602712112,1.2433494192132635,0.943512215313979,1632365060.285584,1540156374.2311883,3.5848547067958434e-06,0.0999999660646199,True,bracket_width,production,
166,0.8,3.1890972000000004,2.4260965103120785e-06,0.0015575931786933578,3879.385975642318,3855.819972667529,0.7567292869821589,0.9939253265535437,1599023764.7814336,1589310217.5772636,3.2060296224770773e-06,0.09999995591661365,True,bracket_width,production,
166,0.9,3.5877343500000003,2.8090268159470134e-06,0.001676015159820165,4491.700634607597,4425.522306057019,0.8761699505811967,0.9852665317807052,1599023764.7814336,1575464598.9611292,3.2060296224770773e-06,0.09999990566779499,True,bracket_width,production,
166,1.0,3.9863715000000006,3.206029622544895e-06,0.0017905389195839601,5126.517557042536,4982.128496540154,1.0,0.9718348647213684,1599023764.7814336,1553987044.1326177,3.2060296224770773e-06,0.10000003280764445,True,bracket_width,production,
166,1.1,4.385008650000001,3.606625244803322e-06,0.0018991116988748508,5767.079477101167,5501.820059937014,1.1249506927326642,0.9540045497521934,1599023764.7814336,1525475946.7633688,3.2060296224770773e-06,0.10000008890290785,True,bracket_width,production,
166,1.2,4.7836458,4.000836744152755e-06,0.0020002091750996333,6397.433032911032,5966.391144741838,1.247910099151534,0.9326226806983774,1599023764.7814336,1491285830.0108728,3.2060296224770773e-06,0.09999997818918716,True,bracket_width,production,
167,0.8,3.2108743000000013,2.2109471444026835e-06,0.0014869253997436063,3463.580121906219,3447.045258203191,0.7981134022367614,0.9952260773185383,1566559440.6789634,1559080807.033248,2.770216786510296e-06,0.1000001352972028,True,bracket_width,production,
167,0.9,3.6122335875000013,2.495798555473748e-06,0.0015798096579885022,3909.8167891103194,3862.4068806263826,0.9009397992392504,0.9878741355308557,1566559440.6789634,1547563553.2184317,2.770216786510296e-06,0.10000005961931108,True,bracket_width,production,
167,1.0,4.013592875000001,2.770216786494713e-06,0.0016643968236255177,4339.709259610633,4235.7049873925225,1.0,0.9760342764926512,1566559440.6789634,1529015710.2658243,2.770216786510296e-06,0.0999999859799843,True,bracket_width,production,
167,1.1,4.414952162500002,3.0275339281400205e-06,0.0017399810137297535,4742.811857103616,4552.514911569282,1.0928870054140793,0.959876766933246,1566559440.6789634,1503704011.1276772,2.770216786510296e-06,0.10000000646065028,True,bracket_width,production,
167,1.2,4.816311450000001,3.2649535975248455e-06,0.0018069182597795744,5114.743881581291,4808.32852326219,1.1785913699758301,0.9400917493791753,1566559440.6789634,1472709605.0943491,2.770216786510296e-06,0.10000005288082253,True,bracket_width,production,
168,0.8,3.2327888000000007,2.0914717571167264e-06,0.001446192157742783,3208.746981785133,3192.2790401700026,0.8472166812637605,0.9948677967728173,1534205265.1997876,1526331411.9865687,2.4686385471778207e-06,0.10000001787640696,True,bracket_width,production,
168,0.9,3.636887400000001,2.287062073354524e-06,0.0015123035652125283,3508.8226747792537,3463.8139426841317,0.9264467153516978,0.9871726968653514,1534205265.1997876,1514525549.1922963,2.4686385471778207e-06,0.09999989807978253,True,bracket_width,production,
168,1.0,4.040986000000001,2.468638547103391e-06,0.0015711901689812698,3787.3982568411766,3692.4272582095705,1.0,0.9749244752753266,1534205265.1997876,1495734263.1395462,2.4686385471778207e-06,0.09999995058172477,True,bracket_width,production,
168,1.1,4.445084600000001,2.636135449714218e-06,0.0016236180122535652,4044.372886731363,3875.9076108649515,1.0678499097437175,0.9583457607434994,1534205265.1997876,1470299112.0145726,2.4686385471778207e-06,0.10000006817319415,True,bracket_width,production,
168,1.2,4.849183200000001,2.7913152115783567e-06,0.0016707229607503323,4282.450494435774,4017.6446161744657,1.130710372668199,0.938164871116345,1534205265.1997876,1439337484.8921769,2.4686385471778207e-06,0.09999992243588438,True,bracket_width,production,
169,0.8,3.2548407000000004,1.999885549058596e-06,0.0014141730972757882,3003.9439018985977,2987.6006088426775,0.9068652684119799,0.9945593880612781,1502057906.920044,1493885792.739003,2.2052730639204988e-06,0.10000000494518382,True,bracket_width,production,
169,0.9,3.6616957875000002,2.1084900059334924e-06,0.0014520640502173078,3167.0740850742927,3124.4871665406295,0.9561128915976927,0.9865532294510048,1502057906.920044,1481860078.8943858,2.2052730639204988e-06,0.09999994911324427,True,bracket_width,tighter_optimizer_retry,profile likelihood did not converge at strength=3124.28236967
169,1.0,4.068550875000001,2.2052730639476512e-06,0.0014850161830591783,3312.4478426203614,3226.0754619048766,1.0,0.9739249084606993,1502057906.920044,1462891609.4997737,2.2052730639204988e-06,0.09999999007446891,True,cls_residual,production,
169,1.1,4.475405962500001,2.2937496952581944e-06,0.001514513022478907,3445.344866258012,3297.007557349184,1.0401204879146175,0.9569455846462369,1502057906.920044,1437387681.9101043,2.2052730639204988e-06,0.10000010994820345,True,bracket_width,production,
169,1.2,4.88226105,2.3767750021672886e-06,0.0015416792799305854,3570.0536849752802,3342.9314051406113,1.0777690259874813,0.9363812704580543,1502057906.920044,1406498891.1833563,2.2052730639204988e-06,0.0999999337485482,True,bracket_width,production,
170,0.8,3.2770300000000003,1.9357090270349475e-06,0.0013912976054873908,2846.5739605663025,2830.3684152769033,0.9115191002337036,0.9943070000941852,1470558808.5863228,1462186917.4275455,2.123607751668168e-06,0.100000046622411,True,bracket_width,production,
170,0.9,3.6866587500000003,2.0228294379899938e-06,0.0014222620848458253,2974.6896483039063,2933.110193136396,0.9525438190817501,0.9860222543917422,1470558808.5863228,1450003711.6579206,2.123607751668168e-06,0.09999999327293628,True,bracket_width,production,
170,1.0,4.0962875,2.1236077516517784e-06,0.0014572603582242189,3122.890085173719,3038.7002482984094,1.0,0.9730410502518131,1470558808.5863228,1430914087.5638905,2.123607751668168e-06,0.09999995492314381,True,bracket_width,production,
170,1.1,4.50591625,2.2366127546758207e-06,0.001495530927355172,3289.0705877850482,3143.2988247628377,1.0532136892682489,0.9556799530044816,1470558808.5863228,1405383573.0801034,2.123607751668168e-06,0.0999999435099848,True,bracket_width,production,
170,1.2,4.915545000000001,2.3592021525348572e-06,0.001535969450391139,3469.345506645948,3242.945668710709,1.110940638966791,0.9347427814550201,1470558808.5863228,1374594231.03116,2.123607751668168e-06,0.10000001570285343,True,bracket_width,production,
171,0.8,3.2993567000000006,1.840120135171493e-06,0.001356510278313988,2650.225639364962,2638.324254642379,0.9014243765151377,0.9955092937952879,1440245986.503468,1433778264.9155653,2.041347209099655e-06,0.10000001829841727,True,bracket_width,production,
171,0.9,3.7117762875,1.9294900635093315e-06,0.0013890608566615545,2778.9403199676362,2746.856541428173,0.9452042528348057,0.9884546716210743,1440245986.503468,1423617873.6428556,2.041347209099655e-06,0.1000000406860956,True,bracket_width,production,
171,1.0,4.124195875,2.0413472090529733e-06,0.001428757225372097,2940.042124898601,2872.374370798156,1.0,0.9769840868852251,1440245986.503468,1407097410.014201,2.041347209099655e-06,0.09999995201666836,True,bracket_width,production,
171,1.1,4.536615462500001,2.1706804357630976e-06,0.0014733229231105778,3126.3137855894,3005.076766161702,1.0633567999292608,0.9612204571445978,1440245986.503468,1384393905.547536,2.041347209099655e-06,0.09999999967237672,True,bracket_width,production,
171,1.2,4.94903505,2.3126139030894457e-06,0.0015207280832185107,3330.7328922566944,3136.9373598548855,1.1328861120898286,0.9418159490206057,1440245986.503468,1356446640.6018825,2.041347209099655e-06,0.10000004538178164,True,bracket_width,production,
172,0.8,3.3218208,1.7245036771633218e-06,0.0013132035931885512,2432.9151768665456,2421.0231437227553,0.8749159881358897,0.9951120231166026,1410791527.489525,1403895611.1158638,1.9710505928916466e-06,0.09999996634080092,True,bracket_width,production,
172,0.9,3.7370484,1.838135668337363e-06,0.0013557786206963743,2593.2262272666476,2561.299302729416,0.9325664571713752,0.9876883381011907,1410791527.489525,1393422339.193369,1.9710505928916466e-06,0.09999992853118218,True,bracket_width,production,
172,1.0,4.152276,1.971050592911872e-06,0.0014039410931060718,2780.741476733274,2713.4095145942806,1.0,0.9757863279623921,1410791527.489525,1376631084.129458,1.9710505928916466e-06,0.09999999209485615,True,cls_residual,production,
172,1.1,4.5675036,2.118387874119987e-06,0.0014554682662703392,2988.603664745024,2867.817973202357,1.0747506338690427,0.9595845735694191,1410791527.489525,1353773786.301385,1.9710505928916466e-06,0.09999998270899751,True,bracket_width,production,
172,1.2,4.9827312,2.2759451769595855e-06,0.001508623603474235,3210.884172685231,3017.505276817774,1.1546863308045718,0.9397739421706588,1410791527.489525,1325825115.3697963,1.9710505928916466e-06,0.10000000776021409,True,cls_residual,production,
173,0.8,3.3444222999999997,1.6483976260622491e-06,0.0012838993831536213,2277.9088819781277,2266.312130417717,0.8268731508728998,0.9949090362427753,1381892843.0634043,1374857676.683,1.9935314435126856e-06,0.0999999301919849,True,bracket_width,production,
173,0.9,3.7624750874999995,1.813809006830388e-06,0.0013467772669711901,2506.489685222855,2474.5014182912196,0.909847202426662,0.98723782223393,1381892843.0634043,1364256880.946569,1.9935314435126856e-06,0.09999995737993306,True,bracket_width,production,
173,1.0,4.180527874999999,1.9935314435135496e-06,0.0014119247301161452,2754.8468342132314,2685.9998261144797,1.0,0.9750087709981835,1381892843.0634043,1347357642.5664358,1.9935314435126856e-06,0.10000002188923164,True,bracket_width,production,
173,1.1,4.5985806625,2.1828092521990025e-06,0.0014774333325734202,3016.408483386383,2891.0527402425,1.0949459860797859,0.9584420532450062,1381892843.0634043,1324464213.8702683,1.9935314435126856e-06,0.10000003018362373,True,bracket_width,production,
173,1.2,5.01663345,2.3777123618109845e-06,0.0015419832560086327,3285.7436956499832,3082.9024559502964,1.1927137490343898,0.9382662622260435,1381892843.0634043,1296583432.6580212,1.9935314435126856e-06,0.10000001355169333,True,bracket_width,production,
174,0.8,3.3671612000000004,1.6455579183468507e-06,0.001282793014615706,2226.423604725665,2214.4075677009864,0.7688420692629786,0.9946029870509934,1352990119.5834904,1345688014.3882203,2.140306812195275e-06,0.10000000947014838,True,cls_residual,production,
174,0.9,3.7880563500000006,1.8826368761280141e-06,0.0013720921529285174,2547.1890921647305,2513.112178418495,0.879610748047799,0.98662175735164,1352990119.5834904,1334889489.462869,2.140306812195275e-06,0.10000000431296006,True,bracket_width,production,
174,1.0,4.2089515,2.1403068121965576e-06,0.0014629787463242784,2895.8139697791794,2820.5620500111263,1.0,0.9740135517842703,1352990119.5834904,1317830711.9045398,2.140306812195275e-06,0.09999998015956789,True,bracket_width,production,
174,1.1,4.629846650000001,2.413887531739144e-06,0.0015536690547665367,3265.9659802288406,3125.6832280843137,1.1278231317041014,0.9570470871424394,1352990119.5834904,1294875252.87988,2.140306812195275e-06,0.09999988037141504,True,bracket_width,production,
174,1.2,5.0507418,2.698296900186655e-06,0.0016426493539969675,3650.7690456553037,3418.90383957688,1.2607056543530983,0.9364886676810297,1352990119.5834904,1267059914.47434,2.140306812195275e-06,0.09999996649355673,True,bracket_width,production,
175,0.8,3.3900375,1.7507774834059583e-06,0.001323169484006474,2320.2801332134677,2310.3618578832575,0.7198133730672032,0.9957253974689366,1325285568.9573984,1319620499.9099512,2.4322658468295294e-06,0.10000001251042678,True,bracket_width,production,
175,0.9,3.8137921875,2.0723093993939363e-06,0.001439551805040005,2746.4017414315576,2715.9381924457657,0.8520077696651183,0.9889078321913994,1325285568.9573984,1310585279.0322065,2.4322658468295294e-06,0.09999999878005113,True,cls_residual,production,
175,1.0,4.237546875,2.432265846834305e-06,0.0015595723281830519,3223.44682667745,3151.685343583209,1.0,0.9777376556981369,1325285568.9573984,1295781605.322978,2.4322658468295294e-06,0.10000006898250448,True,bracket_width,production,
175,1.1,4.6613015625,2.826890814725908e-06,0.0016813360207661966,3746.4376017744685,3605.1947564035236,1.1622458204579995,0.9622994267129802,1325285568.9573984,1275321543.2386904,2.4322658468295294e-06,0.10000002440816805,True,bracket_width,production,
175,1.2,5.085056249999999,3.2494715206074785e-06,0.001802629057961587,4306.477712999144,4061.9265610394896,1.3359853425713315,0.943213185285628,1325285568.9573984,1250026822.9093833,2.4322658468295294e-06,0.10000003105876365,True,bracket_width,production,
176,0.8,3.4130512000000004,1.9909294342048317e-06,0.001411002988729943,2583.9678567816786,2568.4180148448327,0.7257781625536404,0.9939821844547969,1297870136.6247587,1290059793.5409234,2.7431652492848986e-06,0.10000001439568615,True,bracket_width,production,
176,0.9,3.8396826,2.3577077938339307e-06,0.0015354829187698346,3059.998536504502,3015.2552029200274,0.8594844202153363,0.9853779885674108,1297870136.6247587,1278892664.6490154,2.7431652492848986e-06,0.10000000478694014,True,cls_residual,production,
176,1.0,4.266314,2.7431652492819212e-06,0.0016562503582737487,3560.2722568698173,3460.625507950464,1.0,0.9720114806593577,1297870136.6247587,1261544673.204194,2.7431652492848986e-06,0.09999999880867845,True,cls_residual,production,
176,1.1,4.6929454,3.1357471730349213e-06,0.0017708041035176423,4069.7926118875343,3883.593751359997,1.1431127504461374,0.9542485629406113,1297870136.6247587,1238490712.7577112,2.7431652492848986e-06,0.0999999015485812,True,bracket_width,production,
176,1.2,5.1195768,3.5254927918994285e-06,0.0018776295672734355,4575.631811492113,4268.745126963102,1.285191547546141,0.9329302056694689,1297870136.6247587,1210822253.493598,2.7431652492848986e-06,0.09999998679954875,True,bracket_width,production,
177,0.8,3.4362022999999997,2.464388701216307e-06,0.0015698371575473384,3131.8509540969008,3116.7533832967365,0.7422832049239253,0.9951793456899938,1270842928.5328104,1264716634.092038,3.320011398401311e-06,0.10000010857883894,True,bracket_width,production,
177,0.9,3.8657275875,2.886875827197713e-06,0.0016990808771796923,3668.7657305465214,3623.926101953501,0.8695379264529582,0.9877780071320224,1270842928.5328104,1255310695.3239622,3.320011398401311e-06,0.09999988542691243,True,bracket_width,production,
177,1.0,4.295252875,3.3200113984377107e-06,0.001822089843678876,4219.213008352892,4117.43123835245,1.0,0.9758765983611302,1270842928.5328104,1240185874.1478956,3.320011398401311e-06,0.10000000357501526,True,cls_residual,production,
177,1.1,4.7247781625,3.74835444481126e-06,0.001936066745959772,4763.569739822919,4571.375291694174,1.1290185469167708,0.9596532729389852,1270842928.5328104,1219568575.7578764,3.320011398401311e-06,0.10000007257837924,True,bracket_width,production,
177,1.2,5.15430345,4.161922072199815e-06,0.0020400789377374136,5289.149234559755,4970.766484900038,1.253586681707864,0.9398045440693228,1270842928.5328104,1194343959.033501,3.320011398401311e-06,0.09999996505325881,True,bracket_width,production,
