mass_MeV,width_scale,sigma_template_MeV,n_fixed_fit_bins,template_fraction_in_fixed_window,signed_r,excess_Z_reference,deficit_magnitude_reference,p0_asymptotic_fixed_width_reference,A_hat_window,sigma_A_window,raw_signed_twice_delta_nll,signed_fallback_source,signed_fallback_nll_improvement,bounded_feasible_fallbacks,signed_feasible_fallbacks,covariance_diagonal_load_relative,nominal_saved_r,post_selection_width_scan,eps2_90,epsilon_90,A90_full_template_events,A90_fitted_window_events,signal_yield_per_eps2_total,signal_yield_per_eps2_fitted_window,nominal_saved_eps2_90,cls_at_limit,limit_optimizer_ok,limit_convergence_reason,limit_numerical_method,limit_initial_error,limit_ratio_to_nominal
159,1.1,4.1806939625,27,0.956218805941054,1.385527741370252,1.385527741370252,0.0,0.08294557795515763,5044.191482255626,3641.6656258920552,1.9196871221065521,none,0.0,0,0,1e-06,1.426343446440228,True,5.60650943344268e-06,0.002367806882632678,10344.160667439615,9891.280961881524,1845026890.6598055,1764249410.3158548,5.212147736260507e-06,0.09999983736735941,True,bracket_width,production,,1.075662033596023
159,1.2,4.56075705,27,0.9354642538522657,1.3377212974151054,1.3377212974151054,0.0,0.09049365286711751,5146.134539528959,3847.859354765858,1.7894982695579529,none,0.0,0,0,1e-06,1.426343446440228,True,5.959258805811771e-06,0.002441159315942278,10994.992745123958,10285.422684428459,1845026890.6598055,1725956703.6084409,5.212147736260507e-06,0.0999998550655399,True,bracket_width,production,,1.1433403478371287
160,0.8,3.0613200000000007,27,0.994141360985626,1.587389586581337,1.587389586581337,0.0,0.056212218159550624,4457.483745168793,2807.109576338429,2.5198056995868683,none,0.0,0,0,1e-06,1.487912770710145,True,4.53214409677756e-06,0.0021288832980644007,8195.51506561117,8147.500501304889,1808308582.1208408,1797714354.9116,5.379936440154978e-06,0.10000010687332776,True,bracket_width,production,,0.8424159183399074
160,0.9,3.4439850000000005,27,0.9856953356202275,1.5429385315072701,1.5429385315072701,0.0,0.061422845376487144,4780.824341616851,3095.94129419395,2.3806593120098114,none,0.0,0,0,1e-06,1.487912770710145,True,4.973936856221281e-06,0.0022302324668566015,8994.412704032098,8865.750649007756,1808308582.1208408,1782441334.75854,5.379936440154978e-06,0.09999995835951457,True,bracket_width,production,,0.9245345017775625
160,1.0,3.8266500000000003,27,0.9725204364293053,1.487912780724953,1.487912780724953,0.0,0.06838694834199796,5010.3736255307795,3363.555487763788,2.2138844430446625,none,0.0,0,0,1e-06,1.487912770710145,True,5.3799364400767175e-06,0.0023194689995938117,9728.585235855373,9461.247959413764,1808308582.1208408,1758617051.4830184,5.379936440154978e-06,0.10000016071709944,True,bracket_width,production,,1.0
160,1.1,4.209315000000001,27,0.9549579979925881,1.4279685395926536,1.4279685395926536,0.0,0.07665045699545513,5148.092244562278,3600.1801376576245,2.0390941500663757,none,0.0,0,0,1e-06,1.487912770710145,True,5.748639811773125e-06,0.0023976321260304146,10395.314707150877,9927.088921243709,1808308582.1208408,1726858743.3349338,5.379936440154978e-06,0.10000014367051546,True,bracket_width,production,,1.0685330348793396
160,1.2,4.59198,27,0.9338303230496958,1.3667345223018814,1.3667345223018814,0.0,0.08585426644724128,5203.356952037386,3801.003333689237,1.8679632544517517,none,0.0,0,0,1e-06,1.487912770710145,True,6.081414081980571e-06,0.002466052327502515,10997.073275876,10269.400489812462,1808308582.1208408,1688653387.4154422,5.379936440154978e-06,0.09999999037039306,True,bracket_width,production,,1.1303877192076734
161,0.8,3.0822727000000008,28,0.9954718507794098,1.521527085298541,1.521527085298541,0.0,0.06406380981872982,4236.150770159048,2784.684499057755,2.3150446712970734,none,0.0,0,0,1e-06,1.4028346867972712,True,4.481376960082899e-06,0.002116926300106572,7941.184372246626,7905.225504420873,1772041147.8394632,1764017081.0970201,5.304542614759899e-06,0.09999996529395179,True,bracket_width,production,,0.8448187309709079
161,0.9,3.467556787500001,28,0.9883770761450311,1.4637351253252155,1.4637351253252155,0.0,0.07163316711581541,4510.237916219863,3079.3387376538126,2.1425205171108246,none,0.0,0,0,1e-06,1.4028346867972712,True,4.901815786694334e-06,0.002214004468535313,8686.219273151428,8585.260007952025,1772041147.8394632,1751444848.5102532,5.304542614759899e-06,0.10000004861073782,True,bracket_width,production,,0.9240788778214417
161,1.0,3.8528408750000005,28,0.9768561387287835,1.4028346867972712,1.4028346867972712,0.0,0.08033307040669563,4714.870383769329,3357.480513119662,1.967945158481598,none,0.0,0,0,1e-06,1.4028346867972712,True,5.304542614641933e-06,0.002303159268188358,9399.867783613437,9182.31854766171,1772041147.8394632,1731029273.3469799,5.304542614759899e-06,0.0999998680526696,True,bracket_width,production,,1.0
161,1.1,4.238124962500001,28,0.9610384038977672,1.342309268139542,1.342309268139542,0.0,0.08974786978527395,4849.846511648281,3608.3610514543684,1.801794171333313,none,0.0,0,0,1e-06,1.4028346867972712,True,5.677570429526166e-06,0.002382765290482083,10060.888420876941,9668.900149793102,1772041147.8394632,1702999596.360805,5.304542614759899e-06,0.09999987102882778,True,bracket_width,production,,1.0703223335136527
161,1.2,4.623409050000001,28,0.9415813174213253,1.2840956743847052,1.2840956743847052,0.0,0.0995542406967407,4919.731838518348,3825.4898547253265,1.6489017009735107,none,0.0,0,0,1e-06,1.4028346867972712,True,6.022594839330527e-06,0.002454097561086463,10672.285872059294,10048.824991310588,1772041147.8394632,1668520838.5074797,5.304542614759899e-06,0.0999999117492125,True,bracket_width,production,,1.1353655304241652
162,0.8,3.1033628,28,0.9950530090664037,1.2584721867053408,1.2584721867053408,0.0,0.1041105198909968,3467.493019458381,2757.232261886587,1.5837522447109222,none,0.0,0,0,1e-06,1.1454781660973785,True,4.153899279036529e-06,0.0020381116944457505,7212.298337694327,7176.619163207361,1736271838.3887186,1727682517.345951,4.907166960603145e-06,0.09999980348326905,True,bracket_width,production,,0.8464964229784644
162,0.9,3.4912831500000006,28,0.987575715318416,1.206295789333794,1.206295789333794,0.0,0.11385173031794688,3673.948683255323,3047.4120722160937,1.455149531364441,none,0.0,0,0,1e-06,1.1454781660973785,True,4.543526089781721e-06,0.002131554852632632,7888.796396672415,7790.7837444451025,1736271838.3887186,1714699902.7839603,4.907166960603145e-06,0.10000017797339139,True,bracket_width,production,,0.9258959652968836
162,1.0,3.8792035000000005,28,0.9756115960643527,1.145478257158149,1.145478257158149,0.0,0.12600554860073757,3801.731705452501,3320.32691146591,1.3121204376220703,none,0.0,0,0,1e-06,1.1454781660973785,True,4.907166960517927e-06,0.002215212621966101,8520.175799818842,8312.382310810133,1736271838.3887186,1693926939.4520059,4.907166960603145e-06,0.10000003613072021,True,bracket_width,production,,1.0
162,1.1,4.267123850000001,28,0.9593471864534397,1.0778535279970225,1.0778535279970225,0.0,0.14054956360492954,3842.2038456720375,3565.5417208224108,1.161768227815628,none,0.0,0,0,1e-06,1.1454781660973785,True,5.23429083503494e-06,0.0022878572584483807,9088.151770807337,8718.692831385864,1736271838.3887186,1665687503.0765584,4.907166960603145e-06,0.10000001009286108,True,bracket_width,production,,1.0666624708612902
162,1.2,4.655044200000001,28,0.9394787814410298,1.0063224985530888,1.0063224985530888,0.0,0.15713023061102854,3800.6955350617286,3776.912376264189,1.0126849710941315,none,0.0,0,0,1e-06,1.1454781660973785,True,5.521272005248504e-06,0.0023497387099949015,9586.429094796988,9006.246724350707,1736271838.3887186,1631190550.97981,4.907166960603145e-06,0.1000000479262079,True,bracket_width,production,,1.1251445181448974
163,0.8,3.1245903000000004,28,0.994860086892544,0.8864453604287206,0.8864453604287206,0.0,0.18768879260183666,2416.692454274521,2726.5657729876266,0.7857853770256042,none,0.0,0,0,1e-06,0.8850154397716811,True,3.678490986523728e-06,0.0019179392551704362,6257.611192293457,6225.447614504824,1701135388.1845627,1692391700.1052756,4.5100350036279776e-06,0.09999998609196475,True,bracket_width,production,,0.8156236001633985
163,0.9,3.5151640875,28,0.9871407594820077,0.8876498706966442,0.8876498706966442,0.0,0.1873645593841835,2672.607269818948,3011.1990115294498,0.7879222929477692,none,0.0,0,0,1e-06,0.8850154397716811,True,4.096011863611665e-06,0.0020238606334458077,6967.870731613604,6878.269205977506,1701135388.1845627,1679260079.074229,4.5100350036279776e-06,0.09999995549348902,True,bracket_width,production,,0.9081995728003908
163,1.0,3.9057378750000002,28,0.9748536895769664,0.88501538926015,0.88501538926015,0.0,0.18807416566532478,2900.2835111982804,3277.4155104481847,0.7832522392272949,none,0.0,0,0,1e-06,0.8850154397716811,True,4.510035003630099e-06,0.0021236842994263763,7672.180146626255,7479.253123037755,1701135388.1845627,1658358109.6416657,4.5100350036279776e-06,0.1000000797404242,True,bracket_width,production,,1.0
163,1.1,4.296311662500001,28,0.9582264760486803,0.8776235417944918,0.8776235417944918,0.0,0.1900740246239478,3084.8078713742325,3515.244117343419,0.770223081111908,none,0.0,0,0,1e-06,0.8850154397716811,True,4.908147986309167e-06,0.0022154340401621454,8349.424229957323,8000.6393569074735,1701135388.1845627,1630072968.3017974,4.5100350036279776e-06,0.09999989855878125,True,bracket_width,production,,1.0882727035064315
163,1.2,4.68688545,28,0.9379933031980998,0.8659300751988998,0.8659300751988998,0.0,0.19326425449046025,3220.373071876199,3719.221260524576,0.7498348951339722,none,0.0,0,0,1e-06,0.8850154397716811,True,5.282694235113867e-06,0.002298411241513117,8986.57810831078,8429.35008426216,1701135388.1845627,1595653601.9504194,4.5100350036279776e-06,0.10000006112843415,True,bracket_width,production,,1.1713200076854968
164,0.8,3.1459552000000004,28,0.9945500156377709,0.4524261412751227,0.4524261412751227,0.0,0.3254810091041537,1219.4167671849002,2696.6725255194656,0.2046894133090973,none,0.0,0,0,1e-06,0.5720835451397523,True,3.1683047285734896e-06,0.0017799732381621612,5280.133394861207,5251.35675042873,1666548469.0415356,1657465805.9463623,4.0604189847021365e-06,0.1000000271028096,True,bracket_width,production,,0.7802900982816887
164,0.9,3.5391996000000003,28,0.9865177818812915,0.5141897600568719,0.5141897600568719,0.0,0.3035596631560896,1529.7392585367788,2976.4286655062156,0.26439110934734344,none,0.0,0,0,1e-06,0.5720835451397523,True,3.6073933825811255e-06,0.0018993139241792352,6011.895918971141,5930.842226884599,1666548469.0415356,1644079699.0765176,4.0604189847021365e-06,0.10000000101571993,True,cls_residual,production,,0.8884288533389567
164,1.0,3.9324440000000003,28,0.9738486268969302,0.5720835842105161,0.5720835842105161,0.0,0.2836326749174217,1851.1112292183743,3237.0978900050713,0.32727962732315063,none,0.0,0,0,1e-06,0.5720835451397523,True,4.060418984619379e-06,0.002015048134566363,6766.885042484612,6589.921706993015,1666548469.0415356,1622965938.2332807,4.0604189847021365e-06,0.10000000688433235,True,cls_residual,production,,1.0
164,1.1,4.325688400000001,28,0.9568190523369188,0.6243263190139025,0.6243263190139025,0.0,0.2662066513854494,2164.9390600674815,3468.9607914442995,0.3897833526134491,none,0.0,0,0,1e-06,0.5720835451397523,True,4.51485666815301e-06,0.0021248192083452677,7524.2274682523675,7199.3241957406435,1666548469.0415356,1594585326.8218648,4.0604189847021365e-06,0.09999989823456638,True,bracket_width,production,,1.111918914096061
164,1.2,4.7189328,28,0.9362011084265153,0.6698854953686119,0.6698854953686119,0.0,0.2514653933738026,2455.5368008790883,3666.8664580022455,0.44874657690525055,none,0.0,0,0,1e-06,0.5720835451397523,True,4.959901195088462e-06,0.0022270835626640646,8265.91574327196,7738.559481011392,1666548469.0415356,1560224523.9631977,4.0604189847021365e-06,0.10000000354967277,True,bracket_width,production,,1.2215244815562798
165,0.8,3.1674575000000003,29,0.9957712106580564,0.01559827426265946,0.01559827426265946,0.0,0.4937774412274975,41.422032831294494,2677.161273333407,0.00024330615997314453,none,0.0,0,0,1e-06,0.19604974838149236,True,2.724841273971152e-06,0.0016507093244939135,4447.935690454567,4429.126307413122,1632365060.285584,1625462132.3164868,3.5848547067958434e-06,0.09999999159098791,True,cls_residual,production,,0.7600981062852912
165,0.9,3.563389687500001,29,0.9890042382423039,0.11171534606442915,0.11171534606442915,0.0,0.4555245555508813,330.55410773784075,2962.6644149777503,0.012480318546295166,none,0.0,0,0,1e-06,0.19604974838149236,True,3.146683400330158e-06,0.0017738893427522919,5136.536038479585,5080.055911940643,1632365060.285584,1614415962.9810963,3.5848547067958434e-06,0.09999998484343131,True,bracket_width,production,,0.8777715298566913
165,1.0,3.9593218750000005,29,0.9778983825694583,0.19604986239202019,0.19604986239202019,0.0,0.42228556932084077,633.4310466180549,3233.4909016071933,0.038435548543930054,none,0.0,0,0,1e-06,0.19604974838149236,True,3.5848547068323107e-06,0.001893371254358825,5851.791569633384,5722.457511078078,1632365060.285584,1596287152.2161689,3.5848547067958434e-06,0.10000002372944947,True,bracket_width,production,,1.0
165,1.1,4.355254062500001,29,0.9625300010857644,0.268011285503321,0.268011285503321,0.0,0.3943453159253788,931.8820148054804,3479.064547589251,0.07183004915714264,none,0.0,0,0,1e-06,0.19604974838149236,True,4.025511779054207e-06,0.0020063678075203976,6571.104777896149,6324.8854890030525,1632365060.285584,1571200343.2490473,3.5848547067958434e-06,0.10000007027681289,True,bracket_width,production,,1.1229218778049932
165,1.2,4.75118625,29,0.943512215313979,0.32779881749722456,0.32779881749722456,0.0,0.371531890735339,1209.884067311777,3692.684084834348,0.10745206475257874,none,0.0,0,0,1e-06,0.19604974838149236,True,4.457227017703887e-06,0.002111214583528611,7275.8216494607395,6864.826602712112,1632365060.285584,1540156374.2311883,3.5848547067958434e-06,0.0999999660646199,True,bracket_width,production,,1.2433494192132635
166,0.8,3.1890972000000004,28,0.9939253265535437,-0.32436255058109714,0.0,0.32436255058109714,0.5,-857.5138570186089,2643.009242556228,0.10521106421947479,none,0.0,0,0,1e-06,-0.11718088767152193,True,2.4260965103120785e-06,0.0015575931786933578,3879.385975642318,3855.819972667529,1599023764.7814336,1589310217.5772636,3.2060296224770773e-06,0.09999995591661365,True,bracket_width,production,,0.7567292869821589
166,0.9,3.5877343500000003,28,0.9852665317807052,-0.2149463408621675,0.0,0.2149463408621675,0.5,-626.6069881737509,2913.897724165266,0.046201929450035095,none,0.0,0,0,1e-06,-0.11718088767152193,True,2.8090268159470134e-06,0.001676015159820165,4491.700634607597,4425.522306057019,1599023764.7814336,1575464598.9611292,3.2060296224770773e-06,0.09999990566779499,True,bracket_width,production,,0.8761699505811967
166,1.0,3.9863715000000006,28,0.9718348647213684,-0.11718088767152193,0.0,0.11718088767152193,0.5,-371.098863941613,3164.061706534806,0.01373136043548584,none,0.0,1,0,1e-06,-0.11718088767152193,True,3.206029622544895e-06,0.0017905389195839601,5126.517557042536,4982.128496540154,1599023764.7814336,1553987044.1326177,3.2060296224770773e-06,0.10000003280764445,True,bracket_width,production,,1.0
166,1.1,4.385008650000001,28,0.9540045497521934,-0.031603718649887085,0.0,0.031603718649887085,0.5,-107.34079458684494,3384.505613522479,0.0009987950325012207,none,0.0,1,0,1e-06,-0.11718088767152193,True,3.606625244803322e-06,0.0018991116988748508,5767.079477101167,5501.820059937014,1599023764.7814336,1525475946.7633688,3.2060296224770773e-06,0.10000008890290785,True,bracket_width,production,,1.1249506927326642
166,1.2,4.7836458,28,0.9326226806983774,0.041980298155624964,0.041980298155624964,0.0,0.48325720203183276,149.507348791484,3571.000046296398,0.0017623454332351685,none,0.0,0,0,1e-06,-0.11718088767152193,True,4.000836744152755e-06,0.0020002091750996333,6397.433032911032,5966.391144741838,1599023764.7814336,1491285830.0108728,3.2060296224770773e-06,0.09999997818918716,True,bracket_width,production,,1.247910099151534
167,0.8,3.2108743000000013,29,0.9952260773185383,-0.6190968085828612,0.0,0.6190968085828612,0.5,-1627.6362120596066,2628.7058436641823,0.3832808583974838,none,0.0,0,0,1e-06,-0.5651422933089646,True,2.2109471444026835e-06,0.0014869253997436063,3463.580121906219,3447.045258203191,1566559440.6789634,1559080807.033248,2.770216786510296e-06,0.1000001352972028,True,bracket_width,production,,0.7981134022367614
167,0.9,3.6122335875000013,29,0.9878741355308557,-0.582078150965295,0.0,0.582078150965295,0.5,-1692.1874939143736,2906.8136283204476,0.33881497383117676,none,0.0,0,0,1e-06,-0.5651422933089646,True,2.495798555473748e-06,0.0015798096579885022,3909.8167891103194,3862.4068806263826,1566559440.6789634,1547563553.2184317,2.770216786510296e-06,0.10000005961931108,True,bracket_width,production,,0.9009397992392504
167,1.0,4.013592875000001,29,0.9760342764926512,-0.5651423328596075,0.0,0.5651423328596075,0.5,-1790.8475916475188,3168.5153026275593,0.3193858563899994,none,0.0,0,0,1e-06,-0.5651422933089646,True,2.770216786494713e-06,0.0016643968236255177,4339.709259610633,4235.7049873925225,1566559440.6789634,1529015710.2658243,2.770216786510296e-06,0.0999999859799843,True,bracket_width,production,,1.0
167,1.1,4.414952162500002,29,0.959876766933246,-0.5636794255650422,0.0,0.5636794255650422,0.5,-1918.7950804042175,3403.7610853428823,0.317734494805336,none,0.0,0,0,1e-06,-0.5651422933089646,True,3.0275339281400205e-06,0.0017399810137297535,4742.811857103616,4552.514911569282,1566559440.6789634,1503704011.1276772,2.770216786510296e-06,0.10000000646065028,True,bracket_width,production,,1.0928870054140793
167,1.2,4.816311450000001,29,0.9400917493791753,-0.5724430785554449,0.0,0.5724430785554449,0.5,-2064.748846657814,3606.671913063939,0.32769107818603516,none,0.0,0,0,1e-06,-0.5651422933089646,True,3.2649535975248455e-06,0.0018069182597795744,5114.743881581291,4808.32852326219,1566559440.6789634,1472709605.0943491,2.770216786510296e-06,0.10000005288082253,True,bracket_width,production,,1.1785913699758301
168,0.8,3.2327888000000007,29,0.9948677967728173,-0.8115862329748961,0.0,0.8115862329748961,0.5,-2115.4919016188937,2605.4258938106855,0.6586722135543823,none,0.0,0,0,1e-06,-0.9281445128704816,True,2.0914717571167264e-06,0.001446192157742783,3208.746981785133,3192.2790401700026,1534205265.1997876,1526331411.9865687,2.4686385471778207e-06,0.10000001787640696,True,bracket_width,production,,0.8472166812637605
168,0.9,3.636887400000001,29,0.9871726968653514,-0.8650444804039363,0.0,0.8650444804039363,0.5,-2492.5499194315125,2880.221843974919,0.7483019530773163,none,0.0,0,0,1e-06,-0.9281445128704816,True,2.287062073354524e-06,0.0015123035652125283,3508.8226747792537,3463.8139426841317,1534205265.1997876,1514525549.1922963,2.4686385471778207e-06,0.09999989807978253,True,bracket_width,production,,0.9264467153516978
168,1.0,4.040986000000001,29,0.9749244752753266,-0.9281444406239434,0.0,0.9281444406239434,0.5,-2913.6471701702444,3138.051551934525,0.8614521026611328,none,0.0,0,0,1e-06,-0.9281445128704816,True,2.468638547103391e-06,0.0015711901689812698,3787.3982568411766,3692.4272582095705,1534205265.1997876,1495734263.1395462,2.4686385471778207e-06,0.09999995058172477,True,bracket_width,production,,1.0
168,1.1,4.445084600000001,29,0.9583457607434994,-0.9938657864107687,0.0,0.9938657864107687,0.5,-3349.4708617666515,3369.0419682458128,0.9877692013978958,none,0.0,0,0,1e-06,-0.9281445128704816,True,2.636135449714218e-06,0.0016236180122535652,4044.372886731363,3875.9076108649515,1534205265.1997876,1470299112.0145726,2.4686385471778207e-06,0.10000006817319415,True,bracket_width,production,,1.0678499097437175
168,1.2,4.849183200000001,29,0.938164871116345,-1.0566409775597625,0.0,1.0566409775597625,0.5,-3770.6578285595137,3567.536643830408,1.1164901554584503,none,0.0,0,0,1e-06,-0.9281445128704816,True,2.7913152115783567e-06,0.0016707229607503323,4282.450494435774,4017.6446161744657,1534205265.1997876,1439337484.8921769,2.4686385471778207e-06,0.09999992243588438,True,bracket_width,production,,1.130710372668199
169,0.8,3.2548407000000004,29,0.9945593880612781,-0.9780746501845831,0.0,0.9780746501845831,0.5,-2528.7919600503847,2582.574618280973,0.9566300213336945,none,0.0,0,0,1e-06,-1.3009466346788388,True,1.999885549058596e-06,0.0014141730972757882,3003.9439018985977,2987.6006088426775,1502057906.920044,1493885792.739003,2.2052730639204988e-06,0.10000000494518382,True,bracket_width,production,,0.9068652684119799
169,0.9,3.6616957875000002,29,0.9865532294510048,-1.1408111864484813,0.0,1.1408111864484813,0.5,-3258.46134803156,2853.4417696579235,1.3014501631259918,none,0.0,0,0,1e-06,-1.3009466346788388,True,2.1084900059334924e-06,0.0014520640502173078,3167.0740850742927,3124.4871665406295,1502057906.920044,1481860078.8943858,2.2052730639204988e-06,0.09999994911324427,True,bracket_width,tighter_optimizer_retry,profile likelihood did not converge at strength=3124.28236967,0.9561128915976927
169,1.0,4.068550875000001,29,0.9739249084606993,-1.3009466461329298,0.0,1.3009466461329298,0.5,-4044.6943830859623,3106.351887643612,1.6924621760845184,none,0.0,0,0,1e-06,-1.3009466346788388,True,2.2052730639476512e-06,0.0014850161830591783,3312.4478426203614,3226.0754619048766,1502057906.920044,1462891609.4997737,2.2052730639204988e-06,0.09999999007446891,True,cls_residual,production,,1.0
169,1.1,4.475405962500001,29,0.9569455846462369,-1.4509526853487715,0.0,1.4509526853487715,0.5,-4837.961297922557,3331.8433084627054,2.1052636951208115,none,0.0,0,0,1e-06,-1.3009466346788388,True,2.2937496952581944e-06,0.001514513022478907,3445.344866258012,3297.007557349184,1502057906.920044,1437387681.9101043,2.2052730639204988e-06,0.10000010994820345,True,bracket_width,production,,1.0401204879146175
169,1.2,4.88226105,29,0.9363812704580543,-1.5858939968212236,0.0,1.5858939968212236,0.5,-5593.587301150766,3524.843797653838,2.515059769153595,none,0.0,0,0,1e-06,-1.3009466346788388,True,2.3767750021672886e-06,0.0015416792799305854,3570.0536849752802,3342.9314051406113,1502057906.920044,1406498891.1833563,2.2052730639204988e-06,0.0999999337485482,True,bracket_width,production,,1.0777690259874813
170,0.8,3.2770300000000003,29,0.9943070000941852,-1.1059424190945404,0.0,1.1059424190945404,0.5,-2827.882655357394,2554.8468295408225,1.223108634352684,none,0.0,0,0,1e-06,-1.450012550011946,True,1.9357090270349475e-06,0.0013912976054873908,2846.5739605663025,2830.3684152769033,1470558808.5863228,1462186917.4275455,2.123607751668168e-06,0.100000046622411,True,bracket_width,production,,0.9115191002337036
170,0.9,3.6866587500000003,29,0.9860222543917422,-1.2981734210402376,0.0,1.2981734210402376,0.5,-3665.5755197451003,2821.5120298934644,1.685254231095314,none,0.0,0,0,1e-06,-1.450012550011946,True,2.0228294379899938e-06,0.0014222620848458253,2974.6896483039063,2933.110193136396,1470558808.5863228,1450003711.6579206,2.123607751668168e-06,0.09999999327293628,True,bracket_width,production,,0.9525438190817501
170,1.0,4.0962875,29,0.9730410502518131,-1.4500125345970851,0.0,1.4500125345970851,0.5,-4453.99206545602,3069.691046652341,2.1025363504886627,none,0.0,0,0,1e-06,-1.450012550011946,True,2.1236077516517784e-06,0.0014572603582242189,3122.890085173719,3038.7002482984094,1470558808.5863228,1430914087.5638905,2.123607751668168e-06,0.09999995492314381,True,bracket_width,production,,1.0
170,1.1,4.50591625,29,0.9556799530044816,-1.5624860572192858,0.0,1.5624860572192858,0.5,-5143.45226087381,3290.072846558875,2.441362679004669,none,0.0,0,0,1e-06,-1.450012550011946,True,2.2366127546758207e-06,0.001495530927355172,3289.0705877850482,3143.2988247628377,1470558808.5863228,1405383573.0801034,2.123607751668168e-06,0.0999999435099848,True,bracket_width,production,,1.0532136892682489
170,1.2,4.915545000000001,29,0.9347427814550201,-1.6406430924644142,0.0,1.6406430924644142,0.5,-5708.239994487216,3477.810853300355,2.6917097568511963,none,0.0,0,0,1e-06,-1.450012550011946,True,2.3592021525348572e-06,0.001535969450391139,3469.345506645948,3242.945668710709,1470558808.5863228,1374594231.03116,2.123607751668168e-06,0.10000001570285343,True,bracket_width,production,,1.110940638966791
171,0.8,3.2993567000000006,30,0.9955092937952879,-1.2921028464655377,0.0,1.2921028464655377,0.5,-3287.2806514335166,2535.5276748500646,1.669529765844345,none,0.0,0,0,1e-06,-1.6244949417921966,True,1.840120135171493e-06,0.001356510278313988,2650.225639364962,2638.324254642379,1440245986.503468,1433778264.9155653,2.041347209099655e-06,0.10000001829841727,True,bracket_width,production,,0.9014243765151377
171,0.9,3.7117762875,30,0.9884546716210743,-1.486883899177836,0.0,1.486883899177836,0.5,-4177.36431050809,2807.4011989763594,2.210823729634285,none,0.0,0,0,1e-06,-1.6244949417921966,True,1.9294900635093315e-06,0.0013890608566615545,2778.9403199676362,2746.856541428173,1440245986.503468,1423617873.6428556,2.041347209099655e-06,0.1000000406860956,True,bracket_width,production,,0.9452042528348057
171,1.0,4.124195875,30,0.9769840868852251,-1.6244949142738074,0.0,1.6244949142738074,0.5,-4981.899996190536,3064.859830662967,2.638983726501465,none,0.0,0,0,1e-06,-1.6244949417921966,True,2.0413472090529733e-06,0.001428757225372097,2940.042124898601,2872.374370798156,1440245986.503468,1407097410.014201,2.041347209099655e-06,0.09999995201666836,True,bracket_width,production,,1.0
171,1.1,4.536615462500001,30,0.9612204571445978,-1.7159377021560174,0.0,1.7159377021560174,0.5,-5661.48399287034,3297.7667151882465,2.9444421976804733,none,0.0,0,0,1e-06,-1.6244949417921966,True,2.1706804357630976e-06,0.0014733229231105778,3126.3137855894,3005.076766161702,1440245986.503468,1384393905.547536,2.041347209099655e-06,0.09999999967237672,True,bracket_width,production,,1.0633567999292608
171,1.2,4.94903505,30,0.9418159490206057,-1.7703767613315526,0.0,1.7703767613315526,0.5,-6198.20871349448,3499.8280426435426,3.1342338770627975,none,0.0,0,0,1e-06,-1.6244949417921966,True,2.3126139030894457e-06,0.0015207280832185107,3330.7328922566944,3136.9373598548855,1440245986.503468,1356446640.6018825,2.041347209099655e-06,0.10000004538178164,True,bracket_width,production,,1.1328861120898286
172,0.8,3.3218208,30,0.9951120231166026,-1.5377125217129353,0.0,1.5377125217129353,0.5,-3869.210412324057,2514.2420527471318,2.3645597994327545,none,0.0,0,0,1e-06,-1.7815691009597259,True,1.7245036771633218e-06,0.0013132035931885512,2432.9151768665456,2421.0231437227553,1410791527.489525,1403895611.1158638,1.9710505928916466e-06,0.09999996634080092,True,bracket_width,production,,0.8749159881358897
172,0.9,3.7370484,30,0.9876883381011907,-1.6840180705359864,0.0,1.6840180705359864,0.5,-4690.027485525622,2783.234755220669,2.8359168618917465,none,0.0,0,0,1e-06,-1.7815691009597259,True,1.838135668337363e-06,0.0013557786206963743,2593.2262272666476,2561.299302729416,1410791527.489525,1393422339.193369,1.9710505928916466e-06,0.09999992853118218,True,bracket_width,production,,0.9325664571713752
172,1.0,4.152276,30,0.9757863279623921,-1.7815691469620871,0.0,1.7815691469620871,0.5,-5413.7438982158355,3037.2182309357613,3.173988625407219,none,0.0,0,0,1e-06,-1.7815691009597259,True,1.971050592911872e-06,0.0014039410931060718,2780.741476733274,2713.4095145942806,1410791527.489525,1376631084.129458,1.9710505928916466e-06,0.09999999209485615,True,cls_residual,production,,1.0
172,1.1,4.5675036,30,0.9595845735694191,-1.8394082276767934,0.0,1.8394082276767934,0.5,-6010.213332224041,3266.2442507210653,3.383422628045082,none,0.0,0,0,1e-06,-1.7815691009597259,True,2.118387874119987e-06,0.0014554682662703392,2988.603664745024,2867.817973202357,1410791527.489525,1353773786.301385,1.9710505928916466e-06,0.09999998270899751,True,bracket_width,production,,1.0747506338690427
172,1.2,4.9827312,30,0.9397739421706588,-1.866112151992267,0.0,1.866112151992267,0.5,-6466.359693321086,3464.246229192662,3.4823745638132095,none,0.0,0,0,1e-06,-1.7815691009597259,True,2.2759451769595855e-06,0.001508623603474235,3210.884172685231,3017.505276817774,1410791527.489525,1325825115.3697963,1.9710505928916466e-06,0.10000000776021409,True,cls_residual,production,,1.1546863308045718
173,0.8,3.3444222999999997,30,0.9949090362427753,-1.7198443050250196,0.0,1.7198443050250196,0.5,-4283.953439539589,2489.8031114115115,2.957864433526993,none,0.0,1,0,1e-06,-1.7778013332014226,True,1.6483976260622491e-06,0.0012838993831536213,2277.9088819781277,2266.312130417717,1381892843.0634043,1374857676.683,1.9935314435126856e-06,0.0999999301919849,True,bracket_width,production,,0.8268731508728998
