dataset_set,n_active_datasets,mass_GeV,mass_MeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,sigma_mass_res_max_GeV,n_likelihood_bins,observed_count_sum,background_mean_sum,signal_per_eps2_sum,cls_alpha,eps2_obs,ul_eps2_obs,p0_analytic,Z_analytic,q0_analytic,p0_fit_ok,lrt_A_hat_scaled,lrt_sigma_A_scaled,eps2_lrt_scale,cls_statistic,cls_calibration,combined_mode,observed_gp_fit_mode,observed_gp_optimizer_restarts,expected_bands_produced,toy_draws,reference_closure_checked,reference_eps2_obs,reference_bitwise_equal,limit_solver,profile_cache_limit_calls,profile_cache_asimov_fixed_nodes,meta,gp_lml_by_dataset,gp_ls_opt_by_dataset,gp_const_opt_by_dataset,gp_state_sha256_by_dataset
2015+2016+2021,3,0.076,76,0.003096679511739333,0.002239764,0.003952422070578,144,34468682,34475429.977525406,6774872635.258352,0.1,2.078973644731062e-06,2.078973644731062e-06,0.5,0.0,0.0,True,0.0,13182.250773787388,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 49.315700805103425, ""dens"": 16003052.17205417, ""key"": ""2015"", ""lml"": 1009.5501462142213, ""lml_delta"": 1.1368683772161603e-13, ""ls_opt"": 0.3547255241276551, ""reviewed_lml"": 1009.5501462142212, ""sigma"": 0.003952422070578, ""state_sha256"": ""4c5949c9beb50b50e3981220a461539707b5434963aec451dfc337a3b61f6144""}, {""const_opt"": 108.58544545660516, ""dens"": 1127898291.272493, ""key"": ""2016"", ""lml"": 2225.555570831345, ""lml_delta"": -1.9213161976949777e-06, ""ls_opt"": 0.4131723641384578, ""reviewed_lml"": 2225.555572752661, ""sigma"": 0.00309785246464, ""state_sha256"": ""fcfcb6709191498313a1729d1665f61114fcd9e98d30dfb1fade2f9fc60a93d4""}, {""const_opt"": 53.285772846684495, ""dens"": 1844398591.748667, ""key"": ""2021"", ""lml"": 1643.2713263922444, ""lml_delta"": 0.0, ""ls_opt"": 0.3026495298653013, ""reviewed_lml"": 1643.2713263922444, ""sigma"": 0.002239764, ""state_sha256"": ""102801f6a1018e132656e7c6ca42d24853ec312450f53931e8beb15761f47c41""}]","{""2015"": 1009.5501462142213, ""2016"": 2225.555570831345, ""2021"": 1643.2713263922444}","{""2015"": 0.3547255241276551, ""2016"": 0.4131723641384578, ""2021"": 0.3026495298653013}","{""2015"": 49.315700805103425, ""2016"": 108.58544545660516, ""2021"": 53.285772846684495}","{""2015"": ""4c5949c9beb50b50e3981220a461539707b5434963aec451dfc337a3b61f6144"", ""2016"": ""fcfcb6709191498313a1729d1665f61114fcd9e98d30dfb1fade2f9fc60a93d4"", ""2021"": ""102801f6a1018e132656e7c6ca42d24853ec312450f53931e8beb15761f47c41""}"
2015+2016+2021,3,0.077,77,0.0031320296379779,0.002251527875,0.0040056411544437,144,34068165,34067629.63206919,6795540375.380973,0.1,2.8238831689959415e-06,2.8238831689959415e-06,0.22526807331640109,0.7545214894939808,0.5693026781082153,True,9795.10283003812,12978.718091108623,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 48.019080540943186, ""dens"": 14413574.080228267, ""key"": ""2015"", ""lml"": 1016.9331436989341, ""lml_delta"": 1.1368683772161603e-13, ""ls_opt"": 0.3516356425616442, ""reviewed_lml"": 1016.933143698934, ""sigma"": 0.0040056411544437, ""state_sha256"": ""9836da65d7797d52fb934a2aa65709a6b4c67fcb7ca5027140e194f3d48be1d0""}, {""const_opt"": 125.57705783936474, ""dens"": 1099488311.8040116, ""key"": ""2016"", ""lml"": 2226.3488743586545, ""lml_delta"": 0.0, ""ls_opt"": 0.4405902941860092, ""reviewed_lml"": 2226.3488743586545, ""sigma"": 0.00313891988449, ""state_sha256"": ""de0cfecf9bc3d2edf1b4678a3d78730e9d68681abb52d7d18852929d557aa312""}, {""const_opt"": 50.68295196114718, ""dens"": 1847461207.5520144, ""key"": ""2021"", ""lml"": 1644.5699817258821, ""lml_delta"": -1.398132098984206e-06, ""ls_opt"": 0.2992475616938918, ""reviewed_lml"": 1644.5699831240142, ""sigma"": 0.002251527875, ""state_sha256"": ""07fb71d4aa2e3e9809f58e3a2d6c410cdfcf858d60ac2ec333367aa4fd3111d2""}]","{""2015"": 1016.9331436989341, ""2016"": 2226.3488743586545, ""2021"": 1644.5699817258821}","{""2015"": 0.3516356425616442, ""2016"": 0.4405902941860092, ""2021"": 0.2992475616938918}","{""2015"": 48.019080540943186, ""2016"": 125.57705783936474, ""2021"": 50.68295196114718}","{""2015"": ""9836da65d7797d52fb934a2aa65709a6b4c67fcb7ca5027140e194f3d48be1d0"", ""2016"": ""de0cfecf9bc3d2edf1b4678a3d78730e9d68681abb52d7d18852929d557aa312"", ""2021"": ""07fb71d4aa2e3e9809f58e3a2d6c410cdfcf858d60ac2ec333367aa4fd3111d2""}"
2015+2016+2021,3,0.078,78,0.0031675309820498004,0.0022634635,0.0040588602383094,148,34188630,34186143.745456465,6817746249.944392,0.1,3.695138163161103e-06,3.695138163161103e-06,0.05894240398074044,1.563713746721695,2.4452006816864014,True,20066.876123004487,12833.2526066025,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 47.74489940193785, ""dens"": 13018068.842261037, ""key"": ""2015"", ""lml"": 1018.0023272307077, ""lml_delta"": 1.1368683772161603e-13, ""ls_opt"": 0.3505359791679058, ""reviewed_lml"": 1018.0023272307076, ""sigma"": 0.0040588602383094, ""state_sha256"": ""78e31ec888b0b596a9d4ee2afb334e9dc7583a97f0130d76385d7b748ea3190e""}, {""const_opt"": 126.02505343240011, ""dens"": 1070693988.918664, ""key"": ""2016"", ""lml"": 2216.12283575891, ""lml_delta"": 0.0, ""ls_opt"": 0.4433745666531537, ""reviewed_lml"": 2216.12283575891, ""sigma"": 0.0031802692078400003, ""state_sha256"": ""c2a20879369c57c81ec22396308abf77e61b5d08de83bc5dc93b3a210936023f""}, {""const_opt"": 50.4479594200584, ""dens"": 1847769944.3645077, ""key"": ""2021"", ""lml"": 1645.1362723518498, ""lml_delta"": -7.775006451993249e-07, ""ls_opt"": 0.2995745396596269, ""reviewed_lml"": 1645.1362731293505, ""sigma"": 0.0022634635, ""state_sha256"": ""1bea3a8090227a00703f46cdbc8066728bd7f64d9578388b8fb4c7786a7a0ba2""}]","{""2015"": 1018.0023272307077, ""2016"": 2216.12283575891, ""2021"": 1645.1362723518498}","{""2015"": 0.3505359791679058, ""2016"": 0.4433745666531537, ""2021"": 0.2995745396596269}","{""2015"": 47.74489940193785, ""2016"": 126.02505343240011, ""2021"": 50.4479594200584}","{""2015"": ""78e31ec888b0b596a9d4ee2afb334e9dc7583a97f0130d76385d7b748ea3190e"", ""2016"": ""c2a20879369c57c81ec22396308abf77e61b5d08de83bc5dc93b3a210936023f"", ""2021"": ""1bea3a8090227a00703f46cdbc8066728bd7f64d9578388b8fb4c7786a7a0ba2""}"
2015+2016+2021,3,0.079,79,0.0032031836357550338,0.002275570875,0.0041120793221751,149,34861743,34852264.21521379,6857853962.059529,0.1,4.3778293441685295e-06,4.3778293441685295e-06,0.017623283192932906,2.10551427109012,4.43319034576416,True,27137.266035706998,12887.113202966886,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 47.62134627297288, ""dens"": 11752408.010855107, ""key"": ""2015"", ""lml"": 1020.9025955781491, ""lml_delta"": -1.927256789713283e-07, ""ls_opt"": 0.3499024631618238, ""reviewed_lml"": 1020.9025957708748, ""sigma"": 0.0041120793221751, ""state_sha256"": ""4f88b374e563705f5471a09a9f707f947a4b1570ae67ea7a4c90351541759a1b""}, {""const_opt"": 108.33596297276522, ""dens"": 1041422418.997855, ""key"": ""2016"", ""lml"": 2215.292624287934, ""lml_delta"": 0.0, ""ls_opt"": 0.4132148326598417, ""reviewed_lml"": 2215.292624287934, ""sigma"": 0.0032219007100900005, ""state_sha256"": ""895cb34232890eeae72c5718b4725753b0f95a9051f98b3e92668c712285e491""}, {""const_opt"": 50.49685189478956, ""dens"": 1845689661.7151535, ""key"": ""2021"", ""lml"": 1639.4147498909076, ""lml_delta"": 0.0, ""ls_opt"": 0.3000507168267557, ""reviewed_lml"": 1639.4147498909076, ""sigma"": 0.002275570875, ""state_sha256"": ""e650abd6edcd66f6d0690f719b5f696f589ec5767919517108cd60cb00eed5f6""}]","{""2015"": 1020.9025955781491, ""2016"": 2215.292624287934, ""2021"": 1639.4147498909076}","{""2015"": 0.3499024631618238, ""2016"": 0.4132148326598417, ""2021"": 0.3000507168267557}","{""2015"": 47.62134627297288, ""2016"": 108.33596297276522, ""2021"": 50.49685189478956}","{""2015"": ""4f88b374e563705f5471a09a9f707f947a4b1570ae67ea7a4c90351541759a1b"", ""2016"": ""895cb34232890eeae72c5718b4725753b0f95a9051f98b3e92668c712285e491"", ""2021"": ""e650abd6edcd66f6d0690f719b5f696f589ec5767919517108cd60cb00eed5f6""}"
2015+2016+2021,3,0.08,80,0.0032389876020135996,0.00228785,0.0041652984060407995,148,33235620,33236351.248451024,6813391179.85851,0.1,4.323953699857836e-06,4.323953699857836e-06,0.01660610235370957,2.1295085929792177,4.534806847572327,True,26921.506755042396,12635.912312509481,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 49.21074958022283, ""dens"": 10629752.650853964, ""key"": ""2015"", ""lml"": 1023.8824386641301, ""lml_delta"": -2.521722990422859e-07, ""ls_opt"": 0.3493002140103398, ""reviewed_lml"": 1023.8824389163024, ""sigma"": 0.0041652984060407995, ""state_sha256"": ""ec37f0db4fab6399c6e30d854e194b9b2dfad72aed0748103cb8a799e067830d""}, {""const_opt"": 98.17877179559868, ""dens"": 1012059928.3610625, ""key"": ""2016"", ""lml"": 2216.870637447876, ""lml_delta"": 1.0963049135170877e-07, ""ls_opt"": 0.401189252316744, ""reviewed_lml"": 2216.8706373382456, ""sigma"": 0.003263814400000001, ""state_sha256"": ""ed456d9622933fd7834d90a7c12a26ca388a22459aec014e0f226fe451a5834d""}, {""const_opt"": 53.295849448021066, ""dens"": 1840971776.2432175, ""key"": ""2021"", ""lml"": 1642.3067032980832, ""lml_delta"": -1.401352619723184e-06, ""ls_opt"": 0.3037467740294786, ""reviewed_lml"": 1642.3067046994358, ""sigma"": 0.00228785, ""state_sha256"": ""b1921eed8ad414f649427e474ce16658755b70b28776dff8099974540fd5b632""}]","{""2015"": 1023.8824386641301, ""2016"": 2216.870637447876, ""2021"": 1642.3067032980832}","{""2015"": 0.3493002140103398, ""2016"": 0.401189252316744, ""2021"": 0.3037467740294786}","{""2015"": 49.21074958022283, ""2016"": 98.17877179559868, ""2021"": 53.295849448021066}","{""2015"": ""ec37f0db4fab6399c6e30d854e194b9b2dfad72aed0748103cb8a799e067830d"", ""2016"": ""ed456d9622933fd7834d90a7c12a26ca388a22459aec014e0f226fe451a5834d"", ""2021"": ""b1921eed8ad414f649427e474ce16658755b70b28776dff8099974540fd5b632""}"
2015+2016+2021,3,0.081,81,0.0032749427948655005,0.0023003008750000003,0.0042185174899065,153,34360561,34353646.04092011,6850583765.824601,0.1,4.069829196469043e-06,4.069829196469043e-06,0.0271482054887599,1.9244643035713913,3.70356285572052,True,24312.391382692564,12628.982570678523,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 51.72365844355003, ""dens"": 9607107.99085824, ""key"": ""2015"", ""lml"": 1023.7923201950655, ""lml_delta"": -1.1368683772161603e-13, ""ls_opt"": 0.3512566923517132, ""reviewed_lml"": 1023.7923201950656, ""sigma"": 0.0042185174899065, ""state_sha256"": ""b36ae82091d931babcbdd19f53f7aafadc08e19497e4f6fd0115881cfe76a811""}, {""const_opt"": 92.59084778039852, ""dens"": 982203778.1192313, ""key"": ""2016"", ""lml"": 2210.0196434696536, ""lml_delta"": -1.560476448503323e-06, ""ls_opt"": 0.3949850436930706, ""reviewed_lml"": 2210.01964503013, ""sigma"": 0.0033060100196900003, ""state_sha256"": ""c891c39f123b4f51d60f1575f5bc89c128b849677a392b56757e6beb2cb2030c""}, {""const_opt"": 53.81670263243765, ""dens"": 1834117166.8439004, ""key"": ""2021"", ""lml"": 1637.0959622149464, ""lml_delta"": -5.876738669030601e-07, ""ls_opt"": 0.305089472846768, ""reviewed_lml"": 1637.0959628026203, ""sigma"": 0.0023003008750000003, ""state_sha256"": ""c0a5f710de4c69c923ddf92fab72de00484ea935a4c97cc0dc84ce4dff8d2db7""}]","{""2015"": 1023.7923201950655, ""2016"": 2210.0196434696536, ""2021"": 1637.0959622149464}","{""2015"": 0.3512566923517132, ""2016"": 0.3949850436930706, ""2021"": 0.305089472846768}","{""2015"": 51.72365844355003, ""2016"": 92.59084778039852, ""2021"": 53.81670263243765}","{""2015"": ""b36ae82091d931babcbdd19f53f7aafadc08e19497e4f6fd0115881cfe76a811"", ""2016"": ""c891c39f123b4f51d60f1575f5bc89c128b849677a392b56757e6beb2cb2030c"", ""2021"": ""c0a5f710de4c69c923ddf92fab72de00484ea935a4c97cc0dc84ce4dff8d2db7""}"
2015+2016+2021,3,0.082,82,0.0033110490394707335,0.0023129235000000003,0.0042717365737722,153,33789674,33781396.16505596,6828377536.627079,0.1,3.273910151697193e-06,3.273910151697193e-06,0.10091107635614283,1.276377367768554,1.6291391849517822,True,15995.597901453279,12502.351368688907,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 52.61481209191468, ""dens"": 8679181.044894358, ""key"": ""2015"", ""lml"": 1024.7561149348057, ""lml_delta"": 2.2737367544323206e-13, ""ls_opt"": 0.352220570257932, ""reviewed_lml"": 1024.7561149348055, ""sigma"": 0.0042717365737722, ""state_sha256"": ""cd384a23cf950d9061b3a75cda258e5fd3a64cb396f0d26c3b3572c5c9c069db""}, {""const_opt"": 86.15186955800799, ""dens"": 952011335.4021308, ""key"": ""2016"", ""lml"": 2208.8852247165287, ""lml_delta"": -2.5358422135468572e-06, ""ls_opt"": 0.3897054138374133, ""reviewed_lml"": 2208.885227252371, ""sigma"": 0.0033484870446400007, ""state_sha256"": ""0810bdbc32bf35433eeed1b51d2cfbd8e91dc3adea0c7039e6bcc564f0a38f06""}, {""const_opt"": 56.09222989729365, ""dens"": 1825600864.265104, ""key"": ""2021"", ""lml"": 1633.7383623848425, ""lml_delta"": 0.0, ""ls_opt"": 0.306652886368383, ""reviewed_lml"": 1633.7383623848425, ""sigma"": 0.0023129235000000003, ""state_sha256"": ""54cf64aa5a5753f5780ed261b37bb79f81c6912dcf22940f12e36461e58848a0""}]","{""2015"": 1024.7561149348057, ""2016"": 2208.8852247165287, ""2021"": 1633.7383623848425}","{""2015"": 0.352220570257932, ""2016"": 0.3897054138374133, ""2021"": 0.306652886368383}","{""2015"": 52.61481209191468, ""2016"": 86.15186955800799, ""2021"": 56.09222989729365}","{""2015"": ""cd384a23cf950d9061b3a75cda258e5fd3a64cb396f0d26c3b3572c5c9c069db"", ""2016"": ""0810bdbc32bf35433eeed1b51d2cfbd8e91dc3adea0c7039e6bcc564f0a38f06"", ""2021"": ""54cf64aa5a5753f5780ed261b37bb79f81c6912dcf22940f12e36461e58848a0""}"
2015+2016+2021,3,0.083,83,0.0033473060721093003,0.002325717875,0.0043249556576379,157,33727267,33720320.487406895,6813343278.1561775,0.1,2.3191684817982414e-06,2.3191684817982414e-06,0.3699030816406341,0.3321100478074629,0.11029708385467529,True,4162.79629004029,12447.571369085104,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 53.19591730361843, ""dens"": 7833089.070973958, ""key"": ""2015"", ""lml"": 1022.5682628805557, ""lml_delta"": -8.224947123380844e-08, ""ls_opt"": 0.3531907508275108, ""reviewed_lml"": 1022.5682629628052, ""sigma"": 0.0043249556576379, ""state_sha256"": ""0e0622b42c18e55f60abba6ec2bb8f89d34d7bffaa8a1d7c0f19a6b22fcc0eea""}, {""const_opt"": 93.30835458770996, ""dens"": 921924483.7297647, ""key"": ""2016"", ""lml"": 2199.7631627213436, ""lml_delta"": -3.341921910759993e-06, ""ls_opt"": 0.3986127125395426, ""reviewed_lml"": 2199.7631660632655, ""sigma"": 0.0033912446836900003, ""state_sha256"": ""41db5c976dc6253f483e5e9415df42f64dfbcdcc915f0d7f73b8292d268cd1d3""}, {""const_opt"": 53.366846570654424, ""dens"": 1815668681.2943528, ""key"": ""2021"", ""lml"": 1635.8073224236557, ""lml_delta"": -1.2418299775163177e-06, ""ls_opt"": 0.3017810775322415, ""reviewed_lml"": 1635.8073236654857, ""sigma"": 0.002325717875, ""state_sha256"": ""94a33b58736814c804867fd779d7ac1769bce6a2aaeb70d86f2024901ee3f1e7""}]","{""2015"": 1022.5682628805557, ""2016"": 2199.7631627213436, ""2021"": 1635.8073224236557}","{""2015"": 0.3531907508275108, ""2016"": 0.3986127125395426, ""2021"": 0.3017810775322415}","{""2015"": 53.19591730361843, ""2016"": 93.30835458770996, ""2021"": 53.366846570654424}","{""2015"": ""0e0622b42c18e55f60abba6ec2bb8f89d34d7bffaa8a1d7c0f19a6b22fcc0eea"", ""2016"": ""41db5c976dc6253f483e5e9415df42f64dfbcdcc915f0d7f73b8292d268cd1d3"", ""2021"": ""94a33b58736814c804867fd779d7ac1769bce6a2aaeb70d86f2024901ee3f1e7""}"
2015+2016+2021,3,0.084,84,0.0033837135401812005,0.002338684,0.0043781747415036,157,33102551,33096490.462995976,6782524579.312822,0.1,1.7947630630210993e-06,1.7947630630210993e-06,0.5,0.0,0.0,True,0.0,12359.057533730855,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 51.140173792193686, ""dens"": 7089301.850271943, ""key"": ""2015"", ""lml"": 1031.3155658658445, ""lml_delta"": 2.2737367544323206e-13, ""ls_opt"": 0.3564047065499024, ""reviewed_lml"": 1031.3155658658443, ""sigma"": 0.0043781747415036, ""state_sha256"": ""8aac4c5309fd97ace26f551db1d76141285b61f798c1d6f1a6571e9fb45ed935""}, {""const_opt"": 88.34630217934587, ""dens"": 891996324.7350541, ""key"": ""2016"", ""lml"": 2199.70697094833, ""lml_delta"": -4.303169589547906e-07, ""ls_opt"": 0.3935522042939463, ""reviewed_lml"": 2199.706971378647, ""sigma"": 0.003434281879040001, ""state_sha256"": ""6c8d6169944147373d59252270a1802b8440a7cb2c8cda8e77b7e7edb7e6bbf4""}, {""const_opt"": 53.800877078292075, ""dens"": 1803665927.1918254, ""key"": ""2021"", ""lml"": 1635.9367852273729, ""lml_delta"": 0.0, ""ls_opt"": 0.3023965291084538, ""reviewed_lml"": 1635.9367852273729, ""sigma"": 0.002338684, ""state_sha256"": ""cfc9067e95df885666c66bbed90f50cc45eca04535702e9116863cf6f8ed93bb""}]","{""2015"": 1031.3155658658445, ""2016"": 2199.70697094833, ""2021"": 1635.9367852273729}","{""2015"": 0.3564047065499024, ""2016"": 0.3935522042939463, ""2021"": 0.3023965291084538}","{""2015"": 51.140173792193686, ""2016"": 88.34630217934587, ""2021"": 53.800877078292075}","{""2015"": ""8aac4c5309fd97ace26f551db1d76141285b61f798c1d6f1a6571e9fb45ed935"", ""2016"": ""6c8d6169944147373d59252270a1802b8440a7cb2c8cda8e77b7e7edb7e6bbf4"", ""2021"": ""cfc9067e95df885666c66bbed90f50cc45eca04535702e9116863cf6f8ed93bb""}"
2015+2016+2021,3,0.085,85,0.0034202710022064333,0.002351821875,0.0044313938253693,158,31395079,31378171.86976268,6699540485.3183565,0.1,1.7716423407635917e-06,1.7716423407635917e-06,0.5,0.0,0.0,True,0.0,11997.602248484829,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 50.179030731817946, ""dens"": 6409382.241635653, ""key"": ""2015"", ""lml"": 1034.450430458267, ""lml_delta"": -2.585220499895513e-07, ""ls_opt"": 0.3571316602200617, ""reviewed_lml"": 1034.450430716789, ""sigma"": 0.0044313938253693, ""state_sha256"": ""47247648eba9d0efb6f89ae510d0b656ca8fb743453786dffd25a16f1bebd64f""}, {""const_opt"": 149.99223942591277, ""dens"": 862026739.4065256, ""key"": ""2016"", ""lml"": 2205.347121795822, ""lml_delta"": -2.555509581725346e-06, ""ls_opt"": 0.4601906555518684, ""reviewed_lml"": 2205.347124351332, ""sigma"": 0.00347759730625, ""state_sha256"": ""ebfcb95497decefed76b23f482049e7284f4345fa0050c8baa3e607c78e9f55b""}, {""const_opt"": 51.95130249110083, ""dens"": 1790440672.4133158, ""key"": ""2021"", ""lml"": 1641.5768525514648, ""lml_delta"": -1.3509402378986124e-06, ""ls_opt"": 0.2992857545888812, ""reviewed_lml"": 1641.576853902405, ""sigma"": 0.002351821875, ""state_sha256"": ""e6defb2b20879d3da1f6e670dab154cbcb19e55fb2bc37937c00bd82577e1b02""}]","{""2015"": 1034.450430458267, ""2016"": 2205.347121795822, ""2021"": 1641.5768525514648}","{""2015"": 0.3571316602200617, ""2016"": 0.4601906555518684, ""2021"": 0.2992857545888812}","{""2015"": 50.179030731817946, ""2016"": 149.99223942591277, ""2021"": 51.95130249110083}","{""2015"": ""47247648eba9d0efb6f89ae510d0b656ca8fb743453786dffd25a16f1bebd64f"", ""2016"": ""ebfcb95497decefed76b23f482049e7284f4345fa0050c8baa3e607c78e9f55b"", ""2021"": ""e6defb2b20879d3da1f6e670dab154cbcb19e55fb2bc37937c00bd82577e1b02""}"
2015+2016+2021,3,0.086,86,0.0034569779278249995,0.0023651315,0.004484612909235,161,32314534,32292508.66437695,6709797298.055197,0.1,1.6630978593261058e-06,1.6630978593261058e-06,0.5,0.0,0.0,True,0.0,12057.034575678575,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 49.52660611247198, ""dens"": 5820719.171835993, ""key"": ""2015"", ""lml"": 1035.8304147256767, ""lml_delta"": -2.0493780539254658e-07, ""ls_opt"": 0.3533125764627151, ""reviewed_lml"": 1035.8304149306146, ""sigma"": 0.004484612909235, ""state_sha256"": ""72386ca45d012b9cc9fa1679109007a0da009fbd84feb5fa5160aac7f26e3c0b""}, {""const_opt"": 155.43452513619962, ""dens"": 832060227.9876974, ""key"": ""2016"", ""lml"": 2200.2739226264966, ""lml_delta"": -1.927075572893955e-06, ""ls_opt"": 0.4658879193294984, ""reviewed_lml"": 2200.273924553572, ""sigma"": 0.0035211893742400006, ""state_sha256"": ""e8d5db788b709254e863de192689485bef858f30a79306b84d3ac066938092b1""}, {""const_opt"": 51.048749923344666, ""dens"": 1775696555.8627672, ""key"": ""2021"", ""lml"": 1636.1333565105394, ""lml_delta"": 0.0, ""ls_opt"": 0.2979267899692659, ""reviewed_lml"": 1636.1333565105394, ""sigma"": 0.0023651315, ""state_sha256"": ""b24a9621af2e37d6c53b134e22af75f18a0d7cbbc8ae85fdcf44dfbcc15575fa""}]","{""2015"": 1035.8304147256767, ""2016"": 2200.2739226264966, ""2021"": 1636.1333565105394}","{""2015"": 0.3533125764627151, ""2016"": 0.4658879193294984, ""2021"": 0.2979267899692659}","{""2015"": 49.52660611247198, ""2016"": 155.43452513619962, ""2021"": 51.048749923344666}","{""2015"": ""72386ca45d012b9cc9fa1679109007a0da009fbd84feb5fa5160aac7f26e3c0b"", ""2016"": ""e8d5db788b709254e863de192689485bef858f30a79306b84d3ac066938092b1"", ""2021"": ""b24a9621af2e37d6c53b134e22af75f18a0d7cbbc8ae85fdcf44dfbcc15575fa""}"
2015+2016+2021,3,0.087,87,0.0034938336977969,0.002378612875,0.0045378319931007,163,31631327,31618722.640727885,6660179226.601984,0.1,1.5830101731435573e-06,1.5830101731435573e-06,0.5,0.0,0.0,True,0.0,12047.575885675218,10000000000.0,tilde_q_mu,asymptotic,count_scale,fixed_reviewed_max_lml,0,False,0,False,,,campaign_local_deterministic_profile_cache_v1,1,22,"[{""const_opt"": 50.26635567885656, ""dens"": 5279726.5419957405, ""key"": ""2015"", ""lml"": 1035.4315821051762, ""lml_delta"": -4.321566393628018e-07, ""ls_opt"": 0.3531200216495519, ""reviewed_lml"": 1035.4315825373328, ""sigma"": 0.0045378319931007, ""state_sha256"": ""2c23f44cfc6ae74deae492ae5ac0ce76a754eeb5a9c33265e00cb9aae6121793""}, {""const_opt"": 145.19822234214556, ""dens"": 802582257.9052792, ""key"": ""2016"", ""lml"": 2201.4608482554504, ""lml_delta"": 0.0, ""ls_opt"": 0.461756673453278, ""reviewed_lml"": 2201.4608482554504, ""sigma"": 0.0035650562252900002, ""state_sha256"": ""d8f1b0417dbcc06c23e62ddbfe2808ffc73ed9c49c2865d8ed1f24014bf07fc3""}, {""const_opt"": 49.54210298115342, ""dens"": 1760136602.064715, ""key"": ""2021"", ""lml"": 1635.9231374340372, ""lml_delta"": -1.5172417988651432e-06, ""ls_opt"": 0.2952681344308686, ""reviewed_lml"": 1635.923138951279, ""sigma"": 0.002378612875, ""state_sha256"": ""215f0bbc68ef71956ce10e17be54a77997b857d057c9212a167a5fc511c0beb6""}]","{""2015"": 1035.4315821051762, ""2016"": 2201.4608482554504, ""2021"": 1635.9231374340372}","{""2015"": 0.3531200216495519, ""2016"": 0.461756673453278, ""2021"": 0.2952681344308686}","{""2015"": 50.26635567885656, ""2016"": 145.19822234214556, ""2021"": 49.54210298115342}","{""2015"": ""2c23f44cfc6ae74deae492ae5ac0ce76a754eeb5a9c33265e00cb9aae6121793"", ""2016"": ""d8f1b0417dbcc06c23e62ddbfe2808ffc73ed9c49c2865d8ed1f24014bf07fc3"", ""2021"": ""215f0bbc68ef71956ce10e17be54a77997b857d057c9212a167a5fc511c0beb6""}"
