scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,17,250,0.25,15,20,0.0001,0.001,True,,366.0,1552.737596796301,1552.737895410043,0.0002986137419611623,8.158845408774926e-07,False,False,True
2021_1pct_x10,17,250,0.25,20,25,0.0001,0.001,True,,366.0,1552.737895410043,1552.7378944296286,-9.804143701330759e-07,-2.6787277872488413e-09,False,False,True
2021_1pct_x10,18,50,0.05,15,20,0.0001,0.001,True,,402.0,1629.802466528127,1629.8024660813746,-4.467524377105292e-07,-1.1113244719167393e-09,False,False,True
2021_1pct_x10,18,50,0.05,20,25,0.0001,0.001,True,,402.0,1629.8024660813746,1629.8024657859062,-2.9546845325967297e-07,-7.349961523872462e-10,False,False,True
2021_1pct_x10,18,70,0.07,15,20,0.0001,0.001,True,,400.0,1608.5095871466317,1608.509586259179,-8.874526429281104e-07,-2.218631607320276e-09,False,False,True
2021_1pct_x10,18,70,0.07,20,25,0.0001,0.001,True,,400.0,1608.509586259179,1608.5095857469576,-5.122215043229517e-07,-1.2805537608073792e-09,False,False,True
2021_1pct_x10,18,90,0.09,15,20,0.0001,0.001,True,,398.0,1595.830633235083,1595.915291762405,0.08465852732206258,0.00021270986764337333,False,False,True
2021_1pct_x10,18,90,0.09,20,25,0.0001,0.001,True,,398.0,1595.915291762405,1595.9152923837282,6.213231245055795e-07,1.5611133781547223e-09,False,False,True
2021_1pct_x10,18,110,0.11,15,20,0.0001,0.001,True,,396.0,1585.5792590325727,1587.9119738956338,2.332714863061028,0.00589069409863896,False,False,True
2021_1pct_x10,18,110,0.11,20,25,0.0001,0.001,True,,396.0,1587.9119738956338,1587.9119731091796,-7.864541657909285e-07,-1.9859953681589104e-09,False,False,True
2021_1pct_x10,18,130,0.13,15,20,0.0001,0.001,True,,394.0,1573.0506784866943,1576.5837599047472,3.533081418052916,0.008967211720946488,False,False,True
2021_1pct_x10,18,130,0.13,20,25,0.0001,0.001,True,,394.0,1576.5837599047472,1576.583760400978,4.9623076847638e-07,1.2594689555238072e-09,False,False,True
2021_1pct_x10,18,150,0.15,15,20,0.0001,0.001,True,,390.0,1569.974602210597,1573.9809256850524,4.006323474455485,0.010272624293475602,False,False,True
2021_1pct_x10,18,150,0.15,20,25,0.0001,0.001,True,,390.0,1573.9809256850524,1573.9809261924454,5.073929969512392e-07,1.3010076844903568e-09,False,False,True
2021_1pct_x10,18,170,0.17,15,20,0.0001,0.001,True,,386.0,1558.5606907994174,1562.2061823294275,3.6454915300100765,0.009444278575155639,False,False,True
2021_1pct_x10,18,170,0.17,20,25,0.0001,0.001,True,,386.0,1562.2061823294275,1562.206181503284,-8.261436050815973e-07,-2.1402684069471434e-09,False,False,True
2021_1pct_x10,18,190,0.19,15,20,0.0001,0.001,True,,382.0,1550.8378362508706,1553.2492093329593,2.4113730820886303,0.006312494979289608,False,False,True
2021_1pct_x10,18,190,0.19,20,25,0.0001,0.001,True,,382.0,1553.2492093329593,1553.2492100699296,7.36970378056867e-07,1.9292418273739976e-09,False,False,True
2021_1pct_x10,18,210,0.21,15,20,0.0001,0.001,True,,378.0,1541.15521158184,1542.5212976606515,1.366086078811577,0.0036139843354803624,False,False,True
2021_1pct_x10,18,210,0.21,20,25,0.0001,0.001,True,,378.0,1542.5212976606515,1542.5212976402393,-2.0412244339240715e-08,-5.4000646400107714e-11,False,False,True
2021_1pct_x10,18,230,0.23,15,20,0.0001,0.001,True,,372.0,1528.9473131052127,1529.3911083435987,0.4437952383859738,0.001192997952650467,False,False,True
2021_1pct_x10,18,230,0.23,20,25,0.0001,0.001,True,,372.0,1529.3911083435987,1529.3911073658614,-9.777372724784072e-07,-2.628326001286041e-09,False,False,True
2021_1pct_x10,18,250,0.25,15,20,0.0001,0.001,True,,366.0,1525.965329222359,1525.966144099547,0.0008148771878495609,2.226440403960549e-06,False,False,True
2021_1pct_x10,18,250,0.25,20,25,0.0001,0.001,True,,366.0,1525.966144099547,1525.9661460762677,1.976720795937581e-06,5.400876491632735e-09,False,False,True
2021_1pct_x10,19,50,0.05,15,20,0.0001,0.001,True,,402.0,1634.6791712855786,1634.679172316284,1.0307053344149608e-06,2.5639436179476637e-09,False,False,True
2021_1pct_x10,19,50,0.05,20,25,0.0001,0.001,True,,402.0,1634.679172316284,1634.679169889221,-2.427063009236008e-06,-6.037470172228876e-09,False,False,True
2021_1pct_x10,19,70,0.07,15,20,0.0001,0.001,True,,400.0,1600.9180378441715,1600.918038820256,9.760844932316104e-07,2.440211233079026e-09,False,False,True
2021_1pct_x10,19,70,0.07,20,25,0.0001,0.001,True,,400.0,1600.918038820256,1600.9180388354057,1.514968062110711e-08,3.787420155276777e-11,False,False,True
2021_1pct_x10,19,90,0.09,15,20,0.0001,0.001,True,,398.0,1593.6911819249744,1593.6911812506578,-6.743166522937827e-07,-1.6942629454617656e-09,False,False,True
2021_1pct_x10,19,90,0.09,20,25,0.0001,0.001,True,,398.0,1593.6911812506578,1593.6911807850238,-4.6563400246668607e-07,-1.1699346795645379e-09,False,False,True
2021_1pct_x10,19,110,0.11,15,20,0.0001,0.001,True,,396.0,1579.9815133211332,1579.981513264337,-5.679612513631582e-08,-1.4342455842503995e-10,False,False,True
2021_1pct_x10,19,110,0.11,20,25,0.0001,0.001,True,,396.0,1579.981513264337,1579.981513024969,-2.3936809157021344e-07,-6.044648777025592e-10,False,False,True
2021_1pct_x10,19,130,0.13,15,20,0.0001,0.001,True,,394.0,1577.321076997172,1577.3210779983388,1.0011667654907797e-06,2.541032399722791e-09,False,False,True
2021_1pct_x10,19,130,0.13,20,25,0.0001,0.001,True,,394.0,1577.3210779983388,1577.3210768302465,-1.1680922398227267e-06,-2.9647011163013367e-09,False,False,True
2021_1pct_x10,19,150,0.15,15,20,0.0001,0.001,True,,390.0,1570.200885858587,1570.700516955431,0.49963109684404117,0.0012811053765231825,False,False,True
2021_1pct_x10,19,150,0.15,20,25,0.0001,0.001,True,,390.0,1570.700516955431,1570.7005208083008,3.8528696677531116e-06,9.879152994238748e-09,False,False,True
2021_1pct_x10,19,170,0.17,15,20,0.0001,0.001,True,,386.0,1556.7705970456243,1556.9569076573157,0.18631061169139684,0.00048266997847512137,False,False,True
2021_1pct_x10,19,170,0.17,20,25,0.0001,0.001,True,,386.0,1556.9569076573157,1556.9569075138088,-1.4350689525599591e-07,-3.7177952138859044e-10,False,False,True
2021_1pct_x10,19,190,0.19,15,20,0.0001,0.001,True,,382.0,1546.2032585680026,1546.7041305544435,0.5008719864408704,0.0013111832105781947,False,False,True
2021_1pct_x10,19,190,0.19,20,25,0.0001,0.001,True,,382.0,1546.7041305544435,1546.7041296993716,-8.550719030608889e-07,-2.238408123196044e-09,False,False,True
2021_1pct_x10,19,210,0.21,15,20,0.0001,0.001,True,,378.0,1535.8856285684976,1535.8856279811669,-5.873307600268163e-07,-1.553785079436022e-09,False,False,True
2021_1pct_x10,19,210,0.21,20,25,0.0001,0.001,True,,378.0,1535.8856279811669,1535.8856267618496,-1.2193172551633324e-06,-3.22570702424162e-09,False,False,True
2021_1pct_x10,19,230,0.23,15,20,0.0001,0.001,True,,372.0,1527.0128414206692,1527.0128419981638,5.774945748271421e-07,1.5524047710407046e-09,False,False,True
2021_1pct_x10,19,230,0.23,20,25,0.0001,0.001,True,,372.0,1527.0128419981638,1527.0128406021404,-1.3960234355181456e-06,-3.752751170747703e-09,False,False,True
2021_1pct_x10,19,250,0.25,15,20,0.0001,0.001,True,,366.0,1519.4670442454496,1519.5063772435808,0.03933299813115809,0.00010746720800862867,False,False,True
2021_1pct_x10,19,250,0.25,20,25,0.0001,0.001,True,,366.0,1519.5063772435808,1519.506379095332,1.851751221693121e-06,5.059429567467544e-09,False,False,True
2021_1pct_x100,0,50,0.05,15,20,0.0001,0.001,True,,402.0,2071.1236859718797,2071.1236782428264,-7.72905332269147e-06,-1.92265008027151e-08,False,False,True
2021_1pct_x100,0,50,0.05,20,25,0.0001,0.001,True,,402.0,2071.1236782428264,2071.123679029141,7.863145583542064e-07,1.95600636406519e-09,False,False,True
2021_1pct_x100,0,70,0.07,15,20,0.0001,0.001,True,,400.0,2053.6536254566136,2053.653598815624,-2.6640989744919352e-05,-6.660247436229839e-08,False,False,True
2021_1pct_x100,0,70,0.07,20,25,0.0001,0.001,True,,400.0,2053.653598815624,2053.653603105934,4.290310243959539e-06,1.0725775609898846e-08,False,False,True
2021_1pct_x100,0,90,0.09,15,20,0.0001,0.001,True,,398.0,2038.8414571698268,2038.8414995732835,4.2403456745887524e-05,1.065413486077576e-07,False,False,True
2021_1pct_x100,0,90,0.09,20,25,0.0001,0.001,True,,398.0,2038.8414995732835,2038.8414549378745,-4.463540903998364e-05,-1.1214926894468252e-07,False,False,True
2021_1pct_x100,0,110,0.11,15,20,0.0001,0.001,True,,396.0,2021.5410225808605,2022.2793749240288,0.7383523431683443,0.0018645261191119805,False,False,True
2021_1pct_x100,0,110,0.11,20,25,0.0001,0.001,True,,396.0,2022.2793749240288,2022.279388607495,1.3683466249858611e-05,3.455420770166316e-08,False,False,True
2021_1pct_x100,0,130,0.13,15,20,0.0001,0.001,True,,394.0,2014.443234816998,2016.0256755636728,1.5824407466748198,0.004016347072778731,False,False,True
2021_1pct_x100,0,130,0.13,20,25,0.0001,0.001,True,,394.0,2016.0256755636728,2016.025680496634,4.932961246595369e-06,1.2520206209632915e-08,False,False,True
2021_1pct_x100,0,150,0.15,15,20,0.0001,0.001,True,,390.0,1996.6427210860145,1998.5865821975228,1.9438611115083404,0.004984259260277796,False,False,True
2021_1pct_x100,0,150,0.15,20,25,0.0001,0.001,True,,390.0,1998.5865821975228,1998.586607729534,2.5532011250106734e-05,6.54666955130942e-08,False,False,True
2021_1pct_x100,0,170,0.17,15,20,0.0001,0.001,True,,386.0,1982.975862287085,1984.550264622108,1.5744023350230236,0.004078762525966382,False,False,True
2021_1pct_x100,0,170,0.17,20,25,0.0001,0.001,True,,386.0,1984.550264622108,1984.5502627978472,-1.8242608348373324e-06,-4.72606433895682e-09,False,False,True
2021_1pct_x100,0,190,0.19,15,20,0.0001,0.001,True,,382.0,1977.523315658038,1978.3903965084523,0.8670808504143679,0.0022698451581527955,False,False,True
2021_1pct_x100,0,190,0.19,20,25,0.0001,0.001,True,,382.0,1978.3903965084523,1978.3903654522112,-3.105624114141392e-05,-8.129906057961759e-08,False,False,True
2021_1pct_x100,0,210,0.21,15,20,0.0001,0.001,True,,378.0,1955.613975184416,1955.6570377754952,0.04306259107920596,0.00011392219862223799,False,False,True
2021_1pct_x100,0,210,0.21,20,25,0.0001,0.001,True,,378.0,1955.6570377754952,1955.6570462321224,8.45662725623697e-06,2.2372029778404683e-08,False,False,True
2021_1pct_x100,0,230,0.23,15,20,0.0001,0.001,True,,372.0,1937.812303000985,1937.812290248001,-1.2752983820973895e-05,-3.428221457251047e-08,False,False,True
2021_1pct_x100,0,230,0.23,20,25,0.0001,0.001,True,,372.0,1937.812290248001,1937.8122692964412,-2.0951559918103158e-05,-5.632139762930956e-08,False,False,True
2021_1pct_x100,0,250,0.25,15,20,0.0001,0.001,True,,366.0,1921.9456000505672,1921.945597149447,-2.901120296883164e-06,-7.926558188205366e-09,False,False,True
2021_1pct_x100,0,250,0.25,20,25,0.0001,0.001,True,,366.0,1921.945597149447,1921.9456052991875,8.14974055174389e-06,2.2267050687824833e-08,False,False,True
2021_1pct_x100,1,50,0.05,15,20,0.0001,0.001,True,,402.0,2076.028418071575,2076.0284182889204,2.1734558686148375e-07,5.406606638345367e-10,False,False,True
2021_1pct_x100,1,50,0.05,20,25,0.0001,0.001,True,,402.0,2076.0284182889204,2076.028426821054,8.532133506378159e-06,2.122421270243323e-08,False,False,True
2021_1pct_x100,1,70,0.07,15,20,0.0001,0.001,True,,400.0,2050.7796616755945,2050.7796809150473,1.9239452740293927e-05,4.8098631850734816e-08,False,False,True
2021_1pct_x100,1,70,0.07,20,25,0.0001,0.001,True,,400.0,2050.7796809150473,2050.779670755034,-1.0160013061977224e-05,-2.540003265494306e-08,False,False,True
2021_1pct_x100,1,90,0.09,15,20,0.0001,0.001,True,,398.0,2039.878937158187,2039.8789331474184,-4.010768634543638e-06,-1.0077308126994065e-08,False,False,True
2021_1pct_x100,1,90,0.09,20,25,0.0001,0.001,True,,398.0,2039.8789331474184,2039.878927700433,-5.446985369417234e-06,-1.3685892887983001e-08,False,False,True
2021_1pct_x100,1,110,0.11,15,20,0.0001,0.001,True,,396.0,2031.9155585404733,2032.039404665075,0.12384612460164135,0.0003127427388930337,False,False,True
2021_1pct_x100,1,110,0.11,20,25,0.0001,0.001,True,,396.0,2032.039404665075,2032.0393957417896,-8.923285349737853e-06,-2.2533548862974375e-08,False,False,True
2021_1pct_x100,1,130,0.13,15,20,0.0001,0.001,True,,394.0,2020.7103739371728,2021.7819634627217,1.0715895255489158,0.002719770369413492,False,False,True
2021_1pct_x100,1,130,0.13,20,25,0.0001,0.001,True,,394.0,2021.7819634627217,2021.781962140126,-1.3225956081441836e-06,-3.3568416450359993e-09,False,False,True
2021_1pct_x100,1,150,0.15,15,20,0.0001,0.001,True,,390.0,1996.8813713130432,1998.5817632401745,1.7003919271312498,0.004359979300336538,False,False,True
2021_1pct_x100,1,150,0.15,20,25,0.0001,0.001,True,,390.0,1998.5817632401745,1998.5817488518371,-1.4388337376658455e-05,-3.6893172760662705e-08,False,False,True
2021_1pct_x100,1,170,0.17,15,20,0.0001,0.001,True,,386.0,1985.898659012077,1987.1673388404192,1.2686798283423286,0.0032867353065863434,False,False,True
2021_1pct_x100,1,170,0.17,20,25,0.0001,0.001,True,,386.0,1987.1673388404192,1987.1673219250492,-1.6915369997150265e-05,-4.382220206515613e-08,False,False,True
2021_1pct_x100,1,190,0.19,15,20,0.0001,0.001,True,,382.0,1978.4643781509717,1978.7364508178348,0.27207266686309595,0.0007122321122070575,False,False,True
2021_1pct_x100,1,190,0.19,20,25,0.0001,0.001,True,,382.0,1978.7364508178348,1978.7364576125924,6.794757609895896e-06,1.7787323586114913e-08,False,False,True
2021_1pct_x100,1,210,0.21,15,20,0.0001,0.001,True,,378.0,1969.4728865518,1969.4728979014565,1.1349656460879487e-05,3.002554619280288e-08,False,False,True
2021_1pct_x100,1,210,0.21,20,25,0.0001,0.001,True,,378.0,1969.4728979014565,1969.4728945599063,-3.3415501548006432e-06,-8.840079774604876e-09,False,False,True
2021_1pct_x100,1,230,0.23,15,20,0.0001,0.001,True,,372.0,1950.9887602383087,1950.988744824292,-1.5414016615977744e-05,-4.143552853757458e-08,False,False,True
2021_1pct_x100,1,230,0.23,20,25,0.0001,0.001,True,,372.0,1950.988744824292,1950.988769137105,2.431281291137566e-05,6.535702395531091e-08,False,False,True
2021_1pct_x100,1,250,0.25,15,20,0.0001,0.001,True,,366.0,1939.8466923799112,1939.84668720067,-5.179241270525381e-06,-1.4150932433129456e-08,False,False,True
2021_1pct_x100,1,250,0.25,20,25,0.0001,0.001,True,,366.0,1939.84668720067,1939.8466954929884,8.292318398162024e-06,2.265660764525143e-08,False,False,True
2021_1pct_x100,2,50,0.05,15,20,0.0001,0.001,True,,402.0,2093.838401323564,2093.8383925823114,-8.741252713662107e-06,-2.1744409735477878e-08,False,False,True
2021_1pct_x100,2,50,0.05,20,25,0.0001,0.001,True,,402.0,2093.8383925823114,2093.8383842645057,-8.317805622937158e-06,-2.0691058763525268e-08,False,False,True
2021_1pct_x100,2,70,0.07,15,20,0.0001,0.001,True,,400.0,2069.6116694419075,2069.6116625445675,-6.897339972056216e-06,-1.7243349930140537e-08,False,False,True
2021_1pct_x100,2,70,0.07,20,25,0.0001,0.001,True,,400.0,2069.6116625445675,2069.611658649508,-3.895059307978954e-06,-9.737648269947385e-09,False,False,True
2021_1pct_x100,2,90,0.09,15,20,0.0001,0.001,True,,398.0,2057.8945132679155,2057.894506785703,-6.482212484115735e-06,-1.6286966040491796e-08,False,False,True
2021_1pct_x100,2,90,0.09,20,25,0.0001,0.001,True,,398.0,2057.894506785703,2057.894510084986,3.2992829801514745e-06,8.289655729023805e-09,False,False,True
2021_1pct_x100,2,110,0.11,15,20,0.0001,0.001,True,,396.0,2047.2520706554687,2047.2770063577236,0.02493570225487929,6.296894508807902e-05,False,False,True
2021_1pct_x100,2,110,0.11,20,25,0.0001,0.001,True,,396.0,2047.2770063577236,2047.2770051873017,-1.170421910501318e-06,-2.9556108851043385e-09,False,False,True
2021_1pct_x100,2,130,0.13,15,20,0.0001,0.001,True,,394.0,2038.7694634590168,2039.5172099642416,0.747746505224768,0.0018978337696060102,False,False,True
2021_1pct_x100,2,130,0.13,20,25,0.0001,0.001,True,,394.0,2039.5172099642416,2039.517213371136,3.4068943932652473e-06,8.646940084429561e-09,False,False,True
2021_1pct_x100,2,150,0.15,15,20,0.0001,0.001,True,,390.0,2016.5861134606616,2017.493661297044,0.907547836382264,0.0023270457343134974,False,False,True
2021_1pct_x100,2,150,0.15,20,25,0.0001,0.001,True,,390.0,2017.493661297044,2017.493653377847,-7.919196832517628e-06,-2.0305632903891352e-08,False,False,True
2021_1pct_x100,2,170,0.17,15,20,0.0001,0.001,True,,386.0,2004.998980919761,2005.758855084663,0.7598741649021576,0.0019685859194356415,False,False,True
2021_1pct_x100,2,170,0.17,20,25,0.0001,0.001,True,,386.0,2005.758855084663,2005.758861086339,6.001675956213148e-06,1.5548383306251678e-08,False,False,True
2021_1pct_x100,2,190,0.19,15,20,0.0001,0.001,True,,382.0,1995.1510462278743,1995.2293706223752,0.07832439450089623,0.00020503768193951894,False,False,True
2021_1pct_x100,2,190,0.19,20,25,0.0001,0.001,True,,382.0,1995.2293706223752,1995.2293773000997,6.677724513792782e-06,1.7480954224588435e-08,False,False,True
2021_1pct_x100,2,210,0.21,15,20,0.0001,0.001,True,,378.0,1979.7317422614576,1979.7317399293636,-2.3320940272242296e-06,-6.169560918582618e-09,False,False,True
2021_1pct_x100,2,210,0.21,20,25,0.0001,0.001,True,,378.0,1979.7317399293636,1979.731739187306,-7.420576366712339e-07,-1.9631154409291903e-09,False,False,True
2021_1pct_x100,2,230,0.23,15,20,0.0001,0.001,True,,372.0,1959.7923939200637,1959.7923950367313,1.1166675903950818e-06,3.0017945978362416e-09,False,False,True
2021_1pct_x100,2,230,0.23,20,25,0.0001,0.001,True,,372.0,1959.7923950367313,1959.792399206718,4.1699868233990856e-06,1.1209641998384638e-08,False,False,True
2021_1pct_x100,2,250,0.25,15,20,0.0001,0.001,True,,366.0,1950.5995498271056,1950.5995567624193,6.93531364959199e-06,1.8948944397792323e-08,False,False,True
2021_1pct_x100,2,250,0.25,20,25,0.0001,0.001,True,,366.0,1950.5995567624193,1950.5995597121016,2.9496823117369786e-06,8.059241288898848e-09,False,False,True
2021_1pct_x100,3,50,0.05,15,20,0.0001,0.001,True,,402.0,2095.7804226779276,2095.780418634067,-4.043860826641321e-06,-1.005935529015254e-08,False,False,True
2021_1pct_x100,3,50,0.05,20,25,0.0001,0.001,True,,402.0,2095.780418634067,2095.780425729728,7.095661203493364e-06,1.7650898516152646e-08,False,False,True
2021_1pct_x100,3,70,0.07,15,20,0.0001,0.001,True,,400.0,2067.9082101688628,2067.908219128547,8.959684237197507e-06,2.239921059299377e-08,False,False,True
2021_1pct_x100,3,70,0.07,20,25,0.0001,0.001,True,,400.0,2067.908219128547,2067.9082048486644,-1.4279882634582464e-05,-3.569970658645616e-08,False,False,True
2021_1pct_x100,3,90,0.09,15,20,0.0001,0.001,True,,398.0,2059.8733661299716,2059.8733657516514,-3.7832023735973053e-07,-9.50553360200328e-10,False,False,True
2021_1pct_x100,3,90,0.09,20,25,0.0001,0.001,True,,398.0,2059.8733657516514,2059.873354874927,-1.08767244455521e-05,-2.7328453380784168e-08,False,False,True
2021_1pct_x100,3,110,0.11,15,20,0.0001,0.001,True,,396.0,2047.6606081812208,2048.1141507886005,0.4535426073796316,0.0011453096145950293,False,False,True
2021_1pct_x100,3,110,0.11,20,25,0.0001,0.001,True,,396.0,2048.1141507886005,2048.114135797811,-1.4990789622970624e-05,-3.785552935093592e-08,False,False,True
2021_1pct_x100,3,130,0.13,15,20,0.0001,0.001,True,,394.0,2033.812264329024,2035.581106774118,1.7688424450941511,0.004489447830188201,False,False,True
2021_1pct_x100,3,130,0.13,20,25,0.0001,0.001,True,,394.0,2035.581106774118,2035.5811142280572,7.4539391334838e-06,1.8918627242344672e-08,False,False,True
2021_1pct_x100,3,150,0.15,15,20,0.0001,0.001,True,,390.0,2018.5199650906268,2020.1939345931785,1.6739695025516994,0.004292229493722306,False,False,True
2021_1pct_x100,3,150,0.15,20,25,0.0001,0.001,True,,390.0,2020.1939345931785,2020.1939232921543,-1.130102418755996e-05,-2.897698509630759e-08,False,False,True
2021_1pct_x100,3,170,0.17,15,20,0.0001,0.001,True,,386.0,2007.6084669906709,2009.2507883899864,1.642321399315506,0.00425471865107644,False,False,True
2021_1pct_x100,3,170,0.17,20,25,0.0001,0.001,True,,386.0,2009.2507883899864,2009.2507671008536,-2.1289132746460382e-05,-5.515319364367975e-08,False,False,True
2021_1pct_x100,3,190,0.19,15,20,0.0001,0.001,True,,382.0,1994.5725559900452,1995.0579072929008,0.48535130285563355,0.001270553148836737,False,False,True
2021_1pct_x100,3,190,0.19,20,25,0.0001,0.001,True,,382.0,1995.0579072929008,1995.057898269515,-9.02338592823071e-06,-2.3621429131494005e-08,False,False,True
2021_1pct_x100,3,210,0.21,15,20,0.0001,0.001,True,,378.0,1976.2645538471456,1976.3149992190977,0.05044537195203702,0.0001334533649524789,False,False,True
2021_1pct_x100,3,210,0.21,20,25,0.0001,0.001,True,,378.0,1976.3149992190977,1976.3149693993992,-2.981969851134636e-05,-7.888809129985809e-08,False,False,True
2021_1pct_x100,3,230,0.23,15,20,0.0001,0.001,True,,372.0,1966.80846014654,1966.8084388217376,-2.132480244654289e-05,-5.73247377595239e-08,False,False,True
2021_1pct_x100,3,230,0.23,20,25,0.0001,0.001,True,,372.0,1966.8084388217376,1966.8084679811031,2.915936556746601e-05,7.838539131039251e-08,False,False,True
2021_1pct_x100,3,250,0.25,15,20,0.0001,0.001,True,,366.0,1946.7931429659488,1946.7931617709044,1.8804955516316113e-05,5.1379659880645115e-08,False,False,True
2021_1pct_x100,3,250,0.25,20,25,0.0001,0.001,True,,366.0,1946.7931617709044,1946.7931787606249,1.6989720506899175e-05,4.6420001384970425e-08,False,False,True
2021_1pct_x100,4,50,0.05,15,20,0.0001,0.001,True,,402.0,2097.111387957338,2097.111378409197,-9.548140951665118e-06,-2.375159440712716e-08,False,False,True
2021_1pct_x100,4,50,0.05,20,25,0.0001,0.001,True,,402.0,2097.111378409197,2097.1113982030397,1.979384251171723e-05,4.923841420825182e-08,False,False,True
2021_1pct_x100,4,70,0.07,15,20,0.0001,0.001,True,,400.0,2070.1361469814115,2070.136144959787,-2.021624368353514e-06,-5.054060920883785e-09,False,False,True
2021_1pct_x100,4,70,0.07,20,25,0.0001,0.001,True,,400.0,2070.136144959787,2070.1361411170064,-3.8427806430263445e-06,-9.606951607565861e-09,False,False,True
2021_1pct_x100,4,90,0.09,15,20,0.0001,0.001,True,,398.0,2048.3072040062016,2048.3072117517013,7.74549971538363e-06,1.9461054561265404e-08,False,False,True
2021_1pct_x100,4,90,0.09,20,25,0.0001,0.001,True,,398.0,2048.3072117517013,2048.307184352049,-2.7399652481108205e-05,-6.884334794248292e-08,False,False,True
2021_1pct_x100,4,110,0.11,15,20,0.0001,0.001,True,,396.0,2042.137303538757,2042.210563343565,0.07325980480800354,0.000184999507090918,False,False,True
2021_1pct_x100,4,110,0.11,20,25,0.0001,0.001,True,,396.0,2042.210563343565,2042.210551825422,-1.1518142855493352e-05,-2.908621933205392e-08,False,False,True
2021_1pct_x100,4,130,0.13,15,20,0.0001,0.001,True,,394.0,2039.6119395068936,2040.5973424545975,0.9854029477039603,0.0025010227099085285,False,False,True
2021_1pct_x100,4,130,0.13,20,25,0.0001,0.001,True,,394.0,2040.5973424545975,2040.5973770776352,3.462303766355035e-05,8.787573011053388e-08,False,False,True
2021_1pct_x100,4,150,0.15,15,20,0.0001,0.001,True,,390.0,2009.8541078830776,2010.7476698364756,0.8935619533979207,0.0022911844958921042,False,False,True
2021_1pct_x100,4,150,0.15,20,25,0.0001,0.001,True,,390.0,2010.7476698364756,2010.7476611377897,-8.698685860508704e-06,-2.2304322719253086e-08,False,False,True
2021_1pct_x100,4,170,0.17,15,20,0.0001,0.001,True,,386.0,1998.2401848988916,1999.2094401589432,0.9692552600515683,0.002511023989770902,False,False,True
2021_1pct_x100,4,170,0.17,20,25,0.0001,0.001,True,,386.0,1999.2094401589432,1999.209467988712,2.7829768896481255e-05,7.209784688207578e-08,False,False,True
2021_1pct_x100,4,190,0.19,15,20,0.0001,0.001,True,,382.0,1979.2928633172496,1979.7485295875936,0.45566627034395424,0.0011928436396438592,False,False,True
2021_1pct_x100,4,190,0.19,20,25,0.0001,0.001,True,,382.0,1979.7485295875936,1979.7485562293436,2.6641750082490034e-05,6.974280126306291e-08,False,False,True
2021_1pct_x100,4,210,0.21,15,20,0.0001,0.001,True,,378.0,1969.9212304213268,1970.106232588382,0.18500216705524508,0.0004894237223683732,False,False,True
2021_1pct_x100,4,210,0.21,20,25,0.0001,0.001,True,,378.0,1970.106232588382,1970.106196601208,-3.598717398745066e-05,-9.52041639879647e-08,False,False,True
2021_1pct_x100,4,230,0.23,15,20,0.0001,0.001,True,,372.0,1964.1506642597333,1964.150613076185,-5.118354829392047e-05,-1.375901835858077e-07,False,False,True
2021_1pct_x100,4,230,0.23,20,25,0.0001,0.001,True,,372.0,1964.150613076185,1964.1505767281576,-3.634802737906284e-05,-9.770975101898613e-08,False,False,True
2021_1pct_x100,4,250,0.25,15,20,0.0001,0.001,True,,366.0,1941.7367829388984,1941.7367518533265,-3.1085571890798747e-05,-8.493325653223702e-08,False,False,True
2021_1pct_x100,4,250,0.25,20,25,0.0001,0.001,True,,366.0,1941.7367518533265,1941.7367456349184,-6.218408088898286e-06,-1.6990186035241218e-08,False,False,True
2021_1pct_x100,5,50,0.05,15,20,0.0001,0.001,True,,402.0,2110.778590142127,2110.778557295143,-3.284698414063314e-05,-8.170891577271926e-08,False,False,True
2021_1pct_x100,5,50,0.05,20,25,0.0001,0.001,True,,402.0,2110.778557295143,2110.7786098220804,5.252693745205761e-05,1.3066402351258113e-07,False,False,True
2021_1pct_x100,5,70,0.07,15,20,0.0001,0.001,True,,400.0,2090.2681606221827,2090.2681554859264,-5.136256277182838e-06,-1.2840640692957095e-08,False,False,True
2021_1pct_x100,5,70,0.07,20,25,0.0001,0.001,True,,400.0,2090.2681554859264,2090.2681600824717,4.5965452954987995e-06,1.1491363238747e-08,False,False,True
2021_1pct_x100,5,90,0.09,15,20,0.0001,0.001,True,,398.0,2071.3118048508863,2071.3118097600845,4.909198196401121e-06,1.2334668835178696e-08,False,False,True
2021_1pct_x100,5,90,0.09,20,25,0.0001,0.001,True,,398.0,2071.3118097600845,2071.3118088640213,-8.960632840171456e-07,-2.2514152864752403e-09,False,False,True
2021_1pct_x100,5,110,0.11,15,20,0.0001,0.001,True,,396.0,2061.4237949642093,2062.1880754934737,0.764280529264397,0.0019300013365262552,False,False,True
2021_1pct_x100,5,110,0.11,20,25,0.0001,0.001,True,,396.0,2062.1880754934737,2062.188110544668,3.505119411784108e-05,8.851311645919464e-08,False,False,True
2021_1pct_x100,5,130,0.13,15,20,0.0001,0.001,True,,394.0,2049.862551941848,2051.897936252368,2.0353843105199303,0.005165950026700331,False,False,True
