dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bandfix_applied,bandfix_note,mass_MeV,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2016+2021,0.135,0.004559231090625,0.003227696875,0.1,1.9638313957274604e-05,0.4678595204349102,0.080651585027219,1.229354983790786e-05,1.4488038820202564e-05,1.907012331214043e-05,2.763052010799721e-05,3.7671103083691694e-05,2.0856718255473576e-05,1.9638313957274604e-05,1.229354983790786e-05,1.4488038820202564e-05,1.907012331214043e-05,2.763052010799721e-05,3.7671103083691694e-05,2.0856718255473576e-05,0.5309,0.4691,0.9382,"[{'key': '2016', 'sigma': 0.005890765306250001, 'dens': 7713538.461538466}, {'key': '2021', 'sigma': 0.0032276968750000004, 'dens': 10999644.444444435}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,135.0,0.211316749,211.316749,1.0,1.0,1.9638313957274604e-05,1.9638313957274604e-05,1.229354983790786e-05,1.229354983790786e-05,1.4488038820202564e-05,1.4488038820202564e-05,1.907012331214043e-05,1.907012331214043e-05,2.763052010799721e-05,2.763052010799721e-05,3.7671103083691694e-05,3.7671103083691694e-05,2.0856718255473576e-05,2.0856718255473576e-05,1.9638313957274604e-05,1.9638313957274604e-05,1.229354983790786e-05,1.229354983790786e-05,1.4488038820202564e-05,1.4488038820202564e-05,1.907012331214043e-05,1.907012331214043e-05,2.763052010799721e-05,2.763052010799721e-05,3.7671103083691694e-05,3.7671103083691694e-05,2.0856718255473576e-05,2.0856718255473576e-05
2016+2021,0.136,0.00459493102112,0.003249594,0.1,2.3501861593827856e-05,0.3055606964333809,0.5084733944759245,1.2529210418449535e-05,1.4712946946383668e-05,1.945933597013248e-05,2.7998213430469968e-05,3.850995791276709e-05,2.115920277682733e-05,2.3501861593827856e-05,1.2529210418449535e-05,1.4712946946383668e-05,1.945933597013248e-05,2.7998213430469968e-05,3.850995791276709e-05,2.115920277682733e-05,0.6983,0.3017,0.6034,"[{'key': '2016', 'sigma': 0.00594026804224, 'dens': 7307179.487179491}, {'key': '2021', 'sigma': 0.003249594, 'dens': 10380444.444444435}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,136.0,0.211316749,211.316749,1.0,1.0,2.3501861593827856e-05,2.3501861593827856e-05,1.2529210418449535e-05,1.2529210418449535e-05,1.4712946946383668e-05,1.4712946946383668e-05,1.945933597013248e-05,1.945933597013248e-05,2.7998213430469968e-05,2.7998213430469968e-05,3.850995791276709e-05,3.850995791276709e-05,2.115920277682733e-05,2.115920277682733e-05,2.3501861593827856e-05,2.3501861593827856e-05,1.2529210418449535e-05,1.2529210418449535e-05,1.4712946946383668e-05,1.4712946946383668e-05,1.945933597013248e-05,1.945933597013248e-05,2.7998213430469968e-05,2.7998213430469968e-05,3.850995791276709e-05,3.850995791276709e-05,2.115920277682733e-05,2.115920277682733e-05
2016+2021,0.137,0.004630637792145,0.003271662875,0.1,2.977817667526069e-05,0.1249159164382673,1.1507579394353735,1.254975553121199e-05,1.4811825903165544e-05,1.9572341518160897e-05,2.8253962810623477e-05,3.874826321618995e-05,2.133705804316569e-05,2.977817667526069e-05,1.254975553121199e-05,1.4811825903165544e-05,1.9572341518160897e-05,2.8253962810623477e-05,3.874826321618995e-05,2.133705804316569e-05,0.8733,0.1267,0.2534,"[{'key': '2016', 'sigma': 0.00598961270929, 'dens': 6926750.000000004}, {'key': '2021', 'sigma': 0.0032716628750000007, 'dens': 10095377.777777769}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,137.0,0.211316749,211.316749,1.0,1.0,2.977817667526069e-05,2.977817667526069e-05,1.254975553121199e-05,1.254975553121199e-05,1.4811825903165544e-05,1.4811825903165544e-05,1.9572341518160897e-05,1.9572341518160897e-05,2.8253962810623477e-05,2.8253962810623477e-05,3.874826321618995e-05,3.874826321618995e-05,2.133705804316569e-05,2.133705804316569e-05,2.977817667526069e-05,2.977817667526069e-05,1.254975553121199e-05,1.254975553121199e-05,1.4811825903165544e-05,1.4811825903165544e-05,1.9572341518160897e-05,1.9572341518160897e-05,2.8253962810623477e-05,2.8253962810623477e-05,3.874826321618995e-05,3.874826321618995e-05,2.133705804316569e-05,2.133705804316569e-05
2016+2021,0.138,0.00466634367552,0.0032939035,0.1,3.7459688043089945e-05,0.0389115361392888,1.7634592028380365,1.2878628235364004e-05,1.5084162239308673e-05,2.001086083507052e-05,2.884463463108951e-05,3.956223139980834e-05,2.1769941950053823e-05,3.7459688043089945e-05,1.2878628235364004e-05,1.5084162239308673e-05,2.001086083507052e-05,2.884463463108951e-05,3.956223139980834e-05,2.1769941950053823e-05,0.9629,0.0371,0.0742,"[{'key': '2016', 'sigma': 0.006038783851040003, 'dens': 6555800.000000004}, {'key': '2021', 'sigma': 0.0032939035000000005, 'dens': 9510577.777777769}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,138.0,0.211316749,211.316749,1.0,1.0,3.7459688043089945e-05,3.7459688043089945e-05,1.2878628235364004e-05,1.2878628235364004e-05,1.5084162239308673e-05,1.5084162239308673e-05,2.001086083507052e-05,2.001086083507052e-05,2.884463463108951e-05,2.884463463108951e-05,3.956223139980834e-05,3.956223139980834e-05,2.1769941950053823e-05,2.1769941950053823e-05,3.7459688043089945e-05,3.7459688043089945e-05,1.2878628235364004e-05,1.2878628235364004e-05,1.5084162239308673e-05,1.5084162239308673e-05,2.001086083507052e-05,2.001086083507052e-05,2.884463463108951e-05,2.884463463108951e-05,3.956223139980834e-05,3.956223139980834e-05,2.1769941950053823e-05,2.1769941950053823e-05
2016+2021,0.139,0.004702040809745,0.003316315875,0.1,4.424739918098849e-05,0.0110795589316343,2.2876293041763693,1.3113900487527272e-05,1.5426731259089524e-05,2.0324475507799484e-05,2.9405307756153485e-05,4.021935044014112e-05,2.218096540126352e-05,4.424739918098849e-05,1.3113900487527272e-05,1.5426731259089524e-05,2.0324475507799484e-05,2.9405307756153485e-05,4.021935044014112e-05,2.218096540126352e-05,0.9884,0.0116,0.0232,"[{'key': '2016', 'sigma': 0.006087765744490002, 'dens': 6201550.000000003}, {'key': '2021', 'sigma': 0.0033163158750000006, 'dens': 9109894.736842107}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,139.0,0.211316749,211.316749,1.0,1.0,4.424739918098849e-05,4.424739918098849e-05,1.3113900487527272e-05,1.3113900487527272e-05,1.5426731259089524e-05,1.5426731259089524e-05,2.0324475507799484e-05,2.0324475507799484e-05,2.9405307756153485e-05,2.9405307756153485e-05,4.021935044014112e-05,4.021935044014112e-05,2.218096540126352e-05,2.218096540126352e-05,4.424739918098849e-05,4.424739918098849e-05,1.3113900487527272e-05,1.3113900487527272e-05,1.5426731259089524e-05,1.5426731259089524e-05,2.0324475507799484e-05,2.0324475507799484e-05,2.9405307756153485e-05,2.9405307756153485e-05,4.021935044014112e-05,4.021935044014112e-05,2.218096540126352e-05,2.218096540126352e-05
2016+2021,0.14,0.0047377212,0.0033389,0.1,4.860089569850928e-05,0.0049189075013756,2.5814783910954096,1.33336159803726e-05,1.571234875752774e-05,2.0790513854802542e-05,2.9919846081076825e-05,4.10057618880406e-05,2.261170382353532e-05,4.860089569850928e-05,1.33336159803726e-05,1.571234875752774e-05,2.0790513854802542e-05,2.9919846081076825e-05,4.10057618880406e-05,2.261170382353532e-05,0.9951,0.0049,0.0098,"[{'key': '2016', 'sigma': 0.006136542400000002, 'dens': 5891219.512195124}, {'key': '2021', 'sigma': 0.0033389000000000005, 'dens': 8710844.444444437}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,140.0,0.211316749,211.316749,1.0,1.0,4.860089569850928e-05,4.860089569850928e-05,1.33336159803726e-05,1.33336159803726e-05,1.571234875752774e-05,1.571234875752774e-05,2.0790513854802542e-05,2.0790513854802542e-05,2.9919846081076825e-05,2.9919846081076825e-05,4.10057618880406e-05,4.10057618880406e-05,2.261170382353532e-05,2.261170382353532e-05,4.860089569850928e-05,4.860089569850928e-05,1.33336159803726e-05,1.33336159803726e-05,1.571234875752774e-05,1.571234875752774e-05,2.0790513854802542e-05,2.0790513854802542e-05,2.9919846081076825e-05,2.9919846081076825e-05,4.10057618880406e-05,4.10057618880406e-05,2.261170382353532e-05,2.261170382353532e-05
2016+2021,0.141,0.0047733767181449,0.003361655875,0.1,4.872659188037239e-05,0.0061981648440941,2.5006566480764767,1.3603763751850483e-05,1.6037315960880366e-05,2.127268727020288e-05,3.041201561926365e-05,4.1688639513352936e-05,2.3073264516186164e-05,4.872659188037239e-05,1.3603763751850483e-05,1.6037315960880366e-05,2.127268727020288e-05,3.041201561926365e-05,4.1688639513352936e-05,2.3073264516186164e-05,0.9941,0.0059,0.0118,"[{'key': '2016', 'sigma': 0.006185097561289999, 'dens': 5580878.048780491}, {'key': '2021', 'sigma': 0.003361655875, 'dens': 8333052.631578949}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,141.0,0.211316749,211.316749,1.0,1.0,4.872659188037239e-05,4.872659188037239e-05,1.3603763751850483e-05,1.3603763751850483e-05,1.6037315960880366e-05,1.6037315960880366e-05,2.127268727020288e-05,2.127268727020288e-05,3.041201561926365e-05,3.041201561926365e-05,4.1688639513352936e-05,4.1688639513352936e-05,2.3073264516186164e-05,2.3073264516186164e-05,4.872659188037239e-05,4.872659188037239e-05,1.3603763751850483e-05,1.3603763751850483e-05,1.6037315960880366e-05,1.6037315960880366e-05,2.127268727020288e-05,2.127268727020288e-05,3.041201561926365e-05,3.041201561926365e-05,4.1688639513352936e-05,4.1688639513352936e-05,2.3073264516186164e-05,2.3073264516186164e-05
2016+2021,0.142,0.00480899910272,0.0033845835,0.1,4.649482463020607e-05,0.0125931733359124,2.238532558408468,1.3949975931052444e-05,1.6511093122824815e-05,2.1681567439348843e-05,3.1327498338673414e-05,4.30608760094637e-05,2.365163158536863e-05,4.649482463020607e-05,1.3949975931052444e-05,1.6511093122824815e-05,2.1681567439348843e-05,3.1327498338673414e-05,4.30608760094637e-05,2.365163158536863e-05,0.9865,0.0135,0.027,"[{'key': '2016', 'sigma': 0.0062334147054399994, 'dens': 5279463.414634149}, {'key': '2021', 'sigma': 0.0033845835, 'dens': 7844210.5263157915}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,142.0,0.211316749,211.316749,1.0,1.0,4.649482463020607e-05,4.649482463020607e-05,1.3949975931052444e-05,1.3949975931052444e-05,1.6511093122824815e-05,1.6511093122824815e-05,2.1681567439348843e-05,2.1681567439348843e-05,3.1327498338673414e-05,3.1327498338673414e-05,4.30608760094637e-05,4.30608760094637e-05,2.365163158536863e-05,2.365163158536863e-05,4.649482463020607e-05,4.649482463020607e-05,1.3949975931052444e-05,1.3949975931052444e-05,1.6511093122824815e-05,1.6511093122824815e-05,2.1681567439348843e-05,2.1681567439348843e-05,3.1327498338673414e-05,3.1327498338673414e-05,4.30608760094637e-05,4.30608760094637e-05,2.365163158536863e-05,2.365163158536863e-05
2016+2021,0.143,0.004844579958945,0.003407682875,0.1,3.885039604309385e-05,0.0526180487016139,1.6199822149739542,1.4083744037881752e-05,1.65169700163832e-05,2.187266069072788e-05,3.1495492897917627e-05,4.279838081966877e-05,2.3775437627601023e-05,3.885039604309385e-05,1.4083744037881752e-05,1.65169700163832e-05,2.187266069072788e-05,3.1495492897917627e-05,4.279838081966877e-05,2.3775437627601023e-05,0.947,0.053,0.106,"[{'key': '2016', 'sigma': 0.006281477042890001, 'dens': 5007428.571428567}, {'key': '2021', 'sigma': 0.003407682875, 'dens': 7622147.368421054}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,143.0,0.211316749,211.316749,1.0,1.0,3.885039604309385e-05,3.885039604309385e-05,1.4083744037881752e-05,1.4083744037881752e-05,1.65169700163832e-05,1.65169700163832e-05,2.187266069072788e-05,2.187266069072788e-05,3.1495492897917627e-05,3.1495492897917627e-05,4.279838081966877e-05,4.279838081966877e-05,2.3775437627601023e-05,2.3775437627601023e-05,3.885039604309385e-05,3.885039604309385e-05,1.4083744037881752e-05,1.4083744037881752e-05,1.65169700163832e-05,1.65169700163832e-05,2.187266069072788e-05,2.187266069072788e-05,3.1495492897917627e-05,3.1495492897917627e-05,4.279838081966877e-05,4.279838081966877e-05,2.3775437627601023e-05,2.3775437627601023e-05
2016+2021,0.144,0.00488011075872,0.003430954,0.1,3.152570468197756e-05,0.1810966790238958,0.9111936332727426,1.437228936386009e-05,1.6987997372683522e-05,2.2500103282543652e-05,3.2647557196924065e-05,4.506425418812173e-05,2.456690913861964e-05,3.152570468197756e-05,1.437228936386009e-05,1.6987997372683522e-05,2.2500103282543652e-05,3.2647557196924065e-05,4.506425418812173e-05,2.456690913861964e-05,0.8144,0.1856,0.3712,"[{'key': '2016', 'sigma': 0.006329267517439999, 'dens': 4740095.23809524}, {'key': '2021', 'sigma': 0.003430954, 'dens': 7201600.000000002}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,144.0,0.211316749,211.316749,1.0,1.0,3.152570468197756e-05,3.152570468197756e-05,1.437228936386009e-05,1.437228936386009e-05,1.6987997372683522e-05,1.6987997372683522e-05,2.2500103282543652e-05,2.2500103282543652e-05,3.2647557196924065e-05,3.2647557196924065e-05,4.506425418812173e-05,4.506425418812173e-05,2.456690913861964e-05,2.456690913861964e-05,3.152570468197756e-05,3.152570468197756e-05,1.437228936386009e-05,1.437228936386009e-05,1.6987997372683522e-05,1.6987997372683522e-05,2.2500103282543652e-05,2.2500103282543652e-05,3.2647557196924065e-05,3.2647557196924065e-05,4.506425418812173e-05,4.506425418812173e-05,2.456690913861964e-05,2.456690913861964e-05
2016+2021,0.145,0.0049155828406249,0.003454396875,0.1,2.403776618629567e-05,0.4379166753829967,0.156253318453359,1.4535718395285848e-05,1.71045120437841e-05,2.273469332079266e-05,3.281626282079344e-05,4.512503478202609e-05,2.4754910756799632e-05,2.403776618629567e-05,1.4535718395285848e-05,1.71045120437841e-05,2.273469332079266e-05,3.281626282079344e-05,4.512503478202609e-05,2.4754910756799632e-05,0.557,0.443,0.886,"[{'key': '2016', 'sigma': 0.006376768806249999, 'dens': 4493476.190476187}, {'key': '2021', 'sigma': 0.003454396875, 'dens': 6911680.000000009}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,145.0,0.211316749,211.316749,1.0,1.0,2.403776618629567e-05,2.403776618629567e-05,1.4535718395285848e-05,1.4535718395285848e-05,1.71045120437841e-05,1.71045120437841e-05,2.273469332079266e-05,2.273469332079266e-05,3.281626282079344e-05,3.281626282079344e-05,4.512503478202609e-05,4.512503478202609e-05,2.4754910756799632e-05,2.4754910756799632e-05,2.403776618629567e-05,2.403776618629567e-05,1.4535718395285848e-05,1.4535718395285848e-05,1.71045120437841e-05,1.71045120437841e-05,2.273469332079266e-05,2.273469332079266e-05,3.281626282079344e-05,3.281626282079344e-05,4.512503478202609e-05,4.512503478202609e-05,2.4754910756799632e-05,2.4754910756799632e-05
2016+2021,0.146,0.0049509874099199,0.0034780115,0.1,1.918402967611716e-05,0.5,0.0,1.4922984577521187e-05,1.7572271555908803e-05,2.3318392732193245e-05,3.346760762582087e-05,4.601916719007416e-05,2.5334384514172047e-05,1.918402967611716e-05,1.4922984577521187e-05,1.7572271555908803e-05,2.3318392732193245e-05,3.346760762582087e-05,4.601916719007416e-05,2.5334384514172047e-05,0.2707,0.7293,0.5414,"[{'key': '2016', 'sigma': 0.0064239633198399995, 'dens': 4273255.81395349}, {'key': '2021', 'sigma': 0.0034780115, 'dens': 6592084.210526317}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,146.0,0.211316749,211.316749,1.0,1.0,1.918402967611716e-05,1.918402967611716e-05,1.4922984577521187e-05,1.4922984577521187e-05,1.7572271555908803e-05,1.7572271555908803e-05,2.3318392732193245e-05,2.3318392732193245e-05,3.346760762582087e-05,3.346760762582087e-05,4.601916719007416e-05,4.601916719007416e-05,2.5334384514172047e-05,2.5334384514172047e-05,1.918402967611716e-05,1.918402967611716e-05,1.4922984577521187e-05,1.4922984577521187e-05,1.7572271555908803e-05,1.7572271555908803e-05,2.3318392732193245e-05,2.3318392732193245e-05,3.346760762582087e-05,3.346760762582087e-05,4.601916719007416e-05,4.601916719007416e-05,2.5334384514172047e-05,2.5334384514172047e-05
2016+2021,0.147,0.004986315538545,0.0035017978749999,0.1,1.704911510685713e-05,0.5,0.0,1.5432983979020646e-05,1.8129534821307702e-05,2.4022240337905063e-05,3.460362158062917e-05,4.828490244437942e-05,2.618231128601624e-05,1.704911510685713e-05,1.5432983979020646e-05,1.8129534821307702e-05,2.4022240337905063e-05,3.460362158062917e-05,4.828490244437942e-05,2.618231128601624e-05,0.093,0.907,0.186,"[{'key': '2016', 'sigma': 0.0064708332020900015, 'dens': 4053302.325581392}, {'key': '2021', 'sigma': 0.0035017978749999996, 'dens': 6220042.10526316}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,147.0,0.211316749,211.316749,1.0,1.0,1.704911510685713e-05,1.704911510685713e-05,1.5432983979020646e-05,1.5432983979020646e-05,1.8129534821307702e-05,1.8129534821307702e-05,2.4022240337905063e-05,2.4022240337905063e-05,3.460362158062917e-05,3.460362158062917e-05,4.828490244437942e-05,4.828490244437942e-05,2.618231128601624e-05,2.618231128601624e-05,1.704911510685713e-05,1.704911510685713e-05,1.5432983979020646e-05,1.5432983979020646e-05,1.8129534821307702e-05,1.8129534821307702e-05,2.4022240337905063e-05,2.4022240337905063e-05,3.460362158062917e-05,3.460362158062917e-05,4.828490244437942e-05,4.828490244437942e-05,2.618231128601624e-05,2.618231128601624e-05
2016+2021,0.148,0.00502155816512,0.0035257559999999,0.1,1.6315787419888606e-05,0.5,0.0,1.577057568032712e-05,1.856999286951161e-05,2.45964507450361e-05,3.546843893177852e-05,4.910502680260329e-05,2.683569445712689e-05,1.6315787419888606e-05,1.577057568032712e-05,1.856999286951161e-05,2.45964507450361e-05,3.546843893177852e-05,4.910502680260329e-05,2.683569445712689e-05,0.044,0.956,0.088,"[{'key': '2016', 'sigma': 0.006517360330239999, 'dens': 3841302.325581397}, {'key': '2021', 'sigma': 0.0035257559999999997, 'dens': 5955759.999999994}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,148.0,0.211316749,211.316749,1.0,1.0,1.6315787419888606e-05,1.6315787419888606e-05,1.577057568032712e-05,1.577057568032712e-05,1.856999286951161e-05,1.856999286951161e-05,2.45964507450361e-05,2.45964507450361e-05,3.546843893177852e-05,3.546843893177852e-05,4.910502680260329e-05,4.910502680260329e-05,2.683569445712689e-05,2.683569445712689e-05,1.6315787419888606e-05,1.6315787419888606e-05,1.577057568032712e-05,1.577057568032712e-05,1.856999286951161e-05,1.856999286951161e-05,2.45964507450361e-05,2.45964507450361e-05,3.546843893177852e-05,3.546843893177852e-05,4.910502680260329e-05,4.910502680260329e-05,2.683569445712689e-05,2.683569445712689e-05
2016+2021,0.149,0.005056706094945,0.003549885875,0.1,1.632341092572287e-05,0.5,0.0,1.6059804445126963e-05,1.8905783111541986e-05,2.4902780954947466e-05,3.609854086285944e-05,4.961458962191552e-05,2.721468071658857e-05,1.632341092572287e-05,1.6059804445126963e-05,1.8905783111541986e-05,2.4902780954947466e-05,3.609854086285944e-05,4.961458962191552e-05,2.721468071658857e-05,0.0315,0.9685,0.063,"[{'key': '2016', 'sigma': 0.006563526314890001, 'dens': 3645636.363636365}, {'key': '2021', 'sigma': 0.0035498858750000004, 'dens': 5692126.315789475}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,149.0,0.211316749,211.316749,1.0,1.0,1.632341092572287e-05,1.632341092572287e-05,1.6059804445126963e-05,1.6059804445126963e-05,1.8905783111541986e-05,1.8905783111541986e-05,2.4902780954947466e-05,2.4902780954947466e-05,3.609854086285944e-05,3.609854086285944e-05,4.961458962191552e-05,4.961458962191552e-05,2.721468071658857e-05,2.721468071658857e-05,1.632341092572287e-05,1.632341092572287e-05,1.6059804445126963e-05,1.6059804445126963e-05,1.8905783111541986e-05,1.8905783111541986e-05,2.4902780954947466e-05,2.4902780954947466e-05,3.609854086285944e-05,3.609854086285944e-05,4.961458962191552e-05,4.961458962191552e-05,2.721468071658857e-05,2.721468071658857e-05
2016+2021,0.15,0.0050917499999999,0.0035741875,0.1,1.6605928773335822e-05,0.5,0.0,1.6339978950765585e-05,1.9242654180233506e-05,2.546162601135642e-05,3.678370803645819e-05,5.030077903484261e-05,2.773733223420678e-05,1.6605928773335822e-05,1.6339978950765585e-05,1.9242654180233506e-05,2.546162601135642e-05,3.678370803645819e-05,5.030077903484261e-05,2.773733223420678e-05,0.0329,0.9671,0.0658,"[{'key': '2016', 'sigma': 0.006609312499999999, 'dens': 3459363.6363636376}, {'key': '2021', 'sigma': 0.0035741875, 'dens': 5472480.000000007}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,150.0,0.211316749,211.316749,1.0,1.0,1.6605928773335822e-05,1.6605928773335822e-05,1.6339978950765585e-05,1.6339978950765585e-05,1.9242654180233506e-05,1.9242654180233506e-05,2.546162601135642e-05,2.546162601135642e-05,3.678370803645819e-05,3.678370803645819e-05,5.030077903484261e-05,5.030077903484261e-05,2.773733223420678e-05,2.773733223420678e-05,1.6605928773335822e-05,1.6605928773335822e-05,1.6339978950765585e-05,1.6339978950765585e-05,1.9242654180233506e-05,1.9242654180233506e-05,2.546162601135642e-05,2.546162601135642e-05,3.678370803645819e-05,3.678370803645819e-05,5.030077903484261e-05,5.030077903484261e-05,2.773733223420678e-05,2.773733223420678e-05
2016+2021,0.151,0.005126680418945,0.003598660875,0.1,1.809263991952785e-05,0.5,0.0,1.679059063996177e-05,1.97997232130544e-05,2.6149558008688105e-05,3.749415752643786e-05,5.227717660830871e-05,2.8463467464190107e-05,1.809263991952785e-05,1.679059063996177e-05,1.97997232130544e-05,2.6149558008688105e-05,3.749415752643786e-05,5.227717660830871e-05,2.8463467464190107e-05,0.0698,0.9302,0.1396,"[{'key': '2016', 'sigma': 0.00665469996289, 'dens': 3283045.454545452}, {'key': '2021', 'sigma': 0.003598660875, 'dens': 5154719.999999995}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,151.0,0.211316749,211.316749,1.0,1.0,1.809263991952785e-05,1.809263991952785e-05,1.679059063996177e-05,1.679059063996177e-05,1.97997232130544e-05,1.97997232130544e-05,2.6149558008688105e-05,2.6149558008688105e-05,3.749415752643786e-05,3.749415752643786e-05,5.227717660830871e-05,5.227717660830871e-05,2.8463467464190107e-05,2.8463467464190107e-05,1.809263991952785e-05,1.809263991952785e-05,1.679059063996177e-05,1.679059063996177e-05,1.97997232130544e-05,1.97997232130544e-05,2.6149558008688105e-05,2.6149558008688105e-05,3.749415752643786e-05,3.749415752643786e-05,5.227717660830871e-05,5.227717660830871e-05,2.8463467464190107e-05,2.8463467464190107e-05
2016+2021,0.152,0.00516148775712,0.003623306,0.1,1.897776240428283e-05,0.5,0.0,1.6881429650532288e-05,1.998329383613235e-05,2.6397138396184488e-05,3.7893997005944266e-05,5.217751754502174e-05,2.867113870262588e-05,1.897776240428283e-05,1.6881429650532288e-05,1.998329383613235e-05,2.6397138396184488e-05,3.7893997005944266e-05,5.217751754502174e-05,2.867113870262588e-05,0.1053,0.8947,0.2106,"[{'key': '2016', 'sigma': 0.0066996695142400005, 'dens': 3124045.454545452}, {'key': '2021', 'sigma': 0.003623306, 'dens': 5016639.999999995}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,152.0,0.211316749,211.316749,1.0,1.0,1.897776240428283e-05,1.897776240428283e-05,1.6881429650532288e-05,1.6881429650532288e-05,1.998329383613235e-05,1.998329383613235e-05,2.6397138396184488e-05,2.6397138396184488e-05,3.7893997005944266e-05,3.7893997005944266e-05,5.217751754502174e-05,5.217751754502174e-05,2.867113870262588e-05,2.867113870262588e-05,1.897776240428283e-05,1.897776240428283e-05,1.6881429650532288e-05,1.6881429650532288e-05,1.998329383613235e-05,1.998329383613235e-05,2.6397138396184488e-05,2.6397138396184488e-05,3.7893997005944266e-05,3.7893997005944266e-05,5.217751754502174e-05,5.217751754502174e-05,2.867113870262588e-05,2.867113870262588e-05
2016+2021,0.153,0.005196162286545,0.003648122875,0.1,2.0089995170956252e-05,0.5,0.0,1.7393311358620196e-05,2.0534666095669548e-05,2.720705227844224e-05,3.905716213077376e-05,5.38305813146548e-05,2.959258439887566e-05,2.0089995170956252e-05,1.7393311358620196e-05,2.0534666095669548e-05,2.720705227844224e-05,3.905716213077376e-05,5.38305813146548e-05,2.959258439887566e-05,0.1361,0.8639,0.2722,"[{'key': '2016', 'sigma': 0.00674420169809, 'dens': 2977422.2222222234}, {'key': '2021', 'sigma': 0.003648122875, 'dens': 4761039.999999995}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,153.0,0.211316749,211.316749,1.0,1.0,2.0089995170956252e-05,2.0089995170956252e-05,1.7393311358620196e-05,1.7393311358620196e-05,2.0534666095669548e-05,2.0534666095669548e-05,2.720705227844224e-05,2.720705227844224e-05,3.905716213077376e-05,3.905716213077376e-05,5.38305813146548e-05,5.38305813146548e-05,2.959258439887566e-05,2.959258439887566e-05,2.0089995170956252e-05,2.0089995170956252e-05,1.7393311358620196e-05,1.7393311358620196e-05,2.0534666095669548e-05,2.0534666095669548e-05,2.720705227844224e-05,2.720705227844224e-05,3.905716213077376e-05,3.905716213077376e-05,5.38305813146548e-05,5.38305813146548e-05,2.959258439887566e-05,2.959258439887566e-05
