mass_GeV,mass_MeV_scaled_21_dimuon,dataset_set_scaled_21_dimuon,sigma_mass_res_GeV_scaled_21_dimuon,sigma_mass_res_min_GeV_scaled_21_dimuon,N_eff_dimuon_scaled_21_dimuon,BR_ee_minimal_scaled_21_dimuon,eps2_obs_scaled_21_dimuon,eps2_med_scaled_21_dimuon,eps2_lo1_scaled_21_dimuon,eps2_hi1_scaled_21_dimuon,eps2_lo2_scaled_21_dimuon,eps2_hi2_scaled_21_dimuon,mass_MeV_v2_dimuon,dataset_set_v2_dimuon,sigma_mass_res_GeV_v2_dimuon,sigma_mass_res_min_GeV_v2_dimuon,N_eff_dimuon_v2_dimuon,BR_ee_minimal_v2_dimuon,eps2_obs_v2_dimuon,eps2_med_v2_dimuon,eps2_lo1_v2_dimuon,eps2_hi1_v2_dimuon,eps2_lo2_v2_dimuon,eps2_hi2_v2_dimuon,mass_MeV,eps2_obs_scaled_21_over_v2,eps2_obs_scaled_21_minus_v2,eps2_obs_scaled_21_minus_v2_frac,eps2_obs_scaled_over_unscaled,eps2_obs_scaled_minus_unscaled,eps2_obs_scaled_minus_unscaled_frac,eps2_med_scaled_21_over_v2,eps2_med_scaled_21_minus_v2,eps2_med_scaled_21_minus_v2_frac,eps2_med_scaled_over_unscaled,eps2_med_scaled_minus_unscaled,eps2_med_scaled_minus_unscaled_frac,eps2_lo1_scaled_21_over_v2,eps2_lo1_scaled_21_minus_v2,eps2_lo1_scaled_21_minus_v2_frac,eps2_lo1_scaled_over_unscaled,eps2_lo1_scaled_minus_unscaled,eps2_lo1_scaled_minus_unscaled_frac,eps2_hi1_scaled_21_over_v2,eps2_hi1_scaled_21_minus_v2,eps2_hi1_scaled_21_minus_v2_frac,eps2_hi1_scaled_over_unscaled,eps2_hi1_scaled_minus_unscaled,eps2_hi1_scaled_minus_unscaled_frac,eps2_lo2_scaled_21_over_v2,eps2_lo2_scaled_21_minus_v2,eps2_lo2_scaled_21_minus_v2_frac,eps2_lo2_scaled_over_unscaled,eps2_lo2_scaled_minus_unscaled,eps2_lo2_scaled_minus_unscaled_frac,eps2_hi2_scaled_21_over_v2,eps2_hi2_scaled_21_minus_v2,eps2_hi2_scaled_21_minus_v2_frac,eps2_hi2_scaled_over_unscaled,eps2_hi2_scaled_minus_unscaled,eps2_hi2_scaled_minus_unscaled_frac,dataset_set_match
0.142,142.0,2016+2021,0.00480899910272,0.0033845835,1.0,1.0,4.649482463020607e-05,2.1681567439348843e-05,1.6511093122824815e-05,3.1327498338673414e-05,1.3949975931052444e-05,4.30608760094637e-05,142.0,2016+2021,0.0044705407527199,0.0027076668,1.0,1.0,4.677278047939458e-05,1.984817600601904e-05,1.4992037409207938e-05,2.881674352961901e-05,1.274995741521589e-05,3.976922631765838e-05,142.0,0.9940573161069405,-2.7795584918850714e-07,-0.005942683893059519,0.9940573161069405,-2.7795584918850714e-07,-0.005942683893059519,1.0923707766786135,1.8333914333298014e-06,0.09237077667861349,1.0923707766786135,1.8333914333298014e-06,0.09237077667861349,1.10132416776681,1.5190557136168765e-06,0.10132416776680997,1.10132416776681,1.5190557136168765e-06,0.10132416776680997,1.0871283324041714,2.510754809054403e-06,0.0871283324041714,1.0871283324041714,2.510754809054403e-06,0.0871283324041714,1.0941194136385461,1.2000185158365542e-06,0.09411941363854615,1.0941194136385461,1.2000185158365542e-06,0.09411941363854615,1.0827687636041279,3.291649691805325e-06,0.08276876360412788,1.0827687636041279,3.291649691805325e-06,0.08276876360412788,True
0.143,143.0,2016+2021,0.004844579958945,0.003407682875,1.0,1.0,3.885039604309385e-05,2.187266069072788e-05,1.65169700163832e-05,3.1495492897917627e-05,1.4083744037881752e-05,4.279838081966877e-05,143.0,2016+2021,0.004503811671445,0.0027261462999999,1.0,1.0,3.881246035592644e-05,2.0127999916676997e-05,1.5123501012449415e-05,2.8951651186294456e-05,1.286263693610834e-05,3.982102681049516e-05,143.0,1.0009774100074955,3.793568716740892e-08,0.000977410007495516,1.0009774100074955,3.793568716740892e-08,0.000977410007495516,1.0866782979567358,1.744660774050882e-06,0.08667829795673576,1.0866782979567358,1.744660774050882e-06,0.08667829795673576,1.0921393136937474,1.3934690039337833e-06,0.0921393136937474,1.0921393136937474,1.3934690039337833e-06,0.0921393136937474,1.0878651685616954,2.54384171162317e-06,0.08786516856169535,1.0878651685616954,2.54384171162317e-06,0.08786516856169535,1.0949344296849028,1.2211071017734125e-06,0.09493442968490284,1.0949344296849028,1.2211071017734125e-06,0.09493442968490284,1.0747683886541293,2.977354009173608e-06,0.07476838865412927,1.0747683886541293,2.977354009173608e-06,0.07476838865412927,True
0.144,144.0,2016+2021,0.00488011075872,0.003430954,1.0,1.0,3.152570468197756e-05,2.2500103282543652e-05,1.6987997372683522e-05,3.2647557196924065e-05,1.437228936386009e-05,4.506425418812173e-05,144.0,2016+2021,0.00453701535872,0.0027447632,1.0,1.0,2.896773531245339e-05,2.0238663501896985e-05,1.5412202651637764e-05,2.916426940050532e-05,1.3073389309682324e-05,4.007294363703867e-05,144.0,1.0883040852843089,2.5579693695241678e-06,0.08830408528430889,1.0883040852843089,2.5579693695241678e-06,0.08830408528430889,1.111738592839132,2.2614397806466673e-06,0.1117385928391319,1.111738592839132,2.2614397806466673e-06,0.1117385928391319,1.1022433169783366,1.5757947210457576e-06,0.10224331697833655,1.1022433169783366,1.5757947210457576e-06,0.10224331697833655,1.1194368269125368,3.4832877964187464e-06,0.11943682691253676,1.1194368269125368,3.4832877964187464e-06,0.11943682691253676,1.0993544996947182,1.298900054177766e-06,0.09935449969471821,1.0993544996947182,1.298900054177766e-06,0.09935449969471821,1.1245556252690576,4.991310551083059e-06,0.12455562526905761,1.1245556252690576,4.991310551083059e-06,0.12455562526905761,True
0.145,145.0,2016+2021,0.0049155828406249,0.003454396875,1.0,1.0,2.403776618629567e-05,2.273469332079266e-05,1.71045120437841e-05,3.281626282079344e-05,1.4535718395285848e-05,4.512503478202609e-05,145.0,2016+2021,0.0045701431531249,0.0027635175,1.0,1.0,1.972273896007656e-05,2.0967623207195547e-05,1.5864282564937705e-05,3.016041580740916e-05,1.3393339564709374e-05,4.183004454667239e-05,145.0,1.2187843805545333,4.315027226219111e-06,0.2187843805545333,1.2187843805545333,4.315027226219111e-06,0.2187843805545333,1.0842761287789024,1.7670701135971132e-06,0.08427612877890245,1.0842761287789024,1.7670701135971132e-06,0.08427612877890245,1.0781774702870885,1.2402294788463951e-06,0.07817747028708855,1.0781774702870885,1.2402294788463951e-06,0.07817747028708855,1.0880573739547665,2.6558470133842804e-06,0.08805737395476654,1.0880573739547665,2.6558470133842804e-06,0.08805737395476654,1.0852945469691944,1.1423788305764736e-06,0.08529454696919436,1.0852945469691944,1.1423788305764736e-06,0.08529454696919436,1.0787708995068668,3.2949902353536956e-06,0.07877089950686678,1.0787708995068668,3.2949902353536956e-06,0.07877089950686678,True
0.146,146.0,2016+2021,0.0049509874099199,0.0034780115,1.0,1.0,1.918402967611716e-05,2.3318392732193245e-05,1.7572271555908803e-05,3.346760762582087e-05,1.4922984577521187e-05,4.601916719007416e-05,146.0,2016+2021,0.00460318625992,0.0027824092,1.0,1.0,1.5324573133919434e-05,2.1373167480863928e-05,1.6102162434419955e-05,3.108658125250123e-05,1.3768590408403612e-05,4.262714169876939e-05,146.0,1.2518475724230906,3.859456542197725e-06,0.25184757242309064,1.2518475724230906,3.859456542197725e-06,0.25184757242309064,1.0910124927936367,1.945225251329317e-06,0.09101249279363666,1.0910124927936367,1.945225251329317e-06,0.09101249279363666,1.091298862961806,1.4701091214888473e-06,0.0912988629618059,1.091298862961806,1.4701091214888473e-06,0.0912988629618059,1.0765933813686273,2.381026373319642e-06,0.07659338136862726,1.0765933813686273,2.381026373319642e-06,0.07659338136862726,1.0838425819111444,1.1543941691175756e-06,0.08384258191114435,1.0838425819111444,1.1543941691175756e-06,0.08384258191114435,1.0795743124245814,3.39202549130477e-06,0.07957431242458135,1.0795743124245814,3.39202549130477e-06,0.07957431242458135,True
0.147,147.0,2016+2021,0.004986315538545,0.0035017978749999,1.0,1.0,1.704911510685713e-05,2.4022240337905063e-05,1.8129534821307702e-05,3.460362158062917e-05,1.5432983979020646e-05,4.828490244437942e-05,147.0,2016+2021,0.004636135751045,0.0028014382999999,1.0,1.0,1.4116988250094515e-05,2.1811095481850228e-05,1.640698909657275e-05,3.1531957378535024e-05,1.4004332227073836e-05,4.33233590149976e-05,147.0,1.207702011563478,2.9321268567626145e-06,0.207702011563478,1.207702011563478,2.9321268567626145e-06,0.207702011563478,1.1013770655350532,2.2111448560548343e-06,0.10137706553505321,1.1013770655350532,2.2111448560548343e-06,0.10137706553505321,1.1049885335204357,1.7225457247349513e-06,0.10498853352043569,1.1049885335204357,1.7225457247349513e-06,0.10498853352043569,1.097414320500926,3.071664202094148e-06,0.09741432050092591,1.097414320500926,3.071664202094148e-06,0.09741432050092591,1.1020149857045574,1.4286517519468104e-06,0.10201498570455736,1.1020149857045574,1.4286517519468104e-06,0.10201498570455736,1.1145235166937135,4.9615434293818185e-06,0.11452351669371352,1.1145235166937135,4.9615434293818185e-06,0.11452351669371352,True
0.148,148.0,2016+2021,0.00502155816512,0.0035257559999999,1.0,1.0,1.6315787419888606e-05,2.45964507450361e-05,1.856999286951161e-05,3.546843893177852e-05,1.577057568032712e-05,4.910502680260329e-05,148.0,2016+2021,0.00466898256512,0.0028206047999999,1.0,1.0,1.3879496982399075e-05,2.2347460081106782e-05,1.6875226504507482e-05,3.22757899976471e-05,1.4307196367898078e-05,4.419041264683276e-05,148.0,1.1755316090042058,2.4362904374895306e-06,0.17553160900420584,1.1755316090042058,2.4362904374895306e-06,0.17553160900420584,1.1006374172173008,2.2489906639293176e-06,0.1006374172173008,1.1006374172173008,2.2489906639293176e-06,0.1006374172173008,1.1004292513970966,1.6947663650041286e-06,0.10042925139709658,1.1004292513970966,1.6947663650041286e-06,0.10042925139709658,1.098917762643894,3.1926489341314193e-06,0.09891776264389396,1.098917762643894,3.1926489341314193e-06,0.09891776264389396,1.1022827446272083,1.4633793124290406e-06,0.10228274462720832,1.1022827446272083,1.4633793124290406e-06,0.10228274462720832,1.1112144888767579,4.914614155770525e-06,0.11121448887675789,1.1112144888767579,4.914614155770525e-06,0.11121448887675789,True
0.149,149.0,2016+2021,0.005056706094945,0.003549885875,1.0,1.0,1.632341092572287e-05,2.4902780954947466e-05,1.8905783111541986e-05,3.609854086285944e-05,1.6059804445126963e-05,4.961458962191552e-05,149.0,2016+2021,0.004701717507445,0.0028399087,1.0,1.0,1.4132496255444484e-05,2.2482231760052738e-05,1.7049558048784285e-05,3.2595377223927146e-05,1.448044143413005e-05,4.511638481512238e-05,149.0,1.155026729225868,2.1909146702783872e-06,0.15502672922586802,1.155026729225868,2.1909146702783872e-06,0.15502672922586802,1.1076649872098396,2.420549194894728e-06,0.10766498720983964,1.1076649872098396,2.420549194894728e-06,0.10766498720983964,1.10887232721496,1.8562250627577004e-06,0.1088723272149601,1.10887232721496,1.8562250627577004e-06,0.1088723272149601,1.107474247494235,3.5031636389322963e-06,0.10747424749423495,1.107474247494235,3.5031636389322963e-06,0.10747424749423495,1.109068706101348,1.5793630109969128e-06,0.109068706101348,1.109068706101348,1.5793630109969128e-06,0.109068706101348,1.0997022439902011,4.498204806793137e-06,0.09970224399020111,1.0997022439902011,4.498204806793137e-06,0.09970224399020111,True
0.15,150.0,2016+2021,0.0050917499999999,0.0035741875,1.0,1.0,1.6605928773335822e-05,2.546162601135642e-05,1.9242654180233506e-05,3.678370803645819e-05,1.6339978950765585e-05,5.030077903484261e-05,150.0,2016+2021,0.0047343312499999,0.00285935,1.0,1.0,1.526802230091514e-05,2.3233100465553173e-05,1.7486564232653846e-05,3.369969511316453e-05,1.4869040244162818e-05,4.627114414415379e-05,150.0,1.0876280140316856,1.3379064724206824e-06,0.08762801403168563,1.0876280140316856,1.3379064724206824e-06,0.08762801403168563,1.0959202818886526,2.228525545803246e-06,0.09592028188865265,1.0959202818886526,2.228525545803246e-06,0.09592028188865265,1.1004250991913205,1.7560899475796594e-06,0.10042509919132048,1.1004250991913205,1.7560899475796594e-06,0.10042509919132048,1.0915145645364879,3.0840129232936604e-06,0.09151456453648787,1.0915145645364879,3.0840129232936604e-06,0.09151456453648787,1.0989262711277024,1.4709387066027675e-06,0.09892627112770236,1.0989262711277024,1.4709387066027675e-06,0.09892627112770236,1.0870874270611255,4.029634890688821e-06,0.08708742706112549,1.0870874270611255,4.029634890688821e-06,0.08708742706112549,True
0.151,151.0,2016+2021,0.005126680418945,0.003598660875,1.0,1.0,1.809263991952785e-05,2.6149558008688105e-05,1.97997232130544e-05,3.749415752643786e-05,1.679059063996177e-05,5.227717660830871e-05,151.0,2016+2021,0.004766814331445,0.0028789287,1.0,1.0,1.6539781740166912e-05,2.3801444244538997e-05,1.8035010167820656e-05,3.4439093974313574e-05,1.5264141675908792e-05,4.721171310718172e-05,151.0,1.0938862558016602,1.5528581793609394e-06,0.09388625580166021,1.0938862558016602,1.5528581793609394e-06,0.09388625580166021,1.0986542555999668,2.3481137641491074e-06,0.09865425559996677,1.0986542555999668,2.3481137641491074e-06,0.09865425559996677,1.0978492958314197,1.7647130452337438e-06,0.09784929583141966,1.0978492958314197,1.7647130452337438e-06,0.09784929583141966,1.0887091731972656,3.0550635521242874e-06,0.08870917319726557,1.0887091731972656,3.0550635521242874e-06,0.08870917319726557,1.1000022796212745,1.526448964052979e-06,0.1000022796212745,1.1000022796212745,1.526448964052979e-06,0.1000022796212745,1.107292516364047,5.065463501126985e-06,0.10729251636404702,1.107292516364047,5.065463501126985e-06,0.10729251636404702,True
0.152,152.0,2016+2021,0.00516148775712,0.003623306,1.0,1.0,1.897776240428283e-05,2.6397138396184488e-05,1.998329383613235e-05,3.7893997005944266e-05,1.6881429650532288e-05,5.217751754502174e-05,152.0,2016+2021,0.00479915715712,0.0028986448,1.0,1.0,1.809674741167952e-05,2.390347828818154e-05,1.804709107059948e-05,3.464763224046365e-05,1.5364195275002813e-05,4.759662474371526e-05,152.0,1.0486836099637833,8.810149926033101e-07,0.04868360996378329,1.0486836099637833,8.810149926033101e-07,0.04868360996378329,1.1043220604942618,2.4936601080029486e-06,0.10432206049426185,1.1043220604942618,2.4936601080029486e-06,0.10432206049426185,1.1072861414595032,1.9362027655328726e-06,0.10728614145950321,1.1072861414595032,1.9362027655328726e-06,0.10728614145950321,1.0936965834476073,3.246364765480613e-06,0.09369658344760734,1.0936965834476073,3.246364765480613e-06,0.09369658344760734,1.0987513077237425,1.5172343755294747e-06,0.09875130772374252,1.0987513077237425,1.5172343755294747e-06,0.09875130772374252,1.0962440682710668,4.580892801306477e-06,0.0962440682710668,1.0962440682710668,4.580892801306477e-06,0.0962440682710668,True
0.153,153.0,2016+2021,0.005196162286545,0.003648122875,1.0,1.0,2.0089995170956252e-05,2.720705227844224e-05,2.0534666095669548e-05,3.905716213077376e-05,1.7393311358620196e-05,5.38305813146548e-05,153.0,2016+2021,0.004831349999045,0.0029184983,1.0,1.0,2.019611869883341e-05,2.4480725668247764e-05,1.8449168802021696e-05,3.552729320359689e-05,1.5742753267748666e-05,4.8832458876616266e-05,153.0,0.9947453503586663,-1.0612352787715856e-07,-0.0052546496413337085,0.9947453503586663,-1.0612352787715856e-07,-0.0052546496413337085,1.111366249805683,2.7263266101944773e-06,0.1113662498056831,1.111366249805683,2.7263266101944773e-06,0.1113662498056831,1.1130401762825932,2.0854972936478515e-06,0.11304017628259322,1.1130401762825932,2.0854972936478515e-06,0.11304017628259322,1.0993565399690934,3.5298689271768744e-06,0.09935653996909344,1.0993565399690934,3.5298689271768744e-06,0.09935653996909344,1.104845579600929,1.6505580908715301e-06,0.1048455796009291,1.104845579600929,1.6505580908715301e-06,0.1048455796009291,1.102352462952299,4.998122438038531e-06,0.10235246295229894,1.102352462952299,4.998122438038531e-06,0.10235246295229894,True
0.154,154.0,2016+2021,0.00523069414592,0.0036731115,1.0,1.0,2.1424991087150215e-05,2.752556236139208e-05,2.0810272981587817e-05,3.956676537720715e-05,1.7647498945367914e-05,5.4823339121679055e-05,154.0,2016+2021,0.00486338299592,0.0029384892,1.0,1.0,2.193330122978681e-05,2.484780070758596e-05,1.8772744389708588e-05,3.615770909543454e-05,1.5905190175269312e-05,4.991564781892882e-05,154.0,0.9768247316119346,-5.083101426365948e-07,-0.023175268388065384,0.9768247316119346,-5.083101426365948e-07,-0.023175268388065384,1.107766545833113,2.677761653806121e-06,0.10776654583311296,1.107766545833113,2.677761653806121e-06,0.10776654583311296,1.1085365330492767,2.037528591879229e-06,0.10853653304927668,1.1085365330492767,2.037528591879229e-06,0.10853653304927668,1.094282972208631,3.409056281772612e-06,0.09428297220863091,1.094282972208631,3.409056281772612e-06,0.09428297220863091,1.1095434101006656,1.742308770098602e-06,0.1095434101006656,1.1095434101006656,1.742308770098602e-06,0.1095434101006656,1.0983196956704457,4.907691302750232e-06,0.09831969567044574,1.0983196956704457,4.907691302750232e-06,0.09831969567044574,True
0.155,155.0,2016+2021,0.005265073340625,0.003698271875,1.0,1.0,2.264113223614483e-05,2.768559419659781e-05,2.11267762577515e-05,4.057171263319479e-05,1.792215982554753e-05,5.510471273817536e-05,155.0,2016+2021,0.004895246153125,0.0029586175,1.0,1.0,2.333866421475143e-05,2.5345090286721264e-05,1.9248113012563405e-05,3.657515301173229e-05,1.6365129749408764e-05,5.061610195494895e-05,155.0,0.9701126006103761,-6.975319786065995e-07,-0.029887399389623925,0.9701126006103761,-6.975319786065995e-07,-0.029887399389623925,1.0923454556049768,2.340503909876545e-06,0.09234545560497676,1.0923454556049768,2.340503909876545e-06,0.09234545560497676,1.0976024633667663,1.8786632451880946e-06,0.09760246336676626,1.0976024633667663,1.8786632451880946e-06,0.09760246336676626,1.1092697990950446,3.996559621462506e-06,0.10926979909504464,1.1092697990950446,3.996559621462506e-06,0.10926979909504464,1.0951431549875135,1.557030076138766e-06,0.09514315498751347,1.0951431549875135,1.557030076138766e-06,0.09514315498751347,1.0886795033568866,4.488610783226406e-06,0.08867950335688657,1.0886795033568866,4.488610783226406e-06,0.08867950335688657,True
0.156,156.0,2016+2021,0.00529928974272,0.003723604,1.0,1.0,2.352693923449216e-05,2.8366463304928008e-05,2.153420146191765e-05,4.086879820357485e-05,1.821725363121829e-05,5.604674274182066e-05,156.0,2016+2021,0.00492692934272,0.0029788832,1.0,1.0,2.42512456147545e-05,2.5503761656267885e-05,1.9391046008874686e-05,3.688663271350432e-05,1.6529078503135328e-05,5.10394355958564e-05,156.0,0.9701332297825697,-7.243063802623387e-07,-0.02986677021743034,0.9701332297825697,-7.243063802623387e-07,-0.02986677021743034,1.1122462516409448,2.862701648660123e-06,0.11224625164094482,1.1122462516409448,2.862701648660123e-06,0.11224625164094482,1.110522941983744,2.143155453042965e-06,0.1105229419837439,1.110522941983744,2.143155453042965e-06,0.1105229419837439,1.1079568721005169,3.982165490070524e-06,0.10795687210051685,1.1079568721005169,3.982165490070524e-06,0.10795687210051685,1.1021336505699781,1.6881751280829624e-06,0.10213365056997814,1.1021336505699781,1.6881751280829624e-06,0.10213365056997814,1.0981066324011384,5.007307145964263e-06,0.09810663240113837,1.0981066324011384,5.007307145964263e-06,0.09810663240113837,True
0.157,157.0,2016+2021,0.005333333090945,0.003749107875,1.0,1.0,2.4408538903513693e-05,2.896586235096142e-05,2.200767678225738e-05,4.1838363902154166e-05,1.875259322908772e-05,5.785903027819327e-05,157.0,2016+2021,0.004958422303445,0.0029992863,1.0,1.0,2.4421874862378643e-05,2.6568335658719373e-05,2.0033439440043896e-05,3.834408060010733e-05,1.7012492833017186e-05,5.2141542323774194e-05,157.0,0.9994539338629773,-1.3335958864949958e-08,-0.0005460661370226827,0.9994539338629773,-1.3335958864949958e-08,-0.0005460661370226827,1.0902400031014066,2.3975266922420466e-06,0.09024000310140656,1.0902400031014066,2.3975266922420466e-06,0.09024000310140656,1.0985470991200479,1.9742373422134843e-06,0.09854709912004789,1.0985470991200479,1.9742373422134843e-06,0.09854709912004789,1.0911296671444264,3.494283302046838e-06,0.09112966714442639,1.0911296671444264,3.494283302046838e-06,0.09112966714442639,1.1022836813599366,1.740100396070533e-06,0.1022836813599366,1.1022836813599366,1.740100396070533e-06,0.1022836813599366,1.1096532189039632,5.717487954419078e-06,0.10965321890396318,1.1096532189039632,5.717487954419078e-06,0.10965321890396318,True
0.158,158.0,2016+2021,0.00536719299072,0.0037747835,1.0,1.0,2.490203309648186e-05,2.9045124972195167e-05,2.202602192277976e-05,4.202497415991016e-05,1.8700197273526782e-05,5.797352569023784e-05,158.0,2016+2021,0.00498971464072,0.0030198268,1.0,1.0,2.3826637711305985e-05,2.6440264191744806e-05,2.0073302010093677e-05,3.831179157835643e-05,1.6994930006883895e-05,5.187444027326149e-05,158.0,1.0451341644677625,1.0753953851758758e-06,0.04513416446776253,1.0451341644677625,1.0753953851758758e-06,0.04513416446776253,1.0985187122776048,2.6048607804503605e-06,0.09851871227760478,1.0985187122776048,2.6048607804503605e-06,0.09851871227760478,1.097279456648646,1.9527199126860825e-06,0.0972794566486459,1.097279456648646,1.9527199126860825e-06,0.0972794566486459,1.0969200976665217,3.713182581553727e-06,0.09692009766652165,1.0969200976665217,3.713182581553727e-06,0.09692009766652165,1.1003397640326944,1.705267266642887e-06,0.1003397640326944,1.1003397640326944,1.705267266642887e-06,0.1003397640326944,1.1175739995428944,6.099085416976352e-06,0.11757399954289438,1.1175739995428944,6.099085416976352e-06,0.11757399954289438,True
0.159,159.0,2016+2021,0.005400858914145,0.003800630875,1.0,1.0,2.6538845161444867e-05,2.979237464731896e-05,2.2513717472325677e-05,4.342106880231412e-05,1.924199188776909e-05,5.9746430532308846e-05,159.0,2016+2021,0.005020795826645,0.0030405047,1.0,1.0,2.394294285818761e-05,2.722398640210968e-05,2.065029904325058e-05,3.916538133942224e-05,1.7382391240884115e-05,5.330396646120068e-05,159.0,1.108420352445086,2.5959023032572553e-06,0.10842035244508597,1.108420352445086,2.5959023032572553e-06,0.10842035244508597,1.0943428419068797,2.5683882452092767e-06,0.0943428419068797,1.0943428419068797,2.5683882452092767e-06,0.0943428419068797,1.090236873818258,1.8634184290750959e-06,0.09023687381825796,1.090236873818258,1.8634184290750959e-06,0.09023687381825796,1.1086594159778622,4.255687462891883e-06,0.10865941597786222,1.1086594159778622,4.255687462891883e-06,0.10865941597786222,1.106981865792499,1.8596006468849758e-06,0.10698186579249902,1.106981865792499,1.8596006468849758e-06,0.10698186579249902,1.1208627518516385,6.442464071108165e-06,0.12086275185163853,1.1208627518516385,6.442464071108165e-06,0.12086275185163853,True
0.16,160.0,2016+2021,0.0054343202,0.00382665,1.0,1.0,2.764036692597511e-05,3.03129615776148e-05,2.2951223849965383e-05,4.416399813875023e-05,1.9542996307228125e-05,6.013509534599268e-05,160.0,2016+2021,0.0050516552,0.00306132,1.0,1.0,2.438918900102553e-05,2.7422481711795052e-05,2.0892596669730875e-05,3.953958776521725e-05,1.7749695024605274e-05,5.385719366320661e-05,160.0,1.1333040604512463,3.251177924949581e-06,0.13330406045124632,1.1333040604512463,3.251177924949581e-06,0.13330406045124632,1.1054054806635711,2.8904798658197464e-06,0.10540548066357114,1.1054054806635711,2.8904798658197464e-06,0.10540548066357114,1.098533811415459,2.058627180234508e-06,0.09853381141545903,1.098533811415459,2.058627180234508e-06,0.09853381141545903,1.116956464012532,4.6244103735329815e-06,0.11695646401253201,1.116956464012532,4.6244103735329815e-06,0.11695646401253201,1.1010327940923441,1.793301282622851e-06,0.10103279409234411,1.1010327940923441,1.793301282622851e-06,0.10103279409234411,1.1165657037766326,6.277901682786068e-06,0.11656570377663256,1.1165657037766326,6.277901682786068e-06,0.11656570377663256,True
0.161,161.0,2016+2021,0.005467566053745,0.003852840875,1.0,1.0,2.8975307241019355e-05,3.041524736284059e-05,2.321821639014905e-05,4.403161632891002e-05,1.9670331106280404e-05,6.002998731248507e-05,161.0,2016+2021,0.005082281966245,0.0030822727,1.0,1.0,2.515156799714956e-05,2.763117002244612e-05,2.1096621929024152e-05,4.0206900903602594e-05,1.7836676496175677e-05,5.512573301354192e-05,161.0,1.1520278673800037,3.823739243869797e-06,0.15202786738000373,1.1520278673800037,3.823739243869797e-06,0.15202786738000373,1.100758575845063,2.7840773403944706e-06,0.10075857584506309,1.100758575845063,2.7840773403944706e-06,0.10075857584506309,1.1005656008939548,2.121594461124896e-06,0.10056560089395483,1.1005656008939548,2.121594461124896e-06,0.10056560089395483,1.0951258450502641,3.824715425307425e-06,0.09512584505026411,1.0951258450502641,3.824715425307425e-06,0.09512584505026411,1.1028024817570625,1.8336546101047265e-06,0.10280248175706252,1.1028024817570625,1.8336546101047265e-06,0.10280248175706252,1.0889648813873984,4.904254298943149e-06,0.08896488138739844,1.0889648813873984,4.904254298943149e-06,0.08896488138739844,True
0.162,162.0,2016+2021,0.00550058554752,0.0038792035,1.0,1.0,3.335294466673725e-05,3.144847019602928e-05,2.3902476004033864e-05,4.551277668043233e-05,2.0369893526829804e-05,6.264659168369592e-05,162.0,2016+2021,0.00511266519752,0.0031033628,1.0,1.0,2.757939267530277e-05,2.8589407435158345e-05,2.159524214567925e-05,4.089174844653587e-05,1.836065570000849e-05,5.662562385895306e-05,162.0,1.2093429706523116,5.773551991434481e-06,0.20934297065231156,1.2093429706523116,5.773551991434481e-06,0.20934297065231156,1.1000042679217952,2.859062760870937e-06,0.10000426792179518,1.1000042679217952,2.859062760870937e-06,0.10000426792179518,1.1068399160699498,2.307233858354614e-06,0.1068399160699498,1.1068399160699498,2.307233858354614e-06,0.1068399160699498,1.1130063743774186,4.621028233896458e-06,0.11300637437741856,1.1130063743774186,4.621028233896458e-06,0.11300637437741856,1.1094317032926218,2.0092378268213136e-06,0.10943170329262175,1.1094317032926218,2.0092378268213136e-06,0.10943170329262175,1.1063293861404564,6.02096782474286e-06,0.1063293861404564,1.1063293861404564,6.02096782474286e-06,0.1063293861404564,True
0.163,163.0,2016+2021,0.005533367620145,0.003905737875,1.0,1.0,4.0711519445955e-05,3.1582498629711275e-05,2.4076721146460755e-05,4.631785500611073e-05,2.0345574063888337e-05,6.386083479748506e-05,163.0,2016+2021,0.005142793832645,0.0031245903,1.0,1.0,3.157447279814429e-05,2.8536186659848367e-05,2.17295547872384e-05,4.135335750977964e-05,1.8411418457284225e-05,5.677228300078088e-05,163.0,1.289380814249026,9.137046647810713e-06,0.28938081424902595,1.289380814249026,9.137046647810713e-06,0.28938081424902595,1.1067525947378667,3.0463119698629077e-06,0.10675259473786669,1.1067525947378667,3.0463119698629077e-06,0.10675259473786669,1.1080172319315453,2.3471663592223536e-06,0.10801723193154533,1.1080172319315453,2.3471663592223536e-06,0.10801723193154533,1.120050651151047,4.9644974963310864e-06,0.12005065115104707,1.120050651151047,4.9644974963310864e-06,0.12005065115104707,1.1050519606130016,1.9341556066041117e-06,0.1050519606130016,1.1050519606130016,1.9341556066041117e-06,0.1050519606130016,1.1248593754210428,7.0885517967041786e-06,0.12485937542104275,1.1248593754210428,7.0885517967041786e-06,0.12485937542104275,True
