mass_MeV,dataset,bin_center_GeV,bin_center_MeV,observed_events,gp_mean_events,joint_profiled_background_events,independent_profiled_background_events,shared_signal_events,shared_total_events,independent_signed_signal_events,independent_signed_total_events,in_fitted_window,bin_width_MeV
66,2021,0.1194375,119.4375,637831.0,637243.7677048771,637243.7677048771,637243.7677048771,0.0,637243.7677048771,0.0,637243.7677048771,False,0.6250000000000006
66,2021,0.1200625,120.0625,628391.0,628383.9917362711,628383.9917362711,628383.9917362711,0.0,628383.9917362711,0.0,628383.9917362711,False,0.6250000000000006
66,2021,0.1206875,120.6875,619797.0,619587.7480231753,619587.7480231753,619587.7480231753,0.0,619587.7480231753,0.0,619587.7480231753,False,0.6250000000000006
66,2021,0.1213125,121.3125,610697.0,610856.9605864363,610856.9605864363,610856.9605864363,0.0,610856.9605864363,0.0,610856.9605864363,False,0.6250000000000144
66,2021,0.1219375,121.9375,601813.0,602193.4769383208,602193.4769383208,602193.4769383208,0.0,602193.4769383208,0.0,602193.4769383208,False,0.6250000000000006
66,2021,0.1225625,122.5625,593632.0,593599.0688282868,593599.0688282868,593599.0688282868,0.0,593599.0688282868,0.0,593599.0688282868,False,0.6250000000000006
66,2021,0.1231875,123.1875,585833.0,585075.4309116729,585075.4309116729,585075.4309116729,0.0,585075.4309116729,0.0,585075.4309116729,False,0.6249999999999867
66,2021,0.1238125,123.8125,578414.0,576624.1802722706,576624.1802722706,576624.1802722706,0.0,576624.1802722706,0.0,576624.1802722706,False,0.6250000000000006
66,2021,0.12443749999999999,124.43749999999999,568580.0,568246.8564958745,568246.8564958745,568246.8564958745,0.0,568246.8564958745,0.0,568246.8564958745,False,0.6249999999999867
66,2021,0.12506250000000002,125.06250000000001,558708.0,559944.9207010181,559944.9207010181,559944.9207010181,0.0,559944.9207010181,0.0,559944.9207010181,False,0.6250000000000283
66,2021,0.1256875,125.68750000000001,550800.0,551719.7554240479,551719.7554240479,551719.7554240479,0.0,551719.7554240479,0.0,551719.7554240479,False,0.6249999999999867
66,2021,0.1263125,126.3125,543553.0,543572.6638448306,543572.6638448306,543572.6638448306,0.0,543572.6638448306,0.0,543572.6638448306,False,0.6249999999999867
66,2021,0.1269375,126.93750000000001,535887.0,535504.8701610467,535504.8701610467,535504.8701610467,0.0,535504.8701610467,0.0,535504.8701610467,False,0.6250000000000144
66,2021,0.1275625,127.5625,527853.0,527517.5191930978,527517.5191930978,527517.5191930978,0.0,527517.5191930978,0.0,527517.5191930978,False,0.6249999999999867
66,2021,0.12818749999999998,128.18749999999997,519822.0,519611.6756704503,519611.6756704503,519611.6756704503,0.0,519611.6756704503,0.0,519611.6756704503,False,0.6250000000000144
66,2021,0.1288125,128.8125,512270.0,511788.32492787356,511788.32492787356,511788.32492787356,0.0,511788.32492787356,0.0,511788.32492787356,False,0.6250000000000144
66,2021,0.1294375,129.4375,504067.0,504048.37272018194,504048.37272018194,504048.37272018194,0.0,504048.37272018194,0.0,504048.37272018194,False,0.6249999999999867
66,2021,0.1300625,130.0625,495409.0,496392.64585811435,496392.64585811435,496392.64585811435,0.0,496392.64585811435,0.0,496392.64585811435,False,0.6249999999999867
66,2021,0.1306875,130.6875,489399.0,488821.8920387091,488821.8920387091,488821.8920387091,0.0,488821.8920387091,0.0,488821.8920387091,False,0.6250000000000144
66,2021,0.1313125,131.3125,481884.0,481336.7808957463,481336.7808957463,481336.7808957463,0.0,481336.7808957463,0.0,481336.7808957463,False,0.6250000000000144
66,2021,0.1319375,131.9375,474455.0,473937.90409511904,473937.90409511904,473937.90409511904,0.0,473937.90409511904,0.0,473937.90409511904,False,0.6249999999999867
66,2021,0.1325625,132.5625,467038.0,466625.77720362257,466625.77720362257,466625.77720362257,0.0,466625.77720362257,0.0,466625.77720362257,False,0.6250000000000144
66,2021,0.13318750000000001,133.1875,458900.0,459400.8394314846,459400.8394314846,459400.8394314846,0.0,459400.8394314846,0.0,459400.8394314846,False,0.6249999999999867
66,2021,0.1338125,133.8125,452123.0,452263.45554651873,452263.45554651873,452263.45554651873,0.0,452263.45554651873,0.0,452263.45554651873,False,0.6249999999999867
66,2021,0.1344375,134.4375,444040.0,445213.91692305665,445213.91692305665,445213.91692305665,0.0,445213.91692305665,0.0,445213.91692305665,False,0.6249999999999867
66,2021,0.1350625,135.0625,438239.0,438252.4430562273,438252.4430562273,438252.4430562273,0.0,438252.4430562273,0.0,438252.4430562273,False,0.6250000000000144
66,2021,0.13568750000000002,135.68750000000003,431821.0,431379.18305520393,431379.18305520393,431379.18305520393,0.0,431379.18305520393,0.0,431379.18305520393,False,0.6250000000000144
66,2021,0.1363125,136.3125,424090.0,424594.2171679981,424594.2171679981,424594.2171679981,0.0,424594.2171679981,0.0,424594.2171679981,False,0.6249999999999867
66,2021,0.1369375,136.9375,417340.0,417897.55893137737,417897.55893137737,417897.55893137737,0.0,417897.55893137737,0.0,417897.55893137737,False,0.6250000000000144
66,2021,0.1375625,137.5625,411810.0,411289.15653662843,411289.15653662843,411289.15653662843,0.0,411289.15653662843,0.0,411289.15653662843,False,0.6249999999999867
66,2021,0.1381875,138.1875,404037.0,404768.8958040019,404768.8958040019,404768.8958040019,0.0,404768.8958040019,0.0,404768.8958040019,False,0.6250000000000144
66,2021,0.1388125,138.8125,398860.0,398336.6011796115,398336.6011796115,398336.6011796115,0.0,398336.6011796115,0.0,398336.6011796115,False,0.6249999999999867
66,2021,0.13943750000000002,139.43750000000003,392253.0,391992.0390167343,391992.0390167343,391992.0390167343,0.0,391992.0390167343,0.0,391992.0390167343,False,0.6250000000000144
66,2021,0.1400625,140.0625,385111.0,385734.9188141491,385734.9188141491,385734.9188141491,0.0,385734.9188141491,0.0,385734.9188141491,False,0.6249999999999867
66,2021,0.1406875,140.6875,380419.0,379564.89650677895,379564.89650677895,379564.89650677895,0.0,379564.89650677895,0.0,379564.89650677895,False,0.6250000000000144
66,2021,0.1413125,141.3125,373023.0,373481.5763184517,373481.5763184517,373481.5763184517,0.0,373481.5763184517,0.0,373481.5763184517,False,0.6250000000000144
66,2021,0.14193750000000002,141.93750000000003,366969.0,367484.5135945172,367484.5135945172,367484.5135945172,0.0,367484.5135945172,0.0,367484.5135945172,False,0.6249999999999867
66,2021,0.1425625,142.5625,361298.0,361573.21677500935,361573.21677500935,361573.21677500935,0.0,361573.21677500935,0.0,361573.21677500935,False,0.6249999999999867
66,2021,0.14318750000000002,143.18750000000003,355965.0,355747.15044925956,355747.15044925956,355747.15044925956,0.0,355747.15044925956,0.0,355747.15044925956,False,0.6250000000000144
66,2021,0.1438125,143.8125,349675.0,350005.7378885104,350005.7378885104,350005.7378885104,0.0,350005.7378885104,0.0,350005.7378885104,False,0.6249999999999867
66,2021,0.1444375,144.4375,344341.0,344348.3628138373,344348.3628138373,344348.3628138373,0.0,344348.3628138373,0.0,344348.3628138373,False,0.6249999999999867
66,2021,0.1450625,145.0625,339250.0,338774.37295230984,338774.37295230984,338774.37295230984,0.0,338774.37295230984,0.0,338774.37295230984,False,0.6250000000000144
66,2021,0.1456875,145.6875,333962.0,333283.0816440367,333283.0816440367,333283.0816440367,0.0,333283.0816440367,0.0,333283.0816440367,False,0.6249999999999867
66,2021,0.1463125,146.3125,327325.0,327873.77092212474,327873.77092212474,327873.77092212474,0.0,327873.77092212474,0.0,327873.77092212474,False,0.6250000000000144
66,2021,0.1469375,146.9375,322815.0,322545.6937354509,322545.6937354509,322545.6937354509,0.0,322545.6937354509,0.0,322545.6937354509,False,0.6250000000000144
66,2021,0.1475625,147.5625,316581.0,317298.0761562162,317298.0761562162,317298.0761562162,0.0,317298.0761562162,0.0,317298.0761562162,False,0.6249999999999867
66,2021,0.1481875,148.1875,311343.0,312130.12007517414,312130.12007517414,312130.12007517414,0.0,312130.12007517414,0.0,312130.12007517414,False,0.6250000000000144
66,2021,0.1488125,148.8125,307987.0,307041.0051765033,307041.0051765033,307041.0051765033,0.0,307041.0051765033,0.0,307041.0051765033,False,0.6249999999999867
66,2021,0.1494375,149.4375,302477.0,302029.8913538282,302029.8913538282,302029.8913538282,0.0,302029.8913538282,0.0,302029.8913538282,False,0.6249999999999867
66,2021,0.15006250000000002,150.06250000000003,297371.0,297095.9205322802,297095.9205322802,297095.9205322802,0.0,297095.9205322802,0.0,297095.9205322802,False,0.6249999999999867
66,2021,0.15068750000000003,150.68750000000003,292156.0,292238.219213312,292238.219213312,292238.219213312,0.0,292238.219213312,0.0,292238.219213312,False,0.6250000000000144
66,2021,0.15131250000000002,151.31250000000003,286796.0,287455.899996071,287455.899996071,287455.899996071,0.0,287455.899996071,0.0,287455.899996071,False,0.6250000000000144
66,2021,0.1519375,151.9375,282887.0,282748.0638352908,282748.0638352908,282748.0638352908,0.0,282748.0638352908,0.0,282748.0638352908,False,0.6250000000000144
66,2021,0.1525625,152.5625,278748.0,278113.8016665762,278113.8016665762,278113.8016665762,0.0,278113.8016665762,0.0,278113.8016665762,False,0.6249999999999867
66,2021,0.1531875,153.1875,273359.0,273552.19618602406,273552.19618602406,273552.19618602406,0.0,273552.19618602406,0.0,273552.19618602406,False,0.6249999999999867
66,2021,0.1538125,153.8125,268380.0,269062.3233915907,269062.3233915907,269062.3233915907,0.0,269062.3233915907,0.0,269062.3233915907,False,0.6250000000000144
66,2021,0.1544375,154.4375,264878.0,264643.2542445448,264643.2542445448,264643.2542445448,0.0,264643.2542445448,0.0,264643.2542445448,False,0.6249999999999867
66,2021,0.15506250000000002,155.06250000000003,259961.0,260294.05621085037,260294.05621085037,260294.05621085037,0.0,260294.05621085037,0.0,260294.05621085037,False,0.6250000000000144
66,2021,0.1556875,155.6875,256271.0,256013.79442779673,256013.79442779673,256013.79442779673,0.0,256013.79442779673,0.0,256013.79442779673,False,0.6249999999999867
66,2021,0.15631250000000002,156.31250000000003,251303.0,251801.5331547886,251801.5331547886,251801.5331547886,0.0,251801.5331547886,0.0,251801.5331547886,False,0.6249999999999867
66,2021,0.1569375,156.9375,248015.0,247656.33685056548,247656.33685056548,247656.33685056548,0.0,247656.33685056548,0.0,247656.33685056548,False,0.6250000000000144
66,2021,0.15756250000000002,157.56250000000003,243739.0,243577.2713453142,243577.2713453142,243577.2713453142,0.0,243577.2713453142,0.0,243577.2713453142,False,0.6250000000000144
66,2021,0.1581875,158.1875,239593.0,239563.40492438473,239563.40492438473,239563.40492438473,0.0,239563.40492438473,0.0,239563.40492438473,False,0.6250000000000144
66,2021,0.1588125,158.8125,236068.0,235613.80916355096,235613.80916355096,235613.80916355096,0.0,235613.80916355096,0.0,235613.80916355096,False,0.6249999999999867
66,2021,0.15943749999999998,159.43749999999997,232322.0,231727.55971446758,231727.55971446758,231727.55971446758,0.0,231727.55971446758,0.0,231727.55971446758,False,0.6249999999999867
66,2021,0.1600625,160.0625,227160.0,227903.7373272361,227903.7373272361,227903.7373272361,0.0,227903.7373272361,0.0,227903.7373272361,False,0.6249999999999867
66,2021,0.16068750000000004,160.68750000000003,224769.0,224141.42848512728,224141.42848512728,224141.42848512728,0.0,224141.42848512728,0.0,224141.42848512728,False,0.6250000000000144
66,2021,0.16131250000000003,161.31250000000003,220323.0,220439.7259026894,220439.7259026894,220439.7259026894,0.0,220439.7259026894,0.0,220439.7259026894,False,0.6249999999999867
66,2021,0.1619375,161.9375,217070.0,216797.7292467185,216797.7292467185,216797.7292467185,0.0,216797.7292467185,0.0,216797.7292467185,False,0.6250000000000144
66,2021,0.1625625,162.5625,214080.0,213214.545611149,213214.545611149,213214.545611149,0.0,213214.545611149,0.0,213214.545611149,False,0.6249999999999867
66,2021,0.1631875,163.1875,209644.0,209689.29006948104,209689.29006948104,209689.29006948104,0.0,209689.29006948104,0.0,209689.29006948104,False,0.6250000000000144
66,2021,0.1638125,163.8125,206373.0,206221.0857829019,206221.0857829019,206221.0857829019,0.0,206221.0857829019,0.0,206221.0857829019,False,0.6250000000000144
66,2021,0.16443750000000001,164.4375,202672.0,202809.06472770852,202809.06472770852,202809.06472770852,0.0,202809.06472770852,0.0,202809.06472770852,False,0.6249999999999867
66,2021,0.1650625,165.0625,198777.0,199452.367640146,199452.367640146,199452.367640146,0.0,199452.367640146,0.0,199452.367640146,False,0.6250000000000144
66,2021,0.16568750000000002,165.68750000000003,195900.0,196150.14468684845,196150.14468684845,196150.14468684845,0.0,196150.14468684845,0.0,196150.14468684845,False,0.6249999999999867
66,2021,0.16631250000000003,166.31250000000003,193656.0,192901.5551652325,192901.5551652325,192901.5551652325,0.0,192901.5551652325,0.0,192901.5551652325,False,0.6249999999999867
66,2021,0.16693750000000002,166.93750000000003,189203.0,189705.7680155038,189705.7680155038,189705.7680155038,0.0,189705.7680155038,0.0,189705.7680155038,False,0.6249999999999867
66,2021,0.1675625,167.5625,186263.0,186561.96202521445,186561.96202521445,186561.96202521445,0.0,186561.96202521445,0.0,186561.96202521445,False,0.6250000000000144
66,2021,0.16818750000000002,168.18750000000003,183364.0,183469.32560933114,183469.32560933114,183469.32560933114,0.0,183469.32560933114,0.0,183469.32560933114,False,0.6250000000000144
66,2021,0.1688125,168.8125,180422.0,180427.05717977614,180427.05717977614,180427.05717977614,0.0,180427.05717977614,0.0,180427.05717977614,False,0.6250000000000144
66,2021,0.1694375,169.4375,177557.0,177434.36500922378,177434.36500922378,177434.36500922378,0.0,177434.36500922378,0.0,177434.36500922378,False,0.6249999999999867
66,2021,0.17006249999999998,170.06249999999997,174824.0,174490.46739199167,174490.46739199167,174490.46739199167,0.0,174490.46739199167,0.0,174490.46739199167,False,0.6249999999999867
66,2021,0.1706875,170.6875,170920.0,171594.59267319296,171594.59267319296,171594.59267319296,0.0,171594.59267319296,0.0,171594.59267319296,False,0.6249999999999867
66,2021,0.17131249999999998,171.31249999999997,168814.0,168745.97902275954,168745.97902275954,168745.97902275954,0.0,168745.97902275954,0.0,168745.97902275954,False,0.6250000000000422
66,2021,0.17193750000000002,171.93750000000003,166023.0,165943.87470767423,165943.87470767423,165943.87470767423,0.0,165943.87470767423,0.0,165943.87470767423,False,0.6249999999999867
66,2021,0.17256250000000004,172.56250000000003,163404.0,163187.53782707074,163187.53782707074,163187.53782707074,0.0,163187.53782707074,0.0,163187.53782707074,False,0.6249999999999867
66,2021,0.17318750000000002,173.18750000000003,160655.0,160476.23634587292,160476.23634587292,160476.23634587292,0.0,160476.23634587292,0.0,160476.23634587292,False,0.6250000000000144
66,2021,0.1738125,173.8125,157456.0,157809.24809478634,157809.24809478634,157809.24809478634,0.0,157809.24809478634,0.0,157809.24809478634,False,0.6249999999999867
66,2021,0.1744375,174.4375,155057.0,155185.860654026,155185.860654026,155185.860654026,0.0,155185.860654026,0.0,155185.860654026,False,0.6250000000000144
66,2021,0.1750625,175.0625,151933.0,152605.3712361267,152605.3712361267,152605.3712361267,0.0,152605.3712361267,0.0,152605.3712361267,False,0.6249999999999867
66,2021,0.1756875,175.6875,149582.0,150067.0867775708,150067.0867775708,150067.0867775708,0.0,150067.0867775708,0.0,150067.0867775708,False,0.6250000000000144
66,2021,0.17631249999999998,176.31249999999997,146925.0,147570.3236354326,147570.3236354326,147570.3236354326,0.0,147570.3236354326,0.0,147570.3236354326,False,0.6249999999999867
66,2021,0.1769375,176.9375,145484.0,145114.4076562455,145114.4076562455,145114.4076562455,0.0,145114.4076562455,0.0,145114.4076562455,False,0.6249999999999867
66,2021,0.1775625,177.5625,142126.0,142698.67413879436,142698.67413879436,142698.67413879436,0.0,142698.67413879436,0.0,142698.67413879436,False,0.6249999999999867
66,2021,0.1781875,178.1875,140480.0,140322.46760444218,140322.46760444218,140322.46760444218,0.0,140322.46760444218,0.0,140322.46760444218,False,0.6250000000000422
66,2021,0.17881249999999999,178.81249999999997,138628.0,137985.14184684103,137985.14184684103,137985.14184684103,0.0,137985.14184684103,0.0,137985.14184684103,False,0.6249999999999867
66,2021,0.17943750000000003,179.43750000000003,136160.0,135686.05976729828,135686.05976729828,135686.05976729828,0.0,135686.05976729828,0.0,135686.05976729828,False,0.6250000000000144
66,2021,0.18006250000000001,180.0625,133012.0,133424.59336173628,133424.59336173628,133424.59336173628,0.0,133424.59336173628,0.0,133424.59336173628,False,0.6250000000000144
66,2021,0.1806875,180.6875,131276.0,131200.1236587706,131200.1236587706,131200.1236587706,0.0,131200.1236587706,0.0,131200.1236587706,False,0.6249999999999867
66,2021,0.18131250000000002,181.31250000000003,129671.0,129012.04051653654,129012.04051653654,129012.04051653654,0.0,129012.04051653654,0.0,129012.04051653654,False,0.6249999999999867
66,2021,0.1819375,181.9375,126958.0,126859.7427524851,126859.7427524851,126859.7427524851,0.0,126859.7427524851,0.0,126859.7427524851,False,0.6249999999999867
66,2021,0.18256250000000002,182.56250000000003,124793.0,124742.63792172904,124742.63792172904,124742.63792172904,0.0,124742.63792172904,0.0,124742.63792172904,False,0.6250000000000144
66,2021,0.1831875,183.1875,123334.0,122660.14228351509,122660.14228351509,122660.14228351509,0.0,122660.14228351509,0.0,122660.14228351509,False,0.6249999999999867
66,2021,0.18381250000000002,183.81250000000003,120479.0,120611.68079426391,120611.68079426391,120611.68079426391,0.0,120611.68079426391,0.0,120611.68079426391,False,0.6249999999999867
66,2021,0.1844375,184.4375,119145.0,118596.68700295934,118596.68700295934,118596.68700295934,0.0,118596.68700295934,0.0,118596.68700295934,False,0.6250000000000422
66,2021,0.1850625,185.0625,116300.0,116614.60294809833,116614.60294809833,116614.60294809833,0.0,116614.60294809833,0.0,116614.60294809833,False,0.6249999999999867
66,2021,0.18568749999999998,185.68749999999997,114491.0,114664.8791929468,114664.8791929468,114664.8791929468,0.0,114664.8791929468,0.0,114664.8791929468,False,0.6250000000000144
66,2021,0.18631250000000002,186.31250000000003,112586.0,112746.97477634442,112746.97477634442,112746.97477634442,0.0,112746.97477634442,0.0,112746.97477634442,False,0.6249999999999867
66,2021,0.1869375,186.9375,111212.0,110860.35699138526,110860.35699138526,110860.35699138526,0.0,110860.35699138526,0.0,110860.35699138526,False,0.6250000000000144
66,2021,0.1875625,187.5625,108696.0,109004.50157031692,109004.50157031692,109004.50157031692,0.0,109004.50157031692,0.0,109004.50157031692,False,0.6249999999999867
66,2021,0.1881875,188.1875,107366.0,107178.89243028207,107178.89243028207,107178.89243028207,0.0,107178.89243028207,0.0,107178.89243028207,False,0.6249999999999867
66,2021,0.18881250000000002,188.81250000000003,104820.0,105383.02177202156,105383.02177202156,105383.02177202156,0.0,105383.02177202156,0.0,105383.02177202156,False,0.6250000000000144
66,2021,0.1894375,189.4375,103959.0,103616.38992718692,103616.38992718692,103616.38992718692,0.0,103616.38992718692,0.0,103616.38992718692,False,0.6249999999999867
66,2021,0.1900625,190.0625,102501.0,101878.50533549786,101878.50533549786,101878.50533549786,0.0,101878.50533549786,0.0,101878.50533549786,False,0.6249999999999867
66,2021,0.1906875,190.6875,99870.0,100168.88454652914,100168.88454652914,100168.88454652914,0.0,100168.88454652914,0.0,100168.88454652914,False,0.6250000000000144
66,2021,0.1913125,191.3125,97870.0,98487.05207365478,98487.05207365478,98487.05207365478,0.0,98487.05207365478,0.0,98487.05207365478,False,0.6250000000000144
66,2021,0.19193749999999998,191.93749999999997,96687.0,96832.54042423508,96832.54042423508,96832.54042423508,0.0,96832.54042423508,0.0,96832.54042423508,False,0.6250000000000144
66,2021,0.19256250000000003,192.56250000000003,95291.0,95204.89001403296,95204.89001403296,95204.89001403296,0.0,95204.89001403296,0.0,95204.89001403296,False,0.6249999999999867
66,2021,0.1931875,193.1875,93038.0,93603.64910953959,93603.64910953959,93603.64910953959,0.0,93603.64910953959,0.0,93603.64910953959,False,0.6249999999999867
66,2021,0.19381250000000003,193.81250000000003,92175.0,92028.3737359566,92028.3737359566,92028.3737359566,0.0,92028.3737359566,0.0,92028.3737359566,False,0.6250000000000144
66,2021,0.1944375,194.4375,90465.0,90478.62772710936,90478.62772710936,90478.62772710936,0.0,90478.62772710936,0.0,90478.62772710936,False,0.6249999999999867
66,2021,0.19506250000000003,195.06250000000003,88969.0,88953.98250576395,88953.98250576395,88953.98250576395,0.0,88953.98250576395,0.0,88953.98250576395,False,0.6249999999999867
66,2021,0.19568750000000001,195.6875,87228.0,87454.01718645393,87454.01718645393,87454.01718645393,0.0,87454.01718645393,0.0,87454.01718645393,False,0.6250000000000144
66,2021,0.1963125,196.3125,85406.0,85978.31837174036,85978.31837174036,85978.31837174036,0.0,85978.31837174036,0.0,85978.31837174036,False,0.6250000000000144
66,2021,0.19693750000000002,196.93750000000003,84915.0,84526.48017254892,84526.48017254892,84526.48017254892,0.0,84526.48017254892,0.0,84526.48017254892,False,0.6249999999999867
66,2021,0.1975625,197.5625,83133.0,83098.10408094828,83098.10408094828,83098.10408094828,0.0,83098.10408094828,0.0,83098.10408094828,False,0.6249999999999867
66,2021,0.1981875,198.1875,81967.0,81692.79893672468,81692.79893672468,81692.79893672468,0.0,81692.79893672468,0.0,81692.79893672468,False,0.6250000000000144
66,2021,0.19881249999999998,198.81249999999997,80748.0,80310.18085413988,80310.18085413988,80310.18085413988,0.0,80310.18085413988,0.0,80310.18085413988,False,0.6250000000000144
66,2021,0.19943750000000002,199.43750000000003,78687.0,78949.87305458514,78949.87305458514,78949.87305458514,0.0,78949.87305458514,0.0,78949.87305458514,False,0.6249999999999867
66,2021,0.20006250000000003,200.06250000000003,78299.0,77611.50592329443,77611.50592329443,77611.50592329443,0.0,77611.50592329443,0.0,77611.50592329443,False,0.6250000000000144
66,2021,0.20068750000000002,200.68750000000003,76184.0,76294.71677881347,76294.71677881347,76294.71677881347,0.0,76294.71677881347,0.0,76294.71677881347,False,0.6249999999999867
66,2021,0.2013125,201.3125,74552.0,74999.14991980346,74999.14991980346,74999.14991980346,0.0,74999.14991980346,0.0,74999.14991980346,False,0.6249999999999867
66,2021,0.20193750000000002,201.93750000000003,73643.0,73724.45640211501,73724.45640211501,73724.45640211501,0.0,73724.45640211501,0.0,73724.45640211501,False,0.6250000000000144
66,2021,0.2025625,202.5625,72525.0,72470.2940455232,72470.2940455232,72470.2940455232,0.0,72470.2940455232,0.0,72470.2940455232,False,0.6250000000000144
66,2021,0.2031875,203.1875,70915.0,71236.32730868718,71236.32730868718,71236.32730868718,0.0,71236.32730868718,0.0,71236.32730868718,False,0.6249999999999867
66,2021,0.2038125,203.8125,70370.0,70022.22713503496,70022.22713503496,70022.22713503496,0.0,70022.22713503496,0.0,70022.22713503496,False,0.6249999999999867
66,2021,0.2044375,204.4375,68520.0,68827.67089836717,68827.67089836717,68827.67089836717,0.0,68827.67089836717,0.0,68827.67089836717,False,0.6249999999999867
66,2021,0.2050625,205.0625,67784.0,67652.34232835333,67652.34232835333,67652.34232835333,0.0,67652.34232835333,0.0,67652.34232835333,False,0.6250000000000144
66,2021,0.2056875,205.6875,66485.0,66495.93132609363,66495.93132609363,66495.93132609363,0.0,66495.93132609363,0.0,66495.93132609363,False,0.6249999999999867
66,2021,0.20631250000000004,206.31250000000003,65116.0,65358.13390343425,65358.13390343425,65358.13390343425,0.0,65358.13390343425,0.0,65358.13390343425,False,0.6250000000000144
66,2021,0.20693750000000002,206.93750000000003,64553.0,64238.65204196679,64238.65204196679,64238.65204196679,0.0,64238.65204196679,0.0,64238.65204196679,False,0.6250000000000144
66,2021,0.2075625,207.5625,63111.0,63137.19360611511,63137.19360611511,63137.19360611511,0.0,63137.19360611511,0.0,63137.19360611511,False,0.6250000000000144
66,2021,0.20818750000000003,208.18750000000003,62152.0,62053.47220294013,62053.47220294013,62053.47220294013,0.0,62053.47220294013,0.0,62053.47220294013,False,0.6249999999999867
66,2021,0.2088125,208.8125,61299.0,60987.207100661355,60987.207100661355,60987.207100661355,0.0,60987.207100661355,0.0,60987.207100661355,False,0.6249999999999867
66,2021,0.2094375,209.4375,60343.0,59938.12307265079,59938.12307265079,59938.12307265079,0.0,59938.12307265079,0.0,59938.12307265079,False,0.6250000000000144
66,2021,0.21006249999999999,210.06249999999997,59115.0,58905.95028898441,58905.95028898441,58905.95028898441,0.0,58905.95028898441,0.0,58905.95028898441,False,0.6249999999999867
66,2021,0.2106875,210.6875,57519.0,57890.4241802996,57890.4241802996,57890.4241802996,0.0,57890.4241802996,0.0,57890.4241802996,False,0.6249999999999867
66,2021,0.21131250000000001,211.3125,56799.0,56891.28536523347,56891.28536523347,56891.28536523347,0.0,56891.28536523347,0.0,56891.28536523347,False,0.6250000000000144
66,2021,0.2119375,211.9375,55808.0,55908.27947784041,55908.27947784041,55908.27947784041,0.0,55908.27947784041,0.0,55908.27947784041,False,0.6249999999999867
66,2021,0.2125625,212.5625,55096.0,54941.15707654648,54941.15707654648,54941.15707654648,0.0,54941.15707654648,0.0,54941.15707654648,False,0.6249999999999867
66,2021,0.21318750000000003,213.18750000000003,53965.0,53989.673494121555,53989.673494121555,53989.673494121555,0.0,53989.673494121555,0.0,53989.673494121555,False,0.6250000000000144
66,2021,0.21381250000000002,213.81250000000003,53182.0,53053.58875481421,53053.58875481421,53053.58875481421,0.0,53053.58875481421,0.0,53053.58875481421,False,0.6250000000000422
66,2021,0.2144375,214.4375,52369.0,52132.66742577006,52132.66742577006,52132.66742577006,0.0,52132.66742577006,0.0,52132.66742577006,False,0.6249999999999867
66,2021,0.21506250000000002,215.06250000000003,51259.0,51226.67849652188,51226.67849652188,51226.67849652188,0.0,51226.67849652188,0.0,51226.67849652188,False,0.6249999999999867
66,2021,0.2156875,215.6875,50630.0,50335.39527773495,50335.39527773495,50335.39527773495,0.0,50335.39527773495,0.0,50335.39527773495,False,0.6250000000000144
66,2021,0.21631250000000002,216.31250000000003,49234.0,49458.59525388795,49458.59525388795,49458.59525388795,0.0,49458.59525388795,0.0,49458.59525388795,False,0.6249999999999867
66,2021,0.2169375,216.9375,48778.0,48596.060000357174,48596.060000357174,48596.060000357174,0.0,48596.060000357174,0.0,48596.060000357174,False,0.6249999999999867
66,2021,0.21756250000000002,217.56250000000003,47294.0,47747.575058211936,47747.575058211936,47747.575058211936,0.0,47747.575058211936,0.0,47747.575058211936,False,0.6249999999999867
66,2021,0.2181875,218.1875,46826.0,46912.9297870522,46912.9297870522,46912.9297870522,0.0,46912.9297870522,0.0,46912.9297870522,False,0.6250000000000144
66,2021,0.2188125,218.8125,46240.0,46091.91730897092,46091.91730897092,46091.91730897092,0.0,46091.91730897092,0.0,46091.91730897092,False,0.6250000000000144
66,2021,0.21943750000000004,219.43750000000003,45081.0,45284.334345921954,45284.334345921954,45284.334345921954,0.0,45284.334345921954,0.0,45284.334345921954,False,0.6249999999999867
66,2021,0.22006250000000002,220.06250000000003,44353.0,44489.98114223285,44489.98114223285,44489.98114223285,0.0,44489.98114223285,0.0,44489.98114223285,False,0.6249999999999867
66,2021,0.2206875,220.6875,43762.0,43708.66136267713,43708.66136267713,43708.66136267713,0.0,43708.66136267713,0.0,43708.66136267713,False,0.6250000000000422
66,2021,0.22131250000000002,221.31250000000003,42840.0,42940.18196613944,42940.18196613944,42940.18196613944,0.0,42940.18196613944,0.0,42940.18196613944,False,0.6249999999999867
66,2021,0.22193750000000004,221.93750000000003,42029.0,42184.35311285856,42184.35311285856,42184.35311285856,0.0,42184.35311285856,0.0,42184.35311285856,False,0.6249999999999867
66,2021,0.22256250000000002,222.56250000000003,41355.0,41440.98807449216,41440.98807449216,41440.98807449216,0.0,41440.98807449216,0.0,41440.98807449216,False,0.6250000000000144
66,2021,0.2231875,223.1875,40620.0,40709.90313275301,40709.90313275301,40709.90313275301,0.0,40709.90313275301,0.0,40709.90313275301,False,0.6249999999999867
66,2021,0.22381250000000003,223.81250000000003,39880.0,39990.91747648101,39990.91747648101,39990.91747648101,0.0,39990.91747648101,0.0,39990.91747648101,False,0.6249999999999867
66,2021,0.2244375,224.4375,39512.0,39283.853135469,39283.853135469,39283.853135469,0.0,39283.853135469,0.0,39283.853135469,False,0.6250000000000144
