dataset,mass_GeV,const_opt,ls_opt,lml,ls_hi,ls_hi_over_sigma_x,interpolated,selected_source,selected_source_sha256,row_source,optimizer_repair_applied,review_status,branch_multiplicity,reproducing_sources,selected_repair_reproduced,repair_reproduction_pending,candidate_count,repair_candidate_count,delta_lml_selected_minus_raw
2015,0.0899999999999999,48.119496156802384,0.3535730915010091,1044.8044973938436,0.4070225342617205,8.0,False,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,f9f25a337aa644e5c7e03555e6341f63a6ff30e907db7d718d5fc5055fceb719,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,False,resolved_reproduced_max_lml,3,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv|study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,False,False,3,0,0.0
2016,0.039,79.01011823860603,0.3896811001359248,2360.806355552618,0.5266275434951453,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.04,91.6192879765415,0.3983641065686693,2355.974935913487,0.5232978141433406,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.041,94.773938066107,0.4085251693277789,2353.2473153407054,0.5201532699286062,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.042,89.1903060395186,0.3970047868192475,2339.8741158889025,0.5171835352264971,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.043,84.63272413615005,0.3927523635892367,2338.068284447671,0.514379123795802,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/repairs/m043_attempt_01/results_single.csv,6722a6939e61f15c06c8b1192c1c7112c94806946ec52f636f45325f851eabcf,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/repairs/m043_attempt_01/results_single.csv,True,repair_selected_reproduced_max_lml,3,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/repairs/m043_attempt_01/results_single.csv|study_results/v4p1_2016_ls_upper_optimization_20260804/k12/repairs/m043_attempt_02/results_single.csv|study_results/v4p1_2016_ls_upper_optimization_20260804/k12/repairs/m043_attempt_03/results_single.csv,True,False,4,3,201.48350831451125
2016,0.044,82.39330433673354,0.3927840001720973,2336.445293997818,0.5117313380748101,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.045,116.94678782878071,0.4373490654096554,2321.8090826286434,0.5092321818547703,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.046,79.07674038700547,0.383658441225713,2320.833227482355,0.5068742843026985,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.047,81.5805502186379,0.3860204342379199,2323.3980660222023,0.504650833649686,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.048,82.44511366503036,0.3881165134534831,2325.7041260851383,0.5025555191402997,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.049,84.07677574689036,0.3902961002405272,2321.810045002921,0.5005824800671963,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.05,83.3152581432766,0.3888499965068229,2320.4657253828077,0.4987262609025489,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.051,81.98196488228507,0.3864504236338824,2320.055749898836,0.4969817716923206,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.052,75.70530452446044,0.3801777994084079,2312.872628740444,0.495344253007314,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.053,77.94741976665213,0.3843549532169107,2312.905724381352,0.4938092448511835,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.054,83.35764339574662,0.3863648220609795,2312.316868811394,0.4923725590140595,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.055,85.55542767781435,0.3901069325772716,2302.9975325383116,0.4910302544346674,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.056,73.73518412411426,0.3772762191911787,2301.0917637475877,0.4897786151959824,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.057,83.16697449081893,0.3867087181087336,2295.417485681998,0.4886141308320333,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.058,82.69439947946563,0.3856590207652738,2281.80630384368,0.487533478667645,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.059,84.44674721479986,0.3859419605875717,2277.408735141126,0.4865335079506998,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.06,79.71411199899043,0.3809009099150545,2277.667428484551,0.4856112255682774,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.061,82.59089691866951,0.3840557631572586,2269.2537945664653,0.4847637831654126,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.062,75.86646974308633,0.378533589027568,2271.025648709702,0.483988465508558,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.063,72.89537618019764,0.3745270185750738,2267.3994797648097,0.4832826799557512,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.064,84.55559031789323,0.3871496952293941,2256.0309189005775,0.482643946912761,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.065,100.87281396914724,0.4037156638852792,2261.8621282817467,0.4820698911691803,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.066,98.8900557748189,0.4012969764128137,2260.569493427385,0.4815582340215005,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.067,89.63995379365667,0.3900884494265314,2249.209510827078,0.4811067861009501,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.068,88.42913659665524,0.3890129176675364,2250.5754867573933,0.4807134408337816,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.069,93.43236082546818,0.395767580028293,2252.9306522233564,0.4803761684699683,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.07,91.9640187919479,0.3938516070302902,2246.3378918144017,0.4800930106234755,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.071,95.18219986545938,0.3978655394109864,2242.859077494325,0.4798620752738909,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.072,127.6537884980562,0.4399103826455046,2244.19672662888,0.4796815321844523,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.073,136.82046389297133,0.452841193914869,2233.602341947345,0.479549608696761,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.074,99.25984655044547,0.4034452015142066,2232.809814832491,0.4794645858664754,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.075,104.58767615682312,0.4084771627446572,2225.224150897111,0.4794247949082031,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.076,108.58544545660516,0.4131723641384578,2225.555572752661,0.4794286139212236,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.077,125.57705783936474,0.4405902941860092,2226.3488743586545,0.479474464870357,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.078,126.02505343240011,0.4433745666531537,2216.12283575891,0.4795608107993132,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.079,108.33596297276522,0.4132148326598417,2215.292624287934,0.4796861532556846,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.08,98.17877179559868,0.401189252316744,2216.8706373382456,0.4798490299092091,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.081,92.59084778039852,0.3949850436930706,2210.01964503013,0.4800480123466322,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.082,86.15186955800799,0.3897054138374133,2208.885227252371,0.480281704027913,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.083,93.30835458770996,0.3986127125395426,2199.7631660632655,0.4805487383903113,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.084,88.34630217934587,0.3935522042939463,2199.706971378647,0.4808477770879502,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.085,149.99223942591277,0.4601906555518684,2205.347124351332,0.481177508355664,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.086,155.43452513619962,0.4658879193294984,2200.273924553572,0.4815366454870631,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.087,145.19822234214556,0.461756673453278,2201.4608482554504,0.4819239254175347,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.088,139.23630865409683,0.4585418856967232,2202.706990541113,0.482338107403816,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.089,130.51012276699112,0.4502389679815676,2190.625757317568,0.4827779717926006,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.09,130.66304301411466,0.4492762503322589,2191.2706358011774,0.4832423188711274,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.091,132.2962405167046,0.4494392994611309,2183.7305964746097,0.4837299677934261,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
2016,0.092,122.82143919151704,0.433948139910383,2187.5302644420317,0.484239755576592,12.0,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,False,1,0,0.0
