dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,mass_MeV,observed_source,expected_band_source,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2016+2021,0.144,0.00453701535872,0.0027447632,0.1,2.896773531245339e-05,0.1677982252732088,0.9629025086178332,1.3073389309682324e-05,1.5412202651637764e-05,2.0238663501896985e-05,2.916426940050532e-05,4.007294363703867e-05,2.205696476626399e-05,2.896773531245339e-05,1.3073389309682324e-05,1.5412202651637764e-05,2.0238663501896985e-05,2.916426940050532e-05,4.007294363703867e-05,2.205696476626399e-05,0.8358,0.1642,0.3284,"[{'key': '2016', 'sigma': 0.006329267517439999, 'dens': 4740095.23809524}, {'key': '2021', 'sigma': 0.0027447632, 'dens': 7172693.333333338}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,144.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.896773531245339e-05,2.896773531245339e-05,1.3073389309682324e-05,1.3073389309682324e-05,1.5412202651637764e-05,1.5412202651637764e-05,2.0238663501896985e-05,2.0238663501896985e-05,2.916426940050532e-05,2.916426940050532e-05,4.007294363703867e-05,4.007294363703867e-05,2.205696476626399e-05,2.205696476626399e-05,2.896773531245339e-05,2.896773531245339e-05,1.3073389309682324e-05,1.3073389309682324e-05,1.5412202651637764e-05,1.5412202651637764e-05,2.0238663501896985e-05,2.0238663501896985e-05,2.916426940050532e-05,2.916426940050532e-05,4.007294363703867e-05,4.007294363703867e-05,2.205696476626399e-05,2.205696476626399e-05
2016+2021,0.145,0.0045701431531249,0.0027635175,0.1,1.972273896007656e-05,0.5,0.0,1.3393339564709374e-05,1.5864282564937705e-05,2.0967623207195547e-05,3.016041580740916e-05,4.183004454667239e-05,2.280949007260688e-05,1.972273896007656e-05,1.3393339564709374e-05,1.5864282564937705e-05,2.0967623207195547e-05,3.016041580740916e-05,4.183004454667239e-05,2.280949007260688e-05,0.4377,0.5623,0.8754,"[{'key': '2016', 'sigma': 0.006376768806249999, 'dens': 4493476.190476187}, {'key': '2021', 'sigma': 0.0027635175, 'dens': 6855600.000000013}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,145.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.972273896007656e-05,1.972273896007656e-05,1.3393339564709374e-05,1.3393339564709374e-05,1.5864282564937705e-05,1.5864282564937705e-05,2.0967623207195547e-05,2.0967623207195547e-05,3.016041580740916e-05,3.016041580740916e-05,4.183004454667239e-05,4.183004454667239e-05,2.280949007260688e-05,2.280949007260688e-05,1.972273896007656e-05,1.972273896007656e-05,1.3393339564709374e-05,1.3393339564709374e-05,1.5864282564937705e-05,1.5864282564937705e-05,2.0967623207195547e-05,2.0967623207195547e-05,3.016041580740916e-05,3.016041580740916e-05,4.183004454667239e-05,4.183004454667239e-05,2.280949007260688e-05,2.280949007260688e-05
2016+2021,0.146,0.00460318625992,0.0027824092,0.1,1.5324573133919434e-05,0.5,0.0,1.3768590408403612e-05,1.6102162434419955e-05,2.1373167480863928e-05,3.108658125250123e-05,4.262714169876939e-05,2.335106966765309e-05,1.5324573133919434e-05,1.3768590408403612e-05,1.6102162434419955e-05,2.1373167480863928e-05,3.108658125250123e-05,4.262714169876939e-05,2.335106966765309e-05,0.105,0.895,0.21,"[{'key': '2016', 'sigma': 0.0064239633198399995, 'dens': 4273255.81395349}, {'key': '2021', 'sigma': 0.0027824092, 'dens': 6550506.666666671}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,146.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.5324573133919434e-05,1.5324573133919434e-05,1.3768590408403612e-05,1.3768590408403612e-05,1.6102162434419955e-05,1.6102162434419955e-05,2.1373167480863928e-05,2.1373167480863928e-05,3.108658125250123e-05,3.108658125250123e-05,4.262714169876939e-05,4.262714169876939e-05,2.335106966765309e-05,2.335106966765309e-05,1.5324573133919434e-05,1.5324573133919434e-05,1.3768590408403612e-05,1.3768590408403612e-05,1.6102162434419955e-05,1.6102162434419955e-05,2.1373167480863928e-05,2.1373167480863928e-05,3.108658125250123e-05,3.108658125250123e-05,4.262714169876939e-05,4.262714169876939e-05,2.335106966765309e-05,2.335106966765309e-05
2016+2021,0.147,0.004636135751045,0.0028014382999999,0.1,1.4116988250094515e-05,0.5,0.0,1.4004332227073836e-05,1.640698909657275e-05,2.1811095481850228e-05,3.1531957378535024e-05,4.33233590149976e-05,2.3749687269671372e-05,1.4116988250094515e-05,1.4004332227073836e-05,1.640698909657275e-05,2.1811095481850228e-05,3.1531957378535024e-05,4.33233590149976e-05,2.3749687269671372e-05,0.0303,0.9697,0.0606,"[{'key': '2016', 'sigma': 0.0064708332020900015, 'dens': 4053302.325581392}, {'key': '2021', 'sigma': 0.0028014382999999995, 'dens': 6270899.999999994}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,147.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.4116988250094515e-05,1.4116988250094515e-05,1.4004332227073836e-05,1.4004332227073836e-05,1.640698909657275e-05,1.640698909657275e-05,2.1811095481850228e-05,2.1811095481850228e-05,3.1531957378535024e-05,3.1531957378535024e-05,4.33233590149976e-05,4.33233590149976e-05,2.3749687269671372e-05,2.3749687269671372e-05,1.4116988250094515e-05,1.4116988250094515e-05,1.4004332227073836e-05,1.4004332227073836e-05,1.640698909657275e-05,1.640698909657275e-05,2.1811095481850228e-05,2.1811095481850228e-05,3.1531957378535024e-05,3.1531957378535024e-05,4.33233590149976e-05,4.33233590149976e-05,2.3749687269671372e-05,2.3749687269671372e-05
2016+2021,0.148,0.00466898256512,0.0028206047999999,0.1,1.3879496982399075e-05,0.5,0.0,1.4307196367898078e-05,1.6875226504507482e-05,2.2347460081106782e-05,3.22757899976471e-05,4.419041264683276e-05,2.437945957308266e-05,1.3879496982399075e-05,1.4307196367898078e-05,1.6875226504507482e-05,2.2347460081106782e-05,3.22757899976471e-05,4.419041264683276e-05,2.437945957308266e-05,0.0137,0.9863,0.0274,"[{'key': '2016', 'sigma': 0.006517360330239999, 'dens': 3841302.325581397}, {'key': '2021', 'sigma': 0.0028206047999999994, 'dens': 5919699.999999994}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,148.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.3879496982399075e-05,1.3879496982399075e-05,1.4307196367898078e-05,1.4307196367898078e-05,1.6875226504507482e-05,1.6875226504507482e-05,2.2347460081106782e-05,2.2347460081106782e-05,3.22757899976471e-05,3.22757899976471e-05,4.419041264683276e-05,4.419041264683276e-05,2.437945957308266e-05,2.437945957308266e-05,1.3879496982399075e-05,1.3879496982399075e-05,1.4307196367898078e-05,1.4307196367898078e-05,1.6875226504507482e-05,1.6875226504507482e-05,2.2347460081106782e-05,2.2347460081106782e-05,3.22757899976471e-05,3.22757899976471e-05,4.419041264683276e-05,4.419041264683276e-05,2.437945957308266e-05,2.437945957308266e-05
2016+2021,0.149,0.004701717507445,0.0028399087,0.1,1.4132496255444484e-05,0.5,0.0,1.448044143413005e-05,1.7049558048784285e-05,2.2482231760052738e-05,3.2595377223927146e-05,4.511638481512238e-05,2.457123462648568e-05,1.4132496255444484e-05,1.448044143413005e-05,1.7049558048784285e-05,2.2482231760052738e-05,3.2595377223927146e-05,4.511638481512238e-05,2.457123462648568e-05,0.0171,0.9829,0.0342,"[{'key': '2016', 'sigma': 0.006563526314890001, 'dens': 3645636.363636365}, {'key': '2021', 'sigma': 0.0028399087, 'dens': 5748900.000000011}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,149.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.4132496255444484e-05,1.4132496255444484e-05,1.448044143413005e-05,1.448044143413005e-05,1.7049558048784285e-05,1.7049558048784285e-05,2.2482231760052738e-05,2.2482231760052738e-05,3.2595377223927146e-05,3.2595377223927146e-05,4.511638481512238e-05,4.511638481512238e-05,2.457123462648568e-05,2.457123462648568e-05,1.4132496255444484e-05,1.4132496255444484e-05,1.448044143413005e-05,1.448044143413005e-05,1.7049558048784285e-05,1.7049558048784285e-05,2.2482231760052738e-05,2.2482231760052738e-05,3.2595377223927146e-05,3.2595377223927146e-05,4.511638481512238e-05,4.511638481512238e-05,2.457123462648568e-05,2.457123462648568e-05
2016+2021,0.15,0.0047343312499999,0.00285935,0.1,1.526802230091514e-05,0.5,0.0,1.4869040244162818e-05,1.7486564232653846e-05,2.3233100465553173e-05,3.369969511316453e-05,4.627114414415379e-05,2.527973513932985e-05,1.526802230091514e-05,1.4869040244162818e-05,1.7486564232653846e-05,2.3233100465553173e-05,3.369969511316453e-05,4.627114414415379e-05,2.527973513932985e-05,0.0383,0.9617,0.0766,"[{'key': '2016', 'sigma': 0.006609312499999999, 'dens': 3459363.6363636376}, {'key': '2021', 'sigma': 0.00285935, 'dens': 5419199.999999995}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,150.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.526802230091514e-05,1.526802230091514e-05,1.4869040244162818e-05,1.4869040244162818e-05,1.7486564232653846e-05,1.7486564232653846e-05,2.3233100465553173e-05,2.3233100465553173e-05,3.369969511316453e-05,3.369969511316453e-05,4.627114414415379e-05,4.627114414415379e-05,2.527973513932985e-05,2.527973513932985e-05,1.526802230091514e-05,1.526802230091514e-05,1.4869040244162818e-05,1.4869040244162818e-05,1.7486564232653846e-05,1.7486564232653846e-05,2.3233100465553173e-05,2.3233100465553173e-05,3.369969511316453e-05,3.369969511316453e-05,4.627114414415379e-05,4.627114414415379e-05,2.527973513932985e-05,2.527973513932985e-05
2016+2021,0.151,0.004766814331445,0.0028789287,0.1,1.6539781740166912e-05,0.5,0.0,1.5264141675908792e-05,1.8035010167820656e-05,2.3801444244538997e-05,3.4439093974313574e-05,4.721171310718172e-05,2.5957296962913867e-05,1.6539781740166912e-05,1.5264141675908792e-05,1.8035010167820656e-05,2.3801444244538997e-05,3.4439093974313574e-05,4.721171310718172e-05,2.5957296962913867e-05,0.0723,0.9277,0.1446,"[{'key': '2016', 'sigma': 0.00665469996289, 'dens': 3283045.454545452}, {'key': '2021', 'sigma': 0.0028789287, 'dens': 5140199.999999995}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,151.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.6539781740166912e-05,1.6539781740166912e-05,1.5264141675908792e-05,1.5264141675908792e-05,1.8035010167820656e-05,1.8035010167820656e-05,2.3801444244538997e-05,2.3801444244538997e-05,3.4439093974313574e-05,3.4439093974313574e-05,4.721171310718172e-05,4.721171310718172e-05,2.5957296962913867e-05,2.5957296962913867e-05,1.6539781740166912e-05,1.6539781740166912e-05,1.5264141675908792e-05,1.5264141675908792e-05,1.8035010167820656e-05,1.8035010167820656e-05,2.3801444244538997e-05,2.3801444244538997e-05,3.4439093974313574e-05,3.4439093974313574e-05,4.721171310718172e-05,4.721171310718172e-05,2.5957296962913867e-05,2.5957296962913867e-05
2016+2021,0.152,0.00479915715712,0.0028986448,0.1,1.809674741167952e-05,0.5,0.0,1.5364195275002813e-05,1.804709107059948e-05,2.390347828818154e-05,3.464763224046365e-05,4.759662474371526e-05,2.6036361878290137e-05,1.809674741167952e-05,1.5364195275002813e-05,1.804709107059948e-05,2.390347828818154e-05,3.464763224046365e-05,4.759662474371526e-05,2.6036361878290137e-05,0.1624,0.8377,0.3248,"[{'key': '2016', 'sigma': 0.0066996695142400005, 'dens': 3124045.454545452}, {'key': '2021', 'sigma': 0.0028986448, 'dens': 4994899.999999995}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,152.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.809674741167952e-05,1.809674741167952e-05,1.5364195275002813e-05,1.5364195275002813e-05,1.804709107059948e-05,1.804709107059948e-05,2.390347828818154e-05,2.390347828818154e-05,3.464763224046365e-05,3.464763224046365e-05,4.759662474371526e-05,4.759662474371526e-05,2.6036361878290137e-05,2.6036361878290137e-05,1.809674741167952e-05,1.809674741167952e-05,1.5364195275002813e-05,1.5364195275002813e-05,1.804709107059948e-05,1.804709107059948e-05,2.390347828818154e-05,2.390347828818154e-05,3.464763224046365e-05,3.464763224046365e-05,4.759662474371526e-05,4.759662474371526e-05,2.6036361878290137e-05,2.6036361878290137e-05
2016+2021,0.153,0.004831349999045,0.0029184983,0.1,2.019611869883341e-05,0.5,0.0,1.5742753267748666e-05,1.8449168802021696e-05,2.4480725668247764e-05,3.552729320359689e-05,4.8832458876616266e-05,2.674774483568021e-05,2.019611869883341e-05,1.5742753267748666e-05,1.8449168802021696e-05,2.4480725668247764e-05,3.552729320359689e-05,4.8832458876616266e-05,2.674774483568021e-05,0.275,0.725,0.55,"[{'key': '2016', 'sigma': 0.00674420169809, 'dens': 2977422.2222222234}, {'key': '2021', 'sigma': 0.0029184983, 'dens': 4726799.999999995}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,153.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.019611869883341e-05,2.019611869883341e-05,1.5742753267748666e-05,1.5742753267748666e-05,1.8449168802021696e-05,1.8449168802021696e-05,2.4480725668247764e-05,2.4480725668247764e-05,3.552729320359689e-05,3.552729320359689e-05,4.8832458876616266e-05,4.8832458876616266e-05,2.674774483568021e-05,2.674774483568021e-05,2.019611869883341e-05,2.019611869883341e-05,1.5742753267748666e-05,1.5742753267748666e-05,1.8449168802021696e-05,1.8449168802021696e-05,2.4480725668247764e-05,2.4480725668247764e-05,3.552729320359689e-05,3.552729320359689e-05,4.8832458876616266e-05,4.8832458876616266e-05,2.674774483568021e-05,2.674774483568021e-05
2016+2021,0.154,0.00486338299592,0.0029384892,0.1,2.193330122978681e-05,0.5,0.0,1.5905190175269312e-05,1.8772744389708588e-05,2.484780070758596e-05,3.615770909543454e-05,4.991564781892882e-05,2.718662233206164e-05,2.193330122978681e-05,1.5905190175269312e-05,1.8772744389708588e-05,2.484780070758596e-05,3.615770909543454e-05,4.991564781892882e-05,2.718662233206164e-05,0.3549,0.6451,0.7098,"[{'key': '2016', 'sigma': 0.00678827679184, 'dens': 2827822.2222222234}, {'key': '2021', 'sigma': 0.0029384892, 'dens': 4561317.647058814}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,154.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.193330122978681e-05,2.193330122978681e-05,1.5905190175269312e-05,1.5905190175269312e-05,1.8772744389708588e-05,1.8772744389708588e-05,2.484780070758596e-05,2.484780070758596e-05,3.615770909543454e-05,3.615770909543454e-05,4.991564781892882e-05,4.991564781892882e-05,2.718662233206164e-05,2.718662233206164e-05,2.193330122978681e-05,2.193330122978681e-05,1.5905190175269312e-05,1.5905190175269312e-05,1.8772744389708588e-05,1.8772744389708588e-05,2.484780070758596e-05,2.484780070758596e-05,3.615770909543454e-05,3.615770909543454e-05,4.991564781892882e-05,4.991564781892882e-05,2.718662233206164e-05,2.718662233206164e-05
2016+2021,0.155,0.004895246153125,0.0029586175,0.1,2.333866421475143e-05,0.5,0.0,1.6365129749408764e-05,1.9248113012563405e-05,2.5345090286721264e-05,3.657515301173229e-05,5.061610195494895e-05,2.766038469977046e-05,2.333866421475143e-05,1.6365129749408764e-05,1.9248113012563405e-05,2.5345090286721264e-05,3.657515301173229e-05,5.061610195494895e-05,2.766038469977046e-05,0.4054,0.5946,0.8108,"[{'key': '2016', 'sigma': 0.006831874806250002, 'dens': 2689377.777777775}, {'key': '2021', 'sigma': 0.0029586175, 'dens': 4374699.999999996}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,155.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.333866421475143e-05,2.333866421475143e-05,1.6365129749408764e-05,1.6365129749408764e-05,1.9248113012563405e-05,1.9248113012563405e-05,2.5345090286721264e-05,2.5345090286721264e-05,3.657515301173229e-05,3.657515301173229e-05,5.061610195494895e-05,5.061610195494895e-05,2.766038469977046e-05,2.766038469977046e-05,2.333866421475143e-05,2.333866421475143e-05,1.6365129749408764e-05,1.6365129749408764e-05,1.9248113012563405e-05,1.9248113012563405e-05,2.5345090286721264e-05,2.5345090286721264e-05,3.657515301173229e-05,3.657515301173229e-05,5.061610195494895e-05,5.061610195494895e-05,2.766038469977046e-05,2.766038469977046e-05
2016+2021,0.156,0.00492692934272,0.0029788832,0.1,2.42512456147545e-05,0.5,0.0,1.6529078503135328e-05,1.9391046008874686e-05,2.5503761656267885e-05,3.688663271350432e-05,5.10394355958564e-05,2.786570433067993e-05,2.42512456147545e-05,1.6529078503135328e-05,1.9391046008874686e-05,2.5503761656267885e-05,3.688663271350432e-05,5.10394355958564e-05,2.786570433067993e-05,0.4393,0.5607,0.8786,"[{'key': '2016', 'sigma': 0.006874975485440002, 'dens': 2563304.3478260846}, {'key': '2021', 'sigma': 0.0029788832, 'dens': 4195200.000000002}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,156.0,lower of combined_combined.csv and combined_ul_bands_combined_all.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.42512456147545e-05,2.42512456147545e-05,1.6529078503135328e-05,1.6529078503135328e-05,1.9391046008874686e-05,1.9391046008874686e-05,2.5503761656267885e-05,2.5503761656267885e-05,3.688663271350432e-05,3.688663271350432e-05,5.10394355958564e-05,5.10394355958564e-05,2.786570433067993e-05,2.786570433067993e-05,2.42512456147545e-05,2.42512456147545e-05,1.6529078503135328e-05,1.6529078503135328e-05,1.9391046008874686e-05,1.9391046008874686e-05,2.5503761656267885e-05,2.5503761656267885e-05,3.688663271350432e-05,3.688663271350432e-05,5.10394355958564e-05,5.10394355958564e-05,2.786570433067993e-05,2.786570433067993e-05
2016+2021,0.157,0.004958422303445,0.0029992863,0.1,2.4421874862378643e-05,0.5,0.0,1.7012492833017186e-05,2.0033439440043896e-05,2.6568335658719373e-05,3.834408060010733e-05,5.2141542323774194e-05,2.891008933126903e-05,2.4421874862378643e-05,1.7012492833017186e-05,2.0033439440043896e-05,2.6568335658719373e-05,3.834408060010733e-05,5.2141542323774194e-05,2.891008933126903e-05,0.4078,0.5922,0.8156,"[{'key': '2016', 'sigma': 0.006917558306890003, 'dens': 2433782.608695653}, {'key': '2021', 'sigma': 0.0029992863, 'dens': 3973082.3529411783}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,157.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.4421874862378643e-05,2.4421874862378643e-05,1.7012492833017186e-05,1.7012492833017186e-05,2.0033439440043896e-05,2.0033439440043896e-05,2.6568335658719373e-05,2.6568335658719373e-05,3.834408060010733e-05,3.834408060010733e-05,5.2141542323774194e-05,5.2141542323774194e-05,2.891008933126903e-05,2.891008933126903e-05,2.4421874862378643e-05,2.4421874862378643e-05,1.7012492833017186e-05,1.7012492833017186e-05,2.0033439440043896e-05,2.0033439440043896e-05,2.6568335658719373e-05,2.6568335658719373e-05,3.834408060010733e-05,3.834408060010733e-05,5.2141542323774194e-05,5.2141542323774194e-05,2.891008933126903e-05,2.891008933126903e-05
2016+2021,0.158,0.00498971464072,0.0030198268,0.1,2.3826637711305985e-05,0.5,0.0,1.6994930006883895e-05,2.0073302010093677e-05,2.6440264191744806e-05,3.831179157835643e-05,5.187444027326149e-05,2.8817701217945883e-05,2.3826637711305985e-05,1.6994930006883895e-05,2.0073302010093677e-05,2.6440264191744806e-05,3.831179157835643e-05,5.187444027326149e-05,2.8817701217945883e-05,0.3765,0.6235,0.753,"[{'key': '2016', 'sigma': 0.006959602481440002, 'dens': 2321217.3913043486}, {'key': '2021', 'sigma': 0.0030198268, 'dens': 3865317.647058825}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,158.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.3826637711305985e-05,2.3826637711305985e-05,1.6994930006883895e-05,1.6994930006883895e-05,2.0073302010093677e-05,2.0073302010093677e-05,2.6440264191744806e-05,2.6440264191744806e-05,3.831179157835643e-05,3.831179157835643e-05,5.187444027326149e-05,5.187444027326149e-05,2.8817701217945883e-05,2.8817701217945883e-05,2.3826637711305985e-05,2.3826637711305985e-05,1.6994930006883895e-05,1.6994930006883895e-05,2.0073302010093677e-05,2.0073302010093677e-05,2.6440264191744806e-05,2.6440264191744806e-05,3.831179157835643e-05,3.831179157835643e-05,5.187444027326149e-05,5.187444027326149e-05,2.8817701217945883e-05,2.8817701217945883e-05
2016+2021,0.159,0.005020795826645,0.0030405047,0.1,2.394294285818761e-05,0.5,0.0,1.7382391240884115e-05,2.065029904325058e-05,2.722398640210968e-05,3.916538133942224e-05,5.330396646120068e-05,2.960589580508945e-05,2.394294285818761e-05,1.7382391240884115e-05,2.065029904325058e-05,2.722398640210968e-05,3.916538133942224e-05,5.330396646120068e-05,2.960589580508945e-05,0.3511,0.6489,0.7022,"[{'key': '2016', 'sigma': 0.007001086953289999, 'dens': 2211521.7391304327}, {'key': '2021', 'sigma': 0.0030405047, 'dens': 3665882.352941178}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,159.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.394294285818761e-05,2.394294285818761e-05,1.7382391240884115e-05,1.7382391240884115e-05,2.065029904325058e-05,2.065029904325058e-05,2.722398640210968e-05,2.722398640210968e-05,3.916538133942224e-05,3.916538133942224e-05,5.330396646120068e-05,5.330396646120068e-05,2.960589580508945e-05,2.960589580508945e-05,2.394294285818761e-05,2.394294285818761e-05,1.7382391240884115e-05,1.7382391240884115e-05,2.065029904325058e-05,2.065029904325058e-05,2.722398640210968e-05,2.722398640210968e-05,3.916538133942224e-05,3.916538133942224e-05,5.330396646120068e-05,5.330396646120068e-05,2.960589580508945e-05,2.960589580508945e-05
2016+2021,0.16,0.0050516552,0.00306132,0.1,2.438918900102553e-05,0.5,0.0,1.7749695024605274e-05,2.0892596669730875e-05,2.7422481711795052e-05,3.953958776521725e-05,5.385719366320661e-05,2.9857645073869825e-05,2.438918900102553e-05,1.7749695024605274e-05,2.0892596669730875e-05,2.7422481711795052e-05,3.953958776521725e-05,5.385719366320661e-05,2.9857645073869825e-05,0.3638,0.6362,0.7276,"[{'key': '2016', 'sigma': 0.007041990400000004, 'dens': 2115021.2765957452}, {'key': '2021', 'sigma': 0.00306132, 'dens': 3528088.8888888946}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,160.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.438918900102553e-05,2.438918900102553e-05,1.7749695024605274e-05,1.7749695024605274e-05,2.0892596669730875e-05,2.0892596669730875e-05,2.7422481711795052e-05,2.7422481711795052e-05,3.953958776521725e-05,3.953958776521725e-05,5.385719366320661e-05,5.385719366320661e-05,2.9857645073869825e-05,2.9857645073869825e-05,2.438918900102553e-05,2.438918900102553e-05,1.7749695024605274e-05,1.7749695024605274e-05,2.0892596669730875e-05,2.0892596669730875e-05,2.7422481711795052e-05,2.7422481711795052e-05,3.953958776521725e-05,3.953958776521725e-05,5.385719366320661e-05,5.385719366320661e-05,2.9857645073869825e-05,2.9857645073869825e-05
2016+2021,0.161,0.005082281966245,0.0030822727,0.1,2.515156799714956e-05,0.5,0.0,1.7836676496175677e-05,2.1096621929024152e-05,2.763117002244612e-05,4.0206900903602594e-05,5.512573301354192e-05,3.02827586129094e-05,2.515156799714956e-05,1.7836676496175677e-05,2.1096621929024152e-05,2.763117002244612e-05,4.0206900903602594e-05,5.512573301354192e-05,3.02827586129094e-05,0.3883,0.6117,0.7766,"[{'key': '2016', 'sigma': 0.00708229123249, 'dens': 2014978.723404256}, {'key': '2021', 'sigma': 0.0030822727000000003, 'dens': 3390305.8823529426}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,161.0,combined_combined.csv,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,2.515156799714956e-05,2.515156799714956e-05,1.7836676496175677e-05,1.7836676496175677e-05,2.1096621929024152e-05,2.1096621929024152e-05,2.763117002244612e-05,2.763117002244612e-05,4.0206900903602594e-05,4.0206900903602594e-05,5.512573301354192e-05,5.512573301354192e-05,3.02827586129094e-05,3.02827586129094e-05,2.515156799714956e-05,2.515156799714956e-05,1.7836676496175677e-05,1.7836676496175677e-05,2.1096621929024152e-05,2.1096621929024152e-05,2.763117002244612e-05,2.763117002244612e-05,4.0206900903602594e-05,4.0206900903602594e-05,5.512573301354192e-05,5.512573301354192e-05,3.02827586129094e-05,3.02827586129094e-05
