method,mass_MeV,asimov_r,response_sd,toy_r_mean,toy_r_sd,z_mean,z_sd,z_skew,z_excess_kurtosis,normality_KS,normality_p,normality_holm_p
profiled,84,-0.17170029160592395,0.9569339873322287,-0.2027142806094941,0.9432459714876765,-0.03240974760446323,0.9856959664660755,-0.008012708813222068,-0.09669076293809287,0.027958528496591972,0.4075974294871306,1.0
profiled,85,-0.153036906727859,0.9557507013490727,-0.17109481352964523,0.9471090190400595,-0.018893950876831076,0.990958225511302,-0.009046658995618816,0.07080150470291979,0.024504804000744895,0.5768095744218897,1.0
profiled,86,-0.041646654089286514,0.9570489513369294,-0.053524461926879756,0.9449561037973578,-0.01241086761654227,0.987364441993611,-0.02615561484531739,0.2186977557450458,0.019938407279183723,0.8138182243362982,1.0
profiled,87,0.00579033497437118,0.9595340772912557,0.004965703611270129,0.9412133093335483,-0.000859408105055472,0.9809065999933774,0.017180241685709863,0.23825903295187967,0.02487297755306106,0.5576073507698429,1.0
profiled,88,0.04179203608850496,0.9644817241774187,0.04062324905284151,0.9393962209724374,-0.0012118291164721331,0.9739906909834127,0.07254685828623617,0.17577260133757378,0.029349179984750173,0.34837243326923684,1.0
profiled,89,0.046057903654191816,0.9708453680819532,0.045842682430776445,0.9405738130812858,-0.00022168434901279353,0.9688193856654297,0.08883764969665368,0.08289893131497506,0.01928764472411404,0.8436826159510581,1.0
profiled,90,0.0915215814366041,0.9765058972174746,0.08367697788194393,0.9415228718937351,-0.008033339662374928,0.9641753056244486,0.08163349112216683,0.16487966694105705,0.025601552213873946,0.520256233454323,1.0
fixed,19,8.314229546193134,3.4847843960317375,8.350755807718393,3.369676946307773,0.010481641724191554,0.9669685591294996,-0.10573098264295924,0.08878068697904862,0.031774276095405396,0.2593852184084078,1.0
fixed,20,12.735224534293021,3.458434628215121,12.582507888701318,3.3402629408600104,-0.044157736666695376,0.9658308743525107,-0.10582908057117384,0.2319454563019705,0.04329104224710245,0.04574392818438666,1.0
fixed,21,2.074544147562484,3.279258203699633,2.116510198377814,3.2217494872229846,0.012797421919379267,0.9824628885850564,0.07995007324281378,0.034467173213563296,0.023780904375435785,0.6150306618577911,1.0
fixed,22,-6.563811127986452,3.502953524274675,-6.342016050397164,3.4450289960036526,0.0633165915711693,0.9834640888411397,-0.036255856478276595,0.2392135650810081,0.04856750674758398,0.017278656643840515,1.0
fixed,23,-7.404655944598184,3.2204774473351736,-7.478289487660895,3.149595968407528,-0.022864169759561768,0.9779903818341291,0.07084777243210415,-0.027409259137214814,0.02655451705416001,0.4730308389209975,1.0
fixed,24,-2.2320743750429886,3.5606222789913966,-2.2552447187299483,3.5712004747014263,-0.006507386032961293,1.0029708839863312,0.0006182252285846228,-0.027472149412194113,0.013483532788204133,0.9922992403728017,1.0
fixed,25,3.000191968146712,3.24778234575504,2.9256145872131225,3.1658201715024092,-0.022962555058858844,0.9747636493068083,0.030440532574686586,0.2736918353664648,0.02510890199589655,0.5454103844723667,1.0
fixed,26,6.459890582308978,3.395523125124464,6.365128372003594,3.3808311856657385,-0.027907985548444685,0.9956731440436921,0.019367230485102856,0.2285682409944183,0.030854491805410666,0.2909787842491788,1.0
fixed,27,5.008922800235604,3.1905003456946437,5.011378924782972,3.054387712192458,0.0007698242536417679,0.9573381542848411,0.11607630009704765,-0.11391245017503637,0.023686453016415643,0.6200505600080248,1.0
