method,mass_MeV,observed_r,asimov_r,response_sd,z_standardized,p_asymptotic,p_local_common_truth,p_global_gp,p_global_gp_low,p_global_gp_high,p_global_direct,p_global_direct_low,p_global_direct_high,p_global_raw_ordering,parent_envelope_p
fixed,79,-8.59144719930033,-0.8385238350811316,2.868684839401868,-2.702605478905,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,80,-7.973830717977334,-0.7753516430455513,2.8274533023405763,-2.5459232408800014,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,81,-4.1674348089172515,-0.7860093561477727,2.8608401237200014,-1.181969388898444,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,82,-2.319082539909872,-0.7158821893556194,2.7856197428341463,-0.5755273506652864,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,83,-0.7969089193390827,-0.6846882644589233,2.7988242419675653,-0.04009564201904605,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
fixed,84,1.6131260947689858,-0.7591549901168463,2.6750459000546276,0.8868188335898788,0.053358557823076636,0.1875882230675061,0.999835,0.9997682863841653,0.9998864189557373,1.0,0.9963179161031344,1.0,1.0,0.4973551771033506
fixed,85,3.191586090009784,-0.7295869396453509,2.676871631722221,1.4648341680592156,0.0007074696861352498,0.07148308364683531,0.93299,0.9318853855861975,0.9340820445496646,0.919,0.9003283010315127,0.935156460291505,1.0,0.3076848537851468
fixed,86,1.1416266193325182,-0.35664750547380925,2.650525960046017,0.5652742691040518,0.1268046272004772,0.28594361370190474,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5506962340984425
fixed,87,0.4739998376103042,-0.19782705932017577,2.6800223461672505,0.25067958776212146,0.31775001151287363,0.40103092173818194,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.6758682339574499
fixed,88,0.9165819962110364,-0.05036595237099057,2.632932812113597,0.3672512812075162,0.17968086108155595,0.3567157953848772,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5619666290869697
fixed,89,3.294488171382836,-0.040653552439424055,2.6632090769641454,1.2523018762102096,0.0004930054722774353,0.10522994274231673,0.98439,0.9838371508622437,0.9849287441020752,0.977,0.9656876623871457,0.9853654176748232,1.0,0.1930864171295412
fixed,90,6.383825677763236,0.14892090390997062,2.6483357680200523,2.354272765992434,8.635884853082904e-11,0.009279493468390718,0.32484,0.3227876070030516,0.3268974708173541,0.294,0.2659037142365126,0.3233147195188708,0.996885,0.0115285530638071
