dataset,sample_label,mass_GeV,mass_MeV,A_up,eps2_up,eps2_observed_ee_channel,minimal_visible_factor,BR_ee_minimal,eps2_observed_minimal_visible,dimuon_correction_applied,p0_analytic,Z_analytic,sigma_val,integral_density,const_opt,ls_opt,ls_hi,ls_opt_over_ls_hi,lml,selected_attempt,selected_source,selected_source_sha256,row_source,optimizer_repair_applied,review_status,branch_multiplicity,interpolated,accepted_config,accepted_config_sha256,source_enriched_ledger,source_enriched_ledger_sha256,limit_scope,bands_included
2016,2016 100%,0.056000000000000001,56,14015.116944353889,5.997139313577598e-06,5.997139313577598e-06,1,1,5.997139313577598e-06,False,0.2937661231501722,0.54241558411400759,0.0023329185894400001,1391082376.7044239,73.735184124114255,0.37727621919117871,0.48977861519598243,0.77029949345627013,2301.0917637475877,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.057000000000000002,57,10597.645279713661,4.41813523563683e-06,4.41813523563683e-06,1,1,4.41813523563683e-06,False,0.49863643040752059,0.00341796875,0.0023688163988900002,1402509719.4788651,83.16697449081893,0.38670871810873358,0.48861413083203331,0.79143989849460394,2295.4174856819982,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.058000000000000003,58,9839.5842560993315,4.0099931727917699e-06,4.0099931727917699e-06,1,1,4.0099931727917699e-06,False,0.5,0,0.0024049346094399998,1409422221.9140892,82.694399479465631,0.38565902076527381,0.48753347866764501,0.79104110310377318,2281.8063038436799,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.058999999999999997,59,9183.0550279015606,3.6715424807159752e-06,3.6715424807159752e-06,1,1,3.6715424807159752e-06,False,0.5,0,0.0024412788292899998,1413278098.1817379,84.446747214799856,0.38594196058757169,0.48653350795069977,0.79324846959292883,2277.4087351411258,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.059999999999999998,60,9036.2888455325447,3.5509314360370071e-06,3.5509314360370071e-06,1,1,3.5509314360370071e-06,False,0.5,0,0.0024778544,1413684184.887007,79.714111998990433,0.38090090991505449,0.4856112255682774,0.78437418630368838,2277.6674284845508,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.060999999999999999,61,9190.2215742215049,3.5588317112682194e-06,3.5588317112682194e-06,1,1,3.5588317112682194e-06,False,0.5,0,0.0025146663964900002,1410663005.976922,82.590896918669515,0.38405576315725859,0.48476378316541258,0.79225341598221233,2269.2537945664653,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.062,62,8990.0627357317571,3.4374479407520502e-06,3.4374479407520502e-06,1,1,3.4374479407520502e-06,False,0.5,0,0.0025517196270399998,1405313761.3065102,75.866469743086327,0.37853358902756801,0.48398846550855801,0.7821128312010871,2271.0256487097022,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.063,63,8785.7754263445968,3.3248382734174349e-06,3.3248382734174349e-06,1,1,3.3248382734174349e-06,False,0.5,0,0.0025890186332900001,1397200537.1588354,72.895376180197644,0.37452701857507381,0.48328267995575119,0.77496470307887932,2267.3994797648097,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.064000000000000001,64,10038.764360581645,3.770632345769877e-06,3.770632345769877e-06,1,1,3.770632345769877e-06,False,0.5,0,0.0026265676902399999,1386360877.900275,84.555590317893234,0.38714969522939408,0.48264394691276102,0.80214348010744296,2256.0309189005775,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.065000000000000002,65,14066.897847742295,5.249878063757987e-06,5.249878063757987e-06,1,1,5.249878063757987e-06,False,0.27577855533305129,0.59542845350184059,0.00266437080625,1373486827.9119613,100.87281396914724,0.40371566388527919,0.48206989116918031,0.83746293075083789,2261.8621282817467,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.066000000000000003,66,16689.034221119913,6.1994925952508234e-06,6.1994925952508234e-06,1,1,6.1994925952508234e-06,False,0.14430513253593369,1.0611752497898741,0.0027024317230400002,1358842351.8140266,98.890055774818904,0.4012969764128137,0.4815582340215005,0.83333011059031481,2260.5694934273852,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.067000000000000004,67,20163.759698119506,7.469918150296211e-06,7.469918150296211e-06,1,1,7.469918150296211e-06,False,0.057854460996022102,1.5730427403060572,0.0027407539156899998,1342062244.3715439,89.639953793656673,0.39008844942653143,0.48110678610095009,0.81081468957845793,2249.2095108270778,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.068000000000000005,68,24124.213090172601,8.933579804020092e-06,8.933579804020092e-06,1,1,8.933579804020092e-06,False,0.0146871908130978,2.1784253858755611,0.0027793405926399999,1323365139.4716449,88.429136596655241,0.38901291766753637,0.48071344083378159,0.80924077552898521,2250.5754867573933,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.069000000000000006,69,23748.918071170941,8.8004432662197725e-06,8.8004432662197725e-06,1,1,8.8004432662197725e-06,False,0.0151398415330015,2.1664124547551058,0.00281819469569,1303173663.8065791,93.43236082546818,0.39576758002829299,0.48037616846996828,0.82387013762327221,2252.9306522233564,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.070000000000000007,70,21447.715345134427,7.9663962728433387e-06,7.9663962728433387e-06,1,1,7.9663962728433387e-06,False,0.036129190662914201,1.7974867401376746,0.0028573189000000001,1281324349.4902616,91.964018791947893,0.39385160703029021,0.48009301062347548,0.82036521739571377,2246.3378918144017,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.070999999999999994,71,15127.275638262292,5.6432937303021728e-06,5.6432937303021728e-06,1,1,5.6432937303021728e-06,False,0.21269888887374611,0.79709169769950139,0.00289671561409,1258042084.3628342,95.182199865459381,0.3978655394109864,0.47986207527389091,0.82912478379104382,2242.859077494325,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.071999999999999995,72,7353.752065867413,2.7573808779080825e-06,2.7573808779080825e-06,1,1,2.7573808779080825e-06,False,0.5,0,0.00293638697984,1234067778.3365581,127.6537884980562,0.43991038264550458,0.47968153218445231,0.91708842873764318,2244.1967266288798,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.072999999999999995,73,6043.4258632537585,2.2815285475712615e-06,2.2815285475712615e-06,1,1,2.2815285475712615e-06,False,0.5,0,0.0029763348724900001,1208915214.8327818,136.82046389297133,0.45284119391486899,0.479549608696761,0.9443052099354734,2233.6023419473449,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.073999999999999996,74,6807.8683886596591,2.5910830502634668e-06,2.5910830502634668e-06,1,1,2.5910830502634668e-06,False,0.5,0,0.0030165609006399998,1182719185.7997746,99.259846550445474,0.4034452015142066,0.47946458586647539,0.84144942798040312,2232.8098148324912,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.074999999999999997,75,6488.6779939316175,2.4941228358785603e-06,2.4941228358785603e-06,1,1,2.4941228358785603e-06,False,0.5,0,0.00305706640625,1155628378.9572015,104.58767615682312,0.40847716274465717,0.47942479490820311,0.85201509617972415,2225.224150897111,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.075999999999999998,76,6490.8798000808747,2.52269913183155e-06,2.52269913183155e-06,1,1,2.52269913183155e-06,False,0.5,0,0.00309785246464,1127898291.2724929,108.58544545660516,0.41317236413845781,0.4794286139212236,0.86180163665898224,2225.5555727526612,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.076999999999999999,77,6371.9376432957506,2.5072355286240236e-06,2.5072355286240236e-06,1,1,2.5072355286240236e-06,False,0.5,0,0.0031389198844899999,1099488311.8040116,125.57705783936474,0.4405902941860092,0.479474464870357,0.91890252029404418,2226.3488743586545,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.078,78,7104.9107494932505,2.8340032522945996e-06,2.8340032522945996e-06,1,1,2.8340032522945996e-06,False,0.5,0,0.0031802692078399999,1070693988.918664,126.02505343240011,0.44337456665315372,0.47956081079931318,0.92454294985896446,2216.1228357589098,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.079000000000000001,79,8763.282098126132,3.5485174380965668e-06,3.5485174380965668e-06,1,1,3.5485174380965668e-06,False,0.5,0,0.00322190071009,1041422418.9978548,108.33596297276522,0.41321483265984171,0.47968615325568459,0.86142747681021337,2215.2926242879339,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.080000000000000002,80,9976.6083667854073,4.1050175400461575e-06,4.1050175400461575e-06,1,1,4.1050175400461575e-06,False,0.5,0,0.0032638144,1012059928.3610624,98.178771795598678,0.40118925231674402,0.47984902990920908,0.83607390514606628,2216.8706373382456,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.081000000000000003,81,10517.858939895708,4.4039348550493373e-06,4.4039348550493373e-06,1,1,4.4039348550493373e-06,False,0.5,0,0.0033060100196899999,982203778.11923122,92.590847780398519,0.39498504369307058,0.48004801234663219,0.82280320620900838,2210.0196450301301,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
2016,2016 100%,0.082000000000000003,82,10519.063538505874,4.4885294395579008e-06,4.4885294395579008e-06,1,1,4.4885294395579008e-06,False,0.5,0,0.0033484870446399998,952011335.40213084,86.151869558007988,0.38970541383741331,0.48028170402791298,0.81141007573081403,2208.8852272523709,raw_attempt_01,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,False,raw_scan_row,1,False,study_configs/v4p1_2016_ls_upper_optimization_20260804/config_obsUL90_combined_wide_support_v4p1_2016k12_observed_only.yaml,d8ba2483253b653305d9db3318756fd7c5923d9b414dec1b824e75e226282732,study_results/v4p2_combined_2015full_2016full_2021_10pct_300toy_20260805/derived/observed_gp_states_v4p2_enriched.csv,899b9c042231788c1cefb9f178f9db3fa9b8750934c29043260da41a5e6c45ef,individual_observed_only,False
