mass_GeV,mass_MeV,dataset_set,p0_analytic,Z_analytic,sigma_mass_res_min_GeV,sigma_mass_res_GeV,p0_local_asymptotic,Z_local_asymptotic,p_sidak_resolution_spacing_analytic,Z_sidak_resolution_spacing_analytic,N_eff_resolution_spacing,independence_width_sigma,is_scan_minimum,scan_toy_calibrated,uses_limit_tail_pvalues,interpretation
0.019,19,2015,0.5,0,0.00091893429023309997,0.00091893429023309997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.127,127,2016+2021,0.25664273754831801,0.6537304604347326,0.0030587028749999999,0.0042747612917449999,0.25664273754831801,0.6537304604347326,0.99997227999978477,-4.0314236777293289,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.128,128,2016+2021,0.2417621830004881,0.70064535535088079,0.003079226,0.0043101442819199996,0.2417621830004881,0.70064535535088079,0.99994410783897547,-3.8634772202709327,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.129,129,2016+2021,0.20494023041351139,0.82410401182962956,0.0030999208749999999,0.0043455911385450003,0.20494023041351139,0.82410401182962956,0.99970076875703651,-3.4323102582225689,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13,130,2016+2021,0.2057110644203905,0.82139356313467782,0.0031207875,0.0043810951999999998,0.2057110644203905,0.82139356313467782,0.99971086412645227,-3.4416060504216825,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13100000000000001,131,2016+2021,0.26681316603047511,0.62247993720328976,0.003141825875,0.0044166496713450003,0.26681316603047511,0.62247993720328976,0.99998297414687498,-4.1445261744108626,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13200000000000001,132,2016+2021,0.36725551798327272,0.33913101347876029,0.0031630360000000001,0.0044522476243199997,0.36725551798327272,0.33913101347876029,0.99999990727736954,-5.2133652397481232,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13300000000000001,133,2016+2021,0.45222986088716588,0.12002957257819601,0.0031844178750000001,0.004487881997345,0.45222986088716588,0.12002957257819601,0.99999999943603834,-6.0901679010264065,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13400000000000001,134,2016+2021,0.5,0,0.0032059714999999999,0.00452354559552,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13500000000000001,135,2016+2021,0.5,0,0.0032276968749999999,0.0045592310906250001,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13600000000000001,136,2016+2021,0.5,0,0.0032495940000000002,0.0045949310211199999,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13700000000000001,137,2016+2021,0.5,0,0.0032716628749999998,0.0046306377921449997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13800000000000001,138,2016+2021,0.5,0,0.0032939035000000001,0.0046663436755200001,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.13900000000000001,139,2016+2021,0.5,0,0.0033163158750000002,0.0047020408097450004,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14000000000000001,140,2016+2021,0.5,0,0.0033389000000000001,0.0047377212000000004,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14099999999999999,141,2016+2021,0.5,0,0.0033616558749999998,0.0047733767181448996,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14199999999999999,142,2016+2021,0.5,0,0.0033845835000000002,0.0048089991027199996,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14299999999999999,143,2016+2021,0.49993112920156918,0.00017263349150060001,0.003407682875,0.0048445799589449997,0.49993112920156918,0.00017263349150060001,0.99999999997754774,-6.5869196116811466,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14399999999999999,144,2016+2021,0.49993112920156918,0.00017263349150060001,0.0034309539999999999,0.00488011075872,0.49993112920156918,0.00017263349150060001,0.99999999997754774,-6.5869196116811466,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14499999999999999,145,2016+2021,0.5,0,0.0034543968750000002,0.0049155828406249004,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14599999999999999,146,2016+2021,0.5,0,0.0034780115000000002,0.0049509874099198997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14699999999999999,147,2016+2021,0.5,0,0.0035017978749998999,0.0049863155385450001,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14799999999999999,148,2016+2021,0.5,0,0.0035257559999998999,0.0050215581651199999,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14899999999999999,149,2016+2021,0.5,0,0.003549885875,0.005056706094945,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.14999999999999999,150,2016+2021,0.5,0,0.0035741875000000001,0.0050917499999999002,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.151,151,2016+2021,0.5,0,0.003598660875,0.005126680418945,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.152,152,2016+2021,0.5,0,0.0036233060000000002,0.0051614877571199997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.153,153,2016+2021,0.5,0,0.0036481228750000001,0.0051961622865450002,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.154,154,2016+2021,0.49993112920156918,0.00017263349150060001,0.0036731114999999999,0.0052306941459200002,0.49993112920156918,0.00017263349150060001,0.99999999997754774,-6.5869196116811466,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.155,155,2016+2021,0.5,0,0.0036982718749999999,0.0052650733406249999,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.156,156,2016+2021,0.33855515680889597,0.41640958802565392,0.0037236040000000001,0.0052992897427199996,0.33855515680889597,0.41640958802565392,0.99999955453100309,-4.9143141372562695,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.157,157,2016+2021,0.21311833370146371,0.79564798545148463,0.0037491078750000002,0.0053333330909449998,0.21311833370146371,0.79564798545148463,0.99979244552383284,-3.5302870990153048,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.158,158,2016+2021,0.13518289595860811,1.102220568678647,0.0037747835,0.0053671929907199998,0.13518289595860811,1.102220568678647,0.99413465205112006,-2.5201436223869544,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.159,159,2016+2021,0.085133517687557198,1.3713462792660021,0.0038006308750000001,0.0054008589141449998,0.085133517687557198,1.3713462792660021,0.95706783607462442,-1.7176288870436405,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16,160,2016+2021,0.063207793793219794,1.5283905988137294,0.00382665,0.0054343202000000004,0.063207793793219794,1.5283905988137294,0.90075702277494185,-1.285877107051645,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.161,161,2016+2021,0.070528833936459298,1.4718637737323894,0.0038528408750000001,0.0054675660537449999,0.070528833936459298,1.4718637737323894,0.92481293265951825,-1.4382112128918629,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16200000000000001,162,2016+2021,0.081823479538248006,1.3929101620354041,0.0038792035000000001,0.0055005855475200004,0.081823479538248006,1.3929101620354041,0.95121601550033064,-1.656760187993283,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16300000000000001,163,2016+2021,0.11238538775119659,1.2139396369654845,0.0039057378749999998,0.0055333676201450004,0.11238538775119659,1.2139396369654845,0.98527316356978101,-2.1773606013811482,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16400000000000001,164,2016+2021,0.19062044593314539,0.87561219801655565,0.0039324440000000002,0.0055659010771200003,0.19062044593314539,0.87561219801655565,0.99943727095752166,-3.2571276494944712,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16500000000000001,165,2016+2021,0.27008260502215448,0.61256318058427206,0.0039593218750000004,0.0055981745906250003,0.27008260502215448,0.61256318058427206,0.99998546431140789,-4.1806212283195663,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16600000000000001,166,2016+2021,0.3996355767032122,0.25429048076038291,0.0039863714999999996,0.0056301766995199998,0.3996355767032122,0.25429048076038291,0.9999999855450834,-5.5479138030615243,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16700000000000001,167,2016+2021,0.49995130099128288,0.0001220703125,0.0040135928750000003,0.005661895809345,0.49995130099128288,0.0001220703125,0.99999999997757971,-6.5871312885826949,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16800000000000001,168,2016+2021,0.5,0,0.0040409859999999999,0.0056933201923200002,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.16900000000000001,169,2016+2021,0.5,0,0.0040685508750000002,0.0057244379873449998,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17000000000000001,170,2016+2021,0.5,0,0.0040962875000000003,0.0057552371999999999,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17100000000000001,171,2016+2021,0.5,0,0.0041241958750000002,0.005785705702545,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17199999999999999,172,2016+2021,0.5,0,0.0041522759999999999,0.0058158312339200002,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17299999999999999,173,2016+2021,0.5,0,0.0041805278750000003,0.0058456013997449999,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17399999999999999,174,2016+2021,0.5,0,0.0042089514999999996,0.0058750036723200002,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17499999999999999,175,2016+2021,0.5,0,0.0042375468749998998,0.0059040253906249996,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17599999999999999,176,2016+2021,0.5,0,0.0042663140000000002,0.0059326537603200001,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17699999999999999,177,2016+2021,0.498986640359804,0.0025401186580424999,0.0042952528749999998,0.0059608758537450001,0.498986640359804,0.0025401186580424999,0.99999999997599753,-6.5769954890447488,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17799999999999999,178,2016+2021,0.400880787237057,0.25106795016415828,0.0043243635000000001,0.0059886786099199998,0.400880787237057,0.25106795016415828,0.99999998656888278,-5.5607470201568283,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17899999999999999,179,2016+2021,0.24817321002676779,0.68024961751305346,0.0043536458750000001,0.0060160488345450003,0.24817321002676779,0.68024961751305346,0.99995861175855272,-3.9362159763466646,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.17999999999999999,180,2016+2021,0.14247440414342499,1.0692682601902703,0.0043831,0.0060429732000000002,0.14247440414342499,1.0692682601902703,0.99565299497096693,-2.6238576981874209,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.18099999999999999,181,2021,0.067090173110654502,1.4978187566396115,0.0044127258749999997,0.0044127258749999997,0.067090173110654502,1.4978187566396115,0.91431873064538749,-1.3678388032615136,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.182,182,2021,0.060667956654898797,1.5491905798493415,0.0044425235,0.0044425235,0.060667956654898797,1.5491905798493415,0.89077963075779609,-1.2306848981602285,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.183,183,2021,0.073050797801694198,1.4534401141766315,0.0044724928750000002,0.0044724928750000002,0.073050797801694198,1.4534401141766315,0.93170426383648985,-1.4886047793933892,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.184,184,2021,0.11633982400423699,1.1934845791580777,0.0045026340000000002,0.0045026340000000002,0.11633982400423699,1.1934845791580777,0.98742525151782168,-2.2390986674166014,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.185,185,2021,0.1731768028053049,0.94168564698549739,0.0045329468749999999,0.0045329468749999999,0.1731768028053049,0.94168564698549739,0.99880340864053863,-3.036530026035924,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.186,186,2021,0.2958094748753749,0.53649144085938527,0.0045634315000000003,0.0045634315000000003,0.2958094748753749,0.53649144085938527,0.99999591616087324,-4.4607409192913963,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.187,187,2021,0.45890863832481449,0.10318357364756151,0.0045940878749999997,0.0045940878749999997,0.45890863832481449,0.10318357364756151,0.99999999963461872,-6.1592803582717526,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.188,188,2021,0.5,0,0.0046249159999999997,0.0046249159999999997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.189,189,2021,0.5,0,0.0046559158749999996,0.0046559158749999996,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.19,190,2021,0.5,0,0.0046870875000000001,0.0046870875000000001,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.191,191,2021,0.5,0,0.0047184308750000004,0.0047184308750000004,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.192,192,2021,0.5,0,0.0047499459999999997,0.0047499459999999997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.193,193,2021,0.5,0,0.0047816328749999996,0.0047816328749999996,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.19400000000000001,194,2021,0.5,0,0.0048134915000000002,0.0048134915000000002,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.19500000000000001,195,2021,0.5,0,0.0048455218749999997,0.0048455218749999997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.19600000000000001,196,2021,0.49996556460065628,8.6316745750310983e-05,0.0048777239999999999,0.0048777239999999999,0.49996556460065628,8.6316745750310983e-05,0.99999999997760236,-6.587281405164414,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.19700000000000001,197,2021,0.5,0,0.004910097875,0.004910097875,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.19800000000000001,198,2021,0.5,0,0.0049426434999999998,0.0049426434999999998,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.19900000000000001,199,2021,0.5,0,0.0049753608750000003,0.0049753608750000003,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20000000000000001,200,2021,0.5,0,0.0050082499999999997,0.0050082499999999997,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20100000000000001,201,2021,0.46580384418327497,0.085822288271663799,0.0050413108749999998,0.0050413108749999998,0.46580384418327497,0.085822288271663799,0.99999999976789866,-6.2307515911800806,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20200000000000001,202,2021,0.4387510538936607,0.1541365019396205,0.0050745434999999997,0.0050745434999999997,0.4387510538936607,0.1541365019396205,0.99999999866716205,-5.9509640794358889,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20300000000000001,203,2021,0.3509805894409242,0.38267442587649098,0.0051079478750000002,0.0051079478750000002,0.3509805894409242,0.38267442587649098,0.99999977227104564,-5.0441852380766825,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20399999999999999,204,2021,0.2529534148801742,0.6652246291946925,0.0051415239999999997,0.0051415239999999997,0.2529534148801742,0.6652246291946925,0.99996697319276429,-3.9900706593142035,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20499999999999999,205,2021,0.1983374247260167,0.84757473549282447,0.0051752718749999999,0.0051752718749999999,0.1983374247260167,0.84757473549282447,0.99959904940099087,-3.3521377106375665,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20599999999999999,206,2021,0.14716531767553609,1.0486686770039335,0.0052091914999999999,0.0052091914999999999,0.14716531767553609,1.0486686770039335,0.99641983316059246,-2.6892939483323701,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20699999999999999,207,2021,0.1242187684951708,1.1541527821150961,0.0052432828749999997,0.0052432828749999997,0.1242187684951708,1.1541527821150961,0.99084036522860941,-2.3591009908522946,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20799999999999999,208,2021,0.1046779821798605,1.2553383352960514,0.0052775460000000001,0.0052775460000000001,0.1046779821798605,1.2553383352960514,0.98000321267707813,-2.0538152679159434,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20899999999999999,209,2021,0.091662405070480901,1.3305874016181487,0.0053119808750000004,0.0053119808750000004,0.091662405070480901,1.3305874016181487,0.96667796049200727,-1.8340667993239321,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.20999999999999999,210,2021,0.1126950765663965,1.2123193670201156,0.0053465874999999996,0.0053465874999999996,0.1126950765663965,1.2123193670201156,0.98545387380754279,-2.1822342007217443,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.21099999999999999,211,2021,0.1557863143232385,1.0119276898822551,0.0053813658750000003,0.0053813658750000003,0.1557863143232385,1.0119276898822551,0.99750089694405375,-2.807149359362934,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.21199999999999999,212,2021,0.19197529742282479,0.87064028171291485,0.005416316,0.005416316,0.19197529742282479,0.87064028171291485,0.99946965784902564,-3.2739152182515694,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.21299999999999999,213,2021,0.25837715417314139,0.64835663946236322,0.0054514378750000004,0.0054514378750000004,0.25837715417314139,0.64835663946236322,0.99997447891026292,-4.050802944507387,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.214,214,2021,0.31838482691184511,0.47222015660510469,0.0054867314999999996,0.0054867314999999996,0.31838482691184511,0.47222015660510469,0.99999871059514589,-4.7017976701146234,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.215,215,2021,0.46055599068485109,0.099033109956213505,0.0055221968749999996,0.0055221968749999996,0.46055599068485109,0.099033109956213505,0.99999999967198527,-6.1763440528776492,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.216,216,2021,0.5,0,0.0055578339999998996,0.0055578339999998996,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.217,217,2021,0.5,0,0.0055936428749999998,0.0055936428749999998,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.218,218,2021,0.5,0,0.0056296235,0.0056296235,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.219,219,2021,0.5,0,0.005665775875,0.005665775875,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.22,220,2021,0.49996556460065628,8.6316745750310983e-05,0.0057020999999999999,0.0057020999999999999,0.49996556460065628,8.6316745750310983e-05,0.99999999997760236,-6.587281405164414,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.221,221,2021,0.5,0,0.0057385958750000004,0.0057385958750000004,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.222,222,2021,0.5,0,0.0057752634999999998,0.0057752634999999998,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.223,223,2021,0.5,0,0.005812102875,0.005812102875,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.224,224,2021,0.5,0,0.0058491139999999999,0.0058491139999999999,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.22500000000000001,225,2021,0.499975650495596,6.103515625e-05,0.0058862968749999996,0.0058862968749999996,0.499975650495596,6.103515625e-05,0.99999999997761835,-6.5873874592560169,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.22600000000000001,226,2021,0.5,0,0.0059236515,0.0059236515,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.22700000000000001,227,2021,0.5,0,0.0059611778750000002,0.0059611778750000002,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.22800000000000001,228,2021,0.5,0,0.0059988760000000002,0.0059988760000000002,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.22900000000000001,229,2021,0.5,0,0.006036745875,0.006036745875,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23000000000000001,230,2021,0.5,0,0.0060747874999999996,0.0060747874999999996,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23100000000000001,231,2021,0.5,0,0.0061130008749999999,0.0061130008749999999,0.5,0,0.99999999997765687,-6.5876433249583108,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23200000000000001,232,2021,0.49311799798326528,0.017251476514899299,0.006151386,0.006151386,0.49311799798326528,0.017251476514899299,0.9999999999637591,-6.515429835447363,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23300000000000001,233,2021,0.48499138643081519,0.0376298939604865,0.0061899428749999999,0.0061899428749999999,0.48499138643081519,0.0376298939604865,0.99999999993637911,-6.4304320257700356,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23400000000000001,234,2021,0.45137561112956748,0.1221866206164313,0.0062286714999999996,0.0062286714999999996,0.45137561112956748,0.1221866206164313,0.99999999940407147,-6.0813353648508315,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23499999999999999,235,2021,0.4862188791610243,0.034551020266157299,0.006267571875,0.006267571875,0.4862188791610243,0.034551020266157299,0.9999999999415301,-6.4432526416410045,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23599999999999999,236,2021,0.48130161338808691,0.046887078318559497,0.0063066440000000001,0.0063066440000000001,0.48130161338808691,0.046887078318559497,0.99999999991809763,-6.3919301324210984,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23699999999999999,237,2021,0.44773305421225229,0.1313908729219723,0.0063458878750000001,0.0063458878750000001,0.44773305421225229,0.1313908729219723,0.99999999924685579,-6.0436899552379515,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
0.23799999999999999,238,2021,0.44046939383163092,0.14977924125831821,0.0063853034999999999,0.0063853034999999999,0.44046939383163092,0.14977924125831821,0.99999999880419521,-5.9686934580661957,35.381377775674636,2.25,False,False,False,analytic resolution-spacing Sidak reference; not scan-toy calibrated
