model,scenario,mass_GeV,mass_MeV,inj_nsigma,n_generated,raw_n,raw_pull_mean,raw_pull_width,raw_pull_median,raw_pull_mad_scaled,raw_pull_trimmed_mean_10pct,raw_pull_mean_ci90_low,raw_pull_mean_ci90_high,raw_pull_width_ci90_low,raw_pull_width_ci90_high,raw_max_leave_one_out_mean_change,accepted_n,accepted_pull_mean,accepted_pull_width,accepted_pull_median,accepted_pull_mad_scaled,accepted_pull_trimmed_mean_10pct,accepted_pull_mean_ci90_low,accepted_pull_mean_ci90_high,accepted_pull_width_ci90_low,accepted_pull_width_ci90_high,accepted_max_leave_one_out_mean_change,n_excluded,sample_size_eligible,accepted_nominal_Z_residual_mean,accepted_upper_boundary_fraction,accepted_lower_boundary_fraction,accepted_constant_lower_boundary_fraction,accepted_constant_upper_boundary_fraction,accepted_pull_identity_max_abs_residual,accepted_ls_at_lower_fraction,accepted_ls_at_upper_fraction,accepted_const_at_lower_fraction,accepted_const_at_upper_fraction,accepted_min_y_train,accepted_max_y_train,accepted_max_n_zero_train,accepted_median_recovery,accepted_recovery_q16,accepted_recovery_q84
regional_blend,2021_1pct,0.09,90.0,3.0,20,20,-3.2785497165483113,1.0814694794836592,-3.2641856384125374,1.264798952116792,-3.231715145109277,-3.6966954036318125,-2.86040402946481,0.8586062260514932,1.4820570194603986,0.10284127185777114,20,-3.2106408845493606,1.0542155992371738,-3.178506667171612,0.8068448290031136,-3.146829105110588,-3.6182489719154853,-2.803032797183236,0.8369686748236336,1.4447080185934285,0.10641542091034806,0,True,-3.2140470429259964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,-0.06081862152054575,-0.47715338597136553,0.3199138611227507
regional_blend,2021_1pct,0.09,90.0,5.0,20,20,-3.2254651759684925,1.0455291282606443,-3.1207928307072788,1.0049334659616778,-3.1708209291732965,-3.629714675372851,-2.821215676564134,0.8300722637788904,1.4328039884480275,0.10411651625861795,20,-3.2254651759684925,1.0455291282606443,-3.1207928307072788,1.0049334659616778,-3.1708209291732965,-3.629714675372851,-2.821215676564134,0.8300722637788904,1.4328039884480275,0.10411651625861795,0,True,-3.2350861169837963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,0.37449659738334645,0.1321623411650786,0.578422505470629
regional_blend,2021_1pct,0.12,120.0,0.0,20,20,-1.7284409803874463,1.0698584788008358,-1.754487777700811,1.1872974055824832,-1.7222028070805995,-2.1420973222325,-1.3147846385423925,0.8493879562194864,1.4661451833971617,0.10514416025901574,20,-1.728439559752093,1.0698577129579538,-1.7544873744425606,1.187297197372883,-1.72220199685712,-2.142095605487174,-1.3147835140170119,0.8493873481972729,1.4661441338781134,0.105144085488734,0,True,-1.728439559752093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,,,
regional_blend,2021_1pct,0.12,120.0,1.0,20,20,-1.7459818838404833,1.0608874832913484,-1.7649266113417252,1.1558869012155373,-1.7396519952666134,-2.156169627493632,-1.3357941401873346,0.8422656538850706,1.4538512378733996,0.10381671970409667,20,-1.7459818838404833,1.0608874832913484,-1.7649266113417252,1.1558869012155373,-1.7396519952666134,-2.156169627493632,-1.3357941401873346,0.8422656538850706,1.4538512378733996,0.10381671970409667,0,True,-1.7465033445510982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,-0.7659316147695823,-1.8277567693414971,0.43720131405851004
regional_blend,2021_1pct,0.12,120.0,3.0,20,20,-1.7846621326938945,1.0777192195669048,-1.8313130153316814,1.1903791173908005,-1.7712406112313115,-2.2013577973409033,-1.3679664680468857,0.8556287989720216,1.4769176242764674,0.10509786410593991,20,-1.7846621326938945,1.0777192195669048,-1.8313130153316814,1.1903791173908005,-1.7712406112313115,-2.2013577973409033,-1.3679664680468857,0.8556287989720216,1.4769176242764674,0.10509786410593991,0,True,-1.7892995240698775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,0.3885483312050776,0.012433852132460082,0.8172178791521774
regional_blend,2021_1pct,0.12,120.0,5.0,20,20,-1.7957087220718335,1.0907758927273312,-1.7456061919831474,1.2117159660789765,-1.7920401080461086,-2.21745269522247,-1.373964748921197,0.8659948250871682,1.4948106249346544,0.10761268828280701,20,-1.7957087220718335,1.0907758927273312,-1.7456061919831474,1.2117159660789765,-1.7920401080461086,-2.21745269522247,-1.373964748921197,0.8659948250871682,1.4948106249346544,0.10761268828280701,0,True,-1.808655110781023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,0.6498765109419614,0.4258124044490822,0.8618031828737442
regional_blend,2021_1pct,0.18,180.0,0.0,20,20,-0.18501162886254868,1.0826041291180293,-0.13413628970416108,1.155342185530778,-0.2224976523576006,-0.6035960235193687,0.2335727657942714,0.85950705336002,1.4836119551170657,0.11301673721703526,20,-0.18500475208236047,1.0826105543720275,-0.134128532286975,1.1553326951571268,-0.22249409117301217,-0.6035916310369798,0.2335821268722588,0.8595121545331843,1.4836207603519525,0.11301652355367606,0,True,-0.18500475208236047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,,,
regional_blend,2021_1pct,0.18,180.0,1.0,20,20,-0.20197381906141634,1.0705844892117937,-0.14979215404734034,1.102835679623369,-0.23081317239976157,-0.6159108698195545,0.2119632316967218,0.8499643544173572,1.4671401156131643,0.11392426901047029,20,-0.20197381906141634,1.0705844892117937,-0.14979215404734034,1.102835679623369,-0.23081317239976157,-0.6159108698195545,0.2119632316967218,0.8499643544173572,1.4671401156131643,0.11392426901047029,0,True,-0.20289344594674114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,0.8500696958979117,-0.19264404339020935,1.6015569305098747
regional_blend,2021_1pct,0.18,180.0,3.0,20,20,-0.23654961034180916,1.0785629303058046,-0.2101539546120632,1.0888787643973958,-0.27401020046109253,-0.653571492245347,0.18047227156172874,0.8562986424647402,1.478073854245692,0.11480280353905176,20,-0.23537325864840705,1.0770658576778926,-0.2101539546120632,1.0888787643973958,-0.27253976084433984,-0.6518163036319137,0.18106978633509954,0.8551100782901967,1.476022250350316,0.11474089029203058,0,True,-0.24353589959039504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,0.9297589466544587,0.6073080508225341,1.2052257656886944
regional_blend,2021_1pct,0.18,180.0,5.0,20,20,-0.2885390598918651,1.0499920920701273,-0.23214109906074806,1.0976066338349126,-0.3240668780763445,-0.6945141457357373,0.11743602595200703,0.8336155246717398,1.4389200804570226,0.1046295567765903,20,-0.2885390598918651,1.0499920920701273,-0.23214109906074806,1.0976066338349126,-0.3240668780763445,-0.6945141457357373,0.11743602595200703,0.8336155246717398,1.4389200804570226,0.1046295567765903,0,True,-0.3113045444738677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,102867.0,0,0.9533636043412113,0.7336557917230072,1.1025819408366553
