window,mass_GeV,draw_count,summary_scope,quantile_method,eps2_up_mean,eps2_up_median,eps2_up_q16,eps2_up_q84,eps2_up_min,eps2_up_max,p0_analytic_mean,p0_analytic_median,p0_analytic_q16,p0_analytic_q84,p0_analytic_min,p0_analytic_max,Z_analytic_mean,Z_analytic_median,Z_analytic_q16,Z_analytic_q84,Z_analytic_min,Z_analytic_max,A_hat_mean,A_hat_median,A_hat_q16,A_hat_q84,A_hat_min,A_hat_max,sigma_A_mean,sigma_A_median,sigma_A_q16,sigma_A_q84,sigma_A_min,sigma_A_max
window_3p0,0.056,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.23829258621101e-06,4.24434727947993e-06,3.8912423157855904e-06,4.5488354432927756e-06,3.797062774535037e-06,4.683405624555657e-06,0.49999311292015686,0.5,0.5,0.5,0.4999311292015692,0.5,1.726334915006e-05,0.0,0.0,0.0,0.0,0.0001726334915006,-8842.164751032105,-8659.491682035823,-11499.863140362315,-6481.624173575787,-12561.839437709345,-5522.462886834177,5837.756091986295,5845.392524557152,5795.6543126749475,5865.59989442486,5786.808614472062,5872.816836016902
window_3p0,0.057,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.874952737311844e-06,4.891439697982183e-06,4.343451775946586e-06,5.457108520192384e-06,4.0210005333584544e-06,5.778387365803798e-06,0.49326437561742686,0.5,0.4858630089714623,0.5,0.4579720118376085,0.5,0.01690747091541649,0.0,0.0,0.03545971156138118,0.0,0.105544169269162,-2701.3723600674484,-2319.5234210082904,-4890.022600817081,-354.5477006327229,-6902.497802132262,637.5272200278681,5875.269271424933,5879.495858220614,5863.352559874417,5888.236247630224,5834.085647388307,5898.308318354701
window_3p0,0.058,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.4077419974204895e-06,6.21003425452261e-06,5.230547926269987e-06,7.652384930047097e-06,4.796445863013301e-06,8.397965310330367e-06,0.30122401833617707,0.3009198281281399,0.1403214177090017,0.47138712521884574,0.0885300282561678,0.5,0.5827205425343831,0.5234146787507385,0.07204060015700198,1.0832735397321898,0.0,1.3498626118086312,3347.1848079897272,3084.3481051735807,309.96653225945545,6496.171037504826,-1055.437745229268,8098.251852241053,5979.525575516591,5979.33760467895,5964.03347529903,5990.504243500479,5957.498515623109,6008.966086410567
window_3p0,0.059,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.688353543783536e-06,6.049589661720504e-06,5.38655459922069e-06,8.887670959415807e-06,4.806963043306807e-06,9.14023735885623e-06,0.23471300981002843,0.26057457697023,0.039118840976615804,0.36876958378391594,0.0317252615549961,0.4908298649455529,0.8761789342240609,0.6417036617570702,0.3380904237717744,1.7617497064219465,0.0229881443483073,1.856021292882898,5283.65131284188,3886.0539002723826,2038.1881214090786,10693.083556186559,138.22564861493186,11237.343820582171,6054.175744804549,6056.42705505187,6036.513665533638,6065.143706684448,6031.974011674879,6077.5674076618125
window_3p0,0.06,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.196487169840732e-06,5.670873380509583e-06,4.944268351708979e-06,7.808726868591426e-06,4.559608877009992e-06,9.549953920459548e-06,0.24068326711193003,0.24840023916905712,0.07362616288697771,0.38245030370149763,0.0111780952715901,0.4665199005360043,0.8720663942058134,0.6796339494478183,0.30309564366275044,1.5817765018092866,0.0840209171727641,2.284261101050183,5298.747361448448,4134.150840473323,1837.4509934420753,9637.491131485785,511.2353193668799,13836.890205965216,6080.800758585632,6086.49500321292,6063.40225134879,6093.865489412142,6061.394125507765,6099.285811350608
window_3p0,0.061,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.727610769163463e-06,5.403828300112204e-06,4.554878349768669e-06,7.130540524332401e-06,3.982552217563958e-06,8.485908110677267e-06,0.2649928584598296,0.2704635909359344,0.08123605155720517,0.4280622147999212,0.0239175632462996,0.5,0.7581428054500052,0.6230522318041224,0.18151164600627634,1.4170123451471528,0.0,1.9788302051919255,4681.812902790614,4008.853373226666,1146.0369870565921,8984.732244365523,-1298.9026953899208,12527.66300112094,6331.357628936536,6333.809573506302,6311.126256003772,6343.548226391681,6310.087612080177,6357.389016680078
window_3p0,0.062,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.8077349508668566e-06,4.931171747670153e-06,3.5745272090788145e-06,5.703430963607361e-06,3.328772359268035e-06,6.9632636526105445e-06,0.31966042488799173,0.28654000056362994,0.17059893152824135,0.5,0.0604672641399311,0.5,0.531312214388717,0.5635554740857737,0.0,0.952784305453195,0.0,1.5508629611610265,2597.859012824581,3507.955974965025,-2167.1852421948697,6081.795083426319,-3916.865458875352,9870.073980375584,6387.399542571097,6390.704375917186,6364.628311146735,6405.821332494363,6355.820888742445,6409.076931357587
window_3p0,0.063,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.494298561891674e-06,4.104145648575022e-06,3.3555197376133122e-06,5.491425233275026e-06,3.1084225066216183e-06,7.185173076141794e-06,0.3442548596573996,0.410137395646598,0.17117562072131412,0.5,0.038114664047543,0.5,0.4855185292329855,0.2279719417060349,0.0,0.9731855492468101,0.0,1.7729962510006378,2152.8849180456077,1224.4978487092,-2680.3005121145193,6300.986767784392,-4383.728479365652,11500.748625996952,6474.429576306907,6471.399277665753,6451.525966671871,6498.386469752735,6441.983773534402,6504.8039753378935
window_3p0,0.064,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.224459518802804e-06,4.391985868580907e-06,2.8552076296930206e-06,5.351967716673984e-06,2.511303572833212e-06,5.633803073151034e-06,0.3145921492017892,0.304300455031552,0.14545701100413413,0.4999571448726482,0.1183839948015137,0.5,0.5370329286566028,0.51556566799386,0.00010742187499999999,1.0640657652337793,0.0,1.1831038565945475,1396.4079693138494,3363.2171102916627,-5906.517136932287,6883.1896068205915,-9945.729315953264,7811.997965370152,6500.138059832828,6501.884074638798,6477.564589698303,6512.218466532011,6472.375133454802,6546.4417680293045
window_3p0,0.065,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.1915206889210764e-06,4.27450275949475e-06,3.0674685930184773e-06,5.125181808399021e-06,2.355857658278869e-06,6.1616425866656e-06,0.2935583110778719,0.28431286452565874,0.14745174475842987,0.4439001607526299,0.0543811623243664,0.5,0.6095101279029207,0.5701795007784878,0.1431048479843785,1.0510914936741744,0.0,1.6037810427723052,1891.2397587183139,3621.577242134149,-4666.9557350008245,6916.269290500039,-10914.06937651985,10528.918734047642,6585.956460062256,6586.288782609428,6571.568718012509,6599.760384767356,6566.00235746511,6610.018493330975
window_3p0,0.066,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.938497098273223e-06,4.014666987136409e-06,2.7514096712680737e-06,4.497710563260492e-06,2.4207498345014207e-06,6.313747830309583e-06,0.3088468908241445,0.2931147521647314,0.19928398259225147,0.4999571448726482,0.0305213592459318,0.5,0.5785475787279848,0.5445632485590066,0.00010742187499999999,0.8473516111925677,0.0,1.8731859014345889,2204.8351630763887,3517.8785153894714,-4254.438375913927,5524.630492506628,-7558.351875483112,12152.65097094515,6509.21998679058,6508.917932695495,6498.300314246647,6516.7333052054455,6491.209529533321,6536.701197262942
window_3p0,0.067,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.7223886701785977e-06,3.759382094610566e-06,2.952597683763185e-06,4.4851420517588795e-06,2.572813578227957e-06,5.4363438437048e-06,0.3418846537352391,0.3331649110874989,0.18264859051656265,0.5,0.0694223355992245,0.5,0.46545372233138044,0.4324834132303522,0.0,0.9238521816460459,0.0,1.4801070846015898,2186.6740361114835,2865.6271047850323,-1518.1093886546823,6042.676421068389,-4764.064075217333,9769.737063407523,6618.071519667395,6617.946429577185,6604.430694551724,6632.174007045768,6589.136768532309,6647.289390225515
window_3p0,0.068,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.5693872038024404e-06,3.638261508316887e-06,2.866270304302118e-06,4.275352546446177e-06,2.3688943011303735e-06,4.31367970349665e-06,0.33313383431165133,0.3370745024748167,0.1905009736674388,0.46607265351053684,0.1803406666081159,0.5,0.4581933829851225,0.4266889637742336,0.08557977916267358,0.8762616492484785,0.0,0.9140675862488696,2010.7059872378327,2866.6040144181625,-2002.7509062625295,5825.732910878847,-6173.496553230485,6047.386776396323,6644.216238620405,6648.244695918762,6625.839904106403,6658.941109347439,6610.476908143172,6671.597318171254
window_3p0,0.069,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.198394543977919e-06,2.8949891619586903e-06,2.3920234789068745e-06,3.920137875441825e-06,2.114185271593968e-06,5.300999288359302e-06,0.3849994498772146,0.5,0.22488026491596935,0.5,0.0506194174464303,0.5,0.35492586270270915,0.0,0.0,0.7655163540105014,0.0,1.6388772101533948,344.0779690927716,-341.5761867429152,-4856.170502968399,5009.462346636863,-8458.777695539977,10799.87812049506,6570.865556603407,6568.039321613822,6550.099178719809,6594.637474351668,6536.610458969033,6608.33258798219
window_3p0,0.07,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.7918363084543685e-06,2.507767837156337e-06,2.1400442966482026e-06,3.3183723921024356e-06,1.963857533205534e-06,5.187020697754792e-06,0.4311981126229423,0.5,0.36567598806709534,0.5,0.0518663042560471,0.5,0.2269956558993802,0.0,0.0,0.360014538968522,0.0,1.6270211378446553,-2492.018974117576,-3039.700917886099,-7908.763129343171,2281.0119847061796,-11013.605325443918,10873.441880368538,6680.659504901751,6682.659071881621,6661.810272301688,6696.611382306764,6655.793077554923,6709.406867247522
window_3p0,0.071,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.21793184817756e-06,2.0495467161148755e-06,1.8865577899024903e-06,2.4733271314977813e-06,1.742162164974926e-06,3.5274329084139567e-06,0.4758641194317823,0.5,0.5,0.5,0.2586411943178228,0.5,0.06475401954988448,0.0,0.0,0.0,0.0,0.6475401954988448,-6610.637397693703,-7448.551399460797,-10674.789574104148,-2454.5643693471166,-14316.236461907283,4246.9031807029505,6574.081048368501,6578.38703467129,6560.887277401037,6580.953635797371,6548.15530915813,6608.902146580036
window_3p0,0.072,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.9477670966505733e-06,1.8644871755398707e-06,1.8180959716199005e-06,2.123314011092508e-06,1.6846214009279352e-06,2.316448778905943e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-9350.405542666524,-10616.961521367924,-11599.402238303548,-5880.865866261394,-15406.157237434234,-3475.759106564854,6644.848889583792,6646.656063343542,6636.415024170419,6651.55602085231,6626.0485580210525,6667.110205396599
window_3p0,0.073,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.931229788500765e-06,1.8969688061349708e-06,1.7919698488929072e-06,2.0686144276515173e-06,1.7726979369486e-06,2.159169517168602e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-8432.642667749762,-8818.927583665467,-11143.267315000108,-5891.826694585821,-11607.19230012446,-4597.43232718142,6629.173802362177,6628.9542241052095,6619.658703332807,6639.069770836963,6615.880029820716,6646.03264343049
window_3p0,0.074,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.956885968940543e-06,1.921798199960005e-06,1.7949586650603005e-06,2.1127656205623127e-06,1.7721284853895255e-06,2.3649814054777973e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-7026.925405571239,-7182.939705650222,-9717.120868698015,-4572.822920859382,-10184.11662980474,-1777.8944029509762,6565.894514944766,6564.645863810121,6554.886618235621,6579.032853505754,6546.937789474927,6584.534207271274
window_3p0,0.075,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.19461794430566e-06,2.0908723478147304e-06,1.9662553853925265e-06,2.4159919761203117e-06,1.7355426058221575e-06,2.9214703662480517e-06,0.48740391633323166,0.4999513009916457,0.4999026019832914,0.5,0.3744287553991505,0.5,0.03211227543499678,0.0001220703125,0.0,0.000244140625,0.0,0.3201461918499678,-3491.904145935702,-3981.2982613173263,-5733.796860800236,-943.3170421654703,-9820.852612805233,2471.470044349969,6531.204365349842,6533.03790007056,6515.926714699716,6546.961776719413,6502.327067251565,6548.107411342022
window_3p0,0.076,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.2943436829599016e-06,2.4660354641212745e-06,2.289176579112901e-06,3.310501791905279e-06,1.863035845779142e-06,9.639270535883816e-06,0.4029979416132634,0.48962644383736625,0.2778441751118915,0.5,0.1729177246009595,0.5,0.2634936944125717,0.02601421665287135,0.0,0.589353440839372,0.0,0.9426978973035832,1490.3268244871374,-74.62055475404998,-1424.253141031472,5036.147271774311,-6426.0416186039165,12039.246838388806,7872.5412825836665,6505.473766233431,6472.326361824403,6527.1617352235735,6452.826163267218,20254.736862697835
window_3p0,0.077,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.145128149675689e-06,3.1124195855548695e-06,2.722576056113737e-06,3.6106945333112698e-06,2.2387531647970025e-06,3.855448359088822e-06,0.26362985744415707,0.2553526114081551,0.15374258570202398,0.3760182140255619,0.1064532263015412,0.5,0.6731298615264448,0.6578363163510872,0.3160105648359558,1.022665943387435,0.0,1.2456131489635456,4258.820128931987,4278.934059694571,2044.3020105949024,6791.478178122268,-1466.9784914434304,8104.874785206543,6498.341255651071,6505.17166960348,6469.839019016514,6519.375584720677,6453.721833500984,6528.38517476601
window_3p0,0.078,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.954656463226236e-06,3.5418192586845346e-06,3.040706932447884e-06,5.180800188414768e-06,2.702410811422014e-06,6.4701799928049e-06,0.25617977616660914,0.20688233419072177,0.1305528939084439,0.4421234607711556,0.0879701928781049,0.5,0.7196402054346727,0.8265830694893779,0.14780851846699727,1.1238915869640513,0.0,1.3533608264119257,2389.5913427935907,5381.1518598709135,-4252.170071038577,7318.5272784366925,-13629.736668613536,8791.31993241133,9222.50656216774,6480.336049558551,6447.497687792853,14182.821425184402,6440.884029686055,20237.99365271018
window_3p0,0.079,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.6484129370678773e-06,3.7200077600380997e-06,3.2563984714678416e-06,3.937551496209366e-06,3.093998434000626e-06,4.063237994856676e-06,0.13235126363915725,0.11368749157848279,0.08401362477810455,0.19944121096935716,0.072424045920144,0.2387403081423196,1.149244175263679,1.2076088157834097,0.8446189391338813,1.3786966180792806,0.710360492003029,1.4579726136360491,7503.906661122635,7889.493628008264,5503.755438688078,9017.90874027461,4608.3402971821615,9536.119136684949,6517.252077586962,6519.8329759665185,6493.946071129593,6536.3992311709,6485.07861180338,6546.349722669684
window_3p0,0.08,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.5590379737567517e-06,3.554315000228677e-06,3.281885925397891e-06,3.8070991278607594e-06,3.188510631842107e-06,3.91249206812625e-06,0.12637286196273517,0.12205052447135945,0.08741899786655977,0.17242599496913152,0.0755444218368669,0.1924635374408784,1.1636759573511841,1.1651149729452381,0.9449529783094901,1.3578311665154497,0.8688538496121075,1.4356960712157243,7451.4961445923545,7462.3534815851435,6023.274537389031,8712.174878189257,5532.252585285133,9223.21205273114,6402.612657342368,6402.890678969576,6386.210742022471,6416.499470948351,6376.634459879827,6427.979711283152
window_3p0,0.081,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.0823305101272055e-06,3.5082715346792186e-06,3.3776622633828105e-06,3.831042998912231e-06,3.236519127293328e-06,9.089507928132256e-06,0.14410423363170227,0.14351428098487884,0.09980850301633677,0.16752334352739431,0.0758706140883222,0.2800574858494064,1.0882434718185439,1.0647916240829423,0.9651203617756042,1.283150935279784,0.5826707437461365,1.433408158681662,7800.470447006288,7327.356668225354,6626.229573083666,8901.597815658395,5935.37984426852,11604.63738452615,7833.4496817537965,6429.082309779531,6417.566913684613,6447.39124741841,6406.976935410582,20474.928356734417
window_3p0,0.082,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.1023295803983444e-06,3.1362486899152433e-06,2.9151756304508006e-06,3.244703951481691e-06,2.8450063114418357e-06,3.3905497089801635e-06,0.20441534820619073,0.19260638393859975,0.16853904219119292,0.25144126289855695,0.1404637855744478,0.2761981780250322,0.8346814258063139,0.8683444914718175,0.6699636126752938,0.9604412372370721,0.5941730798889715,1.0782379699343727,5333.307297329279,5542.96899727217,4277.3100630703975,6136.303426646246,3822.6910882107472,6911.268119638268,6375.040867298112,6376.424086901001,6362.667522276659,6385.3498082094475,6354.344626167032,6394.768331398208
window_3p0,0.083,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.4535946480854383e-06,2.4660422924564553e-06,2.318657983815631e-06,2.612435592680841e-06,2.196214144193067e-06,2.641316690091872e-06,0.4065756437589595,0.4017899548909931,0.3480664254959011,0.4614568862356518,0.337449898102775,0.5,0.23839423607943075,0.24871749920543335,0.0971210381582633,0.3905775943467531,0.0,0.4194328832120728,1433.3655982771338,1579.8530933765833,488.4891082392352,2529.8465859499056,-520.3869156400543,2671.7052511639604,6354.406764876023,6359.04162740756,6338.570898972846,6365.97846696178,6332.9483764742,6373.3029464809115
window_3p0,0.084,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.1889869519504556e-06,2.1884432994478214e-06,2.0747605912147325e-06,2.296768588303024e-06,1.960009684849858e-06,2.404271925040838e-06,0.4827018388999593,0.5,0.4658313052534495,0.5,0.4096052703602932,0.5,0.04357925061879606,0.0,0.0,0.08575320183136269,0.0,0.2285604840451283,-298.9209027522326,-196.90240027523262,-1249.951506598161,540.7674539321968,-2387.982913456949,1435.0367887777843,6298.719419243666,6303.009859890541,6283.446884817618,6310.325333504449,6277.621571643255,6317.276271332851
window_3p0,0.085,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.8667394759805518e-06,1.8814348626530263e-06,1.7818277449660244e-06,1.923658823740787e-06,1.7162536714496025e-06,2.053874563844154e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-3001.569192265583,-2681.9629572744952,-4017.9187457478524,-2253.3921792018928,-5022.697829190852,-934.59500844661,6195.100755030389,6199.583299562582,6178.243273887545,6207.807124187603,6172.794482926468,6215.011102913989
window_3p0,0.086,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7377535327869208e-06,1.7414696050795528e-06,1.670914748349677e-06,1.791777037616255e-06,1.623529571539637e-06,1.8980281490921337e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-4758.220725792696,-4655.953607845239,-5794.831064353891,-3840.7136851318614,-6648.651752065811,-2480.855809361865,6214.869786149213,6219.872584684263,6195.26356879489,6229.5747405484535,6189.783338847317,6237.440257129049
window_3p0,0.087,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.6259945099291003e-06,1.6192062117924547e-06,1.577014910372878e-06,1.677407289854213e-06,1.5477324261612646e-06,1.751125496082919e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-6382.67134245765,-6510.965318576624,-7355.17969543816,-5278.940620567743,-7933.464024622161,-4133.579730224561,6183.688091239168,6189.2285600627165,6161.446670934407,6200.513058746094,6155.162837332015,6210.325342780279
window_3p0,0.088,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.607206539735079e-06,1.5910979852963261e-06,1.5601617084130746e-06,1.6629084012637278e-06,1.5473125076905643e-06,1.7157847301873392e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-6442.0295134583885,-6765.904207831281,-7412.847553746274,-5294.186501281871,-7607.875249691056,-4418.101175057023,6144.2226423366965,6148.413860226851,6122.574793682087,6160.9908203075565,6115.346491903143,6171.864064294957
window_3p0,0.089,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7123538943552555e-06,1.691436913812244e-06,1.659990208875624e-06,1.7818419258952958e-06,1.653362009853794e-06,1.8313672759030031e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-4315.623683733322,-4601.767813097662,-5187.640799176546,-3185.6425406354447,-5276.482290276285,-2610.3919619812373,6081.681077632397,6084.3363450457255,6062.562972060263,6096.7185436676,6054.916634051707,6108.098903066594
window_3p0,0.09,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.9338214089550264e-06,1.9078528856217125e-06,1.8563972328162889e-06,2.0360624427938035e-06,1.8441214314276576e-06,2.072071752625708e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-1642.1838613543891,-1880.2623493242093,-2449.778516752825,-592.9056392031151,-2634.5141502329475,-290.5827260581313,6085.869103051069,6088.616421724895,6066.929241938645,6100.620814745571,6059.302075376954,6112.150999167647
window_3p0,0.091,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.352520884249917e-06,2.3480609630962017e-06,2.2610904699757242e-06,2.464877634388165e-06,2.2184216969458077e-06,2.5003441403264436e-06,0.3769736380915306,0.37477202059270487,0.33155315256197326,0.41580772916732833,0.3171221984606489,0.4368556168348098,0.31515918873245213,0.3193271764852045,0.21265231360419612,0.43572442431600333,0.1589462346996855,0.4757613655532834,1921.0751681106744,1913.7621916172507,1292.4439167737282,2696.718705174958,957.0767913778196,2938.5228767521367,5997.669618050165,6000.440781499521,5980.287814066633,6011.099122435129,5973.061444670302,6021.95501433235
window_3p0,0.092,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.9375528979266716e-06,2.614759788223467e-06,2.5159951757549237e-06,2.6821006321483835e-06,2.4888925249501677e-06,6.055948312597184e-06,0.2628296102255566,0.2727312220633315,0.24670164155745636,0.3100322677867229,0.0962488986945206,0.3209649372549678,0.6529077105082821,0.604582841784155,0.49576959647622976,0.6852735276257453,0.4650022092377059,1.3032254690323593,4571.532831987396,3625.5716857954476,2981.9535521409384,4080.737561234223,2797.786454591444,14417.092388632936,6476.818510077404,5996.290648970856,5984.393035750918,6007.717759649518,5975.3402021920165,10818.361460082016
window_3p0,0.093,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.583181513147849e-06,2.582913604885175e-06,2.515484140853457e-06,2.6576971155881295e-06,2.4586211896496533e-06,2.6893730385647976e-06,0.2776242540992353,0.27488353297506385,0.2509863525438398,0.30371198262898097,0.2395330302865138,0.3272326091168124,0.5917338119549831,0.598182577904624,0.5137578090524416,0.6714539294601684,0.4475677003210765,0.7078054836169643,3495.5616674102603,3513.9095720039923,3055.0314684897735,3963.525153994487,2662.9335531867914,4192.478163544473,5946.878630747558,5945.5197049635335,5936.903094176044,5956.132480449399,5927.799415031912,5966.420663721828
window_3p0,0.094,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.3291963021510535e-06,2.3196101305404882e-06,2.2760432677164423e-06,2.399653997810295e-06,2.23674922866844e-06,2.441190103901776e-06,0.37595658704589874,0.37525907061404506,0.33954133162720457,0.4066611670543427,0.3242100569428499,0.4410209393193028,0.31739012633426744,0.3179644224545733,0.23635129691257367,0.4137153262567078,0.1483812727594452,0.4559580927297427,1931.1402187562599,1873.7334685592086,1550.0065008248423,2432.860385067884,1220.455916823886,2686.0422887871564,5889.904178131649,5890.88860849131,5878.1251792771955,5899.662088321337,5870.795121562811,5908.774328759357
window_3p0,0.095,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.033280216917513e-06,2.0201256360264666e-06,1.97554403944488e-06,2.090253122159063e-06,1.9522124378139286e-06,2.160659688889894e-06,0.4914404764021091,0.5,0.4818811473450863,0.5,0.4475399571751486,0.5,0.021500676974409952,0.0,0.0,0.045456446486145746,0.0,0.1318791071536959,-190.9572916452378,-290.0658204146896,-687.6124846939658,268.555958996017,-806.6520001196618,774.6623979149058,5864.019627424006,5866.517805987218,5850.811670583239,5874.413490931377,5844.431734590176,5882.842847868781
window_3p0,0.096,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7275877346886886e-06,1.717027300151786e-06,1.6925699004101323e-06,1.7717194220051318e-06,1.655192806411274e-06,1.816350924266491e-06,0.4999862258405191,0.5,0.5,0.5,0.4998622584051908,0.5,3.452669830012e-05,0.0,0.0,0.0,0.0,0.0003452669830012,-3110.472820068854,-3177.0633453613855,-3526.7643966431147,-2586.058819981217,-3979.337581243456,-2058.761486870453,5808.023278528661,5811.2358081034145,5794.0563298034285,5818.7764651483085,5788.270980368844,5826.873054430276
window_3p0,0.097,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.637412524209563e-06,1.5891266919150142e-06,1.5666336457510187e-06,1.6504303805933442e-06,1.5311046191241752e-06,2.0386104282280776e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-5412.047547481499,-4938.557732804846,-5581.765542236749,-4445.577443184205,-10420.509318763894,-3728.1483191561424,5989.036746058361,5760.158270165751,5743.033647739992,5771.764322754234,5737.112501354105,8085.19107262486
window_3p0,0.098,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.6012099612134024e-06,1.5990254039343027e-06,1.5635734867735146e-06,1.640036752908953e-06,1.5270343716666918e-06,1.6690594892102098e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-4591.891273436662,-4643.061075622167,-5096.014019842753,-4010.9679432818702,-5733.192533088222,-3589.349097054846,5703.578122326429,5705.717560799243,5690.340959869829,5714.113607669918,5684.21491314213,5722.68774456485
window_3p0,0.099,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7415578927053067e-06,1.7463566418342947e-06,1.6834264811503027e-06,1.7919811135091508e-06,1.6401401288548234e-06,1.8228843373133403e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-2783.4615939476353,-2733.6856899299964,-3414.3511772334896,-2200.051501343473,-4010.201366744713,-1853.7983515010103,5697.181608779885,5699.445594886416,5682.909027207183,5708.469719014237,5676.686086166425,5717.582774896256
window_3p0,0.1,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.9254265065518403e-06,1.9469730562901865e-06,1.8434803200642656e-06,1.9890248296896683e-06,1.7945975311531615e-06,2.0158502410792216e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-731.3891251259763,-569.1820846046222,-1406.3614740544028,-190.65481067518007,-1900.9593017705877,28.34226756299851,5608.387222458297,5609.10178614628,5595.8788133469025,5618.7583259826115,5589.037542995275,5628.169702553094
window_3p0,0.101,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.1793941775095015e-06,2.2076434860559544e-06,2.0704911975529372e-06,2.2630685509286116e-06,2.021051022861747e-06,2.2684763532648194e-06,0.4201176718371449,0.40570215042600777,0.38140953766766483,0.46958619729127027,0.3773212236575755,0.5,0.20266677816545728,0.23875461939517784,0.07631019959744091,0.30178099147816917,0.0,0.3125238409484848,1138.2799841122526,1337.1426630186188,425.7445117193741,1692.2914647428677,28.298276828409332,1749.313179758809,5598.819689154197,5598.749688363701,5587.041824316716,5608.908489971366,5579.639966819217,5618.709691555435
