draw_index,mass_GeV,eps2_up_ratio_3p0_over_2p25eq2p5,delta_log10_eps2_up_3p0_minus_2p25eq2p5,delta_p0_3p0_minus_2p25eq2p5,delta_Z_3p0_minus_2p25eq2p5,delta_A_hat_3p0_minus_2p25eq2p5,scope
4,0.183,1.0010717560419633,0.0004652084844760651,-0.00046817126657909547,0.0027574694823784274,7.67506423166742,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.184,1.0010957052108334,0.00047559821669196367,-0.000590290604225302,0.002722740380371569,7.479140329724487,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.185,1.001052322037662,0.0004567773578321166,-0.0006753544723893945,0.002528473019598576,6.8298953323737805,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.186,1.0009932017932108,0.0004311279950819369,-0.004794572333776226,0.013969612637212747,6.059890807119245,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.187,1.0008998669850722,0.00039063153420126895,-0.0007963892352891855,0.0020200793818771767,5.170100829497471,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.188,1.0007175781676938,0.0003115284789085848,0.0,0.0,4.361626389752814,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.189,1.0005605463056175,0.0002433739625642417,0.0,0.0,3.63093377463224,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.19,1.0004865741274498,0.0002112650646983738,0.0,0.0,3.105887287195401,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.191,1.0003706876648037,0.00016095777664482114,0.0,0.0,2.0445756448325483,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.192,1.000310355521932,0.00013476477918850094,0.0,0.0,1.3236559394199503,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.193,1.0002645806474402,0.0001148907169410407,0.0,0.0,0.5811872327190031,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.194,1.000183017674624,7.947629361826358e-05,4.8699008717123515e-05,-0.0001220703125,-0.4473803887772192,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.195,1.0001181181109255,5.129501441203388e-05,0.0,0.0,-1.1266135571140694,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.196,1.000063054768759,2.738347480946146e-05,3.443539934372408e-05,-8.631674575031098e-05,-1.4847323990316,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.197,0.9999652166095634,-1.5106497257555418e-05,0.0,0.0,-1.9818045718417352,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.198,0.9998789459397215,-5.25762927425788e-05,-3.443539934372408e-05,8.631674575031098e-05,-2.1837467454247417,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.199,0.9997985034234295,-8.751766887904466e-05,0.0004155179342517634,-0.0010496103011673058,-2.314173755874492,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.2,0.9997083317060079,-0.00012668840702012574,0.0004935501723152824,-0.0012746967754776184,-2.7437360796967596,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.201,0.9996461419493927,-0.00015370579537599127,0.0005326305715641078,-0.0014318148085935012,-3.022003498428944,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.202,0.9995495546500928,-0.00019567000249409716,0.0006212928470679668,-0.0016986286471686318,-3.5506059699882826,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.203,0.999504461231835,-0.00021526309259289889,0.0006619669558435848,-0.002007555590729293,-3.7041237117609853,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.204,0.9994781511306744,-0.00022669523980844986,0.0005208346051064905,-0.0019074475850389128,-3.7874255042477216,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.205,0.999434505579463,-0.0002456605727765293,0.0004840812604701983,-0.0020562212654082757,-4.031642975895011,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.206,0.9994295186094498,-0.0002478276171897775,0.0004099116698814964,-0.002086299720064133,-4.01251685378611,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.207,0.9994151759571442,-0.0002540601521818786,0.00038033295938860734,-0.0021357750929034136,-4.099799572792563,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.208,0.9994111093329298,-0.00025582730170281565,0.00035065784019980284,-0.0021496004612133746,-4.084527015445474,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.209,0.9994051118960031,-0.0002584334980459957,0.00034011927401320086,-0.0021841764773404826,-4.13087042653342,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.21,0.9993976261583088,-0.00026168645994317785,0.0003963800536107981,-0.002150659545103517,-4.060204480980701,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.211,0.9993979825308175,-0.00026153159607122944,0.0004857049958152948,-0.0020710769251881533,-3.946743103573681,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.212,0.9993991665203582,-0.00026101708650738686,0.0005605489607074798,-0.002030119710224265,-3.8725659077172168,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
4,0.213,0.9994287734077016,-0.00024815143905154713,0.0006293156802887889,-0.0019077695187343924,-3.6745958720621275,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
