window,draw_index,mass_GeV,attempt_01_source,attempt_02_source,attempt_01_finite,attempt_02_finite,attempt_01_lml,attempt_02_lml,targeted_repair_attempt_count,all_attempt_sources,all_finite_lml,selected_source,selected_attempt,selected_lml,branch_multiplicity,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status,interpolated
window_2p25eq2p5,4,0.065,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1648.8060867679872,1648.80608712873,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1648.80608677|1648.80608713,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,attempt_02_55_75MeV,1648.80608712873,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.066,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1651.34517429447,1651.3451735877572,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1651.34517429|1651.34517359,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,attempt_01_full,1651.34517429447,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.067,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1646.4463612582197,1646.446361234675,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1646.44636126|1646.44636123,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,attempt_01_full,1646.4463612582197,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.068,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1647.6090209925137,1647.6090205019984,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1647.60902099|1647.6090205,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,attempt_01_full,1647.6090209925137,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.069,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1652.5806654854157,1652.580665293622,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1652.58066549|1652.58066529,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,attempt_01_full,1652.5806654854157,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.07,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1646.9044213715667,1646.904419688565,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1646.90442137|1646.90441969,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,attempt_01_full,1646.9044213715667,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.071,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1652.6388271235269,1652.6388273545738,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1652.63882712|1652.63882735,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,attempt_02_55_75MeV,1652.6388273545738,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.072,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1646.9407141728668,1646.940713836316,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1646.94071417|1646.94071384,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,attempt_01_full,1646.9407141728668,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.073,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1646.7451139519717,1646.7451149703782,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1646.74511395|1646.74511497,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,attempt_02_55_75MeV,1646.7451149703782,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.074,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1647.6099961968732,1647.6099965567876,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1647.6099962|1647.60999656,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,attempt_02_55_75MeV,1647.6099965567876,1,2,False,stable_reproduced,False
window_2p25eq2p5,4,0.075,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,True,True,1647.1524147144776,1647.1524146270574,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_04/attempt_02/results_single.csv,1647.15241471|1647.15241463,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_04/attempt_01/results_single.csv,attempt_01_full,1647.1524147144776,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.055,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1667.4041774934888,1667.404176674517,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1667.40417749|1667.40417667,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1667.4041774934888,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.056,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1661.5422061634038,1172.644395282677,1,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repairs/window_2p25eq2p5/draw_05/m056/attempt_03/results_single.csv,1661.54220616|1172.64439528|1661.54220549,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1661.5422061634038,2,2,False,resolved_reproduced_max_lml,False
window_2p25eq2p5,5,0.057,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1658.8868863897976,1658.886886935756,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1658.88688639|1658.88688694,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1658.886886935756,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.058,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1656.8505765584089,1656.8505778876795,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1656.85057656|1656.85057789,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1656.8505778876795,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.059,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1655.5644930210035,1655.564492896269,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1655.56449302|1655.5644929,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1655.5644930210035,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.06,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1659.7542966011245,1659.7542951479684,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1659.7542966|1659.75429515,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1659.7542966011245,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.061,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1653.8707448164585,1653.8707441756353,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1653.87074482|1653.87074418,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1653.8707448164585,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.062,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1655.0716317184565,1655.0716318368711,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1655.07163172|1655.07163184,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1655.0716318368711,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.063,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1655.2952807938475,1655.295281381956,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1655.29528079|1655.29528138,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1655.295281381956,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.064,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1654.3603540985953,1654.3603550027103,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1654.3603541|1654.360355,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1654.3603550027103,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.065,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1648.806087885596,1648.806087831677,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1648.80608789|1648.80608783,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1648.806087885596,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.066,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1655.5543878925866,1655.5543870911144,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1655.55438789|1655.55438709,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1655.5543878925866,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.067,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1650.372826692402,1650.372826920235,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1650.37282669|1650.37282692,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1650.372826920235,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.068,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1651.024793392379,1651.0247938560162,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1651.02479339|1651.02479386,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1651.0247938560162,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.069,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1657.4796791999663,1657.479679650908,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1657.4796792|1657.47967965,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1657.479679650908,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.07,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1651.5126859309978,1651.512685023604,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1651.51268593|1651.51268502,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1651.5126859309978,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.071,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1658.0069542774506,1658.0069544621645,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1658.00695428|1658.00695446,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1658.0069544621645,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.072,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1650.540340925548,1650.540340687345,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1650.54034093|1650.54034069,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,attempt_01_full,1650.540340925548,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.073,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1649.6733125533162,1649.6733126612785,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1649.67331255|1649.67331266,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1649.6733126612785,1,2,False,stable_reproduced,False
window_2p25eq2p5,5,0.074,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,True,True,1651.7296267124675,1651.7296268223483,0,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_2p25eq2p5/draw_05/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,1651.72962671|1651.72962682,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_2p25eq2p5/draw_05/attempt_02/results_single.csv,attempt_02_55_75MeV,1651.7296268223483,1,2,False,stable_reproduced,False
