mass_GeV,paired_draw_count,summary_scope,eps2_up_ratio_3p0_over_2p25eq2p5_mean,eps2_up_ratio_3p0_over_2p25eq2p5_median,eps2_up_ratio_3p0_over_2p25eq2p5_q16,eps2_up_ratio_3p0_over_2p25eq2p5_q84,delta_log10_eps2_up_3p0_minus_2p25eq2p5_mean,delta_log10_eps2_up_3p0_minus_2p25eq2p5_median,delta_log10_eps2_up_3p0_minus_2p25eq2p5_q16,delta_log10_eps2_up_3p0_minus_2p25eq2p5_q84,delta_p0_3p0_minus_2p25eq2p5_mean,delta_p0_3p0_minus_2p25eq2p5_median,delta_p0_3p0_minus_2p25eq2p5_q16,delta_p0_3p0_minus_2p25eq2p5_q84,delta_Z_3p0_minus_2p25eq2p5_mean,delta_Z_3p0_minus_2p25eq2p5_median,delta_Z_3p0_minus_2p25eq2p5_q16,delta_Z_3p0_minus_2p25eq2p5_q84,delta_A_hat_3p0_minus_2p25eq2p5_mean,delta_A_hat_3p0_minus_2p25eq2p5_median,delta_A_hat_3p0_minus_2p25eq2p5_q16,delta_A_hat_3p0_minus_2p25eq2p5_q84
0.174,10,pointwise descriptive paired differences across ten conditional draws,0.9311144005018658,1.0019596262402946,0.9993774978621398,1.0045129468178098,-0.05284349579938867,0.0008502035348585402,-0.0002705828466594085,0.001955511173447135,9.739801743424703e-06,0.0,0.0,2.727144488158915e-05,-2.44140625e-05,0.0,-6.8359375e-05,0.0,417.3059219121468,28.820152872892777,-2.374072308771538,79.27073937821983
0.175,10,pointwise descriptive paired differences across ten conditional draws,0.9325331214776377,1.002471360683071,0.9995040816654459,1.0048545084231675,-0.05109961893877877,0.0010719669784786667,-0.00021545842287149953,0.0021031441091539094,0.0001345307421555475,0.0,0.0,0.00016390539269469645,-0.0003372192805289,0.0,-0.00041084991203136007,0.0,374.48254218396465,29.96301860219296,6.765130573154801,74.99627525884925
0.176,10,pointwise descriptive paired differences across ten conditional draws,0.9352643962253178,1.0030525974908417,0.9992414019419898,1.0057574420226763,-0.047724184772554065,0.00132370251625602,-0.00032962311326731,0.002493249741600394,9.739801743424703e-06,0.0,0.0,4.8699008717123515e-05,-2.44140625e-05,0.0,-0.0001220703125,0.0,543.8780168084255,31.84660024622508,7.7845496851816645,73.81764418473244
0.177,10,pointwise descriptive paired differences across ten conditional draws,1.0110366681152105,1.0040144635245878,0.9998948762854153,1.007998052760634,0.004655511069471352,0.001739969122005025,-4.577595827687025e-05,0.0034595140275228784,4.869900871712351e-06,0.0,-2.7271444881589172e-05,4.8699008717123515e-05,-1.220703125e-05,0.0,-0.0001220703125,6.835937499999995e-05,81.48722694759063,29.505174624156837,1.7092849371397456,67.32075300467297
0.178,10,pointwise descriptive paired differences across ten conditional draws,1.0046100492815557,1.004863911518732,1.0001148188263735,1.0081929372025245,0.0019945640169192203,0.0021072438461429144,4.9731335891074464e-05,0.003543619673648237,-0.00639231935725863,-0.004711506570572954,-0.013210845336775426,0.0001240594650407373,0.016220283640862698,0.011977598058476244,-0.00031229689249604353,0.03352758069312334,29.472523236093345,32.1733608925949,-1.6379291454140548,55.610647916986764
0.179,10,pointwise descriptive paired differences across ten conditional draws,1.004367586130574,1.005186954009897,1.0006071985887508,1.0075966693490799,0.001890145751178185,0.0022468327428071255,0.0002635850685565799,0.003286613710667687,-0.0034944839401990615,-0.004061925983744746,-0.006288018586780417,-0.0002461218287835791,0.010541495469782636,0.012017810242402005,0.0007118770751477752,0.018899827368929627,29.334647721851546,33.67670130927627,2.4327904075709736,52.1955951777563
0.18,10,pointwise descriptive paired differences across ten conditional draws,1.2046767594394585,1.0057617392593081,1.0010540272980848,1.0075410181203053,0.049441761135223763,0.0024951088520772657,0.00045751702285397046,0.0032627355572531513,-0.0012280995291067826,-0.0030661747506876558,-0.004172572625322364,0.0006901684538854939,0.00510191159088349,0.012718164544953336,-0.0028582747549484337,0.017245968482319757,553.9759959244072,40.27004488352259,6.202862849225712,54.145157129399834
0.181,10,pointwise descriptive paired differences across ten conditional draws,0.9377213570364787,1.0041959279814419,0.9989608849364905,1.0059742865943586,-0.04501148649543394,0.001818455973330746,-0.00045286421641908,0.002586878041390612,0.00448925439380473,-0.0018508460311088479,-0.0026065740544121935,0.0004555040231843863,-0.036164369167182776,0.011162488008600535,-0.0028501809627168133,0.015548823981847315,-786.2131487296193,31.14890025861041,-7.885386774352266,43.730785845342965
0.182,10,pointwise descriptive paired differences across ten conditional draws,1.0033388503461227,1.0036926205482624,1.0015859613903924,1.0059274929330746,0.0014459333067947,0.001600712614521882,0.0006881553392829431,0.0025666766469354483,-0.001288203892418492,-0.001462584839417795,-0.002222828839291599,-0.0006072397954606602,0.008778594753391133,0.00987879275667447,0.0038480733410916823,0.01564361958848367,24.734359591899874,27.5655998772379,11.22114652000073,44.17424637513013
0.183,10,pointwise descriptive paired differences across ten conditional draws,1.0031336041117676,1.003237624562741,1.0017122559019214,1.0057055906533023,0.0013571923193570258,0.0014037565456432866,0.0007428744015651389,0.0024708578190383436,-0.0012264688514549691,-0.0013253937864411494,-0.0022248358618950116,-0.0007243887630073994,0.007774131635611225,0.008289902600801757,0.004442681493563532,0.014694387587260084,22.230806560045174,23.288792923308392,12.356530423083331,41.421715393955694
0.184,10,pointwise descriptive paired differences across ten conditional draws,1.0028641616709884,1.0031254669227418,1.001368994759495,1.0055230334456116,0.0012402873738316168,0.001355253680475954,0.0005941196912538161,0.0023919812615532266,-0.001430511805177803,-0.0015447902695771565,-0.0027194701713213146,-0.0006763102808674515,0.006972317834486974,0.0074838855629931755,0.0031938230112087316,0.013739797616731728,19.46019516394481,21.04075065960933,9.043319966608305,38.17841214464508
0.185,10,pointwise descriptive paired differences across ten conditional draws,1.0023604076769217,1.0023987836652586,1.0006573310125433,1.0049623762696689,0.0010219142961988225,0.0010404413091773534,0.0002853548641207837,0.002149637145688565,-0.0013818477517844817,-0.0014022348953354469,-0.0029860408287402753,-0.0002505388040227221,0.005359966168502439,0.005440063428561903,0.0009959279699488864,0.011767347981553778,14.94196645730067,15.161440411886588,3.446599737346259,32.32515101203322
0.186,10,pointwise descriptive paired differences across ten conditional draws,1.0017697797635383,1.0017320457508685,0.9991110132482557,1.0050578492613989,0.0007655784506719776,0.0007514607491945213,-0.00038628186719577687,0.0021910129940542686,-0.0016302150170312945,-0.0018508169788489792,-0.004530650958643452,0.001226735344438221,0.004797460395083564,0.0054840776375804645,-0.0036208319610667415,0.013372380319098752,9.902901369803862,10.075828952929896,-8.571648664130926,31.44945015388767
0.187,10,pointwise descriptive paired differences across ten conditional draws,1.0012159777235143,1.0012890830742553,0.9977543044730154,1.004994406829046,0.0005251534208844611,0.000559448323649292,-0.0009764005070584148,0.0021636441901321034,-0.0008252404279821046,-0.0009099816882212342,-0.004545986569444902,0.002800931768920478,0.002101109232609663,0.0023180906225677422,-0.007129859557565765,0.011595615853349462,5.534423650923884,6.154310261824378,-17.975628903959453,29.79808934726411
0.188,10,pointwise descriptive paired differences across ten conditional draws,1.0007240044157704,1.0007428383662713,0.9972785501669048,1.0043698843691786,0.0003121395590317988,0.00032249070060652585,-0.0011835221108074023,0.0018936725639328955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344483817484047,2.4190096686340326,-24.6959647233673,28.183868493828395
0.189,10,pointwise descriptive paired differences across ten conditional draws,1.0003663385665826,1.000362421624323,0.9971328568888806,1.003658177448184,0.00015740498369414268,0.00015736067869775994,-0.001246972912400608,0.001585798545406689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1333340693730407,-1.806211937420926,-29.023700281046604,26.618261220080445
0.19,10,pointwise descriptive paired differences across ten conditional draws,1.0607612124415455,1.000506122445375,0.9981031619312369,1.0039220974714196,0.020692920032049054,0.00021975049663724988,-0.0008249227201033804,0.0017000070874257389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362.9129452402166,-5.03299337742942,-32.43430064784015,24.80546988188092
0.191,10,pointwise descriptive paired differences across ten conditional draws,1.1890819669909587,0.9997015903435837,0.9969539743462759,1.0028313241819773,0.04596065732836809,-0.00012965796358077597,-0.0013248970569399532,0.0012278096013575276,-6.062975371632917e-05,0.0,-2.7271444881589172e-05,0.0,0.00015197631345201002,0.0,0.0,6.835937499999995e-05,-497.19725942022797,-16.194338022097327,-44.4083597600433,7.641087216053889
0.192,10,pointwise descriptive paired differences across ten conditional draws,0.9997057790538678,0.9994871228986539,0.997287256530235,1.0024372422793209,-0.0001289354124774711,-0.00022283216109464377,-0.0011797314779242285,0.0010571110722077035,-0.0033853614013617584,0.0,-0.0010993426550964538,0.0,0.0084960119212905,0.0,0.0,0.00275565450381295,-11.46268302335243,-13.53440584005466,-36.98799693913756,14.685367375696055
0.193,10,pointwise descriptive paired differences across ten conditional draws,0.9994336102516087,0.9992337441342138,0.996779230965039,1.002183109398108,-0.0002473229275916644,-0.0003329430710730108,-0.0014011044130953821,0.0009469932780777765,-4.869900871712351e-06,0.0,-2.7271444881589172e-05,0.0,1.220703125e-05,0.0,0.0,6.835937499999995e-05,-14.345848949583432,-16.79912087414141,-41.79181176553024,10.992038867629503
0.194,10,pointwise descriptive paired differences across ten conditional draws,0.999137702860134,0.9989368044286489,0.9965981259926531,1.0018200633051195,-0.00037604435463221007,-0.00046201669171219706,-0.001480107654222458,0.0007896305377695255,9.739801743424703e-06,0.0,0.0,2.727144488158915e-05,-2.44140625e-05,0.0,-6.8359375e-05,0.0,-17.590392559311432,-17.556652899083474,-46.84170190054934,6.459138299122655
0.195,10,pointwise descriptive paired differences across ten conditional draws,0.9988433183194413,0.9986247894745361,0.9962119216374228,1.0014194178523388,-0.0005041343208131543,-0.0005976852425555457,-0.0016484611483743804,0.0006159051655315648,-1.4263609373399432e-06,0.0,-1.9283823632485488e-05,1.9283823632485474e-05,3.5753566749689018e-06,0.0,-4.833737762017415e-05,4.833737762017412e-05,-20.307837345226584,-17.67668166799797,-50.72786441133663,3.4096340513980583
0.196,10,pointwise descriptive paired differences across ten conditional draws,0.9984626013270844,0.9982026283753241,0.9953749392740476,1.0011726293936831,-0.0006701097977873438,-0.0007813210675133853,-0.002013533993509924,0.000508854807759391,3.443539934372408e-06,0.0,0.0,1.9283823632485474e-05,-8.631674575031098e-06,0.0,-4.833737762017415e-05,0.0,-21.087872297093394,-17.394166416847384,-51.271398555157276,1.7677207677934144
0.197,10,pointwise descriptive paired differences across ten conditional draws,1.3314454544277026,0.9990771966280769,0.9947465512986334,1.0027641862973096,0.0629460814749696,-0.00040112342525366884,-0.002287756105695635,0.0011985405064348594,-0.025602669195548027,0.0,-3.443539934372408e-05,0.0,0.06935784437085205,0.0,0.0,8.631674575031098e-05,548.3097244671915,-11.10960674184929,-50.369499914104736,14.519659933865627
0.198,10,pointwise descriptive paired differences across ten conditional draws,1.0143646047200174,0.9986552306141132,0.9938557222975225,1.002805410182866,0.005536990237242812,-0.000584566899079153,-0.002678233943267259,0.001216220478012459,1.4263609373399432e-06,0.0,-1.9283823632485488e-05,1.9283823632485474e-05,-3.5753566749689005e-06,0.0,-4.833737762017415e-05,4.833737762017412e-05,242.17973126571005,-6.24939493255107,-24.789789603420008,481.8922329664535
0.199,10,pointwise descriptive paired differences across ten conditional draws,0.9282525732690337,0.9974437711007103,0.9916576628455545,1.0003599902364353,-0.05265270734363794,-0.0011116223647453793,-0.0036390085091852955,0.00015625988403655794,0.030998926386236508,0.003802362438397461,0.0003596843615818379,0.01015593314885347,-0.08607980049168068,-0.009544553425729702,-0.025524420094540194,-0.0009086430823663956,-462.4281818782192,-18.112998745389532,-57.56947211965501,-1.8533191998074725
0.2,10,pointwise descriptive paired differences across ten conditional draws,0.9969747635241898,0.9976188791794613,0.992787180574233,0.9999577673454328,-0.0013189949035928628,-0.0010354554099976099,-0.003143991237748125,-1.8352412814053384e-05,0.003863833180780929,0.0033845601776011924,0.0006993151099612937,0.00850445449919093,-0.009838870740731073,-0.008609456407507404,-0.021699040055768053,-0.0018059510590503697,-21.802250800466318,-18.97721525312224,-48.28263189918989,-3.718684705558654
0.201,10,pointwise descriptive paired differences across ten conditional draws,0.996929535876725,0.9974657360016846,0.9929504604312673,0.9996301343104479,-0.0013383578773728643,-0.001102110878776763,-0.0030725133480402535,-0.00016066041209395366,0.0037856692859911723,0.0035237682836727624,0.0005652386437647228,0.008057562101844998,-0.0099451879930673,-0.009235299081878229,-0.02123219450260309,-0.0015098256685354605,-21.64377412004393,-19.904482374994473,-46.58540963232427,-3.4615585205367463
0.202,10,pointwise descriptive paired differences across ten conditional draws,0.9969546273525681,0.99723117342661,0.9933650995596036,0.9994811396518868,-0.0013268766443582437,-0.0012042019637461543,-0.0028911314505415575,-0.0002253979607545631,0.0036932787317278783,0.003699015340903139,0.0002792914156879278,0.007508696794133611,-0.009841595628630639,-0.009822303406044453,-0.020066250042582983,-0.0007633230015959709,-21.130205352548604,-20.93339019420472,-43.400987212175394,-1.8697119702737939
0.203,10,pointwise descriptive paired differences across ten conditional draws,0.9969510856209671,0.9970877008633708,0.9935423819547352,0.9996143574098301,-0.0013282141164587813,-0.001266670553993432,-0.0028136156989424775,-0.00016751681356257824,0.003360874389685009,0.0035128352536976104,0.00014830259875205028,0.006707042851736162,-0.00983901320638636,-0.01022435944645339,-0.019730598715781852,-0.0004588333301428992,-20.8080652889372,-21.266236303941696,-41.94984772180433,-1.1091367259248743
0.204,10,pointwise descriptive paired differences across ten conditional draws,0.9970004449750668,0.9970141887622097,0.9938251130802063,0.9997919894726656,-0.001306466662868555,-0.0012986740707834343,-0.002690034943500379,-9.036403356702758e-05,0.0028756802419021123,0.003087417655749103,-2.5242697088210316e-05,0.005576088627725328,-0.009944722389752325,-0.010564051762846305,-0.0194216437531229,5.671003144822463e-05,-20.395124574944248,-21.371221367905378,-40.34514117973601,-0.2727062998543013
0.205,10,pointwise descriptive paired differences across ten conditional draws,0.997166913103731,0.9970347756277715,0.9943793323798795,0.9999723489102852,-0.0012335790637284737,-0.0012896961716375444,-0.0024479128041977917,-1.2058243169974674e-05,0.0024012525969056785,0.0026164906946891525,-0.00012014430216700131,0.004517771435438348,-0.009553827074206322,-0.010355683714689645,-0.018098693552942503,0.0005123951317564826,-19.291533872881722,-20.83647514186748,-37.067819370507266,0.7126406173382169
0.206,10,pointwise descriptive paired differences across ten conditional draws,0.9972259443267137,0.9969151637035674,0.9947309066519734,1.000149579772383,-0.001207624164289367,-0.0013418036457246707,-0.0022943881700259183,6.486836690175555e-05,0.0018331105071419996,0.0018825415908628948,3.241149983859156e-05,0.003388643020642575,-0.00867213287190256,-0.00922386050144286,-0.016134339225274602,-0.00016554153655914082,-17.988812831573114,-19.43387028922325,-33.627646419809004,0.3597523272666847
0.207,10,pointwise descriptive paired differences across ten conditional draws,1.0005490806436277,0.9974341900537698,0.9965057288448609,1.0007415773655581,-0.060007592211189655,-0.001115753522847207,-0.001520243762123954,0.000321910661057707,-0.0019762685170615843,0.0017400386244763033,-0.00045860442566819653,0.0023696144380170583,0.0023450647099652945,-0.009027732501371677,-0.012201437928268586,0.0024217121692325684,8001.949136085024,-17.633637343827104,-23.91892317076801,4.875548294839497
0.208,10,pointwise descriptive paired differences across ten conditional draws,0.9977928583505167,0.9972113825244349,0.9961455560517399,0.9996709892357444,-0.000960291624773646,-0.001212786492905682,-0.0016772620309549425,-0.00014292260131473008,0.0013801420502148388,0.0017413475876129972,0.0002984669976023668,0.002381633535528874,-0.007873369360188587,-0.010048023322036248,-0.013357560842343573,-0.0018232595748841264,-15.158927132308008,-19.461050039758447,-25.78579130180042,-3.0001163893100062
0.209,10,pointwise descriptive paired differences across ten conditional draws,0.9980168626463352,0.997598013786818,0.9966194788349523,0.9994307232328002,-0.0008626902749765186,-0.0010444252729220338,-0.0014706296916168426,-0.0002473042696486161,0.0012135001523366786,0.0014431211798185961,0.0003841420838121251,0.002047777670048702,-0.007273483187298191,-0.008696903673754197,-0.012301674793318194,-0.0024541147968651167,-13.787992613647793,-16.559614043360625,-23.379853925011957,-4.376582326227036
0.21,10,pointwise descriptive paired differences across ten conditional draws,0.9982988365330232,0.9982076446159155,0.9968154588715791,0.9991611406835728,-0.0007399565628480431,-0.0007791247896871134,-0.001385237229982792,-0.0003644803436541722,0.0012058277001167892,0.0012730115061153,0.0005902596371760282,0.002257275073040141,-0.006202156878488507,-0.006583391892476476,-0.011354933656740087,-0.0031777331400010675,-11.647294472891327,-12.322345567246884,-21.52047398841356,-5.869081069313944
0.211,10,pointwise descriptive paired differences across ten conditional draws,0.9986104814206584,0.9985740897302557,0.997131862056582,0.9994580083149301,-0.0006044637201127578,-0.0006197311496736191,-0.0012474216814641892,-0.00023544842462275287,0.0011647576330052812,0.0010697897448190968,0.0005333213880456533,0.0025127488084303803,-0.00478213491074746,-0.0043257081994588775,-0.010093707866329713,-0.002240448446120911,-9.538328715087527,-10.037217586131533,-19.212067468261786,-4.081531197070172
0.212,10,pointwise descriptive paired differences across ten conditional draws,0.9988880507877855,0.9989033357585552,0.9973134528798316,1.0001649054674895,-0.0004838889149024972,-0.00047657328980132974,-0.0011683606694511185,7.160140538331908e-05,0.0011209660373804997,0.0011922436156314997,-0.00016108009873926695,0.002630606739936115,-0.0039552228639265444,-0.004205168240323742,-0.009101445673702298,0.0005906036618122219,-7.843106534202411,-7.814107287611364,-17.44550351847415,-0.8876442821003288
0.213,10,pointwise descriptive paired differences across ten conditional draws,1.0243432440524143,0.9991372865911663,0.9964278010722856,1.0022166994794535,0.0031327235208196136,-0.0003748518647683774,-0.001554240059387304,0.0009615016516717743,0.008983629714416274,0.0010483006239286052,-0.0021101467192062985,0.0039539909675410856,-0.06093997145926877,-0.0031537490383620748,-0.01179099581941836,0.006280075056034857,-43.67292369830204,-6.005751178743026,-22.860047638869347,12.49509151134694
0.214,10,pointwise descriptive paired differences across ten conditional draws,0.999475264553193,0.9993146323983243,0.9971032430831187,1.0019348956534386,-0.00022903914489234012,-0.0002977565028876583,-0.0012598725955408696,0.0008395016780699293,0.0009566374830836888,0.001057272102593293,-0.0014172628103003282,0.003497908531700282,-0.002573256658181938,-0.00285573430566724,-0.009363437413616957,0.0038085001305033046,-4.809113532610877,-5.435922705538417,-18.228845493968603,7.963808078825922
0.215,10,pointwise descriptive paired differences across ten conditional draws,0.9398843688288336,0.9994073785041644,0.9962686801774782,1.0016549223917293,-0.03958296672779653,-0.00025744933191829134,-0.0016235629142403597,0.0007178507284409004,7.131365205413353e-05,0.0,-1.9283823632485488e-05,3.443539934372408e-05,-0.00017875792038612,0.0,-8.631674575031098e-05,4.833737762017412e-05,201.2061785597814,-4.3213175478593655,-19.176561419917874,16.150962417653528
0.216,10,pointwise descriptive paired differences across ten conditional draws,1.000151163033778,1.0001862841453977,0.9977288005033598,1.0026552538422298,6.472227148179854e-05,8.087322115901685e-05,-0.0009875441176703604,0.0011516264648916419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2646195697533926,-2.659514579476877,-19.727180324389543,15.445239900455544
0.217,10,pointwise descriptive paired differences across ten conditional draws,1.000484041760926,1.0006152819617624,0.9982379076737231,1.0026357846562628,0.00020935475219463484,0.00026710629888082593,-0.0007660178440494292,0.001143139789847751,1.4263609373399432e-06,0.0,-3.443539934372408e-05,3.443539934372408e-05,-3.5753566749689018e-06,0.0,-8.631674575031098e-05,8.631674575031098e-05,-0.531873324668004,-0.6568608154079811,-19.574596102899168,19.64244967228714
0.218,10,pointwise descriptive paired differences across ten conditional draws,1.0007506658928487,1.0009092847225916,0.9987773620405334,1.0026080085999043,0.0003251423370942419,0.0003946977683164654,-0.0005313775626650497,0.0011310278350521227,3.443539934372408e-06,0.0,0.0,1.9283823632485474e-05,-8.631674575031098e-06,0.0,-4.833737762017415e-05,0.0,1.0971599849842506,1.7966197904820547,-19.2828740905621,21.437731083427842
0.219,10,pointwise descriptive paired differences across ten conditional draws,1.000844581039539,1.0009777053047855,0.9991816201111249,1.0025363857299656,0.0003660296717333367,0.0004243886803210195,-0.00035561428312529846,0.0011000231297845528,1.4263609373399432e-06,0.0,0.0,0.0,-3.5753566749689018e-06,0.0,0.0,0.0,1.8782930585173745,3.0282047398191025,-19.461576973722114,22.481624708071102
0.22,10,pointwise descriptive paired differences across ten conditional draws,1.0011177920109506,1.0011188915054343,0.9995076550544602,1.0029700193579312,0.00048450343476842407,0.00048565591334881475,-0.00021391457920699966,0.0012878519337047932,3.443539934372408e-06,0.0,0.0,0.0,-8.631674575031098e-06,0.0,0.0,0.0,4.06226226566555,5.4745644286590505,-16.901058414640374,24.029777501430488
0.221,10,pointwise descriptive paired differences across ten conditional draws,1.001203615527931,1.0010996667009633,0.9996900555827533,1.0030249324488174,0.0005217773113897373,0.0004773152566235339,-0.00013464843722086784,0.0013116500207247127,8.313440806084759e-06,0.0,0.0,1.9283823632485474e-05,-2.0838705825031098e-05,0.0,-4.833737762017415e-05,0.0,4.989083946329629,6.489857042887479,-15.151169212678344,24.123339449480895
0.222,10,pointwise descriptive paired differences across ten conditional draws,1.1254349795127507,1.0008485814033905,0.9989819412247088,1.003890606086926,-0.08090990122176063,0.00036834897786963694,-0.0004424260436257299,0.001686367691463495,-6.887079868744816e-06,0.0,-1.9283823632485488e-05,0.0,1.7263349150062195e-05,0.0,0.0,4.833737762017412e-05,5709.27744178606,1.2917600433713687,-21.299830879553664,31.8045272794654
0.223,10,pointwise descriptive paired differences across ten conditional draws,1.0013289525500133,1.001046512160643,0.9999424193867901,1.0031246789788424,0.0005761860267239349,0.00045423958652435203,-2.5011545139506102e-05,0.001354864851173758,0.0,0.0,-1.9283823632485488e-05,1.9283823632485474e-05,0.0,0.0,-4.833737762017415e-05,4.833737762017412e-05,6.786766033055028,8.281831483388942,-11.386657403503943,23.969901153696966
0.224,10,pointwise descriptive paired differences across ten conditional draws,1.0015585678561778,1.0012556223751294,1.000067267927752,1.0035216151677169,0.0006756533338945659,0.0005449455732238206,2.921270265165532e-05,0.0015266829149325287,4.452129428345053e-06,0.0,-2.4349504403997635e-05,2.999760557024444e-05,-1.1159833525062197e-05,0.0,-7.519284637017415e-05,6.103515625e-05,8.165848332156202,9.748839718277168,-8.555903244701621,25.49447890922876
0.225,10,pointwise descriptive paired differences across ten conditional draws,1.001923924592094,1.0016764461875827,1.0002727792312767,1.004209753171461,0.0008338079767806761,0.0007274419173874946,0.00011844957221128992,0.0018243894642597878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.106458560024475,10.62597313346214,-4.9324736300870065,27.875732170053812
0.226,10,pointwise descriptive paired differences across ten conditional draws,1.002131369911612,1.0019314773296613,1.0003634653610183,1.004573992124965,0.0009235897953271177,0.0008380025371046429,0.00015781977038713534,0.0019818886536449296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.122441791773259,10.465773169624981,-3.266407133696321,28.86705048462883
0.227,10,pointwise descriptive paired differences across ten conditional draws,1.0023607235659833,1.0022023677745207,1.000339358492419,1.0049628134033548,0.0010228207387839917,0.0009554109597300631,0.0001473562777535875,0.0021499530689643364,-8.313440815171935e-06,0.0,-2.4349504403997635e-05,0.0,2.0838705825031098e-05,0.0,0.0,6.103515625e-05,12.092748261702695,10.138991450572234,-1.628675483202933,29.718454821781695
0.228,10,pointwise descriptive paired differences across ten conditional draws,1.410022593704509,1.0025154064458135,1.0003587990177671,1.0054016895925526,0.07142187986844553,0.0010910459229540592,0.00015579633929142746,0.0023395914016099795,-0.03953165692183695,0.0,-2.4349504403997635e-05,1.3635722466238666e-05,0.125530830472578,0.0,-3.41796875e-05,6.103515625e-05,697.9850875056334,10.14589150188823,0.0906250643945713,29.69122168153528
0.229,10,pointwise descriptive paired differences across ten conditional draws,1.0028169166274117,1.0028505936413055,1.0002028537766514,1.0056525211197398,0.0012201598486355713,0.00123622914686905,8.808109420062492e-05,0.0024479272278577825,5.878490374772172e-06,0.0,0.0,1.3635722466238666e-05,-1.4735190200031096e-05,0.0,-3.41796875e-05,0.0,13.093990016852548,11.511603049679707,1.8306813941815243,29.100801002026003
0.23,10,pointwise descriptive paired differences across ten conditional draws,1.0029082489563108,1.0029945783212102,1.0001312843860655,1.0057759484497664,0.0012596786432800045,0.0012985821101727524,5.6997324167475926e-05,0.002501229327250094,4.869900880799527e-06,0.0,0.0,2.4349504403997635e-05,-1.220703125e-05,0.0,-6.103515625e-05,0.0,13.429639184233304,12.308365777218967,2.1869503591300505,29.152753748691214
0.231,10,pointwise descriptive paired differences across ten conditional draws,3.7315001506304584,1.0035243464016173,0.9999764309421608,1.0063907131126373,0.14624880884766225,0.0015279109342225539,-1.0307231609729721e-05,0.002766618951801085,-0.02590181622447004,0.0,-2.4349504403997635e-05,1.3635722466238666e-05,0.07031477527116001,0.0,-3.41796875e-05,6.103515625e-05,2375.347742100511,14.14477589623786,1.1726340497150796,28.758287018803937
0.232,10,pointwise descriptive paired differences across ten conditional draws,1.0034398858313487,1.003754421099745,0.9998815147774779,1.0063766288965854,0.0014895641595140674,0.0016274711508059703,-5.155778898814135e-05,0.002760542464793012,-2.4349504403997633e-06,0.0,0.0,0.0,6.103515625e-06,0.0,0.0,0.0,14.147902734939546,14.896419483378821,0.3680643640881178,27.83983533428074
0.233,10,pointwise descriptive paired differences across ten conditional draws,1.6569390160453736,1.0040386936053443,1.001867883251212,1.0072175967396886,0.08925033210531011,0.001750440018315036,0.0008100865773783638,0.003123212133442443,-0.028819253556041,0.0,-1.3635722466238677e-05,1.3635722466238666e-05,0.08001885091045326,0.0,-3.41796875e-05,3.4179687499999976e-05,745.6544499571448,15.475272679817088,6.716888514917059,30.433272256444127
0.234,10,pointwise descriptive paired differences across ten conditional draws,0.9355004484373808,1.0037312809174126,0.9991238225301087,1.0061263513173786,-0.04752864626021029,0.001617451455708352,-0.00038086385210174713,0.002652478398914404,0.015774791512946185,0.0,-0.0017844425964260837,2.4349504403997635e-05,-0.04104537599002631,0.0,-6.103515625e-05,0.004472981707557094,-178.41149801014257,13.937971404216778,-3.5568674556598188,24.377025884665876
0.235,10,pointwise descriptive paired differences across ten conditional draws,1.0032935019303504,1.003940072166237,1.0005923793881786,1.0056132071076702,0.0014265892898656317,0.0017077808980769937,0.00025718394322169044,0.002430903045730623,2.4349504403997633e-06,0.0,0.0,1.3635722466238666e-05,-6.103515625e-06,0.0,-3.41796875e-05,0.0,12.953651097099561,15.086917177436241,1.3875473834207275,22.864280857410822
0.236,10,pointwise descriptive paired differences across ten conditional draws,1.003037353002711,1.0038683029112074,1.0008518049688147,1.0050677796729488,0.0013159128274580212,0.0016767162944142378,0.0003697762362743617,0.0021953155459563333,2.6696219973143533e-06,0.0,-9.982041613771921e-06,1.9283823632485474e-05,-6.691749982772196e-06,0.0,-4.833737762017415e-05,2.5021267836823985e-05,11.791278182906463,15.051041409200167,2.6376175963322397,19.907959590804204
0.237,10,pointwise descriptive paired differences across ten conditional draws,1.002820406795684,1.0034082796475583,1.0011206471783765,1.0047166182547158,0.001222019608294911,0.001477679077199756,0.00048639645295168066,0.002043583224062786,-0.002598582481214207,-0.0031263472869355047,-0.0043612637080542305,-0.0009390215775243128,0.006525498989213169,0.007847308530318849,0.002354068528819272,0.010945797070397667,10.586927344156063,12.720885373848482,3.8059032844664586,17.73222727777746
0.238,10,pointwise descriptive paired differences across ten conditional draws,1.0025588628790845,1.0027966296857267,1.0013039959042163,1.0045540552446797,0.0011088527017665939,0.0012128513362492654,0.0005658908424097931,0.0019733108727943006,-0.0023366962474111685,-0.00258598187542991,-0.00416236897521443,-0.001140180135198823,0.0058845625112125995,0.006508392680541701,0.0028630830693330525,0.01049747669158172,9.511697142381472,10.510659884543202,4.616236166193515,16.99943214200201
