mass_GeV,epsilon_90,mass_MeV,eps2_90
5.8297,0.00091087,5829.7,8.296841569e-07
5.8324,0.0010115,5832.4,1.02313225e-06
5.8351,0.0010805,5835.1,1.16748025e-06
5.8378,0.0010786,5837.8,1.16337796e-06
5.8405,0.0010256,5840.5,1.05185536e-06
5.8432,0.00095952,5843.2,9.206786304e-07
5.8459,0.00095239,5845.9,9.070467121e-07
5.8486,0.00099156,5848.6,9.831912336e-07
5.8513,0.0010662,5851.3,1.13678244e-06
5.8539,0.0011195,5853.9,1.25328025e-06
5.8567,0.0011263,5856.7,1.26855169e-06
5.8594,0.0010811,5859.4,1.16877721e-06
5.8621,0.00097921,5862.1,9.588522241e-07
5.8648,0.00088223,5864.8,7.783297729e-07
5.8675,0.00081498,5867.5,6.641924004e-07
5.8703,0.00076355,5870.3,5.830086025e-07
5.8729,0.00073821,5872.9,5.449540041e-07
5.8756,0.00070941,5875.6,5.032625481e-07
5.8783,0.00069701,5878.3,4.858229401e-07
5.8811,0.00066364,5881.1,4.404180496e-07
5.8838,0.00065902,5883.8,4.343073604e-07
5.8864,0.00065704,5886.4,4.317015616e-07
5.8892,0.00068238,5889.2,4.656424644e-07
5.8919,0.0007301,5891.9,5.3304601e-07
5.8946,0.00077659,5894.6,6.030920281e-07
5.8973,0.00080056,5897.3,6.408963136e-07
5.9,0.0007989,5900,6.3824121e-07
5.9027,0.00075133,5902.7,5.644967689e-07
5.9055,0.00070949,5905.5,5.033760601e-07
5.9081,0.00067674,5908.1,4.579770276e-07
5.9109,0.0006493,5910.9,4.2159049e-07
5.9136,0.00062198,5913.6,3.868591204e-07
5.9163,0.0006217,5916.3,3.8651089e-07
5.919,0.00063753,5919,4.064445009e-07
5.9217,0.0006471,5921.7,4.1873841e-07
5.9244,0.00065616,5924.4,4.305459456e-07
5.9271,0.00066065,5927.1,4.364584225e-07
5.9299,0.00070524,5929.9,4.973634576e-07
5.9326,0.00080919,5932.6,6.547884561e-07
5.9353,0.00096174,5935.3,9.249438276e-07
5.938,0.001039,5938,1.079521e-06
5.9407,0.0010256,5940.7,1.05185536e-06
5.9435,0.00094739,5943.5,8.975478121e-07
5.9461,0.00087977,5946.1,7.739952529e-07
5.9489,0.00082066,5948.9,6.734828356e-07
5.9516,0.00077486,5951.6,6.004080196e-07
5.9543,0.00076439,5954.3,5.842920721e-07
5.957,0.00078686,5957,6.191486596e-07
5.9598,0.00089021,5959.8,7.924738441e-07
5.9625,0.0010221,5962.5,1.04468841e-06
5.9652,0.0011384,5965.2,1.29595456e-06
5.9679,0.0012362,5967.9,1.52819044e-06
5.9707,0.0013005,5970.7,1.69130025e-06
5.9733,0.0013427,5973.3,1.80284329e-06
5.9761,0.0013494,5976.1,1.82088036e-06
5.9788,0.0013632,5978.8,1.85831424e-06
5.9815,0.0013518,5981.5,1.82736324e-06
5.9843,0.0013434,5984.3,1.80472356e-06
5.9869,0.0013166,5986.9,1.73343556e-06
5.9896,0.0012937,5989.6,1.67365969e-06
5.9924,0.0012704,5992.4,1.61391616e-06
5.9951,0.0012617,5995.1,1.59188689e-06
5.9979,0.001288,5997.9,1.658944e-06
6.0006,0.0012964,6000.6,1.68065296e-06
6.0033,0.0012153,6003.3,1.47695409e-06
6.006,0.001086,6006,1.179396e-06
6.0087,0.00091976,6008.7,8.459584576e-07
6.0114,0.00076231,6011.4,5.811165361e-07
6.0142,0.00067378,6014.2,4.539794884e-07
6.0169,0.00061688,6016.9,3.805409344e-07
6.0196,0.00058289,6019.6,3.397607521e-07
6.0223,0.00057604,6022.3,3.318220816e-07
6.0251,0.00060584,6025.1,3.670421056e-07
6.0278,0.00065143,6027.8,4.243610449e-07
6.0305,0.0007064,6030.5,4.9900096e-07
6.0333,0.00075447,6033.3,5.692249809e-07
6.036,0.00077451,6036,5.998657401e-07
6.0388,0.00077839,6038.8,6.058909921e-07
6.0415,0.00076873,6041.5,5.909458129e-07
6.0442,0.0007069,6044.2,4.9970761e-07
6.0469,0.00066297,6046.9,4.395292209e-07
6.0497,0.00064685,6049.7,4.184149225e-07
6.0524,0.00065896,6052.4,4.342282816e-07
6.0551,0.00067276,6055.1,4.526060176e-07
6.0579,0.00067764,6057.9,4.591959696e-07
6.0606,0.00066003,6060.6,4.356396009e-07
6.0633,0.00067598,6063.3,4.569489604e-07
6.066,0.0007043,6066,4.9603849e-07
6.0688,0.00073159,6068.8,5.352239281e-07
6.0716,0.00076002,6071.6,5.776304004e-07
6.0743,0.0007876,6074.3,6.2031376e-07
6.077,0.00082672,6077,6.834659584e-07
6.0797,0.00088936,6079.7,7.909612096e-07
6.0825,0.00089539,6082.5,8.017232521e-07
6.0852,0.00086565,6085.2,7.493499225e-07
6.0879,0.00081513,6087.9,6.644369169e-07
6.0907,0.00081061,6090.7,6.570885721e-07
6.0934,0.00082913,6093.4,6.874565569e-07
6.0961,0.00085769,6096.1,7.356321361e-07
6.0989,0.00087481,6098.9,7.652925361e-07
6.1016,0.00090868,6101.6,8.256993424e-07
6.1044,0.0009341,6104.4,8.7254281e-07
6.1071,0.00094835,6107.1,8.993677225e-07
6.1098,0.00091586,6109.8,8.387995396e-07
6.1126,0.00088836,6112.6,7.891834896e-07
6.1153,0.00089327,6115.3,7.979312929e-07
6.1182,0.00098005,6118.2,9.604980025e-07
6.1208,0.0010652,6120.8,1.13465104e-06
6.1236,0.0011054,6123.6,1.22190916e-06
6.1263,0.0010684,6126.3,1.14147856e-06
6.1291,0.00096615,6129.1,9.334458225e-07
6.1318,0.00081429,6131.8,6.630682041e-07
6.1346,0.00072584,6134.6,5.268437056e-07
6.1373,0.00071058,6137.3,5.049239364e-07
6.1401,0.000767,6140.1,5.88289e-07
6.1428,0.0008395,6142.8,7.0476025e-07
6.1456,0.00094375,6145.6,8.906640625e-07
6.1484,0.0010572,6148.4,1.11767184e-06
6.1511,0.0011912,6151.1,1.41895744e-06
6.1539,0.0012779,6153.9,1.63302841e-06
6.1566,0.0013154,6156.6,1.73027716e-06
6.1594,0.0012959,6159.4,1.67935681e-06
6.1622,0.0012079,6162.2,1.45902241e-06
6.1649,0.0010812,6164.9,1.16899344e-06
6.1677,0.00094202,6167.7,8.874016804e-07
6.1705,0.00085274,6170.5,7.271655076e-07
6.1733,0.00080653,6173.3,6.504906409e-07
6.1759,0.00077494,6175.9,6.005320036e-07
6.1787,0.00073296,6178.7,5.372303616e-07
6.1815,0.00070632,6181.5,4.988879424e-07
6.1842,0.00071562,6184.2,5.121119844e-07
6.187,0.00072351,6187,5.234667201e-07
6.1898,0.00076632,6189.8,5.872463424e-07
6.1926,0.0007761,6192.6,6.0233121e-07
6.1953,0.00077971,6195.3,6.079476841e-07
6.198,0.0007986,6198,6.3776196e-07
6.2008,0.00081972,6200.8,6.719408784e-07
6.2036,0.00090622,6203.6,8.212346884e-07
6.2064,0.00097495,6206.4,9.505275025e-07
6.2092,0.0010381,6209.2,1.07765161e-06
6.2119,0.0010255,6211.9,1.05165025e-06
6.2146,0.00094105,6214.6,8.855751025e-07
6.2174,0.00081677,6217.4,6.671132329e-07
6.2202,0.00072575,6220.2,5.267130625e-07
6.223,0.00069357,6223,4.810393449e-07
6.2258,0.0007153,6225.8,5.1165409e-07
6.2286,0.00077839,6228.6,6.058909921e-07
6.2313,0.00084993,6231.3,7.223810049e-07
6.2341,0.00084111,6234.1,7.074660321e-07
6.2369,0.0007639,6236.9,5.8354321e-07
6.2397,0.00069295,6239.7,4.801797025e-07
6.2424,0.00067129,6242.4,4.506302641e-07
6.2452,0.00066096,6245.2,4.368681216e-07
6.248,0.0006583,6248,4.3335889e-07
6.2508,0.00063979,6250.8,4.093312441e-07
6.2535,0.00061688,6253.5,3.805409344e-07
6.2563,0.00063388,6256.3,4.018038544e-07
6.2591,0.00066238,6259.1,4.387472644e-07
6.2619,0.00071276,6261.9,5.080268176e-07
6.2646,0.00077763,6264.6,6.047084169e-07
6.2674,0.00083368,6267.4,6.950223424e-07
6.2702,0.00091095,6270.2,8.298299025e-07
6.273,0.00094583,6273,8.945943889e-07
6.2757,0.00096852,6275.7,9.380309904e-07
6.2785,0.0010103,6278.5,1.02070609e-06
6.2814,0.0010128,6281.4,1.02576384e-06
6.2841,0.00098412,6284.1,9.684921744e-07
6.2869,0.00092487,6286.9,8.553845169e-07
6.2897,0.00087162,6289.7,7.597214244e-07
6.2924,0.00088547,6292.4,7.840571209e-07
6.2952,0.00093804,6295.2,8.799190416e-07
6.298,0.0010332,6298,1.06750224e-06
6.3008,0.0011197,6300.8,1.25372809e-06
6.3036,0.0011798,6303.6,1.39192804e-06
6.3064,0.001177,6306.4,1.385329e-06
6.3092,0.0011554,6309.2,1.33494916e-06
6.312,0.0010846,6312,1.17635716e-06
6.3148,0.0010429,6314.8,1.08764041e-06
6.3176,0.00099041,6317.6,9.809119681e-07
6.3204,0.00093948,6320.4,8.826226704e-07
6.3232,0.00091816,6323.2,8.430177856e-07
6.326,0.00092342,6326,8.527044964e-07
6.3288,0.00095376,6328.8,9.096581376e-07
6.3315,0.00097416,6331.5,9.489877056e-07
6.3344,0.0010058,6334.4,1.01163364e-06
6.3372,0.0010181,6337.2,1.03652761e-06
6.34,0.0010146,6340,1.02941316e-06
6.3428,0.00098468,6342.8,9.695947024e-07
6.3456,0.00093994,6345.6,8.834872036e-07
6.3484,0.00084458,6348.4,7.133153764e-07
6.3512,0.00076743,6351.2,5.889488049e-07
6.354,0.00069135,6354,4.779648225e-07
6.3569,0.00064128,6356.9,4.112400384e-07
6.3596,0.00061219,6359.6,3.747765961e-07
6.3624,0.00060194,6362.4,3.623317636e-07
6.3652,0.00062747,6365.2,3.937186009e-07
6.368,0.00065674,6368,4.313074276e-07
6.3708,0.00068985,6370.8,4.758930225e-07
6.3736,0.00071116,6373.6,5.057485456e-07
6.3764,0.00071136,6376.4,5.060330496e-07
6.3792,0.00067296,6379.2,4.528751616e-07
6.3821,0.00065712,6382.1,4.318066944e-07
6.3848,0.00063322,6384.8,4.009675684e-07
6.3877,0.00065844,6387.7,4.335432336e-07
6.3905,0.00069156,6390.5,4.782552336e-07
6.3932,0.0007642,6393.2,5.8400164e-07
6.3961,0.0008495,6396.1,7.2165025e-07
6.3989,0.00090877,6398.9,8.258629129e-07
6.4017,0.00090288,6401.7,8.151922944e-07
6.4045,0.00088699,6404.5,7.867512601e-07
6.4074,0.00088144,6407.4,7.769364736e-07
6.4102,0.00089391,6410.2,7.990750881e-07
6.413,0.00091865,6413,8.439178225e-07
6.4158,0.00094107,6415.8,8.856127449e-07
6.4187,0.00090904,6418.7,8.263537216e-07
6.4215,0.00086764,6421.5,7.527991696e-07
6.4243,0.00083829,6424.3,7.027301241e-07
6.4271,0.00080713,6427.1,6.514588369e-07
6.43,0.0008107,6430,6.5723449e-07
6.4328,0.00079489,6432.8,6.318501121e-07
6.4356,0.00076913,6435.6,5.915609569e-07
6.4385,0.00075221,6438.5,5.658198841e-07
6.4412,0.00076131,6441.2,5.795929161e-07
6.4441,0.00078565,6444.1,6.172459225e-07
6.4469,0.00078913,6446.9,6.227261569e-07
6.4497,0.00078452,6449.7,6.154716304e-07
6.4526,0.00081735,6452.6,6.680610225e-07
6.4554,0.00085225,6455.4,7.263300625e-07
6.4583,0.00089381,6458.3,7.988963161e-07
6.4611,0.00094499,6461.1,8.930061001e-07
6.4639,0.00099433,6463.9,9.886921489e-07
6.4668,0.0010089,6466.8,1.01787921e-06
6.4696,0.0010486,6469.6,1.09956196e-06
6.4724,0.0010472,6472.4,1.09662784e-06
6.4753,0.0010184,6475.3,1.03713856e-06
6.4781,0.00098604,6478.1,9.722748816e-07
6.481,0.00091778,6481,8.423201284e-07
6.4838,0.00083583,6483.8,6.986117889e-07
6.4866,0.00077601,6486.6,6.021915201e-07
6.4895,0.00074458,6489.5,5.543993764e-07
6.4923,0.00072158,6492.3,5.206776964e-07
6.4951,0.00072384,6495.1,5.239443456e-07
6.4979,0.00074228,6497.9,5.509795984e-07
6.5008,0.00080807,6500.8,6.529771249e-07
6.5037,0.00091171,6503.7,8.312151241e-07
6.5065,0.00096244,6506.5,9.262907536e-07
6.5094,0.0010211,6509.4,1.04264521e-06
6.5122,0.0010309,6512.2,1.06275481e-06
6.515,0.0010885,6515,1.18483225e-06
6.5179,0.0010855,6517.9,1.17831025e-06
6.5208,0.0010596,6520.8,1.12275216e-06
6.5236,0.0010318,6523.6,1.06461124e-06
6.5264,0.00093032,6526.4,8.654953024e-07
6.5293,0.00087287,6529.3,7.619020369e-07
6.5321,0.00082138,6532.1,6.746651044e-07
6.5349,0.00082592,6534.9,6.821438464e-07
6.5377,0.00085031,6537.7,7.230270961e-07
6.5407,0.00084455,6540.7,7.132647025e-07
6.5435,0.00085125,6543.5,7.246265625e-07
6.5463,0.00085657,6546.3,7.337121649e-07
6.5492,0.00086045,6549.2,7.403742025e-07
6.5521,0.00082863,6552.1,6.866276769e-07
6.5549,0.00078102,6554.9,6.099922404e-07
6.5578,0.00076344,6557.8,5.828406336e-07
6.5606,0.00081433,6560.6,6.631333489e-07
6.5634,0.00081994,6563.4,6.723016036e-07
6.5663,0.0007699,6566.3,5.9274601e-07
6.5692,0.0006826,6569.2,4.6594276e-07
6.572,0.0006328,6572,4.0043584e-07
6.5749,0.0006448,6574.9,4.1576704e-07
6.5777,0.00070104,6577.7,4.914570816e-07
6.5806,0.00075394,6580.6,5.684255236e-07
6.5835,0.00081245,6583.5,6.600750025e-07
6.5864,0.00086774,6586.4,7.529727076e-07
6.5892,0.00090326,6589.2,8.158786276e-07
6.592,0.00092692,6592,8.591806864e-07
6.5949,0.00092564,6594.9,8.568094096e-07
6.5978,0.00088696,6597.8,7.866980416e-07
6.6007,0.00086589,6600.7,7.497654921e-07
6.6035,0.00086811,6603.5,7.536149721e-07
6.6064,0.00090215,6606.4,8.138746225e-07
6.6092,0.00094935,6609.2,9.012654225e-07
6.6121,0.00096205,6612.1,9.255402025e-07
6.6149,0.00093032,6614.9,8.654953024e-07
6.6178,0.00090987,6617.8,8.278634169e-07
6.6207,0.00088199,6620.7,7.779063601e-07
6.6236,0.00086367,6623.6,7.459258689e-07
6.6265,0.00083338,6626.5,6.945222244e-07
6.6293,0.00081085,6629.3,6.574777225e-07
6.6322,0.00081677,6632.2,6.671132329e-07
6.635,0.00081062,6635,6.571047844e-07
6.6379,0.00079651,6637.9,6.344281801e-07
6.6408,0.00077518,6640.8,6.009040324e-07
6.6436,0.00072145,6643.6,5.204901025e-07
6.6465,0.00067339,6646.5,4.534540921e-07
6.6494,0.00063573,6649.4,4.041526329e-07
6.6523,0.00062498,6652.3,3.906000004e-07
6.6551,0.00064356,6655.1,4.141694736e-07
6.6581,0.00074408,6658.1,5.536550464e-07
6.661,0.00086451,6661,7.473775401e-07
6.6639,0.001012,6663.9,1.024144e-06
6.6667,0.0010936,6666.7,1.19596096e-06
6.6696,0.0011061,6669.6,1.22345721e-06
6.6725,0.0010997,6672.5,1.20934009e-06
6.6754,0.0010504,6675.4,1.10334016e-06
6.6782,0.0010135,6678.2,1.02718225e-06
6.6811,0.0009599,6681.1,9.2140801e-07
6.684,0.0008723,6684,7.6090729e-07
6.6869,0.00078614,6686.9,6.180160996e-07
6.6898,0.00072115,6689.8,5.200573225e-07
6.6927,0.00071193,6692.7,5.068443249e-07
6.6955,0.00075943,6695.5,5.767339249e-07
6.6984,0.00081337,6698.4,6.615707569e-07
6.7013,0.00083181,6701.3,6.919078761e-07
6.7042,0.0008778,6704.2,7.7053284e-07
6.7071,0.00090021,6707.1,8.103780441e-07
6.71,0.00091319,6710,8.339159761e-07
6.7129,0.00091556,6712.9,8.382501136e-07
6.7157,0.00093161,6715.7,8.678971921e-07
6.7186,0.00089935,6718.6,8.088304225e-07
6.7215,0.00086104,6721.5,7.413898816e-07
6.7244,0.00083466,6724.4,6.966573156e-07
6.7273,0.0008439,6727.3,7.1216721e-07
6.7302,0.0008621,6730.2,7.4321641e-07
6.7331,0.00085199,6733.1,7.258869601e-07
6.736,0.00080048,6736,6.407682304e-07
6.7389,0.00077063,6738.9,5.938705969e-07
6.7418,0.00078339,6741.8,6.136998921e-07
6.7447,0.00084175,6744.7,7.085430625e-07
6.7476,0.00086225,6747.6,7.434750625e-07
6.7505,0.00080929,6750.5,6.549503041e-07
6.7535,0.00076325,6753.5,5.825505625e-07
6.7563,0.00073331,6756.3,5.377435561e-07
6.7592,0.00074657,6759.2,5.573667649e-07
6.7622,0.00076999,6762.2,5.928846001e-07
6.7651,0.00079698,6765.1,6.351771204e-07
6.768,0.00081666,6768,6.669335556e-07
6.7709,0.00083426,6770.9,6.959897476e-07
6.7738,0.00085253,6773.8,7.268074009e-07
6.7766,0.0008525,6776.6,7.2675625e-07
6.7795,0.00080235,6779.5,6.437655225e-07
6.7825,0.00073914,6782.5,5.463279396e-07
6.7854,0.00067848,6785.4,4.603351104e-07
6.7883,0.000629,6788.3,3.95641e-07
6.7912,0.0005769,6791.2,3.3281361e-07
6.7942,0.0005489,6794.2,3.0129121e-07
6.797,0.00052542,6797,2.760661764e-07
6.7999,0.00053086,6799.9,2.818123396e-07
6.8028,0.00055921,6802.8,3.127158241e-07
6.8058,0.00061111,6805.8,3.734554321e-07
6.8087,0.0007163,6808.7,5.1308569e-07
6.8115,0.00087477,6811.5,7.652225529e-07
6.8145,0.0010387,6814.5,1.07889769e-06
6.8174,0.001163,6817.4,1.352569e-06
6.8204,0.0012207,6820.4,1.49010849e-06
6.8233,0.0012279,6823.3,1.50773841e-06
6.8261,0.0012327,6826.1,1.51954929e-06
6.8291,0.0012045,6829.1,1.45082025e-06
6.832,0.0011367,6832,1.29208689e-06
6.835,0.00097402,6835,9.487149604e-07
6.8378,0.00081584,6837.8,6.655949056e-07
6.8408,0.00073942,6840.8,5.467419364e-07
6.8437,0.0007465,6843.7,5.5726225e-07
6.8467,0.00080427,6846.7,6.468502329e-07
6.8495,0.00087771,6849.5,7.703748441e-07
6.8525,0.00091164,6852.5,8.310874896e-07
6.8554,0.00091748,6855.4,8.417695504e-07
6.8584,0.00092037,6858.4,8.470809369e-07
6.8612,0.00092609,6861.2,8.576426881e-07
6.8642,0.0009524,6864.2,9.0706576e-07
6.8672,0.00098507,6867.2,9.703629049e-07
6.87,0.0010229,6870,1.04632441e-06
6.873,0.0010525,6873,1.10775625e-06
6.8759,0.0010544,6875.9,1.11175936e-06
6.8789,0.0010562,6878.9,1.11555844e-06
6.8818,0.0010257,6881.8,1.05206049e-06
6.8847,0.0010064,6884.7,1.01284096e-06
6.8877,0.00098718,6887.7,9.745243524e-07
6.8906,0.00093746,6890.6,8.788312516e-07
6.8935,0.00087835,6893.5,7.714987225e-07
6.8965,0.00086052,6896.5,7.404946704e-07
6.8994,0.00082838,6899.4,6.862134244e-07
6.9024,0.00081663,6902.4,6.668845569e-07
6.9054,0.00076572,6905.4,5.863271184e-07
6.9082,0.00069404,6908.2,4.816915216e-07
6.9112,0.00063122,6911.2,3.984386884e-07
6.9142,0.00060056,6914.2,3.606723136e-07
6.9171,0.0005993,6917.1,3.5916049e-07
6.92,0.00062276,6920,3.878300176e-07
6.923,0.00064571,6923,4.169414041e-07
6.9259,0.00064138,6925.9,4.113683044e-07
6.9289,0.00062724,6928.9,3.934300176e-07
6.9318,0.00060863,6931.8,3.704304769e-07
6.9348,0.00059105,6934.8,3.493401025e-07
6.9378,0.00059783,6937.8,3.574007089e-07
6.9407,0.00061801,6940.7,3.819363601e-07
6.9437,0.00066295,6943.7,4.395027025e-07
6.9466,0.0006861,6946.6,4.7073321e-07
6.9495,0.00072314,6949.5,5.229314596e-07
6.9525,0.00076686,6952.5,5.880742596e-07
6.9554,0.00078604,6955.4,6.178588816e-07
6.9584,0.00081936,6958.4,6.713508096e-07
6.9613,0.00086045,6961.3,7.403742025e-07
6.9643,0.00086253,6964.3,7.439580009e-07
6.9673,0.00089673,6967.3,8.041246929e-07
6.9702,0.00095166,6970.2,9.056567556e-07
6.9732,0.001067,6973.2,1.138489e-06
6.9761,0.0011773,6976.1,1.38603529e-06
6.9792,0.0012508,6979.2,1.56450064e-06
6.9821,0.0012503,6982.1,1.56325009e-06
6.9851,0.0011448,6985.1,1.31056704e-06
6.988,0.0010006,6988,1.00120036e-06
6.991,0.00085256,6991,7.268585536e-07
6.9939,0.0007492,6993.9,5.6130064e-07
6.9969,0.00071762,6996.9,5.149784644e-07
6.9998,0.00071433,6999.8,5.102673489e-07
7.0029,0.00071434,7002.9,5.102816356e-07
7.0058,0.0007018,7005.8,4.9252324e-07
7.0088,0.00067832,7008.8,4.601180224e-07
7.0117,0.00065203,7011.7,4.251431209e-07
7.0148,0.00065828,7014.8,4.333325584e-07
7.0177,0.00068398,7017.7,4.678286404e-07
7.0207,0.00077418,7020.7,5.993546724e-07
7.0236,0.00088497,7023.6,7.831719009e-07
7.0266,0.00094423,7026.6,8.915702929e-07
7.0296,0.00095651,7029.6,9.149113801e-07
7.0326,0.00091525,7032.6,8.376825625e-07
7.0356,0.00088121,7035.6,7.765310641e-07
7.0386,0.00087588,7038.6,7.671657744e-07
7.0415,0.00091006,7041.5,8.282092036e-07
7.0445,0.00095591,7044.5,9.137639281e-07
7.0475,0.00099155,7047.5,9.831714025e-07
7.0504,0.00095468,7050.4,9.114139024e-07
7.0534,0.00087081,7053.4,7.583100561e-07
7.0564,0.00078657,7056.4,6.186923649e-07
7.0594,0.00073324,7059.4,5.376408976e-07
7.0624,0.00070072,7062.4,4.910085184e-07
7.0654,0.00069723,7065.4,4.861296729e-07
7.0683,0.00072098,7068.3,5.198121604e-07
7.0713,0.000784,7071.3,6.14656e-07
7.0743,0.00085872,7074.3,7.374000384e-07
7.0773,0.0009352,7077.3,8.7459904e-07
7.0803,0.00097814,7080.3,9.567578596e-07
7.0833,0.00097073,7083.3,9.423167329e-07
7.0862,0.00095744,7086.2,9.166913536e-07
7.0893,0.00094396,7089.3,8.910604816e-07
7.0922,0.00094245,7092.2,8.882120025e-07
7.0952,0.00089865,7095.2,8.075718225e-07
7.0982,0.0008458,7098.2,7.1537764e-07
7.1012,0.00079175,7101.2,6.268680625e-07
7.1043,0.00074905,7104.3,5.610759025e-07
7.1072,0.00071408,7107.2,5.099102464e-07
7.1102,0.00070123,7110.2,4.917235129e-07
7.1131,0.00069107,7113.1,4.775777449e-07
7.1162,0.00069327,7116.2,4.806232929e-07
7.1192,0.00067819,7119.2,4.599416761e-07
7.1222,0.00068546,7122.2,4.698554116e-07
7.1253,0.00069923,7125.3,4.889225929e-07
7.1282,0.0007108,7128.2,5.0523664e-07
7.1312,0.00071988,7131.2,5.182272144e-07
7.1343,0.00072396,7134.3,5.241180816e-07
7.1372,0.0007393,7137.2,5.4656449e-07
7.1402,0.00074827,7140.2,5.599079929e-07
7.1432,0.00078902,7143.2,6.225525604e-07
7.1463,0.00080616,7146.3,6.498939456e-07
7.1493,0.00079707,7149.3,6.353205849e-07
7.1522,0.00077186,7152.2,5.957678596e-07
7.1552,0.00074803,7155.2,5.595488809e-07
7.1583,0.00069885,7158.3,4.883913225e-07
7.1613,0.00064509,7161.3,4.161411081e-07
7.1643,0.00060778,7164.3,3.693965284e-07
7.1672,0.00061105,7167.2,3.733821025e-07
7.1702,0.00064665,7170.2,4.181562225e-07
7.1732,0.00069908,7173.2,4.887128464e-07
7.1763,0.0007687,7176.3,5.9089969e-07
7.1793,0.00084007,7179.3,7.057176049e-07
7.1823,0.00093558,7182.3,8.753099364e-07
7.1853,0.0010104,7185.3,1.02090816e-06
7.1883,0.0010566,7188.3,1.11640356e-06
7.1913,0.0010857,7191.3,1.17874449e-06
7.1943,0.0010882,7194.3,1.18417924e-06
7.1974,0.0010938,7197.4,1.19639844e-06
7.2004,0.0010902,7200.4,1.18853604e-06
7.2034,0.0010565,7203.4,1.11619225e-06
7.2064,0.00099261,7206.4,9.852746121e-07
7.2094,0.00095326,7209.4,9.087046276e-07
7.2124,0.00094865,7212.4,8.999368225e-07
7.2154,0.0010155,7215.4,1.03124025e-06
7.2184,0.0010875,7218.4,1.18265625e-06
7.2214,0.0011271,7221.4,1.27035441e-06
7.2244,0.0010839,7224.4,1.17483921e-06
7.2274,0.00099278,7227.4,9.856121284e-07
7.2305,0.0008765,7230.5,7.6825225e-07
7.2335,0.00079845,7233.5,6.375224025e-07
7.2365,0.00075099,7236.5,5.639859801e-07
7.2396,0.00074783,7239.6,5.592497089e-07
7.2426,0.00078517,7242.6,6.164919289e-07
7.2456,0.00084576,7245.6,7.153099776e-07
7.2486,0.00087311,7248.6,7.623210721e-07
7.2516,0.00086625,7251.6,7.503890625e-07
7.2547,0.00086043,7254.7,7.403397849e-07
7.2577,0.00089001,7257.7,7.921178001e-07
7.2607,0.00089732,7260.7,8.051831824e-07
7.2637,0.00088714,7263.7,7.870173796e-07
7.2667,0.00081498,7266.7,6.641924004e-07
7.2698,0.00075758,7269.8,5.739274564e-07
7.2727,0.00071053,7272.7,5.048528809e-07
7.2757,0.00069259,7275.7,4.796809081e-07
7.2787,0.00067987,7278.7,4.622232169e-07
7.2818,0.0006769,7281.8,4.5819361e-07
7.2848,0.0006661,7284.8,4.4368921e-07
7.2878,0.00065418,7287.8,4.279514724e-07
7.2909,0.0006224,7290.9,3.8738176e-07
7.2939,0.0005771,7293.9,3.3304441e-07
7.297,0.00053654,7297,2.878751716e-07
7.3,0.00051948,7300,2.698594704e-07
7.303,0.00052259,7303,2.731003081e-07
7.306,0.00053033,7306,2.812499089e-07
7.309,0.00054964,7309,3.021041296e-07
7.3121,0.00055915,7312.1,3.126487225e-07
7.3151,0.00057517,7315.1,3.308205289e-07
7.3182,0.00059185,7318.2,3.502864225e-07
7.3212,0.00063287,7321.2,4.005244369e-07
7.3243,0.00066141,7324.3,4.374631881e-07
7.3272,0.00069124,7327.2,4.778127376e-07
7.3302,0.00073055,7330.2,5.337033025e-07
7.3333,0.00078747,7333.3,6.201090009e-07
7.3364,0.00083658,7336.4,6.998660964e-07
7.3394,0.00086576,7339.4,7.495403776e-07
7.3424,0.00089089,7342.4,7.936849921e-07
7.3454,0.00089598,7345.4,8.027801604e-07
7.3485,0.00093105,7348.5,8.668541025e-07
7.3516,0.00094906,7351.6,9.007148836e-07
7.3545,0.00094633,7354.5,8.955404689e-07
7.3576,0.00094926,7357.6,9.010945476e-07
7.3606,0.00096381,7360.6,9.289297161e-07
7.3637,0.00098304,7363.7,9.663676416e-07
7.3667,0.0010177,7366.7,1.03571329e-06
7.3697,0.0010535,7369.7,1.10986225e-06
7.3728,0.0010814,7372.8,1.16942596e-06
7.3759,0.0011051,7375.9,1.22124601e-06
7.3788,0.0011287,7378.8,1.27396369e-06
7.3819,0.001133,7381.9,1.283689e-06
7.385,0.001132,7385,1.281424e-06
7.3879,0.0010785,7387.9,1.16316225e-06
7.391,0.0009993,7391,9.9860049e-07
7.3941,0.00091799,7394.1,8.427056401e-07
7.397,0.0008832,7397,7.8004224e-07
7.4001,0.00084965,7400.1,7.219051225e-07
7.4032,0.00081518,7403.2,6.645184324e-07
7.4062,0.00075668,7406.2,5.725646224e-07
7.4093,0.00070691,7409.3,4.997217481e-07
7.4124,0.00067259,7412.4,4.523773081e-07
7.4153,0.00064259,7415.3,4.129219081e-07
7.4184,0.00063525,7418.4,4.035425625e-07
7.4215,0.00063713,7421.5,4.059346369e-07
7.4245,0.00063621,7424.5,4.047631641e-07
7.4276,0.00061934,7427.6,3.835820356e-07
7.4306,0.00060168,7430.6,3.620188224e-07
7.4337,0.00061574,7433.7,3.791357476e-07
7.4367,0.00066885,7436.7,4.473603225e-07
7.4397,0.00075274,7439.7,5.666175076e-07
7.4428,0.00084486,7442.8,7.137884196e-07
7.4458,0.00090446,7445.8,8.180478916e-07
7.4489,0.00091367,7448.9,8.347928689e-07
