scope_key,scope_label,dataset_set,mass_MeV,n_fit_bins,dimuon_factor,signal_yield_per_eps2_fitted_window,eps2_current_ee_raw,eps2_fixed_ee_raw,eps2_current_display,eps2_fixed_display,fixed_over_current,p0_current,log_p0_current,Z_current,p0_fixed,log_p0_fixed,Z_fixed,signed_r_fixed,Ahat_fixed_window,sigma_A_fixed_window,eps2_hat_fixed_unbounded_ee_raw,eps2_fixed_asimov_ee_raw,eps2_profiled_asimov_ee_raw,eps2_fixed_asimov_display,eps2_profiled_asimov_display,fixed_over_profiled_asimov,fixed_cls_at_limit,inherited_2016_numerical_exception,fixed_background_uncertainty_omitted,conditional_on_frozen_gp,gp_reoptimized,prior_2021_fixed_limit_relative_delta,prior_2021_fixed_r_delta,checkpoint_completed,checkpoint_status,status_profiled,status_p0_profiled,eps2_profiled_calibrated,eps2_profiled_calibrated_ee_raw,eps2_profiled_mc_low,eps2_profiled_mc_low_ee_raw,eps2_profiled_mc_high,eps2_profiled_mc_high_ee_raw,p0_profiled_calibrated,p0_profiled_mc_se,eps2_profiled_asymptotic,eps2_profiled_asymptotic_ee_raw,p0_profiled_asymptotic,status_fixed,status_p0_fixed,eps2_fixed_calibrated,eps2_fixed_calibrated_ee_raw,eps2_fixed_mc_low,eps2_fixed_mc_low_ee_raw,eps2_fixed_mc_high,eps2_fixed_mc_high_ee_raw,p0_fixed_calibrated,p0_fixed_mc_se,eps2_fixed_asymptotic,eps2_fixed_asymptotic_ee_raw,p0_fixed_asymptotic,ratio_fixed_over_profiled_calibrated,checkpoint_path,ntoys_per_proposal,nvalidation,sigma_reference,gp_backend,signed_r_profiled_asymptotic,limiting_truth_profiled,p0_limiting_truth_profiled,p0_profiled_weighted_estimate_unclipped,log_p0_profiled_calibrated,signed_r_fixed_asymptotic,limiting_truth_fixed,p0_limiting_truth_fixed,p0_fixed_weighted_estimate_unclipped,log_p0_fixed_calibrated,numerical_audit_passed,profiled_calibrated_over_parent_asymptotic,profiled_calibrated_over_same_solver_asymptotic
individual_2021_10pct,2021 10%,2021,75,16,1.0,4136635594.461861,3.859457532033964e-06,1.6598690322086165e-06,3.859457532033964e-06,1.6598690322086165e-06,0.4300783253686567,0.1758259503099344,-1.738260691940244,0.931389924872462,0.3802813670456044,-0.966843860658166,0.3047419010629643,0.3047419010629643,1135.0488349595105,3724.737938436148,2.743893700666109e-07,1.4812874412687856e-06,2.737125320587013e-06,1.4812874412687856e-06,2.737125320587013e-06,0.5411836389541359,0.1000000000000562,False,True,True,False,2.220446049250313e-16,5.551115123125783e-17,True,completed_point,resolved,resolved,6.525876808962028e-06,6.525876808962028e-06,6.4058972158782365e-06,6.4058972158782365e-06,6.6458564020458205e-06,6.6458564020458205e-06,0.1933089743227161,0.0073193339180228,3.860904686682339e-06,3.860904686682339e-06,0.175904816955366,resolved,resolved,6.733872882554444e-06,6.733872882554444e-06,6.585871149539356e-06,6.585871149539356e-06,6.881874615569532e-06,6.881874615569532e-06,0.4735884032071795,0.0127449669526324,1.6598690322086165e-06,1.6598690322086165e-06,0.3802813670456044,1.0318725099601591,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m075/result.json,256.0,500,6883.231692245549,eigenfeature_rtol_1e-15,0.9310849289218096,stress,gp,0.1933089743227161,-1.6434654669303066,0.3047419010629643,stress,gp,0.4735884032071795,-0.7474166821834667,True,1.6908792893292546,1.6902455094196303
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,75,142,1.0,6747591537.715178,1.7936324476854336e-06,6.411204191150026e-07,1.7936324476854336e-06,6.411204191150026e-07,0.3574424737589504,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-1.913069703119156,-9634.920834171717,5035.629411555331,-1.427905168876631e-06,1.2280148561727975e-06,2.282041156735157e-06,1.2280148561727975e-06,2.282041156735157e-06,0.5381212571685952,0.100000000000148,True,True,True,False,,,True,completed_point,resolved,bounded_atom,1.638782251842708e-05,1.638782251842708e-05,1.6195588588346664e-05,1.6195588588346664e-05,1.6580056448507497e-05,1.6580056448507497e-05,1.0,0.0,1.7888044063153131e-06,1.7888044063153131e-06,0.5,resolved,bounded_atom,1.638782251842708e-05,1.638782251842708e-05,1.6184477791332055e-05,1.6184477791332055e-05,1.6591167245522103e-05,1.6591167245522103e-05,1.0,0.0,6.411204191150026e-07,6.411204191150026e-07,0.5,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m075/result.json,256.0,500,9361.128681220467,eigenfeature_rtol_1e-15,-0.665900785269954,stress,gp,1.0,0.0,-1.913069703119156,stress,gp,1.0,0.0,True,9.13666706887161,9.161327230954056
individual_2015_full,2015 full,2015,77,72,1.0,55244126.46997572,2.170891795673728e-05,2.2192860425649003e-06,2.170891795673728e-05,2.2192860425649003e-06,0.1022292334877129,0.499991391150154,-0.6931643984078634,2.1579186437577742e-05,0.5,-0.6931471805599453,0.0,-7.632844237787397,-3188.640034646321,414.78322034577445,-5.771907781688421e-05,1.2516952412099733e-05,2.7535741613604565e-05,1.2516952412099733e-05,2.7535741613604565e-05,0.4545711020877495,0.1000000000001334,False,True,True,False,,,True,completed_point,resolved,bounded_atom,2.3294457860547295e-05,2.3294457860547295e-05,2.274026047280893e-05,2.274026047280893e-05,2.3848655248285663e-05,2.3848655248285663e-05,1.0,0.0,2.170915834942075e-05,2.170915834942075e-05,0.5,resolved,bounded_atom,1.799125584300974e-05,1.799125584300974e-05,1.7247698814482788e-05,1.7247698814482788e-05,1.8734812871536684e-05,1.8734812871536684e-05,1.0,0.0,2.2192860425649003e-06,2.2192860425649003e-06,0.5,0.7723406121196177,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch002/individual_2015_full/m077/result.json,,500,924.5055817058228,eigenfeature_rtol_1e-15,-0.6413423191927079,stress,gp,1.0,0.0,-7.632844237787397,stress,gp,1.0,0.0,True,1.0730363395803404,1.0730244574944032
individual_2016_full,2016 full,2016,77,56,1.0,2476107612.392164,1.9059043111592885e-06,5.691813142593635e-07,1.9059043111592885e-06,5.691813142593635e-07,0.2986410760113934,0.4999026019832914,-0.6933419955685739,0.000244140625,0.5,-0.6931471805599453,0.0,-5.191084300215372,-17693.598123419877,3406.5072630751692,-7.145730676190651e-06,2.265436159217616e-06,4.0615598700491725e-06,2.265436159217616e-06,4.0615598700491725e-06,0.557774902180671,0.1000000000000425,True,True,True,False,,,True,completed_point,resolved,bounded_atom,2.2877793715472675e-05,2.2877793715472675e-05,2.270490713988313e-05,2.270490713988313e-05,2.305068029106222e-05,2.305068029106222e-05,1.0,0.0,1.9065082500923528e-06,1.9065082500923528e-06,0.5,resolved,bounded_atom,2.2183358155812456e-05,2.2183358155812456e-05,2.1995215191288093e-05,2.1995215191288093e-05,2.2371501120336823e-05,2.2371501120336823e-05,1.0,0.0,5.691813142593635e-07,5.691813142593635e-07,0.5,0.96964586846543,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m077/result.json,,500,6113.767735432796,eigenfeature_rtol_1e-15,-2.286068598175568,stress,gp,1.0,0.0,-5.191084300215372,stress,gp,1.0,0.0,True,12.003642355768108,11.99983987185183
individual_2021_10pct,2021 10%,2021,77,17,1.0,4300366428.875093,6.189369852428778e-06,8.485567853228702e-06,6.189369852428778e-06,8.485567853228702e-06,1.370990594446197,0.0047374170030692,-5.352263227868107,2.594428421826911,2.7016837185244137e-17,-38.15007140279235,8.377565547109654,8.377565547109654,31645.43634094666,3780.568536016582,7.358776714575133e-06,1.4443210596905912e-06,2.6234279814406336e-06,1.4443210596905912e-06,2.6234279814406336e-06,0.5505472495941949,0.1000000000000028,False,True,True,False,-2.220446049250313e-16,0.0,True,completed_point,resolved,resolved,6.658939587233327e-06,6.658939587233327e-06,6.585936961207483e-06,6.585936961207483e-06,6.731942213259171e-06,6.731942213259171e-06,0.0078005611229214,0.000516874717048,6.189527886961477e-06,6.189527886961477e-06,0.004737331998479,limited_mc,resolved,1.19906367162575e-05,1.19906367162575e-05,1.1864006541372745e-05,1.1864006541372745e-05,1.211726689114226e-05,1.211726689114226e-05,0.0001601910353184,1.3749748176227405e-05,8.485567853228702e-06,8.485567853228702e-06,2.7016837185244137e-17,1.8006826100729654,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch002/individual_2021_10pct/m077/result.json,,500,6858.432568395862,eigenfeature_rtol_1e-15,2.5944345901433095,stress,gp,0.0078005611229214,-4.853559609037985,8.377565547109654,stress,gp,0.0001601910353184,-8.73914348420618,True,1.0758671312266601,1.0758396615775312
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,77,145,1.0,6831718167.737233,3.04474704411804e-06,3.535936016908802e-06,3.04474704411804e-06,3.535936016908802e-06,1.1613234090298763,0.1881234839691591,-1.6706567021471663,0.8848325186192947,0.0002184163524803,-8.429107442902195,3.516769647984688,3.516769647984688,17702.509170168087,5035.102786985909,2.5912235744396084e-06,1.2120735984384464e-06,2.1966408337327907e-06,1.2120735984384464e-06,2.1966408337327907e-06,0.5517850619114406,0.1000000000000696,True,True,True,False,,,True,completed_point,resolved,resolved,1.0536216823320935e-05,1.0536216823320935e-05,1.04361901147323e-05,1.04361901147323e-05,1.0636243531909571e-05,1.0636243531909571e-05,0.1961066237395162,0.0068753132417357,3.046280177441832e-06,3.046280177441832e-06,0.1885409823027622,resolved,resolved,1.344344579059596e-05,1.344344579059596e-05,1.3342399868534e-05,1.3342399868534e-05,1.354449171265792e-05,1.354449171265792e-05,0.0574938912603709,0.0028611158337204,3.535936016908802e-06,3.535936016908802e-06,0.0002184163524803,1.2759272152448633,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/chunked_resource8_v1/attempt2_m077/all_2015_2016_2021/m077/result.json,,500,9123.139692487794,eigenfeature_rtol_1e-15,0.8832856323477757,stress,gp,0.1961066237395162,-1.6290967689942548,3.516769647984688,stress,gp,0.0574938912603709,-2.8560765757726596,True,3.460457197478919,3.45871561694923
individual_2015_full,2015 full,2015,78,74,1.0,50646139.456370555,2.0461441937903383e-05,2.1802408917522547e-06,2.0461441937903383e-05,2.1802408917522547e-06,0.1065536289362633,0.499991391150154,-0.6931643984078634,2.1579186437577742e-05,0.5,-0.6931471805599453,0.0,-8.156663343909848,-3263.35566359225,396.9039416359969,-6.443444058363992e-05,1.3080354706712151e-05,2.9020283352529933e-05,1.3080354706712151e-05,2.9020283352529933e-05,0.4507314607447425,0.1000000001029202,False,True,True,False,,,True,completed_point,resolved,bounded_atom,2.1632995439200943e-05,2.1632995439200943e-05,2.0641710359035657e-05,2.0641710359035657e-05,2.262428051936623e-05,2.262428051936623e-05,1.0,0.0,2.046152837604287e-05,2.046152837604287e-05,0.5,resolved,bounded_atom,1.8601620282115463e-05,1.8601620282115463e-05,1.7157612499246108e-05,1.7157612499246108e-05,2.0045628064984815e-05,2.0045628064984815e-05,1.0,0.0,2.1802408917522547e-06,2.1802408917522547e-06,0.5,0.8598726114649683,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m078/result.json,256.0,500,893.2506120746389,eigenfeature_rtol_1e-15,-0.9591846656827044,stress,gp,1.0,0.0,-8.156663343909848,stress,gp,1.0,0.0,True,1.0572566442215072,1.057252177922822
individual_2016_full,2016 full,2016,78,58,1.0,2450389559.509656,2.4404528716312543e-06,5.719523665651092e-07,2.4404528716312543e-06,5.719523665651092e-07,0.2343632090640632,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-5.200467706470108,-17654.566286294375,3392.8432185718366,-7.204799831838659e-06,2.2801638843228954e-06,4.093159292597946e-06,2.2801638843228954e-06,4.093159292597946e-06,0.557066979642433,0.1000000000000112,True,True,True,False,,,True,completed_point,resolved,bounded_atom,1.0497578358714353e-05,1.0497578358714353e-05,1.0267303287572994e-05,1.0267303287572994e-05,1.0727853429855711e-05,1.0727853429855711e-05,1.0,0.0,2.4412617157205883e-06,2.4412617157205883e-06,0.5,resolved,bounded_atom,1.54742080991419e-05,1.54742080991419e-05,1.516984725066834e-05,1.516984725066834e-05,1.5778568947615458e-05,1.5778568947615458e-05,1.0,0.0,5.719523665651092e-07,5.719523665651092e-07,0.5,1.4740740740740743,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_remaining_2016_batch002/individual_2016_full/m078/result.json,,500,6097.340778744453,eigenfeature_rtol_1e-15,-1.4760737446070722,stress,gp,1.0,0.0,-5.200467706470108,stress,gp,1.0,0.0,True,4.3014878429910155,4.300062664774874
individual_2021_10pct,2021 10%,2021,78,16,1.0,4316710550.978365,6.325972345129411e-06,7.684493487492786e-06,6.325972345129411e-06,7.684493487492786e-06,1.2147529372949832,0.0024748462183818,-6.001577018879012,2.8102897012100323,2.1365776322739718e-14,-31.47698599028295,7.5523982300199,7.5523982300199,28355.839840403256,3757.381175002151,6.568853645741089e-06,1.430188480611997e-06,2.543296407572321e-06,1.430188480611997e-06,2.543296407572321e-06,0.5623365315791758,0.0999999999998547,False,True,True,False,0.0,0.0,True,completed_point,resolved,resolved,5.967088710963894e-06,5.967088710963894e-06,5.847516324187021e-06,5.847516324187021e-06,6.086661097740767e-06,6.086661097740767e-06,0.0102960009112499,0.0006407602391679,6.329902772051056e-06,6.329902772051056e-06,0.0024875240153304,resolved,resolved,9.228452986187076e-06,9.228452986187076e-06,9.06427599356054e-06,9.06427599356054e-06,9.39262997881361e-06,9.39262997881361e-06,0.0003940823467679,3.1871769611802096e-05,7.684493487492786e-06,7.684493487492786e-06,2.1365776322739718e-14,1.5465587044534417,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m078/result.json,256.0,500,6674.1881256010965,eigenfeature_rtol_1e-15,2.8086449518656287,gp,stress,0.0102960009112499,-4.575999720183073,7.5523982300199,stress,gp,0.0003940823467679,-7.838950668555128,True,0.943268225881222,0.9426825222831028
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,78,148,1.0,6817746249.944392,3.730359567878903e-06,3.045201074656269e-06,3.730359567878903e-06,3.045201074656269e-06,0.8163291015905424,0.0630995221926668,-2.7630420816876193,1.5292638626530466,0.0020558758881524,-6.187053298895901,2.8694585831292048,2.8694585831292048,14346.203638604102,5000.727955153553,2.1042442931520244e-06,1.206351068207917e-06,2.15425028691083e-06,1.206351068207917e-06,2.15425028691083e-06,0.5599864953193578,0.0999999999996607,True,True,True,False,,,True,completed_point,resolved,resolved,6.261693213884367e-06,6.261693213884367e-06,6.142690475209127e-06,6.142690475209127e-06,6.380695952559608e-06,6.380695952559608e-06,0.085711724606555,0.0036422257109924,3.7304257877626256e-06,3.7304257877626256e-06,0.0630780542023283,resolved,resolved,9.699485566605195e-06,9.699485566605195e-06,9.522609370317328e-06,9.522609370317328e-06,9.876361762893062e-06,9.876361762893062e-06,0.1230113397565479,0.0052102942434686,3.045201074656269e-06,3.045201074656269e-06,0.0020558758881524,1.5490196078431373,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m078/result.json,256.0,500,8928.760350799977,eigenfeature_rtol_1e-15,1.5294371511854,stress,gp,0.085711724606555,-2.4567656528578983,2.8694585831292048,stress,gp,0.1230113397565479,-2.09547873471658,True,1.6785763141446417,1.6785465172435192
individual_2016_full,2016 full,2016,90,66,1.0,1885323606.9162223,1.315209710142724e-05,1.3314254869991689e-05,1.315209710142724e-05,1.3314254869991689e-05,1.0123294230048567,0.0003088890981128,-8.082528251272347,3.4236866105162984,3.5604046840281546e-13,-28.663731995230393,7.177095223984885,7.177095223984885,21295.110835488085,2969.797645491009,1.1295201925742592e-05,2.5878976857014104e-06,4.58733966229538e-06,2.5878976857014104e-06,4.58733966229538e-06,0.5641391037537641,0.0999999999998632,True,True,True,False,,,True,completed_point,resolved,resolved,1.8736617271471223e-05,1.8736617271471223e-05,1.8444291432386783e-05,1.8444291432386783e-05,1.9028943110555663e-05,1.9028943110555663e-05,0.0004977505109911,3.6318773391038664e-05,1.3133373986320932e-05,1.3133373986320932e-05,0.0003076811440637,resolved,resolved,1.6296499673326134e-05,1.6296499673326134e-05,1.5996182188606985e-05,1.5996182188606985e-05,1.659681715804529e-05,1.659681715804529e-05,0.0005380220958106,3.881152309916684e-05,1.3314254869991689e-05,1.3314254869991689e-05,3.5604046840281546e-13,0.869767441860465,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m090/result.json,256.0,500,5257.612927353886,eigenfeature_rtol_1e-15,3.424751369698562,stress,gp,0.0004977505109911,-7.605411588418575,7.177095223984885,stress,gp,0.0005380220958106,-7.52761092836589,True,1.4246106249807085,1.4266415691037466
individual_2016_full,2016 full,2016,118,90,1.0,652558977.4953038,1.9872213903049525e-05,1.7721101605893396e-05,1.9872213903049525e-05,1.7721101605893396e-05,0.8917527605303188,0.002981822276038,-5.815220663329804,2.7497736420454792,4.7213000989715965e-08,-16.868596537585457,5.337136407174167,5.337136407174167,9322.354518932712,1748.7272799028915,1.4285842108424296e-05,4.401632478445001e-06,8.099265006825125e-06,4.401632478445001e-06,8.099265006825125e-06,0.543460730663315,0.0999999999998945,True,True,True,False,,,True,completed_point,resolved,resolved,1.9155266191143572e-05,1.9155266191143572e-05,1.881493813413549e-05,1.881493813413549e-05,1.949559424815166e-05,1.949559424815166e-05,0.0610722525759432,0.0028811826366446,1.9872219747727775e-05,1.9872219747727775e-05,0.0029818126233624,resolved,resolved,2.1386200807782784e-05,2.1386200807782784e-05,2.0887420085549217e-05,2.0887420085549217e-05,2.188498153001635e-05,2.188498153001635e-05,0.1955265955059709,0.0073993186230227,1.7721101605893396e-05,1.7721101605893396e-05,4.7213000989715965e-08,1.1164658634538154,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m118/result.json,256.0,500,3212.8362202327417,eigenfeature_rtol_1e-15,2.7497747028709956,gp,stress,0.0610722525759432,-2.7956976472800728,5.337136407174167,gp,stress,0.1955265955059709,-1.6320588704153869,True,0.963922101714297,0.963921818212272
individual_2021_10pct,2021 10%,2021,182,32,1.0,1114615618.7730994,7.169424106904123e-06,3.7896432248279114e-06,7.169424106904123e-06,3.7896432248279114e-06,0.5285840491955974,0.058178852308895,-2.8442333526669743,1.570246804224852,0.1454919292564711,-1.927634662936743,1.055965759594942,1.055965759594942,1838.5048186642969,1741.46318439989,1.649451871747509e-06,2.570373241537669e-06,4.08380602466388e-06,2.570373241537669e-06,4.08380602466388e-06,0.6294063004006721,0.099999999975864,False,True,True,False,0.0,-2.220446049250313e-16,True,completed_point,resolved,resolved,8.18418122816542e-06,8.18418122816542e-06,8.024381588448066e-06,8.024381588448066e-06,8.343980867882772e-06,8.343980867882772e-06,0.0348698912636972,0.001742988999278,7.166816042785595e-06,7.166816042785595e-06,0.0580439683059476,resolved,resolved,7.09812874291124e-06,7.09812874291124e-06,6.920630551469861e-06,6.920630551469861e-06,7.275626934352619e-06,7.275626934352619e-06,0.1941608259495317,0.0068543981631232,3.7896432248279114e-06,3.7896432248279114e-06,0.1454919292564711,0.8672985781990521,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m182/result.json,256.0,500,2766.928143706626,eigenfeature_rtol_1e-15,1.571407880749679,stress,gp,0.0348698912636972,-3.3561315366333284,1.055965759594942,stress,gp,0.1941608259495317,-1.6390684636094497,True,1.1415395582867094,1.1419549740507076
