dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv,source_sha256_pending
2021,0.095,0.002492646875,0.08939154453125,0.10060845546875,1603496027.5520115,1.64,0.090912059125,0.099087940875,0.00817588175,0.0,1.0,8000,0.000125,True,11410.692005652272,2.432430338825735e-06,0.3253769419287456,0.4527151292951165,2653.912461801558,5860.995324036336,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.32),0.0284900735818755,0.3885010033892122,0.1052065690591188,0.3196452606407443,0.0259000668926141,74.02568630351716,1631.1356639100932,398,79,319,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.341483980178316,11.429646881640853,155.85882111328436,128.23527626260514,runs/functional_form/attempt_01/results_single.csv,False
2021,0.095,0.002492646875,0.08939154453125,0.10060845546875,1603496027.5520115,1.64,0.090912059125,0.099087940875,0.00817588175,0.0,1.0,8000,0.000125,True,11410.546351491475,2.4323992895607545e-06,0.3253861869959007,0.4526894547934949,2653.755806482919,5860.983954535069,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.32),0.0284900735818755,0.3885010033892122,0.1052065690591188,0.3196471031159423,0.0259000668926141,74.02956944774786,1631.1356633667492,398,79,319,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.341555118033122,11.429646881640853,155.85882111328436,128.2360154267509,runs/functional_form/attempt_02/results_single.csv,False
2021,0.096,0.002507674,0.0903577335,0.1016422665,1581239228.7143855,1.64,0.09188741464,0.10011258536,0.00822517072,0.0,1.0,8000,0.000125,True,9354.416045192556,2.0010953853876894e-06,0.5,0.0,-312.3448516993054,5806.441584686163,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.64**2 * RBF(length_scale=0.32),0.0283648885354218,0.3867939345739346,0.1047442926386298,0.3200620307700251,0.0257862623049289,74.64984743264347,1631.3808564631308,398,81,317,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.412114132137956,11.311234448904392,154.24410612142353,127.63302995924715,runs/functional_form/attempt_01/results_single.csv,False
2021,0.096,0.002507674,0.0903577335,0.1016422665,1581239228.7143855,1.64,0.09188741464,0.10011258536,0.00822517072,0.0,1.0,8000,0.000125,True,9354.367903189454,2.00108508685705e-06,0.5,0.0,-312.3718307110338,5806.439387931973,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.64**2 * RBF(length_scale=0.32),0.0283648885354218,0.3867939345739346,0.1047442926386298,0.3200622790704831,0.0257862623049289,74.64993971888332,1631.3808567496808,398,81,317,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.412123761313948,11.311234448904392,154.24410612142353,127.63312897549008,runs/functional_form/attempt_02/results_single.csv,False
2021,0.097,0.002522872875,0.09132353603125,0.10267646396875,1558363770.3660083,1.64,0.092862488485,0.101137511515,0.0082750230299999,0.0,1.0,8000,0.000125,True,8336.480861857004,1.7908619216332415e-06,0.4999026019832914,0.000244140625,-2206.45842938773,5752.477951654224,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.7**2 * RBF(length_scale=0.321),0.02824416912233,0.3851477607590459,0.104298506662201,0.3210455755434823,0.0256765173839363,75.60499175448071,1631.1633771827355,398,82,316,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.503470417850872,11.195240712368449,152.66237335047882,127.2539646071078,runs/functional_form/attempt_01/results_single.csv,False
2021,0.097,0.002522872875,0.09132353603125,0.10267646396875,1558363770.3660083,1.64,0.092862488485,0.101137511515,0.0082750230299999,0.0,1.0,8000,0.000125,True,8336.816156792935,1.7909339504597004e-06,0.5,0.0,-2205.798234743215,5752.5211825701335,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.7**2 * RBF(length_scale=0.321),0.02824416912233,0.3851477607590459,0.104298506662201,0.3210419309051849,0.0256765173839363,75.62050933822172,1631.1633763964692,398,82,316,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.50332847343361,11.195240712368449,152.66237335047882,127.2525199689996,runs/functional_form/attempt_02/results_single.csv,False
2021,0.098,0.0025382435,0.092288952125,0.103711047875,1534811175.2125387,1.64,0.09383728066,0.10216271934,0.0083254386799999,0.0,1.0,8000,0.000125,True,8175.742032268804,1.7650868256346735e-06,0.5,0.0,-2372.279209734381,5696.775102569672,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.75**2 * RBF(length_scale=0.322),0.0281277796610786,0.3835606317419815,0.1038687100926096,0.3219977985752447,0.0255707087827987,76.54460188736402,1631.287155238735,398,84,314,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.59244713591398,11.081592314164752,151.11262246588296,126.85851399806388,runs/functional_form/attempt_01/results_single.csv,False
2021,0.098,0.0025382435,0.092288952125,0.103711047875,1534811175.2125387,1.64,0.09383728066,0.10216271934,0.0083254386799999,0.0,1.0,8000,0.000125,True,8175.314872385527,1.764994604735404e-06,0.5,0.0,-2373.0613500102786,5696.718588168657,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.75**2 * RBF(length_scale=0.322),0.0281277796610786,0.3835606317419815,0.1038687100926096,0.3220070231234312,0.0255707087827987,76.56110812132926,1631.2871553243735,398,84,314,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.592807882589591,11.081592314164752,151.11262246588296,126.86214822314372,runs/functional_form/attempt_02/results_single.csv,False
2021,0.099,0.002553785875,0.09325398178125,0.10474601821875,1511028905.8514876,1.64,0.094811791165,0.103188208835,0.0083764176699999,0.0,1.0,8000,0.000125,True,8821.027407073032,1.9148339832611695e-06,0.5,0.0,-949.0228533006036,5689.281950163363,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.73**2 * RBF(length_scale=0.322),0.0280155899022987,0.3820307713949833,0.1034544219521848,0.3218059531133874,0.0254687180929988,76.1695875939406,1625.906428625477,397,85,312,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.635341595847688,10.970218833361969,149.59389318220866,126.0113294006638,runs/functional_form/attempt_01/results_single.csv,False
2021,0.099,0.002553785875,0.09325398178125,0.10474601821875,1511028905.8514876,1.64,0.094811791165,0.103188208835,0.0083764176699999,0.0,1.0,8000,0.000125,True,8821.317861968946,1.9148970340691574e-06,0.5,0.0,-948.5512112172428,5689.317391823605,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.73**2 * RBF(length_scale=0.322),0.0280155899022987,0.3820307713949833,0.1034544219521848,0.3217974239604169,0.0254687180929988,76.13551594055696,1625.9064290693827,397,85,312,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.635006708440343,10.970218833361969,149.59389318220866,126.007989593261,runs/functional_form/attempt_02/results_single.csv,False
2021,0.1,0.0025695,0.094218625,0.105781375,1487397833.440122,1.64,0.09578602,0.10421398,0.00842796,0.0,1.0,8000,0.000125,True,9546.347842656858,2.0841550850145994e-06,0.4529111157928327,0.1183097508711098,558.1731808481129,5596.0461451272495,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.75**2 * RBF(length_scale=0.322),0.027907474759607,0.3805564739946421,0.1030551803288439,0.322465071559399,0.0253704315996428,76.50131015619695,1632.2120634853582,398,87,311,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.7102714154827,10.861052640438642,148.10526327870872,125.49720628892742,runs/functional_form/attempt_01/results_single.csv,False
2021,0.1,0.0025695,0.094218625,0.105781375,1487397833.440122,1.64,0.09578602,0.10421398,0.00842796,0.0,1.0,8000,0.000125,True,9546.34784211267,2.084155084895792e-06,0.4529113153793109,0.1183092470684119,558.1736195567383,5596.046800600528,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.75**2 * RBF(length_scale=0.322),0.027907474759607,0.3805564739946421,0.1030551803288439,0.3224652408050216,0.0253704315996428,76.50317007921,1632.212065773453,398,87,311,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.710278086461946,10.861052640438642,148.10526327870872,125.49727215606993,runs/functional_form/attempt_02/results_single.csv,False
2021,0.101,0.002585385875,0.09518288178125,0.10681711821875,1463545807.7925766,1.64,0.096759967165,0.105240032835,0.00848006567,0.0,1.0,8000,0.000125,True,10456.49257623482,2.297091324921508e-06,0.3626175685930792,0.3514708505484456,1962.3301215941617,5583.886053757537,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.8**2 * RBF(length_scale=0.323),0.0278033140562975,0.3791361007676941,0.1026705414406892,0.3233649195326308,0.0252757400511796,77.38721682560417,1626.3508144568586,397,88,309,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.793489681325454,10.754028760328694,146.64584673175492,125.07414179812936,runs/functional_form/attempt_01/results_single.csv,False
2021,0.101,0.002585385875,0.09518288178125,0.10681711821875,1463545807.7925766,1.64,0.096759967165,0.105240032835,0.00848006567,0.0,1.0,8000,0.000125,True,10456.587965903564,2.297112280206367e-06,0.362610381696111,0.3514900132791357,1962.4423004845423,5583.899566459049,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.8**2 * RBF(length_scale=0.323),0.0278033140562975,0.3791361007676941,0.1026705414406892,0.3233641647291253,0.0252757400511796,77.39518045358842,1626.3508145870992,397,88,309,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.793459818559658,10.754028760328694,146.64584673175492,125.07384984809096,runs/functional_form/attempt_02/results_single.csv,False
2021,0.102,0.0026014435,0.096146752125,0.1078532478749999,1439773239.9828668,1.64,0.09773363266,0.1062663673399999,0.0085327346799999,0.0,1.0,8000,0.000125,True,10694.26520281002,2.3647030019348793e-06,0.3312246116136026,0.4365341560703425,2388.2802536890545,5535.94859172969,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.89**2 * RBF(length_scale=0.324),0.0277029922867878,0.3777680766380165,0.1023000787550902,0.3238783942342404,0.0251845384425344,78.97511629352157,1626.7685718088917,397,90,307,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.860207661667475,10.649084743446428,145.21479195608765,124.4994920067418,runs/functional_form/attempt_01/results_single.csv,False
2021,0.102,0.0026014435,0.096146752125,0.1078532478749999,1439773239.9828668,1.64,0.09773363266,0.1062663673399999,0.0085327346799999,0.0,1.0,8000,0.000125,True,10694.265211617345,2.364703003882344e-06,0.3312259982168329,0.4365303329162118,2388.2573569262445,5535.9465067909805,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.89**2 * RBF(length_scale=0.324),0.0277029922867878,0.3777680766380165,0.1023000787550902,0.3238788309428141,0.0251845384425344,78.97627134325498,1626.7685705680476,397,90,307,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.86022500201202,10.649084743446428,145.21479195608765,124.49965987837682,runs/functional_form/attempt_02/results_single.csv,False
2021,0.103,0.002617672875,0.0971102360312499,0.10888976396875,1415306075.6792226,1.64,0.098707016485,0.107292983515,0.00858596703,0.0,1.0,8000,0.000125,True,11507.16878537866,2.563308098454653e-06,0.2585837519861039,0.6477177773620779,3552.2545842327663,5499.464531237464,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.71**2 * RBF(length_scale=0.322),0.0276063983918545,0.3764508871616523,0.1019433821586847,0.3221325845656291,0.0250967258107768,75.83185006989663,1625.1758066313787,397,91,306,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.835641867964377,10.546160544164444,143.81128014769695,123.06067256995551,runs/functional_form/attempt_01/results_single.csv,False
2021,0.103,0.002617672875,0.0971102360312499,0.10888976396875,1415306075.6792226,1.64,0.098707016485,0.107292983515,0.00858596703,0.0,1.0,8000,0.000125,True,11507.074880904987,2.5632871805292852e-06,0.2585848086397896,0.6477145105531381,3552.209413987401,5499.423968436195,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.71**2 * RBF(length_scale=0.322),0.0276063983918545,0.3764508871616523,0.1019433821586847,0.3221350852047981,0.0250967258107768,75.80948493647578,1625.1758075660014,397,91,306,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.835741508020527,10.546160544164444,143.81128014769695,123.0616278608908,runs/functional_form/attempt_02/results_single.csv,False
2021,0.104,0.002634074,0.0980733335,0.1099266664999999,1390650623.4117515,1.64,0.09968011864,0.10831988136,0.00863976272,0.0,1.0,8000,0.000125,True,11856.615868513243,2.6621302337426245e-06,0.2273833949342266,0.7474917351383821,4085.60668505068,5461.7822983620745,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.321),0.0275134255467139,0.3751830756370089,0.1016000571748166,0.3212289278293201,0.0250122050424672,74.00659593947384,1625.6270948558974,397,93,304,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.842887193828687,10.445198406238394,142.4345237214326,121.95136804407169,runs/functional_form/attempt_01/results_single.csv,False
2021,0.104,0.002634074,0.0980733335,0.1099266664999999,1390650623.4117515,1.64,0.09968011864,0.10831988136,0.00863976272,0.0,1.0,8000,0.000125,True,11856.56944058888,2.6621198094206667e-06,0.2273897342766891,0.7474707234751021,4085.5057687208646,5461.8003600310285,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.321),0.0275134255467139,0.3751830756370089,0.1016000571748166,0.3212291229926604,0.0250122050424672,74.02673068307772,1625.6270951097126,397,93,304,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.842894996552998,10.445198406238394,142.4345237214326,121.95144213589307,runs/functional_form/attempt_02/results_single.csv,False
2021,0.105,0.002650646875,0.0990360445312499,0.11096395546875,1366191403.4118524,1.64,0.100652939125,0.109347060875,0.00869412175,0.0,1.0,8000,0.000125,True,11456.58708158866,2.5934288351002905e-06,0.2624272758211695,0.6358801344883005,3541.4197252161457,5450.946064350101,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.321),0.0274239709611162,0.3739632403788584,0.1012697242253318,0.321122072970926,0.0249308826919238,73.91628954039479,1620.2997178755636,396,94,302,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.880493520389884,10.346142754725216,141.08376483716202,121.14856792115172,runs/functional_form/attempt_01/results_single.csv,False
2021,0.105,0.002650646875,0.0990360445312499,0.11096395546875,1366191403.4118524,1.64,0.100652939125,0.109347060875,0.00869412175,0.0,1.0,8000,0.000125,True,11456.5398516522,2.5934181436545547e-06,0.262433340143287,0.6358615276873443,3541.3220863115303,5450.95142943604,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.6**2 * RBF(length_scale=0.321),0.0274239709611162,0.3739632403788584,0.1012697242253318,0.3211233237160497,0.0249308826919238,73.93183591839167,1620.2997178479109,396,94,302,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.880543688895314,10.346142754725216,141.08376483716202,121.14903978525987,runs/functional_form/attempt_02/results_single.csv,False
2021,0.106,0.0026673915,0.099998369125,0.112001630875,1341676381.151068,1.64,0.10162547794,0.11037452206,0.0087490441199999,0.0,1.0,8000,0.000125,True,10480.459557217297,2.3930215449251544e-06,0.3259328154281011,0.451171941055359,2473.861235390721,5362.68732409769,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.78**2 * RBF(length_scale=0.323),0.0273379356906521,0.3727900321452559,0.1009520179337844,0.3228499894301132,0.0248526688096837,77.07145568246496,1623.328471034518,397,96,301,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.990556141170488,10.248940093965247,139.758274008617,121.03584698013518,runs/functional_form/attempt_01/results_single.csv,False
2021,0.106,0.0026673915,0.099998369125,0.112001630875,1341676381.151068,1.64,0.10162547794,0.11037452206,0.0087490441199999,0.0,1.0,8000,0.000125,True,10480.413849014669,2.3930111082918116e-06,0.3259302210171489,0.4511791410315208,2473.886123254487,5362.669879483102,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.78**2 * RBF(length_scale=0.323),0.0273379356906521,0.3727900321452559,0.1009520179337844,0.3228542355310341,0.0248526688096837,77.08645253593362,1623.328471806184,397,96,301,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.990726992074004,10.248940093965247,139.758274008617,121.03743883529438,runs/functional_form/attempt_02/results_single.csv,False
2021,0.107,0.002684307875,0.10096030728125,0.11303969271875,1317225676.2626095,1.64,0.102597735085,0.111402264915,0.0088045298299999,0.0,1.0,8000,0.000125,True,9766.676508990397,2.2502084953655473e-06,0.3849684092310136,0.2924575414571237,1563.5609770638116,5319.736096609753,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.74**2 * RBF(length_scale=0.322),0.0272552244585561,0.3716621517075835,0.1006465864674015,0.3223397166419425,0.0247774767805055,76.44165921232708,1623.6817119745883,397,98,299,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.009384268520558,10.153538911238387,138.45734878961437,120.0829903469782,runs/functional_form/attempt_01/results_single.csv,False
2021,0.107,0.002684307875,0.10096030728125,0.11303969271875,1317225676.2626095,1.64,0.102597735085,0.111402264915,0.0088045298299999,0.0,1.0,8000,0.000125,True,9766.676510099363,2.2502084956210506e-06,0.3849684481825436,0.2924574395540323,1563.5595964366164,5319.736063353082,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.74**2 * RBF(length_scale=0.322),0.0272552244585561,0.3716621517075835,0.1006465864674015,0.3223397878650786,0.0247774767805055,76.44228667837763,1623.6817121189224,397,98,299,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.00938714303182,10.153538911238387,138.45734878961437,120.08301688012544,runs/functional_form/attempt_02/results_single.csv,False
2021,0.108,0.002701396,0.101921859,0.114078141,1292640439.8447058,1.64,0.10356971056,0.11243028944,0.0088605788799999,0.0,1.0,8000,0.000125,True,8785.248655685285,2.0434898559541544e-06,0.5,0.0,71.7763933637358,5313.109058056646,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.68**2 * RBF(length_scale=0.322),0.0271757454873275,0.3705783475544666,0.1003530909153006,0.3215137310507291,0.0247052231702977,75.42655644657486,1619.729053067343,396,99,297,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.0139982478391,10.059889585728104,137.18031253265593,119.0176231292003,runs/functional_form/attempt_01/results_single.csv,False
2021,0.108,0.002701396,0.101921859,0.114078141,1292640439.8447058,1.64,0.10356971056,0.11243028944,0.0088605788799999,0.0,1.0,8000,0.000125,True,8785.248673048443,2.043489859992906e-06,0.5,0.0,71.74019576292967,5313.111970836295,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.68**2 * RBF(length_scale=0.322),0.0271757454873275,0.3705783475544666,0.1003530909153006,0.3215135538886144,0.0247052231702977,75.4283482677409,1619.7290519655517,396,99,297,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.013991076800268,10.059889585728104,137.18031253265593,119.01755754751042,runs/functional_form/attempt_02/results_single.csv,False
2021,0.109,0.002718655875,0.10288302428125,0.11511697571875,1268214292.8765628,1.64,0.104541404365,0.1134585956349999,0.0089171912699999,0.0,1.0,8000,0.000125,True,8150.037177864866,1.914522041068859e-06,0.5,0.0,-793.6189407392928,5226.885195494151,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.71**2 * RBF(length_scale=0.322),0.0270994103395402,0.3695374137210039,0.1000712047006427,0.3221306264205417,0.0246358275814002,75.92166980835458,1625.7251109612068,397,101,296,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.075697390565692,9.967944302454349,135.92651321528655,118.48893027718768,runs/functional_form/attempt_01/results_single.csv,False
2021,0.109,0.002718655875,0.10288302428125,0.11511697571875,1268214292.8765628,1.64,0.104541404365,0.1134585956349999,0.0089171912699999,0.0,1.0,8000,0.000125,True,8150.081519935578,1.914532457447321e-06,0.4999026019832914,0.000244140625,-793.5091656058404,5226.877477335658,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.71**2 * RBF(length_scale=0.322),0.0270994103395402,0.3695374137210039,0.1000712047006427,0.3221314505049941,0.0246358275814002,75.91927012118272,1625.7251130767615,397,101,296,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.075730841215956,9.967944302454349,135.92651321528655,118.4892333992047,runs/functional_form/attempt_02/results_single.csv,False
2021,0.11,0.0027360875,0.103843803125,0.116156196875,1243647528.4440663,1.64,0.1055128165,0.1144871835,0.008974367,0.0,1.0,8000,0.000125,True,7476.027059580625,1.7746012799845134e-06,0.5,0.0,-2223.359170532549,5219.250034001436,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.65**2 * RBF(length_scale=0.321),0.0270261337672677,0.3685381877354698,0.0998006130245964,0.3211507644102662,0.0245692125156979,74.82083779567013,1620.2750266889293,396,102,294,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.071268124897106,9.87765697086361,134.69532232995832,117.37591155628836,runs/functional_form/attempt_01/results_single.csv,False
2021,0.11,0.0027360875,0.103843803125,0.116156196875,1243647528.4440663,1.64,0.1055128165,0.1144871835,0.008974367,0.0,1.0,8000,0.000125,True,7476.027089308383,1.774601287041058e-06,0.5,0.0,-2223.43514499447,5219.2543846776825,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.65**2 * RBF(length_scale=0.321),0.0270261337672677,0.3685381877354698,0.0998006130245964,0.3211505826487479,0.0245692125156979,74.82475602208007,1620.275028243993,396,102,294,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.071260726958805,9.87765697086361,134.69532232995832,117.37584512510944,runs/functional_form/attempt_02/results_single.csv,False
2021,0.111,0.002753690875,0.10480419553125,0.11719580446875,1219296431.1209323,1.64,0.106483946965,0.115516053035,0.0090321060699999,0.0,1.0,8000,0.000125,True,7028.062455193081,1.6862550094376118e-06,0.5,0.0,-3218.0068092438432,5172.137711177254,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.61**2 * RBF(length_scale=0.321),0.0269558335695793,0.3675795486760824,0.0995410123401082,0.3206068910192497,0.0245053032450721,74.12525956365918,1620.2136604621892,396,104,292,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.083163583528451,9.788983147783204,133.4861338334073,116.42806167168264,runs/functional_form/attempt_01/results_single.csv,False
2021,0.111,0.002753690875,0.10480419553125,0.11719580446875,1219296431.1209323,1.64,0.106483946965,0.115516053035,0.0090321060699999,0.0,1.0,8000,0.000125,True,7028.01795973298,1.686244333565994e-06,0.4999026019832914,0.000244140625,-3218.2291790081563,5172.150877870315,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.61**2 * RBF(length_scale=0.321),0.0269558335695793,0.3675795486760824,0.0995410123401082,0.3206069193337911,0.0245053032450721,74.14123807555414,1620.213658455143,396,104,292,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.083164738973911,9.788983147783204,133.4861338334073,116.42807195407914,runs/functional_form/attempt_02/results_single.csv,False
2021,0.112,0.002771466,0.1057642015,0.1182357985,1195083180.8359652,1.64,0.10745479576,0.11654520424,0.00909040848,0.0,1.0,8000,0.000125,True,6525.415342798974,1.583113034963804e-06,0.5,0.0,-4636.418344111277,5134.579101601944,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.47**2 * RBF(length_scale=0.319),0.0268884304576102,0.3666604153310482,0.0992921098536402,0.3187618943314016,0.0244440276887365,71.80517218581102,1621.202002355622,396,105,291,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.040481641995624,9.70187996447014,132.29836315186554,115.01562506319816,runs/functional_form/attempt_01/results_single.csv,False
2021,0.112,0.002771466,0.1057642015,0.1182357985,1195083180.8359652,1.64,0.10745479576,0.11654520424,0.00909040848,0.0,1.0,8000,0.000125,True,6525.41534308286,1.583113035032677e-06,0.5,0.0,-4636.41669511467,5134.579171468495,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.47**2 * RBF(length_scale=0.319),0.0268884304576102,0.3666604153310482,0.0992921098536402,0.3187618920027045,0.0244440276887365,71.80516432861027,1621.2020028311815,396,105,291,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.04048154672912,9.70187996447014,132.29836315186554,115.015624222958,runs/functional_form/attempt_02/results_single.csv,False
2021,0.113,0.002789412875,0.10672382103125,0.11927617896875,1171074447.656905,1.64,0.108425362885,0.117574637115,0.00914927423,0.0,1.0,8000,0.000125,True,6405.165693310172,1.571764018409862e-06,0.5,0.0,-4791.177081669629,5082.09072767747,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.54**2 * RBF(length_scale=0.32),0.0268238479267369,0.3657797444555033,0.0990536230531478,0.3195291792715867,0.0243853162970335,72.97218513399174,1621.4216703019888,396,107,289,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.103343642520525,9.616306057502122,131.1314462386653,114.55069349372911,runs/functional_form/attempt_01/results_single.csv,False
2021,0.113,0.002789412875,0.10672382103125,0.11927617896875,1171074447.656905,1.64,0.108425362885,0.117574637115,0.00914927423,0.0,1.0,8000,0.000125,True,29200.822792167583,7.165591769254024e-06,0.4731534439317473,0.0673452078889377,2501.508321150974,17089.349569620383,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.0991),0.0268238479267369,0.3657797444555033,0.0990536230531478,0.0990536230531478,0.0243853162970335,1.0,883.8649356966489,396,107,289,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,4.06201920231798,9.616306057502122,131.1314462386653,35.510563509945754,runs/functional_form/attempt_02/results_single.csv,False
