lane,mass_GeV,n_attempt_rows,n_finite_attempt_rows,branch_multiplicity,lml_spread,selected_lml,selected_const_opt,selected_ls_opt,selected_source,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status
functional_form,0.209,2,2,1,7.587791515106801e-07,1572.1022675513484,79.11078511892426,0.323511199831641,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.21,3,3,2,1.6175467862922233e-06,1577.0004187420648,78.5221836484044,0.3232452587348858,runs/functional_form/attempt_02/results_single.csv,2,False,resolved_reproduced_max_lml
functional_form,0.211,3,3,2,711.7589965436257,1570.8779646217356,77.54410785781323,0.3227410156716266,runs/functional_form/repairs/m211/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
functional_form,0.212,4,4,2,1.910688752104761e-06,1571.2480348422434,77.54994142875184,0.3227307054591178,runs/functional_form/attempt_01/results_single.csv,2,False,resolved_reproduced_max_lml
functional_form,0.213,2,2,1,1.174940280179726e-06,1570.3199525823445,76.72983671152102,0.3222829136496052,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.214,2,2,1,4.768480721395463e-09,1569.3538149737662,77.95823534829775,0.3229363983196658,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.215,2,2,1,1.4360923614731291e-06,1566.5819231122423,78.58667627106729,0.323261138470558,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.216,2,2,1,1.3645285434904508e-07,1567.602613080541,78.52867944020322,0.3232246629184354,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.217,2,2,1,1.5687414816056844e-06,1569.123324021675,77.86347474280895,0.3228897049269582,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.218,2,2,1,1.688824113443843e-06,1569.3380872065802,77.81476648748475,0.322825765439331,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.219,2,2,1,9.703712748887483e-07,1566.4973973793246,78.70492085637252,0.3232733212422086,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.22,2,2,1,1.98528982764401e-06,1564.822449527133,77.19892144224225,0.322474515562288,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.221,2,2,1,1.526218511571642e-06,1570.2384295676277,77.83972941908165,0.3228382123077301,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.222,2,2,1,1.243194674316328e-06,1568.5378471425968,79.07229739374836,0.3234270204482192,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.223,2,2,1,8.603365131421015e-07,1567.0418976799458,78.85885649081725,0.3232935659708036,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.224,2,2,1,1.4683155313832685e-07,1566.771940173958,78.9568373014036,0.3233569048319343,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.225,2,2,1,1.7940456018550321e-06,1567.1776932102914,77.95027273122474,0.3228874409900747,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.226,2,2,1,1.2122995940444525e-06,1564.215753932262,78.52870284248705,0.3231640782708027,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.227,2,2,1,5.389665602706373e-07,1565.2722070904974,79.18920729353134,0.3234711963114516,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.228,2,2,1,9.065090580406832e-07,1565.561013210816,79.257166126896,0.323504644822338,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.229,3,3,2,3.552608632162446e-06,1565.6034672900732,79.4742325372691,0.3235894606985199,runs/functional_form/repairs/m229/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
functional_form,0.23,2,2,1,4.501364401221508e-07,1563.386217081451,80.93559580222747,0.3241755346260032,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.231,2,2,1,6.742893674527295e-07,1561.026441624841,79.36193920380465,0.323570387652445,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.232,2,2,1,1.1026472748199012e-06,1561.8417537401006,79.37752442255679,0.3235952473872551,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.233,2,2,1,6.238224159460515e-07,1562.8722784219808,78.853455911698,0.3233658307379914,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.234,2,2,1,1.6964668247965164e-07,1559.109666616453,77.66648520837195,0.3227717619495225,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.235,3,3,2,1.4379907042894047e-06,1556.353005462489,77.9884748853489,0.3229406622532341,runs/functional_form/attempt_01/results_single.csv,2,False,resolved_reproduced_max_lml
functional_form,0.236,2,2,1,3.242410002712859e-07,1560.7420155735,77.3990229567937,0.3226377204789321,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.237,2,2,1,6.218774615263101e-07,1559.0411813222709,76.7039675838947,0.3222416546216436,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.238,2,2,1,1.3310602753335843e-06,1559.9943828345797,76.65895049119361,0.3222122269034514,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.239,2,2,1,1.075089357982506e-06,1556.510100302222,76.9641684740502,0.32239127451738,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.24,2,2,1,4.340658961154986e-07,1561.036043501898,76.58747872121799,0.3221971598432157,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.241,4,4,3,2.1540406578424154e-06,1557.954832205094,77.04470333650029,0.3224238970034277,runs/functional_form/repairs/m241/round_02/results_single.csv,2,False,resolved_reproduced_max_lml
functional_form,0.242,2,2,1,1.9561844055715483e-07,1559.4698672281847,76.6429319429656,0.3221719941400371,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.243,2,2,1,1.8605078366817906e-08,1555.797801293782,76.91744500463844,0.3223166044732948,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.244,2,2,1,1.4092292985878885e-06,1560.8561798493902,77.9873008813233,0.3227813868284043,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.245,2,2,1,3.2741172617534176e-06,1560.1940451175687,78.38596613444105,0.322896475814028,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.246,2,2,1,5.051031166658504e-07,1556.725284969032,78.68365304350282,0.3230056229097003,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.247,2,2,1,1.1472002370283008e-06,1561.346591079494,79.07979279616832,0.323001948357003,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.248,2,2,1,2.9564307624241337e-07,1557.7093267783002,79.63388640506584,0.3232100964208665,runs/functional_form/attempt_02/results_single.csv,2,False,stable_reproduced
functional_form,0.249,2,2,1,1.000426664177212e-06,1556.1845527897283,79.66931292350178,0.3233090227567155,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
functional_form,0.25,2,2,1,2.0220977603457868e-07,1554.9729472922666,78.68980385329776,0.3229924003636309,runs/functional_form/attempt_01/results_single.csv,2,False,stable_reproduced
