dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv,source_sha256_pending
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.0066662617499999,0.0,1.0,8000,0.000125,True,5338.88920589601,3.816805966304118e-06,0.5,0.0,-15308.020142762763,5553.496152843188,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.53**2 * RBF(length_scale=0.32),0.0399149161083646,0.5442943105686093,0.1473955960828078,0.3201008326313472,0.0362862873712406,56.7036249547472,1669.8956336624483,402,17,385,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.821537165167499,19.639331569216612,267.8090668529538,157.49917576081057,runs/gp_mean/attempt_01/results_single.csv,False
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.0066662617499999,0.0,1.0,8000,0.000125,True,5338.889186129013,3.816805952172566e-06,0.5,0.0,-15307.975237167288,5553.479655685644,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.53**2 * RBF(length_scale=0.32),0.0399149161083646,0.5442943105686093,0.1473955960828078,0.3201024921347493,0.0362862873712406,56.70662902485392,1669.8956321270532,402,17,385,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.821582898790922,19.639331569216612,267.8090668529538,157.4999922860781,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.056,0.002040554,0.0514087535,0.0605912465,908527012.009006,1.64,0.05265349144,0.05934650856,0.00669301712,0.0,1.0,8000,0.000125,True,18345.18128030786,1.1708898966065546e-05,0.5,0.0,-15022.182601350169,14771.731603141136,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.145),0.0393693106142212,0.5368542356484718,0.1453808142699889,0.1453808142699889,0.0357902823765647,1.0,1173.0975825296466,401,18,383,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,4.06201920231798,19.293442180026243,263.0923933639942,71.24575692188934,runs/gp_mean/attempt_01/results_single.csv,False
2021,0.056,0.002040554,0.0514087535,0.0605912465,908527012.009006,1.64,0.05265349144,0.05934650856,0.00669301712,0.0,1.0,8000,0.000125,True,6217.718553957495,3.968488358622409e-06,0.5,0.0,-10889.607942827655,5816.06539133188,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.57**2 * RBF(length_scale=0.321),0.0393693106142212,0.5368542356484718,0.1453808142699889,0.321070346782555,0.0357902823765647,57.26448773578099,1663.7513624893666,401,18,383,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.970880514560832,19.293442180026243,263.0923933639942,157.34469501054863,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.056,0.002040554,0.0514087535,0.0605912465,908527012.009006,1.64,0.05265349144,0.05934650856,0.00669301712,0.0,1.0,8000,0.000125,True,6217.751864188298,3.968509619035214e-06,0.5,0.0,-10889.577067473168,5816.071247818968,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.57**2 * RBF(length_scale=0.321),0.0393693106142212,0.5368542356484718,0.1453808142699889,0.3210692914534433,0.0357902823765647,57.26209285259176,1663.751362734358,401,18,383,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.97085102809016,19.293442180026243,263.0923933639942,157.34417783280583,runs/gp_mean/repairs/m056/round_01/results_single.csv,False
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990697171.4243577,1.64,0.053639832085,0.060360167915,0.0067203358299999,0.0,1.0,8000,0.000125,True,8336.573477951944,4.793930413473962e-06,0.5,0.0,-2561.563548218433,5856.877263739705,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.9**2 * RBF(length_scale=0.323),0.0388457919743114,0.5297153451042469,0.1434475935717297,0.3225030320263555,0.0353143563402831,62.36909594360905,1661.223812398944,401,20,381,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.1323491477169,18.959498587400432,258.53861710091496,157.40432796889647,runs/gp_mean/attempt_01/results_single.csv,False
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990697171.4243577,1.64,0.053639832085,0.060360167915,0.0067203358299999,0.0,1.0,8000,0.000125,True,8336.678698651871,4.793990920433426e-06,0.4999311292015692,0.0001726334915006,-2561.386365933715,5856.885560317341,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.9**2 * RBF(length_scale=0.323),0.0388457919743114,0.5297153451042469,0.1434475935717297,0.3225029035244003,0.0353143563402831,62.37211433128432,1661.223812554964,401,20,381,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.132345508914764,18.959498587400432,258.53861710091496,157.40426525083836,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071511910.2598512,1.64,0.05462589106,0.06137410894,0.00674821788,0.0,1.0,8000,0.000125,True,14483.415165340111,7.56773481984808e-06,0.1439633263108771,1.0626809723385533,6338.609553963874,5962.858058843298,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.93**2 * RBF(length_scale=0.32),0.0383432349203511,0.5228622943684247,0.1415917786595051,0.3196020713476033,0.0348574862912283,62.87058926353582,1659.0967192951823,401,21,380,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.168821546034126,18.63689240258374,254.13944185341464,155.343946010845,runs/gp_mean/attempt_01/results_single.csv,False
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071511910.2598512,1.64,0.05462589106,0.06137410894,0.00674821788,0.0,1.0,8000,0.000125,True,14483.199696524847,7.567622235154671e-06,0.1439714752230769,1.062645046767949,6338.384626436117,5962.84793133359,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.93**2 * RBF(length_scale=0.32),0.0383432349203511,0.5228622943684247,0.1415917786595051,0.3196044479109109,0.0348574862912283,62.878889664593835,1659.0967189866683,401,21,380,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.16888972545727,18.63689240258374,254.13944185341464,155.3451011495479,runs/gp_mean/attempt_02/results_single.csv,False
2021,0.059,0.002066055875,0.0543513742812499,0.0636486257187499,1150639439.2045214,1.64,0.055611668365,0.0623883316349999,0.0067766632699999,0.0,1.0,8000,0.000125,True,18574.561489237516,8.884791165706404e-06,0.0381569217731845,1.772486444294992,10703.632421456065,6039.792303864099,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.77**2 * RBF(length_scale=0.318),0.0378605893261601,0.516280763538548,0.139809491685398,0.3183871073832236,0.0344187175692365,60.441511614860865,1658.0327993962858,401,23,378,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.25040587996219,18.325055863341635,249.88712540920412,154.10382228081008,runs/gp_mean/attempt_01/results_single.csv,False
