lane,mass_GeV,n_attempt_rows,n_finite_attempt_rows,branch_multiplicity,lml_spread,selected_lml,selected_const_opt,selected_ls_opt,selected_source,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status
gp_mean,0.114,2,2,1,6.223172022146173e-08,1624.5611331000682,66.89873430299315,0.320530585506779,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.115,2,2,1,1.2167829481768422e-06,1629.6275667235132,67.42832433352937,0.3209527083429019,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.116,2,2,1,1.692368869044003e-06,1624.0859626342508,66.21241652922163,0.3199293278917318,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.117,2,2,1,1.3963376659376081e-06,1624.9779617378713,68.4648295848807,0.3217056546468219,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.118,2,2,1,8.547931429347955e-07,1626.2369686198108,68.85008117245174,0.3217878544809174,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.119,2,2,1,8.865808922564611e-07,1628.6422441765071,68.44461201942507,0.3216832518817805,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.12,2,2,1,1.087862301574205e-06,1623.4225596147237,68.14270163165054,0.3216030216818017,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.121,2,2,1,1.784237610991113e-07,1627.7370032298631,69.06280919936951,0.3221947509386729,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.122,2,2,1,2.6332145353080705e-07,1628.6821990721755,68.32972776492583,0.3214349445019661,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.123,2,2,1,2.610954652482178e-07,1624.300802904862,69.42256368801499,0.3224360082006995,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.124,2,2,1,1.3405369827523828e-06,1630.5724750749014,69.18444945826188,0.3221191980391207,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.125,2,2,1,1.0872549864870962e-06,1626.0913602181804,68.0886953533687,0.3208686920402283,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.126,2,2,1,1.3636317817145027e-06,1625.0696508465908,67.41478271321432,0.3206531246025383,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.127,2,2,1,4.6554828259104397e-07,1625.0756341300737,67.32829666801807,0.320669113154553,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.128,2,2,1,7.771768650854938e-08,1625.190175120008,68.71246534523212,0.3217897944929877,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.129,2,2,1,1.1001975508406758e-07,1620.1708712786149,68.68588093733986,0.3216867497970955,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.13,2,2,1,5.305473678163253e-07,1625.8293794474766,68.95807283830887,0.3219043613699791,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.131,2,2,1,9.381742529512849e-07,1619.225368761935,69.8601293658118,0.3227895993392307,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.132,2,2,1,1.691878424026072e-07,1618.6870232899855,71.35997606304198,0.3240364006794693,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.133,2,2,1,1.0629844382492593e-06,1615.624542063097,69.75072807339637,0.3226523490192551,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.134,2,2,1,4.3363161239540204e-07,1617.3040431938953,68.44696255417624,0.3216717721569035,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.135,2,2,1,7.126245691324584e-07,1612.1391145084376,69.41053211999244,0.3223472177562222,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.136,2,2,1,1.9670742403832264e-06,1617.5017403621623,70.99617597311544,0.3234970457277488,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.137,2,2,1,6.957420737307984e-07,1613.5099709442784,70.69732537386416,0.3231933823200323,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.138,3,3,2,331.4607517047896,1612.6165432319815,69.58081568415864,0.3225149389060717,runs/gp_mean/repairs/m138/round_01/results_single.csv,2,False,resolved_reproduced_max_lml
