dataset,mass_MeV,anchor_MeV,conditioned_standardized_fluctuation,correlation,response_sd,conditional_r_shift
2021,211,78,1,-0.022585236448662574,0.97866167640061874,-0.022103305364752471
2021,212,78,1,-0.026064088255047118,0.9796609400000359,-0.025533969200183356
2021,213,78,1,-0.030097294731274142,0.98073145344142754,-0.029517363606457507
2021,214,78,1,-0.031680263308490386,0.9822887365859484,-0.031119165820007198
2021,215,78,1,-0.033545582557239662,0.98381974513939985,-0.033002806482016221
2021,216,78,1,-0.034714551558454564,0.98513789111260008,-0.034198620113215554
2021,217,78,1,-0.035854210630653693,0.98599399186728076,-0.03535203626496853
2021,218,78,1,-0.03590038072111025,0.98708632113418493,-0.035436774733317335
2021,219,78,1,-0.03584116789688304,0.98744259798665868,-0.035391095942974217
2021,220,78,1,-0.035056716555823701,0.98749211846510609,-0.034618231298141101
2021,221,78,1,-0.03397493033552295,0.98702049544176851,-0.03353395257236743
2021,222,78,1,-0.031762642481869649,0.98644058496053844,-0.031331959629707945
2021,223,78,1,-0.029067030891588085,0.9851534637975915,-0.028635486165159596
2021,224,78,1,-0.026769295414523095,0.98342904660215902,-0.026325702667715993
2021,225,78,1,-0.02338804497573389,0.98136783980767772,-0.022952275175160779
2021,226,78,1,-0.020402349582252174,0.97937706511446188,-0.019981593255305401
2021,227,78,1,-0.017701459564850652,0.97669710371609808,-0.017288964288537254
2021,228,78,1,-0.013662472583423707,0.97426576815832755,-0.013310879346431388
2021,229,78,1,-0.0097910829666323345,0.97177953245744275,-0.0095147740275660017
2021,230,78,1,-0.0062786874477105811,0.97012123811350259,-0.0060910880405006963
2021,231,78,1,-0.0027462356007656443,0.96823007935008321,-0.0026589879136433431
2021,232,78,1,0.0011876255887268935,0.9668424763260447,0.0011482468651528865
2021,233,78,1,0.0042678893694480429,0.96668492096565217,0.0041257042977950282
2021,234,78,1,0.0091403344850786005,0.96631933265831937,0.0088324819198949758
2021,235,78,1,0.013057003687735085,0.96683478111683652,0.012623965302473079
2021,236,78,1,0.016855966111042252,0.96760388897934968,0.016309898361548607
2021,237,78,1,0.021233180565015157,0.96911695175051749,0.020577435225135818
2021,238,78,1,0.02421620458084468,0.97068175536606049,0.023506227970837949
2021,239,78,1,0.025681314732858299,0.97325339754457019,0.024994426817165766
2021,240,78,1,0.027489248157186254,0.97554386159933959,0.026816967299724007
2021,241,78,1,0.028663362977174763,0.97833358064288634,0.028042330534726129
2021,242,78,1,0.029952750327871647,0.98042354272033072,0.029366381590669469
2021,243,78,1,0.030305065608961453,0.98269766075715381,0.02978071708301849
2021,244,78,1,0.030201571866237377,0.98493661956726442,0.02974663409954964
2021,245,78,1,0.029878137047455226,0.9864829397831929,0.02947427246981876
2021,246,78,1,0.029333126860863291,0.98733635143786336,0.028961662451068747
2021,247,78,1,0.028453163017824305,0.98726108621616615,0.02809070062726287
2021,248,78,1,0.027451065788789961,0.98640073185813737,0.027077751384348293
2021,249,78,1,0.026095381189547358,0.98478809209931117,0.025698420654258595
2021,250,78,1,0.02377866808878467,0.98218547375214382,0.023355062381977956
