dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv
2021,0.064,0.002111994,0.0592480135,0.0687519865,1496342590.3667357,1.64,0.06053632984,0.06746367016,0.00692734032,0.0,1.0,8000,0.000125,True,10688.126541940028,3.624186160619586e-06,0.4988767527486284,0.0028155670397145,19.195099010933458,6501.106658699988,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.32),0.0357138093206567,0.4870064907362281,0.1318819811349368,0.3195180541502255,0.0324670993824152,66.36376451311521,1654.941057699005,401,31,370,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.841287340971473,16.909995634768247,230.59084956502153,151.28738725120692,runs/gp_mean/attempt_02/results_single.csv
2021,0.065,0.002121696875,0.06022618203125,0.06977381796875,1552243514.5615344,1.64,0.061520417125,0.068479582875,0.0069591657499999,0.0,1.0,8000,0.000125,True,10818.395200933195,3.48184596130134e-06,0.5,0.0,-4.791056866121978,6603.4964643971525,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.319),0.0353320804721528,0.4818010973475384,0.1304723539415717,0.3194697192009296,0.0321200731565025,66.34397622158592,1648.806088371629,400,32,368,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.946108081520803,16.652746623927047,227.08290850809607,150.57274343250828,runs/gp_mean/attempt_01/results_single.csv
2021,0.065,0.002121696875,0.06022618203125,0.06977381796875,1552243514.5615344,1.64,0.061520417125,0.068479582875,0.0069591657499999,0.0,1.0,8000,0.000125,True,39004.38293936392,1.2553364033027782e-05,4.7369196261021814e-08,5.3365372953195545,31423.330340076132,5894.543481735776,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1.6**2 * RBF(length_scale=0.339),0.0353320804721528,0.4818010973475384,0.1304723539415717,0.3388179953329258,0.0321200731565025,2.5626357500430887,1515.3650351714616,400,32,368,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.548481433465655,16.652746623927047,227.08290850809607,159.6919896170021,runs/gp_mean/attempt_02/results_single.csv
2021,0.065,0.002121696875,0.06022618203125,0.06977381796875,1552243514.5615344,1.64,0.061520417125,0.068479582875,0.0069591657499999,0.0,1.0,8000,0.000125,True,10818.93364943808,3.4820192582383877e-06,0.5,0.0,-3.780980568116408,6603.4435639767225,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.319),0.0353320804721528,0.4818010973475384,0.1304723539415717,0.3194739952262062,0.0321200731565025,66.34251570713559,1648.8060874568707,400,32,368,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.94624120778287,16.652746623927047,227.08290850809607,150.57475881242752,runs/gp_mean/repairs/m065/attempt_03/results_single.csv
2021,0.066,0.0021315715,0.061203964125,0.070796035875,1603009851.4518716,1.64,0.06250422274,0.06949577726,0.0069915545199999,0.0,1.0,8000,0.000125,True,11454.012198054788,3.5155836533346447e-06,0.424046233451825,0.1915528650645584,1243.7560375526036,6507.650493841198,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.32**2 * RBF(length_scale=0.321),0.0349645655591176,0.4767895303516045,0.1291152151834926,0.3213674911079752,0.0317859686901069,69.2656398089374,1655.8004631259726,401,34,367,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.110357001893018,16.403186831461046,223.67982042901423,150.76552257711046,runs/gp_mean/attempt_01/results_single.csv
2021,0.066,0.0021315715,0.061203964125,0.070796035875,1603009851.4518716,1.64,0.06250422274,0.06949577726,0.0069915545199999,0.0,1.0,8000,0.000125,True,11453.74728952655,3.515502344874744e-06,0.4240722595950509,0.1914864197041707,1243.3231960330022,6507.676129780216,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.32**2 * RBF(length_scale=0.321),0.0349645655591176,0.4767895303516045,0.1291152151834926,0.3213660212034762,0.0317859686901069,69.27054575955215,1655.8004632189256,401,34,367,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.110310758076656,16.403186831461046,223.67982042901423,150.76483298987446,runs/gp_mean/attempt_02/results_single.csv
2021,0.067,0.002141617875,0.06218135978125,0.07181864021875,1648699867.348269,1.64,0.063487746685,0.070512253315,0.00702450663,0.0,1.0,8000,0.000125,True,11454.405217512034,3.3672554092640776e-06,0.4467169145799942,0.1339604748465231,918.1574526455552,6622.243821626418,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.14**2 * RBF(length_scale=0.32),0.034610636295701,0.4719632222141046,0.1278082447614374,0.3196388321507416,0.0314642148142736,66.20096202345346,1650.5854528000366,400,35,365,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.158805297939248,16.16097656810088,220.37695320137564,149.251103981723,runs/gp_mean/attempt_01/results_single.csv
2021,0.067,0.002141617875,0.06218135978125,0.07181864021875,1648699867.348269,1.64,0.063487746685,0.070512253315,0.00702450663,0.0,1.0,8000,0.000125,True,11454.451435337263,3.367268995933927e-06,0.4467158590671052,0.1339631444720646,918.1779504868258,6622.241784170458,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.14**2 * RBF(length_scale=0.32),0.034610636295701,0.4719632222141046,0.1278082447614374,0.3196389247185729,0.0314642148142736,66.20063705631847,1650.5854527520526,400,35,365,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.158808239942788,16.16097656810088,220.37695320137564,149.2511472050414,runs/gp_mean/attempt_02/results_single.csv
2021,0.068,0.002151836,0.063158369,0.072841631,1688750473.2434857,1.64,0.06447098896,0.07152901104,0.00705802208,0.0,1.0,8000,0.000125,True,11602.51533023192,3.2809353781367116e-06,0.4120261698979682,0.2223359866472464,1084.017387804227,6638.289383445889,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.09**2 * RBF(length_scale=0.32),0.0342697008691363,0.4673141027609495,0.1265492572619316,0.3195892502340753,0.0311542735173966,65.45733677082058,1651.8610190477025,400,37,363,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.258279656420678,15.92579586415336,217.1699436020912,148.5193342959572,runs/gp_mean/attempt_01/results_single.csv
2021,0.068,0.002151836,0.063158369,0.072841631,1688750473.2434857,1.64,0.06447098896,0.07152901104,0.00705802208,0.0,1.0,8000,0.000125,True,11602.233942227322,3.2808558078165704e-06,0.4120479274216276,0.2222800841765478,1083.5304685542646,6638.313618969509,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.09**2 * RBF(length_scale=0.32),0.0342697008691363,0.4673141027609495,0.1265492572619316,0.3195841873194588,0.0311542735173966,65.43697469070197,1651.861018076728,400,37,363,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.2581171453413,15.92579586415336,217.1699436020912,148.516981461161,runs/gp_mean/attempt_02/results_single.csv
