dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv,selected_source,selected_state_reproducing_attempt_count,reproducing_sources,attempt_row_count,finite_attempt_row_count,branch_multiplicity,selected_at_kernel_bound,review_status,interpolated
2021,0.065,0.002121696875,0.06022618203125,0.06977381796875,1552243514.5615344,1.64,0.061520417125,0.068479582875,0.0069591657499999,0.0,1.0,8000,0.000125,True,10818.395200933195,3.48184596130134e-06,0.5,0.0,-4.791056866121978,6603.4964643971525,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.319),0.0353320804721528,0.4818010973475384,0.1304723539415717,0.3194697192009296,0.0321200731565025,66.34397622158592,1648.806088371629,400,32,368,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.946108081520803,16.652746623927047,227.08290850809607,150.57274343250828,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/repairs/m065/attempt_03/results_single.csv,3,3,2,False,resolved_reproduced_max_lml,False
2021,0.066,0.0021315715,0.061203964125,0.070796035875,1603009851.4518716,1.64,0.06250422274,0.06949577726,0.0069915545199999,0.0,1.0,8000,0.000125,True,11453.74728952655,3.515502344874744e-06,0.4240722595950509,0.1914864197041707,1243.3231960330022,6507.676129780216,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.32**2 * RBF(length_scale=0.321),0.0349645655591176,0.4767895303516045,0.1291152151834926,0.3213660212034762,0.0317859686901069,69.27054575955215,1655.8004632189256,401,34,367,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.110310758076656,16.403186831461046,223.67982042901423,150.76483298987446,runs/gp_mean/attempt_02/results_single.csv,runs/gp_mean/attempt_02/results_single.csv,2,runs/gp_mean/attempt_02/results_single.csv|runs/gp_mean/attempt_01/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.067,0.002141617875,0.06218135978125,0.07181864021875,1648699867.348269,1.64,0.063487746685,0.070512253315,0.00702450663,0.0,1.0,8000,0.000125,True,11454.405217512034,3.3672554092640776e-06,0.4467169145799942,0.1339604748465231,918.1574526455552,6622.243821626418,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.14**2 * RBF(length_scale=0.32),0.034610636295701,0.4719632222141046,0.1278082447614374,0.3196388321507416,0.0314642148142736,66.20096202345346,1650.5854528000366,400,35,365,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.158805297939248,16.16097656810088,220.37695320137564,149.251103981723,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/attempt_02/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.068,0.002151836,0.063158369,0.072841631,1688750473.2434857,1.64,0.06447098896,0.07152901104,0.00705802208,0.0,1.0,8000,0.000125,True,11602.51533023192,3.2809353781367116e-06,0.4120261698979682,0.2223359866472464,1084.017387804227,6638.289383445889,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.09**2 * RBF(length_scale=0.32),0.0342697008691363,0.4673141027609495,0.1265492572619316,0.3195892502340753,0.0311542735173966,65.45733677082058,1651.8610190477025,400,37,363,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.258279656420678,15.92579586415336,217.1699436020912,148.5193342959572,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/attempt_02/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.069,0.002162225875,0.06413499178125,0.07386500821875,1723931861.3910313,1.64,0.065453949565,0.072546050435,0.00709210087,0.0,1.0,8000,0.000125,True,10660.757757201942,2.9103070414942246e-06,0.5,0.0,-241.04335581889683,6569.519254963845,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.05**2 * RBF(length_scale=0.32),0.0339412013307978,0.4628345636017883,0.1253361923231284,0.3199848337954308,0.0308556375734525,64.82906890429886,1658.4261931689755,401,39,362,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.37038476465442,15.697343058942815,214.05467807649293,147.98862482183125,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/attempt_02/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.07,0.0021727875,0.065111228125,0.074888771875,1753825735.8729858,1.64,0.0664366285,0.0735633715,0.0071267429999999,0.0,1.0,8000,0.000125,True,9897.464991299988,2.617938365175862e-06,0.4999026019832914,0.000244140625,-2007.860459943039,6671.940694574848,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.1**2 * RBF(length_scale=0.32),0.0336246112080568,0.4585174255644109,0.1241671058160028,0.3199784280687975,0.0305678283709607,65.56300753255468,1652.661829196955,400,40,360,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.467816823153044,15.475333509630737,211.02727513132825,147.26632405092425,runs/gp_mean/attempt_02/results_single.csv,runs/gp_mean/attempt_02/results_single.csv,2,runs/gp_mean/attempt_02/results_single.csv|runs/gp_mean/attempt_01/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.071,0.002183520875,0.06608707803125,0.0759129219687499,1779306227.461476,1.64,0.0674190257649999,0.074580974235,0.00716194847,0.0,1.0,8000,0.000125,True,8397.669491343382,2.1585874741286703e-06,0.5,0.0,-5652.445617431997,6568.534377305342,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.14**2 * RBF(length_scale=0.322),0.0333194333154327,0.4543559088468107,0.1230401617614922,0.321508947091751,0.0302903939231207,66.27054056360699,1659.981973849963,401,42,359,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.614221390047444,15.259498407787282,208.08406919709927,147.24335854666424,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/attempt_02/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.072,0.002194426,0.0670625414999999,0.0769374585,1799858000.1939676,1.64,0.06840114136,0.0755988586399999,0.0071977172799999,0.0,1.0,8000,0.000125,True,7907.756707806767,1.981538350560864e-06,0.5,0.0,-8102.338883818714,6640.400799869743,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.321),0.0330251977459068,0.4503436056260024,0.1219536249129291,0.3212844619645885,0.0300229070417334,66.45170192081287,1654.123439007256,400,43,357,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.701310886317083,15.049583693369856,205.22159581867984,146.40933982945356,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/attempt_02/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.073,0.002205502875,0.06803761853125,0.07796238146875,1816722557.516055,1.64,0.069382975285,0.076617024715,0.00723404943,0.0,1.0,8000,0.000125,True,8036.503706534977,1.9677757426596776e-06,0.4589944030657285,0.1029674482480369,-7403.801012863432,6625.187444954092,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.08**2 * RBF(length_scale=0.319),0.0327414600253253,0.4464744548907995,0.1209058539407253,0.3194474056716778,0.0297649636593866,65.26911422001085,1654.6194374234767,400,45,355,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.732329772925402,14.845349056879057,202.43657804835075,144.8410742478301,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/attempt_02/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.074,0.0022167515,0.0690123091249999,0.078987690875,1829474701.9884825,1.64,0.07036452754,0.07763547246,0.0072709449199999,0.0,1.0,8000,0.000125,True,8274.315444229755,1.9846954200697885e-06,0.5,0.0,-6149.259342945286,6563.988149810241,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.25**2 * RBF(length_scale=0.322),0.0324677994146582,0.442742719290794,0.1198952951630456,0.3219302073861227,0.0295161812860529,68.00844451477424,1656.7292341879568,400,46,354,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.9069057499739,14.646567021453794,199.72591392891536,145.2261146033386,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/attempt_02/results_single.csv,2,2,1,False,stable_reproduced,False
2021,0.075,0.002228171875,0.06998661328125,0.08001338671875,1838368958.6354597,1.64,0.071345798125,0.078654201875,0.0073084037499999,0.0,1.0,8000,0.000125,True,9346.22555334636,2.2012138571000786e-06,0.5,0.0,-2782.3819308534926,6533.491697509365,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.24**2 * RBF(length_scale=0.322),0.032203817346461,0.4391429638153776,0.1189204767720596,0.3215472334774485,0.0292761975876918,67.94415538946431,1656.9722664259923,400,48,352,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.983230746216572,14.45302209752604,197.08666496626415,144.30988788845048,runs/gp_mean/attempt_01/results_single.csv,runs/gp_mean/attempt_01/results_single.csv,2,runs/gp_mean/attempt_01/results_single.csv|runs/gp_mean/attempt_02/results_single.csv,2,2,1,False,stable_reproduced,False
