mass_MeV,muon_central_eps2,electron_Rb_central_eps2
850.98545205581308,3.5708415303444071e-05,0.0012178532574518347
857.54945816153997,3.6217671469224246e-05,0.0012367130972486071
864.16409518704586,3.6734602749480445e-05,0.0012558650064701615
870.82975366975575,3.7259327263396521e-05,0.0012753135082005426
877.54682715947058,3.7791964960417192e-05,0.0012950631955697671
884.31571224160837,3.8332637648617892e-05,0.0013151187328385968
891.13680856061274,3.8881469023512488e-05,0.0013354848565000751
898.01051884355456,3.943858469730843e-05,0.0013561663763981564
904.93724892390651,4.0004112228613791e-05,0.0013771681768636336
911.91740776550182,4.0578181152604416e-05,0.0013984952178676599
918.95140748668587,4.1160923011658714e-05,0.0014201525361931591
926.03966338464147,4.1752471386465766e-05,0.0014421452466243355
933.18259395991561,4.2352961927616137e-05,0.001464478543154651
940.38062094112104,4.2962532387680497e-05,0.0014871577002134606
947.63416930984215,4.3581322653786218e-05,0.0015101880739116938
954.94366732572382,4.4209474780697365e-05,0.001533575103306789
962.30954655175356,4.4847133024406871e-05,0.0015573243116872284
969.7322418797479,4.5494443876249553e-05,0.0015814413078769794
977.21219155602216,4.6151556097542146e-05,0.0016059317875601114
984.74983720727209,4.6818620754760736e-05,0.0016308015346259577
992.34562386664061,4.7495791255261668e-05,0.0016560564225350683
1000,4.8183223383556582e-05,0.0016817024157063619
