dataset,mass_MeV,rebin_factor,bin_width_MeV,observed_r,stress_r,max_score,baseline_replay_error,status
2015,84,5,0.2499999999999985,-0.82022337663570088,-0.1717002916059239,0,0,archived_baseline
2015,85,5,0.2499999999999985,-0.1097508293338358,-0.153036906727859,0,0,archived_baseline
2015,86,5,0.2499999999999985,0.36465911734107759,-0.0416466540892865,0,0,archived_baseline
2015,87,5,0.2499999999999985,0.8894528877056912,0.0057903349743710997,0,0,archived_baseline
2015,88,5,0.2499999999999985,1.4307450937067865,0.041792036088504902,0,0,archived_baseline
2015,89,5,0.2499999999999985,1.9463227831790304,0.046057903654191802,0,0,archived_baseline
2015,90,5,0.25000000000000022,2.4955365027313801,0.091521581436600594,3.9689190822755904e-10,5.773159728050814e-15,exact_fit
2015,19,10,0.50000000000000044,-2.8575994467697132,2.1928866265134035,1.5831780331154732e-13,0,exact_fit
2015,20,10,0.50000000000000044,0.029272756409633938,2.6985277600175857,9.6488181222653679e-08,0,exact_fit
2015,21,10,0.50000000000000044,2.2577509276312897,0.36215074681745096,3.2651659154225854e-13,0,exact_fit
2015,22,10,0.50000000000000044,1.5284927262160974,-1.6411941706390603,3.3306690738754696e-13,0,exact_fit
2015,23,10,0.50000000000000044,-0.98476385898848384,-1.7193637583119743,2.5157653738006047e-13,0,exact_fit
2015,24,10,0.50000000000000044,-1.5386523419937486,-0.25258981021790328,1.2159630768948659e-07,0,exact_fit
2015,25,10,0.50000000000000044,-0.54218294706131087,0.85777397809809308,4.3995036225208395e-08,0,exact_fit
2015,26,10,0.50000000000000044,0.18552512441404093,1.5025280845628761,1.6412919379149571e-07,0,exact_fit
2015,27,10,0.50000000000000044,0.19829336158147423,1.1279355544790108,1.5310066925344756e-07,0,exact_fit
2015,28,10,0.50000000000000044,0.35224657077381621,0.20502005058212117,1.916443892469033e-09,0,exact_fit
2015,29,10,0.50000000000000044,0.65580742460164632,-0.5698888960980184,1.4645537338431325e-07,0,exact_fit
2015,30,10,0.50000000000000044,1.1504669281387117,-1.0379747481839381,1.3802266485285486e-07,0,exact_fit
2015,31,10,0.50000000000000044,0.6064433951231738,-1.0864058000837751,1.4393856562211482e-07,0,exact_fit
2015,32,10,0.50000000000000044,-0.1451437356793254,-0.68284450522381157,2.6558833132739323e-08,0,exact_fit
2015,33,10,0.50000000000000044,-1.0956612694649492,-0.01378981050971082,3.559380045564664e-08,0,exact_fit
2015,34,10,0.50000000000000044,-1.5963372847356656,0.43377557206054196,6.8600103375615618e-10,0,exact_fit
2015,35,10,0.50000000000000044,-1.7021270434319042,0.71018477766604915,9.9456530251035291e-09,0,exact_fit
2015,36,10,0.50000000000000044,-0.57725143052837813,0.86377697830543543,4.0846307558517481e-08,0,exact_fit
2015,37,10,0.50000000000000044,0.35864893825186089,0.64355317265310208,1.5145211085254573e-08,0,exact_fit
2015,38,10,0.50000000000000044,1.5645307235353196,0.094882684412795362,9.3399147971240382e-08,0,exact_fit
2015,39,10,0.50000000000000044,2.2822820465118747,-0.25145743703203127,2.9103164322918929e-11,0,exact_fit
2015,40,10,0.50000000000000044,1.7440814642988762,-0.50497589324369752,1.8069225726780047e-07,0,exact_fit
2015,41,10,0.50000000000000044,0.64364787128846335,-0.65947821850959798,1.9588286548355427e-08,0,exact_fit
2015,42,10,0.50000000000000044,-0.71591632247731496,-0.63619892171327541,3.7816843045934689e-08,0,exact_fit
2015,43,10,0.50000000000000044,-1.7330853861693247,-0.42103217838287554,1.0636111691386674e-07,0,exact_fit
2015,44,10,0.50000000000000044,-2.1960998974654076,-0.12185357175668789,1.6434614236171541e-07,0,exact_fit
2015,45,10,0.50000000000000044,-2.3265712765180573,0.26992055029209094,1.2579419450542417e-10,0,exact_fit
2015,46,10,0.50000000000000044,-1.5728848071432506,0.37592282319213943,1.5725323820880988e-09,0,exact_fit
2015,47,10,0.50000000000000044,-0.34628623949994269,0.48871519346138792,1.4312075302669314e-08,0,exact_fit
2015,48,10,0.50000000000000044,1.0474058570573759,0.49084166135198531,1.3603928261662901e-08,0,exact_fit
2015,49,10,0.50000000000000044,2.0850353425769059,0.36531311812025957,1.4352877841794509e-07,0,exact_fit
2015,50,10,0.50000000000000044,2.9700399564790341,0.16014453698522341,2.7862872009620787e-09,0,exact_fit
2015,51,10,0.50000000000000044,3.0388406667134396,-0.060753153598626583,2.0142054690808209e-11,0,exact_fit
2015,52,10,0.50000000000000044,2.1546497824615827,-0.12734801813928337,2.2819246492389311e-12,0,exact_fit
2015,53,10,0.50000000000000044,0.85603880171438906,-0.21844223406001978,7.9434902544583963e-08,0,exact_fit
2015,54,10,0.50000000000000044,-0.55806644183473775,-0.32838736985004291,3.1864227256761524e-08,0,exact_fit
2015,55,10,0.50000000000000044,-1.7767774254228521,-0.3772795838019799,5.9797417462092994e-08,0,exact_fit
2015,56,10,0.50000000000000044,-2.6662110169783815,-0.37431691080408475,1.1815079581367627e-08,0,exact_fit
2015,57,10,0.50000000000000044,-2.8916517344410249,-0.31637313983747256,8.8890934890617501e-09,0,exact_fit
2015,58,10,0.50000000000000044,-2.8045811768707241,-0.16177451040473786,1.744711403128818e-09,0,exact_fit
2015,59,10,0.50000000000000044,-2.0957628997331734,-0.041323559094195605,4.6437004241894897e-10,0,exact_fit
2015,60,10,0.50000000000000044,-1.0246634638283856,0.015472213452203787,6.2768956698988632e-11,0,exact_fit
2015,61,10,0.50000000000000044,0.10351862313014866,0.055373213081758639,1.9135157924843327e-07,0,exact_fit
2015,62,10,0.50000000000000044,1.2660727681812889,0.12913782278659239,1.5818347254281662e-07,0,exact_fit
2015,63,10,0.50000000000000044,2.2066012760997307,0.20308101444742382,4.3330529442275889e-10,0,exact_fit
2015,64,10,0.50000000000000044,2.5271534140115275,0.23838077988363363,1.4123941773080961e-09,0,exact_fit
2015,65,10,0.50000000000000044,2.4201804939719755,0.27002481270636869,6.7669096326383738e-08,0,exact_fit
2015,66,10,0.50000000000000044,1.9157721603205384,0.29626650723303566,6.9277722170024703e-09,0,exact_fit
2015,67,10,0.50000000000000044,1.2612358660979524,0.29509233586990435,1.926716669542472e-08,0,exact_fit
2015,68,10,0.50000000000000044,0.60795413802408682,0.22180490469769881,1.2482998579255167e-08,0,exact_fit
2015,69,10,0.50000000000000044,0.006118811763235252,0.13286414810446437,3.8437889260389824e-09,0,exact_fit
2015,70,10,0.50000000000000044,-0.59287418731720731,0.15278638442848,5.0176484911457209e-09,0,exact_fit
2015,71,10,0.50000000000000044,-0.93563565534395621,0.083079154361418356,1.9933423534013173e-07,0,exact_fit
2015,72,10,0.50000000000000044,-0.845528566360223,0.064244234938943809,6.8757450844003642e-09,0,exact_fit
2015,73,10,0.50000000000000044,-0.64190575160510477,-0.0099810087749680025,7.7238900830778334e-09,0,exact_fit
2015,74,10,0.50000000000000044,-0.26569429409371587,-0.076837780129969141,1.8280566504991214e-09,0,exact_fit
2015,75,10,0.50000000000000044,-0.28592516273642765,-0.096968848617681319,8.1934459217336553e-12,0,exact_fit
2015,76,10,0.50000000000000044,-0.35706843507544694,-0.14865182106395888,4.2636570662946127e-10,0,exact_fit
2015,77,10,0.50000000000000044,-0.63337509164133321,-0.20389226980224942,5.6361746554600689e-09,0,exact_fit
2015,78,10,0.50000000000000044,-1.0552117626794062,-0.21802664711556305,1.211890186814113e-08,0,exact_fit
2015,79,10,0.50000000000000044,-1.2004778409901742,-0.21576919679414766,2.6861902854835584e-08,0,exact_fit
2015,80,10,0.50000000000000044,-1.6340111307090046,-0.18943023111421151,2.4572520213039795e-08,0,exact_fit
2015,81,10,0.50000000000000044,-1.6658372857358872,-0.18176521344404029,2.4211477600566411e-08,0,exact_fit
2015,82,10,0.50000000000000044,-1.6685326850704363,-0.1646936517540174,2.0293703356655257e-08,0,exact_fit
2015,83,10,0.50000000000000044,-1.6190212123727139,-0.14634884081602093,1.5636672623386971e-08,0,exact_fit
2015,84,10,0.50000000000000044,-0.83943308442080966,-0.18038252542248481,4.6423538763162853e-08,0,exact_fit
2015,85,10,0.50000000000000044,-0.12598211794137151,-0.16315951231914269,3.5689536187488713e-08,0,exact_fit
2015,86,10,0.50000000000000044,0.34954450947637772,-0.058838601270507565,3.2818770756559701e-09,0,exact_fit
2015,87,10,0.50000000000000044,0.90062138063839703,-0.013434003537511381,1.8936328372021194e-07,0,exact_fit
2015,88,10,0.50000000000000044,1.4195544728880665,0.022474803267090705,3.353619160151311e-08,0,exact_fit
2015,89,10,0.50000000000000044,1.9466836424989269,0.027876525982642671,4.1142103612834546e-11,0,exact_fit
2015,90,10,0.50000000000000044,2.496591072317766,0.073671446009568653,4.3166289986906747e-10,0,exact_fit
2015,19,20,1.0000000000000009,-2.5741248389526357,1.1815180428390935,1.7602586055431857e-13,0,exact_fit
2015,20,20,1.0000000000000009,-0.27982584982432057,2.3919628338855055,2.233768725545815e-13,0,exact_fit
2015,21,20,1.0000000000000009,2.0035326955121353,0.77247465467391563,1.4476981546884815e-07,0,exact_fit
2015,22,20,1.0000000000000009,1.6233648946178025,-0.99589657700009426,5.344941853002716e-08,0,exact_fit
2015,23,20,1.0000000000000009,-0.71203843075443118,-1.5417867737716557,4.1922021409845911e-13,0,exact_fit
2015,24,20,1.0000000000000009,-1.4733875585855547,-0.58670564756244814,2.8821389719269064e-13,0,exact_fit
2015,25,20,1.0000000000000009,-0.26510546280220215,0.38950761015763186,4.2075376516237384e-10,0,exact_fit
2015,26,20,1.0000000000000009,0.090554135517455434,1.1064411080207892,1.0495825975009865e-07,0,exact_fit
2015,27,20,1.0000000000000009,-0.18591166173246826,1.0578091720864364,1.1667623023292606e-07,0,exact_fit
2015,28,20,1.0000000000000009,0.14636476443054242,0.41909550129387102,8.9008151960001669e-09,0,exact_fit
2015,29,20,1.0000000000000009,0.49126264448501578,-0.23529577586604292,4.1525927141350394e-10,0,exact_fit
2015,30,20,1.0000000000000009,1.3919239463510118,-0.69147077582664962,1.3581387928174316e-07,0,exact_fit
2015,31,20,1.0000000000000009,0.73857587987664564,-0.9114392233033658,1.7743342561882258e-07,0,exact_fit
2015,32,20,1.0000000000000009,-0.18818637306845423,-0.70125581645003499,1.3157129896690378e-07,0,exact_fit
2015,33,20,1.0000000000000009,-1.006283387471302,-0.20598358738291367,4.8832432542056381e-09,0,exact_fit
2015,34,20,1.0000000000000009,-1.4900752748869204,0.17988886837457146,8.3597018196712725e-12,0,exact_fit
2015,35,20,1.0000000000000009,-1.5941865364207273,0.44639153050091157,1.1139049682640234e-09,0,exact_fit
