upper_factor,mass_MeV,mass_GeV,candidate_source,candidate_source_sha256,candidate_kind,repair_attempt,lml,selected_lml,delta_lml_from_selected,within_reproduction_tolerance,is_selected_maximum,selected_source,selected_source_kind,selected_repair_reproduced,repair_reproduction_pending,review_status,selection_rule,interpolated
15,50,0.05,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2320.465726735256,2320.465726735256,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,51,0.051,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2320.0557499033653,2320.0557499033653,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,52,0.052,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2241.175522330234,2312.8726285617627,-71.69710623152878,False,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m052_attempt_02/results_single.csv,repair,True,False,repair_selected_reproduced_max_lml,highest_lml_actual_fit_row,False
15,52,0.052,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m052_attempt_01/results_single.csv,cd8a05d8e821ddd356107d54da6d7d6fe3ee3283be61ae76d1d6208a8eef1a39,repair,01,2312.872628164265,2312.8726285617627,-3.974978426413145e-07,True,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m052_attempt_02/results_single.csv,repair,True,False,repair_selected_reproduced_max_lml,highest_lml_actual_fit_row,False
15,52,0.052,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m052_attempt_02/results_single.csv,1b041e9acd62eaab7921fa35e7044c01d473ed0ec23b8a435a873bcc377d5cb6,repair,02,2312.8726285617627,2312.8726285617627,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m052_attempt_02/results_single.csv,repair,True,False,repair_selected_reproduced_max_lml,highest_lml_actual_fit_row,False
15,52,0.052,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m052_attempt_03/results_single.csv,84b94a8a64c8e2ae341b540faabb29861b6192b4a0a34562cad2e8f4b56060f5,repair,03,2312.872627281397,2312.8726285617627,-1.2803657227777876e-06,True,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m052_attempt_02/results_single.csv,repair,True,False,repair_selected_reproduced_max_lml,highest_lml_actual_fit_row,False
15,53,0.053,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2312.9057243733,2312.9057243733,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,54,0.054,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2312.3168703530473,2312.3168703530473,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,55,0.055,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2302.997531380242,2302.997531380242,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,56,0.056,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2301.091763269949,2301.091763269949,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,57,0.057,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2295.4174847617146,2295.4174847617146,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,58,0.058,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2281.806304121978,2281.806304121978,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,59,0.059,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2277.408734056603,2277.408734056603,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,60,0.06,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2277.667429094034,2277.667429094034,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,61,0.061,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2269.253794486149,2269.253794486149,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,62,0.062,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2271.0256498008334,2271.0256498008334,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,63,0.063,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2267.399480102919,2267.399480102919,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,64,0.064,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2256.030918267691,2256.030918267691,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,65,0.065,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2261.862126014217,2261.862126014217,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,66,0.066,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2260.56949292205,2260.56949292205,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,67,0.067,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2249.209511724269,2249.209511724269,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,68,0.068,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2250.5754872570988,2250.5754872570988,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,69,0.069,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2252.930654391531,2252.930654391531,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,70,0.07,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2246.3378929014752,2246.3378929014752,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,71,0.071,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2242.859079430639,2242.859079430639,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,72,0.072,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2244.19672463641,2244.19672463641,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,73,0.073,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2233.6023420031124,2233.6023420031124,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,74,0.074,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2232.809812745906,2232.809812745906,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,75,0.075,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2225.2241515431215,2225.2241515431215,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,76,0.076,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2225.55557265837,2225.55557265837,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,77,0.077,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2226.348873704812,2226.348873704812,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,78,0.078,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2216.122836343515,2216.122836343515,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,79,0.079,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2215.292622672955,2215.292622672955,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,80,0.08,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2216.8706375184724,2216.8706375184724,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,81,0.081,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2210.0196452857062,2210.0196452857062,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,82,0.082,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2208.885226993724,2208.885226993724,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,83,0.083,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2199.763163385689,2199.763163385689,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,84,0.084,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2199.706971419822,2199.706971419822,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,85,0.085,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2205.347121336475,2205.347121336475,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,86,0.086,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2200.2739239872617,2200.2739239872617,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,87,0.087,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2201.460849902576,2201.460849902576,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,88,0.088,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2202.7069908765807,2202.7069908765807,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,89,0.089,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2190.625760835141,2190.625760835141,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,90,0.09,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2191.2706334478285,2191.2706334478285,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,91,0.091,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2183.730594415976,2183.730594415976,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,92,0.092,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2187.53026305227,2187.53026305227,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,93,0.093,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2181.1080352017884,2181.1080352017884,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,94,0.094,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2186.5740014881585,2186.5740014881585,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,95,0.095,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2187.9706807522916,2187.9706807522916,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,96,0.096,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2179.4085869799283,2179.4085869799283,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,97,0.097,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2179.655551294917,2179.655551294917,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,98,0.098,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2175.2507521400835,2175.2507521400835,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,99,0.099,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2180.458342214745,2180.458342214745,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,100,0.1,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2181.269366015358,2181.269366015358,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,101,0.101,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2174.0747812503623,2174.0747812503623,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,102,0.102,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2177.286499627322,2177.286499627322,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,103,0.103,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2171.4415947055495,2171.4415947055495,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,104,0.104,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2175.105067519131,2175.105067519131,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,105,0.105,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2166.8615993350268,2166.8615993350268,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,106,0.106,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2168.8993766236795,2168.8993766236795,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,107,0.107,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2170.881740608698,2170.881740608698,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,108,0.108,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2164.5119616469547,2164.5119616469547,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,109,0.109,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2163.156559772914,2163.156559772914,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,110,0.11,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2159.8554490987744,2159.8554490987744,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,111,0.111,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,2160.3703658529703,2160.3703658529703,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,raw,False,False,raw_scan_row,highest_lml_actual_fit_row,False
15,112,0.112,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,,1799.296960912881,2150.5751145337317,-351.2781536208506,False,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m112_attempt_01/results_single.csv,repair,True,False,repair_selected_reproduced_max_lml,highest_lml_actual_fit_row,False
15,112,0.112,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m112_attempt_01/results_single.csv,d43df83500f199a2b3c9ddeac290fc21e5984f4f152eaa45fb277324a0bd606e,repair,01,2150.5751145337317,2150.5751145337317,0.0,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m112_attempt_01/results_single.csv,repair,True,False,repair_selected_reproduced_max_lml,highest_lml_actual_fit_row,False
15,112,0.112,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m112_attempt_02/results_single.csv,fd44254cba5bc563db2e578cb7070d74ce4e9a44cc3ff1e1fa1454f9ce56437f,repair,02,2150.5751124556464,2150.5751145337317,-2.0780853446922265e-06,True,False,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m112_attempt_01/results_single.csv,repair,True,False,repair_selected_reproduced_max_lml,highest_lml_actual_fit_row,False
