upper_factor,mass_MeV,mass_GeV,A_up,A_up_ratio_to_k8,eps2_up,eps2_up_ratio_to_k8,A_eps2_ratio_difference,p0_analytic,Z_analytic,delta_Z_to_k8,lml,delta_lml_to_k8,ls_lo,ls_hi,ls_opt,sigma_x,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_opt_over_ls_hi,at_upper_boundary,n_train,blind_lo,blind_hi,sigma_val,row_source,row_source_sha256,row_source_kind,optimizer_repair_applied,review_status,branch_multiplicity,selected_repair_reproduced,repair_reproduction_pending,delta_lml_selected_minus_raw
12,149,0.149,2476.781220087436,0.7444756431536339,1.546628662085689e-05,0.7424710984625008,0.002004544691133092,0.5,0.0,-0.2734487871837695,2124.618529460537,3.193449385817985,0.0387970844441746,0.5172944592556616,0.4058622283285779,0.0431078716046384,0.9,12.0,9.41503751451525,0.7845864595429375,False,602,0.1342320657914975,0.1637679342085025,0.00656352631489,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,150,0.15,2526.6324077857503,0.7744722517803456,1.6513381546508112e-05,0.7729793516377119,0.0014929001426337019,0.5,0.0,-0.2859932295370504,2128.517068375251,3.2038714835102837,0.038807059038073,0.5174274538409742,0.4062853602688862,0.0431189544867478,0.9000000000000001,12.0,9.422430694458368,0.7852025578715304,False,602,0.135129046875,0.164870953125,0.0066093124999999,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,151,0.151,2910.397502666523,0.846834905780893,1.990750862792357e-05,0.8460114067364295,0.0008234990444635493,0.3982639501782645,0.2578432288785852,-0.23452122537013304,2125.534891188432,3.105764205791729,0.0388146252356893,0.5175283364758574,0.3988350863324627,0.0431273613729881,0.9,12.0,9.24784344868973,0.7706536207241442,False,600,0.1360269250834975,0.1659730749165024,0.00665469996289,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,152,0.152,3150.8192007314515,0.8931432503362046,2.253227140502236e-05,0.893008681669793,0.00013456866641159415,0.3023256298349265,0.5177234139842835,-0.11278482699959191,2130.568992056585,3.104426462104584,0.0388197218051675,0.5175962907355673,0.3966526912814009,0.0431330242279639,0.9,12.0,9.196032468881317,0.766336039073443,False,600,0.13692574359296,0.16707425640704,0.00669966951424,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,153,0.153,3284.872404540208,0.9226711992301808,2.4493343875953196e-05,0.9207977740242628,0.0018734252059180445,0.2498366956904217,0.6750037359315306,-0.03044144756927558,2128.436362590016,3.279532123968238,0.0388222875962065,0.5176305012827545,0.3992087509792797,0.0431358751068962,0.9000000000000001,12.0,9.254680703474532,0.771223391956211,False,598,0.1378255461792975,0.1681744538207025,0.00674420169809,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,154,0.154,3375.991424494082,0.9492827196880836,2.6308234133993785e-05,0.9482174168207379,0.001065302867345741,0.2094634245819982,0.8082844550380585,0.049905363546012604,2132.655112253092,3.5916564166573153,0.0388222615351053,0.5176301538014041,0.4048950278086834,0.043135846150117,0.9000000000000001,12.0,9.386509456650248,0.7822091213875205,False,598,0.13872637721836,0.16927362278164,0.00678827679184,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,155,0.155,3531.324076234846,0.9946645450932178,2.874244403731488e-05,0.9942438965894601,0.00042064850375767016,0.1641721063678967,0.9774544600195256,0.1723188462897045,2135.401379833096,3.643741295268228,0.0388195826198972,0.5175944349319632,0.4055154691955182,0.0431328695776636,0.9,12.0,9.401541635558484,0.7834618029632069,False,598,0.1396282816859375,0.1703717183140625,0.00683187480625,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,156,0.156,3917.9156663825806,1.034094456739236,3.3208341728312387e-05,1.031575695917312,0.0025187608219241486,0.0944735191804373,1.313700423609624,0.28666440295380347,2134.324038835602,3.8865697200867544,0.0388141899155677,0.51752253220757,0.406394888272545,0.0431268776839641,0.9,12.0,9.423239290602632,0.7852699408835526,False,596,0.14053130515776,0.17146869484224,0.00687497548544,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,157,0.157,4033.292676782164,1.075437182188202,3.5712026051313416e-05,1.073739990824621,0.001697191363581041,0.0766718093219191,1.427820194629208,0.38588324662538454,2138.4968749666587,3.5895250593794117,0.038806022549347,0.5174136339912936,0.4006097278583315,0.0431178028326078,0.9,12.0,9.291051527221391,0.7742542939351159,False,596,0.1414354938094975,0.1725645061905025,0.00691755830689,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,158,0.158,4208.2107481166,1.1091679360200264,3.888003540214107e-05,1.1081611700109077,0.0010067660091186426,0.0551233215761999,1.5970855302098488,0.49650888663109294,2135.9735635788056,3.7328776747581287,0.0387950197060751,0.517266929414335,0.4025071062139957,0.0431055774511945,0.9,12.0,9.33770361085468,0.7781419675712232,False,594,0.14234089441676,0.17365910558324,0.00695960248144,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,159,0.159,4317.951427246484,1.1348867377953298,4.162490422485343e-05,1.13469224915836,0.0001944886369698029,0.042430821460488,1.7231486723913043,0.5737809843545612,2140.56813348596,3.724176827759038,0.0387811206236337,0.5170816083151166,0.401356073143483,0.0430901340262597,0.9000000000000001,12.0,9.31433800829886,0.7761948340249052,False,594,0.1432475543550975,0.1747524456449025,0.0070010869532899,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,160,0.16,4505.3393728811525,1.1723267957639323,4.5155721185506805e-05,1.1698988091707463,0.0024279865931859934,0.0261386299782249,1.94084352410498,0.7273707891405969,2144.105661262104,4.127550931135374,0.0387642645884411,0.5168568611792148,0.4080873617766909,0.0430714050982679,0.9000000000000001,12.0,9.47467027940312,0.7895558566169267,False,594,0.1441555216,0.1758444784,0.0070419904,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,161,0.161,4396.959927922168,1.1997795202854498,4.594076865899493e-05,1.1980053931187729,0.0017741271666769087,0.0288443254822284,1.8980564139174148,0.8045052356174971,2140.8079395479717,3.9230080001148053,0.0387443909310019,0.5165918790800266,0.4070738315251777,0.0430493232566688,0.9,12.0,9.45598677819208,0.7879988981826732,False,592,0.1450648447268975,0.1769351552731025,0.00708229123249,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,162,0.162,4420.86774337551,1.2381589834911861,4.815815560559732e-05,1.2371838439659983,0.0009751395251877959,0.0225527516734802,2.003669240480313,0.9528368026377441,2143.386575289106,4.079295064571852,0.0387214390215142,0.5162858536201895,0.4122057026011551,0.0430238211350157,0.9,12.0,9.580871520165216,0.798405960013768,False,592,0.14597557291116,0.17802442708884,0.00712196759504,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,163,0.163,4125.691672967328,1.2375790094791252,4.6799727007431534e-05,1.2375150160701307,6.399340899454486e-05,0.035099369411889,1.8106261671165889,0.9216734437770859,2146.434456244958,3.723848114622342,0.0386953482655219,0.5159379768736256,0.4066223724924943,0.0429948314061354,0.9,12.0,9.45747103067994,0.788122585889995,False,592,0.1468877559280975,0.1791122440719025,0.00716099736529,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,164,0.164,3681.957468090318,1.2074626699605737,4.337892723252378e-05,1.2052269737611907,0.0022356961993830193,0.0720446183799554,1.4607311507214986,0.7968620489734816,2144.977584067593,3.2847579931781183,0.0386660580996148,0.5155474413281977,0.3981740754797531,0.0429622867773498,0.9,12.0,9.26799072738546,0.7723325606154552,False,590,0.14780144415296,0.18019855584704,0.00719935815424,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,165,0.165,3401.5556614691886,1.2166359085653462,4.175513553007954e-05,1.215095386285355,0.00154052227999113,0.0984236228620945,1.2905860790810395,0.823188357976022,2146.3812899780523,3.3007311774244954,0.0386335079871708,0.5151134398289443,0.3983656393527615,0.0429261199857453,0.9,12.0,9.280261982332627,0.7733551651943857,False,590,0.1487166885609375,0.1812833114390625,0.00723702730625,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,166,0.166,2994.1006386605454,1.2025322979327653,3.8240613628067426e-05,1.2017979992437071,0.000734298689058166,0.1653450390970672,0.9727248360110452,0.7776306945193475,2147.736239435292,3.0841069658044944,0.0385976374141331,0.5146351655217751,0.3957407634754004,0.0428862637934812,0.9,12.0,9.227681044473576,0.7689734203727978,False,590,0.14963354072716,0.18236645927284,0.00727398189904,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,167,0.167,2926.6768979948074,1.2639339701084509,3.888209485908508e-05,1.2638068232062731,0.00012714690217774383,0.1564126435536963,1.00931145721571,0.9692524306831104,2146.461550894878,3.4226751523456187,0.0385583858848257,0.514111811797676,0.4035771711263527,0.0428426509831396,0.9,12.0,9.419985968776228,0.7849988307313523,False,588,0.1505520528266975,0.1834479471733025,0.00731019874369,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,168,0.168,2803.053904417239,1.3263967976923954,3.864191597629229e-05,1.3233037326685488,0.003093065023846542,0.1595225730965647,0.9964220039066825,0.9964220039066825,2152.804704879606,3.844951806680001,0.0385156929177992,0.5135425722373235,0.4110800736903496,0.0427952143531102,0.9000000000000001,12.0,9.605748677841897,0.8004790564868245,False,588,0.15147227763456,0.18452772236544,0.00734565438464,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,169,0.169,2518.053781056699,1.3048231882798147,3.6083944378905134e-05,1.3028771584812968,0.0019460297985178787,0.2227168260195254,0.7630498748217276,0.7630498748217276,2156.3822154944437,3.699471929300671,0.0384694980417035,0.5129266405560466,0.4112024467967878,0.0427438867130038,0.9,12.0,9.620146374561877,0.8016788645468228,False,588,0.1523942685256975,0.1856057314743025,0.00738032509969,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,170,0.17,1943.2699389862505,1.116308811624396,2.8926361210109492e-05,1.1151016885422145,0.001207123082181516,0.4843217755292261,0.0393096022349063,0.03925674423906985,2153.920629962845,3.241696712398152,0.0384197407911868,0.5122632105491585,0.396529040678531,0.0426886008790965,0.9,12.0,9.288874137655345,0.774072844804612,False,586,0.153318079475,0.186681920525,0.0074141869,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,171,0.171,1702.7904944525858,1.0540791183036293,2.6339179923398733e-05,1.053774283262073,0.00030483504155642827,0.4999878252477924,3.0517578125e-05,3.0517578125e-05,2158.546286521325,3.2052855160500258,0.0383663607028191,0.5115514760375888,0.393679810168806,0.042629289669799,0.9,12.0,9.234960592076447,0.769580049339704,False,586,0.1542437650572975,0.1877562349427025,0.00744721553009,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,172,0.172,1498.062018606062,1.0070132700654255,2.399036415302951e-05,1.0051375052476013,0.0018757648178242547,0.4999878252477924,3.0517578125e-05,3.0517578125e-05,2164.374194063186,3.2078048447228866,0.0383092973110309,0.5107906308137462,0.3904004890339276,0.0425658859011455,0.9,12.0,9.171675410223786,0.7643062841853153,False,586,0.1551713804473599,0.18882861955264,0.00747938646784,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,173,0.173,1381.9338287170822,0.9810178934089616,2.2965768050735707e-05,0.9792207829906626,0.0017971104182989972,0.5,0.0,0.0,2160.3731168467993,3.1302811453683717,0.0382484901440749,0.5099798685876653,0.3875232012878849,0.0424983223823054,0.9,12.0,9.118552911378773,0.7598794092815644,False,584,0.1561009814198974,0.1898990185801025,0.00751067492449,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,174,0.174,1306.56226657255,0.9697957538367347,2.2528330093982325e-05,0.9687459093520827,0.0010498444846519517,0.5,0.0,0.0,2162.2078966378367,3.2478452501786705,0.0381838787199959,0.5091183829332788,0.387369422896389,0.0424265319111065,0.9,12.0,9.130357949313836,0.7608631624428196,False,584,0.1570326243495599,0.19096737565044,0.00754105584464,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,175,0.175,1300.8572278148563,0.9699279121601379,2.3282939311984945e-05,0.9691248621029339,0.0008030500572039356,0.5,0.0,0.0,2166.4750248434175,3.51213022535876,0.0381154025426177,0.5082053672349032,0.3908107092364191,0.0423504472695752,0.9000000000000001,12.0,9.228018461027665,0.7690015384189719,False,584,0.1579663662109375,0.1920336337890625,0.00757050390625,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,176,0.176,1238.7877459001706,0.9553750871543032,2.3001742629885716e-05,0.9552627165302402,0.00011237062406299625,0.5,0.0,0.0,2168.9200720481667,3.454133556470424,0.0380430010975382,0.5072400146338438,0.3871072272743958,0.0422700012194869,0.9,12.0,9.157965841172832,0.763163820097736,False,584,0.15890226457856,0.19309773542144,0.00759899352064,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,177,0.177,1245.865876903959,0.9541251314368473,2.392567773656299e-05,0.9524314331489976,0.0016936982878497098,0.5,0.0,0.0,2165.076536993363,3.9176711493164476,0.0379666138481314,0.506221517975086,0.3929186218955289,0.0421851264979238,0.9,12.0,9.314150614550528,0.7761792178792104,False,582,0.1598403776268974,0.1941596223731025,0.00762649883249,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,178,0.178,1237.1438992257845,0.9411086177903798,2.4625818698482704e-05,0.9395066474151463,0.0016019703752334635,0.5,0.0,0.0,2167.8639592786203,3.6496867642076722,0.037886180231554,0.5051490697540544,0.386917796821897,0.0420957558128378,0.9,12.0,9.191373081461562,0.7659477567884634,False,582,0.16078076413036,0.19521923586964,0.00765299371984,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,179,0.179,1254.8962537686873,0.9323436055334382,2.58776043102832e-05,0.9310023644959842,0.001341241037454033,0.5,0.0,-3.0517578125e-05,2162.2229315654577,4.035450504740311,0.0378016396547588,0.5040218620634507,0.3912359486694385,0.0420018218386208,0.9,12.0,9.314737588589432,0.7762281323824527,False,582,0.1617234834632974,0.1962765165367025,0.00767845179409,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
12,180,0.18,1288.154876677021,0.9194688632148342,2.753985883418996e-05,0.9187190121081914,0.0007498511066428293,0.5,0.0,0.0,2165.932430556293,3.8462564080505217,0.0377129314905043,0.5028390865400585,0.3867755689937859,0.0419032572116715,0.9,12.0,9.23020296584618,0.7691835804871815,False,582,0.1626685956,0.1973314044,0.0077028464,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,0951a83e9615587519ac0aabbd2fbd036e90ca176378e9300b2ed30b829a830e,raw,False,raw_scan_row,1,False,False,0.0
15,39,0.039,5700.876632986761,0.9246285512678187,1.1488681181095702e-05,0.9235733572423901,0.0010551940254286407,0.5,0.0,-0.0001220703125,2360.806356717587,1.4771332446634915,0.0394970657621359,0.6582844293689316,0.3897156770899631,0.0438856286245954,0.9000000000000001,15.0,8.880257371351615,0.5920171580901076,False,688,0.0350632852938975,0.0429367147061025,0.00174965098049,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,40,0.04,6524.951582175512,0.7650961219274331,1.0578952949603162e-05,0.7650157491171126,8.037281032058363e-05,0.4999513009912829,0.0001220703125,0.0,2355.974935666126,2.490077213992663,0.0392473360607505,0.6541222676791758,0.3983765602325141,0.0436081511786117,0.9,15.0,9.135369179051644,0.6090246119367763,False,688,0.0359884336,0.0440115664,0.0017829184,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,41,0.041,6623.3652805635775,0.6196302105141182,8.901394123426435e-06,0.6196630429818243,-3.283246770613424e-05,0.5,0.0,-0.4980596802505172,2353.2473153844776,2.884157051944385,0.0390114952446454,0.6501915874107578,0.4085289511556969,0.0433461058273838,0.9000000000000001,15.0,9.42481321811403,0.628320881207602,False,688,0.0369133923080975,0.0450866076919025,0.00181627008529,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,42,0.042,8752.033493859943,0.6485968433343144,1.00063800653698e-05,0.6493401844588119,-0.0007433411244974764,0.4836046888957173,0.0411085257418929,-0.9202801346291635,2339.874117054029,2.6462222884774746,0.0387887651419872,0.6464794190331213,0.3970020310278629,0.0430986279355414,0.9,15.0,9.21147725680784,0.6140984837871895,False,686,0.03783813860076,0.04616186139924,0.00184971617744,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,43,0.043,9793.505963839778,0.7135671105816587,9.723857940953024e-06,0.7143107649047743,-0.0007436543231156278,0.4041901019509976,0.2425162022870526,-0.619100147960528,2338.0682840557256,2.5691605302663447,0.0385784342846851,0.6429739047447525,0.3927830830542799,0.0428649269829835,0.9000000000000001,15.0,9.163274282730187,0.6108849521820123,False,686,0.0387626502604974,0.0472373497395025,0.00188326655089,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,44,0.044,11091.466018593765,0.8510208241033904,9.739429592079792e-06,0.8517119906370351,-0.0006911665336446493,0.3318716570714614,0.4347508087786829,-0.15700033844649097,2336.4452944861514,2.702047303843756,0.0383798503556107,0.6396641725935126,0.3927801601249615,0.0426442781729008,0.9,15.0,9.210618093532688,0.6140412062355124,False,686,0.03968690566976,0.0483130943302399,0.00191693081344,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,45,0.045,16060.782393327225,1.3571674038406543,1.266275174026194e-05,1.3577016333850396,-0.0005342295443853118,0.0559625087632628,1.589599909348094,1.3496213483082409,2321.809081212602,3.550008638554573,0.0381924136391077,0.6365402273184628,0.4373423000401339,0.0424360151545641,0.9,15.0,10.305922892316994,0.6870615261544663,False,684,0.0406108838109375,0.0493891161890625,0.00195071830625,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,46,0.046,11520.636787401389,1.1454674267387683,8.279978408083603e-06,1.1474869055673826,-0.0020194788286143073,0.3725574513845672,0.3250874291710954,0.3250874291710954,2320.8332276477213,2.659662385854972,0.0380155713227023,0.6335928553783732,0.3836628554697717,0.0422395236918915,0.9,15.0,9.083029871935349,0.6055353247956897,False,684,0.04153456426636,0.05046543573364,0.00198463810384,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,47,0.047,10775.079888840755,1.191124909977453,7.125573475335386e-06,1.1927101384516143,-0.0015852284741613154,0.4402107117047514,0.1504350076555331,0.1504350076555331,2323.398067314997,2.9117252548921897,0.0378488125237264,0.6308135420621075,0.3860171714526442,0.0420542361374738,0.9000000000000001,15.0,9.179031814791918,0.6119354543194611,False,684,0.0424579272182975,0.0515420727817025,0.00201869901409,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,48,0.048,9378.673141816333,1.1316617334611594,5.758993948060651e-06,1.1325619774472724,-0.0009002439861129918,0.5,0.0,0.0,2325.704128231322,3.19156043482144,0.0376916639355224,0.6281943989253747,0.3881042601030013,0.0418796265950249,0.9,15.0,9.267137547714086,0.6178091698476056,False,684,0.04338095344896,0.05261904655104,0.00205290957824,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,49,0.049,8580.47438794097,1.0482358966488243,4.9344528368296115e-06,1.0487223157951235,-0.0004864191462992107,0.5,0.0,0.0,2321.8100460294377,3.6160825762958666,0.0375436860050397,0.6257281000839954,0.3902737683635391,0.0417152066722663,0.9,15.0,9.355671456447704,0.6237114304298468,False,682,0.0443036243404975,0.0536963756595025,0.00208727807089,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,50,0.05,8484.193924779021,0.979427104039646,4.601611099995328e-06,0.9794904303878103,-6.332634816430538e-05,0.5,0.0,0.0,2320.465726735256,3.9687681157925,0.0374044695676911,0.6234078261281861,0.3888495304982547,0.041560521741879,0.9,15.0,9.356223507329668,0.6237482338219777,False,682,0.045225921875,0.054774078125,0.0021218125,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,51,0.051,9593.373209643933,0.9049837092875772,4.9462444703603675e-06,0.9059176130383526,-0.0009339037507754,0.5,0.0,0.0,2320.0557499033653,4.114419338215157,0.037273632876924,0.6212272146154008,0.3864511794293483,0.0414151476410267,0.9,15.0,9.331155421175456,0.6220770280783636,False,682,0.0461478286344975,0.0558521713655024,0.00215652060689,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/raw_attempt_01/results_single.csv,c0eedd6d08eb2d0339479178390b6233892e4ea16c03b52286c477bb7b24dbdb,raw,False,raw_scan_row,1,False,False,0.0
15,52,0.052,12272.06838621079,0.8089385123202099,6.039346932967746e-06,0.8095731731669042,-0.0006346608466943904,0.4043330305854153,0.2421472577532284,-0.33997420668581513,2312.8726285617627,3.572217728007672,0.0371508189755485,0.6191803162591425,0.3801848760669901,0.0412786877506095,0.9000000000000001,15.0,9.21019772634067,0.6140131817560447,False,680,0.04706932780096,0.0569306721990399,0.0021914098662399,study_results/v4p1_2016_ls_upper_optimization_20260804/k15/repairs/m052_attempt_02/results_single.csv,1b041e9acd62eaab7921fa35e7044c01d473ed0ec23b8a435a873bcc377d5cb6,repair,True,repair_selected_reproduced_max_lml,3,True,False,71.69710623152878
