lower_factor,upper_factor,mass_MeV,mass_GeV,A_up_upper_over_lower,eps2_up_upper_over_lower,A_eps2_ratio_difference,delta_Z_upper_minus_lower,delta_lml_upper_minus_lower,lower_at_upper_boundary,upper_at_upper_boundary
15,20,72,0.072,1.0000622020908403,1.00006220209084,2.220446049250313e-16,0.0,-1.8348828234593384e-07,False,False
15,20,73,0.073,1.0000458044915437,1.0000458044915435,2.220446049250313e-16,0.000244140625,-8.493861969327554e-08,False,False
15,20,74,0.074,1.0000267926982904,1.0000267926982904,0.0,0.0,2.4884184313123114e-07,False,False
15,20,75,0.075,1.0000212141739993,1.0000212141739993,0.0,0.0,-1.2855653039878234e-06,False,False
15,20,76,0.076,0.9999440976536961,0.999944097653696,1.1102230246251565e-16,0.0,-1.2278896974748932e-06,False,False
15,20,77,0.077,1.000021110933277,1.000021110933277,0.0,0.000244140625,3.1325089366873726e-07,False,False
15,20,78,0.078,0.999993649712247,0.9999936497122471,-1.1102230246251565e-16,0.0,-1.7908250811160542e-06,False,False
15,20,79,0.079,0.9999999990764583,0.9999999990764583,0.0,0.000244140625,1.051524122885894e-06,False,False
15,20,80,0.08,1.0000000003713687,1.0000000003713687,0.0,0.0,-6.477193892351352e-08,False,False
15,20,81,0.081,0.9999999917609488,0.9999999917609489,-1.1102230246251565e-16,0.0,3.344848664710298e-08,False,False
15,20,82,0.082,1.0000246295866835,1.0000246295866835,0.0,-0.000244140625,9.717573448142502e-07,False,False
15,20,83,0.083,1.0000000010913301,1.00000000109133,2.220446049250313e-16,-2.568178708112212e-06,-3.140762601105962e-07,False,False
15,20,84,0.084,0.9999518232638304,0.9999518232638304,0.0,0.0,6.868540367577225e-07,False,False
15,20,85,0.085,0.9999999989461389,0.9999999989461389,0.0,-8.01996511490266e-06,-1.3099406714900397e-06,False,False
15,20,86,0.086,0.999952136506177,0.9999521365061769,1.1102230246251565e-16,-0.0002012175362851032,1.6444128050352447e-06,False,False
15,20,87,0.087,1.0000040854624699,1.00000408546247,-2.220446049250313e-16,2.6445334148750277e-05,-7.012713012954919e-06,False,False
15,20,88,0.088,1.0000000011715622,1.000000001171562,2.220446049250313e-16,-7.8290417127036e-06,-4.1110206439043395e-07,False,False
15,20,89,0.089,0.9999767120760027,0.9999767120760026,1.1102230246251565e-16,-0.00015994941166397325,-6.212094376678579e-07,False,False
15,20,90,0.09,1.0000000022808777,1.000000002280878,-2.220446049250313e-16,-1.5359397812275688e-05,1.6334388419636525e-07,False,False
15,20,91,0.091,0.9999984450659579,0.999998445065958,-1.1102230246251565e-16,-3.4458133691739334e-05,2.0864763428107835e-06,False,False
15,20,92,0.092,0.999998372460724,0.999998372460724,0.0,-1.254588718380134e-05,1.9711437744263094e-06,False,False
15,20,93,0.093,0.9999884874475784,0.9999884874475785,-1.1102230246251565e-16,0.00018271576051187566,1.3165099517209455e-06,False,False
15,20,94,0.094,1.0000595148507776,1.0000595148507774,2.220446049250313e-16,8.299973532688298e-05,1.8802115846483503e-06,False,False
15,20,95,0.095,1.000106105453602,1.000106105453602,0.0,0.0001800592058908146,7.82683400757378e-07,False,False
15,20,96,0.096,0.999939942573129,0.999939942573129,0.0,0.0,-8.095412340480834e-09,False,False
15,20,97,0.097,0.9999302747529986,0.9999302747529986,0.0,0.0,-1.8249766071676277e-06,False,False
15,20,98,0.098,0.9999960167976307,0.9999960167976307,0.0,0.0001726334915006,-2.984635102620814e-06,False,False
15,20,99,0.099,1.0000169509262287,1.0000169509262289,-2.220446049250313e-16,-0.000244140625,6.11351879342692e-07,False,False
15,20,100,0.1,0.9999955375628713,0.9999955375628711,2.220446049250313e-16,0.0,3.1674567253503483e-06,False,False
15,20,101,0.101,1.0000542983054759,1.000054298305476,-2.220446049250313e-16,0.0,-3.5642351576825604e-06,False,False
15,20,102,0.102,1.0000000052333418,1.0000000052333415,2.220446049250313e-16,0.0,-4.20977130488609e-06,False,False
15,20,103,0.103,1.000000008161708,1.0000000081617078,2.220446049250313e-16,0.0,-1.7274633137276396e-06,False,False
15,20,104,0.104,1.0000306896970708,1.0000306896970708,0.0,0.0,-1.174895714939339e-06,False,False
15,20,105,0.105,0.9999831992486837,0.9999831992486836,1.1102230246251565e-16,0.0,-8.443377737421542e-06,False,False
15,20,106,0.106,1.0000233210924583,1.0000233210924583,0.0,-0.0001726334915006,9.454356586502399e-07,False,False
15,20,107,0.107,0.9999999995855458,0.9999999995855458,0.0,0.0,7.37964001018554e-07,False,False
15,20,108,0.108,1.000012790112808,1.000012790112808,0.0,0.0,-5.567849257204216e-07,False,False
15,20,109,0.109,0.9998449285452343,0.9998449285452343,0.0,0.0,-2.1723035388276912e-06,False,False
15,20,110,0.11,0.9999295745040782,0.9999295745040782,0.0,-0.00014028949336608587,1.5685654943808913e-06,False,False
15,20,111,0.111,0.9999852275459279,0.9999852275459279,0.0,-7.413325755267763e-06,5.375071850721724e-06,False,False
15,20,112,0.112,0.9999999902888957,0.9999999902888957,0.0,-5.732923718415606e-06,-2.4662476789671928e-06,False,False
15,20,113,0.113,1.0000000412486565,1.0000000412486563,2.220446049250313e-16,7.100376595126079e-05,2.174988367187325e-06,False,False
15,20,114,0.114,0.9999840383319892,0.9999840383319893,-1.1102230246251565e-16,-0.00014572711206595201,-2.4551582100684755e-07,False,False
15,20,115,0.115,0.9999929975689563,0.9999929975689563,0.0,-4.359474634396676e-05,-2.2165900190884713e-06,False,False
15,20,116,0.116,1.0008932112753322,1.0008932112753322,0.0,-0.001330130094375992,7.360404197243042e-07,False,False
15,20,117,0.117,0.9998389090602362,0.9998389090602358,4.440892098500626e-16,-0.0012731610800615911,-7.991548045538366e-07,False,False
15,20,118,0.118,1.0000035790334139,1.0000035790334139,0.0,2.048295632750552e-05,1.509203684690874e-06,False,False
15,20,119,0.119,1.0001317339865163,1.0001317339865163,0.0,0.0008007634114495232,1.2018072084174491e-06,False,False
15,20,120,0.12,1.0000000026655196,1.0000000026655191,4.440892098500626e-16,-8.65443858399928e-06,-2.745753590716049e-06,False,False
15,20,121,0.121,0.9999999997542177,0.9999999997542178,-1.1102230246251565e-16,3.012514786515652e-06,-2.154713001800701e-06,False,False
15,20,122,0.122,1.0000567747706077,1.0000567747706075,2.220446049250313e-16,0.00024070365962369777,2.116290488629602e-06,False,False
15,20,123,0.123,0.9999199633378847,0.9999199633378847,0.0,-0.00029040144352432407,-4.07892821385758e-06,False,False
15,20,124,0.124,1.0000141912811251,1.0000141912811251,0.0,4.575525213756926e-05,2.2874801288708113e-06,False,False
15,20,125,0.125,0.9999612385649611,0.9999612385649611,0.0,-0.00012729501557195988,-3.0139808586682193e-06,False,False
15,20,126,0.126,1.0000000003025293,1.0000000003025293,0.0,-5.852199366218613e-07,3.102431946899742e-07,False,False
15,20,127,0.127,1.0000052298437703,1.0000052298437703,0.0,0.0,1.995686034206301e-07,False,False
15,20,128,0.128,1.00000524815269,1.0000052481526902,-2.220446049250313e-16,0.0,5.660472197632771e-07,False,False
15,20,129,0.129,1.0000000004752128,1.0000000004752125,2.220446049250313e-16,0.0,-9.952827895176597e-07,False,False
15,20,130,0.13,1.0000050715311384,1.0000050715311382,2.220446049250313e-16,0.0,2.177715487050591e-06,False,False
15,20,131,0.131,1.0000053660324564,1.0000053660324564,0.0,-8.631674575031098e-05,-6.565182957274374e-07,False,False
15,20,132,0.132,0.999994646598985,0.9999946465989851,-1.1102230246251565e-16,0.0,-7.965354598127306e-09,False,False
15,20,133,0.133,0.9999999931372793,0.9999999931372796,-3.3306690738754696e-16,8.631674575031098e-05,1.5351079127867706e-06,False,False
15,20,134,0.134,0.9999999999470951,0.999999999947095,1.1102230246251565e-16,0.0,-1.3985991245135665e-06,False,False
15,20,135,0.135,0.9999832127057678,0.9999832127057681,-2.220446049250313e-16,0.0,-2.590584244899219e-06,False,False
15,20,136,0.136,1.000023306214198,1.0000233062141983,-2.220446049250313e-16,0.0,1.3513413250620943e-06,False,False
15,20,137,0.137,1.0000118598219627,1.0000118598219627,0.0,8.631674575031098e-05,-1.1223482943023555e-06,False,False
15,20,138,0.138,1.0000000000782527,1.0000000000782527,0.0,6.103515625e-05,-1.0174298950005323e-06,False,False
15,20,139,0.139,1.0000913221214809,1.000091322121481,-2.220446049250313e-16,0.0,2.5127746994257905e-06,False,False
15,20,140,0.14,1.000055699590101,1.0000556995901009,2.220446049250313e-16,0.0,-8.956617421063129e-07,False,False
15,20,141,0.141,1.0000262191464058,1.0000262191464058,0.0,0.0,4.929956958221737e-07,False,False
15,20,142,0.142,1.000037620539612,1.000037620539612,0.0,0.0,-1.196316588902846e-06,False,False
15,20,143,0.143,0.9999772949960368,0.9999772949960367,1.1102230246251565e-16,-6.103515625e-05,6.90945398673648e-07,False,False
15,20,144,0.144,1.0000464281040546,1.0000464281040544,2.220446049250313e-16,0.0,-1.1975107554462738e-06,False,False
15,20,145,0.145,1.0000743338501246,1.0000743338501248,-2.220446049250313e-16,0.0,2.8580689104273915e-07,False,False
15,20,146,0.146,1.0001474219851398,1.0001474219851398,0.0,0.0,3.3998639992205426e-07,False,False
15,20,147,0.147,1.0000000391081643,1.0000000391081645,-2.220446049250313e-16,0.0,4.592094228428323e-06,False,False
15,20,148,0.148,1.0000417334771636,1.0000417334771634,2.220446049250313e-16,-6.103515625e-05,-4.348690708866343e-06,False,False
15,20,149,0.149,0.9999612132474499,0.9999612132474498,1.1102230246251565e-16,0.0,2.507745648472337e-06,False,False
15,20,150,0.15,0.9999583121055025,0.9999583121055025,0.0,0.0,6.457203198806383e-07,False,False
15,20,151,0.151,1.0000237201006617,1.0000237201006617,0.0,4.7501862214416324e-05,2.6148018150706775e-07,False,False
15,20,152,0.152,0.9999786914658159,0.9999786914658156,2.220446049250313e-16,-4.7408411565252884e-05,-1.4025954442331567e-07,False,False
15,20,153,0.153,0.999966467373083,0.9999664673730831,-1.1102230246251565e-16,-6.626946130794398e-05,-3.740415195352398e-07,False,False
15,20,154,0.154,1.000025438605193,1.000025438605193,0.0,4.4231566536101496e-05,2.973492883029394e-06,False,False
15,20,155,0.155,1.000026611591036,1.000026611591036,0.0,4.002858972085299e-05,-1.5121568139875308e-06,False,False
15,20,156,0.156,0.9999948078189577,0.9999948078189574,2.220446049250313e-16,1.3122298587742165e-06,1.5170326150837354e-07,False,False
15,20,157,0.157,1.0000025462836766,1.0000025462836766,0.0,3.1184171136455774e-05,-8.900433385861106e-07,False,False
15,20,158,0.158,0.999983432892835,0.9999834328928349,1.1102230246251565e-16,-0.00010763139542646627,2.377200871706009e-06,False,False
15,20,159,0.159,0.9999999983811467,0.9999999983811466,1.1102230246251565e-16,6.096032506119897e-06,2.3083716769178864e-06,False,False
15,20,160,0.16,1.0000356039061296,1.0000356039061296,0.0,0.00020349524895846294,1.2876189430244267e-06,False,False
15,20,161,0.161,0.9999957793031659,0.9999957793031657,1.1102230246251565e-16,-1.7995784004520843e-05,1.7887796275317669e-06,False,False
15,20,162,0.162,0.999887371913394,0.9998873719133942,-1.1102230246251565e-16,-0.0006443018971373782,-1.6347075870726258e-07,False,False
15,20,163,0.163,1.0000128493815776,1.0000128493815776,0.0,5.442094960539379e-05,2.6182342480751686e-06,False,False
15,20,164,0.164,0.9998959755893715,0.9998959755893713,2.220446049250313e-16,-0.00040626719866687644,-1.6371272977266926e-06,False,False
15,20,165,0.165,0.9999999771446053,0.9999999771446052,1.1102230246251565e-16,1.3288820592149975e-05,3.290681888756808e-06,False,False
15,20,166,0.166,0.999977790137875,0.999977790137875,0.0,-7.349565478242948e-05,3.4307099667785224e-06,False,False
15,20,167,0.167,1.0000728084878119,1.0000728084878119,0.0,0.00024050182023716005,-2.5430185814911965e-06,False,False
15,20,168,0.168,1.0002341980985918,1.0002341980985918,0.0,0.0008159282888136055,1.8134769561584108e-06,False,False
15,20,169,0.169,0.9994408501835994,0.9994408501835994,0.0,-0.0019397273399158754,-1.1823090062534902e-06,False,False
15,20,170,0.17,0.9999483192454377,0.9999483192454377,0.0,-0.00015596836390489865,4.189050741842948e-07,False,False
15,20,171,0.171,0.9999823194399778,0.999982319439978,-1.1102230246251565e-16,0.0,1.6803887774585746e-06,False,False
15,20,172,0.172,0.9999363779246112,0.9999363779246112,0.0,0.0,2.3598558982484974e-06,False,False
15,20,173,0.173,1.0000208451139758,1.0000208451139758,0.0,0.0,-1.1609754437813535e-06,False,False
15,20,174,0.174,1.0000053546958254,1.0000053546958254,0.0,0.0,6.590380507986993e-07,False,False
15,20,175,0.175,1.0000000347235345,1.0000000347235345,0.0,0.0,-1.5986474863893818e-06,False,False
15,20,176,0.176,1.000005406244491,1.000005406244491,0.0,0.0,-3.1397030397783965e-07,False,False
15,20,177,0.177,0.9999998719474852,0.9999998719474852,0.0,0.0,-7.035987437120639e-07,False,False
15,20,178,0.178,1.0000000260860296,1.0000000260860293,2.220446049250313e-16,0.0,-6.449090506066568e-08,False,False
15,20,179,0.179,0.9999998590892442,0.999999859089244,1.1102230246251565e-16,-3.0517578125e-05,-1.1792631084972527e-06,False,False
15,20,180,0.18,1.0000000119198178,1.0000000119198176,2.220446049250313e-16,0.0,-4.4667740439763293e-07,False,False
