dataset,study,study_label,mode,lslb,mass_GeV,inj_nsigma,n_toys,pull_mean_correct,pull_mean_err,pull_width_correct,pull_width_err,cov_1sigma,cov_2sigma,delta_z_mean,sigma_ratio_mean,success_rate,refit_ok_rate,fallback_rate,ls_lo_mean,refit_ls_opt_mean
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,0.105,2.0,10,-0.9497211960284856,0.3544331467658888,1.1208160220409507,0.2641788698825624,0.4,0.9,-1.0430694396588376,1.0489767553078646,1.0,1.0,0.0,0.030773739790990608,0.1005066132868134
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,0.105,3.0,10,-1.1160259650952862,0.3659554654480487,1.1572527930028857,0.2727670991598042,0.3,0.8,-1.3146297136065745,1.0709334825395356,1.0,1.0,0.0,0.030773739790990608,0.1005066132868134
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,0.105,5.0,10,-1.653133355269965,0.42177762736951346,1.3337779685894358,0.31437448206226937,0.1,0.5,-2.195523030877742,1.1217254208653413,1.0,1.0,0.0,0.030773739790990608,0.1005066132868134
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,0.15,0.0,10,-0.18228205932724195,0.28668066054720154,0.9065638484507299,0.2136791482726949,0.8,1.0,-0.18228205932724195,1.0010315617808492,1.0,1.0,0.0,0.03233921586506079,0.1056194367348235
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,0.15,1.0,10,-0.29779939235812325,0.286953451429377,0.907426488963331,0.21388247459142373,0.7,1.0,-0.33138057888099615,1.034886202087397,1.0,1.0,0.0,0.03233921586506079,0.1056194367348235
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,0.15,2.0,10,-0.4232444650961149,0.29947909081054797,0.9470360385577332,0.22321853496407262,0.6,1.0,-0.5526027964547804,1.0692711764973273,1.0,1.0,0.0,0.03233921586506079,0.1056194367348235
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,0.15,3.0,10,-0.5731062672434366,0.31880460343600475,1.0081486754045172,0.2376229216075899,0.6,1.0,-0.8478772039973069,1.1008750256624942,1.0,1.0,0.0,0.03233921586506079,0.1056194367348235
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,0.15,5.0,10,-0.9608077906163357,0.319248439228267,1.0095522074151713,0.23795373727503855,0.3,0.9,-1.7147174285102813,1.1778690813090416,1.0,1.0,0.0,0.03233921586506079,0.1056194367348235
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.06,0.0,10,0.9135428160108354,0.27150822446172285,0.858584392767288,0.20237028211556118,0.6,0.9,0.9135428160108354,1.0031390885965923,1.0,1.0,0.0,0.040467602130689694,0.11445966353987971
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.06,1.0,10,0.8931307356707885,0.26722888174785275,0.8450519229030125,0.19918064837981725,0.6,0.9,0.8810347191816306,1.0122481473962155,1.0,1.0,0.0,0.040467602130689694,0.11445966353987971
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.06,2.0,10,0.802325811671466,0.2601563273993487,0.8226865422864112,0.19390907761387827,0.6,0.9,0.7599474052862827,1.0216512359192937,1.0,1.0,0.0,0.040467602130689694,0.11445966353987971
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.06,3.0,10,0.7851306380253008,0.26314507873550913,0.8321378038685499,0.19613676133237765,0.6,0.9,0.694640324506567,1.0311047044238981,1.0,1.0,0.0,0.040467602130689694,0.11445966353987971
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.06,5.0,10,0.7157956292353258,0.2712245400695803,0.8576873039514773,0.20215883625389908,0.6,1.0,0.4853826319453063,1.0483115431382366,1.0,1.0,0.0,0.040467602130689694,0.11445966353987971
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.105,0.0,10,-0.30687558235782414,0.33348088481977367,1.0545591521587547,0.24856197588459725,0.6,0.9,-0.3068755823578243,0.9991338858231955,1.0,1.0,0.0,0.0410316530546541,0.11605504047295871
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.105,1.0,10,-0.38377741977643315,0.33787928390179495,1.0684681113163357,0.25184034899778796,0.6,0.9,-0.3941424913418592,1.0104844320133068,1.0,1.0,0.0,0.0410316530546541,0.11605504047295871
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.105,2.0,10,-0.39151783136443274,0.34227323773920026,1.0823630133761737,0.2551154088212661,0.6,0.9,-0.43328994493235873,1.0213389003666378,1.0,1.0,0.0,0.0410316530546541,0.11605504047295871
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.105,3.0,10,-0.3952801235860254,0.3308371426564298,1.0461989053763672,0.24659144682052417,0.7,0.9,-0.49076768846519414,1.0328832975667752,1.0,1.0,0.0,0.0410316530546541,0.11605504047295871
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.105,5.0,10,-0.4978554579930926,0.3158178174580185,0.9987036288306271,0.2353967027805831,0.6,0.9,-0.756255852200054,1.054507447642599,1.0,1.0,0.0,0.0410316530546541,0.11605504047295871
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.15,0.0,10,-0.07265256717322888,0.3182657433702819,1.006444650256725,0.2372212790284845,0.7,0.9,-0.0726525671732289,0.9989579747665743,1.0,1.0,0.0,0.0431189544867478,0.121958820461014
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.15,1.0,10,-0.09565929921258884,0.3356964177879917,1.0615652825695172,0.2502133366590397,0.7,0.9,-0.11122844074003782,1.0158534209975512,1.0,1.0,0.0,0.0431189544867478,0.121958820461014
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.15,2.0,10,-0.1770045328282523,0.29944211301640444,0.946919104505391,0.22319097334361837,0.7,1.0,-0.23715005060540353,1.0310501776891479,1.0,1.0,0.0,0.0431189544867478,0.121958820461014
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.15,3.0,10,-0.31496002140826057,0.27021184968645307,0.8544848957762466,0.20140402140828811,0.6,1.0,-0.4591898184562907,1.050519472566974,1.0,1.0,0.0,0.0431189544867478,0.121958820461014
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,0.15,5.0,10,-0.3105053699582596,0.2997800868879749,0.9479878717291789,0.2234428841941018,0.5,1.0,-0.6910742510246439,1.0824127209924996,1.0,1.0,0.0,0.0431189544867478,0.121958820461014
