dataset,mass_GeV,inj_nsigma,toy_index,delta_abs_pull_profiled_minus_fixed,pull_correct_fixed1p0,pull_correct_profiled0p5,A_hat_fixed1p0,A_hat_profiled0p5,sigma_A_fixed1p0,sigma_A_profiled0p5,strength_fixed1p0,strength_profiled0p5
2015,0.12,0.0,6,0.10497514564071314,0.3889213728018535,-0.49389651844256666,30.12481568816417,-597.6647631886163,77.45734175301307,1210.1011869313602,0.0,0.0
2015,0.12,0.0,7,-6.4307349318187015,-6.691919450858246,-0.2611845190395449,-514.9244070872887,-248.61060793819863,76.94719144015535,951.8581302307488,0.0,0.0
2015,0.12,0.0,8,-10.439392439289048,11.417792227469748,0.9783997881807,895.7282871791635,809.2200867802171,78.45021781217527,827.0853045511523,0.0,0.0
2015,0.12,0.0,9,-13.677335968018308,13.820060692798306,0.14272472477999779,1089.5006081363924,133.43360504584905,78.83471949614056,934.9018206307948,0.0,0.0
2015,0.12,1.0,3,-14.94809896667919,17.287519397407298,2.3394204307281083,1444.0318042075005,2043.9317606420736,79.62509840853075,632.4127242193513,67.51137094956036,564.4525129509024
2015,0.12,1.0,9,-13.646884451322073,13.712698258160506,0.06581380683843298,1157.6290289583933,991.2069311895868,79.34141516688032,1057.269535457719,69.64414339952401,921.6239982068128
2015,0.12,1.0,8,-10.583550295351985,11.32142506112548,0.7378747657734941,965.024997177081,1484.1941792178525,78.97585559216026,914.945184989666,70.90576645217105,809.0792151480165
2015,0.12,1.0,4,-8.884912838693895,9.20343659243455,0.3185237537406553,792.9123533285803,941.5607518025467,78.36273476094577,763.374705601393,71.70589274644904,698.4077750637234
2015,0.12,1.0,5,-6.115593323281855,6.785462476986409,0.6698691537045545,602.025090849205,1073.359383996293,77.98413702840665,674.6441913669993,72.86665524278517,621.4360504735877
2015,0.12,1.0,0,-4.364422856798587,5.020413740794656,-0.6559908839960695,464.054748870568,214.7689623148649,77.74241686404541,824.7409447855107,73.75565100372825,755.7915037524656
2015,0.12,1.0,1,-4.561399007744759,5.042391840966919,0.4809928332221598,474.4754709097798,1443.709141319242,79.1843887920384,1044.0744072094435,75.19675493285301,941.5168341008248
2015,0.12,1.0,6,0.19694625769176743,0.42925348192293533,-0.6261997396147028,110.8808110841096,390.59481131596266,78.06496962539035,1311.4210438342257,77.3711510562026,1211.8063274901965
2015,0.12,1.0,2,-0.8264450031706043,-1.0411234512359284,0.21467844806532405,-3.0024326120242533,1430.7658511888685,78.46971855274724,1214.9029039230718,78.69423158512392,1169.952381224608
2015,0.12,1.0,7,-6.629946679505793,-6.872532482933277,-0.24258580342748395,-451.543189701778,688.6413687207727,77.50271761516213,1037.4244496404856,81.09675462402885,940.3058123321252
2015,0.12,2.0,3,-15.071402680482828,17.586795343746036,2.5153926632632078,1549.759600358989,2777.355092146132,80.44312967813984,655.3450243850995,135.02274189912072,1128.9050259018047
2015,0.12,2.0,9,-13.15857982661333,13.260661430212222,0.10208160359889239,1197.375455465732,1959.19617871476,79.79143229281216,1135.8381746894183,139.28828679904802,1843.2479964136253
2015,0.12,2.0,8,-10.2584258905038,10.95528477453239,0.6968588840285889,1012.5773994668724,2291.9206710265507,79.483635933115,966.8560682407494,141.8115329043421,1618.158430296033
2015,0.12,2.0,4,-7.988084553866935,8.621145147132346,0.6330605932654101,822.349583589865,1920.938005464788,78.752623521575,827.918308157278,143.41178549289808,1396.8155501274468
2015,0.12,2.0,5,-5.929070697039183,6.059942503913692,-0.13087180687450845,621.4126329834256,1147.3200020401614,78.49568245748989,730.1198110501949,145.73331048557034,1242.872100947175
2015,0.12,2.0,0,-4.689638190741571,4.727832083710015,-0.03819389296844355,517.669960990809,1478.1072107374644,78.29352913331101,876.4698794942191,147.5113020074565,1511.5830075049312
2015,0.12,2.0,1,-3.9458411130842843,4.19645885238982,0.25061773930553544,484.87341779520807,2177.684223582802,79.70527525583165,1175.6971242244583,150.39350986570602,1883.033668201649
2015,0.12,2.0,6,0.7704050857014026,-0.28663460604539454,-1.0570396917467972,132.23017044765015,871.038713746308,78.53947565978756,1468.7943635005788,154.7423021124052,2423.612654980393
2015,0.12,2.0,2,-0.235877475849265,-0.869115955638814,-0.6332384797895491,88.40847487637728,1448.5534199926456,79.36799209165267,1407.60767215663,157.38846317024783,2339.904762449216
2015,0.12,2.0,7,-6.730668208274011,-7.356783019066153,-0.6261148107921418,-411.66498832773055,1177.776461458055,78.00399931444927,1122.534000300982,162.1935092480577,1880.6116246642505
2015,0.12,3.0,3,-15.304206660102908,17.08551302863253,1.781306368529621,1580.4424105627957,2978.804521199912,80.64775669334396,721.6316098438905,202.53411284868108,1693.357538852707
2015,0.12,3.0,9,-12.86921702412623,13.28936011973699,-0.42014309561075946,1277.8342802414977,2200.9329318760083,80.43290575408685,1342.2547428147918,208.93243019857204,2764.8719946204387
2015,0.12,3.0,8,-9.631680764946195,10.488023542090746,0.8563427771445519,1051.5315627997295,3280.6973443816964,79.97829715740723,996.6332661594712,212.7172993565132,2427.2376454440496
2015,0.12,3.0,4,-8.5574560811803,8.693144156148582,0.13568807496828206,903.5683693360152,2212.4035587281483,79.19467096490433,863.6000883966378,215.1176782393472,2095.2233251911703
2015,0.12,3.0,5,-4.877430839513648,5.1148021979634635,0.23737135844981472,621.6064673160625,2046.8362674712632,78.79219684158463,768.955939935317,218.5999657283556,1864.308151420763
2015,0.12,3.0,0,-4.44772066230207,5.232608395384939,-0.7848877330828685,634.9398534533615,1565.6994074410702,79.05672834355966,893.9814883592325,221.2669530111848,2267.374511257397
2015,0.12,3.0,1,-4.365219322077735,4.559734076808077,0.1945147547303423,591.1577871506975,3060.679717636443,80.17299171271945,1213.9398662138374,225.59026479855905,2824.550502302474
2015,0.12,3.0,6,1.12219092005343,0.2794674445772989,-1.4016583646307288,254.25206262104092,1310.2919773257108,79.21713202021897,1658.8400310780726,232.1134531686078,3635.4189824705895
2015,0.12,3.0,2,-0.98821218405503,-1.4469451059063618,-0.4587329218513319,120.64418237616113,2853.750763942668,79.78085133153706,1430.2578874942608,236.08269475537173,3509.857143673824
2015,0.12,3.0,7,-7.555801941467982,-8.373891775560176,-0.8180898340921949,-414.45761376702944,1773.0171235922824,78.54745383249421,1280.911056139588,243.2902638720865,2820.917436996376
2015,0.12,5.0,3,-14.640130394390582,16.444771343166558,1.8046409487759751,1684.1530865489456,4188.370337874031,81.88598088113321,756.9969938042813,337.5568547478018,2822.262564754512
2015,0.12,5.0,9,-12.191052112474072,12.372647476968494,-0.18159536449442165,1352.9140213675562,4391.498595450561,81.20277460746848,1192.8795439608152,348.22071699762006,4608.119991034065
2015,0.12,5.0,8,-10.36125573900228,10.51521682915528,0.1539610901529996,1206.4256439342023,4238.6567920400685,81.01562007844801,1255.256871122004,354.52883226085527,4045.3960757400814
2015,0.12,5.0,4,-8.393633808080756,8.626100852939636,-0.23246704485888112,1053.5701764063026,3239.879186290705,80.57414636384627,1084.7115520437974,358.5294637322452,3492.038875318617
2015,0.12,5.0,5,-5.427281232394766,5.724993857177193,0.2977126247824262,822.7264205717081,3351.830283223674,80.06875741589022,821.7657246968627,364.3332762139258,3107.1802523679385
2015,0.12,5.0,0,-2.778126435339008,3.761811103620443,-0.9836846682814354,668.9129592704375,2710.794185074482,79.78462926087398,1085.879823210014,368.7782550186412,3778.957518762328
2015,0.12,5.0,1,-3.5317952215938,4.166290576589246,-0.6344953549954458,714.9628951039774,3721.360896310926,81.36233280138116,1554.3427803348943,375.983774664265,4707.584170504123
2015,0.12,5.0,6,1.267632159528755,-1.1894875833393135,-2.4571197428680684,291.30336423851924,1012.5779346292428,80.33071751303562,2053.8086177807822,386.85575528101305,6059.031637450982
2015,0.12,5.0,2,-0.921179456211934,-2.1874123111090764,-1.2662328548971424,216.760483384972,3605.6575070003087,80.78526103341285,1772.268339463536,393.4711579256196,5849.76190612304
2015,0.12,5.0,7,-7.064671139081864,-8.059449312340012,-0.9947781732581481,-238.537257686852,3428.726132638311,79.90881335042586,1279.484173696298,405.4837731201442,4701.529061660625
2016,0.045,0.0,0,-68.93868055691958,-69.8406171160097,0.901936559090121,-56690.62427794273,24898.211017563503,811.7142519484901,27605.279735728825,0.0,0.0
2016,0.045,0.0,1,-124.53616431398311,-125.01827421424534,-0.4821099002622371,-101397.68329464638,-16645.37365733986,811.0628940604311,34526.09798779456,0.0,0.0
2016,0.045,0.0,2,-69.3557698091111,-69.45039760288279,-0.09462779377169238,-56383.43982640174,-2819.815155726238,811.8519371019605,29799.01615934934,0.0,0.0
2016,0.045,0.0,3,-60.06438096650868,-61.498488116602196,1.4341071500935196,-49948.35133739988,43553.40048631825,812.1882808354076,30369.6976083538,0.0,0.0
2016,0.045,0.0,4,-73.59960800349705,-73.68775713424215,0.08814913074509893,-59923.09622208576,2923.813940061031,813.2028786399302,33168.94806955988,0.0,0.0
2016,0.045,0.0,5,-91.11394434149898,-91.45783461682673,-0.3438902753277519,-74257.01439196091,-9341.197857686648,811.9262248343113,27163.30913627558,0.0,0.0
2016,0.045,0.0,6,-98.26582861358277,-98.28830167091922,0.022473057336455677,-79785.94602431441,696.1327160882571,811.754244075222,30976.32447895704,0.0,0.0
2016,0.045,0.0,7,-92.32063171715008,-93.66580159314233,-1.345169875992255,-75847.53506158106,-42621.81175680088,809.7676395387213,31685.077489087544,0.0,0.0
2016,0.045,0.0,8,-102.15957428469737,-102.36907157889515,-0.20949729419777086,-82975.29946062076,-6905.821527462796,810.5504737011537,32963.77432418541,0.0,0.0
2016,0.045,0.0,9,-74.23391009676126,-75.37504891061484,1.1411388138535699,-61150.66412742978,34047.29383344439,811.2852331272998,29836.2420242883,0.0,0.0
2016,0.045,1.0,3,-60.94151472573262,-61.689672851869766,0.7481581261371512,-49291.99434918886,53418.11647677701,812.7695174915364,31254.44920988495,847.4912888360589,30034.84632246072
2016,0.045,1.0,0,-69.89858232215293,-70.28186574926826,0.38328342711533,-56238.361223960106,37929.22338695149,812.296592080245,28579.771343859265,851.3588092117975,26975.07068010461
2016,0.045,1.0,2,-69.19433080123443,-69.95854535342923,-0.7642145521947998,-55986.46543762132,5837.257113879629,812.4523789683772,30784.13695690176,851.5211639393688,29362.942553101697
2016,0.045,1.0,9,-75.16810868196322,-75.79849774357697,0.6303890616137507,-60683.34414516259,48677.26783258776,811.8572027069166,30554.6982200792,854.2122023243394,29415.920293740688
2016,0.045,1.0,4,-73.134725299827,-73.81886294661821,-0.6841376467912166,-59216.36848067734,9999.494346730551,813.7657212088486,33716.09643535037,854.891763894583,33065.94522099688
2016,0.045,1.0,7,-91.89983006679556,-94.00166350326398,-2.1018334364684312,-75314.02579800582,-36455.99651441872,810.3825121946974,32348.051910315564,863.2784222498492,31534.22059529904
2016,0.045,1.0,5,-90.68054940277527,-91.6593207060781,-0.97877130330283,-73615.41276397191,-608.2232956552841,812.5621978721181,27866.82942241516,863.4863244242629,26667.029657039653
2016,0.045,1.0,6,-97.84523401415173,-98.544115948124,-0.6988819339722779,-79185.97436955864,8737.594291632051,812.360551609889,31455.246083445712,867.3780199682421,30721.09750800451
2016,0.045,1.0,8,-101.71970751581814,-102.79608106516784,-1.0763735493496973,-82513.29981786617,-3204.318898980403,811.1367063725966,33504.968092241,868.374805344517,32859.542527313395
2016,0.045,1.0,1,-123.5212479436678,-125.07702926090236,-1.5557813172345554,-100640.93055433888,-19608.377247803488,811.6723423336066,34778.306754673125,880.6347579867988,34499.0626461693
2016,0.045,2.0,3,-61.94096760879019,-61.986684648536425,-0.04571703974623664,-48724.56150820639,58608.69176958109,813.3931403454882,31957.46888796781,1694.9825776721177,60069.69264492144
2016,0.045,2.0,0,-70.40998217225273,-70.72688435288937,-0.3169021806366447,-55791.357116015424,44604.39776753087,812.9026926673922,29490.941254815985,1702.717618423595,53950.14136020924
2016,0.045,2.0,2,-69.01536468849164,-70.3118979852763,-1.2965332967846646,-55461.57155977502,17933.863602657602,813.0148029800637,31462.37864057012,1703.0423278787375,58725.885106203394
2016,0.045,2.0,9,-75.96260914983638,-76.09172880533633,-0.12911965549994833,-60110.05110826607,54762.5006941532,812.4204362745324,31516.0374117464,1708.4244046486788,58831.840587481376
2016,0.045,2.0,4,-72.8944924041748,-74.40138301963415,-1.5068906154593602,-58881.9535823016,14923.888410176263,814.389930011125,33982.560848457644,1709.783527789166,66131.89044199376
2016,0.045,2.0,7,-91.09730192887895,-94.25992070221069,-3.1626187733317366,-74715.99635822304,-41692.601280242,810.9762095410921,33124.77727452337,1726.5568444996984,63068.44119059808
2016,0.045,2.0,5,-91.04011911922609,-92.49408912215262,-1.4539700029265266,-73480.97537402267,11526.514785551411,813.1108564521089,28754.06263153873,1726.9726488485258,53334.059314079306
2016,0.045,2.0,6,-97.59702481992719,-99.0926910167287,-1.495666196801511,-78820.43012723968,12874.49038278779,812.9276270595675,32472.2887614118,1734.7560399364845,61442.19501600902
2016,0.045,2.0,8,-101.15265172976609,-103.08126874849467,-1.9286170187285778,-81943.33040149935,286.85688746597964,811.7874472068951,33927.020000215685,1736.749610689034,65719.08505462679
2016,0.045,2.0,1,-123.99343904832645,-126.25354213391664,-2.2601030855901874,-100789.38333727176,-9931.367922128253,812.2596096707551,34922.96157538131,1761.2695159735977,68998.1252923386
2016,0.045,3.0,3,-61.76336626887428,-62.38758485282568,-0.6242185839514041,-48236.36415143228,69858.5879786898,813.9253689292408,32434.07278990676,2542.473866508177,90104.53896738216
2016,0.045,3.0,0,-70.00052232412587,-70.87995593012158,-0.8794336059957168,-55103.792041892135,54032.501371405,813.4580180378596,30579.58040898409,2554.0764276353925,80925.21204031385
2016,0.045,3.0,2,-68.44369703728634,-70.21413198210954,-1.7704349448231909,-54576.59402361859,31306.401942742632,813.6703524298164,32072.585260811826,2554.5634918181063,88088.8276593051
2016,0.045,3.0,9,-75.73092949428235,-76.84596374389432,-1.1150342496119658,-59913.01510938634,52257.63590485954,812.9984799796758,32277.14753056882,2562.6366069730184,88247.76088122206
2016,0.045,3.0,4,-72.50357269658896,-75.01803672591426,-2.5144640293252976,-58565.98570347009,13138.246382740212,814.87950982376,34225.81841560194,2564.675291683749,99197.83566299063
2016,0.045,3.0,7,-91.37959874904432,-94.89068526760394,-3.5110865185596185,-74417.76157754577,-22672.863900111857,811.5401066724725,33401.49126661791,2589.835266749548,94602.66178589711
2016,0.045,3.0,5,-90.57981685234716,-92.80353966058176,-2.2237228082345943,-72920.91600186547,13869.185928303392,813.6691256746499,29739.27451655607,2590.4589732727886,80001.08897111897
2016,0.045,3.0,6,-96.79177497316655,-98.95947086707733,-2.167695893910775,-77910.28665601747,20779.68529179909,813.5898465349187,32930.6372876087,2602.134059904726,92163.29252401352
2016,0.045,3.0,8,-100.41526911856845,-103.3223806423564,-2.907111523787966,-81330.83410722432,-883.3703454902782,812.3695757049641,34213.341013430225,2605.124416033551,98578.62758194018
2016,0.045,3.0,1,-123.06100829373587,-126.39058537510284,-3.3295770813669794,-100102.5824056393,-13170.980026336129,812.9124995716564,35039.93603804636,2641.9042739603965,103497.18793850792
2016,0.045,5.0,3,-60.11616365109173,-62.52933082887887,-2.413167177787139,-46729.83875896005,68617.39342289564,815.0942050318783,33796.59682931506,4237.456444180294,150174.2316123036
2016,0.045,5.0,0,-69.69114275046849,-71.89249481315474,-2.2013520626862553,-54308.91332828067,66660.13572319083,814.6289473824662,30987.872786732216,4256.794046058987,134875.35340052308
2016,0.045,5.0,2,-67.85607148538075,-71.15037071943343,-3.2942992340526764,-53713.35228077219,36041.46978267214,814.7667751312971,33625.738013654,4257.605819696844,146814.71276550848
2016,0.045,5.0,9,-74.3512267510773,-76.62508546262565,-2.2738587115483404,-58122.48080341461,71722.09111183241,814.2704368723887,33140.805967472705,4271.061011621697,147079.60146870345
2016,0.045,5.0,4,-71.10023822570213,-75.31839036905892,-4.218152143356797,-57192.762122591244,19104.99877863268,816.0984407775545,34665.5887120246,4274.458819472915,165329.7261049844
2016,0.045,5.0,7,-89.83042609654422,-95.08876435912602,-5.258338262581806,-72964.56443565826,-22190.52887173516,812.7243746173527,34205.0326294375,4316.392111249246,157671.1029764952
2016,0.045,5.0,5,-89.6840244496295,-93.1811831276673,-3.497158678037799,-71626.01219404758,24894.70394709941,815.0083661431834,31008.15671279265,4317.431622121314,133335.14828519826
2016,0.045,5.0,6,-96.3368021427189,-100.17947155356953,-3.8426694108506303,-77280.22671416457,22923.24441293487,814.7089972456304,34008.193043637155,4336.890099841211,153605.48754002256
2016,0.045,5.0,8,-99.86285380205521,-104.45365415738048,-4.590800355325277,-80636.33842116444,5031.366628317522,813.5494457652024,34692.50101967564,4341.874026722585,164297.71263656698
2016,0.045,5.0,1,-120.80417876469231,-126.23465107202557,-5.43047230733326,-98375.47770201552,-17893.688130483948,814.1873140149704,35059.38168660411,4403.173789933994,172495.3132308465
2016,0.06,0.0,0,-9.28699893059707,9.904293820231763,0.6172948896346921,11198.798863747046,23329.03164786839,1130.7013974959996,37792.361543239465,0.0,0.0
2016,0.06,0.0,1,-30.067266930180406,30.1787929962933,0.11152606611289376,34145.71751476308,3966.967290330002,1131.447421338455,35569.866566569166,0.0,0.0
2016,0.06,0.0,2,-35.349606822671454,36.41099190077533,1.0613850781038756,41220.800473212126,40088.70930707201,1132.0977078994208,37770.18363466064,0.0,0.0
2016,0.06,0.0,3,-13.35457916112201,13.423470017007684,0.06889085588567492,15190.187976994066,2747.3745947608963,1131.6141025940335,39880.1054137024,0.0,0.0
2016,0.06,0.0,4,-26.007307155630066,26.2914442781612,0.2841371225311348,29738.075826009863,11087.727694940017,1131.0932754923465,39022.45365254961,0.0,0.0
2016,0.06,0.0,5,-32.31588338334948,34.64495608572371,2.329072702374234,39218.46054439891,88728.16653873076,1132.0106871360654,38095.919654325146,0.0,0.0
2016,0.06,0.0,6,-7.309949918246365,8.166295824509003,-0.8563459062626383,9234.023624939426,-33422.01087172674,1130.748116817654,39028.63390518309,0.0,0.0
2016,0.06,0.0,7,-29.645646932116282,31.132102492831358,1.4864555607150767,35246.79724272294,59277.73001832991,1132.168868159131,39878.5753068956,0.0,0.0
2016,0.06,0.0,8,-6.55351645104807,7.740293835300242,1.186777384252172,8761.208630595287,46986.10300115695,1131.8961291416458,39591.33669434092,0.0,0.0
2016,0.06,0.0,9,-17.069472119924306,17.20739738490869,-0.13792526498438257,19489.166521751933,-5197.616356129247,1132.60396594574,37684.29487315307,0.0,0.0
2016,0.06,1.0,2,-35.80047871958142,36.08181937849451,0.2813406589130883,41977.59684062795,48437.11501708611,1132.62340399685,38269.484125053816,1110.4837537579983,37670.353137079495
2016,0.06,1.0,5,-32.86334519964929,34.508274764741444,1.6449295650921576,40194.569152175696,101313.67074886516,1132.5713303173884,38542.107390883306,1111.4864949145135,37914.618800644246
2016,0.06,1.0,1,-29.221569328721145,29.90603216734893,-0.6844628386277848,34968.0308579942,10417.991415376206,1132.029234886945,36295.243070872646,1113.5281450858274,35260.736516351135
2016,0.06,1.0,7,-30.12340957775227,30.65845251029348,0.535042932541209,35841.094341324555,61386.10315786369,1132.7158406360095,40167.9494377766,1113.779533528298,39894.52569650869
2016,0.06,1.0,4,-25.349347723221058,25.962857204866232,-0.6135094816451754,30496.81405653069,14761.33005710216,1131.654900702841,39490.49689554501,1115.819464395759,38989.12433739839
2016,0.06,1.0,9,-15.882552334205105,16.76034793632293,-0.877795602117825,20115.02149877623,3977.786337088271,1133.2007251422478,38242.41983221004,1122.1830636987088,37546.814280145736
2016,0.06,1.0,3,-12.497485793695398,13.208060289160333,-0.710574495464934,16077.84173075807,11352.455976038598,1132.1919679586542,40213.47169162194,1123.7819590570814,39927.12333420626
2016,0.06,1.0,0,-9.158172648768723,9.488240926859703,-0.33006827809098077,11858.830143444427,25031.18106841428,1131.2839611485438,38337.15634339196,1124.935363374852,37685.060249582384
2016,0.06,1.0,6,-6.006518643160436,7.6700648428993015,-1.6635461997388656,9802.982623442202,-26451.43924218771,1131.2861869000346,39401.29173443394,1125.944214042638,39094.42988743224
2016,0.06,1.0,8,-7.036552108110964,7.302142000744617,0.2655898926336524,9396.471014787488,50221.18214669664,1132.4379520973482,40030.39700082276,1127.2482815402225,39589.513305165645
2016,0.06,2.0,2,-35.13081021079212,35.575082537633186,-0.44427232684106704,42536.670629888125,58137.48779201117,1133.2567698114,38722.23733688023,2220.9675075159967,75340.70627415899
2016,0.06,2.0,5,-33.22606010321499,33.93496902634104,0.7089089231260451,40675.06839145048,103590.23561396712,1133.111256762136,39160.17573916569,2222.9729898290275,75829.23760128849
2016,0.06,2.0,1,-28.399702219292706,29.662363594187422,-1.2626613748947142,35822.284723581215,23740.93667546977,1132.587709227353,37049.1544980801,2227.056290171655,70521.47303270227
2016,0.06,2.0,7,-30.011530736887376,30.53875862811606,-0.5272278912286852,36836.43008156916,58478.97221430373,1133.2769427847431,40419.10440104239,2227.559067056596,79789.05139301738
2016,0.06,2.0,4,-23.93243741528013,25.607689488524716,-1.6752520732445855,31224.5135002842,11004.555428541073,1132.1940850807696,39978.27808476772,2231.638928791518,77978.24867479678
2016,0.06,2.0,9,-15.00152878416469,16.62518780119005,-1.6236590170253629,21092.224986908423,12097.13030549806,1133.6929895108824,38799.09364849686,2244.3661273974176,75093.62856029147
2016,0.06,2.0,3,-10.953887017467315,12.720569007761402,-1.7666819902940876,16656.35216512912,8268.22778824191,1132.715701492873,40520.03658465674,2247.563918114163,79854.24666841252
2016,0.06,2.0,0,-8.327283194971946,9.20047309648523,-0.8731899015132839,12663.198262039254,41470.112192213644,1131.8252252993009,38823.179526241234,2249.870726749704,75370.12049916477
2016,0.06,2.0,6,-4.541414320272385,7.161386263004295,-2.61997194273191,10357.002478013212,-25875.11171803659,1131.7800426153433,39719.49844027375,2251.888428085276,78188.85977486448
2016,0.06,2.0,8,-6.181825822570495,6.938471626954123,-0.756645804383628,10116.148463952472,48684.39119887062,1133.0523959097263,40302.39146875589,2254.496563080445,79179.02661033129
2016,0.06,3.0,2,-33.804398226786006,35.309723749283705,-1.5053255224977011,43361.99741383291,53797.171861009854,1133.697517340984,39336.26758149851,3331.451261273995,113011.05941123849
2016,0.06,3.0,5,-33.281636864572896,33.45133164656055,-0.16969478198765447,41257.375917702026,107009.9671112216,1133.6743431814232,39682.35918533463,3334.459484743541,113743.85640193276
2016,0.06,3.0,1,-27.18605069381388,29.070364065461284,-1.8843133716474059,36280.53999406,35048.28827945232,1133.111215416071,37538.30033470508,3340.5844352574823,105782.2095490534
2016,0.06,3.0,7,-28.930142038792788,30.504529029590834,-1.574386990798046,37929.358742159966,55647.55181681235,1133.865076494807,40673.62449447978,3341.3386005848943,119683.57708952606
2016,0.06,3.0,4,-22.380301148062514,25.010149201556445,-2.6298480534939315,31678.347029084027,10938.48564164032,1132.7756746902432,40317.49561716628,3347.458393187277,116967.37301219517
2016,0.06,3.0,9,-13.20733831992189,15.730032771420296,-2.522694451498406,21208.35831513748,13910.756604878385,1134.2512366826038,39136.601016788336,3366.5491910961264,112640.4428404372
2016,0.06,3.0,3,-9.952933315979859,12.576973893650669,-2.6240405776708102,17624.660691358375,12963.752405998925,1133.286507128932,40707.30403545623,3371.345877171244,119781.3700026188
2016,0.06,3.0,0,-7.051960041260629,8.964704007096158,-1.9127439658355285,13526.45626538319,37853.08178281198,1132.4021593153473,39316.343592847385,3374.806090124556,113055.18074874717
2016,0.06,3.0,6,-3.6158485239958513,7.146779749398449,-3.5309312254025973,11471.11624946784,-23687.46546363849,1132.4378099130793,39924.52589043609,3377.8326421279144,117283.28966229672
2016,0.06,3.0,8,-5.352636637601408,6.829280113009162,-1.4766434754077544,11123.510602459104,58789.96366012663,1133.6137381582976,40618.18391118956,3381.744844620667,118768.53991549692
2016,0.06,5.0,2,-31.39397220357898,34.607154771872764,-3.2131825682937842,44826.78711927157,60221.23791907369,1134.862678234448,39876.51651999399,5552.418768789992,188351.7656853975
2016,0.06,5.0,5,-30.878486833471566,32.82356001362035,-1.9450731801487853,42805.08041310751,111103.24241237444,1134.7839150621928,40342.87881386773,5557.432474572569,189573.0940032212
2016,0.06,5.0,1,-24.631366104237014,28.25945134996448,-3.6280852457274646,37618.05652297514,36339.49407604634,1134.148550891321,38577.97681863598,5567.640725429137,176303.68258175568
2016,0.06,5.0,7,-25.68029988182353,29.158761557792182,-3.4784616759686524,38663.03402234751,56918.625976175885,1134.9637154209718,40981.90975948307,5568.89766764149,199472.62848254343
2016,0.06,5.0,4,-19.80188505587309,24.396044019293793,-4.594158963420704,33238.52045400149,6564.317348085247,1133.7667332518351,41004.52462329305,5579.097321978796,194945.621686992
2016,0.06,5.0,9,-10.722053199383158,15.186623555424287,-4.464570356041128,22853.10955721128,8922.713647461784,1135.3540288788713,40051.190482710736,5610.915318493544,187734.0714007287
2016,0.06,5.0,3,-6.886658898346968,11.413381204068605,-4.526722305721637,18566.54015358664,14260.436172119636,1134.4254718913362,40951.30383072166,5618.909795285407,199635.6166710313
2016,0.06,5.0,0,-4.420582254521815,7.942457760504534,-3.52187550598272,14627.531547501909,48467.40790636514,1133.5099288026624,39739.591335297344,5624.67681687426,188425.301247912
2016,0.06,5.0,6,-1.0995120179627529,6.337452520840162,-5.237940502877409,12813.652179106848,-15377.93722021571,1133.567641772451,40254.38749095156,5629.721070213191,195472.1494371612
2016,0.06,5.0,8,-2.1459752535694103,5.674681073771765,-3.528705820202355,12075.424735198954,53355.17149668948,1134.7216246670826,40976.041188054325,5636.241407701113,197947.5665258282
2016,0.075,0.0,0,-6.44209638082909,-6.7581650577641685,-0.316068676935078,-7660.103809325179,-13409.5183280576,1133.4591185405884,42425.96405974129,0.0,0.0
2016,0.075,0.0,1,-7.426770005649382,-8.340042050066357,-0.9132720444169753,-9457.76980753007,-38632.71314436034,1134.019439081224,42301.42965672744,0.0,0.0
2016,0.075,0.0,2,-8.744978561822652,-9.594325339855931,-0.8493467780332786,-10871.028891226402,-34988.96931423878,1133.0686115121505,41195.151637895375,0.0,0.0
2016,0.075,0.0,3,-4.380421307928296,4.456757082130139,-0.07633577420184254,5054.048330836301,-2957.9380643696663,1134.0192515991207,38749.04126273039,0.0,0.0
2016,0.075,0.0,4,-19.410011206136005,20.88833453900717,1.4783233328711674,23684.921740090533,56953.86441699432,1133.8827275032854,38525.98626470961,0.0,0.0
2016,0.075,0.0,5,-7.670036295549861,-7.953447591829979,-0.2834112962801188,-9021.349322300925,-12506.579291975131,1134.2690346722,44128.72548176007,0.0,0.0
2016,0.075,0.0,6,-3.811214996870071,-5.439674669745089,1.6284596728750178,-6167.079183015992,70788.11616289301,1133.7220619675388,43469.37006915118,0.0,0.0
2016,0.075,0.0,7,-1.4140357990020405,3.1947042330376916,1.7806684340356511,3621.297724289795,61177.352901383405,1133.531450843096,34356.39770551386,0.0,0.0
2016,0.075,0.0,8,-6.83588176866421,7.509512939434842,0.6736311707706321,8513.668104542301,30681.66392985173,1133.7177488348573,45546.680826470656,0.0,0.0
2016,0.075,0.0,9,-21.67768579100625,-22.666233623879997,-0.9885478328737464,-25679.153860440125,-41170.476386452254,1132.9254911317012,41647.42971189174,0.0,0.0
2016,0.075,1.0,4,-19.615894692980252,20.561194801278848,0.9453001082985979,24446.66076428316,75345.13859644173,1134.4311177435711,39398.87845143086,1121.4015637250925,38101.374529460845
2016,0.075,1.0,8,-6.958494947851253,7.172842270299066,-0.2143473224478121,9265.155193977553,35654.832081389046,1134.2735961473677,46254.80600120465,1129.189597447582,45569.42589809025
2016,0.075,1.0,3,-3.1836942007704563,3.9803029248511037,-0.7966087240806475,5647.787942583887,6861.649154744634,1134.575141968776,39723.69538854126,1131.8351865422114,38505.89145397879
2016,0.075,1.0,7,-1.7916211124720898,2.966934552725704,1.1753134402536143,4496.811493644271,75313.86148381112,1134.0939546857492,35376.19653752132,1132.0289534497824,33735.74222820895
