dataset,study,study_label,mode,lslb,mass_GeV,inj_nsigma,n_toys,n_success,success_rate,refit_ok_rate,fallback_rate,pull_mean_correct,pull_mean_err,pull_width_correct,pull_width_err,pull_q16,pull_q84,cov_1sigma,cov_2sigma,Ahat_mean,Ainj_mean,sigma_A_mean,sigma_A_median,sigmaA_ref_mean,sigma_ratio_mean,pull_mean_ratio_of_means,delta_z_mean,delta_z_width,recovery_bias_mean,recovery_bias_sem,ls_opt_mean,ls_lo_mean,ls_low_bound_frac,abs_definition_delta_ratio,abs_definition_delta_deltaZ
2016,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,0.18,2.0,10,10,1.0,1.0,0.0,-0.19289048322214625,3.2823534622068844,10.379713026313166,2.4465218225587937,-8.557484213566754,7.4320738968569815,0.0,0.0,278.03636684447673,298.0103247220269,150.4570600526103,150.5224142929721,149.00516236101345,1.0112128726087461,-0.13275520517658573,-0.21169190845068114,10.29370414373714,0.10801521884786976,1.6630427916713644,0.11852030931270821,0.0419032572116715,0.0,0.060135278045560514,0.018801425228534896
2016,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,0.18,3.0,10,10,1.0,1.0,0.0,-0.6107592224440646,3.2588151086565986,10.305278216723952,2.4289773696865065,-9.110456916688344,7.185764331800785,0.0,0.0,363.3643335131033,447.01548708304034,150.9964783407832,151.00885948051427,149.00516236101345,1.0148265574838917,-0.5539940698560212,-0.6496152954262089,10.177729582607432,-0.07098205679641181,1.1050697157954905,0.11852030931270821,0.0419032572116715,0.0,0.05676515258804338,0.03885607298214433
2016,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,0.18,5.0,10,10,1.0,1.0,0.0,-1.046318966195639,3.2734540393270306,10.351570580151813,2.439888584385504,-9.808499542356545,6.675764378041416,0.0,0.1,594.3686521221478,745.0258118050672,152.16777383353798,152.26539401962492,149.00516236101345,1.0226969914735922,-0.9900727065096512,-1.1490910380846227,10.141164425489182,-0.1317667387740305,0.6706421607526624,0.11852030931270821,0.0419032572116715,0.0,0.05624625968598773,0.10277207188898374
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.045,0.0,10,10,1.0,1.0,0.0,0.11125095715670581,0.2639417913150405,0.8346572302603769,0.1967305958278314,-0.42129326529106365,1.0358898217576522,0.7,1.0,2778.4832038459012,0.0,30809.376701358025,30673.01104365542,30513.56780042305,1.0102424260479819,0.09018303845541381,0.11125095715670581,0.8346572302603769,,,0.0848720303091283,0.021218007577282004,0.0,0.021067918701292,0.0
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.045,1.0,10,10,1.0,1.0,0.0,-0.6098163124447578,0.295907540547702,0.935741804949367,0.2205564585731457,-1.3448418993652178,0.5216625824344455,0.7,0.9,10472.203749170058,30513.56780042305,31484.25544291661,31354.84764666533,30513.56780042305,1.0329303913215033,-0.636551945387101,-0.6414898349121527,0.9269939230271527,-0.6219735425158168,0.3042482561109796,0.0848720303091283,0.021218007577282004,0.0,0.026735632942343268,0.031673522467394966
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.045,2.0,10,10,1.0,1.0,0.0,-1.3596137865505393,0.31209406640410836,0.9869280940608186,0.23262118261797324,-2.1142492161710793,-0.2117439665600948,0.3,0.8,16389.723509753392,61027.1356008461,32161.04972866288,32214.878824689804,30513.56780042305,1.0558371770663348,-1.3879339283913523,-1.4644017984248077,0.9604647829627085,-0.711065245354991,0.16192107757819113,0.0848720303091283,0.021218007577282004,0.0,0.028320141840812996,0.10478801187426834
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.045,3.0,10,10,1.0,1.0,0.0,-2.104277923956751,0.3178473643376251,1.0051216195882715,0.2369094377093574,-3.1436922360322135,-0.9830978891868665,0.2,0.4,21851.503052860142,91540.70340126913,32691.388452813273,32682.355038757727,30513.56780042305,1.0741353501432314,-2.1317295975054202,-2.3083308563756164,0.9379034607175188,-0.7454055438666017,0.10790091237338624,0.0848720303091283,0.021218007577282004,0.0,0.027451673548669397,0.20405293241886557
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.045,5.0,10,10,1.0,1.0,0.0,-3.7020268343559986,0.37485958829577914,1.1854101017676586,0.27940384048231565,-4.964621583388934,-2.335154436693412,0.0,0.0,27491.118680535634,152567.83900211527,33518.98674013457,33902.39493647611,30513.56780042305,1.102069437824082,-3.7315185357860696,-4.156861036838201,1.0316283577429268,-0.8078066504990788,0.0733113258056259,0.0848720303091283,0.021218007577282004,0.0,0.02949170143007107,0.4548342024822025
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.06,0.0,10,10,1.0,1.0,0.0,0.6151268488362732,0.2909108457860816,0.9199408687300145,0.21683214218987895,-0.04692617180155728,1.3545971630713984,0.6,0.9,23759.218286533294,0.0,38431.37312446191,38559.18665343738,38357.22995445142,1.0020348282864056,0.6182245481988865,0.6151268488362733,0.9199408687300143,,,0.08093520426137948,0.0202338010653448,0.0,0.003097699362613282,1.1102230246251565e-16
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.06,1.0,10,10,1.0,1.0,0.0,-0.21530538465054586,0.29202066528299986,0.9234504261319383,0.2176593528025002,-0.804218315190553,0.4234139321448358,0.8,1.0,30044.737668234342,38357.229954451424,38899.0017522612,38971.69956265862,38357.229954451424,1.0143493932756138,-0.21369423151672207,-0.22941170306371345,0.9233261592203627,-0.21828289316411267,0.2959247260034896,0.08093520426137948,0.0202338010653448,0.0,0.0016111531338237894,0.01410631841316759
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.06,2.0,10,10,1.0,1.0,0.0,-1.084065339903128,0.29027507973258343,0.9179303999419438,0.21635827015207607,-1.7264528267923067,-0.48077277517161904,0.5,0.9,33959.69374910805,76714.45990890285,39349.31497283606,39439.83708971972,38357.229954451424,1.0262412571490414,-1.0865441034820966,-1.1349879789563062,0.9136275615146884,-0.5552759804663895,0.14837262344590427,0.08093520426137948,0.0202338010653448,0.0,0.0024787635789687013,0.05092263905317829
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.06,3.0,10,10,1.0,1.0,0.0,-1.9830622416239838,0.2881163300881164,0.9111038341673491,0.2147492331682654,-2.627292764131758,-1.489263576127331,0.1,0.6,36227.155370031396,115071.68986335427,39725.100565990186,39803.44253788536,38357.229954451424,1.0361424420188912,-1.9847535530425813,-2.087182914369548,0.8962165630942471,-0.6833796516661983,0.09825203462522208,0.08093520426137948,0.0202338010653448,0.0,0.0016913114185974631,0.10412067274556414
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.06,5.0,10,10,1.0,1.0,0.0,-3.8138776124384632,0.2931669619738593,0.9270753345493681,0.21851375191021513,-4.564486834033114,-3.329905375670726,0.0,0.1,38077.47097341759,191786.1497722571,40275.632086300946,40298.633152409646,38357.229954451424,1.0507198792739871,-3.816418783185797,-4.053417345166199,0.8973157997768172,-0.8002009458078175,0.05999224003640159,0.08093520426137948,0.0202338010653448,0.0,0.002541170747333954,0.239539732727736
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.075,0.0,10,10,1.0,1.0,0.0,0.21341002078114285,0.3452080299595263,1.0916436412517467,0.2573028737894283,-0.8851449272081487,1.5623996832733236,0.7,1.0,7593.480288166871,0.0,41234.617667659164,41974.429684309594,41083.29100778342,1.0041298134969368,0.18415304221730505,0.21341002078114282,1.091643641251747,,,0.0799041324847005,0.0199760331211751,0.0,0.0292569785638378,2.7755575615628914e-17
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.075,1.0,10,10,1.0,1.0,0.0,-0.5649655829582209,0.3702769171017731,1.170918423026956,0.2759881190462064,-1.7101772587195567,0.8821619927954901,0.4,1.0,15775.250826699781,41083.291007783424,42119.881925097034,42862.46251002555,41083.291007783424,1.0259872098756162,-0.6008573392036007,-0.5902088289785915,1.1661976530956115,-0.5742873090549147,0.3807184931910119,0.0799041324847005,0.0199760331211751,0.0,0.03589175624537988,0.025243246020370647
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.075,2.0,10,10,1.0,1.0,0.0,-1.360902669254079,0.36552886160702186,1.1559037532066645,0.27244912743047134,-2.512593472787481,0.11296155741006839,0.3,0.6,22441.713925473603,82166.58201556685,42852.641430840755,43519.970011100115,41083.291007783424,1.0442356548013043,-1.3937266431167918,-1.4452204306945435,1.137912005843409,-0.7052776214222896,0.1901281150703691,0.0799041324847005,0.0199760331211751,0.0,0.03282397386271274,0.08431776144046443
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.075,3.0,10,10,1.0,1.0,0.0,-2.12283998243807,0.39688077346976247,1.2550472036937772,0.2958174628136947,-3.2956657896093073,-0.5656226314230284,0.3,0.3,28957.523012631696,123249.87302335026,43545.85062201033,44350.96979981038,41083.291007783424,1.0614597654847742,-2.1653578622037144,-2.2955981767165623,1.2248787875128948,-0.7466153296721587,0.13939960435111035,0.0799041324847005,0.0199760331211751,0.0,0.04251787976564447,0.17275819427849237
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.075,5.0,10,10,1.0,1.0,0.0,-3.7821882477509745,0.46198543175071893,1.460926210148542,0.3443436100030658,-4.996162635054939,-2.4018716835706746,0.1,0.1,33100.93188857607,205416.4550389171,44831.48850097829,45516.0715466946,41083.291007783424,1.0932710665856251,-3.8436270780208615,-4.206096793998845,1.3872548331689618,-0.8220665699301565,0.09874797705764465,0.0799041324847005,0.0199760331211751,0.0,0.061438830269886946,0.42390854624787044
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.09,0.0,10,10,1.0,1.0,0.0,0.3998128972556609,0.295697057831172,0.9350762001570326,0.2203995740190624,-0.576173666560887,1.0174660163473677,0.7,0.9,11426.175113085825,0.0,30218.92534809722,30221.145504895794,30032.07544225715,1.006879023076214,0.3781132181725745,0.3998128972556608,0.9350762001570326,,,0.08054038647852121,0.020135096619630304,0.0,0.0216996790830864,5.551115123125783e-17
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.09,1.0,10,10,1.0,1.0,0.0,-0.3505577193565265,0.3069250044025731,0.9705820847693384,0.22876839127952525,-1.3608899256556344,0.14922737598545,0.6,1.0,18306.236692324783,30032.07544225715,30780.00301827884,30890.82510304176,30032.07544225715,1.0257987287222874,-0.3809563872676987,-0.37558859390309696,0.964799490889512,-0.35410152755683527,0.3174717849396856,0.08054038647852121,0.020135096619630304,0.0,0.030398667911172184,0.025030874546570436
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.09,2.0,10,10,1.0,1.0,0.0,-1.139326337217684,0.3165124173693727,1.0009001466130574,0.23591442698690085,-2.0535248661205596,-0.7262900634985934,0.4,0.8,23150.483737030612,60064.1508845143,31479.530914859828,31709.815755198288,30032.07544225715,1.0498008879957836,-1.1726244348215078,-1.2334940806520043,0.9823396361152956,-0.5930805182741212,0.16792403069003237,0.08054038647852121,0.020135096619630304,0.0,0.03329809760382374,0.09416774343432022
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.09,3.0,10,10,1.0,1.0,0.0,-1.9694577354822145,0.35470208788875185,1.121666488545681,0.26437932676011805,-3.0476158036187084,-1.3979649739137445,0.1,0.6,25883.236973838288,90096.22632677146,31919.74336783982,32117.073019926625,30032.07544225715,1.064637649325048,-2.0117013038904896,-2.150246381613177,1.1028544916924594,-0.696185910062721,0.12676988250935248,0.08054038647852121,0.020135096619630304,0.0,0.042243568408275145,0.18078864613096268
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.09,5.0,10,10,1.0,1.0,0.0,-3.520706582343041,0.3825147733995014,1.2096179226056132,0.2851096785730712,-4.521686109343705,-2.7993304125705745,0.1,0.1,33240.97245479858,150160.37721128576,32788.72878333474,33082.19315552294,30032.07544225715,1.0946240941415581,-3.5658413453318403,-3.9481482400994636,1.1089273882052537,-0.7649766354224113,0.0814071632538102,0.08054038647852121,0.020135096619630304,0.0,0.04513476298879926,0.4274416577564226
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.105,0.0,10,10,1.0,1.0,0.0,-0.7760505867181984,0.3841471066633359,1.2147798136197867,0.2863263479530272,-1.8645464845005637,0.08255420958679588,0.4,0.8,-19089.400010712132,0.0,24727.519851720524,24382.862281300466,24669.385259883005,1.0025870659594782,-0.7719900792793785,-0.7760505867181984,1.2147798136197867,,,0.08206330610930831,0.020515826527327,0.0,0.004060507438819916,0.0
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.105,1.0,10,10,1.0,1.0,0.0,-1.5147634145911346,0.39244531773850416,1.2410210611221533,0.29251146930493316,-2.5820341694021534,-0.6145194920271214,0.2,0.7,-13725.831035859932,24669.385259883005,25354.994066887455,25159.02474815977,24669.385259883005,1.0284413135629795,-1.5143058678875994,-1.542310022288477,1.2399034691136885,-1.5564423060348545,0.4071065597594438,0.08206330610930831,0.020515826527327,0.0,0.00045754670353526095,0.027546607697342296
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.105,2.0,10,10,1.0,1.0,0.0,-2.238105684577387,0.39506340198400286,1.2493001704441324,0.29446287408618527,-3.2662390926391254,-1.3802987334150625,0.2,0.3,-8614.29308785056,49338.77051976601,25895.651817873368,25628.56150693526,24669.385259883005,1.05091354344841,-2.2379457375781113,-2.33437230202735,1.2399642507194666,-1.17288405200306,0.20991158513259842,0.08206330610930831,0.020515826527327,0.0,0.00015994699927546208,0.09626661744996312
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.105,3.0,10,10,1.0,1.0,0.0,-3.0967247269931386,0.39079182561981,1.2357922599339421,0.29127902904571307,-4.1208430950534165,-2.1880251306898653,0.1,0.2,-8123.586033993319,74008.15577964902,26440.573917606343,26390.742373258938,24669.385259883005,1.0733807364517465,-3.106276817953341,-3.300223574142432,1.2324167434712607,-1.1072478683727385,0.14163541184605608,0.08206330610930831,0.020515826527327,0.0,0.009552090960202264,0.20349884714929356
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.105,5.0,10,10,1.0,1.0,0.0,-4.630966603941274,0.4193075185742639,1.3259667987280326,0.3125333716696033,-5.569237672016467,-3.5228477056622567,0.0,0.1,-2991.504273292743,123346.92629941503,27216.892371825506,27195.038947211044,24669.385259883005,1.105978502916293,-4.641912414052506,-5.103538712395799,1.2856968235914459,-1.0213117859684249,0.09274075011348792,0.08206330610930831,0.020515826527327,0.0,0.010945810111231857,0.4725721084545249
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.12,0.0,10,10,1.0,1.0,0.0,0.19971488329820525,0.32348080823405934,1.0229361333717775,0.24110835887597684,-0.7788063292935186,0.9598325783688918,0.6,1.0,2433.5551986449964,0.0,15427.95130164074,15605.565216911982,15395.72278689229,1.0025281550961713,0.1577367695207977,0.19971488329820514,1.0229361333717775,,,0.0838659606937834,0.020966490173445797,0.0,0.04197811377740754,1.1102230246251565e-16
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.12,1.0,10,10,1.0,1.0,0.0,-0.4936171427499568,0.3264389252532314,1.0322905207376691,0.24331320912273277,-1.5673840243576238,0.20030687723382914,0.6,0.9,6872.643246992385,15395.72278689229,15896.521995231707,16090.28298750384,15395.72278689229,1.0339955348201588,-0.5361600193084042,-0.526211539230383,1.0219764430406142,-0.4998557621291727,0.3372295129146014,0.0838659606937834,0.020966490173445797,0.0,0.04254287655844735,0.03259439648042617
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.12,2.0,10,10,1.0,1.0,0.0,-1.2551040835290013,0.35878794644242334,1.1345871077725644,0.2674247459176042,-2.391405012515204,-0.5917189326158847,0.5,0.8,9464.539196207978,30791.44557378458,16296.679349258635,16594.40499840439,15395.72278689229,1.0603515355153226,-1.308665766842053,-1.3680087288324831,1.1082444640232276,-0.6576082759617534,0.18870914977203962,0.0838659606937834,0.020966490173445797,0.0,0.05356168331305167,0.11290464530348188
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.12,3.0,10,10,1.0,1.0,0.0,-1.9552652727700874,0.38805193929888965,1.2271279786298948,0.28923683835764646,-3.173751980513364,-1.3029328256710713,0.1,0.5,12818.414478833862,46187.168360676864,16596.610740018295,16856.85250172775,15395.72278689229,1.0804498345545581,-2.010576400480561,-2.176318638165676,1.1775282907141258,-0.6966942947036399,0.13659276217318703,0.0838659606937834,0.020966490173445797,0.0,0.05531112771047364,0.22105336539558862
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.12,5.0,10,10,1.0,1.0,0.0,-3.6306577025186875,0.49824023158426767,1.5755739537360496,0.37136634231588683,-4.956103105188779,-2.875283288388512,0.1,0.1,13462.238301617737,76978.61393446142,17230.76525923062,17433.73516130674,15395.72278689229,1.1237872597999818,-3.6862190783324382,-4.169871881796166,1.4283949043443878,-0.8043701499539232,0.10661004009915923,0.0838659606937834,0.020966490173445797,0.0,0.05556137581375076,0.5392141792774789
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.15,0.0,10,10,1.0,1.0,0.0,-0.17660317232724781,0.32687878182408303,1.0336814693453515,0.2436410588536575,-1.028207854792504,0.7717878648864218,0.6,1.0,-1956.8259557903652,0.0,5864.464094795926,5844.991854979449,5816.434357025595,1.0116997943207915,-0.33367515328925546,-0.17660317232724784,1.0336814693453515,,,0.0862379089734957,0.0215594772433739,0.0,0.15707198096200764,2.7755575615628914e-17
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.15,1.0,10,10,1.0,1.0,0.0,-0.6459028867623744,0.3920825002642698,1.239873731528663,0.29224104112632887,-1.7044638258973261,0.4832175625079197,0.5,0.9,579.8225578453312,5816.434357025595,6192.2182476523285,6264.126651499728,5816.434357025595,1.0683105752271025,-0.8456762326110896,-0.7094525949829678,1.2282420230458204,-0.6749225140507411,0.4178322231437007,0.0862379089734957,0.0215594772433739,0.0,0.1997733458487152,0.06354970822059336
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.15,2.0,10,10,1.0,1.0,0.0,-1.2062718329363022,0.43733184998838687,1.3829647392983848,0.3259679150999246,-2.439471610195861,0.15194894656399027,0.5,0.6,2371.2680022903432,11632.86871405119,6495.936141832023,6543.992125089019,5816.434357025595,1.1232072783451184,-1.425753041523717,-1.423608697213647,1.3381944913441033,-0.6597783863018309,0.23969520071390224,0.0862379089734957,0.0215594772433739,0.0,0.2194812085874147,0.21733686427734478
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.15,3.0,10,10,1.0,1.0,0.0,-1.6429874898038612,0.515422198046503,1.6299081024373385,0.3841730239814467,-3.344667362823954,0.111061340592912,0.4,0.6,4784.963598359109,17449.303071076785,6697.054956112204,6810.912101621526,5816.434357025595,1.160588391318223,-1.8910311406597176,-2.053010873064024,1.52994512056888,-0.6135930015264386,0.19247825625989534,0.0862379089734957,0.0215594772433739,0.0,0.24804365085585633,0.41002338326016297
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.15,5.0,10,10,1.0,1.0,0.0,-2.8768296758263086,0.590594837691674,1.8676248614431505,0.44020340141301273,-4.836065206830026,-1.2043761442629126,0.2,0.4,6668.366848188055,29082.171785127975,7219.744891488493,7552.603434123086,5816.434357025595,1.2596325128199204,-3.104514809569521,-3.880877079606664,1.6153841987459954,-0.6970248383250607,0.13267092994190555,0.0862379089734957,0.0215594772433739,0.0,0.22768513374321264,1.0040474037803553
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.18,0.0,10,10,1.0,1.0,0.0,-0.04268563886069281,0.2570573618090822,0.8128867526306809,0.19159924504062203,-0.5509297855359699,0.5413348186916407,0.8,1.0,-510.9039359364585,0.0,2676.808613897134,2675.7926202729705,2656.270146402064,1.009756842483465,-0.19086307974503994,-0.042685638860692716,0.8128867526306809,,,0.0838065144233431,0.020951628605835704,0.0,0.14817744088434714,9.020562075079397e-17
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.18,1.0,10,10,1.0,1.0,0.0,-0.3441108124519141,0.3164776257266232,1.0007901257784302,0.2358884948274886,-0.8760230835297669,0.5490224859465482,0.8,0.9,1151.5486150822112,2656.270146402064,2888.474474748216,2879.571865452182,2656.270146402064,1.090257074343072,-0.5209398748282229,-0.425884753249997,0.986404821181485,-0.36021844836765454,0.33215646790755715,0.0838065144233431,0.020951628605835704,0.0,0.1768290623763088,0.08177394079808287
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.18,2.0,10,10,1.0,1.0,0.0,-0.5814211357662483,0.40171019521209844,1.2703191761810977,0.29941710124965426,-1.1617539318064989,0.5088222999354659,0.6,0.9,2884.2018519135177,5312.540292804128,3061.45536983533,3147.406053888358,2656.270146402064,1.1561300488395823,-0.7931974004315554,-0.8481395482050648,1.23548357136276,-0.323724996775231,0.21879122336149026,0.0838065144233431,0.020951628605835704,0.0,0.21177626466530708,0.26671841243881644
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.18,3.0,10,10,1.0,1.0,0.0,-1.0204147204719405,0.4774667596518771,1.5098824675201161,0.3558827105260504,-1.504973589731137,0.01998897695480371,0.5,0.9,3944.5547225831797,7968.810439206191,3260.383755045054,3374.1981723015397,2656.270146402064,1.236935524708713,-1.234288973006922,-1.586992755152145,1.3984674418593104,-0.39797225597607533,0.17307092488375367,0.0838065144233431,0.020951628605835704,0.0,0.2138742525349815,0.5665780346802045
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,0.18,5.0,10,10,1.0,1.0,0.0,-1.7130398531987012,0.5689874219667298,1.7992962134021886,0.4240981846199883,-2.4516950663284054,-0.2921201812702123,0.3,0.6,6307.102345317258,13281.350732010318,3621.2710137693052,3720.8001795750424,2656.270146402064,1.380933979167779,-1.9259117476086691,-3.0643873314697014,1.5233843722209277,-0.4440691173602267,0.12911724756662932,0.0838065144233431,0.020951628605835704,0.0,0.2128718944099679,1.3513474782710002
