mass_GeV,mass_MeV,dataset_set,dataset,band_lml,reviewed_lml,delta_lml,band_ls_opt,reviewed_ls_opt,delta_ls_opt,band_const_opt,reviewed_const_opt,delta_const_opt,band_sigma_val,reviewed_sigma_val,delta_sigma_val,band_integral_density,reviewed_integral_density,delta_integral_density,band_state_sha256,coordinate_closure_pass,lml_closure_pass,metadata_json_closure_pass,fixed_reviewed_state_closure_pass,reviewed_selected_attempt,reviewed_row_source,review_status,branch_multiplicity,interpolated
0.108,108,2016+2021,2016,2156.4348107062674,2156.4348107062674,0,0.32967662776374951,0.32967662776374951,0,37.646313809796936,37.646313809796936,0,0.0045436116454400004,0.0045436116454400004,0,316293701.78284681,316293701.78284681,0,a9ebd1b0b220b907a63fbe30114a755888dc59e5bd87919227f3778586f1ba25,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.108,108,2016+2021,2021,1618.0465290588945,1618.0465313895861,-2.3306915863940958e-06,0.30203005111245951,0.30203005111245951,0,54.164017475486389,54.164017475486389,0,0.002701396,0.002701396,0,1292640439.8447058,1292640439.8447058,0,52606fb23e5792e5e8d68c42ccf86b5a3d2e2ff92a3a010271d5ad11e354fb34,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.109,109,2016+2021,2016,2156.5989995442114,2156.598999544211,4.5474735088646412e-13,0.33015779490171582,0.33015779490171582,0,37.701023218144378,37.701023218144378,0,0.0045925140412900007,0.0045925140412899001,1.0061396160665481e-16,300852817.17746574,300852817.17746574,0,a6c328f188f3e70f3bbf719f156508f0b54dd7000868d5a66119459e67c1f030,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.109,109,2016+2021,2021,1624.1261331577452,1624.1261335030483,-3.4530307857494336e-07,0.3028622700272452,0.3028622700272452,0,54.727030087174583,54.727030087174583,0,0.0027186558749999999,0.0027186558749999002,9.9746599868666408e-17,1268214292.8765628,1268214292.8765628,0,bd94a75a2a42ef51b5f8a76ff407c5650a00ddf108789317bd2d09c0e5d9e437,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.11,110,2016+2021,2016,2153.6645622870346,2153.6645623001459,-1.3111275620758533e-08,0.33064124336796041,0.33064124336796041,0,38.293578995040512,38.293578995040512,0,0.0046415749000000006,0.0046415748999999,1.0061396160665481e-16,286149462.00271201,286149462.00271201,0,099d139fa3589e87d9e111edb0692da6b8e5aa6feffb759d4ac3a39022dc728f,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.11,110,2016+2021,2021,1618.666919365226,1618.6669216805783,-2.315352276127669e-06,0.30105293545635647,0.30105293545635647,0,53.495728838879344,53.495728838879344,0,0.0027360875000000005,0.0027360875000000001,4.3368086899420177e-19,1243647528.4440663,1243647528.4440663,0,14731c4ed2ac28044f6923515a0f45edb16e2653446f8a055b13983f8993c0bc,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.111,111,2016+2021,2016,2153.4501855416784,2153.4501855416784,0,0.33112633933554392,0.33112633933554392,0,38.471108510697107,38.471108510697107,0,0.0046907859644900003,0.0046907859644900003,0,272023115.00212264,272023115.00212264,0,ba89604f81aeba43b07fbe06119295be7665758d8f2d269366cb337624242802,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.111,111,2016+2021,2021,1618.6708383269788,1618.6708383269788,0,0.30000617993707102,0.30000617993707102,0,52.788360852495813,52.788360852495813,0,0.002753690875,0.002753690875,0,1219296431.1209323,1219296431.1209323,0,205aa5492f4387064f8a3209b3a925f3da6033f4860755cd2d02e9b549736e9b,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.112,112,2016+2021,2016,2144.7357214962649,2144.7357213658297,1.304351826547645e-07,0.33161245347795532,0.33161245347795532,0,38.726177668572397,38.726177668572397,0,0.0047401387110400008,0.00474013871104,8.6736173798840355e-19,258470345.15770537,258470345.15770537,0,f9d09effa0aa8d2095bc03fa91b5493a1d16f66a3272c8a2a3d13184376bdd8a,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.112,112,2016+2021,2021,1619.9176657085409,1619.9176677358946,-2.0273537302273326e-06,0.29804500179562438,0.29804500179562438,0,51.506665360024222,51.506665360024222,0,0.0027714660000000002,0.0027714660000000002,0,1195083180.8359652,1195083180.8359652,0,85ea59b60a2d07d8d7135256e7630879210003589a1112d5c9bd88eb1dba4100,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.113,113,2016+2021,2016,2143.6627836466505,2143.6627847145664,-1.0679159458959475e-06,0.3320989607764559,0.3320989607764559,0,39.167240515811336,39.167240515811336,0,0.004789624349289999,0.0047896243492899001,9.8879238130678004e-17,245528079.75584075,245528079.75584075,0,050988e24e94f9436413c2c8ed1ba5df56001cba37aca5023c7082eb8260795b,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.113,113,2016+2021,2021,1619.9392047404949,1619.9392056152756,-8.7478065324830823e-07,0.29826138186132911,0.29826138186132911,0,51.695151532369415,51.695151532369415,0,0.0027894128750000002,0.0027894128750000002,0,1171074447.6569049,1171074447.6569047,2.384185791015625e-07,0b464163539c2b69868a03367f0fa0d8cd696d96d5e0a837ed931fdbbd819207,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.114,114,2016+2021,2016,2133.7534077592031,2133.7534093967943,-1.6375911400245968e-06,0.33258524033709941,0.33258524033709941,0,39.342072312730132,39.342072312730132,0,0.004839233822240001,0.0048392338222400001,8.6736173798840355e-19,233135718.50080818,233135718.50080815,2.9802322387695312e-08,13818fe44f104da8270bd6db0460398346a5f2fe9f4a0e04a767a9de2e3f5b27,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.114,114,2016+2021,2021,1614.8848153173531,1614.8848153173533,-2.2737367544323206e-13,0.29958917402848562,0.29958917402848562,0,52.403678012381718,52.403678012381718,0,0.0028075315,0.0028075315,0,1146935681.7505817,1146935681.7505815,2.384185791015625e-07,04250006ed4d13f55b25508b687e91f382cdf7c368b5daa4eedbff2bd841893f,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.115,115,2016+2021,2016,2136.2965938503899,2136.2965953133476,-1.4629576980951242e-06,0.33307067521684158,0.33307067521684158,0,38.900045033702064,38.900045033702064,0,0.0048889578062500001,0.0048889578062500001,0,221366675.55630147,221366675.55630147,0,d1cc0703f5d904805c16b036cb0ea727d2694df6be5b526054a6dffe61b170db,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.115,115,2016+2021,2021,1619.7944114469783,1619.7944114610509,-1.4072611520532519e-08,0.30010583959368931,0.30010583959368931,0,52.759155109810969,52.759155109810969,0,0.0028258218750000005,0.002825821875,4.3368086899420177e-19,1123372222.1676126,1123372222.1676126,0,c21bb8fa759321d96a636b02f38a44c3ff44452743422b2713086622f994d25d,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.11600000000000001,116,2016+2021,2016,2139.1023115758185,2139.1023122904703,-7.1465183282271028e-07,0.3335546522581545,0.3335546522581545,0,38.693181551206045,38.693181551206045,0,0.0049387867110400017,0.00493878671104,1.7347234759768071e-18,210054174.72109327,210054174.72109327,0,390df0102a188b78b04643005f83b15201f33beda2f99e874ae69d770bb09d8a,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.11600000000000001,116,2016+2021,2021,1614.6137908739474,1614.6137908739474,0,0.29982460540287492,0.29982460540287492,0,52.481486068608831,52.481486068608831,0,0.0028442840000000003,0.0028442839999999001,1.0018028073766061e-16,1099793946.7025201,1099793946.7025199,2.384185791015625e-07,203402f56bc42c2e39dabb86da03a3992eb3a93525ddf1fdb19b135dab0f6780,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.11700000000000001,117,2016+2021,2016,2135.0752250034125,2135.0752263216873,-1.3182748261897359e-06,0.33403656193166492,0.33403656193166492,0,38.726198832454727,38.726198832454727,0,0.0049887106796899991,0.0049887106796899002,9.8879238130678004e-17,199318180.86158848,199318180.86158848,0,7a53078f0f84e6d4bab456c220c5b71388490e8a47c3fe7105fd529c37ce2617,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.11700000000000001,117,2016+2021,2021,1614.8416400742935,1614.8416413425848,-1.2682912711170502e-06,0.30088198138191508,0.30088198138191508,0,53.345270383558471,53.345270383558471,0,0.0028629178750000004,0.002862917875,4.3368086899420177e-19,1076409135.4855719,1076409135.4855721,-2.384185791015625e-07,85478dd8c16e316033327bd9585ea35aff3d3dfbadaf5e006386ad5cc31b2bcd,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.11799999999999999,118,2016+2021,2016,2137.3741918081755,2137.3741917489469,5.9228568716207519e-08,0.33451579818625621,0.33451579818625621,0,39.001314974968921,39.001314974968921,0,0.0050387195886400001,0.0050387195886400001,0,189047789.26938635,189047789.26938635,0,1eca2bcf2ead598bdb461459878a54bd1081f0bc54fb37449892d7bdff8c0b97,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.11799999999999999,118,2016+2021,2021,1615.9781828019477,1615.9781828019477,0,0.2998387481730902,0.2998387481730902,0,52.754199808609656,52.754199808609656,0,0.0028817234999999998,0.0028817234999999001,9.9746599868666408e-17,1053178929.4199272,1053178929.4199272,0,aeedc2e2f006f42b95a34402ac1751a16381b34459467172ab8fedd2fa4fcd38,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,2,False
0.11899999999999999,119,2016+2021,2016,2131.9028775053848,2131.9028792278004,-1.7224156181327999e-06,0.33499175830624478,0.33499175830624478,0,39.001760507269132,39.001760507269132,0,0.0050888030476900006,0.0050888030476899,1.0061396160665481e-16,179331145.11552632,179331145.11552632,0,874e01abeda33edbd8cc5cc1965728ed03e6a9dee18945a149abc94ad3388f36,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.11899999999999999,119,2016+2021,2021,1618.4239847158533,1618.4239847158533,0,0.30140227293759481,0.30140227293759481,0,53.734006741762663,53.734006741762663,0,0.0029007008750000004,0.002900700875,4.3368086899420177e-19,1030627124.2421679,1030627124.2421679,0,c6c2642caf07ad8aab4e0a90de3ff91b19819ad4470f7d96fc2e94d85c81ff8c,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.12,120,2016+2021,2016,2130.5841037364821,2130.5841051289931,-1.3925109669798985e-06,0.33546384277513391,0.33546384277513391,0,39.130066457089811,39.130066457089811,0,0.0051389503999999999,0.0051389503999999002,9.9746599868666408e-17,170002759.75588045,170002759.75588045,0,003491a78d938b236d5b23b8491c29faeb65168a41b58db4f6e1ca74457da59f,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
