ensemble,mass_MeV,strength_sigma,method,n,Atrue,mean_Ahat,std_Ahat,mean_sigma_A,pull_mean,pull_std,mean_r,std_r,exclusion_count,exclusion_fraction,exclusion_low,exclusion_high,false_positive_count,false_positive_fraction,false_positive_low,false_positive_high,kappa_reference,mean_signal_response
gp_uncertainty,100,5,profiled,500,29670.689906992287,29624.0393093141,5929.126981214462,5938.511978467816,-0.008015987666281215,0.9984292986580715,4.989362393422047,0.9980309787006592,58,0.116,0.08927195525385849,0.1473657381247923,500,1.0,0.9926493899480923,1.0,1.921445987715171,1.0108043497313595
gp_uncertainty,182,0,fixed,500,0.0,-10.936004103571227,3228.828497701384,1741.1570508296568,-0.00745909331984415,1.854534606155394,-0.006715171315645147,1.854448813862835,0,0.0,0.0,0.007350610051907784,91,0.182,0.14914390172410302,0.21866847251070518,1.8049322244597992,
gp_uncertainty,182,0,profiled,500,0.0,-11.2065231843246,2903.7380289779953,2766.9164095055417,-0.004377457057202751,1.0494817886449725,-0.004277298132697059,1.0494663386953091,0,0.0,0.0,0.007350610051907784,24,0.048,0.03099316879350539,0.07058079625732981,1.8049322244597992,
gp_uncertainty,182,2,fixed,500,5533.856287431602,5342.6943338701785,3170.2923044841136,1742.8926609168063,-0.11083498575230523,1.8188808355895065,3.0670141442449297,1.819384425455391,138,0.276,0.23724177042440292,0.3174302953726906,392,0.784,0.745302093772969,0.8193008639763387,1.8049322244597992,0.9674321232614627
gp_uncertainty,182,2,profiled,500,5533.856287431602,5411.481698403087,2736.19791451206,2768.5411025977446,-0.04451204868398365,0.988279515556768,1.9547595323513516,0.9880173987621766,29,0.058,0.03918386879718779,0.08223822089383528,308,0.616,0.5717852099410836,0.6588345934783376,1.8049322244597992,0.9799112842708485
gp_uncertainty,182,5,fixed,500,13834.640718579005,13805.7723208673,3002.2425978935134,1745.6413249589177,-0.017558803076554684,1.7199401328629824,7.921881578007367,1.7210544876136717,110,0.22,0.18443670806164195,0.25891173283738356,500,1.0,0.9926493899480923,1.0,1.8049322244597992,0.9987038048928837
gp_uncertainty,182,5,profiled,500,13834.640718579005,13807.333034307108,2711.071331982167,2771.078114015935,-0.010131698349579289,0.9783622418676929,4.984727398389736,0.9778311235695138,41,0.082,0.05948546373558824,0.1095989431109629,500,1.0,0.9926493899480923,1.0,1.8049322244597992,0.9988361706375252
gp_uncertainty,231,0,fixed,500,0.0,-47.0349078899688,2083.2698549317565,1034.3118452411213,-0.04785270303569563,2.014051359357064,-0.04637057633952524,2.0140716030410646,0,0.0,0.0,0.007350610051907784,94,0.188,0.15468292446563484,0.22505582635761845,2.079639507076067,
gp_uncertainty,231,0,profiled,500,0.0,-81.99299147179475,1764.302268711462,1809.3540738689921,-0.045798369739001824,0.975145243334346,-0.04567693144769925,0.9751288071183711,0,0.0,0.0,0.007350610051907784,23,0.046,0.02938017539240278,0.0682254278812379,2.079639507076067,
gp_uncertainty,231,2,fixed,500,3618.7513651547993,3554.069857778391,2124.4927979682893,1036.277242259959,-0.06488228305848145,2.050439608541829,3.433018606113248,2.051208192217408,145,0.29,0.2505695730497735,0.3319343084814638,402,0.804,0.7664479273429295,0.8379112479437328,2.079639507076067,0.9951235667483653
gp_uncertainty,231,2,profiled,500,3618.7513651547993,3573.5953222467874,1728.3912056802562,1811.2147655673818,-0.025404747714361436,0.9543231365693977,1.9731773540176778,0.9538050857706591,32,0.064,0.04418421094671327,0.08915062755086343,314,0.628,0.5839770022582278,0.6704997436050206,2.079639507076067,1.0101794638113268
gp_uncertainty,231,5,fixed,500,9046.878412886996,9114.321722503986,2133.492017841395,1039.3207202270116,0.0624278243092044,2.0527334735117266,8.796696494993489,2.0553515302595065,125,0.25,0.2126192633142715,0.29036600680586877,500,1.0,0.9926493899480923,1.0,2.079639507076067,1.0126538914620415
gp_uncertainty,231,5,profiled,500,9046.878412886996,9118.343359307624,1754.933182923187,1814.100365214527,0.038904237459443256,0.96733673571734,5.029222467703087,0.9660500628872021,44,0.088,0.06466845754105845,0.11633517066316557,500,1.0,0.9926493899480923,1.0,2.079639507076067,1.016962529050222
known_background,65,0,fixed,500,0.0,-116.93965234520405,3242.824683276351,3336.4014299180144,-0.03520968787254485,0.9719742138712115,-0.03510363366159085,0.9719542572588858,0,0.0,0.0,0.007350610051907784,18,0.036,0.021472856586093287,0.05630017620179107,2.60724763435522,
known_background,65,0,profiled,500,0.0,-128.29173264362237,4951.003498483407,6939.773582165153,-0.01852032237235917,0.713431154878474,-0.018506537349734384,0.7134289180483363,0,0.0,0.0,0.007350610051907784,6,0.012,0.004416172285801645,0.025934927265336975,2.60724763435522,
known_background,65,2,fixed,500,13879.563691916272,13921.817219483371,3282.2612291403875,3338.766578951799,0.012493012395756628,0.9830824224121624,4.171647515454268,0.983304936746467,47,0.094,0.06988623391878118,0.1230376078895607,497,0.994,0.9825663262740865,0.9987609424564593,2.60724763435522,1.011469609812376
known_background,65,2,profiled,500,13879.563691916272,13974.350757442247,5180.162856052933,6942.146978737973,0.013621376190962564,0.7462034011206121,2.013064939559925,0.7461927380547021,17,0.034,0.0199286000462063,0.0538803507360769,353,0.706,0.6639301450710228,0.7456139746359779,2.60724763435522,1.0160724647489836
known_background,65,5,fixed,500,34698.909229790675,34619.8578056948,3238.5031601341175,3342.2506927972977,-0.023809519016261188,0.9689800270994633,10.370247506567186,0.9695293651647635,51,0.102,0.07689229322668847,0.1319264605647195,500,1.0,0.9926493899480923,1.0,2.60724763435522,1.001091914100193
known_background,65,5,profiled,500,34698.909229790675,34478.21528441078,4829.92679492957,6945.615639174713,-0.031807708885258794,0.6953993000660028,4.964673775422688,0.6953474986056136,25,0.05,0.032615180149330056,0.07292762165047895,500,1.0,0.9926493899480923,1.0,2.60724763435522,0.9973370283162404
known_background,71,0,fixed,500,0.0,199.6016541992706,3534.4455187832436,3646.8686105509014,0.05458871952489345,0.9691981536056119,0.05468581482049926,0.9691839084915373,0,0.0,0.0,0.007350610051907784,22,0.044,0.02777676728557176,0.06586100032359485,2.3224457010761763,
known_background,71,0,profiled,500,0.0,373.8443004317235,5135.839200966937,6846.12177586296,0.054565663889280656,0.7501854480281787,0.054582998003021244,0.7501865395073675,0,0.0,0.0,0.007350610051907784,6,0.012,0.004416172285801645,0.025934927265336975,2.3224457010761763,
known_background,71,2,fixed,500,13692.18204264978,13605.749289550346,3630.571140426791,3648.9411891637574,-0.02383944547676994,0.9949511772721898,3.730069094578408,0.9951493483292234,52,0.104,0.07865193527463432,0.1341407484224808,491,0.982,0.966106303891462,0.9917370455652369,2.3224457010761763,0.9791096549543574
