phase,dataset,study,study_label,mode,lslb,mass_GeV,inj_nsigma,n_toys,n_source_toys,n_success,success_rate,refit_ok_rate,fallback_rate,pull_mean_correct,pull_mean_err,pull_width_correct,pull_width_err,cov_1sigma,cov_2sigma,delta_z_mean,delta_z_width,recovery_bias_mean,recovery_bias_median,sigma_ratio_median,eps_width_ratio_median,eps_95_exp_proxy_median,eps_95_exp_proxy_q16,eps_95_exp_proxy_q84,eps_95_obs_proxy_median,eps_95_obs_proxy_q16,eps_95_obs_proxy_q84,eps2_95_exp_proxy_median,eps2_95_obs_proxy_median,A_per_eps2_unit_mean,sigma_A_mean,A_hat_mean,qmu_tilde_median,source_root,container,function_tag
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,2.0,25,25,25,1.0,1.0,0.0,0.8742713588368108,0.18234399360228365,0.9117199680114183,0.13159544223923733,0.48,0.96,0.8437358470268673,0.9099218977791786,0.4443220758185842,0.432922593714842,1.015703427664444,1.007821128804335,0.008606872946391203,0.008541966922104974,0.008709408654341378,0.014347017340604295,0.01299563590567365,0.01557472200608153,7.407826191532079e-05,0.00020583690657160033,280784081.8961641,12695.369320026906,35966.01109779329,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,3.0,25,25,25,1.0,1.0,0.0,0.8388897913878062,0.18258381453497557,0.9129190726748778,0.13176851808929607,0.48,0.96,0.7731091194415944,0.9107722098923534,0.2861194780504717,0.295447583153996,1.0223153949225974,1.01109613535143,0.008632245538785143,0.00857063034949281,0.008736648505833515,0.015708810702265187,0.014311242194850124,0.016956465901848933,7.451566304187602e-05,0.0002467667336796013,280784081.8961641,12781.899362025706,48089.976705575384,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,5.0,25,25,25,1.0,1.0,0.0,0.8103162808678787,0.17457748801209455,0.8728874400604728,0.12599044962278932,0.48,0.96,0.633962533844787,0.869643369350228,0.16810663166120451,0.14920008425040998,1.0365453349781317,1.0181087048926218,0.008697274952931957,0.008623716576994789,0.008802634509717737,0.018311464012245718,0.01743500990600715,0.019362172574991048,7.564259160689758e-05,0.00033530971427177004,280784081.8961641,12958.797366582798,72872.2438549275,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,0.0,25,25,25,1.0,1.0,0.0,0.2570966097567819,0.18194123833221248,0.9097061916610625,0.13130477865974594,0.76,0.96,0.25709660975678184,0.9097061916610626,,,0.9998329539330952,0.9999164734782077,0.008912593919374767,0.008798699099885017,0.009020024383394413,0.009506021247006587,0.008917288545692237,0.011386903186645952,7.943433037167607e-05,9.036443994854066e-05,213399143.29138756,10263.23320571898,2493.508032533112,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,1.0,25,25,25,1.0,1.0,0.0,0.20464136200304633,0.18266832054999385,0.9133416027499692,0.13182950505244476,0.72,0.96,0.19699742803160464,0.9122720463501729,0.2071743910166397,0.16856648962752807,1.0072827411636034,1.0036347648241384,0.008948426045565151,0.008832447927941573,0.009056502468646364,0.01173742155053617,0.0100142894678712,0.013262296998441114,8.007432869294876e-05,0.00013776706465499093,213399143.29138756,10340.968469827943,12230.136561664263,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,2.0,25,25,25,1.0,1.0,0.0,0.18388719855055122,0.18652450565218748,0.9326225282609374,0.1346124669359404,0.76,0.96,0.15414186067469193,0.9315321779292441,0.09358635823161997,0.07468471426435164,1.0146259337636794,1.0072864209169503,0.008982199118300047,0.00886479989564534,0.009088847219509555,0.013646259316779232,0.012002469828239836,0.01491722235032736,8.067990100079014e-05,0.00018622039334078398,213399143.29138756,10416.947066096476,22279.043234481556,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,3.0,25,25,25,1.0,1.0,0.0,0.10978846046885553,0.18310973948741424,0.9155486974370712,0.1321480717303761,0.68,0.96,0.042346758449424905,0.9138350289427417,0.037614586909291224,0.026907505396687847,1.0228715896911063,1.0113711433945038,0.009016304045384544,0.008890950311919686,0.009122947586855522,0.015237133346271532,0.013852943715584523,0.01622374586151641,8.12937386388177e-05,0.0002321702326120599,213399143.29138756,10498.137823455965,31786.128293247515,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,5.0,25,25,25,1.0,1.0,0.0,0.05132794839187852,0.1827941779377781,0.9139708896888905,0.13192033479834067,0.76,0.96,-0.13184299909659838,0.9111461655806052,0.01076490721548304,0.006479205526682907,1.0384064365753674,1.019022294444713,0.009082415086854548,0.008956245875890986,0.00919951376048923,0.01806127608672683,0.016887610922129342,0.018853329593666646,8.24902638099231e-05,0.0003262096938809705,213399143.29138756,10652.536071872948,51696.11229541914,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,0.0,25,25,25,1.0,1.0,0.0,-0.10168804370796038,0.1790387230107648,0.8951936150538239,0.12921006865703988,0.76,1.0,-0.10168804370796039,0.8951936150538239,,,0.9994379007311623,0.9997189108600288,0.009688014264169084,0.00950858436382902,0.009914114711099318,0.010037291636232184,0.009661166868088367,0.011540920086729026,9.385762038274365e-05,0.00010074722339077656,127590580.38351358,7278.022616106555,-884.5687884411554,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,1.0,25,25,25,1.0,1.0,0.0,-0.13370047196352897,0.17813018360752958,0.890650918037648,0.12855438682075584,0.76,1.0,-0.1416563965534587,0.8889019278451565,-0.13325133237085843,0.023697393991425564,1.0083435526495947,1.004163110579947,0.009727109646781635,0.009534949411719933,0.009959393291461586,0.012484727664439567,0.010025834974729902,0.013613876506346536,9.461666208051234e-05,0.00015586842485522262,127590580.38351358,7338.642502956402,6152.66376588452,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,2.0,25,25,25,1.0,1.0,0.0,-0.15389561117340436,0.17761825637454515,0.8880912818727257,0.1281849351635445,0.8,0.96,-0.18667056248481892,0.8855156848476092,-0.07765893952664425,-0.0029135935751097852,1.0165955391692125,1.008263625828688,0.009765605675065098,0.009589516862530796,0.010004114632571896,0.01446783256307292,0.012579606337362282,0.015585171329377702,9.536705420086364e-05,0.0002093181790731131,127590580.38351358,7401.621796131046,13271.914047569242,0.0001035165041685,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,3.0,25,25,25,1.0,1.0,0.0,-0.1934751397028209,0.1799450482604686,0.899725241302343,0.1298641525656522,0.72,0.96,-0.2661778122947582,0.8957704148019789,-0.06569277882044781,0.009511696802403158,1.0245047606657318,1.0121782257417573,0.009807019201157192,0.009622495698121012,0.010047580378125486,0.016335593685615313,0.014603671776958517,0.017444354014430882,9.617762561186584e-05,0.0002668516210615149,127590580.38351358,7461.277098050149,20253.018276939398,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,5.0,25,25,25,1.0,1.0,0.0,-0.2200268057707274,0.17613331775247945,0.8806665887623972,0.12711327302206987,0.72,0.96,-0.41951362146767635,0.8744348890574709,-0.04560305822722628,0.009860000057525076,1.041461129991634,1.0205200291967003,0.009892322013242891,0.009685391378392333,0.010121217437025157,0.019569325763014823,0.018051223982856628,0.020252378502958038,9.785803481368988e-05,0.0003829585108189957,127590580.38351358,7583.047477516865,34582.22319613539,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.12,0.0,25,25,25,1.0,1.0,0.0,0.054249781963292276,0.17891365808140067,0.8945682904070034,0.12911981081874668,0.72,1.0,0.05424978196329231,0.8945682904070033,,,0.9997478783240182,0.9998739312153399,0.010664750221301188,0.010443576303879579,0.010794738201561844,0.010887828642303766,0.010661230106263467,0.013121055696705613,0.00011373689728274372,0.00011854481254417026,67149066.33841723,4622.469277171755,169.42488067097028,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.12,1.0,25,25,25,1.0,1.0,0.0,0.013199197231993165,0.17406749280123127,0.8703374640061563,0.12562239228244265,0.76,1.0,0.0033826235862246356,0.8686455784973625,0.014782541336458758,-0.10683397587054133,1.0093667629692682,1.0046724655176273,0.010705827766113766,0.01049846020220459,0.010846817887134833,0.013206243738872084,0.011347319834999557,0.01531339227340463,0.00011461474815769245,0.00017440487369049812,67149066.33841723,4667.585422236284,4601.639121638269,0.012735784985125,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.12,2.0,25,25,25,1.0,1.0,0.0,-0.02604352317588881,0.17914470061581658,0.8957235030790829,0.1292865514055458,0.8,0.96,-0.06430488791312172,0.8920368487743123,-0.012442502260734782,-0.05995212695966923,1.0187650165641131,1.0093389007484617,0.010765704484405414,0.010544824922696087,0.010899071307543827,0.0156750720325575,0.014403364971040113,0.017652040835372258,0.00011590039304554683,0.00024570788322586637,67149066.33841723,4711.8755819696735,9037.716929587948,0.0137158874422311,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.12,3.0,25,25,25,1.0,1.0,0.0,-0.12465933898658166,0.17586691821681644,0.8793345910840822,0.12692101571753608,0.76,0.96,-0.206906961602608,0.875942750149832,-0.04238254036639073,-0.03379046283095044,1.028106398925388,1.013955817047956,0.010798111210818685,0.01058922554552151,0.0109485388880049,0.017903376793045343,0.01624411988211593,0.019266854535527796,0.00011659920572120818,0.0003205309005937546,67149066.33841723,4752.115989600882,13198.579049325235,0.0144999474287033,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.12,5.0,25,25,25,1.0,1.0,0.0,-0.20849893052667942,0.16713791053875876,0.8356895526937937,0.12062139705167994,0.76,1.0,-0.43988130301066375,0.8305794273556923,-0.04353356736534202,-0.06039829651302331,1.0477990182497352,1.0236205440736987,0.010929011376721597,0.010684985462832893,0.011050386410344393,0.02107691429623868,0.02020063804243697,0.02263416980330222,0.00011944328967251009,0.0004442363162509905,67149066.33841723,4846.051930349481,22020.80935304794,0.1011207364499569,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,0.0,25,25,25,1.0,1.0,0.0,0.005766921446692326,0.16473254698798884,0.8236627349399441,0.11888547543476004,0.76,1.0,0.005766921446692343,0.8236627349399444,,,1.0005718944342936,1.0002859063459275,0.013204400261684087,0.01289733945383902,0.013449784859177973,0.013532297801498666,0.01326232286872922,0.015559403270829456,0.0001743561862707628,0.00018312308378844565,17148434.45768073,1814.016587190229,-15.18415479024291,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,1.0,25,25,25,1.0,1.0,0.0,-0.03901761488325603,0.16248101484852395,0.8124050742426198,0.11726057207624861,0.76,1.0,-0.05302867116329174,0.8106107675618942,-0.03811108949678025,-0.1326769042671504,1.0128879398320023,1.0064233402659153,0.013287923784707573,0.012996058499602751,0.013517756248169404,0.016562377728067963,0.01454545754489396,0.018459299925219406,0.00017656891850819723,0.00027431235600720166,17148434.45768073,1836.779552310493,1714.1402661593033,0.0181376300752162,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,2.0,25,25,25,1.0,1.0,0.0,-0.10605818739610237,0.16430852558567602,0.8215426279283801,0.1185794643463007,0.76,1.0,-0.1570355092628909,0.8185963478632502,-0.05378806849264401,-0.07487771489103667,1.0257206288155687,1.0127786672395744,0.013376651299940239,0.01305621116232693,0.013621700711554219,0.019158274693963792,0.01769929184459141,0.021436022948074035,0.00017893480000019289,0.00036703948924937343,17148434.45768073,1858.3859709815224,3401.536260903305,0.0204393633175641,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,3.0,25,25,25,1.0,1.0,0.0,-0.10789678603425255,0.17447701180235686,0.8723850590117843,0.1259179371643653,0.72,1.0,-0.22154311198929633,0.874296698827434,-0.03755473188586118,-0.08184501153796131,1.0394287631424082,1.0195237923375835,0.013471882473810965,0.013116807329874169,0.013705219704452095,0.021978625053959668,0.019638696966051385,0.02402840624870226,0.00018149161738817508,0.0004830599592625436,17148434.45768073,1882.4737321493876,5200.179613009733,0.0533276908099651,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.15,5.0,25,25,25,1.0,1.0,0.0,-0.25083748280868035,0.15096386667416425,0.7548193333708213,0.1089487863277944,0.76,1.0,-0.5563479213357424,0.7513314263779071,-0.05330635556111251,-0.05831443739238107,1.0642906083976273,1.0316446134195765,0.013648601106217566,0.013287661982442495,0.013922049462946793,0.02604777579186867,0.024723009666140477,0.027470393809383688,0.00018628431215664336,0.0006784866237034595,17148434.45768073,1929.1792846717808,8543.91314944652,0.0725072638597339,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,0.0,25,25,25,1.0,1.0,0.0,0.09578082634767704,0.13790075729270884,0.6895037864635443,0.09952129918049839,0.84,1.0,0.09578082634767704,0.6895037864635443,,,1.0011265209289968,1.0005631019226107,0.007722484116158348,0.0076271985054512,0.0078246440093106,0.007924869427208114,0.007706887891283027,0.009212072157188039,5.963676092431798e-05,6.280355543829787e-05,379335903.36016655,13754.652852573505,1166.4180904529953,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,1.0,25,25,25,1.0,1.0,0.0,0.10893384663246096,0.13499300635378117,0.6749650317689059,0.09742281069634054,0.84,1.0,0.09876182878620682,0.6739416690899551,0.11073230381694937,0.047450360111820356,1.010498956012163,1.0052357713552393,0.007756036805488048,0.007657889058032228,0.007859139080278089,0.009716331604818858,0.008847814477904534,0.011088683970388424,6.015610692808524e-05,9.44070998548018e-05,379335903.36016655,13879.063800572001,15103.22404686418,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,2.0,25,25,25,1.0,1.0,0.0,0.11761605851147307,0.137014783101662,0.6850739155083101,0.09888190238337845,0.84,1.0,0.08099760330255622,0.6833067735962993,0.0602089795888374,0.025583950583820014,1.0189804012624817,1.009445591036229,0.007794235396680435,0.007693786589543234,0.00789149852515486,0.011617057964267121,0.010745036501082056,0.012607589874423494,6.0750105418866215e-05,0.00013495603574514213,379335903.36016655,13994.180185648693,28970.499929092406,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,3.0,25,25,25,1.0,1.0,0.0,0.13069428460313237,0.1392706910175039,0.6963534550875194,0.10050996368647634,0.84,1.0,0.04878336989973999,0.6950183810624514,0.04489442355411795,0.0492659778619402,1.0279477071638794,1.0138775602427934,0.007818843607183263,0.007729102750777033,0.007931524789996066,0.013080608143235459,0.012546003989831989,0.014232486131893011,6.113431535359057e-05,0.0001711023093968778,379335903.36016655,14123.956369047328,42896.2797893828,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,5.0,25,25,25,1.0,1.0,0.0,0.1557826363627581,0.14381820314935873,0.7190910157467937,0.10379184787831319,0.84,1.0,-0.060367057160756694,0.7188047419430001,0.03257498545182936,0.027849610471697872,1.0453505781865846,1.0224238740300349,0.007893326728014655,0.007783203807207102,0.007998349423637932,0.01569083271062015,0.015247697467715158,0.016578773370169646,6.230460683519054e-05,0.0002462022311526673,379335903.36016655,14359.294096027266,70753.89078079294,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,0.0,25,25,25,1.0,1.0,0.0,0.20316676985056226,0.14400066453853438,0.720003322692672,0.1039235280435098,0.84,1.0,0.20316676985056226,0.720003322692672,,,1.0020493933843264,1.001024172227787,0.007551432646147884,0.007445482902565031,0.007764444426606879,0.007988276255487087,0.007687718635730781,0.009368568814177258,5.7024135009308036e-05,6.381255753397879e-05,230434569.60569614,8125.214149147001,1498.299956053542,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,1.0,25,25,25,1.0,1.0,0.0,0.2048375484794407,0.14734803266390564,0.7367401633195282,0.10633928290383461,0.88,1.0,0.19352559193852747,0.7346979466549021,0.20866241677273017,0.164391533196943,1.0118192994602477,1.0058922901882923,0.007588156299694078,0.007480424144253675,0.007806439357842848,0.010176031385518427,0.008909393009318119,0.011002690626424274,5.758011602858692e-05,0.00010355161475905606,230434569.60569614,8207.572053236123,9642.287228133036,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,2.0,25,25,25,1.0,1.0,0.0,0.2220876986805621,0.13938148419441318,0.6969074209720659,0.10058992177461754,0.8,1.0,0.18024121427659293,0.6949413069793737,0.11376325372249296,0.08255180731625011,1.0212072451545284,1.0105479925043286,0.007627398824100297,0.007511542458038962,0.007843717050876893,0.01167804287789234,0.010776310315213318,0.012666407381514895,5.81772128218866e-05,0.000136376685457892,230434569.60569614,8288.474401334373,17916.58576854624,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,3.0,25,25,25,1.0,1.0,0.0,0.21404684241306463,0.14317896340520472,0.7158948170260236,0.10333051633035817,0.8,1.0,0.12138942908839936,0.7120798781009935,0.07393801602907345,0.036112131950040594,1.0315260155245543,1.0156406921370147,0.0076583868396223,0.007563897879989678,0.007888206839310925,0.012981614783343351,0.012434151619098678,0.014039816400058698,5.865088898530005e-05,0.00016852232238311862,230434569.60569614,8373.56986857148,25981.828834465054,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,5.0,25,25,25,1.0,1.0,0.0,0.20799302501619152,0.15073127750156218,0.7536563875078109,0.1087809295510289,0.88,1.0,-0.04041603091701568,0.7512308269071903,0.04385488682367288,0.042170837964760066,1.0526415705663101,1.0259832213863491,0.007736784790580699,0.007629411017351382,0.007975904006225786,0.015692975198118058,0.014985661809306144,0.01616591416194526,5.985783889576083e-05,0.0002462694705687485,230434569.60569614,8539.608055310797,42193.96041252614,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,0.0,25,25,25,1.0,1.0,0.0,0.4971042993192612,0.17201161464947257,0.8600580732473628,0.12413869002701895,0.68,0.96,0.4971042993192612,0.8600580732473628,,,1.0026723106675546,1.0013352638689774,0.008006528508348059,0.007861001919247134,0.00817259801515606,0.009170673788806517,0.008126482380466801,0.010671364000246085,6.41044987549902e-05,8.410125774070287e-05,146167288.62494665,5721.73349820968,2711.511536755382,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,1.0,25,25,25,1.0,1.0,0.0,0.5165925741489591,0.16953430571741004,0.8476715285870502,0.12235084630352876,0.68,0.96,0.5041490683496691,0.8457260487974906,0.5247493611792351,0.4792702077135831,1.0128175463321119,1.0063883675461038,0.008049032400104461,0.007900199110580805,0.008220722448518394,0.011103539311824073,0.009653967691798007,0.012413849446636366,6.478692257793137e-05,0.0001232885852492226,146167288.62494665,5781.065502228337,8562.80135956648,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,2.0,25,25,25,1.0,1.0,0.0,0.5382883201494228,0.1743864733808214,0.8719323669041069,0.12585259668680843,0.68,0.96,0.4946216665641681,0.8684030049457598,0.2759438811268012,0.2779525187317644,1.0227601199316347,1.0113160336569547,0.008093166586654044,0.007941200606692997,0.008251396301945045,0.012788839912927966,0.011457829418512755,0.013865928824978033,6.549934539933346e-05,0.00016355442631849936,146167288.62494665,5836.597815547899,14429.899348675151,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,3.0,25,25,25,1.0,1.0,0.0,0.5472844741627337,0.17179754943982745,0.8589877471991372,0.12398420176900302,0.64,0.96,0.449013787970384,0.856176342934667,0.18889088455770398,0.25255193582220414,1.032833367245307,1.0162840977036425,0.008140420142509852,0.007974677715235636,0.008305385543704993,0.014619444477889862,0.013162361565100889,0.015283729880737958,6.626644009658012e-05,0.00021372815684210438,146167288.62494665,5903.1430677513945,20229.253097147393,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,5.0,25,25,25,1.0,1.0,0.0,0.5577101804020558,0.16127623614626624,0.8063811807313311,0.11639109794117058,0.64,0.96,0.30310012926100216,0.8023249912926615,0.1176713687010178,0.1271622735210174,1.053730580756916,1.0265137995940026,0.008207498704778875,0.008044861978994398,0.00839129469370807,0.01692903057054731,0.01594253176508254,0.017537395045390446,6.736303498894689e-05,0.0002865920760585253,146167288.62494665,6016.433597902691,31772.238702478633,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
highstat,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,0.0,25,25,25,1.0,1.0,0.0,0.15259104062986845,0.14870458041880022,0.7435229020940011,0.10731828691815583,0.88,1.0,0.15259104062986847,0.7435229020940011,,,1.0006427240325824,1.000321310396106,0.01027626658596431,0.009986534927789269,0.010647822676273636,0.010742922104777817,0.01031125804459983,0.012527994398698363,0.00010560165494580657,0.00011541037534932386,27522335.41983564,1775.422444878242,215.99030458729874,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
