scenario,mass_GeV,mass_MeV,inj_nsigma,n_generated,raw_n,raw_pull_mean,raw_pull_width,raw_pull_median,raw_pull_mad_scaled,raw_pull_trimmed_mean_10pct,raw_pull_mean_ci90_low,raw_pull_mean_ci90_high,raw_pull_width_ci90_low,raw_pull_width_ci90_high,raw_max_leave_one_out_mean_change,accepted_n,accepted_pull_mean,accepted_pull_width,accepted_pull_median,accepted_pull_mad_scaled,accepted_pull_trimmed_mean_10pct,accepted_pull_mean_ci90_low,accepted_pull_mean_ci90_high,accepted_pull_width_ci90_low,accepted_pull_width_ci90_high,accepted_max_leave_one_out_mean_change,n_excluded,sample_size_eligible,accepted_nominal_Z_residual_mean,accepted_upper_boundary_fraction,accepted_lower_boundary_fraction,accepted_constant_lower_boundary_fraction,accepted_constant_upper_boundary_fraction,accepted_pull_identity_max_abs_residual,accepted_ls_at_lower_fraction,accepted_ls_at_upper_fraction,accepted_const_at_lower_fraction,accepted_const_at_upper_fraction,accepted_min_y_train,accepted_max_y_train,accepted_max_n_zero_train,accepted_median_recovery,accepted_recovery_q16,accepted_recovery_q84
2021_1pct_x10,0.065,65.0,3.0,20,20,-1.377431192825658,1.1823321274219731,-1.4008468454736231,1.1146328951582507,-1.4176412830208607,-1.8345750042421398,-0.9202873814091761,0.9386836569349087,1.6202802409328263,0.11870284970323142,20,-1.377431192825658,1.1823321274219731,-1.4008468454736231,1.1146328951582507,-1.4176412830208607,-1.8345750042421398,-0.9202873814091761,0.9386836569349087,1.6202802409328263,0.11870284970323142,0,True,-1.378960962313011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.0,1025947.0,0,0.5327682149393412,0.13009785441934826,0.7746316220957399
2021_1pct_x10,0.065,65.0,5.0,20,20,-1.4024867314004885,1.188757666281513,-1.4271782796476389,1.0794963507819524,-1.4375298491432722,-1.862114950756607,-0.94285851204437,0.9437850562579583,1.629085866196651,0.11607424839690328,20,-1.4024867314004885,1.188757666281513,-1.4271782796476389,1.0794963507819524,-1.4375298491432722,-1.862114950756607,-0.94285851204437,0.9437850562579583,1.629085866196651,0.11607424839690328,0,True,-1.406886138192094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.0,1025947.0,0,0.7142720099898974,0.4623729587265894,0.8628432728747881
2021_1pct_x10,0.09,90.0,0.0,20,20,0.15227527514422684,1.3982586222172702,-0.08955405209241996,0.906279598166989,0.05885859637342519,-0.38835561957748094,0.6929061698659347,1.1101132130322602,1.9161881545353798,0.19309506929273773,20,0.15227361013784835,1.3982627739114155,-0.08955405209241996,0.9062507321410669,0.05886638453846829,-0.38835888981917477,0.6929061100948715,1.1101165091682208,1.9161938440602047,0.19309209334687574,0,True,0.15227361013784835,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3785.0,1025947.0,0,,,
2021_1pct_x10,0.09,90.0,1.0,20,20,0.13275310627360087,1.3919881081009442,-0.10049977017367295,0.8835739691512372,0.037129277250920634,-0.40545332018221564,0.6709595327294173,1.1051348918101098,1.9075949767915534,0.19360600992516858,20,0.13275302024054933,1.3919907882107734,-0.10049977017367295,0.8835739691512372,0.03712888515359866,-0.4054544424686126,0.6709604829497113,1.1051370196177175,1.9075986496419304,0.19360601445322392,0,True,0.1326659686801307,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3785.0,1025947.0,0,0.8994858861212776,0.30565495101441964,2.103708055959225
2021_1pct_x10,0.09,90.0,3.0,20,20,0.11146779848388717,1.400664962388103,-0.1418306505456598,0.8820773350806919,0.01770543487651735,-0.4300934976806517,0.6530290946484261,1.1120236679196798,1.9194858281258496,0.19498353781436295,20,0.11147141641366802,1.4006623661216124,-0.14185536757206216,0.8819935371813744,0.017708684648993778,-0.43008887591520456,0.6530317087425406,1.112021606677439,1.9194822701752559,0.19498334739700604,0,True,0.1106430559340249,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3785.0,1025947.0,0,0.9526954392565532,0.7662484161413893,1.35406437753106
2021_1pct_x10,0.09,90.0,5.0,20,20,0.06817939378120148,1.3941578131138113,-0.1837028158496652,0.8900060180290778,-0.02613456075601453,-0.4708659401154493,0.6072247276778523,1.1068574760051184,1.9105683631010897,0.19225140466257185,20,0.06817395717821953,1.394159871470345,-0.18370507554396118,0.8900060180290778,-0.026142590908024566,-0.4708721725734445,0.6072200869298835,1.1068591101869136,1.9105711838942858,0.19225169079957088,0,True,0.06590376533242996,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3785.0,1025947.0,0,0.9632331718240809,0.8446472499646481,1.2127386619565228
2021_1pct_x10,0.12,120.0,0.0,20,20,-0.7341172136937021,0.8158148398249357,-0.7698319840511826,0.8467028210019243,-0.7782811758943948,-1.0495486365891353,-0.4186857907982688,0.647696226354278,1.118001139079557,0.08502522420143455,20,-0.7139443048554799,0.7897140173289149,-0.7698523195489202,0.8466526621600151,-0.7660349430512673,-1.019283953028566,-0.40860465668239376,0.6269741171082104,1.0822323005429517,0.08396282531073263,0,True,-0.7139443048554799,0.85,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,3785.0,1025947.0,0,,,
2021_1pct_x10,0.12,120.0,1.0,20,20,-0.7248805156605121,0.7898797303492483,-0.7877273709634862,0.8596385921946985,-0.7783916943820711,-1.030284236085345,-0.41947679523567916,0.6271056809051507,1.082459395389048,0.08534550339643132,20,-0.7248783335475423,0.7898785750115676,-0.7877293152919171,0.8596357095290533,-0.7783898627265037,-1.0302816072658547,-0.4194750598292299,0.6271047636530742,1.0824578121022774,0.08534527009795068,0,True,-0.7250240198853628,0.85,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,3785.0,1025947.0,0,0.2121932723879411,-0.49566680117087797,1.0853408302515757
2021_1pct_x10,0.12,120.0,3.0,20,20,-0.7633388450578064,0.7952607457065177,-0.8240199143857337,0.8483381134936254,-0.8214384397381506,-1.0708231127439884,-0.4558545773716243,0.6313778063565654,1.0898335947847377,0.08518717348875637,20,-0.7633353860246566,0.795257911203117,-0.8240209808270167,0.8483365323854134,-0.821433476282106,-1.0708185577618594,-0.4558522142874537,0.6313755559719602,1.089829710351805,0.08518665832997507,0,True,-0.7646308118531655,0.85,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,3785.0,1025947.0,0,0.7252508603629693,0.47908048702979417,1.040869037879334
2021_1pct_x10,0.12,120.0,5.0,20,20,-0.6941840216607098,0.8207108512507217,-0.7595017390973845,1.1151607571990911,-0.7344980216341239,-1.0115084670597292,-0.37685957626169053,0.6515832948039639,1.1247106840446253,0.0813395101425679,20,-0.7848851032424135,0.7785563434954773,-0.8819579585656944,0.8041083529476302,-0.8434538291847004,-1.0859106831224545,-0.48385952336237237,0.6181157550338454,1.066941708307662,0.0861129154217325,0,True,-0.7884621523081605,0.85,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,3785.0,1025947.0,0,0.8235375059807211,0.6867370092409079,0.9992493961969868
2021_1pct_x10,0.18,180.0,0.0,20,20,0.27943013360697144,1.2080824039016194,0.010104997433079493,1.4175058229758792,0.2660952740506503,-0.18766991536908773,0.7465301825830306,0.9591274587503122,1.6555686875637257,0.118289758457126,20,0.259241544729474,1.2225240812779627,0.010088613587234146,1.4175066486761112,0.24085757166713756,-0.21344231888373283,0.7319254083426809,0.9705930750669887,1.6753597124002388,0.11935222801607134,0,True,0.259241544729474,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3785.0,1025947.0,0,,,
2021_1pct_x10,0.18,180.0,1.0,20,20,0.24251513782815137,1.226176575014093,0.017756986239253147,1.4528345729642238,0.22481120350670677,-0.2315809473334542,0.716611222989757,0.97349288308002,1.680365127793701,0.11796888223492198,20,0.24251368103764506,1.2261775982528769,0.017756972500093157,1.4528362451844858,0.22481211983492894,-0.23158279975499083,0.7166101618302809,0.9734936954554103,1.6803665300507697,0.1179689589081065,0,True,0.24218831914748334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3785.0,1025947.0,0,1.0177615006348417,-0.1279378781513219,2.6432616889413754
2021_1pct_x10,0.18,180.0,3.0,20,20,0.20868694715209704,1.2257812571601654,-0.016980161877734892,1.4521431268555656,0.1920053317333983,-0.2652562900015132,0.6826301843057072,0.9731790301446477,1.6798233800962894,0.11756591649462267,20,0.20868763421540293,1.2257998250939492,-0.017041009367309998,1.452098281628863,0.1920032116356747,-0.265262782152764,0.6826380505835699,0.9731937717012558,1.6798488257858102,0.117568394309817,0,True,0.20575821483338355,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3785.0,1025947.0,0,0.9943136346707173,0.6345112693657184,1.523156441241398
2021_1pct_x10,0.18,180.0,5.0,20,20,0.1749439400268647,1.2179470974926125,-0.0812938165374735,1.4204944856095247,0.1448935985217789,-0.2959702517962432,0.6458581318499725,0.9669592908047507,1.6690873662307721,0.11909749495210342,20,0.17494367596937221,1.2179421791007372,-0.08130637169146002,1.4204707454025502,0.14489231631075655,-0.2959686141779241,0.6458559661166685,0.9669553859678909,1.6690806260154063,0.11909857425409312,0,True,0.16684536331427077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3785.0,1025947.0,0,0.9837106098768202,0.7724771732723629,1.2980861875833656
2021_1pct_x10,0.21,210.0,0.0,20,20,-0.3601500862634053,0.9332333884336284,-0.3750365389543441,1.1700746784445974,-0.33034801687810394,-0.7209809037934156,0.0006807312666050613,0.740917809396536,1.278912738973666,0.08351013575731492,20,-0.36013075098345854,0.9332527920726572,-0.37503557756042355,1.170117235380852,-0.3303252122092176,-0.7209690708499912,0.0007075688830741056,0.7409332144408709,1.2789393299223442,0.08351116660151597,0,True,-0.36013075098345854,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,3785.0,1025947.0,0,,,
2021_1pct_x10,0.21,210.0,1.0,20,20,-0.38095383193172555,0.9315200301358233,-0.4015446627288711,1.2083356762215594,-0.3524106135828549,-0.7411221865848381,-0.020785477278613018,0.7395575305076164,1.276564734947399,0.08222242699525395,20,-0.3809521329975717,0.9315230407572883,-0.4015442777978594,1.2083447377788328,-0.35240852986123783,-0.7411216516949822,-0.02078261430016115,0.7395599207168486,1.2765688607343582,0.08222254185792899,0,True,-0.3813633230844163,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,3785.0,1025947.0,0,0.5982841861736059,-0.41295940334704917,1.613491049641922
2021_1pct_x10,0.21,210.0,3.0,20,20,-0.4222529034560626,0.9227810473155323,-0.46523163371368426,1.2053114788085928,-0.3936143690883809,-0.7790423666608968,-0.06546344025122847,0.7326194289696597,1.2645887420253057,0.08338363411195943,20,-0.42225671594560915,0.9227847679046226,-0.4652083722398338,1.2053236485282828,-0.3936215074290935,-0.7790476177007778,-0.06546581419044051,0.7326223828403127,1.2645938407592805,0.08338362588244358,0,True,-0.4259434575183495,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,3785.0,1025947.0,0,0.8447345272165666,0.5177642589630609,1.2031696747436067
2021_1pct_x10,0.21,210.0,5.0,20,20,-0.485525435466527,0.9300914276160555,-0.5829416625352565,1.1514251435399425,-0.4542981094222768,-0.8451414268828308,-0.12590944405022325,0.7384233264997409,1.2746069632001542,0.08454162062016152,20,-0.48541650436815525,0.9302103559864713,-0.5829534181817243,1.1514251435399425,-0.4541622527981341,-0.8450784789454309,-0.12575452979087964,0.7385177467688565,1.2747699438755513,0.08454735383586509,0,True,-0.49567944384287443,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,3785.0,1025947.0,0,0.8831609610042741,0.7059985386475459,1.0995081214500366
2021_1pct_x100,0.065,65.0,0.0,20,20,-0.4560487232795607,1.1733161926720825,-0.5967066653806377,0.9088935742985377,-0.47286859810264953,-0.9097065609332944,-0.002390885625827066,0.9315256761903887,1.6079247102067515,0.11264853441836076,20,-0.5005954471795382,1.2040909682563585,-0.5970862542462265,1.0069238883114302,-0.5284899846306097,-0.9661522241243478,-0.03503867023472862,0.9559585561035718,1.6500987826537807,0.11380116392540773,0,True,-0.5005954471795382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38793.0,10245372.0,0,,,
2021_1pct_x100,0.065,65.0,1.0,20,20,-0.4801857556729211,1.1738459058782647,-0.6242640112092803,0.9112629050913689,-0.4982931602486482,-0.9340484047399754,-0.026323106605866786,0.9319462290265786,1.608650634692293,0.11280240958452609,20,-0.5240806847259818,1.2032535905060138,-0.6242640112092803,1.0095213149523503,-0.553161821564974,-0.9893136930380109,-0.05884767641395272,0.955293740532127,1.6489512314779207,0.11398231348775467,0,True,-0.5239932610526934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38793.0,10245372.0,0,0.3757803209081866,-0.6870970227935924,1.7691825221827298
2021_1pct_x100,0.065,65.0,3.0,20,20,-0.5612608957996639,1.1863124475196098,-0.6701744274426892,0.9128937106837919,-0.587885271335236,-1.0199436814670262,-0.1025781101323015,0.9418437346646477,1.625734912980731,0.11284206387618267,20,-0.5786339409951416,1.1969108129778296,-0.6701744274426892,1.0431887538499622,-0.6096015778295834,-1.041414540692915,-0.11585334129736835,0.9502580475426601,1.6402590232031118,0.11375643467594476,0,True,-0.57796400538285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38793.0,10245372.0,0,0.7767049221292149,0.41593063900305294,1.235416935098642
2021_1pct_x100,0.065,65.0,5.0,20,20,-0.5977095149013585,1.161883266840033,-0.72967836056535,0.9956868462795972,-0.6381558372418237,-1.0469468592188405,-0.14847217058387652,0.9224487845280651,1.5922569097705812,0.11191606163429502,20,-0.631981503191353,1.2005450017253112,-0.72967836056535,0.9956868462795972,-0.6625786348259619,-1.096167246889614,-0.16779575949309222,0.9531433227579381,1.6452393532498004,0.11355987782070642,0,True,-0.6299448332994622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38793.0,10245372.0,0,0.8541571764240187,0.6396045540987455,1.130665602641827
2021_1pct_x100,0.09,90.0,0.0,20,20,0.47221614493042086,1.0282444680182403,0.3316817457899554,1.102287646256627,0.48202719823842866,0.07464968769246338,0.8697826021683783,0.8163495307930291,1.4091169103314325,0.09896025398616903,20,0.46200792165114135,1.0238043636936698,0.3316817457899554,1.1021718786208319,0.46923756289884366,0.0661582123277033,0.8578576309745793,0.8128244186287776,1.403032145198247,0.0990982384343228,0,True,0.46200792165114135,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,38793.0,10245372.0,0,,,
2021_1pct_x100,0.09,90.0,1.0,20,20,0.3745854926005553,0.9722933747083082,0.2413136617492798,1.1071795942799603,0.39656464818568293,-0.0013477065575488445,0.7505186917586595,0.7719285295704775,1.3324409502978127,0.10205745859225152,20,0.44729375282804407,1.022807366780675,0.3209507990332628,1.1047524860638884,0.45645661886231836,0.05182952822434439,0.8427579774317437,0.8120328773295631,1.4016658502622221,0.09868900975330419,0,True,0.4473369098292485,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,38793.0,10245372.0,0,1.320940742879249,0.5314276837237282,2.450697442854858
2021_1pct_x100,0.09,90.0,3.0,20,20,0.36881188871105064,1.0512380385536666,0.28816408334575055,1.1967422160266035,0.3655003813764942,-0.03764493717108641,0.7752687145931877,0.8346047133898574,1.4406275384730205,0.10059237148612638,20,0.4089016900007224,1.022106556212316,0.28816408334575055,1.093561794165732,0.4156010561608895,0.013708430895523704,0.804094949105921,0.811476485929999,1.400705452172537,0.09846852717286236,0,True,0.4092247640703387,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,38793.0,10245372.0,0,1.096046871958447,0.8219318016691342,1.4746453544009064
2021_1pct_x100,0.09,90.0,5.0,20,20,0.3709228787515837,1.0200730918144345,0.25114341394569034,1.071589087041361,0.3813524716935926,-0.023484149781284935,0.7653299072844524,0.8098620666369934,1.3979187714183636,0.10023915662770178,20,0.3708773373546991,1.0201160002422651,0.2511434011088747,1.0715629287754944,0.38133058716406126,-0.023546281543757486,0.7653009562531556,0.8098961327331564,1.397977573574011,0.10023675971207635,0,True,0.37179819311952167,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,38793.0,10245372.0,0,1.0502234699457116,0.8880430006258481,1.2816144789972626
2021_1pct_x100,0.12,120.0,0.0,20,20,-0.0491144673363612,0.8286051853125094,-0.2906633674285426,0.6330647485132037,-0.10827847907024815,-0.3694912242457422,0.2712622895730198,0.6578508081314943,1.135529161525676,0.1125702047076687,20,-0.04910888658243702,0.8286099015707252,-0.29067065082526294,0.6330647485132036,-0.10827514585207842,-0.3694874670134888,0.27126969384861477,0.6578545524892822,1.135535624734973,0.11256990330314658,0,True,-0.04910888658243702,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,38793.0,10245372.0,0,,,
2021_1pct_x100,0.12,120.0,1.0,20,20,-0.06458158563223723,0.8304221883722734,-0.3140839012905277,0.6183775118063096,-0.12502183207878761,-0.3856608792356918,0.2564977079712173,0.6592933732426364,1.1380192014113972,0.11304044503716604,20,-0.06458082449308096,0.8304225506466522,-0.3140830141275207,0.6183872423836274,-0.1250210210075977,-0.38566025816842087,0.256498609182259,0.6592936608615133,1.1380196978759725,0.1130404049772105,0,True,-0.06463936922246663,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,38793.0,10245372.0,0,0.6858995157871517,0.34748363148481676,1.7399088299258016
2021_1pct_x100,0.12,120.0,3.0,20,20,-0.09435690901419802,0.8268007846152392,-0.3500108379873259,0.650246898822885,-0.15576518999277988,-0.4140360018806749,0.22532218385227887,0.6564182483576323,1.133056392048552,0.11256777956519912,20,-0.09434922273054946,0.8267992679727766,-0.3500112776495115,0.6502837564053906,-0.1557558937908652,-0.4140277291935109,0.22532928373241196,0.6564170442564665,1.1330543136259514,0.11256737502395447,0,True,-0.09488739414648062,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,38793.0,10245372.0,0,0.8833094525411751,0.7700995636932173,1.2359773873563114
2021_1pct_x100,0.12,120.0,5.0,20,20,-0.12247113203337825,0.8372606158863736,-0.375569394010629,0.6632722564172394,-0.18140267285443193,-0.44619447526162603,0.2012522111948695,0.6647225754082042,1.147390653580516,0.1131997726125327,20,-0.12248728147482113,0.8372660923080324,-0.3755760775788985,0.6632385750196421,-0.18142283411964372,-0.44621274213878087,0.2012381791891386,0.6647269232791538,1.1473981585256996,0.11320065965834186,0,True,-0.12400368797303898,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,38793.0,10245372.0,0,0.9248631121339077,0.863098092087504,1.1348752227673726
2021_1pct_x100,0.18,180.0,0.0,20,20,-0.5239576769533215,1.123259952224633,-0.7779736523477736,1.1026308909511202,-0.5350931301498981,-0.9582614769279623,-0.08965387697868082,0.891784749131189,1.539327117828685,0.11113554882617405,20,-0.523958357508657,1.1232606269955914,-0.7779736523477736,1.1026364738354115,-0.5350941045543506,-0.9582624183806892,-0.089654296636625,0.8917852848490775,1.5393280425418223,0.11113558464487594,0,True,-0.523958357508657,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38793.0,10245372.0,0,,,
2021_1pct_x100,0.18,180.0,1.0,20,20,-0.54095894367246,1.1296338364160723,-0.7903902680000763,1.1220858800641553,-0.5473516516258233,-0.9777271795236384,-0.10419070782128165,0.8968451384946632,1.548061954998256,0.11097195582695568,20,-0.5455379303310529,1.1252548890112026,-0.7903915025970449,1.1220539164278431,-0.5530750332305433,-0.9806130643369662,-0.11046279632513972,0.8933685803700934,1.5420609999437187,0.110730956529135,0,True,-0.5456402116392547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38793.0,10245372.0,0,0.20952611599974946,-0.45743023311425435,1.4553608723317273
2021_1pct_x100,0.18,180.0,3.0,20,20,-0.5751154495420348,1.127107699330956,-0.8427252774886302,1.1233140593403714,-0.584954276310253,-1.0109069649705273,-0.1393239341135422,0.8948395737789802,1.5446001104708416,0.11083378851426712,20,-0.575112994361587,1.1271052588689312,-0.8426760670447905,1.1233126849511934,-0.5849484810661089,-1.0109035661955634,-0.13932242252761057,0.8948376362338819,1.5445967660363078,0.11083391773429063,0,True,-0.5760253875230613,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38793.0,10245372.0,0,0.719023739689374,0.5032954533916998,1.137917774778303
2021_1pct_x100,0.18,180.0,5.0,20,20,-0.626216367796592,1.1150583035181671,-0.7843789572346147,1.1155576004257837,-0.637756090787498,-1.057349034328595,-0.19508370126458902,0.8852732508625362,1.5280874931632071,0.11205704101497183,20,-0.6143905270092956,1.1304037163485536,-0.8533508899221554,1.1286393310656466,-0.6229752589136286,-1.0514564337420351,-0.17732462027655627,0.8974563658255131,1.5491170064626951,0.11143669217110552,0,True,-0.616915987521145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38793.0,10245372.0,0,0.8292455097551835,0.6989019388152796,1.074786601903281
2021_1pct_x100,0.21,210.0,0.0,20,20,-0.15960208594220954,1.0705050447807283,-0.07989865758797521,1.554007252083486,-0.1766058492141597,-0.5735084198407017,0.25430424795628254,0.8499012814555844,1.467031244138794,0.09523283265265503,20,-0.09218374162920746,1.0674131400602047,0.1176355211907561,1.5317169302222635,-0.09233353487319512,-0.5048946033962277,0.3205271201378128,0.847446539372001,1.4627940657611458,0.091684443208025,0,True,-0.09218374162920746,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,38793.0,10245372.0,0,,,
2021_1pct_x100,0.21,210.0,1.0,20,20,-0.11829115760425306,1.0685240566200285,0.08531489979375359,1.5691843004994475,-0.12009525089559468,-0.5314315506497905,0.2948492354412844,0.8483285243868198,1.4643164773656856,0.09289912323655976,20,-0.11829501112829202,1.068520144974182,0.08528306693898924,1.5692314959605422,-0.12009432658590288,-0.5314338917521928,0.2948438694956088,0.848325418831331,1.4643111168055454,0.09290064810035614,0,True,-0.11842153469942289,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,38793.0,10245372.0,0,1.0852939738994318,-0.28046930946138504,2.133795229997809
2021_1pct_x100,0.21,210.0,3.0,20,20,-0.10624545663411541,1.0521608942863463,0.0832654098647064,1.42389190220972,-0.08534656213602906,-0.5130591008562435,0.3005681875880126,0.8353373921134442,1.4418922295646452,0.08860806428579943,20,-0.16376214353373333,1.0684463748903705,0.05788530268306275,1.5459310855188948,-0.15723556892087698,-0.5768725012608102,0.24934821419334355,0.8482668508786902,1.4642100215156526,0.09163518772048426,0,True,-0.16490850228974313,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,38793.0,10245372.0,0,1.0193025001886031,0.5618836194692313,1.3613898603591228
2021_1pct_x100,0.21,210.0,5.0,20,20,-0.10159867205505566,1.0234997556060317,0.041483150425875304,1.2760982738258118,-0.07315894764252409,-0.49733060592526734,0.294133261815156,0.8125825824923787,1.4026147071077297,0.08790964228609686,20,-0.1794409330040793,1.031150542481705,-0.005499787307148601,1.4183315769086196,-0.17048392498955137,-0.5781310118756509,0.21924914586749225,0.81865673749191,1.4130994249926032,0.09102286135660445,0,True,-0.1684285065410147,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,38793.0,10245372.0,0,0.9988987609735023,0.7484601367423769,1.1988449286529206
