dataset,mass_MeV,lane,reference_root_delta,r,Ahat_window,sigma_A_window,remote,half_deviance_fit,half_deviance_null,max_score,min_lambda
2015,35,observed_second_rep00,0.0,-2.2332070377515048,-11309.130584866849,5063.745930816292,True,14.249790391836624,16.74339722856805,3.0753177782116836e-14,153188.57817198354
2015,35,observed_both_mean,0.0,-1.2171985189471237,-6156.042842165451,5057.369937867484,True,13.801299347478132,14.542085464741668,1.3078427230084344e-13,153298.16345848027
2015,35,observed_both_rep00,0.0,-1.2967581052102037,-6559.923201352598,5058.517864216575,True,14.315960918056591,15.15675170977077,6.683542608243442e-14,153322.98197733573
2015,35,observed_both_poly_mean,0.0,-1.987098840152317,-10057.302390002977,5061.005313913244,True,13.280453943298774,15.254734843566116,8.393286066166183e-14,153201.20015292155
2015,35,observed_both_wide_mean,0.0,-1.5335767903473472,-7758.90837566592,5059.127141106056,True,13.862671157628997,15.038600043575032,1.1535217225855376e-13,153276.9130204693
2015,35,reference_original,-1.554312234475219e-14,0.7774650009803361,3917.612794777215,5039.073115262479,True,0.17206544759731912,0.47429136147199613,1.4590897611660436e-08,151615.10826339404
2015,35,reference_first_mean,0.0,0.7499010701550614,3778.9221621079373,5039.339461028527,True,0.10053288607830058,0.38170869358815374,1.1817675768521774e-08,151628.79596232285
2015,35,reference_second_mean,0.0,0.6439835158830602,3245.7379787088357,5040.1908487154615,True,0.29697047659036113,0.504327860954915,3.503247469893722e-09,151609.14656258665
2015,35,reference_both_mean,0.0,0.6163888448634774,3106.824615847444,5040.456669982511,True,0.1899267792371282,0.37989438327319425,2.559203071683669e-09,151622.83612296756
2015,35,reference_both_poly_mean,0.0,-0.8998291480614306,-4542.898127190222,5048.489302016148,True,1.0404983951406557,1.4453446429911356,8.468535872552252e-10,151664.80220200637
2015,35,reference_both_wide_mean,0.0,0.18739321716934654,945.1451629838601,5043.674502905401,True,0.15939704886566064,0.17695515778619958,6.996236923129118e-12,151647.58240278863
2015,51,observed_original,0.0,3.1392368271805537,11167.417716940403,3557.8196525899257,False,25.464961845085675,30.39236577364899,1.8141044222375058e-13,30823.99870101614
2015,51,observed_first_mean,0.0,0.07516211462023935,266.89264998841213,3550.904118359454,False,0.027890519677315165,0.030715191414408163,1.5098161609827798e-10,30741.735183492157
2015,51,observed_first_rep00,0.0,0.12083932731590245,428.76715828019843,3548.259183326249,False,22.19627756224698,22.20357863376006,4.9960036108132044e-14,30666.53000780128
2015,51,observed_second_mean,0.0,3.0626059711992646,10897.836332569455,3558.795362375265,False,25.218169424656804,29.9079470920695,2.349231920106831e-13,30822.16936106929
2015,51,observed_second_rep00,0.0,3.1769884788381475,11302.05422345664,3557.932166494517,False,25.288234164110467,30.33486206144563,9.520162436160717e-14,30820.310630981396
2015,51,observed_both_mean,0.0,2.2605948505625684e-05,0.08029351592429974,3551.8789540770645,False,2.460356019930781e-08,2.485907465322731e-08,3.542304571955805e-10,30739.912157411432
2015,51,observed_both_rep00,0.0,0.15903938763313177,564.3271653338932,3548.3712699088387,False,22.25158752463482,22.264234288044182,1.7319479184152442e-13,30662.868218855936
2015,51,observed_both_poly_mean,0.0,1.9209588279641134,6846.473584562708,3564.3684737277054,False,2.8813624404838936,4.726403849850524,1.13464793116691e-13,30827.054095301457
2015,51,observed_both_wide_mean,0.0,0.001279927819624198,4.560418616438503,3563.0492115681163,False,5.519813412540141e-07,1.371088952977991e-06,4.396369145576347e-08,30843.814653263184
2015,51,reference_original,-1.5182299861749016e-14,-0.08960355707974477,-317.39521799078767,3542.2038975608316,False,0.07108200952054707,0.0750964082412186,1.1445733250070589e-11,30644.85748521002
2015,51,reference_first_mean,0.0,-0.1687542079296747,-597.6637346960475,3541.598566409976,False,0.007463613849387424,0.021702605196373365,3.4523063574543045e-10,30640.595573645678
2015,51,reference_second_mean,0.0,0.07934737446164217,280.9519800921261,3540.796203926788,False,0.10025551687765011,0.10340351979462814,8.140506602138942e-10,30644.79033230972
2015,51,reference_both_mean,0.0,4.6524638709567187e-05,0.16470596340263474,3540.1909850897805,False,2.1488387745064713e-08,2.2570658748592592e-08,4.502595344637282e-10,30642.153456114927
2015,51,reference_both_poly_mean,0.0,-0.5620608065691384,-1998.205043662742,3555.0601646522655,False,0.47082337086350884,0.628779546004084,2.664860554446591e-10,30657.762088726566
2015,51,reference_both_wide_mean,0.0,0.0013582398740794946,4.802269038045997,3535.6782732200168,False,5.162887320774455e-07,1.4386965098471863e-06,4.823590942545485e-08,30614.994882850304
2015,90,observed_original,0.0,2.4955365027313743,1207.3738654956771,484.32247846006675,True,51.27066829255416,54.38451951078653,3.9689157516065166e-10,316.40750278197487
2015,90,observed_first_mean,0.0,1.8138453058864874,882.8643753404954,487.10309276781373,True,51.14693126064034,52.791948657483566,3.098890588582037e-11,317.4867628383709
2015,90,observed_first_rep00,0.0,1.647834273311056,803.1392905192822,487.7233372470201,True,51.12222807706072,52.47990697321001,1.6121048940220817e-11,317.80845547768325
2015,90,observed_second_mean,0.0,2.4574226707635587,1189.1994105255167,484.4225480667642,True,51.2367114135433,54.25617450493465,3.739089038390375e-10,316.543965032504
2015,90,observed_second_rep00,0.0,2.4158219122519586,1169.5936898800655,484.6314024172921,True,51.238530644684076,54.15662840054243,3.1132424416213667e-10,316.56142359895944
2015,90,observed_both_mean,0.0,1.776071721168007,864.6707559623632,487.2034967584274,True,51.12249170933885,52.699707088705196,2.8536922824784483e-11,317.6229808195028
2015,90,observed_both_rep00,0.0,1.5689432733414848,765.2036682499072,488.03541443682155,True,51.10868449001982,52.339475987501565,1.1141032540962215e-11,317.9621212168169
2015,90,observed_both_poly_mean,0.0,2.653559809477632,1280.6057669031402,483.1421449789427,True,51.24295454952971,54.7636443807672,1.1513447972788526e-09,316.8379504599136
2015,90,observed_both_wide_mean,0.0,1.8630510752737357,906.6577390378859,487.02898584004765,True,51.18405120297721,52.91953085751652,3.0649281723693633e-11,317.29730790289454
2015,90,reference_original,-3.3861802251067274e-15,0.09152158143660072,42.93670927792257,469.16182103694075,True,0.006921038475152952,0.01110913840948112,1.8212429481190284e-10,314.4641110515193
2015,90,reference_first_mean,0.0,0.017769701961456524,8.343331645960488,469.5293443179861,True,0.013778961037847887,0.013936842191747383,7.208458829843778e-11,314.50424056779536
2015,90,reference_second_mean,0.0,0.0496046431344849,23.28375385391058,469.39677507645166,True,0.014397745892618666,0.015628056202868466,1.3233775186805019e-11,314.44866773897
2015,90,reference_both_mean,0.0,-0.024070877011123065,-11.307766719336357,469.76466844899926,True,0.025804292782818206,0.026093996342860512,1.7959458642469173e-09,314.4549928063247
2015,90,reference_both_poly_mean,0.0,0.34503233030258634,161.249448159129,467.41719523011557,True,0.2100647116306233,0.2695883661076398,1.1268763699945339e-14,315.02873858379587
2015,90,reference_both_wide_mean,0.0,-0.17345118047933453,-81.59947220645302,470.41074558359776,True,0.034121728653352064,0.049164384658189404,6.392469956151281e-08,314.44362298838655
