dataset,mass_MeV,lane,reference_root_delta,r,Ahat_window,sigma_A_window,remote,half_deviance_fit,half_deviance_null,max_score,min_lambda
2015,19,observed_both_poly_mean,0.0,2.667139370813397,6887.4398876228415,2582.6425845958856,False,5.966385904424391,9.523202116095833,1.512734382203007e-12,28543.60956788978
2015,19,observed_both_wide_mean,0.0,-0.33058615922492396,-860.045470233619,2601.539511893902,False,2.5522229088107946,2.606866513146338,9.156911340291174e-10,28525.85556702723
2015,19,reference_original,1.7763568394002505e-15,2.434945801467023,6296.340720196014,2586.1370963291256,False,1.868470875732992,4.832951403773933,9.781064846947629e-14,40429.52998188664
2015,19,reference_first_mean,0.0,2.4386064824782046,6305.796835085192,2586.133564661206,False,1.8006807333374089,4.774081521529769,6.246392292297287e-14,40428.11603377139
2015,19,reference_second_mean,0.0,1.305854362240525,3381.8250428700594,2589.908765548799,False,0.9698013593397123,1.8224291670310164,6.929179452441758e-14,40442.45280595208
2015,19,reference_both_mean,0.0,1.309654251053341,3391.660085965904,2589.9049110621627,False,0.943065050209407,1.8006621788604509,3.141931159689193e-14,40441.033501473416
2015,19,reference_both_poly_mean,0.0,12.195892632226796,30474.876905931476,2500.437303962325,False,8.683600690484859,83.05349923888679,4.186547042372979e-08,40392.062130485276
2015,19,reference_both_wide_mean,0.0,0.4949214053833048,1276.137279530795,2578.5284028755977,False,1.2350715753966186,1.3575451741499114,2.886579864025407e-14,40411.956824699955
2015,20,observed_original,0.0,0.03796566847057856,114.21111012825774,3008.2773897304473,False,12.92642469942475,12.927145395415959,1.3722356584366935e-13,43638.60655607694
2015,20,observed_first_mean,0.0,-0.04689728122710829,-141.139337359058,3009.5370605970897,False,12.09735072425687,12.098450401750117,8.659739592076221e-14,43629.07649676278
2015,20,observed_first_rep00,0.0,-0.10037746677898284,-302.1557782159681,3010.1847380278823,False,11.918126161943338,11.92316397986182,1.3389289676979388e-13,43625.241998752914
2015,20,observed_first_rep01,0.0,0.01838290021684821,55.309347841200534,3008.740881776838,False,12.383144811359259,12.38331377686945,7.16093850883226e-14,43633.58304297534
2015,20,observed_first_rep02,0.0,-0.19333473182658484,-582.1153546614278,3010.8993907326485,False,12.302865651612205,12.321554810877434,7.638334409421077e-14,43626.03107957725
2015,20,observed_first_rep03,0.0,-0.03806430741725482,-114.56194876911287,3009.6908121433107,False,11.673175121836623,11.6738995675862,8.548717289613705e-14,43624.709108629344
2015,20,observed_first_rep04,0.0,0.12728448709038054,382.8429995121435,3007.787645103778,False,12.100432701131751,12.108533371458682,6.084022174945858e-14,43630.34352308265
2015,20,observed_first_rep05,0.0,-0.06724356546202268,-202.3810300686328,3009.6642385044042,False,12.220063217554333,12.222324066102356,1.7674750552032492e-13,43629.62429809298
2015,20,observed_first_rep06,0.0,-0.05863424791069529,-176.46200421246598,3009.531948761337,False,12.330306404719346,12.332025392233373,1.2789769243681803e-13,43631.07514559613
2015,20,observed_first_rep07,0.0,0.0056814630033982455,17.095852054568855,3009.0586517454144,False,12.020800442966962,12.020816582477892,7.460698725481052e-14,43629.91887267929
2015,20,observed_first_rep08,0.0,-0.0007093793479593816,-2.134614975997277,3009.1290375220137,False,11.99911000301028,11.99911025461981,1.3322676295501878e-13,43629.66744450558
2015,20,observed_first_rep09,0.0,-0.09681454933182672,-291.41614941578143,3010.034808553258,False,12.103482639008536,12.108169167489699,1.0658141036401503e-13,43627.36689921082
2015,20,observed_second_mean,0.0,-0.736480419816844,-2210.6002238848273,3001.495654035275,False,3.8084455952566962,4.079647299643494,8.948397578478762e-14,43679.21232327998
2015,20,observed_second_rep00,0.0,-2.4122658501060212,-7241.056800163757,3001.5100933554018,False,6.769729850439307,9.67924311623317,1.0258460747536446e-13,43621.94548414759
2015,20,observed_second_rep01,0.0,-0.9046730382882642,-2710.631980362161,2996.1599562950664,False,9.739608001011344,10.148824654114204,1.0536016503692736e-13,43658.42493036133
2015,20,observed_second_rep02,0.0,0.11734939231964243,352.46928122452954,3003.6008579606573,False,9.5548644613608,9.561749901299695,7.327471962526033e-14,43703.93488528902
2015,20,observed_second_rep03,0.0,-1.0773548669062374,-3235.0141790175753,3002.6240860330513,False,8.309566002977038,8.889912757600316,7.704947790898586e-14,43646.268689032004
2015,20,observed_second_rep04,0.0,-1.4135908497237641,-4233.562946847058,2994.74956869814,False,6.929002507967421,7.9281220531787975,9.725553695716371e-14,43646.0647569579
2015,20,observed_second_rep05,0.0,-1.8799834260361705,-5639.482403669561,2999.551945329257,False,11.44514732136761,13.212316162452959,6.392109064279339e-14,43682.51898889508
2015,20,observed_second_rep06,0.0,-1.8627748612945192,-5590.446557054129,3000.941976147173,False,12.300670935938392,14.0356360278738,9.947598300641403e-14,43675.03776154652
2015,20,observed_second_rep07,0.0,-0.15888748754434417,-476.21558993327824,2997.170652983006,False,10.886208461954025,10.898831078803102,6.525335827234358e-14,43704.07440594146
2015,20,observed_second_rep08,0.0,-1.0987825561177904,-3301.5790746619523,3004.6450013901585,False,10.054236739989415,10.657898292803788,8.348877145181177e-14,43658.74750441702
2015,20,observed_second_rep09,0.0,-0.9434312544356723,-2847.637369405682,3018.2846747164613,False,13.875334841855596,14.320366107778629,7.138734048339757e-14,43649.29645716098
2015,20,observed_both_mean,0.0,-0.8200106037803493,-2462.359898480883,3002.7523685426036,False,3.6609710044554644,3.997179699611571,1.7474910407599964e-13,43668.22306561584
2015,20,observed_both_rep00,0.0,-2.548577435188103,-7655.118477841388,3003.4134512068313,False,6.388636168963008,9.636259640537993,8.559819519859957e-14,43607.165261321934
2015,20,observed_both_rep01,0.0,-0.9235408865622413,-2767.5930041130396,2996.6215705306513,False,9.49924457088977,9.925708455465855,2.4424906541753444e-14,43652.62795625817
2015,20,observed_both_rep02,0.0,-0.11272157329419562,-338.8670069106983,3006.218409811332,False,9.842669079684224,9.849022156227184,4.4297898682543746e-14,43694.39202898953
2015,20,observed_both_rep03,0.0,-1.1512258264369004,-3458.462792147592,3004.0353970964206,False,8.097820787410663,8.760481239138326,7.571721027943568e-14,43630.915312875826
2015,20,observed_both_rep04,0.0,-1.3229408612701035,-3961.419490591718,2994.2634123766884,False,6.725884678001926,7.600970939210968,2.6846580514217067e-14,43641.08080721152
2015,20,observed_both_rep05,0.0,-1.9829660328468295,-5951.168133439778,3000.9349891828997,False,11.721654669996052,13.687731813708199,4.085620730620576e-14,43672.10831374372
2015,20,observed_both_rep06,0.0,-1.9576973477075037,-5877.791387179403,3002.193506629316,False,12.390174160470753,14.30646361308125,1.8773871346411397e-13,43666.077933250075
2015,20,observed_both_rep07,0.0,-0.18932867526320996,-567.6015560835586,2997.9492557874773,False,11.053172285133968,11.071094958772429,2.8699265186560297e-14,43694.0968575744
2015,20,observed_both_rep08,0.0,-1.1363283646318054,-3415.365967379762,3005.495400635121,False,9.57426869322606,10.219889769359456,8.443246102274315e-14,43648.346125053315
2015,20,observed_both_rep09,0.0,-1.0770127241784357,-3252.75109436751,3020.0476726165907,False,13.123637533273316,13.703615737294443,2.708944180085382e-13,43636.67685135848
2015,20,observed_both_poly_mean,0.0,1.97976658908834,5883.650066780941,2972.1045164264597,False,6.1378907992053096,8.09762867284055,1.3894077663390014e-07,43701.06858307844
2015,20,observed_both_wide_mean,0.0,-0.8494438674373369,-2543.96320982513,2994.76720766417,False,1.8133958226124665,2.1741732645759164,4.907185768843192e-14,43613.50053706571
2015,20,reference_original,2.4868995751603507e-14,2.8420797246653335,8370.067197453976,2945.3983546879845,False,2.6991231397137447,6.737831720390633,1.7146284392310918e-12,54952.24996446411
2015,20,reference_first_mean,0.0,2.792058044613264,8224.010582054114,2945.84327341227,False,2.655866202738563,6.553660264983385,1.382449710263245e-12,54952.291977573186
2015,20,reference_second_mean,0.0,1.4441710967695731,4260.305719989128,2950.17710663565,False,2.5678261172478924,3.6106411956202082,1.2434497875801753e-13,54943.364725397376
2015,20,reference_both_mean,0.0,1.3943239872653097,4113.887103847131,2950.6230601319903,False,2.502102424323147,3.474172115054863,6.905587213168474e-14,54943.402264097735
2015,20,reference_both_poly_mean,0.0,3.3071571972067386,9488.136806504006,2869.3900287174474,False,64.34726914630262,69.81591350982079,7.320366535168432e-12,54897.69849641253
2015,20,reference_both_wide_mean,0.0,0.5986093203797717,1762.863402390623,2945.004269608674,False,1.0271815393134027,1.2063480985361688,2.2315482794965646e-14,54757.043761988876
2015,21,observed_original,0.0,2.5157388880992775,8568.246501515076,3406.178444778775,False,6.640755512100123,9.805226588647617,2.653433028854124e-14,66999.7147908976
2015,21,observed_first_mean,0.0,2.080750136578561,7095.26047408822,3410.218419902197,False,6.5734002348718565,8.738160800307707,1.6077918013612802e-07,67002.68026809063
2015,21,observed_first_rep00,0.0,1.942789679402015,6627.314946252976,3411.4839149323775,False,6.5955704105357285,8.48278627973122,8.298605161383144e-08,67004.58749711659
2015,21,observed_first_rep01,0.0,2.2748830194989247,7753.148988333427,3408.4431932934426,False,6.564199544825993,9.151745921028265,1.4460654895742664e-13,67000.29189213544
2015,21,observed_first_rep02,0.0,2.023728710935059,6901.651892267014,3410.622118207914,False,6.692138167294016,8.739877115025454,1.3201102672111276e-07,67008.20719282074
2015,21,observed_first_rep03,0.0,1.8852907672992045,6432.320736165247,3412.085504521875,False,6.547239909350602,8.324400547982414,5.742020131593861e-08,67002.25144467155
2015,21,observed_first_rep04,0.0,2.254367028023277,7683.889449546645,3408.7342024769778,False,6.4685715571628775,9.009656905682128,3.086420008457935e-14,66996.20326387351
2015,21,observed_first_rep05,0.0,2.114600871008918,7209.953290999845,3409.8744591123564,False,6.597875043736234,8.833643465572072,1.8898342935003143e-07,67003.48293007712
2015,21,observed_first_rep06,0.0,2.174621745383017,7413.372479736065,3409.3173963780223,False,6.605331785477794,8.969821653224134,5.051514762044462e-14,67003.16475392408
2015,21,observed_first_rep07,0.0,2.0993886132172923,7158.552437280461,3410.0948881711543,False,6.5345747669650835,8.738291041618297,1.7104724092664725e-07,67000.7108468301
2015,21,observed_first_rep08,0.0,2.0833682484908604,7104.228480577452,3410.238122586783,False,6.536316640361301,8.706528269771239,1.593386623199855e-07,67000.90559455752
2015,21,observed_first_rep09,0.0,2.0321181660297047,6930.280737861491,3410.6319121873926,False,6.606245936417471,8.670998056771436,1.307921721760419e-07,67004.54134793191
2015,21,observed_second_mean,0.0,0.16966391068530046,577.3237364673263,3402.770886879948,False,0.16806897732895704,0.18246189862347184,7.506504445808915e-10,67002.52800030756
2015,21,observed_second_rep00,0.0,0.46824061832086133,1592.8720777124663,3401.883506081028,False,7.069384740225999,7.17900937854875,5.358062882265813e-09,66858.33569913842
2015,21,observed_second_rep01,0.0,0.18314293329055878,623.114842620138,3402.36513288722,False,7.781249210204614,7.798019877211749,5.315676232520161e-10,66936.97427932089
2015,21,observed_second_rep02,0.0,-0.14724824452072455,-501.08966781468837,3403.0075819526123,False,7.103749710027741,7.114590732784959,2.7884967113145365e-09,67071.29602536498
2015,21,observed_second_rep03,0.0,0.2719677525833784,925.3865881343904,3402.594708275361,False,6.116936165798859,6.153919395021486,7.598376372541793e-10,66936.23701379851
2015,21,observed_second_rep04,0.0,-0.4564053479370291,-1552.442950104051,3401.3981224880295,False,6.51074079449657,6.61489371530933,5.643541545197195e-08,66866.77566687032
2015,21,observed_second_rep05,0.0,-1.3937516415720002,-4740.285283108949,3400.919673396527,False,9.573146207656016,10.544418026848339,7.919366527830984e-08,66910.89372429259
2015,21,observed_second_rep06,0.0,-1.0338495138608543,-3516.4555259202125,3401.1903875348303,False,11.069943752348749,11.604366161003911,5.968444835580122e-09,66935.34598678807
2015,21,observed_second_rep07,0.0,-0.8238118919601118,-2802.1490828145215,3401.337612540868,False,8.86230155134304,9.201634568010489,1.4235405632057052e-08,66983.60106337986
2015,21,observed_second_rep08,0.0,0.8930179959425583,3039.2366394116752,3403.446083237375,False,7.279355255056735,7.678095825595366,9.879092849329751e-08,66988.72428775282
2015,21,observed_second_rep09,0.0,2.1170108462292085,7215.348699216648,3408.5430794779163,False,10.775967379190984,13.016834840717038,1.1035616864774056e-13,67111.34744073763
2015,21,observed_both_mean,0.0,-0.26298254623199574,-895.9401445503421,3406.809087949256,False,0.08259331089189265,0.11717322070322453,2.434618229241181e-09,66993.86874342978
2015,21,observed_both_rep00,0.0,-0.10069791084807181,-343.09781286804224,3407.18578151315,False,6.955297000857343,6.9603670354819265,1.247886491917427e-07,66858.63623508136
2015,21,observed_both_rep01,0.0,-0.05613844464404011,-191.1309689947659,3404.6287438328764,False,7.753699521712654,7.75527528419618,1.0874467215593597e-08,66935.06466494768
2015,21,observed_both_rep02,0.0,-0.637056238735059,-2170.788476977892,3407.449090466691,False,6.958632416046861,7.161552741702491,1.7588869805074125e-09,67058.20543350044
2015,21,observed_both_rep03,0.0,-0.3549494292834152,-1209.8608932679297,3408.49919264254,False,5.896312600086823,5.959307148761134,4.8022585463769474e-08,66923.05827307422
2015,21,observed_both_rep04,0.0,-0.7157141821419247,-2436.3227819255326,3403.952966549819,False,6.352001379303453,6.608124774562995,1.622355416674992e-07,66851.82470596588
2015,21,observed_both_rep05,0.0,-1.791437342489605,-6099.560184872112,3404.6134860586153,False,9.34088653900042,10.94551041503353,6.830647159006276e-14,66897.0792854903
2015,21,observed_both_rep06,0.0,-1.3724276957035637,-4672.432917446214,3404.3271197711824,False,10.842993659976917,11.784772549944014,9.714724287512855e-08,66923.81638962647
2015,21,observed_both_rep07,0.0,-1.2369048878650093,-4212.167673615509,3405.251921309122,False,8.909269408029184,9.67423625884136,9.146195090181664e-08,66966.38341595122
2015,21,observed_both_rep08,0.0,0.46218619976725595,1574.8742008932757,3407.504205837632,False,7.064874762856092,7.171682804483741,1.6464982710573395e-09,66989.87732464686
2015,21,observed_both_rep09,0.0,1.6315664824988716,5568.193584911148,3412.9982147682636,False,10.070334654370939,11.401339247777809,1.5294709942992313e-13,67116.14185495772
2015,21,observed_both_poly_mean,0.0,-2.520773772921229,-8555.886212040617,3393.8298788927787,False,7.465070372306168,10.642220579429932,1.0919043447188415e-13,66824.20072122585
2015,21,observed_both_wide_mean,0.0,-0.2397570754822653,-814.6112372596452,3397.6219133975037,False,0.07633829942007142,0.10508002704197575,1.7217165471095086e-09,66812.63331818374
2015,21,reference_original,6.089573290068984e-14,0.20417730885973395,678.6448553392132,3323.829155543683,False,2.318581292934216,2.3394254796608176,5.732391827883987e-08,75675.58772471522
2015,21,reference_first_mean,0.0,0.14949902624225386,496.97175928415027,3324.267674440168,False,2.265465350618623,2.276640330042314,4.1547665752261764e-08,75677.69662108703
2015,21,reference_second_mean,0.0,0.8732612257706401,2903.3077406567195,3324.790482216471,False,0.18046312083695507,0.5617557050541755,1.402268768879722e-07,75583.36016449021
2015,21,reference_both_mean,0.0,0.8185800966604159,2721.875956118846,3325.2290559453377,False,0.15960073616100856,0.4946374234852965,1.0917734383220079e-07,75585.45287382898
2015,21,reference_both_poly_mean,0.0,-10.062556071131525,-33158.32390691154,3293.883951695984,False,40.16927317698158,90.79679051931453,8.624178704508267e-09,74291.87933236096
2015,21,reference_both_wide_mean,0.0,0.7020645778426633,2328.4862638650734,3316.7217320346313,False,0.0993281077465145,0.345775443477213,1.1069043454048355e-07,75150.84358834843
2015,22,observed_original,0.0,1.425381870113801,5354.838953971087,3756.937900202061,False,10.931874955802348,11.947731693626906,2.4913404672588513e-13,85738.03666028296
2015,22,observed_first_mean,0.0,1.0269971751369689,3861.7456273835337,3760.3471239094997,False,9.705571869466436,10.232933468336093,4.39648317751562e-14,85756.37142983369
2015,22,observed_first_rep00,0.0,0.9373111043635964,3525.224625392471,3761.1042012846324,False,9.388569022271358,9.827845075453011,2.41140440948584e-13,85761.83624612696
2015,22,observed_first_rep01,0.0,1.1635913958665838,4374.025722359701,3759.2063900205176,False,10.180007985931724,10.856980454199096,2.5002222514558525e-13,85748.65445776525
2015,22,observed_first_rep02,0.0,1.1714020989662859,4403.1392365981455,3758.996033798377,False,9.809315624167219,10.49540706289853,1.8074430840897548e-13,85756.69420463599
2015,22,observed_first_rep03,0.0,0.7800757988715422,2934.9678003414083,3762.5023975205827,False,9.122196857026783,9.42645598301932,1.3233858453531866e-13,85765.30976597605
2015,22,observed_first_rep04,0.0,0.983467493204216,3698.546273556788,3760.8324829082458,False,9.933791862641115,10.417396017735808,4.6629367034256575e-14,85751.17108441192
2015,22,observed_first_rep05,0.0,1.0985812673795432,4130.209939801546,3759.710567381283,False,9.849059893182385,10.452500293701007,9.769962616701378e-14,85754.49317456706
2015,22,observed_first_rep06,0.0,1.1561808037247647,4346.184205860108,3759.218905831738,False,10.012051197127336,10.680428222578158,8.970602038971265e-14,85751.97157928026
2015,22,observed_first_rep07,0.0,0.9722969518426023,3656.5607727382226,3760.855673462974,False,9.666734626903544,10.139415308184752,1.865174681370263e-14,85756.34705114271
2015,22,observed_first_rep08,0.0,0.9624444464542397,3619.5933681053248,3760.9432288623534,False,9.629104408311274,10.092254064566578,6.838973831690964e-14,85756.98746710276
2015,22,observed_first_rep09,0.0,1.0413215866665133,3915.442566462816,3760.1892229397504,False,9.651101806847851,10.193277130276684,1.0480505352461478e-13,85757.79883323306
2015,22,observed_second_mean,0.0,1.0388033113978348,3901.9300287666397,3756.2957786166917,False,1.8843950340065638,2.423951193892117,4.785061236134425e-14,85495.73801145033
2015,22,observed_second_rep00,0.0,2.5045543925059506,9398.154463568873,3752.710075352621,False,6.5293672062923545,9.66576355880278,1.2014000905224975e-13,85267.99432618546
2015,22,observed_second_rep01,0.0,1.2164775591719472,4567.409640358911,3754.756661023349,False,7.127293627318127,7.867202453302596,2.930988785010413e-14,85387.09358959601
2015,22,observed_second_rep02,0.0,0.366190101301809,1375.0863298528448,3755.157690936708,False,8.154543645298126,8.221591240443841,9.126033262418787e-14,85598.11521914636
2015,22,observed_second_rep03,0.0,1.3563406684813915,5093.37970255666,3755.3905831681736,False,7.075398779330362,7.995228783818636,1.0669243266647754e-13,85415.92898637085
2015,22,observed_second_rep04,0.0,1.4095530402612737,5285.810090795975,3750.150288616324,False,7.734768840978425,8.728188727633325,1.0602629885170245e-13,85248.87595226426
2015,22,observed_second_rep05,0.0,1.4864583619650646,5581.54544918533,3755.096910568313,False,11.463449719790814,12.568228950718746,1.1294591928390219e-07,85280.93535472885
2015,22,observed_second_rep06,0.0,1.5773735950573717,5925.292270246142,3756.6078698565693,False,12.47402089018033,13.71807461937244,1.1881798316071279e-07,85340.88844711847
2015,22,observed_second_rep07,0.0,0.022961314345689855,86.26005518956983,3756.7586252252677,False,9.819358754328068,9.819622365306309,2.210460953167015e-09,85446.12960421658
2015,22,observed_second_rep08,0.0,1.5005205091228235,5641.954980895617,3760.1691231476766,False,6.397159732860099,7.522940632009208,1.233457780358549e-13,85549.34018384914
2015,22,observed_second_rep09,0.0,2.834241458741506,10657.245137106725,3760.498559617196,False,11.053692245907115,15.070154569131706,5.799805080641818e-13,85858.85676906808
2015,22,observed_both_mean,0.0,0.6441939548904564,2421.932268229872,3759.705201877322,False,1.8447759003790671,2.052268826137771,1.6399919450238443e-07,85513.74431709768
2015,22,observed_both_rep00,0.0,2.019518033391119,7586.616163849378,3756.8754327879155,False,6.715743686263792,8.754970229859758,1.8485213360008856e-13,85291.41924188995
2015,22,observed_both_rep01,0.0,0.9572677392157504,3596.375409586197,3757.0253074442885,False,7.167675215526787,7.625855977798404,1.5650781610802855e-07,85397.50052185866
2015,22,observed_both_rep02,0.0,0.11509832758266353,432.44768531154597,3757.2152292255223,False,7.990946906267032,7.997570718773195,1.0258460747536446e-13,85616.52843579107
2015,22,observed_both_rep03,0.0,0.7161588711397646,2693.3818095865977,3760.953237008894,False,6.9787855178443605,7.2352272822004515,1.532416782426549e-07,85442.70787042829
2015,22,observed_both_rep04,0.0,0.9711838189085514,3645.7570101205347,3754.040934876027,False,7.659902266086184,8.131501271141083,1.6795492929766453e-07,85261.73368041485
2015,22,observed_both_rep05,0.0,1.164534534784673,4376.0154913956885,3757.869162078112,False,12.17245346912087,12.850523810473947,1.9381546589869458e-08,85296.91732030931
2015,22,observed_both_rep06,0.0,1.3117754990233306,4930.624281028205,3758.8893204027177,False,12.961166394461342,13.821543874380296,1.0411360418238758e-07,85354.45652406749
2015,22,observed_both_rep07,0.0,-0.42381915025338757,-1593.8672839475391,3760.6771755447166,False,10.09320755646821,10.183018892528962,4.354949512119788e-09,85442.55327849595
2015,22,observed_both_rep08,0.0,1.0413147600329278,3919.569561188686,3764.176390063702,False,6.320877836851134,6.863046051582351,9.094986830326945e-08,85567.93823335477
2015,22,observed_both_rep09,0.0,2.4501193379609942,9220.960029593736,3763.7524931185917,False,9.978634412763594,12.980176797888804,4.67847982577041e-13,85878.58732586502
2015,22,observed_both_poly_mean,0.0,-3.5694545283171073,-13374.970195455386,3746.6584493942405,False,6.346063065129037,12.716565879990789,8.992806499463768e-14,84974.41863615207
2015,22,observed_both_wide_mean,0.0,0.5429776320541301,2037.7304936586881,3752.9427801008974,False,0.6972485083940317,0.8446608628495869,1.2117091721663975e-07,85228.43948005486
2015,22,reference_original,-3.3306690738754696e-15,-1.8027823856556433,-6513.1680932775635,3612.621072675271,False,1.1103370435725908,2.735349208587717,5.295763827461997e-14,91546.8241491589
2015,22,reference_first_mean,0.0,-1.8020768522192783,-6510.573968804287,3612.596100708764,False,1.0439561937071908,2.6676966843594623,7.582823258189819e-14,91548.87183394888
2015,22,reference_second_mean,0.0,-0.09017672431030045,-325.6775129816554,3611.5361933823506,False,1.511575457144364,1.515641377948032,1.7928123763333303e-08,91543.81728900086
2015,22,reference_both_mean,0.0,-0.0895174771427109,-323.2943926075709,3611.51149743467,False,1.4293786262059216,1.4333853155629195,1.7495544943346708e-08,91545.86970815058
2015,22,reference_both_poly_mean,0.0,-9.784923693288611,-34881.62844530716,3563.6328975015836,False,35.465944696569295,83.33831053830971,2.9141622448491944e-10,88855.37734017173
2015,22,reference_both_wide_mean,0.0,0.40563726035185815,1461.5430631738025,3603.128895474155,False,0.45938303503530364,0.5416538285281842,4.923075058727022e-09,90992.67502837843
