truth_model,study_scenario,background_toy_index,mass_mev,factor_previous,factor_current,lml_previous,lml_current,delta_lml,lml_tolerance,regression_beyond_tolerance
gengamma,2021_10pct,1,230,9,12,1554.304791919663,1563.9866194941592,9.681827574496083,0.0015639866194941592,False
gengamma,2021_10pct,1,250,9,12,1549.4387490798338,1556.314751296912,6.876002217078167,0.0015563147512969119,False
gengamma,2021_10pct,2,50,9,12,1643.671294481276,1643.6713068332754,1.2351999430393334e-05,0.0016436713068332753,False
gengamma,2021_10pct,2,70,9,12,1614.8780068599235,1617.5398303518934,2.661823491969926,0.0016175398303518934,False
gengamma,2021_10pct,2,90,9,12,1597.1967338307531,1605.1306248893525,7.933891058599329,0.0016051306248893525,False
gengamma,2021_10pct,2,110,9,12,1585.836052677858,1598.85678552742,13.02073284956191,0.0015988567855274199,False
gengamma,2021_10pct,2,130,9,12,1572.2254956674533,1588.3475743479603,16.122078680507002,0.0015883475743479602,False
gengamma,2021_10pct,2,150,9,12,1557.1400179566067,1574.0118624793486,16.871844522741867,0.0015740118624793485,False
gengamma,2021_10pct,2,170,9,12,1545.3602218966869,1560.8072489182928,15.44702702160589,0.0015608072489182927,False
gengamma,2021_10pct,2,190,9,12,1546.911570485664,1560.1283077437283,13.216737258064313,0.0015601283077437283,False
gengamma,2021_10pct,2,210,9,12,1551.3437398832343,1562.6074775345355,11.263737651301199,0.0015626074775345355,False
gengamma,2021_10pct,2,230,9,12,1529.5268976944276,1538.1185893251318,8.59169163070419,0.0015381185893251317,False
gengamma,2021_10pct,2,250,9,12,1519.5634669608676,1524.9780487200674,5.414581759199791,0.0015249780487200672,False
gengamma,2021_10pct,3,50,9,12,1651.785307346184,1651.785312801874,5.455689915834228e-06,0.0016517853128018738,False
gengamma,2021_10pct,3,70,9,12,1624.7978620793876,1625.2051334007622,0.40727132137453737,0.001625205133400762,False
gengamma,2021_10pct,3,90,9,12,1603.5373126812588,1609.718513341836,6.181200660577133,0.0016097185133418358,False
gengamma,2021_10pct,3,110,9,12,1593.4295167608957,1604.8561545011637,11.426637740268006,0.0016048561545011636,False
gengamma,2021_10pct,3,130,9,12,1585.714895662339,1600.5108746186263,14.7959789562874,0.0016005108746186263,False
gengamma,2021_10pct,3,150,9,12,1563.8380268900917,1578.4981912041717,14.66016431408002,0.0015784981912041716,False
gengamma,2021_10pct,3,170,9,12,1552.5295409361645,1567.3875817695423,14.8580408333778,0.0015673875817695422,False
gengamma,2021_10pct,3,190,9,12,1551.00047169782,1563.7406498666328,12.74017816881269,0.0015637406498666328,False
gengamma,2021_10pct,3,210,9,12,1536.8051139437814,1546.924000850516,10.118886906734588,0.001546924000850516,False
gengamma,2021_10pct,3,230,9,12,1532.8138707052676,1540.6083416213228,7.794470916055161,0.0015406083416213228,False
gengamma,2021_10pct,3,250,9,12,1525.7624519971098,1530.9672050020183,5.204753004908525,0.0015309672050020182,False
gengamma,2021_10pct,4,50,9,12,1648.764030953262,1648.7640328914256,1.9381636775506195e-06,0.0016487640328914255,False
gengamma,2021_10pct,4,70,9,12,1621.1122430042822,1622.8140345587085,1.701791554426336,0.0016228140345587085,False
gengamma,2021_10pct,4,90,9,12,1601.731871370987,1609.8341739679945,8.102302597007565,0.0016098341739679944,False
gengamma,2021_10pct,4,110,9,12,1589.2890436221064,1604.57170851107,15.282664888963609,0.0016045717085110699,False
gengamma,2021_10pct,4,130,9,12,1576.0857535763353,1593.4083812098224,17.322627633487173,0.0015934083812098223,False
gengamma,2021_10pct,4,150,9,12,1560.7741303607925,1579.7141969410138,18.940066580221355,0.0015797141969410137,False
gengamma,2021_10pct,4,170,9,12,1560.7171358305072,1577.9147607607615,17.19762493025428,0.0015779147607607614,False
gengamma,2021_10pct,4,190,9,12,1549.051794194625,1564.862697062831,15.810902868206085,0.001564862697062831,False
gengamma,2021_10pct,4,210,9,12,1538.7592344519271,1552.008972473173,13.249738021245776,0.0015520089724731729,False
gengamma,2021_10pct,4,230,9,12,1537.1266754490798,1547.3314280648574,10.20475261577758,0.0015473314280648573,False
gengamma,2021_10pct,4,250,9,12,1528.607752185398,1535.8570901535902,7.249337968192094,0.0015358570901535902,False
gengamma,2021_10pct,5,50,9,12,1655.471201521242,1655.4712016463511,1.2510918168118224e-07,0.001655471201646351,False
gengamma,2021_10pct,5,70,9,12,1629.0720353583645,1629.7287490120118,0.6567136536473299,0.0016297287490120117,False
gengamma,2021_10pct,5,90,9,12,1606.6326852911016,1615.6352804842468,9.002595193145225,0.0016156352804842468,False
gengamma,2021_10pct,5,110,9,12,1591.5172633614093,1608.1313232936104,16.614059932201144,0.0016081313232936103,False
gengamma,2021_10pct,5,130,9,12,1580.883937420945,1600.5621090732411,19.678171652296214,0.0016005621090732411,False
gengamma,2021_10pct,5,150,9,12,1564.161646199613,1583.635261224945,19.473615025332037,0.001583635261224945,False
gengamma,2021_10pct,5,170,9,12,1558.1402518975278,1577.3163822411725,19.176130343644672,0.0015773163822411724,False
gengamma,2021_10pct,5,190,9,12,1559.3644695575788,1577.7864049565287,18.421935398949927,0.0015777864049565287,False
gengamma,2021_10pct,5,210,9,12,1548.2113120458912,1562.852336735344,14.641024689452706,0.0015628523367353438,False
gengamma,2021_10pct,5,230,9,12,1537.7314060448953,1547.8973848809114,10.165978836016166,0.0015478973848809113,False
gengamma,2021_10pct,5,250,9,12,1532.1959310721315,1540.5901180897329,8.394187017601325,0.0015405901180897328,False
gengamma,2021_10pct,6,50,9,12,1659.6272004006016,1659.6271980557333,-2.3448683350579813e-06,0.0016596272004006016,False
gengamma,2021_10pct,6,70,9,12,1627.5427289504903,1629.0325596942628,1.4898307437724725,0.0016290325596942626,False
gengamma,2021_10pct,6,90,9,12,1615.3713640759197,1624.2927179746412,8.921353898721463,0.0016242927179746412,False
gengamma,2021_10pct,6,110,9,12,1596.4913934033852,1611.1183410549338,14.626947651548562,0.0016111183410549338,False
gengamma,2021_10pct,6,130,9,12,1585.1096980793536,1602.2750458194778,17.16534774012416,0.0016022750458194778,False
gengamma,2021_10pct,6,150,9,12,1569.0494733280918,1587.0951217795953,18.04564845150344,0.0015870951217795953,False
gengamma,2021_10pct,6,170,9,12,1563.6443427856125,1580.249941469005,16.6055986833926,0.001580249941469005,False
gengamma,2021_10pct,6,190,9,12,1551.537052051141,1566.7587797693332,15.221727718192142,0.001566758779769333,False
gengamma,2021_10pct,6,210,9,12,1548.6258707377986,1561.0324716013463,12.406600863547737,0.0015610324716013463,False
gengamma,2021_10pct,6,230,9,12,1531.9935040890457,1541.777090676238,9.783586587192303,0.001541777090676238,False
gengamma,2021_10pct,6,250,9,12,1533.749042701765,1540.7699742719212,7.0209315701563355,0.0015407699742719212,False
gengamma,2021_10pct,7,50,9,12,1638.6535933608568,1638.6535936003245,2.3946768124005757e-07,0.0016386535936003244,False
gengamma,2021_10pct,7,70,9,12,1609.9246318272046,1610.856549210884,0.9319173836793198,0.001610856549210884,False
gengamma,2021_10pct,7,90,9,12,1593.9777478469814,1601.56696964582,7.589221798838707,0.00160156696964582,False
gengamma,2021_10pct,7,110,9,12,1577.5579241626892,1590.4985715796383,12.940647416949105,0.0015904985715796383,False
gengamma,2021_10pct,7,130,9,12,1570.6596161321418,1587.3278393727132,16.66822324057148,0.0015873278393727132,False
gengamma,2021_10pct,7,150,9,12,1551.8047661411545,1569.459922297346,17.65515615619165,0.001569459922297346,False
gengamma,2021_10pct,7,170,9,12,1545.322522180279,1560.9280994550595,15.605577274780444,0.0015609280994550595,False
gengamma,2021_10pct,7,190,9,12,1538.5848534027386,1552.6707724096373,14.08591900689862,0.0015526707724096373,False
gengamma,2021_10pct,7,210,9,12,1527.0569178380376,1538.4749533985316,11.41803556049399,0.0015384749533985315,False
gengamma,2021_10pct,7,230,9,12,1533.503328617785,1541.7799541546578,8.27662553687287,0.0015417799541546577,False
gengamma,2021_10pct,7,250,9,12,1528.0098295030696,1533.717261877501,5.7074323744313915,0.0015337172618775008,False
gengamma,2021_10pct,8,50,9,12,1645.7274427605128,1645.72744024408,-2.516432687116321e-06,0.0016457274427605128,False
gengamma,2021_10pct,8,70,9,12,1616.5896840185112,1618.6438842167615,2.054200198250328,0.0016186438842167616,False
gengamma,2021_10pct,8,90,9,12,1600.0442470749913,1608.4651214107143,8.420874335723056,0.0016084651214107143,False
gengamma,2021_10pct,8,110,9,12,1579.092861360437,1593.8546714760369,14.761810115599928,0.0015938546714760367,False
gengamma,2021_10pct,8,130,9,12,1574.0970817088728,1591.3397436798973,17.242661971024518,0.0015913397436798972,False
gengamma,2021_10pct,8,150,9,12,1561.4603031207423,1579.15400040058,17.69369727983758,0.0015791540004005799,False
gengamma,2021_10pct,8,170,9,12,1556.5009733858928,1571.9527725993698,15.451799213476988,0.0015719527725993698,False
gengamma,2021_10pct,8,190,9,12,1538.108542391289,1552.8642408370256,14.755698445736698,0.0015528642408370256,False
gengamma,2021_10pct,8,210,9,12,1538.947973772281,1550.7647076601772,11.816733887896135,0.0015507647076601773,False
gengamma,2021_10pct,8,230,9,12,1524.2866528312695,1533.1838569427182,8.897204111448673,0.0015331838569427182,False
gengamma,2021_10pct,8,250,9,12,1519.7427906414284,1526.3406972503235,6.597906608895073,0.0015263406972503234,False
gengamma,2021_10pct,9,50,9,12,1636.5197616255948,1636.5197548544122,-6.77118259773124e-06,0.0016365197616255947,False
gengamma,2021_10pct,9,70,9,12,1606.8914403582396,1607.3293016103737,0.4378612521340983,0.0016073293016103736,False
gengamma,2021_10pct,9,90,9,12,1584.5479278460484,1590.1516030154526,5.603675169404141,0.0015901516030154524,False
gengamma,2021_10pct,9,110,9,12,1573.6138621175214,1584.529025458005,10.91516334048356,0.001584529025458005,False
gengamma,2021_10pct,9,130,9,12,1570.9703698741105,1583.814702698649,12.84433282453847,0.0015838147026986488,False
gengamma,2021_10pct,9,150,9,12,1546.9457258588077,1560.6922635758526,13.74653771704493,0.0015606922635758526,False
gengamma,2021_10pct,9,170,9,12,1543.0588565365224,1556.0411377740588,12.982281237536426,0.0015560411377740588,False
gengamma,2021_10pct,9,190,9,12,1536.114453257429,1546.1916274375249,10.07717418009588,0.0015461916274375248,False
gengamma,2021_10pct,9,210,9,12,1530.5500465832608,1538.856338927032,8.306292343771247,0.001538856338927032,False
gengamma,2021_10pct,9,230,9,12,1517.068379566379,1523.9344161180495,6.866036551670504,0.0015239344161180495,False
gengamma,2021_10pct,9,250,9,12,1514.9756403015556,1519.1142890732644,4.1386487717088585,0.0015191142890732645,False
gengamma,2021_10pct_x10,0,50,9,12,2067.5221540411635,2067.522190533493,3.649232940006186e-05,0.0020675221905334927,False
gengamma,2021_10pct_x10,0,70,9,12,2029.1603585472456,2033.3487688519872,4.1884103047416374,0.002033348768851987,False
gengamma,2021_10pct_x10,0,90,9,12,2009.492126957624,2023.1392571838385,13.647130226214585,0.002023139257183838,False
gengamma,2021_10pct_x10,0,110,9,12,2003.1685816256131,2021.615772825965,18.44719120035188,0.0020216157728259647,False
gengamma,2021_10pct_x10,0,130,9,12,1980.0650970885367,1999.8412737246856,19.776176636148875,0.0019998412737246853,False
gengamma,2021_10pct_x10,0,150,9,12,1966.8767698059671,1986.5993437379468,19.722573931979696,0.001986599343737947,False
gengamma,2021_10pct_x10,0,170,9,12,1953.768465712064,1973.545962397377,19.777496685313054,0.001973545962397377,False
gengamma,2021_10pct_x10,0,190,9,12,1933.3409628236227,1952.133332255064,18.79236943144133,0.001952133332255064,False
gengamma,2021_10pct_x10,0,210,9,12,1925.553050815,1942.2045909208284,16.651540105828417,0.0019422045909208284,False
gengamma,2021_10pct_x10,0,230,9,12,1905.5831657261376,1919.8642999901003,14.281134263962713,0.0019198642999901003,False
gengamma,2021_10pct_x10,0,250,9,12,1894.3006537813817,1906.451203442615,12.150549661233299,0.001906451203442615,False
gengamma,2021_10pct_x10,1,50,9,12,2065.2187702357446,2065.2189047350266,0.00013449928201225703,0.0020652189047350267,False
gengamma,2021_10pct_x10,1,70,9,12,2031.2915846372928,2037.7834945418977,6.491909904604881,0.0020377834945418975,False
gengamma,2021_10pct_x10,1,90,9,12,2009.0765575286796,2023.4600385319957,14.383481003316092,0.0020234600385319957,False
gengamma,2021_10pct_x10,1,110,9,12,1990.1606871268473,2009.9585492731967,19.797862146349416,0.0020099585492731964,False
gengamma,2021_10pct_x10,1,130,9,12,1982.278119655335,2003.433347324807,21.15522766947197,0.002003433347324807,False
gengamma,2021_10pct_x10,1,150,9,12,1964.765193262564,1986.3679997350048,21.60280647244076,0.0019863679997350046,False
gengamma,2021_10pct_x10,1,170,9,12,1948.802066101242,1969.6978611306972,20.895795029455257,0.001969697861130697,False
gengamma,2021_10pct_x10,1,190,9,12,1928.6659626550577,1948.7145981883857,20.048635533328024,0.0019487145981883856,False
gengamma,2021_10pct_x10,1,210,9,12,1924.762874992504,1942.9035069240151,18.140631931511052,0.001942903506924015,False
gengamma,2021_10pct_x10,1,230,9,12,1905.0586310541585,1921.222710123761,16.16407906960262,0.001921222710123761,False
gengamma,2021_10pct_x10,1,250,9,12,1898.2186332074089,1911.3602117269004,13.141578519491532,0.0019113602117269003,False
gengamma,2021_10pct_x10,2,50,9,12,2085.424840262086,2085.4249156874457,7.542535968241282e-05,0.002085424915687446,False
gengamma,2021_10pct_x10,2,70,9,12,2051.796305259511,2057.609098425345,5.812793165834137,0.002057609098425345,False
gengamma,2021_10pct_x10,2,90,9,12,2031.7225519414903,2042.68810709947,10.96555515797968,0.00204268810709947,False
gengamma,2021_10pct_x10,2,110,9,12,2017.2709122446615,2030.162798551064,12.891886306402512,0.002030162798551064,False
gengamma,2021_10pct_x10,2,130,9,12,1997.4793942098495,2012.7041900749396,15.224795865090073,0.0020127041900749394,False
gengamma,2021_10pct_x10,2,150,9,12,1984.394518497556,2000.541003088809,16.146484591253056,0.002000541003088809,False
gengamma,2021_10pct_x10,2,170,9,12,1970.001048261533,1986.755733913564,16.754685652030957,0.001986755733913564,False
gengamma,2021_10pct_x10,2,190,9,12,1955.4736041354931,1970.8834675675016,15.409863432008478,0.0019708834675675013,False
gengamma,2021_10pct_x10,2,210,9,12,1947.0066393297575,1959.768596002339,12.761956672581618,0.001959768596002339,False
gengamma,2021_10pct_x10,2,230,9,12,1930.7622198398112,1941.3306007186447,10.568380878833523,0.0019413306007186448,False
gengamma,2021_10pct_x10,2,250,9,12,1919.596600063768,1929.3171116523347,9.720511588566751,0.0019293171116523346,False
gengamma,2021_10pct_x10,3,50,9,12,2094.987189813693,2094.9874385842363,0.00024877054329408566,0.002094987438584236,False
gengamma,2021_10pct_x10,3,70,9,12,2057.794926813265,2063.793220278524,5.998293465258939,0.002063793220278524,False
gengamma,2021_10pct_x10,3,90,9,12,2037.6613856459117,2051.014594273255,13.35320862734352,0.002051014594273255,False
gengamma,2021_10pct_x10,3,110,9,12,2017.369464761482,2036.0579945589109,18.688529797428828,0.002036057994558911,False
gengamma,2021_10pct_x10,3,130,9,12,2006.055174745078,2026.9458466817523,20.89067193667438,0.002026945846681752,False
gengamma,2021_10pct_x10,3,150,9,12,1984.115921897105,2004.587780078316,20.47185818121102,0.0020045877800783157,False
gengamma,2021_10pct_x10,3,170,9,12,1967.289547388472,1988.05417088161,20.764623493137833,0.00198805417088161,False
gengamma,2021_10pct_x10,3,190,9,12,1961.2909819770723,1980.302426888194,19.01144491112177,0.001980302426888194,False
gengamma,2021_10pct_x10,3,210,9,12,1943.759753876154,1960.4514262581831,16.691672382029083,0.001960451426258183,False
gengamma,2021_10pct_x10,3,230,9,12,1923.8038399594957,1938.304120088124,14.50028012862822,0.0019383041200881238,False
gengamma,2021_10pct_x10,3,250,9,12,1917.3039684172315,1929.4300128449784,12.12604442774682,0.0019294300128449783,False
gengamma,2021_10pct_x10,4,50,9,12,2062.756202683657,2062.7561403186287,-6.23650284978794e-05,0.002062756202683657,False
gengamma,2021_10pct_x10,4,70,9,12,2023.441995284267,2029.8291721566384,6.387176872371356,0.0020298291721566383,False
gengamma,2021_10pct_x10,4,90,9,12,1997.8831021768533,2012.551101785239,14.667999608385799,0.002012551101785239,False
gengamma,2021_10pct_x10,4,110,9,12,1991.6480318062872,2010.2335484619557,18.58551665566847,0.0020102335484619557,False
gengamma,2021_10pct_x10,4,130,9,12,1980.4539826100308,2000.6833011318736,20.229318521842742,0.0020006833011318734,False
gengamma,2021_10pct_x10,4,150,9,12,1957.4337651028616,1978.6907192447975,21.25695414193592,0.0019786907192447974,False
gengamma,2021_10pct_x10,4,170,9,12,1952.0036489675697,1972.2888269288724,20.28517796130268,0.001972288826928872,False
gengamma,2021_10pct_x10,4,190,9,12,1938.2211444171312,1957.673439291103,19.452294873971823,0.001957673439291103,False
gengamma,2021_10pct_x10,4,210,9,12,1921.5100733893348,1939.8045653757456,18.294491986410776,0.0019398045653757454,False
gengamma,2021_10pct_x10,4,230,9,12,1912.6467482030353,1928.7315422603344,16.084794057299177,0.0019287315422603344,False
gengamma,2021_10pct_x10,4,250,9,12,1887.678243914959,1901.2080380477896,13.529794132830602,0.0019012080380477895,False
gengamma,2021_10pct_x10,5,50,9,12,2087.5548816379123,2087.5550993688953,0.00021773098296762328,0.002087555099368895,False
gengamma,2021_10pct_x10,5,70,9,12,2046.3879689286784,2052.5600612932785,6.172092364600076,0.0020525600612932783,False
gengamma,2021_10pct_x10,5,90,9,12,2026.0391050654,2037.6935045572131,11.654399491813138,0.002037693504557213,False
gengamma,2021_10pct_x10,5,110,9,12,2011.7403126386644,2025.10309966234,13.362787023675537,0.00202510309966234,False
gengamma,2021_10pct_x10,5,130,9,12,2001.5961896912056,2015.338932028139,13.742742336933361,0.002015338932028139,False
gengamma,2021_10pct_x10,5,150,9,12,1977.995650132965,1992.312688131748,14.317037998783007,0.0019923126881317478,False
gengamma,2021_10pct_x10,5,170,9,12,1965.8492469243392,1979.6203974571415,13.771150532802267,0.0019796203974571415,False
gengamma,2021_10pct_x10,5,190,9,12,1959.9967276955383,1972.5440296361855,12.54730194064723,0.0019725440296361856,False
gengamma,2021_10pct_x10,5,210,9,12,1941.5504891517016,1954.1304451432784,12.579955991576753,0.0019541304451432782,False
gengamma,2021_10pct_x10,5,230,9,12,1929.456163942412,1941.3176961311492,11.861532188737101,0.0019413176961311492,False
gengamma,2021_10pct_x10,5,250,9,12,1917.805558672607,1929.3371710009017,11.531612328294614,0.0019293371710009015,False
gengamma,2021_10pct_x10,6,50,9,12,2062.4891986385014,2062.4891405043086,-5.813419284095289e-05,0.0020624891986385013,False
gengamma,2021_10pct_x10,6,70,9,12,2029.5041051816984,2033.442758929263,3.938653747564558,0.0020334427589292626,False
gengamma,2021_10pct_x10,6,90,9,12,2007.8862243274689,2020.4280450279011,12.541820700432254,0.002020428045027901,False
gengamma,2021_10pct_x10,6,110,9,12,1991.7836146729903,2010.3360124042483,18.552397731257997,0.0020103360124042484,False
gengamma,2021_10pct_x10,6,130,9,12,1980.6130604405585,2000.887463698466,20.27440325790758,0.002000887463698466,False
gengamma,2021_10pct_x10,6,150,9,12,1965.1121412168925,1985.3790787724708,20.26693755557835,0.001985379078772471,False
gengamma,2021_10pct_x10,6,170,9,12,1946.4309710747816,1966.810166577634,20.379195502852326,0.001966810166577634,False
gengamma,2021_10pct_x10,6,190,9,12,1930.9186754251311,1949.983201495555,19.06452607042388,0.001949983201495555,False
gengamma,2021_10pct_x10,6,210,9,12,1933.3818216285792,1950.5340317077544,17.15221007917512,0.0019505340317077543,False
gengamma,2021_10pct_x10,6,230,9,12,1919.097815154152,1933.5750578648856,14.477242710733663,0.0019335750578648855,False
gengamma,2021_10pct_x10,6,250,9,12,1904.6572297744049,1915.725642840379,11.068413065974028,0.0019157256428403789,False
gengamma,2021_10pct_x10,7,50,9,12,2051.670930349685,2051.670903158567,-2.7191118078917498e-05,0.002051670930349685,False
gengamma,2021_10pct_x10,7,70,9,12,2022.7789164975904,2026.0474653833191,3.2685488857287055,0.002026047465383319,False
gengamma,2021_10pct_x10,7,90,9,12,1999.336005491884,2010.5914543714116,11.255448879527648,0.0020105914543714115,False
gengamma,2021_10pct_x10,7,110,9,12,1983.3582836152164,2001.168210092162,17.809926476945748,0.002001168210092162,False
gengamma,2021_10pct_x10,7,130,9,12,1975.5294821308717,1995.6753222803363,20.145840149464675,0.0019956753222803362,False
gengamma,2021_10pct_x10,7,150,9,12,1955.389640194893,1976.164113733739,20.774473538845996,0.001976164113733739,False
gengamma,2021_10pct_x10,7,170,9,12,1944.242601211979,1963.8575883092376,19.614987097258563,0.0019638575883092375,False
gengamma,2021_10pct_x10,7,190,9,12,1929.8506137030415,1948.0805242151596,18.229910512118067,0.0019480805242151596,False
gengamma,2021_10pct_x10,7,210,9,12,1920.0808842937188,1935.9525272452015,15.871642951482727,0.0019359525272452014,False
gengamma,2021_10pct_x10,7,230,9,12,1892.1548505934695,1905.219322216176,13.064471622706378,0.0019052193222161757,False
gengamma,2021_10pct_x10,7,250,9,12,1888.6709030865084,1898.991912708654,10.321009622145539,0.0018989919127086537,False
gengamma,2021_10pct_x10,8,50,9,12,2076.9804267414397,2076.9804367161923,9.974752629204886e-06,0.0020769804367161923,False
gengamma,2021_10pct_x10,8,70,9,12,2041.4843664621776,2046.018728437196,4.534361975018328,0.0020460187284371957,False
gengamma,2021_10pct_x10,8,90,9,12,2028.4098580224031,2041.3103826527667,12.900524630363634,0.002041310382652767,False
gengamma,2021_10pct_x10,8,110,9,12,2001.6166874984992,2019.2652381725857,17.648550674086437,0.0020192652381725855,False
gengamma,2021_10pct_x10,8,130,9,12,1994.1224739843956,2015.6054148119656,21.48294082757002,0.0020156054148119653,False
gengamma,2021_10pct_x10,8,150,9,12,1966.8825242505452,1988.675201905528,21.792677654982754,0.001988675201905528,False
gengamma,2021_10pct_x10,8,170,9,12,1958.7774730071692,1978.9393511978265,20.161878190657262,0.0019789393511978263,False
gengamma,2021_10pct_x10,8,190,9,12,1946.9866053755063,1965.641075881516,18.654470506009602,0.0019656410758815157,False
gengamma,2021_10pct_x10,8,210,9,12,1940.5956392428911,1956.3866863029043,15.79104706001317,0.0019563866863029043,False
gengamma,2021_10pct_x10,8,230,9,12,1918.930348971331,1932.6668408457952,13.736491874464264,0.001932666840845795,False
gengamma,2021_10pct_x10,8,250,9,12,1906.5716243111217,1917.9516069886529,11.379982677531189,0.001917951606988653,False
gengamma,2021_10pct_x10,9,50,9,12,2071.5158097876724,2071.5156461000947,-0.00016368757769669173,0.002071515809787672,False
gengamma,2021_10pct_x10,9,70,9,12,2030.3612022428167,2037.449819316372,7.08861707355527,0.002037449819316372,False
gengamma,2021_10pct_x10,9,90,9,12,2009.7013395281735,2020.1642647251715,10.462925196997958,0.0020201642647251715,False
gengamma,2021_10pct_x10,9,110,9,12,2001.1245621023104,2014.803814734447,13.679252632136695,0.002014803814734447,False
gengamma,2021_10pct_x10,9,130,9,12,1989.499224702594,2003.916338673588,14.417113970994023,0.002003916338673588,False
gengamma,2021_10pct_x10,9,150,9,12,1965.900263756428,1980.1800976405837,14.27983388415555,0.0019801800976405838,False
gengamma,2021_10pct_x10,9,170,9,12,1950.522691459125,1964.78983504093,14.26714358180493,0.00196478983504093,False
gengamma,2021_10pct_x10,9,190,9,12,1937.9435924297968,1952.3567133943504,14.413120964553627,0.0019523567133943502,False
gengamma,2021_10pct_x10,9,210,9,12,1925.37750075004,1938.0664678232115,12.688967073171398,0.0019380664678232114,False
gengamma,2021_10pct_x10,9,230,9,12,1917.786094167589,1930.3918740002628,12.605779832673761,0.0019303918740002626,False
gengamma,2021_10pct_x10,9,250,9,12,1901.416683116582,1911.673642067335,10.256958950753187,0.001911673642067335,False
gengamma,2021_1pct,0,50,9,12,1172.936708187945,1181.919635372853,8.982927184908021,0.0011819196353728529,False
gengamma,2021_1pct,0,70,9,12,1145.9737793415068,1146.3179934030748,0.34421406156798184,0.0011463179934030746,False
gengamma,2021_1pct,0,90,9,12,1132.657514833911,1137.9098602455392,5.252345411628312,0.0011379098602455392,False
gengamma,2021_1pct,0,110,9,12,1125.226255480541,1135.7421471127927,10.515891632251623,0.0011357421471127928,False
gengamma,2021_1pct,0,130,9,12,1111.9094796840252,1125.1564755073014,13.246995823276166,0.0011251564755073013,False
gengamma,2021_1pct,0,150,9,12,1102.4222684947304,1116.3320995759266,13.909831081196216,0.0011163320995759265,False
gengamma,2021_1pct,0,170,9,12,1099.7893432895785,1112.8568055830792,13.06746229350074,0.0011128568055830792,False
gengamma,2021_1pct,0,190,9,12,1093.9492653484854,1105.2778906914257,11.328625342940313,0.0011052778906914256,False
gengamma,2021_1pct,0,210,9,12,1089.8068556665132,1098.7367869256711,8.929931259157911,0.001098736786925671,False
gengamma,2021_1pct,0,230,9,12,1091.3774820904491,1098.1165677584183,6.739085667969221,0.0010981165677584183,False
gengamma,2021_1pct,0,250,9,12,1093.3413383030331,1097.9388526383018,4.59751433526867,0.0010979388526383017,False
gengamma,2021_1pct,1,50,9,12,1206.7005242583916,1216.188562677675,9.488038419283384,0.001216188562677675,False
gengamma,2021_1pct,1,70,9,12,1172.1259297851427,1176.437415149631,4.311485364488362,0.001176437415149631,False
gengamma,2021_1pct,1,90,9,12,1158.6000011034826,1169.4215164106272,10.821515307144637,0.001169421516410627,False
gengamma,2021_1pct,1,110,9,12,1152.088524846773,1166.6163703621287,14.527845515355693,0.0011666163703621286,False
gengamma,2021_1pct,1,130,9,12,1139.071538675562,1155.4864692980973,16.414930622535394,0.0011554864692980972,False
gengamma,2021_1pct,1,150,9,12,1133.6681288681625,1150.4134612137984,16.745332345635916,0.0011504134612137984,False
gengamma,2021_1pct,1,170,9,12,1123.0097471056497,1139.305908660187,16.29616155453732,0.001139305908660187,False
gengamma,2021_1pct,1,190,9,12,1116.439252549258,1131.5732525639023,15.134000014644243,0.0011315732525639022,False
gengamma,2021_1pct,1,210,9,12,1118.8540355736127,1132.442629711382,13.588594137769405,0.001132442629711382,False
gengamma,2021_1pct,1,230,9,12,1114.835987869562,1126.5452015390454,11.70921366948346,0.0011265452015390453,False
gengamma,2021_1pct,1,250,9,12,1121.3263205241108,1130.5467767155922,9.22045619148139,0.001130546776715592,False
gengamma,2021_1pct,2,50,9,12,1201.1145626123678,1210.2080685395438,9.093505927176011,0.0012102080685395438,False
gengamma,2021_1pct,2,70,9,12,1162.6694483122683,1168.702810908653,6.033362596384677,0.001168702810908653,False
gengamma,2021_1pct,2,90,9,12,1145.7720343123087,1151.6681289972712,5.896094684962463,0.0011516681289972712,False
gengamma,2021_1pct,2,110,9,12,1137.1944463796838,1147.7355071310258,10.541060751342002,0.0011477355071310257,False
gengamma,2021_1pct,2,130,9,12,1126.0554937368306,1138.1201066393005,12.06461290246989,0.0011381201066393005,False
gengamma,2021_1pct,2,150,9,12,1124.3539539556343,1136.4980574215615,12.144103465927174,0.0011364980574215615,False
gengamma,2021_1pct,2,170,9,12,1113.879104881482,1126.1307361324175,12.251631250935588,0.0011261307361324175,False
gengamma,2021_1pct,2,190,9,12,1111.0317664439349,1122.042050126397,11.010283682462159,0.001122042050126397,False
gengamma,2021_1pct,2,210,9,12,1118.831416360142,1128.3370995974303,9.505683237288395,0.0011283370995974302,False
gengamma,2021_1pct,2,230,9,12,1113.821806557988,1121.4000551722525,7.578248614264339,0.0011214000551722524,False
gengamma,2021_1pct,2,250,9,12,1103.7384477868852,1110.611412609827,6.872964822941867,0.001110611412609827,False
gengamma,2021_1pct,3,50,9,12,1180.2078423744708,1186.6702274906258,6.462385116155019,0.0011866702274906259,False
gengamma,2021_1pct,3,70,9,12,1146.9835785697871,1153.1322367930732,6.14865822328602,0.001153132236793073,False
gengamma,2021_1pct,3,90,9,12,1128.8728606119785,1141.3699251002436,12.497064488265096,0.0011413699251002435,False
