toy_index,toy_hist,function_tag,source_model,source_label,source_root,container,dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,native_input_bin_width_gev,production_rebin_requested,rebinned_bin_width_gev,rebinned_n_full,rebinned_n_blind,rebinned_n_train_expected,rebinned_n_train_low,rebinned_n_train_high,training_geometry_valid,optimizer_restarts_requested,eps2_density_implementation,eps2_up_promotable,study_id,task_id,truth_model,truth_function_tag,study_scenario,source_family,exposure_multiplier,ls_upper_factor_requested,background_toy_index,optimizer_seed,injection_seed,generated_config_sha256,base_config_sha256,fit_code_commit,expected_limit_bands
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.17,0.0040962875,0.160783353125,0.17921664687500002,5623.819742114068,4.233958233476515e-06,0.4999513009912829,0.0001220703125,-81.04450954672633,3449.5011494759324,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.22**2 * RBF(length_scale=0.214),0.026191094099248028,0.21429076990293838,0.07491668518513193,0.2142907699029384,0.02381008554477093,38.67317620759327,1522.775928170473,386,1.1,9.0,9.000000000000002,6.39386129495257,52.31341059506648,52.313410595066486,0.0001250000000000001,5,0.0006250000000000006,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0009,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,9,4123606960,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.19,0.0046870875,0.179454053125,0.200545946875,4279.3751542676855,4.984776672520885e-06,0.4999655646006563,8.631674575031098e-05,-643.1420275505233,2814.666859951147,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.219),0.026806469842839676,0.21932566235050643,0.07667689843466341,0.2193256623505064,0.02436951803894516,41.40652455570745,1509.9792279193657,382,1.1,9.0,8.999999999999998,5.719216857555929,46.793592470912145,46.79359247091214,0.0001250000000000001,5,0.0006250000000000006,416,34,382,223,159,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0009,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,9,1060146010,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.21,0.0053465875,0.197970178125,0.22202982187499998,6674.551672282119,1.2288055085765835e-05,0.05569073073359974,1.5920144336144382,3657.3007277741267,2296.8913103977507,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.77**2 * RBF(length_scale=0.226),0.027655357796407824,0.2262711092433367,0.07910504715322884,0.2262711092433367,0.025141234360370746,45.870569282646265,1506.1007295667553,378,1.1,9.0,9.0,5.172525053860584,42.32065953158659,42.32065953158659,0.0001250000000000001,5,0.0006250000000000006,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0009,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,9,2079144963,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.23,0.006074787500000001,0.216331728125,0.243668271875,2781.7194096040375,8.202997539521952e-06,0.5,0.0,-727.5641139061452,1917.162657927441,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.26**2 * RBF(length_scale=0.235),0.02867627629665082,0.2346240787907794,0.08202526994318007,0.2346240787907794,0.026069342087864378,52.730651430531076,1504.8487670239076,372,1.1,9.0,9.0,4.720539820800449,38.62259853382186,38.62259853382186,0.0001250000000000001,5,0.0006250000000000006,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0009,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,9,2004955640,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
9,toy_0009,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.25,0.006871687500000001,0.234538703125,0.265461296875,3010.5990702516847,1.4291285589349638e-05,0.3799528960155103,0.3056045023259917,497.9153626667348,1632.8800259517911,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.86**2 * RBF(length_scale=0.244),0.029827349120775296,0.24404194735179785,0.08531778456907996,0.24404194735179782,0.02711577192797754,61.75478586112381,1498.5043453065168,366,1.1,9.0,8.999999999999998,4.3406148956534025,35.514121873527834,35.514121873527834,0.0001250000000000001,5,0.0006250000000000006,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0009,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,9,567438617,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.05,0.0019941875000000003,0.045513078125,0.054486921875000004,41644.655415794994,1.0388669427936184e-05,0.06635366950701635,1.5035109359576913,22159.306739271426,14715.036330748113,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,52**2 * RBF(length_scale=0.33),0.04301982086534748,0.3519803525346612,0.1230533693734673,0.33011453522570877,0.0391089280594068,2706.182573140753,2050.27494697471,402,1.1,9.0,8.440899600323025,21.57260581833327,176.50313851363583,165.5383634817231,0.0001250000000000001,5,0.0006250000000000006,416,14,402,9,393,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,1593989286,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.07,0.0021727875000000004,0.065111228125,0.07488877187500001,75832.52269951894,2.2420859891477276e-06,0.03564005858606307,1.8036887307444571,44053.557619501,24605.62172504383,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,19.7**2 * RBF(length_scale=0.275),0.0336246112080568,0.27511045533864653,0.0961794265944306,0.27511045533864653,0.030567828370960726,387.9688329306879,2017.066384733713,400,1.1,9.0,9.0,15.475333509630737,126.61636507879693,126.61636507879693,0.0001250000000000001,5,0.0006250000000000006,416,16,400,40,360,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,3294412962,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.09,0.0024200875,0.084554803125,0.095445196875,40907.35307281416,9.61658016876817e-07,0.35145977669013795,0.3813823532750938,8922.87055419353,23238.62157963257,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,11.6**2 * RBF(length_scale=0.239),0.02918815006379436,0.23881213688559022,0.08348942740534282,0.2388121368855902,0.02653468187617669,133.63623516668002,1991.2860809520844,398,1.1,9.0,8.999999999999998,12.060782952597524,98.67913324852519,98.67913324852518,0.0001250000000000001,5,0.0006250000000000006,416,18,398,71,327,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,1957364218,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875000000005,0.103843803125,0.116156196875,30217.712704854814,8.020015146454939e-07,0.5,0.0,-6646.247490269911,20359.960446699246,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.2**2 * RBF(length_scale=0.221),0.027026133767267792,0.22112291264128192,0.07730522243711065,0.2211229126412819,0.02456921251569799,104.8301959611528,1978.6673254995485,396,1.1,9.0,8.999999999999998,9.87765697086361,80.81719339797499,80.81719339797498,0.0001250000000000001,5,0.0006250000000000006,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,1764736506,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.13,0.0031207875000000005,0.122978228125,0.137021771875,24259.73694237465,8.481424569348041e-07,0.49972451682680175,0.0006905339660024879,-7672.620514911909,17083.620065915242,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.81**2 * RBF(length_scale=0.214),0.026094686546458946,0.2135019808346641,0.07464092220041661,0.21350198083466412,0.023722442314962677,96.3070395684479,1966.9942612119057,394,1.1,9.0,9.000000000000002,8.36157109269982,68.41285439481672,68.41285439481672,0.0001250000000000001,5,0.0006250000000000006,416,22,394,133,261,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,1459714182,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.15,0.0035741875,0.141958078125,0.158041921875,21491.454342271783,1.0749663313306328e-06,0.5,0.0,-3413.6491882285172,14217.966105235511,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.75**2 * RBF(length_scale=0.212),0.025903308601612565,0.21193616128592097,0.07409350706796342,0.21193616128592097,0.02354846236510233,95.11823802749915,1950.9247280379366,390,1.1,9.0,9.0,7.247327847689178,59.29631875382054,59.29631875382054,0.0001250000000000001,5,0.0006250000000000006,416,26,390,163,227,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,730550396,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.17,0.0040962875,0.160783353125,0.17921664687500002,40668.28145648383,3.0566956916819005e-06,0.014102365774368537,2.194426931507176,25658.833572833457,11696.228935547484,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.1**2 * RBF(length_scale=0.214),0.026191094099248028,0.21429076990293838,0.07491668518513193,0.2142907699029384,0.02381008554477093,101.03162672429717,1937.2779491551532,386,1.1,9.0,9.000000000000002,6.39386129495257,52.31341059506648,52.313410595066486,0.0001250000000000001,5,0.0006250000000000006,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,3315949602,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.19,0.0046870875,0.179454053125,0.200545946875,32469.636905162377,3.7799387705348575e-06,0.018043466763759893,2.095946540454701,20084.103381518977,9585.185902524425,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.9**2 * RBF(length_scale=0.219),0.026806469842839676,0.21932566235050643,0.07667689843466341,0.2193256623505064,0.02436951803894516,118.15799740637453,1917.601560177608,382,1.1,9.0,8.999999999999998,5.719216857555929,46.793592470912145,46.79359247091214,0.0001250000000000001,5,0.0006250000000000006,416,34,382,223,159,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,1250022167,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.21,0.0053465875,0.197970178125,0.22202982187499998,13403.333821797249,2.46475520082098e-06,0.45161609021533294,0.12157933488789716,941.7792680144697,7794.130965473106,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.4**2 * RBF(length_scale=0.226),0.027655357796407824,0.2262711092433367,0.07910504715322884,0.2262711092433367,0.025141234360370746,107.49399258707754,1912.1497211832573,378,1.1,9.0,9.0,5.172525053860584,42.32065953158659,42.32065953158659,0.0001250000000000001,5,0.0006250000000000006,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,1946582408,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.23,0.006074787500000001,0.216331728125,0.243668271875,7516.779964114179,2.214661422696925e-06,0.5,0.0,-9223.775833040188,6523.351144452316,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.8**2 * RBF(length_scale=0.235),0.02867627629665082,0.2346240787907794,0.08202526994318007,0.2346240787907794,0.026069342087864378,116.5351649276442,1896.4063349952075,372,1.1,9.0,9.0,4.720539820800449,38.62259853382186,38.62259853382186,0.0001250000000000001,5,0.0006250000000000006,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,2840776863,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.006871687500000001,0.234538703125,0.265461296875,14170.405754435145,6.722575701120928e-06,0.12666079445914447,1.1423186569995507,6427.628133889969,5691.258443716161,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,11.7**2 * RBF(length_scale=0.244),0.029827349120775296,0.24404194735179785,0.08531778456907996,0.24404194735179782,0.02711577192797754,136.24044600056718,1878.5011080728052,366,1.1,9.0,8.999999999999998,4.3406148956534025,35.514121873527834,35.514121873527834,0.0001250000000000001,5,0.0006250000000000006,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0000,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,0,3147147524,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.05,0.0019941875000000003,0.045513078125,0.054486921875000004,70055.46036957976,1.74718833603788e-05,0.0006505332567046295,3.2157444115238523,50237.78373198602,15611.897023707428,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,27**2 * RBF(length_scale=0.295),0.04301982086534748,0.3519803525346612,0.1230533693734673,0.2953379712288784,0.0391089280594068,728.7092920948066,2031.5388212955097,402,1.1,9.0,7.551676455571921,21.57260581833327,176.50313851363583,148.09939949421926,0.0001250000000000001,5,0.0006250000000000006,416,14,402,9,393,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,1,2290394247,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.07,0.0021727875000000004,0.065111228125,0.07488877187500001,26577.531984136564,7.859688190537088e-07,0.5,0.0,-43135.305437971365,24591.426497838314,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,19.4**2 * RBF(length_scale=0.275),0.0336246112080568,0.27511045533864653,0.0961794265944306,0.27511045533864653,0.030567828370960726,375.52430857267416,1994.3302465173385,400,1.1,9.0,9.0,15.475333509630737,126.61636507879693,126.61636507879693,0.0001250000000000001,5,0.0006250000000000006,416,16,400,40,360,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,1,3144211343,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.09,0.0024200875,0.084554803125,0.095445196875,41565.26079727821,9.770971451912578e-07,0.4022739403205691,0.24746563913745873,5056.067532163576,23219.485498778067,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,11.4**2 * RBF(length_scale=0.239),0.02918815006379436,0.23881213688559022,0.08348942740534282,0.2388121368855902,0.02653468187617669,129.02949769774418,1975.057750710272,398,1.1,9.0,8.999999999999998,12.060782952597524,98.67913324852519,98.67913324852518,0.0001250000000000001,5,0.0006250000000000006,416,18,398,71,327,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,1,4229337326,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875000000005,0.103843803125,0.116156196875,28332.522549192076,7.521776705771038e-07,0.5,0.0,-10267.54481121314,20314.17342591877,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.71**2 * RBF(length_scale=0.221),0.027026133767267792,0.22112291264128192,0.07730522243711065,0.2211229126412819,0.02456921251569799,94.34300880580257,1962.5286198054578,396,1.1,9.0,8.999999999999998,9.87765697086361,80.81719339797499,80.81719339797498,0.0001250000000000001,5,0.0006250000000000006,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,1,2876461976,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.13,0.0031207875000000005,0.122978228125,0.137021771875,36161.55585331183,1.2640781136202642e-06,0.24500347718320625,0.6902977629884904,11612.155419168677,17045.742560302257,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.27**2 * RBF(length_scale=0.214),0.026094686546458946,0.2135019808346641,0.07464092220041661,0.21350198083466412,0.023722442314962677,85.94599771337171,1953.0506348069239,394,1.1,9.0,9.000000000000002,8.36157109269982,68.41285439481672,68.41285439481672,0.0001250000000000001,5,0.0006250000000000006,416,22,394,133,261,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,1,2078757333,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
