truth_model,study_scenario,factor,mass_mev,anchor_nsigma,injection_rows,injection_toys,sigma_A_over_anchor_median,sigmaA_ref_over_anchor_median,Ahat_minus_Ainj_over_anchor_sigma_median,pull_mean,pull_width,refit_ls_ratio_median,refit_ls_ratio_max,refit_bound_rows,Nsig_win_median,Nsig_train_median,refit_bound_row_fraction,response_rows,paired_response_mean,paired_response_median,paired_response_std,paired_response_candidate_prefit_sigma_units_median,paired_response_anchor_prefit_sigma_units_median,paired_response_anchor_fitted_sigma_units_median
gengamma,2021_10pct_x10,6,220,0.0,10,10,1.8143736642711725,1.8143908681869219,0.546318278356419,0.17785162036036728,0.9514779651192664,6.000000000000001,6.000000000000001,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_10pct_x10,6,220,1.0,10,10,1.8146474155286825,1.8143908681869219,0.49570957926629977,0.15534854371780746,0.9560593522066239,6.000000000000001,6.000000000000001,10,6172.0,139.5,1.0,10.0,0.9592949904315926,0.9586169503207289,0.025996274138977038,0.5321344582130038,0.9586169503207289,0.9588187522087068
gengamma,2021_10pct_x10,6,220,3.0,10,10,1.814965916468858,1.8143908681869219,0.379372447266837,0.12057006834941067,0.9428962091793673,6.000000000000001,6.000000000000001,10,18592.0,393.5,1.0,10.0,0.9654443015360918,0.9630385976312157,0.01687271955483423,1.5905331199499755,2.889115792893647,2.8883936020768477
gengamma,2021_10pct_x10,6,220,5.0,10,10,1.8154056187867487,1.8143908681869219,0.43032755033927655,0.08887900584601945,0.9594999170172706,6.000000000000001,6.000000000000001,10,30962.5,689.0,1.0,10.0,0.967790854199313,0.972159245309586,0.012923586793258493,2.654380592388314,4.860796226547929,4.857881548063873
gengamma,2021_10pct_x10,9,60,0.0,10,10,1.0576661520481374,1.057373225293567,0.03293898860913018,0.21427093554563442,1.1940529185381121,9.000000000000009,9.000000000000009,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_10pct_x10,9,60,1.0,10,10,1.0575391071085702,1.057373225293567,-0.040061457610114336,0.14463055289209323,1.1930637033506937,9.000000000000009,9.000000000000009,10,21751.5,803.5,1.0,10.0,0.9264033809625787,0.9266723926612257,0.005695569568091844,0.8762634380899081,0.9266723926612257,0.9267668260618733
gengamma,2021_10pct_x10,9,60,3.0,10,10,1.0577850992099318,1.057373225293567,-0.2007514156894961,0.005547661640266011,1.186913427560479,9.000000000000009,9.000000000000009,10,65268.0,2366.5,1.0,10.0,0.9265239078779853,0.9282491703504103,0.0051666431123259405,2.629755003281347,2.784747511051231,2.785056131626133
gengamma,2021_10pct_x10,9,60,5.0,10,10,1.0593862178131281,1.057373225293567,-0.3332280922284775,-0.18090003837868476,1.14876481723403,9.000000000000009,9.000000000000009,9,108954.5,3969.0,0.9,10.0,1.0106405325649097,0.9309607787817717,0.26764591824783746,4.375415009371345,4.654803893908858,4.631681727218318
gengamma,2021_10pct_x10,9,120,0.0,10,10,1.2576056541342622,1.2576047688219179,0.5041642729621365,0.21939665828801336,0.9444072121096356,9.000000000000034,9.000000000000034,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_10pct_x10,9,120,1.0,10,10,1.257531114818744,1.2576047688219179,0.4739870764930072,0.18480329380420296,0.9454780967634796,9.000000000000034,9.000000000000034,10,15653.5,297.0,1.0,10.0,0.9744259841376766,0.9715491010198918,0.009517988816381733,0.7757739778194817,0.9715491010198918,0.9780821762740602
gengamma,2021_10pct_x10,9,120,3.0,10,10,1.2572705273050748,1.2576047688219179,0.4357339323072416,0.12380245964232332,0.9342265514214866,9.000000000000034,9.000000000000034,10,47530.0,882.5,1.0,10.0,0.9768489416068598,0.9764880901255565,0.0043916095804768076,2.329505692006565,2.92946427037667,2.939891407539653
gengamma,2021_10pct_x10,9,120,5.0,10,10,1.2573365294135943,1.2576047688219179,0.3306372493048915,0.05172797044074551,0.9274864486736638,9.000000000000034,9.000000000000034,10,78810.0,1491.5,1.0,10.0,0.9735138801283135,0.9741669918727178,0.0036671104328747485,3.8732910833843324,4.87083495936359,4.8799389786455
gengamma,2021_10pct_x10,9,220,0.0,10,10,1.209513814207697,1.20928464094248,0.24276269799256447,0.5112536302521022,1.3259083527793343,9.0,9.0,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_10pct_x10,9,220,1.0,10,10,1.2096785227545777,1.20928464094248,0.1995138628519813,0.4804588633003649,1.3262210219143384,9.0,9.0,10,6172.0,139.5,1.0,10.0,0.9628827745710421,0.9633013790508549,0.02092013732338514,0.8016247549425586,0.9633013790508549,0.96350237352175
gengamma,2021_10pct_x10,9,220,3.0,10,10,1.2098565813410973,1.20928464094248,0.03635644106645726,0.43462586681568044,1.311952190771983,9.0,9.0,10,18592.0,393.5,1.0,10.0,0.9692172430277285,0.9681665174377263,0.011290413349533521,2.4035090360039746,2.9044995523131787,2.903552088970863
gengamma,2021_10pct_x10,9,220,5.0,10,10,1.2101160895602479,1.20928464094248,0.11930673999893855,0.3895932125122632,1.3334432820312023,9.0,9.0,10,30962.5,689.0,1.0,10.0,0.9706691256803761,0.9717278969286041,0.009821005138735406,3.996992797208433,4.85863948464302,4.855726073133424
gengamma,2021_10pct_x10,12,60,0.0,10,10,1.0000226487365587,1.0000016034866381,-0.2767999719255119,-0.37255256967785455,1.2837083008909926,10.139986840547461,10.730280427165711,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,12,60,1.0,10,10,1.0000271460857748,1.0000016034866381,-0.3495583542964765,-0.44632866256963377,1.2817392228949518,10.139381781581339,10.735328188289888,0,21751.5,803.5,0.0,10.0,0.9261258285768351,0.928356792161616,0.010757097429398428,0.9283551714687718,0.928356792161616,0.9286786649544079
gengamma,2021_10pct_x10,12,60,3.0,10,10,1.0000033195297418,1.0000016034866381,-0.5110543729933583,-0.5942975586631681,1.2740510698092467,10.148058987817883,10.73190635393601,0,65268.0,2366.5,0.0,10.0,0.9260907934505145,0.9290770460145568,0.008980110036193204,2.7865286925650485,2.78723113804367,2.788205041065777
gengamma,2021_10pct_x10,12,60,5.0,10,10,0.9999835001664363,1.0000016034866381,-0.6414304084682829,-0.6374194326397833,1.419491517279728,9.968613897597093,10.734137106491906,0,108954.5,3969.0,0.0,10.0,1.042965162562975,0.9271550441680096,0.3697776958037994,4.635767801990102,4.635775220840049,4.62228179599181
gengamma,2021_10pct_x10,12,120,0.0,10,10,1.0583045348395825,1.0582998389812768,0.056605348663891775,0.07226076427832036,1.1713138333211606,12.000000000000043,12.000000000000043,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_10pct_x10,12,120,1.0,10,10,1.0582169361053557,1.0582998389812768,-0.004852576683190696,0.03777834142582516,1.1740068779219188,12.000000000000043,12.000000000000043,10,15653.5,297.0,1.0,10.0,0.9787653529031317,0.9757636362391113,0.008836436224151936,0.9252704598485314,0.9757636362391113,0.9819919084044539
gengamma,2021_10pct_x10,12,120,3.0,10,10,1.0580043183931758,1.0582998389812768,-0.1053382954315766,-0.019578642580112115,1.1582080038200726,12.000000000000043,12.000000000000043,10,47530.0,882.5,1.0,10.0,0.9816688720189111,0.9815780547638,0.004359023993440761,2.783192948391025,2.9447341642914004,2.954656637923563
gengamma,2021_10pct_x10,12,120,5.0,10,10,1.0580693772578154,1.0582998389812768,-0.22741658617899313,-0.0915725413516835,1.1564589359702535,12.000000000000043,12.000000000000043,10,78810.0,1491.5,1.0,10.0,0.9783236059383118,0.9785092246193523,0.003177143900176581,4.623606609386597,4.8925461230967615,4.903307624182247
gengamma,2021_10pct_x10,12,220,0.0,10,10,1.0289831497261144,1.0290203538457061,0.18400678522694108,0.44712126881307,1.0374729358479224,12.000000000000002,12.000000000000002,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_10pct_x10,12,220,1.0,10,10,1.0290924381542452,1.0290203538457061,0.14700838647723785,0.4159615819670437,1.03921789151924,12.000000000000002,12.000000000000002,10,6172.0,139.5,1.0,10.0,0.9679653265451899,0.9678756764860486,0.01922205732139017,0.9421000897726748,0.9678756764860486,0.9681943652790763
gengamma,2021_10pct_x10,12,220,3.0,10,10,1.0357001834266,1.0290203538457061,-0.07379332609053726,0.3249427919992729,1.0482564616592913,12.000000000000002,12.000000000000002,9,18592.0,393.5,0.9,10.0,0.9148749302250032,0.9735964724785909,0.18996606110228,2.8120983767926275,2.9207894174357723,2.919096675240736
gengamma,2021_10pct_x10,12,220,5.0,10,10,1.0292194906001655,1.0290203538457061,0.07738260945437192,0.3280842192064228,1.0464566559235131,12.000000000000002,12.000000000000002,10,30962.5,689.0,1.0,10.0,0.975500615997916,0.9756557617726922,0.009114652941805435,4.718469984697453,4.878278808863461,4.875353573521118
gengamma,2021_10pct_x10,15,60,0.0,10,10,1.0,1.0,-0.2769474871665078,-0.372981614070241,1.285356421082472,10.141391158497392,10.727981013871194,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,15,60,1.0,10,10,1.0,1.0,-0.34939610969979795,-0.44771862954327835,1.2828071126874672,10.139783925708882,10.725197469462074,0,21751.5,803.5,0.0,10.0,0.9252242296573037,0.9286104663064656,0.013582618400093394,0.9286104663064656,0.9286104663064656,0.9287095728932881
gengamma,2021_10pct_x10,15,60,3.0,10,10,1.0,1.0,-0.5106936925426415,-0.5942222238505868,1.2731492828925743,10.144517080192017,10.734923461231528,0,65268.0,2366.5,0.0,10.0,0.9262160676824529,0.9293640091027422,0.009667878783021989,2.7880920273082266,2.7880920273082266,2.7884009653878694
gengamma,2021_10pct_x10,15,60,5.0,10,10,1.0,1.0,-0.6414497765838978,-0.693575929678145,1.3394169294964573,9.968311468635019,10.730814537871233,0,108954.5,3969.0,0.0,10.0,0.9718708146124395,0.9271806640819674,0.14548315134632264,4.635903320409837,4.635903320409837,4.621428720058515
gengamma,2021_10pct_x10,15,120,0.0,10,10,1.0,1.0,-0.09398240469595301,-0.2436339638748449,1.2287438256945171,13.994681079919598,14.920665283319734,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,15,120,1.0,10,10,1.0,1.0,-0.15213679892640217,-0.28030240689630176,1.2316363099672036,13.991631489705604,14.914649547799174,0,15653.5,297.0,0.0,10.0,0.9794624212132366,0.9773004760316581,0.009511033332269695,0.9773004760316581,0.9773004760316581,0.9831405510301677
gengamma,2021_10pct_x10,15,120,3.0,10,10,1.0,1.0,-0.33691758095126867,-0.34142579384751437,1.2152165548198126,13.980229843905775,14.902477644731642,0,47530.0,882.5,0.0,10.0,0.9822467877816958,0.9826299026403256,0.0056401672186327636,2.947889707920977,2.947889707920977,2.95672976725324
gengamma,2021_10pct_x10,15,120,5.0,10,10,1.0,1.0,-0.48558672061987807,-0.41640211243135966,1.21204267524773,13.981909717806628,14.879924994233514,0,78810.0,1491.5,0.0,10.0,0.9789879466230973,0.9786002814457562,0.003572020324841762,4.89300140722878,4.89300140722878,4.909426912320679
gengamma,2021_10pct_x10,15,220,0.0,10,10,1.0,1.0,0.2363925785355082,0.47366365924015985,1.0008061350940038,13.058199719828917,13.733137276864015,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,15,220,1.0,10,10,1.0,1.0,0.2054616299827455,0.4416899206048903,1.0038064496704031,13.064140593756875,13.739455758722077,0,6172.0,139.5,0.0,10.0,0.9680566955049903,0.9673670026183288,0.01917841168289619,0.9673670026183288,0.9673670026183288,0.9675263068757392
gengamma,2021_10pct_x10,15,220,3.0,10,10,1.0,1.0,0.07789007638875003,0.38181008526027366,0.9909524434947625,13.071631001632658,13.746451576273627,0,18592.0,393.5,0.0,10.0,0.9657662877003614,0.9745650430768866,0.03100284473734232,2.92369512923066,2.92369512923066,2.922000736625561
gengamma,2021_10pct_x10,15,220,5.0,10,10,1.0,1.0,0.12992304940305466,0.35168479664886265,1.0080736302909954,13.08283530140519,13.756397531063538,0,30962.5,689.0,0.0,10.0,0.9756248353964911,0.9758900732780154,0.008953319492196651,4.879450366390078,4.879450366390078,4.8765243745917175
gengamma,2021_10pct_x10,20,60,0.0,10,10,1.0000179673652458,1.0000167741145711,-0.27680996764368626,-0.37241539686752595,1.2851152805494799,10.14171436717574,10.733497044594854,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,20,60,1.0,10,10,0.9999990315467884,1.0000167741145711,-0.3498514581692299,-0.4470632530303402,1.282097510169183,10.142123667412262,10.733114989988268,0,21751.5,803.5,0.0,10.0,0.9252438778694423,0.9278268211525852,0.012758849094086247,0.9277740705284829,0.9278268211525852,0.9279386482112493
gengamma,2021_10pct_x10,20,60,3.0,10,10,1.0000074524911837,1.0000167741145711,-0.5112946723944904,-0.5938346193961225,1.2740828518562328,10.143247159791475,10.739006265479615,0,65268.0,2366.5,0.0,10.0,0.9261677461400522,0.9289359935470967,0.009720823709435899,2.7867079923738416,2.7868079806412895,2.7877818547656394
gengamma,2021_10pct_x10,20,60,5.0,10,10,1.0000065661159634,1.0000167741145711,-0.7425306935439121,-0.9060031960901067,1.2095437269416527,9.968122318723058,10.744525013186825,0,108954.5,3969.0,0.0,10.0,0.8689196607342102,0.9235120790468592,0.17540766925651605,4.617078166505998,4.617560395234295,4.615606177316792
gengamma,2021_10pct_x10,20,120,0.0,10,10,0.9999986054727534,0.9998557342447933,-0.09439390405164533,-0.24377731816233048,1.2285520242944497,13.996916128894428,14.917768174828087,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,20,120,1.0,10,10,0.9999998305819133,0.9998557342447933,-0.15219418724712838,-0.28002078866420294,1.2318417962543389,13.99138931451698,14.922066004553699,0,15653.5,297.0,0.0,10.0,0.9793857422735842,0.976974841647869,0.00936685139262423,0.9823848559775252,0.976974841647869,0.9823259022141748
gengamma,2021_10pct_x10,20,120,3.0,10,10,1.0000000486774228,0.9998557342447933,-0.3379875082515864,-0.34140221327769654,1.2155876138855215,13.985415333277919,14.902346058055214,0,47530.0,882.5,0.0,10.0,0.9822811870008493,0.9828243809500508,0.005599932212207151,2.957223537384261,2.948473142850152,2.9568381642949184
gengamma,2021_10pct_x10,20,120,5.0,10,10,1.0000241940477352,0.9998557342447933,-0.4858236218463967,-0.4164420047211406,1.2125681040885248,13.978683637589608,14.887135860489407,0,78810.0,1491.5,0.0,10.0,0.9789620940342294,0.978659732027806,0.003550479742504619,4.913659987886322,4.893298660139029,4.910099541815495
gengamma,2021_10pct_x10,20,220,0.0,10,10,1.0000105160649895,0.9999964681684492,0.2365513969511137,0.47379947955731705,1.0008146497602777,13.056842719310819,13.73341719401069,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,20,220,1.0,10,10,1.0000232428955271,0.9999964681684492,0.2059793950717319,0.44185913492795387,1.0036014157696551,13.062208363826542,13.73936241318853,0,6172.0,139.5,0.0,10.0,0.9680678903026821,0.9677011503840922,0.019112289491840344,0.9676699712351684,0.9677011503840922,0.9676226463764827
gengamma,2021_10pct_x10,20,220,3.0,10,10,0.9999990739900475,0.9999964681684492,0.21792914223683435,0.4472482366129105,0.9803892919936226,13.073158098304134,13.729758237323436,0,18592.0,393.5,0.0,10.0,1.015442659322757,0.9756459013156197,0.12786864554324623,2.9269148624629375,2.9269377039468587,2.9233022736062733
gengamma,2021_10pct_x10,20,220,5.0,10,10,1.0000067860341288,0.9999964681684492,0.12991491697580188,0.35186026527632397,1.0082398849252023,13.083507218450869,13.761496697381482,0,30962.5,689.0,0.0,10.0,0.9756331620671554,0.9759180719239464,0.008877456162237627,4.879598566936165,4.879590359619732,4.876664349271056
gengamma,2021_10pct_x10,25,60,0.0,10,10,1.0000075247731497,1.0000566430285691,-0.27654657041233793,-0.37324623234335946,1.284566807121909,10.13967650545776,10.745442078347287,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,25,60,1.0,10,10,0.9999657017756568,1.0000566430285691,-0.3499364390603933,-0.5775059996840974,1.4958760890798832,10.138890933278699,13.703368255173721,0,21751.5,803.5,0.0,10.0,0.8463380441122978,0.9266703558820619,0.24724203983286017,0.9266393138328801,0.9266703558820619,0.9268646455401117
gengamma,2021_10pct_x10,25,60,3.0,10,10,1.000006937921837,1.0000566430285691,-0.5107632635151884,-0.5944909373713472,1.2746106925462157,10.147379077496158,10.779790457529277,0,65268.0,2366.5,0.0,10.0,0.9262930081356927,0.9295343429715675,0.008901322701469337,2.788488673427312,2.7886030289147024,2.7892194744829535
gengamma,2021_10pct_x10,25,60,5.0,10,10,0.9999987520580386,1.0000566430285691,-0.6414706676965697,-0.7075509745041817,1.3181720716261716,9.968080982754977,10.733421620490585,0,108954.5,3969.0,0.0,10.0,0.9429061062922631,0.9270963100691938,0.053396628507270325,4.635326950088041,4.635481550345969,4.621820127234548
gengamma,2021_10pct_x10,25,120,0.0,10,10,0.999991594020297,1.0000082667718733,-0.094191848603286,-0.24359318283187886,1.2286341514495864,13.994040671901097,14.919048043655163,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,25,120,1.0,10,10,0.9999966049746462,1.0000082667718733,-0.15205196898720924,-0.2807627846528285,1.2310177658528108,13.99062958790485,14.909404865000095,0,15653.5,297.0,0.0,10.0,0.9790980979718376,0.9771899695418702,0.009146821064905908,0.9787267344002253,0.9771899695418702,0.9832463190198095
gengamma,2021_10pct_x10,25,120,3.0,10,10,0.9999960135676843,1.0000082667718733,-0.33517445424019965,-0.3408466263225455,1.2158344354250517,13.987290725960918,14.901704695602609,0,47530.0,882.5,0.0,10.0,0.9823325393464444,0.9831832468441842,0.0055243461403602645,2.9525207435089094,2.949549740532553,2.95674506896363
gengamma,2021_10pct_x10,25,120,5.0,10,10,1.0000000392719355,1.0000082667718733,-0.4858624700706111,-0.416177219600571,1.21244112845947,13.982679058326475,14.88797194413531,0,78810.0,1491.5,0.0,10.0,0.9790270975875274,0.9786399745429902,0.0035761005933269527,4.911574420068785,4.893199872714951,4.910015791378177
gengamma,2021_10pct_x10,25,220,0.0,10,10,0.999993793984417,1.0000200455562993,0.23626282730543013,0.47396480468743424,1.0007204944988441,13.057993938586245,13.733801057095306,0,0.0,0.0,0.0,,,,,,,
gengamma,2021_10pct_x10,25,220,1.0,10,10,0.999998232452257,1.0000200455562993,0.20672525810983564,0.4419300607005895,1.0034223952861854,13.060675554172121,13.739522418366683,0,6172.0,139.5,0.0,10.0,0.9679660903904608,0.9688652474396604,0.01899596761847071,0.9688206153722783,0.9688652474396604,0.9686865820737484
gengamma,2021_10pct_x10,25,220,3.0,10,10,0.9999740142728553,1.0000200455562993,0.08461598670523848,0.3804285469523404,0.9909331834397516,13.073411087105294,13.750177450014508,0,18592.0,393.5,0.0,10.0,0.9670031382948826,0.9744147260641871,0.026730899437834077,2.923154543209885,2.9232441781925615,2.9215500656073194
gengamma,2021_10pct_x10,25,220,5.0,10,10,0.9999991895122291,1.0000200455562993,0.13009041340774025,0.3517000212160788,1.0079408464380597,13.082972113831843,13.75999449301696,0,30962.5,689.0,0.0,10.0,0.9755640713701835,0.9759602093913382,0.008956815496074447,4.8796626978264594,4.8798010469566915,4.876874955565872
gengamma,2021_1pct,6,60,0.0,10,10,1.8245575362644195,1.8335606026018887,-0.1534613036463301,0.07312504642006729,1.2749899097089028,6.000000000000006,6.000000000000006,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_1pct,6,60,1.0,10,10,1.8241764823397375,1.8335606026018887,-0.2232991243823315,0.03647702232459861,1.2823245712780154,6.000000000000006,6.000000000000006,10,1379.0,48.5,1.0,10.0,0.9328766940729549,0.9442878572890783,0.07094803741777589,0.5150493852804294,0.9442878572890783,0.9239440871518705
gengamma,2021_1pct,6,60,3.0,10,10,1.8277583031618212,1.8335606026018887,-0.43064953868637645,-0.0504191371669717,1.2803635699744034,6.000000000000006,6.000000000000006,10,4172.5,163.0,1.0,10.0,0.9244436370897413,0.9241070985765745,0.025503380727137367,1.5142414060900813,2.7723212957297236,2.7587797832807235
gengamma,2021_1pct,6,60,5.0,10,10,1.8313183493115455,1.8335606026018887,-0.5622788583422511,-0.12396606885299839,1.2458263462511143,6.000000000000006,6.000000000000006,9,6862.5,250.0,0.9,10.0,0.6547928701339452,0.9212693283734208,0.8694848586436047,2.519888662284328,4.606346641867104,4.578750319429528
gengamma,2021_1pct,6,120,0.0,10,10,1.818318891303465,1.8175701151726478,0.18005825507152995,0.1576034393847479,1.053422274795934,6.000000000000021,6.000000000000021,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_1pct,6,120,1.0,10,10,1.8183360506376407,1.8175701151726478,0.133579611506567,0.13646697812388744,1.0490472872317629,6.000000000000021,6.000000000000021,10,1334.5,27.0,1.0,10.0,0.9620722396288084,0.9682935282191623,0.03325298838198927,0.5385636322772294,0.9682935282191623,0.9679175477468922
gengamma,2021_1pct,6,120,3.0,10,10,1.8183142038621132,1.8175701151726478,0.16457523844847777,0.11285128109062761,1.0452571902158212,6.000000000000021,6.000000000000021,10,4014.0,82.0,1.0,10.0,0.9733249811597483,0.965581441983675,0.03323606139357602,1.6307306238095636,2.8967443259510253,2.8927047610961987
gengamma,2021_1pct,6,120,5.0,10,10,1.818756876869422,1.8175701151726478,0.0725508136791264,0.05175619213922809,1.0250394733049124,6.000000000000021,6.000000000000021,10,6698.5,129.0,1.0,10.0,0.9622504611709417,0.9633045514418068,0.021670322277544528,2.670705864956896,4.816522757209034,4.807517692316367
gengamma,2021_1pct,6,220,0.0,10,10,1.6279343985576675,1.6841973278052376,0.5665329304705952,0.36697126038169775,1.0598227670786518,6.000000000000001,6.000000000000001,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_1pct,6,220,1.0,10,10,1.6278822264592938,1.6841973278052376,0.5189790620487131,0.31483626238164236,1.085219403445241,6.000000000000001,6.000000000000001,10,521.0,12.0,1.0,10.0,0.9441275481830169,0.938615906298363,0.05813504609830127,0.5629807887401923,0.938615906298363,0.9876321113512284
gengamma,2021_1pct,6,220,3.0,10,10,1.6275875694758701,1.6841973278052376,0.4988064426354144,0.3009374500638935,1.069063664643546,6.000000000000001,6.000000000000001,10,1591.0,34.5,1.0,10.0,0.9761430144287473,0.9838173111127455,0.032068205825768296,1.731609063395103,2.951451933338236,2.957700066470623
gengamma,2021_1pct,6,220,5.0,10,10,1.6273890458119897,1.6841973278052376,0.6308737441589122,0.2582956987942146,1.115147344949347,6.000000000000001,6.000000000000001,10,2656.5,62.0,1.0,10.0,0.9788873832384712,0.9815489678261178,0.030426065863575862,2.9268431733744578,4.90774483913059,4.957467843957403
gengamma,2021_1pct,9,60,0.0,10,10,1.277049612456548,1.2842257757224171,-1.0799331713935034,-0.6126492851253491,0.9881320831009657,9.000000000000009,9.000000000000009,7,0.0,0.0,0.7,,,,,,,
gengamma,2021_1pct,9,60,1.0,10,10,1.2772356186322043,1.2842257757224171,-1.0723621272072155,-0.6607325957074365,0.985395315796943,9.000000000000009,9.000000000000009,7,1379.0,48.5,0.7,10.0,0.9369642222229381,0.955401960131171,0.055324620488315226,0.7387811878289561,0.955401960131171,0.9383802528077596
gengamma,2021_1pct,9,60,3.0,10,10,1.2812758835113476,1.2842257757224171,-1.2563501761421012,-0.7645188890517384,1.0001538231390117,9.000000000000009,9.000000000000009,7,4172.5,163.0,0.7,10.0,0.9332780465582211,0.9329565411088532,0.02139532766681245,2.1655597647728264,2.798869623326559,2.7857981269415695
gengamma,2021_1pct,9,60,5.0,10,10,1.2815159746689782,1.2842257757224171,-1.3290414832501924,-0.874861595175165,0.9867885088591029,9.000000000000009,9.000000000000009,7,6862.5,250.0,0.7,10.0,0.9307409521417416,0.9351668101971794,0.020912497624346604,3.6560078659722572,4.675834050985897,4.6478276130004765
gengamma,2021_1pct,9,120,0.0,10,10,1.2405173061009636,1.239486720296107,-0.3286675519764535,0.12859396267295328,1.0642656357187574,9.000000000000034,9.000000000000034,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_1pct,9,120,1.0,10,10,1.2405567662973855,1.239486720296107,-0.3525538511692047,0.10518773367712601,1.069504880393004,9.000000000000034,9.000000000000034,10,1334.5,27.0,1.0,10.0,0.9711822658661381,0.970520449829201,0.029504903764658773,0.7902527488151763,0.970520449829201,0.9702573660953873
gengamma,2021_1pct,9,120,3.0,10,10,1.2406002254215223,1.239486720296107,-0.40811574881233825,0.07284421599537089,1.034242070161756,9.000000000000034,9.000000000000034,10,4014.0,82.0,1.0,10.0,0.9772316707379728,0.9735159389734598,0.024629924110704148,2.385367938109754,2.9205478169203793,2.9164755903914727
gengamma,2021_1pct,9,120,5.0,10,10,1.2409045325041204,1.239486720296107,-0.4727286679305474,0.005591254607301599,1.0227269411879674,9.000000000000034,9.000000000000034,10,6698.5,129.0,1.0,10.0,0.9700216301958413,0.969193396469983,0.017343286560963046,3.9518326812329034,4.845966982349914,4.836907703197586
gengamma,2021_1pct,9,220,0.0,10,10,1.1758520809377981,1.2236639628209625,0.1805899222497783,0.15246307669324494,1.0340900685065273,9.0,9.0,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_1pct,9,220,1.0,10,10,1.1759139485391437,1.2236639628209625,0.11344855679799702,0.09857778490745196,1.0630145639495765,9.0,9.0,10,521.0,12.0,1.0,10.0,0.9570949157119127,0.9496549488433186,0.03949329700161618,0.7985259593800184,0.9496549488433186,0.9904100328978813
gengamma,2021_1pct,9,220,3.0,10,10,1.1759309445176307,1.2236639628209625,0.07294054068478471,0.07676580796567464,1.067720524773819,9.0,9.0,10,1591.0,34.5,1.0,10.0,0.9793705863475252,0.9846381571841558,0.02744883550878389,2.4012791719232838,2.9539144715524674,2.950089608809127
gengamma,2021_1pct,9,220,5.0,10,10,1.175982632634232,1.2236639628209625,-0.33010875026901776,-0.13846851876910488,0.9380845530173003,9.0,9.0,9,2656.5,62.0,0.9,10.0,0.9363416966092185,0.97474129683254,0.14354638810196077,3.963212591155309,4.8737064841627005,4.93472878376296
gengamma,2021_1pct,12,60,0.0,10,10,1.0649917895976007,1.0659433723143004,2.5639221910771433,2.6652565835028024,1.2366067692420426,12.000000000000012,12.000000000000012,10,0.0,0.0,1.0,,,,,,,
gengamma,2021_1pct,12,60,1.0,10,10,1.064979924821668,1.0659433723143004,2.1142953560238587,1.8247621481897718,2.048857648793286,12.000000000000012,12.000000000000012,8,1379.0,48.5,0.8,10.0,0.03791431046903746,0.9287172695745447,1.9033770296404262,0.871240038369464,0.9287172695745447,0.9255315438150777
gengamma,2021_1pct,12,60,3.0,10,10,1.0653397310933674,1.0659433723143004,2.0909363339648372,1.6782704171488518,1.5998267916055255,12.000000000000012,12.000000000000012,8,4172.5,163.0,0.8,10.0,0.6401520356773597,0.9458684537982267,0.6621347911049288,2.6683036289338924,2.8376053613946803,2.8249512388547293
gengamma,2021_1pct,12,60,5.0,10,10,1.0653701366673165,1.0659433723143004,2.036347813527221,1.5703876747887136,1.608833503088877,12.000000000000012,12.000000000000012,8,6862.5,250.0,0.8,10.0,0.7599104003950543,0.9536564297425902,0.4039936355350945,4.4699786692485475,4.768282148712951,4.739728751307695
gengamma,2021_1pct,12,120,0.0,10,10,1.0683661422154032,1.0678300015261937,-0.08380410257132423,0.32838455208071504,0.9769048549436576,12.000000000000043,12.000000000000043,9,0.0,0.0,0.9,,,,,,,
gengamma,2021_1pct,12,120,1.0,10,10,1.0684602986205072,1.0678300015261937,-0.07157642348111638,0.30676589645014973,0.9782952497903888,12.000000000000043,12.000000000000043,9,1334.5,27.0,0.9,10.0,0.9771343114100665,0.9748933898022789,0.029120676840873355,0.9231058718341218,0.9748933898022789,0.9748471548525637
gengamma,2021_1pct,12,120,3.0,10,10,1.0685933462766406,1.0678300015261937,-0.12078968632783957,0.2762845327769945,0.9471996179027575,12.000000000000043,12.000000000000043,9,4014.0,82.0,0.9,10.0,0.9817680595933002,0.9788168181157471,0.022097150425958362,2.7822857482479795,2.936450454347241,2.9323561836771543
