toy_index,toy_hist,function_tag,source_model,source_label,source_root,container,dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,native_input_bin_width_gev,production_rebin_requested,rebinned_bin_width_gev,rebinned_n_full,rebinned_n_blind,rebinned_n_train_expected,rebinned_n_train_low,rebinned_n_train_high,training_geometry_valid,optimizer_restarts_requested,eps2_density_implementation,eps2_up_promotable,study_id,task_id,truth_model,truth_function_tag,study_scenario,source_family,exposure_multiplier,ls_upper_factor_requested,background_toy_index,optimizer_seed,injection_seed,generated_config_sha256,base_config_sha256,fit_code_commit,expected_limit_bands,repair_attempt_id,repair_row_id,repair_variant,repair_reason,repair_warm_start,repair_source_factor,repair_source_attempt_path,repair_base_seed,repair_kernel_constant_init,repair_config_path,repair_config_sha256,repair_fit_is_actual,repair_interpolation_used,repair_kernel_ls_init
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.17,0.0040962875,0.160783353125,0.179216646875,21662.167432753213,1.6285212901258042e-06,0.1639925788631607,0.9781803005783,8962.3230394969,9186.080949595338,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,105**2 * RBF(length_scale=0.365),0.026191094099248,0.4762017108954186,0.1116792004819376,0.365098390411074,0.0238100855447709,11111.38919881557,1940.271757819252,386,1.1,20.0,15.333770629448887,6.39386129495257,116.25202354459216,89.12909321210341,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,1,478831461,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0001__m170__salt_01,repair__f20__gengamma__2021_1pct_x100__t0001__m170,salt_01,higher_factor_optimizer_miss,False,,,4212861675,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1116792004819376
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.17,0.0040962875,0.160783353125,0.179216646875,21664.541457471423,1.6286997648702583e-06,0.1639367871428205,0.9784059748631696,8964.49149269036,9186.342310131364,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,105**2 * RBF(length_scale=0.365),0.026191094099248,0.4762017108954186,0.1116792004819376,0.3649416039584895,0.0238100855447709,10973.574729353011,1940.2713745346616,386,1.1,20.0,15.327185753796522,6.39386129495257,116.25202354459216,89.09081795613454,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,1,2734842040,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0001__m170__salt_02,repair__f20__gengamma__2021_1pct_x100__t0001__m170,salt_02,higher_factor_optimizer_miss,False,,,1231004810,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1116792004819376
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.17,0.0040962875,0.160783353125,0.179216646875,21663.908078006847,1.6286521485850463e-06,0.1639468169502991,0.97836540119789,8964.291267586079,9186.201175951815,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,105**2 * RBF(length_scale=0.365),0.026191094099248,0.4762017108954186,0.1116792004819376,0.3650958291335302,0.0238100855447709,11114.947005232689,1940.2741524157,386,1.1,20.0,15.33366305832996,6.39386129495257,116.25202354459216,89.12846794409089,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,1,1969373067,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0001__m170__salt_03,repair__f20__gengamma__2021_1pct_x100__t0001__m170,salt_03,higher_factor_optimizer_miss,False,,,1673154501,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1116792004819376
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.17,0.0040962875,0.160783353125,0.179216646875,21685.432666715336,1.6302703269636315e-06,0.1634470717789598,0.9803889876669728,8985.295148544492,9188.708889653088,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,105**2 * RBF(length_scale=0.365),0.026191094099248,0.4762017108954186,0.1116792004819376,0.3647876762811095,0.0238100855447709,11049.93334725104,1940.2738717717789,386,1.1,20.0,15.32072094387005,6.39386129495257,116.25202354459216,89.05324059434537,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,1,3630225018,,15dab5bdd146b1db98e0f7f1d15895681e9b483b6c888c4e336ff01d52db70f4,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0001__m170__warm,repair__f20__gengamma__2021_1pct_x100__t0001__m170,warm,higher_factor_optimizer_miss,True,12.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/gengamma/2021_1pct_x100/toy_0001/grid_050_020_250/attempt_001,2710497955,557.5164836942314,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m170MeV/warm/attempt_001/repair_config.yaml,15dab5bdd146b1db98e0f7f1d15895681e9b483b6c888c4e336ff01d52db70f4,True,False,0.2857210265372512
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.23,0.0060747875,0.216331728125,0.243668271875,8118.1868964491405,2.390984422755057e-06,0.5,0.0,-1995.528440524258,5566.257680944705,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,107**2 * RBF(length_scale=0.366),0.0286762762966508,0.5213868417572876,0.1222760529771473,0.3659878818458283,0.0260693420878643,11402.763574597402,1904.0720719440503,372,1.1,20.0,14.039014893904843,4.720539820800449,85.82799674182635,60.24702622862582,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,1,3127389951,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0001__m230__salt_01,repair__f20__gengamma__2021_1pct_x100__t0001__m230,salt_01,higher_factor_optimizer_miss,False,,,1101555059,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1222760529771473
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.23,0.0060747875,0.216331728125,0.243668271875,8115.390578848532,2.3901608457779055e-06,0.5,0.0,-1999.7330928658907,5565.68677700407,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,107**2 * RBF(length_scale=0.366),0.0286762762966508,0.5213868417572876,0.1222760529771473,0.3662338600593285,0.0260693420878643,11545.593023481892,1904.072646497728,372,1.1,20.0,14.048450429817912,4.720539820800449,85.82799674182635,60.28751788590604,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,1,3898242427,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0001__m230__salt_02,repair__f20__gengamma__2021_1pct_x100__t0001__m230,salt_02,higher_factor_optimizer_miss,False,,,2314072104,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1222760529771473
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.23,0.0060747875,0.216331728125,0.243668271875,13137.870260069918,3.869391471357203e-06,0.5,0.0,-21686.60754845331,12103.346934784042,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.122),0.0286762762966508,0.5213868417572876,0.1222760529771473,0.1222760529771473,0.0260693420878643,1.0,1139.9226194945204,372,1.1,20.0,4.690415759823431,4.720539820800449,85.82799674182635,20.128449427596816,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,1,3641072836,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0001__m230__salt_03,repair__f20__gengamma__2021_1pct_x100__t0001__m230,salt_03,higher_factor_optimizer_miss,False,,,335316517,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1222760529771473
1,toy_0001,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.23,0.0060747875,0.216331728125,0.243668271875,8120.566009416426,2.3916851238004155e-06,0.5,0.0,-1992.0156732492444,5566.76950594594,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,107**2 * RBF(length_scale=0.366),0.0286762762966508,0.5213868417572876,0.1222760529771473,0.3658482109914392,0.0260693420878643,11356.115197711402,1904.072721326528,372,1.1,20.0,14.033657226882852,4.720539820800449,85.82799674182635,60.22403433724046,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0001,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,1,3207515940,,6698f990dda689bc5e226f0bfa890b4220a2ffe7724271f5eb0f76455c2957d3,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0001__m230__warm,repair__f20__gengamma__2021_1pct_x100__t0001__m230,warm,higher_factor_optimizer_miss,True,15.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/gengamma/2021_1pct_x100/toy_0001/grid_050_020_250/attempt_001,3293013782,11943.761616712649,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0001/m230MeV/warm/attempt_001/repair_config.yaml,6698f990dda689bc5e226f0bfa890b4220a2ffe7724271f5eb0f76455c2957d3,True,False,0.3668448788808153
4,toy_0004,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.15,0.0035741875,0.141958078125,0.158041921875,14602.139074722963,7.302716561554558e-07,0.5,0.0,-11199.24723597563,11638.893770556117,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,36.9**2 * RBF(length_scale=0.312),0.0259033086016125,0.4709692473020466,0.1104520789968848,0.3118803977200066,0.0235484623651023,1358.303283779088,1970.0233188289333,390,1.1,20.0,13.244193734797651,7.247327847689178,131.76959723071232,87.2591037039905,0.000125,5,0.000625,416,26,390,163,227,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0004,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,4,3971696753,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0004__m150__salt_01,repair__f20__gengamma__2021_1pct_x100__t0004__m150,salt_01,higher_factor_optimizer_miss;lower_factor_optimizer_miss;unresolved_exact_initialization_state,False,,,997187403,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1104520789968848
4,toy_0004,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.15,0.0035741875,0.141958078125,0.158041921875,14602.331202509642,7.302812647118634e-07,0.5,0.0,-11198.677617296808,11638.891365158095,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,36.9**2 * RBF(length_scale=0.312),0.0259033086016125,0.4709692473020466,0.1104520789968848,0.3118844298406728,0.0235484623651023,1359.0843776587008,1970.023280299495,390,1.1,20.0,13.244364961292348,7.247327847689178,131.76959723071232,87.26023182630257,0.000125,5,0.000625,416,26,390,163,227,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0004,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,4,4219880876,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0004__m150__salt_02,repair__f20__gengamma__2021_1pct_x100__t0004__m150,salt_02,higher_factor_optimizer_miss;lower_factor_optimizer_miss;unresolved_exact_initialization_state,False,,,398286980,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1104520789968848
4,toy_0004,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.15,0.0035741875,0.141958078125,0.158041921875,14602.187089172296,7.302740574194934e-07,0.5,0.0,-11199.180313223886,11638.89208532956,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,36.9**2 * RBF(length_scale=0.312),0.0259033086016125,0.4709692473020466,0.1104520789968848,0.3118788517996074,0.0235484623651023,1358.1820531282738,1970.0231670729936,390,1.1,20.0,13.244128086333005,7.247327847689178,131.76959723071232,87.25867118040323,0.000125,5,0.000625,416,26,390,163,227,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0004,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,4,4073612005,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0004__m150__salt_03,repair__f20__gengamma__2021_1pct_x100__t0004__m150,salt_03,higher_factor_optimizer_miss;lower_factor_optimizer_miss;unresolved_exact_initialization_state,False,,,1167350069,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1104520789968848
4,toy_0004,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.15,0.0035741875,0.141958078125,0.158041921875,14602.235134423809,7.302764602239876e-07,0.5,0.0,-11199.059337110017,11638.91822864201,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,36.9**2 * RBF(length_scale=0.312),0.0259033086016125,0.4709692473020466,0.1104520789968848,0.3118770762912007,0.0235484623651023,1358.07547561611,1970.023182157566,390,1.1,20.0,13.244052688271797,7.247327847689178,131.76959723071232,87.25817442179536,0.000125,5,0.000625,416,26,390,163,227,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0004,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,4,3643319897,,a7e22fae321538f5efcf9bddae187d2493f63b6f6affee496327ae53e2aa8aac,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0004__m150__warm,repair__f20__gengamma__2021_1pct_x100__t0004__m150,warm,higher_factor_optimizer_miss;lower_factor_optimizer_miss;unresolved_exact_initialization_state,True,9.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/gengamma/2021_1pct_x100/toy_0004/grid_050_020_250/attempt_001,1722416399,1.0539501267758953,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f20/gengamma/2021_1pct_x100/toy_0004/m150MeV/warm/attempt_001/repair_config.yaml,a7e22fae321538f5efcf9bddae187d2493f63b6f6affee496327ae53e2aa8aac,True,False,0.1777747999147733
5,toy_0005,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.21,0.0053465875,0.197970178125,0.2220298218749999,10076.513622864226,1.8533975362176312e-06,0.5,0.0,-1050.38856913228,6486.890006341337,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,82.5**2 * RBF(length_scale=0.355),0.0276553577964078,0.5028246872074149,0.1179228418652972,0.3546258341044915,0.0251412343603707,6807.500180120153,1921.5497366114953,378,1.1,20.0,14.105346977850694,5.172525053860584,94.04591007019242,66.32750966939034,0.000125,5,0.000625,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0005,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,5,528364813,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0005__m210__salt_01,repair__f20__gengamma__2021_1pct_x100__t0005__m210,salt_01,higher_factor_optimizer_miss,False,,,4203281830,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1179228418652972
5,toy_0005,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.21,0.0053465875,0.197970178125,0.2220298218749999,10073.435958359863,1.852831453937273e-06,0.5,0.0,-1054.6334810774504,6486.35842557336,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,82.6**2 * RBF(length_scale=0.355),0.0276553577964078,0.5028246872074149,0.1179228418652972,0.3547153910595378,0.0251412343603707,6828.282871697042,1921.5493491186664,378,1.1,20.0,14.108909132109416,5.172525053860584,94.04591007019242,66.34425997134394,0.000125,5,0.000625,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0005,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,5,1799505120,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0005__m210__salt_02,repair__f20__gengamma__2021_1pct_x100__t0005__m210,salt_02,higher_factor_optimizer_miss,False,,,56144881,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1179228418652972
5,toy_0005,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.21,0.0053465875,0.197970178125,0.2220298218749999,10073.282013752098,1.8528031385330148e-06,0.4999026019832914,0.000244140625,-1054.750962738491,6486.284697631261,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,82.7**2 * RBF(length_scale=0.355),0.0276553577964078,0.5028246872074149,0.1179228418652972,0.3547313789054868,0.0251412343603707,6832.546646759597,1921.5500521164988,378,1.1,20.0,14.109545053389962,5.172525053860584,94.04591007019242,66.34725026112204,0.000125,5,0.000625,416,38,378,253,125,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f20__gengamma__2021_1pct_x100__t0005,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,20,5,2645337808,,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f20__gengamma__2021_1pct_x100__t0005__m210__salt_03,repair__f20__gengamma__2021_1pct_x100__t0005__m210,salt_03,higher_factor_optimizer_miss,False,,,1473013462,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,True,False,0.1179228418652972
