truth_model,study_scenario,ls_upper_factor_requested,n_rows,n_toys,n_mass_points,at_bound_rows,near_bound_rows,at_bound_row_fraction,near_bound_row_fraction,toys_with_any_bound_row,toys_with_any_near_bound_row,toys_with_initialization_lock,toys_with_unresolved_initialization_state,median_ls_opt_over_sigma_x,q05_ls_opt_over_sigma_x,q95_ls_opt_over_sigma_x,max_ls_bound_fraction,independence_caveat
sigpowexpq,2021_1pct_x10,9,110,10,11,110,110,1.0,1.0,10,10,0,0,9.0,8.999999999999998,9.000000000000002,1.0000000000000004,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x10,12,110,10,11,100,100,0.9090909090909091,0.9090909090909091,10,10,0,0,12.0,10.873229476928968,12.0,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x10,15,110,10,11,88,90,0.8,0.8181818181818182,10,10,0,0,15.0,10.8730780714334,15.000000000000002,1.0000000000000002,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x10,20,110,10,11,0,0,0.0,0.0,0,0,0,0,16.562521870837585,10.873253540745539,18.230542963601813,0.9298918556657036,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x10,25,110,10,11,0,0,0.0,0.0,0,0,0,0,16.562671592810577,10.873214153729261,18.230573142620543,0.743917095651569,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x100,6,110,10,11,110,110,1.0,1.0,10,10,0,0,6.0,5.999999999999999,6.000000000000001,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x100,9,110,10,11,110,110,1.0,1.0,10,10,0,0,9.0,8.999999999999998,9.000000000000002,1.0000000000000004,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x100,12,110,10,11,98,100,0.8909090909090909,0.9090909090909091,10,10,0,0,12.0,9.683399955367085,12.0,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x100,15,110,10,11,38,48,0.34545454545454546,0.43636363636363634,10,10,0,0,14.46773710723265,9.683376011912578,15.000000000000002,1.0000000000000002,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x100,20,110,10,11,0,0,0.0,0.0,0,0,0,0,14.467463277989827,9.683475059880589,15.846774234393173,0.8121915454214239,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x100,25,110,10,11,0,0,0.0,0.0,0,0,0,0,14.467260324970788,9.683067254585543,15.84537647085206,0.6497943152210597,mass rows share each toy; inferential counting unit is toy
