factor,truth_model,study_scenario,background_toy_index,mass_mev,injection_toy,anchor_nsigma,inj_nsigma,strength,anchor_strength,A_hat,sigmaA_ref,injection_anchor_sigmaA_ref,anchor_sigma_A,sigma_A_over_anchor,sigmaA_ref_over_anchor,Ahat_minus_Ainj_over_anchor_sigma,A_hat_zero,delta_A_hat,paired_response,paired_response_candidate_prefit_sigma_units,paired_response_anchor_prefit_sigma_units,paired_response_anchor_fitted_sigma_units
6,gengamma,2021_1pct_x10,6,60,0,1.0,0.7162763746154325,6716.496069863478,6716.496069863478,17879.84392064909,9376.961614110967,6716.496069863478,6716.0974671056965,1.3968531961371873,1.3961091492608537,1.6621777610378337,11701.697558095191,6178.1463625539,0.9198466429951294,0.6588644186467273,0.9198466429951294,0.9199012362184156
6,gengamma,2021_1pct_x10,6,60,0,3.0,2.1488291238462973,20149.488209590432,20149.488209590432,29909.26062376612,9376.961614110967,6716.496069863478,6719.75443284082,1.3968986096729328,1.3961091492608537,1.4524001601126486,11701.697558095191,18207.56306567093,0.9036240958718139,1.9417337742186325,2.710872287615442,2.7095578041790973
6,gengamma,2021_1pct_x10,6,60,0,5.0,3.5813818730771625,33582.48034931739,33582.48034931739,43516.80981827213,9376.961614110967,6716.496069863478,6723.948852960489,1.3968228506709803,1.3961091492608537,1.4774546455065245,11701.697558095191,31815.11226017694,0.947372318221981,3.392902047535292,4.736861591109905,4.731611283177601
6,gengamma,2021_1pct_x10,6,120,0,1.0,0.5604056044118803,4832.056592349994,4832.056592349994,23180.725290174276,8622.427317480193,4832.056592349994,4832.977789074006,1.784422128650583,1.784421840408705,3.796555560281163,18338.729295473404,4841.995994700872,1.0020569714284004,0.5615583427284708,1.0020569714284004,1.0018659729095494
6,gengamma,2021_1pct_x10,6,120,0,3.0,1.6812168132356409,14496.169777049983,14496.169777049983,33121.49499363099,8622.427317480193,4832.056592349994,4835.281921317768,1.784183640260002,1.784421840408705,3.8519626196904393,18338.729295473404,14782.76569815759,1.019770458370413,1.7144552402533544,3.059311375111239,3.0572706904603435
6,gengamma,2021_1pct_x10,6,120,0,5.0,2.8020280220594014,24160.282961749977,24160.282961749977,41890.015538259984,8622.427317480193,4832.056592349994,4837.467938322147,1.7839547279127557,1.784421840408705,3.6650852889496317,18338.729295473404,23551.28624278658,0.9747934773807265,2.7313986393415233,4.873967386903634,4.868515211483806
6,gengamma,2021_1pct_x10,6,220,0,1.0,0.6152560092974226,1885.5400385250464,1885.5400385250464,6864.69365114122,3064.6430266941975,1885.5400385250464,1885.1092592215543,1.6270169610614778,1.6253396714351915,2.6413077057784378,4945.502808451171,1919.1908426900482,1.0178467725306566,0.6262363433434731,1.0178467725306566,1.0180793677086746
6,gengamma,2021_1pct_x10,6,220,0,3.0,1.845768027892268,5656.62011557514,5656.62011557514,10314.335843715637,3064.6430266941975,1885.5400385250464,1886.8350741609645,1.6271224800289297,1.6253396714351915,2.4685335734559017,4945.502808451171,5368.833035264465,0.9491238452590671,1.7518624480893543,2.8473715357772016,2.8454172326915597
6,gengamma,2021_1pct_x10,6,220,0,5.0,3.076280046487113,9427.700192625232,9427.700192625232,13864.696688552933,3064.6430266941975,1885.5400385250464,1888.4774250853925,1.6271013200461113,1.6253396714351915,2.3495099475319754,4945.502808451171,8919.19388010176,0.9460625282800944,2.9103532784772046,4.730312641400472,4.7229549909491
6,gengamma,2021_1pct_x10,7,60,0,1.0,0.7494580414071755,7035.179248285179,7035.179248285179,16996.247112803907,9387.022167479838,7035.179248285179,7026.420037511642,1.3370667368279219,1.3342975120026856,1.4176590370828974,10683.187163254734,6313.059949549173,0.8973559488321464,0.672530631856818,0.8973559488321464,0.8984746024071883
6,gengamma,2021_1pct_x10,7,60,0,3.0,2.2483741242215265,21105.537744855537,21105.537744855537,29496.21382190681,9387.022167479838,7035.179248285179,7008.650526891979,1.3414176194414689,1.3342975120026856,1.1971885379156093,10683.187163254734,18813.026658652077,0.891378693406556,2.004152789137694,2.6741360802196676,2.6842580588755376
6,gengamma,2021_1pct_x10,7,60,0,5.0,3.747290207035878,35175.89624142589,35175.89624142589,43555.7400939186,9387.022167479838,7035.179248285179,6993.379452568695,1.3452543055151465,1.3342975120026856,1.1982538498486244,10683.187163254734,32872.552930663864,0.9345192715218033,3.5019149144599555,4.672596357609017,4.7005247110665
6,gengamma,2021_1pct_x10,7,120,0,1.0,0.5648163898364813,4864.055357210857,4864.055357210857,6997.570638247874,8611.74612623943,4864.055357210857,4863.253172309377,1.7711090487818133,1.7704868661646092,0.43870125725407993,2237.5760303920124,4759.994607855861,0.9786061749480857,0.5527328068058658,0.9786061749480857,0.9787675942841195
6,gengamma,2021_1pct_x10,7,120,0,3.0,1.6944491695094437,14592.166071632571,14592.166071632571,16119.1876419243,8611.74612623943,4864.055357210857,4863.302661590869,1.7716470942128832,1.7704868661646092,0.3139885951067281,2237.5760303920124,13881.611611532287,0.9513057584040512,1.611939252277296,2.8539172752121535,2.8543589773192064
6,gengamma,2021_1pct_x10,7,120,0,5.0,2.8240819491824065,24320.276786054288,24320.276786054288,26003.688158700676,8611.74612623943,4864.055357210857,4863.924351526367,1.7720004038536563,1.7704868661646092,0.3461014709486815,2237.5760303920124,23766.11212830866,0.9772138835992444,2.7597320891630637,4.8860694179962225,4.886201020139329
6,gengamma,2021_1pct_x10,7,220,0,1.0,0.6238216678850564,1916.244857847988,1916.244857847988,2563.89455853802,3071.783101642872,1916.244857847988,1918.1229564726432,1.6021560511484276,1.6030222281157718,0.3376476458428066,654.3762973188428,1909.5182612191775,0.9964896987974884,0.6216318659341266,0.9964896987974884,0.995514002257035
6,gengamma,2021_1pct_x10,7,220,0,3.0,1.8714650036551697,5748.734573543965,5748.734573543965,6013.709816443322,3071.783101642872,1916.244857847988,1920.4001525832443,1.6017897975643012,1.6030222281157718,0.13797918238181925,654.3762973188428,5359.333519124479,0.932263170365956,1.7446978975365035,2.7967895110978684,2.7907379156970595
6,gengamma,2021_1pct_x10,7,220,0,5.0,3.1191083394252823,9581.22428923994,9581.22428923994,9693.1077947233,3071.783101642872,1916.244857847988,1922.5363637487635,1.6014669477308412,1.6030222281157718,0.05819578115297524,654.3762973188428,9038.731497404458,0.943379595815879,2.94250316455296,4.716897979079396,4.701461916579715
6,gengamma,2021_1pct_x10,8,60,0,1.0,0.7162604272976755,6695.784844275132,6695.784844275132,11645.558386893452,9348.254613949775,6695.784844275132,6688.638718590099,1.3986137070031002,1.3961402332009658,0.740027044495787,5508.352665902141,6137.205720991311,0.9165774981910592,0.6565081905057624,0.9165774981910592,0.9175567674082679
6,gengamma,2021_1pct_x10,8,60,0,3.0,2.1487812818930263,20087.354532825397,20087.354532825397,23643.738611758752,9348.254613949775,6695.784844275132,6675.012881678632,1.4023016064188611,1.3961402332009658,0.5327905941117819,5508.352665902141,18135.38594585661,0.9028260001196767,1.9399756098635126,2.7084780003590305,2.71690650899477
6,gengamma,2021_1pct_x10,8,60,0,5.0,3.581302136488377,33478.92422137566,33478.92422137566,37078.124475709505,9348.254613949775,6695.784844275132,6667.047493814438,1.4048098720239852,1.3961402332009658,0.5398491997654309,5508.352665902141,31569.771809807364,0.942974499450931,3.3770765895376775,4.714872497254655,4.735195277834335
6,gengamma,2021_1pct_x10,8,120,0,1.0,0.5597174410038316,4824.436607651325,4824.436607651325,2717.2594732906555,8619.414465625521,4824.436607651325,4823.608108036362,1.7868254904753573,1.786615757776886,-0.4368466689592821,-2078.3619389004875,4795.6214121911435,0.9940272413540511,0.5563743838187876,0.9940272413540511,0.9941979747901594
6,gengamma,2021_1pct_x10,8,120,0,3.0,1.6791523230114946,14473.309822953976,14473.309822953976,11638.592728270058,8619.414465625521,4824.436607651325,4825.607936580303,1.7866534515121115,1.786615757776886,-0.5874321188000942,-2078.3619389004875,13716.954667170545,0.9477413829292946,1.5914021447598516,2.843224148787884,2.8425340076200114
6,gengamma,2021_1pct_x10,8,120,0,5.0,2.798587205019158,24122.183038256622,24122.183038256622,22053.79723325302,8619.414465625521,4824.436607651325,4827.740107173182,1.7864464897802343,1.786615757776886,-0.4284376870101897,-2078.3619389004875,24132.159172153508,1.0004135667937295,2.7997446077565096,5.002067833968646,4.998645046426033
6,gengamma,2021_1pct_x10,8,220,0,1.0,0.6153257813860298,1894.0182179479648,1894.0182179479648,-2438.2719507446345,3078.0738841815837,1894.0182179479648,1894.60980323081,1.6241446123047192,1.6251553733820256,-2.2866397932201665,-4149.695163063906,1711.4232123192714,0.9035938493630108,0.5560045914149051,0.9035938493630108,0.9033117053447327
6,gengamma,2021_1pct_x10,8,220,0,3.0,1.8459773441580891,5682.054653843894,5682.054653843894,1281.4527655913234,3078.0738841815837,1894.0182179479648,1896.4873919181775,1.624014676947468,1.6251553733820256,-2.3203960685452483,-4149.695163063906,5431.147928655229,0.9558422541713979,1.7644631457893984,2.8675267625141934,2.8637933222229153
6,gengamma,2021_1pct_x10,8,220,0,5.0,3.076628906930149,9470.091089739824,9470.091089739824,4845.61941696732,3078.0738841815837,1894.0182179479648,1898.3829776630448,1.6237995902651783,1.6251553733820256,-2.4360056570172897,-4149.695163063906,8995.314580031227,0.9498656871185764,2.922384230690081,4.749328435592883,4.7384087857259845
6,gengamma,2021_1pct_x10,9,60,0,1.0,0.6933503595753271,6484.3946242424545,6484.3946242424545,9556.082800762882,9352.26258224501,6484.3946242424545,6481.371423014935,1.4436421422237553,1.4422722743123606,0.47392565184785734,3680.61365165036,5875.469149112522,0.906093704899851,0.6282403961012519,0.906093704899851,0.9065163474892223
6,gengamma,2021_1pct_x10,9,60,0,3.0,2.0800510787259814,19453.183872727364,19453.183872727364,21299.530270273848,9352.26258224501,6484.3946242424545,6482.533417005611,1.444291130438471,1.4422722743123606,0.28481864708988136,3680.61365165036,17618.916618623487,0.9057086353522082,1.8839202239757973,2.717125906056625,2.7179060230378194
6,gengamma,2021_1pct_x10,9,60,0,5.0,3.4667517978766353,32421.97312121227,32421.97312121227,34378.364611613215,9352.26258224501,6484.3946242424545,6485.616288329505,1.444429735483934,1.4422722743123606,0.3016508229019589,3680.61365165036,30697.750959962854,0.9468193328393905,3.282387624385313,4.734096664196953,4.733204925367185
6,gengamma,2021_1pct_x10,9,120,0,1.0,0.5561776037345251,4793.7560742912565,4793.7560742912565,2560.039476660778,8619.11023044253,4793.7560742912565,4795.415841531243,1.797404041116351,1.797986818033256,-0.46580248125410156,-2265.941553649479,4825.981030310257,1.0067222769618633,0.5599163836268141,1.0067222769618633,1.0063738348850375
6,gengamma,2021_1pct_x10,9,120,0,3.0,1.668532811203575,14381.268222873769,14381.268222873769,11840.935763158112,8619.11023044253,4793.7560742912565,4797.672544181308,1.7971604646276067,1.797986818033256,-0.5294926730246756,-2265.941553649479,14106.87731680759,0.98092025669685,1.6366976334729277,2.94276077009055,2.9403585148629268
6,gengamma,2021_1pct_x10,9,120,0,5.0,2.7808880186726257,23968.780371456283,23968.780371456283,21169.419684383083,8619.11023044253,4793.7560742912565,4799.957372753672,1.7968504612599772,1.797986818033256,-0.5832053223979454,-2265.941553649479,23435.36123803256,0.9777452534022567,2.719000060500366,4.888726267011284,4.8824102836955
6,gengamma,2021_1pct_x10,9,220,0,1.0,0.6110566371349703,1879.3259147605688,1879.3259147605688,-1257.9069635218352,3075.5347385997916,1879.3259147605688,1879.9825024660736,1.6354271588491716,1.6365095135675938,-1.6687564241513568,-3064.4431342957364,1806.5361707739012,0.9612681635394033,0.5873892913972966,0.9612681635394033,0.9609324386818341
6,gengamma,2021_1pct_x10,9,220,0,3.0,1.833169911404911,5637.977744281706,5637.977744281706,2348.4582979189895,3075.5347385997916,1879.3259147605688,1881.553794815475,1.6355974313239205,1.6365095135675938,-1.7482994402960035,-3064.4431342957364,5412.901432214726,0.9600785383916667,1.7599870891652079,2.8802356151749997,2.876825231959723
6,gengamma,2021_1pct_x10,9,220,0,5.0,3.0552831856748512,9396.629573802842,9396.629573802842,6150.42778885852,3075.5347385997916,1879.3259147605688,1883.1773096328857,1.6357830859570925,1.6365095135675938,-1.7237897718601707,-3064.4431342957364,9214.870923154256,0.9806570378005198,2.9961849585056353,4.903285189002598,4.89325719676956
6,gengamma,2021_1pct_x100,0,60,0,1.0,0.5950337303310071,20541.053885987894,20541.053885987894,46683.525292862534,34520.82266758433,20541.053885987894,20538.24261716472,1.6812844619723886,1.6805769976161133,1.27286798068235,27445.082851438816,19238.44244142372,0.9365849750556006,0.5572996514793073,0.9365849750556006,0.9367131745412969
6,gengamma,2021_1pct_x100,0,60,0,3.0,1.7851011909930214,61623.16165796368,61623.16165796368,84171.76776249146,34520.82266758433,20541.053885987894,20531.658816812233,1.6825875642285812,1.6805769976161133,1.0982359635775742,27445.082851438816,56726.68491105265,0.9205416175481439,1.6432599378438342,2.761624852644432,2.7628885428683594
6,gengamma,2021_1pct_x100,0,60,0,5.0,2.9751686516550357,102705.26942993948,102705.26942993948,122346.43752023485,34520.82266758433,20541.053885987894,20527.84715131571,1.6836456464102991,1.6805769976161133,0.9568060374532011,27445.082851438816,94901.35466879603,0.924016413135775,2.749104665976286,4.620082065678875,4.62305442793174
6,gengamma,2021_1pct_x100,0,120,0,1.0,0.4885084090265817,14741.015862070451,14741.015862070451,9219.73321958059,30175.562159603134,14741.015862070451,14742.608170574986,2.046588308055371,2.0470476690311914,-0.3745119302234377,-5200.627673188114,14420.360892768706,0.9782474306857771,0.47788209599865034,0.9782474306857771,0.9781417728750698
6,gengamma,2021_1pct_x100,0,120,0,3.0,1.4655252270797452,44223.04758621135,44223.04758621135,37877.99344672556,30175.562159603134,14741.015862070451,14744.298091906918,2.046549494827401,2.0470476690311914,-0.43033951836395434,-5200.627673188114,43078.621119913674,0.9741214925527993,1.4275996215767017,2.922364477658398,2.921713929777325
6,gengamma,2021_1pct_x100,0,120,0,5.0,2.442542045132909,73705.07931035226,73705.07931035226,67044.87474642166,30175.562159603134,14741.015862070451,14746.234624354034,2.0464759395420593,2.0470476690311914,-0.45165459072046704,-5200.627673188114,72245.50241960977,0.9801970650544095,2.3941725439112727,4.900985325272048,4.899250843350427
6,gengamma,2021_1pct_x100,0,220,0,1.0,0.5473255132971434,5910.965012104345,5910.965012104345,-105012.55022638263,10799.724968960616,5910.965012104345,18350.004553280833,5.261315402337961,1.8270662991313897,-6.044876714684779,11051.20263202062,-116063.75285840326,-19.635330715159103,-10.746917462433622,-19.635330715159103,-6.324998586316536
6,gengamma,2021_1pct_x100,0,220,0,3.0,1.64197653989143,17732.895036313035,17732.895036313035,28135.955999735048,10799.724968960616,5910.965012104345,5901.260384852178,1.8321162720813455,1.8270662991313897,1.7628540828541328,11051.20263202062,17084.753367714427,0.9634497544100183,1.58196189410541,2.890349263230055,2.8951024448216054
6,gengamma,2021_1pct_x100,0,220,0,5.0,2.736627566485717,29554.825060521725,29554.825060521725,39523.63549074542,10799.724968960616,5910.965012104345,5897.423464826552,1.8339032292574264,1.8270662991313897,1.69036707126082,11051.20263202062,28472.432858724802,0.9633768022791397,2.6364035140299538,4.8168840113956986,4.8279444453226485
6,gengamma,2021_1pct_x100,1,60,0,1.0,0.5966049859489077,20535.659491487462,20535.659491487462,-122300.34518880423,34420.864684570544,20535.659491487462,62883.19223574803,3.8870871535382454,1.676150926579146,-2.2714496449989676,-18912.313064618975,-103388.03212418527,-5.034561084685016,-3.0036442451874215,-5.034561084685016,-1.6441282391737568
6,gengamma,2021_1pct_x100,1,60,0,3.0,1.789814957846723,61606.97847446239,61606.97847446239,38478.1995821391,34420.864684570544,20535.659491487462,25933.129378313697,1.3278977277384867,1.676150926579146,-0.8918622413407802,-18912.313064618975,57390.51264675808,0.9315586329322718,1.667317575333425,2.7946758987968154,2.2130191774985044
6,gengamma,2021_1pct_x100,1,60,0,5.0,2.983024929744538,102678.29745743732,102678.29745743732,74951.96911973288,34420.864684570544,20535.659491487462,20540.433527569126,1.677198521670287,1.676150926579146,-1.349841438375217,-18912.313064618975,93864.28218435185,0.9141589265566163,2.726958867666893,4.570794632783082,4.569732282347806
6,gengamma,2021_1pct_x100,1,120,0,1.0,0.4917676916526642,14764.74768783036,14764.74768783036,25003.44587969251,30023.826165177823,14764.74768783036,14765.068331824532,2.033025410561789,2.0334804766033723,0.6934406236233751,-424849.3326550681,449852.7785347606,30.468030205862952,14.983192883540871,30.468030205862952,30.467368550211912
6,gengamma,2021_1pct_x100,1,120,0,3.0,1.475303074957993,44294.243063491085,44294.243063491085,54185.7278665686,30023.826165177823,14764.74768783036,14767.254533586352,2.0329163318774923,2.0334804766033723,0.6698255779759548,-424849.3326550681,479035.0605216367,10.814837942596533,15.955163671885039,32.4445138277896,32.439006142416574
6,gengamma,2021_1pct_x100,1,120,0,5.0,2.458838458263321,73823.7384391518,73823.7384391518,82494.05647442612,30023.826165177823,14764.74768783036,14768.16594197378,2.032974775258076,2.0334804766033723,0.587095111833198,-424849.3326550681,507343.3891294942,6.872361111157558,16.898025799187455,34.36180555578779,34.353852138641884
6,gengamma,2021_1pct_x100,1,220,0,1.0,0.5468829051580235,5875.444789695139,5875.444789695139,22626.680898470622,10743.515173503934,5875.444789695139,5880.919728375243,1.8274904072700808,1.8285449966863507,2.8484041412691496,16706.869403523855,5919.811494946767,1.0075512079237716,0.551012531684828,1.0075512079237716,1.0066132116008781
6,gengamma,2021_1pct_x100,1,220,0,3.0,1.6406487154740703,17626.334369085416,17626.334369085416,34241.91079148424,10743.515173503934,5875.444789695139,5878.2252007499865,1.8288737756345186,1.8285449966863507,2.8266314839858273,16706.869403523855,17535.041387960384,0.9948206485129915,1.6321512191099212,2.9844619455389743,2.9830502896900133
6,gengamma,2021_1pct_x100,1,220,0,5.0,2.734414525790118,29377.223948475697,29377.223948475697,44831.18296208392,10743.515173503934,5875.444789695139,5878.904254636376,1.8292109103249201,1.8285449966863507,2.6287141862228007,16706.869403523855,28124.313558560065,0.9573509603183373,2.6177943721735804,4.7867548015916865,4.783938016405001
6,gengamma,2021_1pct_x100,2,60,0,1.0,0.6323986870189221,21820.933531337145,21820.933531337145,-88510.87958285822,34505.02662204964,21820.933531337145,21815.58118627131,1.581443483348006,1.5812809553952774,-5.0574775969584485,-108452.72762584349,19941.848042985264,0.9138861091504945,0.577940375511604,0.9138861091504945,0.91411032659239
6,gengamma,2021_1pct_x100,2,60,0,3.0,1.8971960610567664,65462.80059401144,65462.80059401144,-47584.60160320091,34505.02662204964,21820.933531337145,21806.644538316126,1.582856375500394,1.5812809553952774,-5.18408056767186,-108452.72762584349,60868.12602264258,0.9298124350061922,1.7640364892153484,2.7894373050185766,2.791265108012932
6,gengamma,2021_1pct_x100,2,60,0,5.0,3.1619934350946104,109104.66765668572,109104.66765668572,-7229.799716641573,34505.02662204964,21820.933531337145,21802.45852416874,1.5837888582773723,1.5812809553952774,-5.3358417008048304,-108452.72762584349,101222.92790920191,0.9277598299251056,2.933570491567676,4.638799149625528,4.642729983730642
6,gengamma,2021_1pct_x100,2,120,0,1.0,0.5062760296807934,15223.386811004826,15223.386811004826,20832.184045934475,30069.34146300222,15223.386811004826,15222.597559283373,1.9753024535863257,1.9752070834372684,0.3684520472335006,6220.375673681947,14611.808372252528,0.9598263877581962,0.4859370927770773,0.9598263877581962,0.9598761522366884
6,gengamma,2021_1pct_x100,2,120,0,3.0,1.5188280890423804,45670.16043301448,45670.16043301448,50799.2098770453,30069.34146300222,15223.386811004826,15223.83765055128,1.97532765638276,1.9752070834372684,0.3369091001732466,6220.375673681947,44578.83420336335,0.9761041735062044,1.4825344365527204,2.928312520518613,2.9282258013142357
6,gengamma,2021_1pct_x100,2,120,0,5.0,2.5313801484039673,76116.93405502413,76116.93405502413,81352.29203860488,30069.34146300222,15223.386811004826,15226.629289045226,1.9751650416633522,1.9752070834372684,0.3438290828651957,6220.375673681947,75131.91636492293,0.9870591517862616,2.498621942132201,4.935295758931308,4.934244798287462
6,gengamma,2021_1pct_x100,2,220,0,1.0,0.5622505931508599,6063.582818517977,6063.582818517977,22325.55957076371,10784.484520572183,6063.582818517977,6064.209305040805,1.7786917478677602,1.778566376241573,2.681631839245415,16655.433525164866,5670.126045598845,0.93511150343036,0.5257669974659123,0.93511150343036,0.9350148981311739
6,gengamma,2021_1pct_x100,2,220,0,3.0,1.6867517794525797,18190.74845555393,18190.74845555393,34076.26895289307,10784.484520572183,6063.582818517977,6066.217181301164,1.77866662686788,1.778566376241573,2.618686410751255,16655.433525164866,17420.835427728205,0.9576755717497343,1.615360974787131,2.8730267152492024,2.871779052261289
6,gengamma,2021_1pct_x100,2,220,0,5.0,2.8112529657542997,30317.914092589886,30317.914092589886,46074.86407407327,10784.484520572183,6063.582818517977,6068.422926465036,1.7785713813204154,1.778566376241573,2.596547764125941,16655.433525164866,29419.430548908407,0.9703645989319205,2.7279403566103433,4.851822994659603,4.847953233550541
6,gengamma,2021_1pct_x100,3,60,0,1.0,0.6084425019811113,21051.89610652844,21051.89610652844,10039.640588486973,34599.647522950305,21051.89610652844,21043.85230614759,1.6444391563371166,1.6435406743348193,-0.5233003614468644,-9431.384231181784,19471.024819668757,0.9249059904694554,0.5627521149385531,0.9249059904694554,0.9252595264594515
6,gengamma,2021_1pct_x100,3,60,0,3.0,1.8253275059433336,63155.68831958533,63155.68831958533,48439.20459796793,34599.647522950305,21051.89610652844,21033.819734329485,1.6459841788051954,1.6435406743348193,-0.6996581651595356,-9431.384231181784,57870.58882914972,0.916316334584281,1.672577409661863,2.7489490037528435,2.75131143844019
6,gengamma,2021_1pct_x100,3,60,0,5.0,3.042212509905556,105259.4805326422,105259.4805326422,87206.16337616062,34599.647522950305,21051.89610652844,21020.20166701208,1.6478345030123445,1.6435406743348193,-0.8588555639222741,-9431.384231181784,96637.5476073424,0.918088775645952,2.793021158473991,4.5904438782297605,4.597365388696528
6,gengamma,2021_1pct_x100,3,120,0,1.0,0.4944681856976029,14873.16346848486,14873.16346848486,-1004.9999247061072,30079.111050393636,14873.16346848486,14877.850354906195,2.0218428709446323,2.022374803728142,-1.0672350517327864,-15433.018432498748,14428.01850779264,0.9700705931434527,0.47966904619024053,0.9700705931434527,0.9697649972016813
6,gengamma,2021_1pct_x100,3,120,0,3.0,1.483404557092809,44619.490405454584,44619.490405454584,28703.813178479315,30079.111050393636,14873.16346848486,14879.266077163194,2.021866957538277,2.022374803728142,-1.069654722513684,-15433.018432498748,44136.831610978064,0.9891827811099896,1.467358245296297,2.967548343329969,2.9663312277693317
6,gengamma,2021_1pct_x100,3,120,0,5.0,2.4723409284880145,74365.8173424243,74365.8173424243,56900.08888319147,30079.111050393636,14873.16346848486,14885.223838545926,2.021284912290346,2.022374803728142,-1.173360148874925,-15433.018432498748,72333.10731569021,0.9726660702541023,2.4047621352408157,4.863330351270512,4.859389962842247
6,gengamma,2021_1pct_x100,3,220,0,1.0,0.550040674820394,5935.084824411933,5935.084824411933,-4438.884962776129,10790.265331468314,5935.084824411933,5934.913256422737,1.8181805794231063,1.8180473659089527,-1.7479564298536967,-10149.14887073426,5710.26390795813,0.9621200162920874,0.5292051430195083,0.9621200162920874,0.9621478295034065
6,gengamma,2021_1pct_x100,3,220,0,3.0,1.6501220244611818,17805.2544732358,17805.2544732358,7528.398600860131,10790.265331468314,5935.084824411933,5935.597175130064,1.8185093501329166,1.8180473659089527,-1.7313937535106527,-10149.14887073426,17677.547471594393,0.9928275666133628,1.6382866341609112,2.9784826998400886,2.9782256022465057
6,gengamma,2021_1pct_x100,3,220,0,5.0,2.75020337410197,29675.424122059667,29675.424122059667,223176.521391108,10790.265331468314,5935.084824411933,18304.52008018404,4.970284915930003,1.8180473659089527,10.571219372122583,-10149.14887073426,233325.67026184226,7.862589235528269,21.623719444727673,39.312946177641344,12.746888158757796
6,gengamma,2021_1pct_x100,4,60,0,1.0,0.6626167667707414,22645.222392772237,22645.222392772237,21574.96800067943,34175.44428151673,22645.222392772237,22601.059528159414,1.5126246349912054,1.5091679687996633,-0.047354168983066554,196.10720049210403,21378.860800187325,0.9440782002216458,0.6255620446096076,0.9440782002216458,0.94592294549513
6,gengamma,2021_1pct_x100,4,60,0,3.0,1.987850300312224,67935.66717831671,67935.66717831671,62498.29961634001,34175.44428151673,22645.222392772237,22527.42480008609,1.518259920689346,1.5091679687996633,-0.2413665836299195,196.10720049210403,62302.19241584791,0.9170763312343407,1.823010460453417,2.7512289937030223,2.7656153763127787
6,gengamma,2021_1pct_x100,4,60,0,5.0,3.3130838338537068,113226.1119638612,113226.1119638612,104765.7555893472,34175.44428151673,22645.222392772237,22466.005562118393,1.5230843777579242,1.5091679687996633,-0.3765848072600692,196.10720049210403,104569.6483888551,0.9235471091883026,3.05978899725409,4.617735545941514,4.654572353760019
6,gengamma,2021_1pct_x100,4,120,0,1.0,0.5167122763437944,15506.386878561743,15506.386878561743,49611.67477483828,30009.71253921704,15506.386878561743,15505.148302564286,1.935610217197341,1.9353130277374142,2.1996105571357933,34455.40571382147,15156.269061016807,0.9774210575108899,0.5050454595728107,0.9774210575108899,0.9774991354652325
6,gengamma,2021_1pct_x100,4,120,0,3.0,1.5501368290313828,46519.16063568523,46519.16063568523,94129.95922786686,30009.71253921704,15506.386878561743,21085.43546558739,3.8627578415381802,1.9353130277374142,2.257994560742419,34455.40571382147,59674.55351404539,1.2827951471735832,1.9885080017365042,3.8483854415207492,2.8301314246716696
6,gengamma,2021_1pct_x100,4,120,0,5.0,2.5835613817189715,77531.93439280872,77531.93439280872,109316.96535255622,30009.71253921704,15506.386878561743,15492.874655916285,1.9375816697098136,1.9353130277374142,2.051590273959243,34455.40571382147,74861.55963873475,0.9655577437221577,2.4945776985002706,4.827788718610789,4.831999309446893
6,gengamma,2021_1pct_x100,4,220,0,1.0,0.5796131555904676,6238.50353783309,6238.50353783309,-1127.246716495852,10763.219360467689,6238.50353783309,6239.763205867932,1.7250234043495138,1.7252886521895334,-1.1804534901904806,-6666.542940304776,5539.296223808924,0.887920667226706,0.5146504998452645,0.887920667226706,0.8877414159883051
6,gengamma,2021_1pct_x100,4,220,0,3.0,1.7388394667714029,18715.51061349927,18715.51061349927,11926.975682739152,10763.219360467689,6238.50353783309,6245.821267145275,1.723911133656924,1.7252886521895334,-1.0868922821198337,-6666.542940304776,18593.51862304393,0.9934817706567219,1.7275053123358433,2.9804453119701657,2.976953362538713
6,gengamma,2021_1pct_x100,4,220,0,5.0,2.898065777952338,31192.517689165452,31192.517689165452,23316.970543886655,10763.219360467689,6238.50353783309,6249.21453191354,1.7235452328269076,1.7252886521895334,-1.2602459245173756,-6666.542940304776,29983.51348419143,0.9612405700295887,2.7857384003821486,4.806202850147944,4.79796514123037
6,gengamma,2021_1pct_x100,5,60,0,1.0,0.6062267440433506,20873.16676097178,20873.16676097178,7455.836376266067,34431.28658718356,20873.16676097178,20872.784023535653,1.649716598563844,1.6495478132988652,-0.6428146034365446,-12031.845230095973,19487.68160636204,0.9336236245091333,0.5659876100481237,0.9336236245091333,0.9336407440611753
6,gengamma,2021_1pct_x100,5,60,0,3.0,1.818680232130052,62619.50028291534,62619.50028291534,44914.94871128411,34431.28658718356,20873.16676097178,20871.9449784461,1.6505320822047598,1.6495478132988652,-0.848246370422797,-12031.845230095973,56946.79394138008,0.909409907202933,1.6539258211331993,2.728229721608799,2.728389424185792
6,gengamma,2021_1pct_x100,5,60,0,5.0,3.0311337202167534,104365.8338048589,104365.8338048589,84482.72530710221,34431.28658718356,20873.16676097178,20868.183707368164,1.6515015195559104,1.6495478132988652,-0.9527953547167759,-12031.845230095973,96514.57053719819,0.9247717094624966,2.803106712054264,4.623858547312484,4.624962665204098
