truth_model,study_scenario,background_toy_index,mass_GeV,low_factor,high_factor,adjacent_factors,low_lml,high_lml,delta_lml_high_minus_low,lml_tolerance,low_ls_opt_over_sigma_x,high_ls_opt_over_sigma_x,low_at_upper_bound,high_at_upper_bound,high_solution_feasible_in_low_domain,status,repair_factor,warm_start_source_factor,low_attempt_path,high_attempt_path
sigpowexpq,2021_10pct,0,0.23,6,9,True,1478.6736366361458,1532.429299543487,53.755662907341275,0.001532429299543487,6.0,9.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,6,12,False,1478.6736366361458,1557.7275512962442,79.05391466009837,0.0015577275512962442,6.0,11.999999999999998,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,6,15,False,1478.6736366361458,1573.568994605958,94.89535796981227,0.001573568994605958,6.0,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,6,20,False,1478.6736366361458,1579.0045924780516,100.33095584190573,0.0015790045924780516,6.0,17.7484611568842,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,6,25,False,1478.6736366361458,1579.0045917012494,100.33095506510358,0.0015790045917012494,6.0,17.748655319149794,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,9,12,True,1532.429299543487,1557.7275512962442,25.298251752757096,0.0015577275512962442,9.0,11.999999999999998,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,9,15,False,1532.429299543487,1573.568994605958,41.13969506247099,0.001573568994605958,9.0,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,9,20,False,1532.429299543487,1579.0045924780516,46.57529293456446,0.0015790045924780516,9.0,17.7484611568842,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,9,25,False,1532.429299543487,1579.0045917012494,46.575292157762306,0.0015790045917012494,9.0,17.748655319149794,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,12,15,True,1557.7275512962442,1573.568994605958,15.841443309713895,0.001573568994605958,11.999999999999998,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,12,20,False,1557.7275512962442,1579.0045924780516,21.277041181807363,0.0015790045924780516,11.999999999999998,17.7484611568842,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,12,25,False,1557.7275512962442,1579.0045917012494,21.27704040500521,0.0015790045917012494,11.999999999999998,17.748655319149794,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,15,20,True,1573.568994605958,1579.0045924780516,5.435597872093467,0.0015790045924780516,15.0,17.7484611568842,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,15,25,False,1573.568994605958,1579.0045917012494,5.435597095291314,0.0015790045917012494,15.0,17.748655319149794,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.23,20,25,True,1579.0045924780516,1579.0045917012494,-7.768021532683633e-07,0.0015790045924780516,17.7484611568842,17.748655319149794,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,6,9,True,1477.0061329745624,1529.0186614779393,52.01252850337687,0.0015290186614779393,6.0,8.999999999999998,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,6,12,False,1477.0061329745624,1554.534186039238,77.52805306467553,0.0015545341860392378,6.0,12.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,6,15,False,1477.0061329745624,1568.8499070068276,91.84377403226517,0.0015688499070068275,6.0,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,6,20,False,1477.0061329745624,1572.384374315922,95.37824134135963,0.001572384374315922,6.0,17.008177665864498,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,6,25,False,1477.0061329745624,1572.3843739538036,95.37824097924113,0.0015723843739538035,6.0,17.008091564983403,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,9,12,True,1529.0186614779393,1554.534186039238,25.515524561298662,0.0015545341860392378,8.999999999999998,12.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,9,15,False,1529.0186614779393,1568.8499070068276,39.8312455288883,0.0015688499070068275,8.999999999999998,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,9,20,False,1529.0186614779393,1572.384374315922,43.365712837982755,0.001572384374315922,8.999999999999998,17.008177665864498,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,9,25,False,1529.0186614779393,1572.3843739538036,43.36571247586426,0.0015723843739538035,8.999999999999998,17.008091564983403,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,12,15,True,1554.534186039238,1568.8499070068276,14.315720967589641,0.0015688499070068275,12.0,15.0,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,12,20,False,1554.534186039238,1572.384374315922,17.850188276684094,0.001572384374315922,12.0,17.008177665864498,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,12,25,False,1554.534186039238,1572.3843739538036,17.850187914565595,0.0015723843739538035,12.0,17.008091564983403,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,15,20,True,1568.8499070068276,1572.384374315922,3.5344673090944525,0.001572384374315922,15.0,17.008177665864498,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,15,25,False,1568.8499070068276,1572.3843739538036,3.5344669469759538,0.0015723843739538035,15.0,17.008091564983403,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,0,0.25,20,25,True,1572.384374315922,1572.3843739538036,-3.621184987423476e-07,0.001572384374315922,17.008177665864498,17.008091564983403,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0000/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,6,9,True,1651.417117200123,1683.5083178830084,32.09120068288553,0.0016835083178830083,5.999999999999999,8.999999999999998,True,True,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,6,12,False,1651.417117200123,1695.340325720965,43.92320852084208,0.001695340325720965,5.999999999999999,11.70603487672491,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,6,15,False,1651.417117200123,1695.3403248147265,43.9232076146036,0.0016953403248147264,5.999999999999999,11.706242676128609,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,6,20,False,1651.417117200123,1695.3403257090915,43.92320850896863,0.0016953403257090915,5.999999999999999,11.706033657042932,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,6,25,False,1651.417117200123,1695.3403259015092,43.92320870138633,0.0016953403259015092,5.999999999999999,11.706018653984229,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,9,12,True,1683.5083178830084,1695.340325720965,11.832007837956553,0.001695340325720965,8.999999999999998,11.70603487672491,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,9,15,False,1683.5083178830084,1695.3403248147265,11.83200693171807,0.0016953403248147264,8.999999999999998,11.706242676128609,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,9,20,False,1683.5083178830084,1695.3403257090915,11.8320078260831,0.0016953403257090915,8.999999999999998,11.706033657042932,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,9,25,False,1683.5083178830084,1695.3403259015092,11.832008018500801,0.0016953403259015092,8.999999999999998,11.706018653984229,True,False,False,allowed_domain_gain,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,12,15,True,1695.340325720965,1695.3403248147265,-9.062384833669057e-07,0.001695340325720965,11.70603487672491,11.706242676128609,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,12,20,False,1695.340325720965,1695.3403257090915,-1.1873453331645578e-08,0.001695340325720965,11.70603487672491,11.706033657042932,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,12,25,False,1695.340325720965,1695.3403259015092,1.8054424799629487e-07,0.0016953403259015092,11.70603487672491,11.706018653984229,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
sigpowexpq,2021_10pct,1,0.05,15,20,True,1695.3403248147265,1695.3403257090915,8.943650300352601e-07,0.0016953403257090915,11.706242676128609,11.706033657042932,False,False,True,consistent_lml_plateau,,,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/sigpowexpq/2021_10pct/toy_0001/grid_050_020_250/attempt_001
