truth_model,study_scenario,background_toy_index,mass_mev,factor_previous,factor_current,lml_previous,lml_current,delta_lml,lml_tolerance,regression_beyond_tolerance
sigpowexpq,2021_1pct_x10,2,170,12,15,1560.8917456658223,1575.9271787607136,15.035433094891232,0.0015759271787607135,False
sigpowexpq,2021_1pct_x10,2,190,12,15,1544.3544329398424,1557.799830176626,13.44539723678372,0.001557799830176626,False
sigpowexpq,2021_1pct_x10,2,210,12,15,1550.2330890301562,1562.541858623815,12.30876959365878,0.0015625418586238148,False
sigpowexpq,2021_1pct_x10,2,230,12,15,1545.66004217727,1553.8894681925149,8.229426015244826,0.0015538894681925148,False
sigpowexpq,2021_1pct_x10,2,250,12,15,1524.7849418203566,1531.7683767241635,6.983434903806938,0.0015317683767241636,False
sigpowexpq,2021_1pct_x10,3,50,12,15,1662.580143334779,1662.5801437069597,3.721806933754124e-07,0.0016625801437069596,False
sigpowexpq,2021_1pct_x10,3,70,12,15,1638.5763826568848,1644.0978658077895,5.521483150904714,0.0016440978658077894,False
sigpowexpq,2021_1pct_x10,3,90,12,15,1618.412216847788,1630.0064905320742,11.594273684286236,0.0016300064905320742,False
sigpowexpq,2021_1pct_x10,3,110,12,15,1605.3375591330969,1620.210456712637,14.872897579540222,0.001620210456712637,False
sigpowexpq,2021_1pct_x10,3,130,12,15,1597.869211304332,1613.3762099563237,15.50699865199158,0.0016133762099563235,False
sigpowexpq,2021_1pct_x10,3,150,12,15,1580.6403779550571,1597.0512216070958,16.410843652038693,0.0015970512216070957,False
sigpowexpq,2021_1pct_x10,3,170,12,15,1569.9517697066644,1586.3646377948112,16.41286808814675,0.0015863646377948112,False
sigpowexpq,2021_1pct_x10,3,190,12,15,1571.9965265300284,1587.4596543086386,15.463127778610215,0.0015874596543086386,False
sigpowexpq,2021_1pct_x10,3,210,12,15,1564.0039630578788,1578.2185817891675,14.214618731288738,0.0015782185817891673,False
sigpowexpq,2021_1pct_x10,3,230,12,15,1554.2336419011554,1567.9081961792035,13.674554278048163,0.0015679081961792035,False
sigpowexpq,2021_1pct_x10,3,250,12,15,1540.7257833491724,1551.6612714437404,10.935488094567972,0.0015516612714437403,False
sigpowexpq,2021_1pct_x10,4,50,12,15,1644.1249077365676,1644.1249081876542,4.510866347118281e-07,0.001644124908187654,False
sigpowexpq,2021_1pct_x10,4,70,12,15,1617.231514477837,1619.4940171475334,2.2625026696964596,0.0016194940171475334,False
sigpowexpq,2021_1pct_x10,4,90,12,15,1587.1681426496457,1599.7962231022848,12.628080452639097,0.0015997962231022848,False
sigpowexpq,2021_1pct_x10,4,110,12,15,1577.1784098636826,1594.1561001338946,16.97769027021195,0.0015941561001338945,False
sigpowexpq,2021_1pct_x10,4,130,12,15,1567.399742786367,1585.4848615700582,18.085118783691314,0.0015854848615700582,False
sigpowexpq,2021_1pct_x10,4,150,12,15,1551.7057488906655,1569.8215766776273,18.115827786961745,0.0015698215766776272,False
sigpowexpq,2021_1pct_x10,4,170,12,15,1541.5272325697197,1559.367939874085,17.840707304365424,0.0015593679398740851,False
sigpowexpq,2021_1pct_x10,4,190,12,15,1533.3301704725227,1550.405189957677,17.07501948515437,0.001550405189957677,False
sigpowexpq,2021_1pct_x10,4,210,12,15,1541.4906112122835,1557.4350247543955,15.944413542111988,0.0015574350247543954,False
sigpowexpq,2021_1pct_x10,4,230,12,15,1525.654646193011,1538.7632695948184,13.108623401807336,0.0015387632695948183,False
sigpowexpq,2021_1pct_x10,4,250,12,15,1521.2586980407125,1532.0603418493647,10.801643808652216,0.0015320603418493646,False
sigpowexpq,2021_1pct_x10,5,50,12,15,1644.170540760564,1644.1705424736604,1.7130962532974081e-06,0.0016441705424736603,False
sigpowexpq,2021_1pct_x10,5,70,12,15,1612.924965617349,1615.952946762042,3.027981144693058,0.001615952946762042,False
sigpowexpq,2021_1pct_x10,5,90,12,15,1592.9234552197363,1604.4233258238446,11.49987060410831,0.0016044233258238445,False
sigpowexpq,2021_1pct_x10,5,110,12,15,1583.620826179139,1598.9237502724443,15.302924093305364,0.0015989237502724441,False
sigpowexpq,2021_1pct_x10,5,130,12,15,1570.0166106007637,1585.466771931994,15.45016133123022,0.0015854667719319938,False
sigpowexpq,2021_1pct_x10,5,150,12,15,1562.9697527513888,1578.9080450383087,15.938292286919932,0.0015789080450383088,False
sigpowexpq,2021_1pct_x10,5,170,12,15,1549.7687870664608,1565.379363936363,15.610576869902161,0.001565379363936363,False
sigpowexpq,2021_1pct_x10,5,190,12,15,1537.565530086412,1552.998302472132,15.43277238572,0.001552998302472132,False
sigpowexpq,2021_1pct_x10,5,210,12,15,1528.4145340081143,1543.290723117752,14.876189109637608,0.0015432907231177518,False
sigpowexpq,2021_1pct_x10,5,230,12,15,1522.9840712940454,1536.7817047860715,13.79763349202608,0.0015367817047860714,False
sigpowexpq,2021_1pct_x10,5,250,12,15,1519.2910533509337,1529.7816356313558,10.490582280422132,0.0015297816356313557,False
sigpowexpq,2021_1pct_x10,6,50,12,15,1631.6975643821972,1631.697563913035,-4.691621597885387e-07,0.001631697564382197,False
sigpowexpq,2021_1pct_x10,6,70,12,15,1617.9605561430517,1620.4350159339945,2.474459790942774,0.0016204350159339943,False
sigpowexpq,2021_1pct_x10,6,90,12,15,1583.6423224573282,1594.9580849038316,11.315762446503413,0.0015949580849038316,False
sigpowexpq,2021_1pct_x10,6,110,12,15,1581.7495756514036,1597.4526944676136,15.703118816210008,0.0015974526944676135,False
sigpowexpq,2021_1pct_x10,6,130,12,15,1567.510411377012,1584.2053287579297,16.694917380917786,0.0015842053287579297,False
sigpowexpq,2021_1pct_x10,6,150,12,15,1551.5872883437326,1568.4985695696148,16.91128122588225,0.0015684985695696148,False
sigpowexpq,2021_1pct_x10,6,170,12,15,1541.400625894788,1558.5137143590196,17.113088464231623,0.0015585137143590195,False
sigpowexpq,2021_1pct_x10,6,190,12,15,1526.977151045823,1543.076782768835,16.09963172301218,0.001543076782768835,False
sigpowexpq,2021_1pct_x10,6,210,12,15,1532.0367924992936,1546.9427534200183,14.905960920724738,0.0015469427534200184,False
sigpowexpq,2021_1pct_x10,6,230,12,15,1532.7790479351756,1545.9340889631449,13.155041027969219,0.0015459340889631447,False
sigpowexpq,2021_1pct_x10,6,250,12,15,1516.0969544464258,1527.0102333229795,10.913278876553704,0.0015270102333229795,False
sigpowexpq,2021_1pct_x10,7,50,12,15,1670.7887517062884,1670.788751346425,-3.598634066293016e-07,0.0016707887517062882,False
sigpowexpq,2021_1pct_x10,7,70,12,15,1641.7686671019858,1646.2699934635336,4.501326361547854,0.0016462699934635336,False
sigpowexpq,2021_1pct_x10,7,90,12,15,1626.7854047382875,1638.7217034298335,11.936298691545971,0.0016387217034298334,False
sigpowexpq,2021_1pct_x10,7,110,12,15,1612.8473284831898,1627.0695581222126,14.222229639022771,0.0016270695581222126,False
sigpowexpq,2021_1pct_x10,7,130,12,15,1599.2570321763642,1614.6460430215038,15.389010845139637,0.0016146460430215039,False
sigpowexpq,2021_1pct_x10,7,150,12,15,1583.4311472127144,1597.896648669294,14.46550145657966,0.001597896648669294,False
sigpowexpq,2021_1pct_x10,7,170,12,15,1583.5135006056616,1599.217520778489,15.704020172827313,0.001599217520778489,False
sigpowexpq,2021_1pct_x10,7,190,12,15,1564.1993293502987,1577.7843123229636,13.584982972664875,0.0015777843123229635,False
sigpowexpq,2021_1pct_x10,7,210,12,15,1569.9610667177851,1583.1974079840786,13.236341266293493,0.0015831974079840785,False
sigpowexpq,2021_1pct_x10,7,230,12,15,1570.9078325281844,1582.9340782984946,12.026245770310197,0.0015829340782984945,False
sigpowexpq,2021_1pct_x10,7,250,12,15,1560.8135548290368,1571.3464398828398,10.532885053803057,0.0015713464398828397,False
sigpowexpq,2021_1pct_x10,8,50,12,15,1691.8929624204804,1691.8929626801976,2.5971712602768093e-07,0.0016918929626801975,False
sigpowexpq,2021_1pct_x10,8,70,12,15,1664.5558835386585,1671.411503812484,6.85562027382548,0.001671411503812484,False
sigpowexpq,2021_1pct_x10,8,90,12,15,1637.5950574412605,1652.5018481271118,14.90679068585132,0.0016525018481271117,False
sigpowexpq,2021_1pct_x10,8,110,12,15,1624.2362333548965,1641.928128314902,17.691894960005584,0.001641928128314902,False
sigpowexpq,2021_1pct_x10,8,130,12,15,1616.1279117132854,1633.584201632194,17.456289918908624,0.001633584201632194,False
sigpowexpq,2021_1pct_x10,8,150,12,15,1595.0764765951606,1612.7749076566076,17.69843106144708,0.0016127749076566076,False
sigpowexpq,2021_1pct_x10,8,170,12,15,1587.0144346694651,1604.4479856273651,17.433550957900025,0.001604447985627365,False
sigpowexpq,2021_1pct_x10,8,190,12,15,1584.715777020453,1601.815579502897,17.09980248244392,0.001601815579502897,False
sigpowexpq,2021_1pct_x10,8,210,12,15,1582.281513642505,1599.0950056015663,16.813491959061366,0.0015990950056015663,False
sigpowexpq,2021_1pct_x10,8,230,12,15,1572.8088342751607,1588.557523682342,15.748689407181246,0.0015885575236823418,False
sigpowexpq,2021_1pct_x10,8,250,12,15,1567.083949593936,1581.0419767237042,13.958027129768197,0.0015810419767237041,False
sigpowexpq,2021_1pct_x10,9,50,12,15,1652.1425431714322,1652.1425425831403,-5.882918685529148e-07,0.0016521425431714322,False
sigpowexpq,2021_1pct_x10,9,70,12,15,1625.9363349170692,1628.885447587277,2.9491126702077963,0.001628885447587277,False
sigpowexpq,2021_1pct_x10,9,90,12,15,1612.373919294047,1621.4034829113998,9.029563617352778,0.0016214034829113997,False
sigpowexpq,2021_1pct_x10,9,110,12,15,1593.7610704192211,1605.425179493057,11.664109073835789,0.0016054251794930569,False
sigpowexpq,2021_1pct_x10,9,130,12,15,1589.5860789356411,1605.956760917809,16.37068198216798,0.001605956760917809,False
sigpowexpq,2021_1pct_x10,9,150,12,15,1571.57419461743,1588.2257475780077,16.651552960577646,0.0015882257475780077,False
sigpowexpq,2021_1pct_x10,9,170,12,15,1557.9271530980382,1574.342873628602,16.41572053056393,0.001574342873628602,False
sigpowexpq,2021_1pct_x10,9,190,12,15,1553.399589848445,1568.601410552748,15.201820704302918,0.0015686014105527478,False
sigpowexpq,2021_1pct_x10,9,210,12,15,1551.484392199795,1565.054994213816,13.570602014021006,0.0015650549942138158,False
sigpowexpq,2021_1pct_x10,9,230,12,15,1541.9981649559586,1553.7510467270758,11.752881771117245,0.0015537510467270757,False
sigpowexpq,2021_1pct_x10,9,250,12,15,1543.1773620409188,1552.3159137069413,9.138551666022522,0.0015523159137069411,False
sigpowexpq,2021_1pct_x100,0,50,12,15,2067.3501356324523,2067.3501460029715,1.0370519248681376e-05,0.0020673501460029713,False
sigpowexpq,2021_1pct_x100,0,70,12,15,2042.4390884118725,2042.4390897828312,1.3709586710319854e-06,0.002042439089782831,False
sigpowexpq,2021_1pct_x100,0,90,12,15,2022.608885569387,2028.8546733058483,6.245787736461352,0.002028854673305848,False
sigpowexpq,2021_1pct_x100,0,110,12,15,2008.4227347272151,2021.95370772345,13.530972996234823,0.0020219537077234497,False
sigpowexpq,2021_1pct_x100,0,130,12,15,2003.6783010998192,2022.6832065984963,19.00490549867709,0.002022683206598496,False
sigpowexpq,2021_1pct_x100,0,150,12,15,1977.3813909163916,1995.284339682488,17.902948766096415,0.001995284339682488,False
sigpowexpq,2021_1pct_x100,0,170,12,15,1962.4747628729356,1980.859806846005,18.385043973069514,0.001980859806846005,False
sigpowexpq,2021_1pct_x100,0,190,12,15,1958.837900664295,1975.1706759579824,16.33277529368752,0.0019751706759579823,False
sigpowexpq,2021_1pct_x100,0,210,12,15,1947.802819916302,1959.8397034177672,12.036883501465127,0.0019598397034177673,False
sigpowexpq,2021_1pct_x100,0,230,12,15,1922.6660264681095,1930.228246373265,7.562219905155416,0.0019302282463732649,False
sigpowexpq,2021_1pct_x100,0,250,12,15,1916.9567073456835,1922.2252551853596,5.268547839676103,0.0019222252551853595,False
sigpowexpq,2021_1pct_x100,1,50,12,15,2093.652362060004,2093.6523613990075,-6.609966476389673e-07,0.002093652362060004,False
sigpowexpq,2021_1pct_x100,1,70,12,15,2069.26187602578,2070.07588016946,0.8140041436799947,0.00207007588016946,False
sigpowexpq,2021_1pct_x100,1,90,12,15,2047.0865664705375,2056.605896743796,9.519330273258674,0.002056605896743796,False
sigpowexpq,2021_1pct_x100,1,110,12,15,2028.1472388307857,2044.4867712947653,16.339532463979594,0.0020444867712947653,False
sigpowexpq,2021_1pct_x100,1,130,12,15,2018.075063656961,2037.7747204002048,19.69965674324385,0.0020377747204002048,False
sigpowexpq,2021_1pct_x100,1,150,12,15,1996.6833824911816,2016.6717992053152,19.988416714133564,0.002016671799205315,False
sigpowexpq,2021_1pct_x100,1,170,12,15,1978.9803610535048,1998.215381073416,19.23502001991119,0.0019982153810734157,False
sigpowexpq,2021_1pct_x100,1,190,12,15,1973.9809173307192,1990.010634296439,16.0297169657199,0.001990010634296439,False
sigpowexpq,2021_1pct_x100,1,210,12,15,1962.40458331795,1977.228077414591,14.82349409664107,0.001977228077414591,False
sigpowexpq,2021_1pct_x100,1,230,12,15,1951.8800156033367,1963.4517257690984,11.571710165761715,0.001963451725769098,False
sigpowexpq,2021_1pct_x100,1,250,12,15,1948.0808018798336,1955.7692501393788,7.688448259545112,0.001955769250139379,False
sigpowexpq,2021_1pct_x100,2,50,12,15,2107.627394926955,2107.6273940584388,-8.685160537424963e-07,0.002107627394926955,False
sigpowexpq,2021_1pct_x100,2,70,12,15,2075.057105359052,2075.057101153576,-4.205476216156967e-06,0.0020750571053590517,False
sigpowexpq,2021_1pct_x100,2,90,12,15,2057.4449264542136,2063.2058904970736,5.760964042859996,0.0020632058904970735,False
sigpowexpq,2021_1pct_x100,2,110,12,15,2043.1996495500716,2054.6125851982306,11.412935648158964,0.0020546125851982305,False
sigpowexpq,2021_1pct_x100,2,130,12,15,2025.7442739171347,2041.9436765976177,16.19940268048299,0.0020419436765976174,False
sigpowexpq,2021_1pct_x100,2,150,12,15,2013.6987705692536,2029.5553916497436,15.856621080489958,0.0020295553916497436,False
sigpowexpq,2021_1pct_x100,2,170,12,15,1991.3577452147133,2006.791050464252,15.433305249538762,0.002006791050464252,False
sigpowexpq,2021_1pct_x100,2,190,12,15,1986.145898706854,1999.9238044984977,13.777905791643661,0.0019999238044984976,False
sigpowexpq,2021_1pct_x100,2,210,12,15,1982.0366596858405,1992.6842237834512,10.647564097610712,0.001992684223783451,False
sigpowexpq,2021_1pct_x100,2,230,12,15,1969.028908836278,1975.7706476846297,6.741738848351588,0.0019757706476846294,False
sigpowexpq,2021_1pct_x100,2,250,12,15,1956.7714330504568,1959.8664726889783,3.0950396385214844,0.001959866472688978,False
sigpowexpq,2021_1pct_x100,3,50,12,15,2078.7394473256454,2078.7394260984224,-2.1227222987363348e-05,0.0020787394473256453,False
sigpowexpq,2021_1pct_x100,3,70,12,15,2047.0702226851656,2047.996001037918,0.9257783527523316,0.002047996001037918,False
sigpowexpq,2021_1pct_x100,3,90,12,15,2023.0694125315624,2033.7926881455776,10.723275614015165,0.0020337926881455774,False
sigpowexpq,2021_1pct_x100,3,110,12,15,2011.3377417056045,2026.1943893696616,14.856647664057164,0.0020261943893696613,False
sigpowexpq,2021_1pct_x100,3,130,12,15,1989.5553123415968,2007.2236488494743,17.668336507877484,0.0020072236488494744,False
sigpowexpq,2021_1pct_x100,3,150,12,15,1972.3470858234948,1991.0401311384649,18.69304531497005,0.0019910401311384646,False
sigpowexpq,2021_1pct_x100,3,170,12,15,1961.9537233825504,1979.636602836266,17.682879453715714,0.001979636602836266,False
sigpowexpq,2021_1pct_x100,3,190,12,15,1948.716235881553,1965.0225600760427,16.30632419448966,0.0019650225600760427,False
sigpowexpq,2021_1pct_x100,3,210,12,15,1947.8109005583951,1962.007136654547,14.196236096151779,0.0019620071366545466,False
sigpowexpq,2021_1pct_x100,3,230,12,15,1931.998412061619,1942.6910768786263,10.692664817007199,0.0019426910768786262,False
sigpowexpq,2021_1pct_x100,3,250,12,15,1907.399701811103,1915.0238722266884,7.624170415585468,0.0019150238722266883,False
sigpowexpq,2021_1pct_x100,4,50,12,15,2091.483597291844,2091.4835849974374,-1.2294406587898266e-05,0.002091483597291844,False
sigpowexpq,2021_1pct_x100,4,70,12,15,2067.9130349702937,2068.116601251108,0.20356628081435701,0.002068116601251108,False
sigpowexpq,2021_1pct_x100,4,90,12,15,2042.6872676717471,2050.9328424610876,8.24557478934048,0.0020509328424610875,False
sigpowexpq,2021_1pct_x100,4,110,12,15,2034.5594789588176,2048.6413023887485,14.081823429930864,0.0020486413023887485,False
sigpowexpq,2021_1pct_x100,4,130,12,15,2019.2271936131272,2036.6935893781256,17.466395764998424,0.0020366935893781253,False
sigpowexpq,2021_1pct_x100,4,150,12,15,1997.2552380940367,2015.209098905261,17.95386081122433,0.002015209098905261,False
sigpowexpq,2021_1pct_x100,4,170,12,15,1985.897257486435,2003.212300447326,17.315042960891105,0.0020032123004473257,False
sigpowexpq,2021_1pct_x100,4,190,12,15,1972.3966918058904,1987.91763164861,15.5209398427196,0.00198791763164861,False
sigpowexpq,2021_1pct_x100,4,210,12,15,1968.5046429415256,1981.1530507006755,12.648407759149904,0.0019811530507006752,False
sigpowexpq,2021_1pct_x100,4,230,12,15,1951.9548559347877,1961.3756751946485,9.420819259860764,0.0019613756751946485,False
sigpowexpq,2021_1pct_x100,4,250,12,15,1937.7005647802584,1943.7274880870489,6.026923306790422,0.0019437274880870488,False
sigpowexpq,2021_1pct_x100,5,50,12,15,2097.8196266135787,2097.819629988979,3.3754004107322544e-06,0.002097819629988979,False
sigpowexpq,2021_1pct_x100,5,70,12,15,2074.841623869027,2074.8445586556422,0.0029347866152420465,0.0020748445586556423,False
sigpowexpq,2021_1pct_x100,5,90,12,15,2060.877022494986,2065.764500197835,4.887477702849083,0.002065764500197835,False
sigpowexpq,2021_1pct_x100,5,110,12,15,2036.700684154658,2044.8015850633549,8.100900908696985,0.0020448015850633547,False
sigpowexpq,2021_1pct_x100,5,130,12,15,2026.449432581262,2039.1530691085463,12.703636527284289,0.0020391530691085463,False
sigpowexpq,2021_1pct_x100,5,150,12,15,2010.878479560748,2024.7991884793696,13.920708918621585,0.0020247991884793696,False
sigpowexpq,2021_1pct_x100,5,170,12,15,1993.2995729786012,2006.321551034819,13.021978056217904,0.002006321551034819,False
sigpowexpq,2021_1pct_x100,5,190,12,15,1977.4595940943832,1988.7618451207368,11.302251026353588,0.0019887618451207368,False
sigpowexpq,2021_1pct_x100,5,210,12,15,1978.74699241362,1985.955401844636,7.20840943101598,0.001985955401844636,False
sigpowexpq,2021_1pct_x100,5,230,12,15,1954.5323479043416,1959.072488161698,4.54014025735637,0.0019590724881616978,False
sigpowexpq,2021_1pct_x100,5,250,12,15,1941.9265770674067,1944.1315186262143,2.2049415588076045,0.0019441315186262142,False
sigpowexpq,2021_1pct_x100,6,50,12,15,2093.941464399015,2093.941452826604,-1.157241104010609e-05,0.0020939414643990147,False
sigpowexpq,2021_1pct_x100,6,70,12,15,2062.6287797706764,2062.70462892634,0.07584915566349082,0.0020627046289263397,False
sigpowexpq,2021_1pct_x100,6,90,12,15,2051.1372141521515,2058.689655960884,7.55244180873251,0.002058689655960884,False
sigpowexpq,2021_1pct_x100,6,110,12,15,2033.76807363119,2046.5636773810193,12.795603749829297,0.0020465636773810193,False
sigpowexpq,2021_1pct_x100,6,130,12,15,2014.343153687575,2030.348368686473,16.005214998897827,0.002030348368686473,False
sigpowexpq,2021_1pct_x100,6,150,12,15,2003.8082210395569,2019.3428523919913,15.534631352434417,0.002019342852391991,False
sigpowexpq,2021_1pct_x100,6,170,12,15,1983.9635556144751,2000.0029323788144,16.039376764339295,0.002000002932378814,False
sigpowexpq,2021_1pct_x100,6,190,12,15,1966.545066861508,1980.316935911918,13.771869050410032,0.001980316935911918,False
sigpowexpq,2021_1pct_x100,6,210,12,15,1962.500941177603,1973.394470729307,10.893529551703978,0.001973394470729307,False
sigpowexpq,2021_1pct_x100,6,230,12,15,1950.8376327499905,1958.0098883776636,7.172255627673167,0.0019580098883776637,False
sigpowexpq,2021_1pct_x100,6,250,12,15,1939.120642810383,1943.3537563719844,4.233113561601385,0.0019433537563719845,False
sigpowexpq,2021_1pct_x100,7,50,12,15,2102.262452945751,2102.262456682783,3.7370318750618026e-06,0.002102262456682783,False
sigpowexpq,2021_1pct_x100,7,70,12,15,2076.3540397119036,2076.5189681921074,0.16492848020379824,0.0020765189681921075,False
sigpowexpq,2021_1pct_x100,7,90,12,15,2058.929752871633,2064.193749043988,5.2639961723552915,0.002064193749043988,False
sigpowexpq,2021_1pct_x100,7,110,12,15,2039.0569040495852,2051.163927993477,12.107023943891818,0.002051163927993477,False
sigpowexpq,2021_1pct_x100,7,130,12,15,2023.409429653273,2037.847303655636,14.43787400236306,0.002037847303655636,False
sigpowexpq,2021_1pct_x100,7,150,12,15,2010.788455961883,2025.699444818236,14.910988856353015,0.002025699444818236,False
sigpowexpq,2021_1pct_x100,7,170,12,15,2000.5347046291795,2014.3481042981723,13.813399668992815,0.002014348104298172,False
sigpowexpq,2021_1pct_x100,7,190,12,15,1980.5030054819767,1991.5333912045928,11.030385722616074,0.001991533391204593,False
sigpowexpq,2021_1pct_x100,7,210,12,15,1976.5714118692797,1985.218875509135,8.647463639855232,0.0019852188755091348,False
sigpowexpq,2021_1pct_x100,7,230,12,15,1964.4445386319128,1970.1861174467213,5.741578814808463,0.0019701861174467213,False
sigpowexpq,2021_1pct_x100,7,250,12,15,1942.9885906741797,1946.363430607639,3.3748399334592705,0.001946363430607639,False
sigpowexpq,2021_1pct_x100,8,50,12,15,2107.4456859166858,2107.445691431808,5.515122211363632e-06,0.002107445691431808,False
sigpowexpq,2021_1pct_x100,8,70,12,15,2096.4416809069917,2097.457889994277,1.0162090872854606,0.002097457889994277,False
sigpowexpq,2021_1pct_x100,8,90,12,15,2062.3832033421154,2067.3242970478254,4.9410937057100455,0.0020673242970478253,False
sigpowexpq,2021_1pct_x100,8,110,12,15,2046.0092196313003,2055.399948333453,9.3907287021525,0.002055399948333453,False
sigpowexpq,2021_1pct_x100,8,130,12,15,2032.3912142069976,2045.7417491027113,13.350534895713736,0.002045741749102711,False
sigpowexpq,2021_1pct_x100,8,150,12,15,2007.783447595483,2022.3011317260248,14.517684130541738,0.002022301131726025,False
sigpowexpq,2021_1pct_x100,8,170,12,15,1997.0809257746312,2010.3809850258515,13.300059251220318,0.0020103809850258512,False
sigpowexpq,2021_1pct_x100,8,190,12,15,1989.12122179882,2000.826603652052,11.705381853231984,0.0020008266036520518,False
sigpowexpq,2021_1pct_x100,8,210,12,15,1980.3624865303811,1989.3835167073105,9.021030176929344,0.0019893835167073106,False
sigpowexpq,2021_1pct_x100,8,230,12,15,1961.6597402259115,1967.0325293318983,5.37278910598684,0.0019670325293318983,False
sigpowexpq,2021_1pct_x100,8,250,12,15,1948.4130962460215,1951.2720540558728,2.85895780985129,0.0019512720540558726,False
sigpowexpq,2021_1pct_x100,9,50,12,15,2095.26276893165,2095.2627639143707,-5.01727936352836e-06,0.0020952627689316498,False
sigpowexpq,2021_1pct_x100,9,70,12,15,2066.392523054346,2068.2984915482543,1.9059684939084036,0.0020682984915482545,False
sigpowexpq,2021_1pct_x100,9,90,12,15,2049.5417583801413,2054.446409333764,4.904650953622877,0.002054446409333764,False
sigpowexpq,2021_1pct_x100,9,110,12,15,2033.366845350217,2044.853666931229,11.48682158101201,0.002044853666931229,False
sigpowexpq,2021_1pct_x100,9,130,12,15,2016.803707398748,2031.1892680125648,14.385560613816779,0.0020311892680125645,False
sigpowexpq,2021_1pct_x100,9,150,12,15,2004.358884461828,2019.5788453319824,15.21996087015441,0.002019578845331982,False
sigpowexpq,2021_1pct_x100,9,170,12,15,1983.199077436102,1996.0949015476813,12.895824111579259,0.001996094901547681,False
sigpowexpq,2021_1pct_x100,9,190,12,15,1981.008863160624,1992.8658521050652,11.856988944441127,0.0019928658521050652,False
sigpowexpq,2021_1pct_x100,9,210,12,15,1971.140153940068,1979.1241633731577,7.984009433089568,0.0019791241633731575,False
sigpowexpq,2021_1pct_x100,9,230,12,15,1955.0756613411277,1960.221941483598,5.146280142470232,0.001960221941483598,False
sigpowexpq,2021_1pct_x100,9,250,12,15,1941.1083704485,1943.2274134669412,2.119043018441289,0.001943227413466941,False
sigpowexpq,2021_10pct,0,50,15,20,1674.518382818202,1674.5183831056668,2.8746467251039576e-07,0.0016745183831056666,False
sigpowexpq,2021_10pct,0,70,15,20,1660.8389121994762,1660.9757202914886,0.13680809201241573,0.0016609757202914886,False
sigpowexpq,2021_10pct,0,90,15,20,1642.8850277937604,1648.0779395590212,5.19291176526076,0.001648077939559021,False
sigpowexpq,2021_10pct,0,110,15,20,1631.3365349812602,1642.042438683217,10.705903701956686,0.001642042438683217,False
sigpowexpq,2021_10pct,0,130,15,20,1621.83335337248,1633.6134073802418,11.780054007761919,0.0016336134073802416,False
sigpowexpq,2021_10pct,0,150,15,20,1604.8985800442897,1616.6426676577923,11.744087613502643,0.0016166426676577923,False
sigpowexpq,2021_10pct,0,170,15,20,1599.1583818964136,1609.671503826185,10.513121929771387,0.001609671503826185,False
sigpowexpq,2021_10pct,0,190,15,20,1578.803588200673,1587.6773496111705,8.873761410497536,0.0015876773496111703,False
sigpowexpq,2021_10pct,0,210,15,20,1582.310303846971,1589.774204462403,7.463900615432067,0.001589774204462403,False
sigpowexpq,2021_10pct,0,230,15,20,1573.568994605958,1579.0045924780516,5.435597872093467,0.0015790045924780516,False
sigpowexpq,2021_10pct,0,250,15,20,1568.8499070068276,1572.384374315922,3.5344673090944525,0.001572384374315922,False
sigpowexpq,2021_10pct,1,50,15,20,1695.3403248147265,1695.3403257090915,8.943650300352601e-07,0.0016953403257090915,False
sigpowexpq,2021_10pct,1,70,15,20,1676.2072215973628,1676.2083835201968,0.0011619228339441179,0.0016762083835201967,False
sigpowexpq,2021_10pct,1,90,15,20,1659.9249349292077,1662.6523083496763,2.727373420468666,0.0016626523083496762,False
sigpowexpq,2021_10pct,1,110,15,20,1651.0390707432489,1659.653386356655,8.614315613406006,0.0016596533863566549,False
sigpowexpq,2021_10pct,1,130,15,20,1638.1066803923404,1649.8770518134845,11.770371421144091,0.0016498770518134844,False
sigpowexpq,2021_10pct,1,150,15,20,1619.2065067941182,1632.0153267096955,12.80881991557726,0.0016320153267096954,False
sigpowexpq,2021_10pct,1,170,15,20,1616.996646750757,1628.0278861530714,11.03123940231444,0.0016280278861530713,False
sigpowexpq,2021_10pct,1,190,15,20,1600.914687948095,1609.3946770048688,8.479989056773775,0.0016093946770048687,False
sigpowexpq,2021_10pct,1,210,15,20,1598.1409650279695,1605.042605568071,6.901640540101425,0.0016050426055680708,False
sigpowexpq,2021_10pct,1,230,15,20,1592.5448671754248,1597.159461611457,4.614594436032121,0.0015971594616114569,False
sigpowexpq,2021_10pct,1,250,15,20,1581.6468424091995,1584.4800955468083,2.8332531376088355,0.0015844800955468082,False
sigpowexpq,2021_10pct,2,50,15,20,1693.6134829082878,1693.613483567918,6.596301318495534e-07,0.0016936134835679178,False
sigpowexpq,2021_10pct,2,70,15,20,1675.0389375169625,1675.0389377286976,2.11735141419922e-07,0.0016750389377286976,False
sigpowexpq,2021_10pct,2,90,15,20,1662.8763002129776,1665.0373840672623,2.1610838542846977,0.0016650373840672622,False
sigpowexpq,2021_10pct,2,110,15,20,1649.3970487771076,1652.940010598707,3.5429618215994196,0.001652940010598707,False
sigpowexpq,2021_10pct,2,130,15,20,1640.2361477007305,1644.7594945908854,4.523346890154926,0.0016447594945908854,False
sigpowexpq,2021_10pct,2,150,15,20,1624.2098299145794,1629.7739986211616,5.5641687065822225,0.0016297739986211614,False
