dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,mass_MeV,selected_attempt,selected_source,selected_source_sha256,row_source,selected_minus_attempt_01_lml,optimizer_repair_applied,review_status,branch_multiplicity,reproducing_attempts,reproducing_sources,candidate_count,interpolated
2016,0.11,0.0046415749,0.099556456475,0.120443543525,29268902.706529777,1.64,0.102387817164,0.117612182836,0.015224365672,0.0,0.3,6000,4.999999999999449e-05,True,1595.705315611413,1.6509689815571947e-05,0.5,0.0,-601.4145902114733,1144.5629241245354,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.1**2 * RBF(length_scale=0.455),0.0371971398788955,0.4959618650519406,0.1358247505756405,0.4548259592002003,0.041330155420995,101.41046950183942,1481.6913885959186,636,278,358,720,84,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,11.004699947708303,8.013904909494308,106.85206545992408,97.98957659827924,110,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,8.109827831503935e-08,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.111,0.00469078596449,0.1004457315798975,0.1215542684201025,27812427.361494105,1.64,0.1033071110182364,0.1186928889817636,0.0153857779635271,0.0,0.3,6000,4.999999999999449e-05,True,1714.6808859612413,1.850149326829734e-05,0.5,0.0,-225.54868467955924,1117.8146827466394,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.1**2 * RBF(length_scale=0.455),0.0372517131752486,0.4966895090033159,0.1360240240786407,0.4546864473969577,0.0413907924169429,101.5475959913994,1481.063905108368,636,282,354,720,84,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.8999999999999999,12.0,10.985207599234933,7.941465131270135,105.88620175026848,96.93182567676436,111,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,5.339256858860608e-08,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.112,0.00474013871104,0.10133468790016,0.12266531209984,26426284.51152961,1.64,0.1042261725138944,0.1197738274861056,0.0155476549722111,0.0,0.3,6000,4.999999999999449e-05,True,1897.8377507427704,2.135946154472407e-05,0.4465561735488704,0.1343670354745021,147.22752110447547,1097.0179456607611,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10**2 * RBF(length_scale=0.453),0.0373064010162699,0.4974186802169331,0.1362237158396315,0.4534493254053951,0.0414515566847444,100.54897884363724,1475.444434293249,634,285,349,720,86,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.939259262421857,7.870318421142754,104.93757894857004,95.66161520743914,112,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,3.129171091131866e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.113,0.0047896243492899,0.1022233452140975,0.1237766547859025,25077412.912594844,1.64,0.1051450160671644,0.1208549839328356,0.0157099678656711,0.0,0.3,6000,4.999999999999449e-05,True,2015.74610452429,2.369517950117256e-05,0.3633915356885865,0.3494079425120151,375.68043451554706,1075.331090381022,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.82**2 * RBF(length_scale=0.45),0.0373611330873513,0.4981484411646839,0.1364235691059662,0.4495531277241416,0.0415123700970569,96.48451743703862,1478.7862102537608,634,289,345,720,86,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.829377524652887,7.800430756723043,104.0057434229739,93.85978835496404,113,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.3532189768739045e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.114,0.00483923382224,0.10311172389996,0.12488827610004,23799723.560487945,1.64,0.1060636565315264,0.1219363434684736,0.0158726869369472,0.0,0.3,6000,4.999999999999449e-05,True,2157.1891077252108,2.648480641853275e-05,0.2784123595545595,0.5875643897470515,618.874119975568,1053.4656382644348,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.94**2 * RBF(length_scale=0.452),0.0374158395379236,0.4988778605056492,0.1366233288194298,0.4516019582027158,0.0415731550421374,98.855211121595,1473.0495782868034,632,292,340,720,88,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.862826209485045,7.731769307357941,103.0902574314392,93.32096253073318,114,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,9.786162991076708e-10,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.115,0.00488895780625,0.1039998449359375,0.1260001550640625,22616279.03956217,1.64,0.10698210919775,0.12301789080225,0.0160357816045,0.0,0.3,6000,4.999999999999449e-05,True,2135.6065179570337,2.735190577505154e-05,0.2701776503691855,0.6122757959622327,632.7606957937335,1033.3979727315896,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.74**2 * RBF(length_scale=0.448),0.0374704509618947,0.4996060128252626,0.1368227415448058,0.4479855384800187,0.0416338344021052,94.8524071869723,1476.7909457230685,632,296,336,720,88,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.760131631242842,7.664302382399947,102.1906984319993,91.63211388474616,115,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.9072467694059014e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.116,0.00493878671104,0.10488772990016,0.12711227009984,21457223.18238353,1.64,0.1079003897938944,0.1240996102061056,0.0161992204122111,0.0,0.3,6000,4.999999999999449e-05,True,2178.181364890251,2.9150625542984677e-05,0.2322520880633048,0.7314502591117371,738.1379190919035,1008.9147212674754,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.85**2 * RBF(length_scale=0.45),0.0375248983790423,0.5003319783872318,0.137021555401937,0.450330033089024,0.0416943315322693,96.94667082316516,1478.662760810395,632,300,332,720,88,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.800749563294744,7.597999382147938,101.30665842863918,91.18232056516452,116,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.271732799068559e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.117,0.0049887106796899,0.1057754009706975,0.1282245990293025,20356154.848567206,1.64,0.1088185144853084,0.1251814855146916,0.0163629710293831,0.0,0.3,6000,4.999999999999449e-05,True,2066.8100854309178,2.8907085879297515e-05,0.2656407543040268,0.6260509721982891,621.3723509425573,994.865255968143,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.58**2 * RBF(length_scale=0.446),0.0375791132173123,0.5010548428974975,0.1372195200010832,0.4462074326535301,0.0417545702414581,91.7481683701717,1476.158690008589,630,303,327,720,90,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.686433367011178,7.532830751300955,100.43774335067938,89.44343765416711,117,m117_targeted_03,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/repairs/m117_attempt_03/results_single.csv,bd0ac90bd5496bf896916906b26f7196f9aae71d94cb85a0b61adf9037725850,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/repairs/m117_attempt_03/results_single.csv,251.56049110815638,True,resolved_reproduced_max_lml,4,attempt_02|m117_targeted_01|m117_targeted_02|m117_targeted_03,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/repairs/m117_attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/repairs/m117_attempt_02/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/repairs/m117_attempt_03/results_single.csv,5,False
2016,0.118,0.00503871958864,0.1066628809255599,0.1293371190744399,19297600.312013753,1.64,0.1097364998746304,0.1262635001253696,0.0165270002507392,0.0,0.3,6000,4.999999999999449e-05,True,2115.3745023718066,3.094477284589404e-05,0.2230577890060778,0.7619068891534244,738.248967589359,968.9882110869692,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.85**2 * RBF(length_scale=0.451),0.0376330272959538,0.5017736972793845,0.1374163863813437,0.4506998034712001,0.041814474773282,97.07948298899356,1477.4813331013447,630,307,323,720,90,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.77855948005788,7.46876793477435,99.583572463658,89.44728825301597,118,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.119,0.00508880304769,0.1075501931426975,0.1304498068573025,18323003.10535455,1.64,0.1106543630017884,0.1273456369982116,0.0166912739964232,0.0,0.3,6000,4.999999999999449e-05,True,2105.642877314167,3.216817681164021e-05,0.2094545489974474,0.808315298261867,766.5274148496491,948.5000692284736,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10**2 * RBF(length_scale=0.454),0.0376865728094525,0.5024876374593674,0.1376119069519867,0.4538337528433205,0.0418739697882806,100.8962214395292,1471.4896315086355,628,310,318,720,92,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.83808760282232,7.40578333574138,98.74377780988507,89.18280951142977,119,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.2022906048514415e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.12,0.0051389504,0.1084373615999999,0.1315626384,17356012.85361459,1.64,0.1115721213439999,0.128427878656,0.016855757312,0.0,0.3,6000,4.999999999999449e-05,True,2032.216501118864,3.2503049741402075e-05,0.2181394428953671,0.778492229505387,719.5473584957844,925.4952184456027,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.2**2 * RBF(length_scale=0.456),0.0377396823122025,0.503195764162701,0.1378058354364805,0.4559150746268798,0.0419329803468917,103.3767965316548,1475.3819606469483,628,314,314,720,92,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.872470090494636,7.343850275768876,97.91800367691832,88.71754719151986,120,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.121,0.00518915072209,0.1093244108752975,0.1326755891247025,16458808.434633236,1.64,0.1124897928157724,0.1295102071842276,0.0170204143684551,0.0,0.3,6000,4.999999999999449e-05,True,1956.6875556469504,3.272827158483393e-05,0.2329784844468488,0.7290730663946998,660.0271212143894,907.269104127749,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.2**2 * RBF(length_scale=0.457),0.0377922887038797,0.5038971827183971,0.1379979268190842,0.4567307417587367,0.0419914318931997,103.642499492262,1471.9707258571657,626,317,309,720,94,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.876760357217094,7.28294295692734,97.10590609236452,88.01647248642304,121,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.122,0.00523939282384,0.11021136614636,0.13378863385364,15608484.413140582,1.64,0.1134073957689024,0.1305926042310976,0.0171852084621951,0.0,0.3,6000,4.999999999999449e-05,True,1950.0634674389123,3.411249843773894e-05,0.2132622783446168,0.7951529158911927,698.820767646161,882.8079988197128,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.4**2 * RBF(length_scale=0.461),0.0378443252154722,0.5045910028729637,0.1381879372938381,0.4606111046368924,0.0420492502394136,108.15765239388962,1474.0398162997212,626,321,305,720,94,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.954086030412784,7.223036425761986,96.30715234349314,87.91306934289119,122,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,4.616595106199384e-09,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.123,0.00528966524849,0.1110982531908975,0.1349017468091025,14792999.452451272,1.64,0.1143249489924764,0.1316750510075236,0.0173501020150472,0.0,0.3,6000,4.999999999999449e-05,True,1788.4488554768036,3.274164690733382e-05,0.2723472799612462,0.6057292462454394,523.8217065792039,867.7405662219402,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.2**2 * RBF(length_scale=0.457),0.0378957253959257,0.5052763386123438,0.1383756242157996,0.4572839158299476,0.0421063615510286,104.49209853235824,1470.6436865818011,624,324,300,720,96,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.86020969244198,7.164106539018435,95.5214205202458,86.4485547474833,123,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.5872683434281498e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.124,0.00533995627264,0.11198509838656,0.13601490161344,14013433.077697735,1.64,0.1152424717128704,0.1327575282871296,0.0175150565742592,0.0,0.3,6000,4.999999999999449e-05,True,1683.1096757430792,3.226499007326073e-05,0.3071555539438113,0.5039292319180275,426.04875726000313,847.9210253991166,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.1**2 * RBF(length_scale=0.456),0.0379464230993715,0.5059523079916204,0.1385607460544059,0.4556052229369406,0.042162692332635,102.52337027517936,1472.3860888438874,624,328,296,720,96,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.805885434035488,7.106129931024949,94.74839908033265,85.32002879336234,124,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.125,0.00539025390625,0.1128719287109375,0.1371280712890625,13270714.282999847,1.64,0.11615998359375,0.13384001640625,0.0176800328125,0.0,0.3,6000,4.999999999999449e-05,True,1723.4963692163844,3.460918792596227e-05,0.2624269335648268,0.6358811846197614,523.5380335637572,827.0139462860617,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.2**2 * RBF(length_scale=0.458),0.0379963524729007,0.5066180329720105,0.138743062348833,0.4579493955119573,0.0422181694143342,104.3288157368628,1472.3139772726445,622,331,291,720,98,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.847211090978076,7.049083982638371,93.98778643517828,84.95877995301204,125,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.126,0.00544054589264,0.11375877174156,0.13824122825844,12573986.5453948,1.64,0.1170775047360704,0.1349224952639296,0.0178449905278592,0.0,0.3,6000,4.999999999999449e-05,True,1775.5655322618086,3.7331764506491986e-05,0.2124899394138588,0.7978115135936489,636.976810937844,803.0718291769757,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.3**2 * RBF(length_scale=0.461),0.0380454479448494,0.5072726392646594,0.1389223336652174,0.4605419955022632,0.0422727199387216,106.97437136033064,1476.1763397576858,622,335,287,720,98,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.89454371920859,6.992946791666171,93.23929055554896,84.64996060878505,126,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.127,0.00549081970849,0.1146456556558975,0.1393543443441025,11900484.960207416,1.64,0.1179950556780764,0.1360049443219236,0.0180098886438472,0.0,0.3,6000,4.999999999999449e-05,True,1780.5683038715856,3.924421131960064e-05,0.1911866838125867,0.8735316411347988,681.2513236000027,783.5640434688288,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.2**2 * RBF(length_scale=0.458),0.0380936442135694,0.5079152561809259,0.1390983215556542,0.4583550377900039,0.0423262713484104,103.85788184625189,1480.646729057224,622,339,283,720,98,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.829090850385452,6.93769714468468,92.50262859579574,83.47661408027794,127,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.3969815881864633e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.128,0.00554106256384,0.11553260923136,0.14046739076864,11281828.327681988,1.64,0.1189126573953024,0.1370873426046976,0.0181746852093951,0.0,0.3,6000,4.999999999999449e-05,True,1771.118555038483,4.085484099573742e-05,0.1793651052198916,0.9177873419519988,702.0373817561011,767.106347784622,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.1**2 * RBF(length_scale=0.456),0.0381408762366553,0.5085450164887373,0.139270788518859,0.4564016313272981,0.0423787513740614,101.54062025651604,1477.1098744496358,620,342,278,720,100,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.769586562350812,6.883314490176656,91.77752653568876,82.36716804204573,128,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,250.86577523754067,True,resolved_reproduced_max_lml,4,attempt_02|m128_targeted_01|m128_targeted_02|m128_targeted_03,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/repairs/m128_attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/repairs/m128_attempt_02/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/repairs/m128_attempt_03/results_single.csv,5,False
