dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,attempt_index,attempt_label,attempt_source,row_source,optimizer_repair_applied,interpolated,selected_attempt,selected_minus_raw_lml
2021,0.1,0.0025695,0.094218625,0.105781375,131852175.01744203,1.64,0.09578602,0.10421398,0.00842796,0.0,1.0,8000,0.000125,True,2103.292783628965,5.1800309615254395e-06,0.5,0.0,-1179.0606833573397,1593.3024036935408,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.46**2 * RBF(length_scale=0.329),0.027907474759607,0.3805564739946421,0.1030551803288439,0.3285117392692701,0.0253704315996428,41.67891366346837,1194.4510616429943,398,87,311,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.948606647822864,10.861052640438642,148.10526327870872,127.85045311121624,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.101,0.002585385875,0.09518288178125,0.10681711821875,129773624.16062053,1.64,0.096759967165,0.105240032835,0.00848006567,0.0,1.0,8000,0.000125,True,2191.8539029925596,5.430298687108377e-06,0.5,0.0,-915.7717386645072,1593.8770029985474,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.44**2 * RBF(length_scale=0.327),0.0278033140562975,0.3791361007676941,0.1026705414406892,0.3270240105340445,0.0252757400511796,41.47111506107236,1189.923797263653,397,88,309,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.938256599880742,10.754028760328694,146.64584673175492,126.48943962148184,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.102,0.0026014435,0.096146752125,0.1078532478749999,127696951.28389962,1.64,0.09773363266,0.1062663673399999,0.0085327346799999,0.0,1.0,8000,0.000125,True,2124.435881939946,5.296425277689884e-06,0.5,0.0,-1027.818275365984,1575.7163513604958,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.47**2 * RBF(length_scale=0.33),0.0277029922867878,0.3777680766380165,0.1023000787550902,0.3300829378727068,0.0251845384425344,41.8679819167897,1190.8484592774116,397,90,307,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.106570867911016,10.649084743446428,145.21479195608765,126.88453078942784,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.103,0.002617672875,0.0971102360312499,0.10888976396875,125482776.85415256,1.64,0.098707016485,0.107292983515,0.00858596703,0.0,1.0,8000,0.000125,True,2103.386988169119,5.2846686185482834e-06,0.5,0.0,-1026.620246867196,1561.9329302993965,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.48**2 * RBF(length_scale=0.331),0.0276063983918545,0.3764508871616523,0.1019433821586847,0.3306944982928064,0.0250967258107768,41.933832405803024,1191.0173504003174,397,91,306,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.176798471089898,10.546160544164444,143.81128014769695,126.33148375837696,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.104,0.002634074,0.0980733335,0.1099266664999999,123277482.82457472,1.64,0.09968011864,0.10831988136,0.00863976272,0.0,1.0,8000,0.000125,True,2214.760284179384,5.609569740388019e-06,0.5,0.0,-697.8430668080699,1556.6183255214994,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.44**2 * RBF(length_scale=0.327),0.0275134255467139,0.3751830756370089,0.1016000571748166,0.3266956042214247,0.0250122050424672,41.41606396922473,1189.0423678384825,397,93,304,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.061447547976709,10.445198406238394,142.4345237214326,124.02673737390244,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.105,0.002650646875,0.0990360445312499,0.11096395546875,121144347.57265744,1.64,0.100652939125,0.109347060875,0.00869412175,0.0,1.0,8000,0.000125,True,2239.1617056002433,5.71627252568539e-06,0.5,0.0,-622.0019600196702,1552.3766973722725,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.327),0.0274239709611162,0.3739632403788584,0.1012697242253318,0.3265579346142055,0.0249308826919238,41.34705007457069,1184.6033406900751,396,94,302,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.098530792092276,10.346142754725216,141.08376483716202,123.1993358655915,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.106,0.0026673915,0.099998369125,0.112001630875,118951288.42653032,1.64,0.10162547794,0.11037452206,0.0087490441199999,0.0,1.0,8000,0.000125,True,2294.106970665094,5.908246016487418e-06,0.5,0.0,-424.399580830079,1532.6810476512946,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.42**2 * RBF(length_scale=0.325),0.0273379356906521,0.3727900321452559,0.1009520179337844,0.3254432929381479,0.0248526688096837,41.23817032222982,1190.1855696144958,397,96,301,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.09490322469273,10.248940093965247,139.758274008617,122.00807153286196,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.107,0.002684307875,0.10096030728125,0.11303969271875,116751929.87338872,1.64,0.102597735085,0.111402264915,0.0088045298299999,0.0,1.0,8000,0.000125,True,2405.1812760526036,6.252013262027557e-06,0.5,0.0,-166.40698277073753,1520.6004894835366,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.42**2 * RBF(length_scale=0.325),0.0272552244585561,0.3716621517075835,0.1006465864674015,0.324746295081631,0.0247774767805055,41.166514290008855,1190.7701820868162,397,98,299,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.106511932527972,10.153538911238387,138.45734878961437,120.97952627048451,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.108,0.002701396,0.101921859,0.114078141,114656520.72718742,1.64,0.10356971056,0.11243028944,0.0088605788799999,0.0,1.0,8000,0.000125,True,2550.462846392438,6.6883102279915265e-06,0.47779893057041,0.0556785832254506,84.50193523505837,1518.5872951682672,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.4**2 * RBF(length_scale=0.323),0.0271757454873275,0.3705783475544666,0.1003530909153006,0.3233570393722053,0.0247052231702977,40.923876706971214,1186.6805963307006,396,99,297,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.088610337305765,10.059889585728104,137.18031253265593,119.6999771126504,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.109,0.002718655875,0.10288302428125,0.11511697571875,112485372.00079584,1.64,0.104541404365,0.1134585956349999,0.0089171912699999,0.0,1.0,8000,0.000125,True,2684.5789827399367,7.11006483573518e-06,0.4089276205897305,0.2303044007946339,344.37877575967576,1497.3951499590005,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.39**2 * RBF(length_scale=0.323),0.0270994103395402,0.3695374137210039,0.1000712047006427,0.322818361385758,0.0246358275814002,40.82984079748339,1191.0615274429729,397,101,296,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.103613439374849,9.967944302454349,135.92651321528655,118.74189902234612,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.11,0.0027360875,0.103843803125,0.116156196875,110305343.4819413,1.64,0.1055128165,0.1144871835,0.008974367,0.0,1.0,8000,0.000125,True,2993.371163895391,8.011083459094136e-06,0.2971079093625427,0.5327367559554037,794.1871678590694,1491.7865356616016,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.4**2 * RBF(length_scale=0.323),0.0270261337672677,0.3685381877354698,0.0998006130245964,0.323404001193579,0.0245692125156979,41.02071913697791,1187.8154285003595,396,102,294,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.162977893041816,9.87765697086361,134.69532232995832,118.19943667502554,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.111,0.002753690875,0.10480419553125,0.11719580446875,108118732.45418598,1.64,0.106483946965,0.115516053035,0.0090321060699999,0.0,1.0,8000,0.000125,True,3208.894181212002,8.682631978861413e-06,0.22600300404226,0.7520749154482759,1109.0498371645233,1475.350521107064,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.325),0.0269558335695793,0.3675795486760824,0.0995410123401082,0.3252030517293632,0.0245053032450721,41.35584941950783,1188.6501679533906,396,104,292,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.270721381289546,9.788983147783204,133.4861338334073,118.09715269124509,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.112,0.002771466,0.1057642015,0.1182357985,105998318.4544419,1.64,0.10745479576,0.11654520424,0.00909040848,0.0,1.0,8000,0.000125,True,3364.9537215405376,9.204114641743486e-06,0.182527363347877,0.9057754330483656,1325.1499077836902,1463.4540108218746,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.42**2 * RBF(length_scale=0.325),0.0268884304576102,0.3666604153310482,0.0992921098536402,0.3245241536958131,0.0244440276887365,41.20344226532294,1189.1601187829242,396,105,291,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.27621445320769,9.70187996447014,132.29836315186554,117.0947627341678,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.113,0.002789412875,0.10672382103125,0.11927617896875,103893418.90560432,1.64,0.108425362885,0.117574637115,0.00914927423,0.0,1.0,8000,0.000125,True,3338.1366889992905,9.233312967946622e-06,0.1835030551946945,0.902095554120727,1311.3800191932062,1453.1379571569487,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.39**2 * RBF(length_scale=0.323),0.0268238479267369,0.3657797444555033,0.0990536230531478,0.3230320711299953,0.0243853162970335,40.85376351971193,1190.2779781316792,396,107,289,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.246991230099066,9.616306057502122,131.1314462386653,115.80647455425375,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.114,0.0028075315,0.107683054125,0.120316945875,101711426.36355457,1.64,0.10939564834,0.11860435166,0.00920870332,0.0,1.0,8000,0.000125,True,3416.9085157042937,9.569267105166348e-06,0.1613614587358311,0.9888778325803266,1426.4565339799783,1442.5462185859667,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.326),0.0267620121354335,0.3649365291195483,0.0988252792607253,0.3256046990829583,0.0243291019413032,41.40487494315198,1186.1286461318914,395,108,287,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.383342297981958,9.532221503279144,129.9848386810792,115.97543930778993,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.115,0.002825821875,0.10864190078125,0.12135809921875,99559672.5839232,1.64,0.110365652125,0.119634347875,0.00926869575,0.0,1.0,8000,0.000125,True,3300.87297670071,9.36197407707482e-06,0.1741347487712463,0.937951184025194,1330.5776179235795,1419.045756173054,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.46**2 * RBF(length_scale=0.327),0.026702851790388,0.3641297971416546,0.0986068152083701,0.3271475607179698,0.0242753198094436,41.698833483292844,1191.6174521713972,396,110,286,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.476549981051214,9.4495877559119,128.85801485334406,115.77076517534206,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.116,0.002844284,0.109600361,0.122399639,97524185.65001456,1.64,0.11133537424,0.12066462576,0.0093292515199999,0.0,1.0,8000,0.000125,True,3046.1464510666165,8.743803307770637e-06,0.2336164631335674,0.726988621316052,1027.1864615793263,1413.424955061298,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.45**2 * RBF(length_scale=0.327),0.0266462980375249,0.3633586096026131,0.0983979766355584,0.3270275240168606,0.0242239073068408,41.62544042977966,1185.9667075950829,395,111,284,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.50019713477468,9.368367588301648,127.75046711320428,114.97709933918712,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.117,0.002862917875,0.11055843478125,0.12344156521875,95435202.1763086,1.64,0.112304814685,0.121695185315,0.00939037063,0.0,1.0,8000,0.000125,True,3021.8352653175707,8.788125445663275e-06,0.2292130859860249,0.7414408692778014,1032.4713900188904,1394.7069306968792,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.49**2 * RBF(length_scale=0.33),0.0265922843585697,0.3626220594350426,0.0981985179072823,0.3304210191803077,0.0241748039623361,42.17626124003634,1188.000435722856,395,113,282,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.66799166996748,9.288525036216694,126.66170503931852,115.4140752920856,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.118,0.0028817235,0.1115161221249999,0.124483877875,93322211.62072448,1.64,0.11327397346,0.1227260265399999,0.0094520530799999,0.0,1.0,8000,0.000125,True,2991.810316772615,8.822404129422661e-06,0.2289369615445229,0.7423522816486717,1022.662322807376,1380.431497395019,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.5**2 * RBF(length_scale=0.331),0.0265407464728296,0.3619192700840412,0.0980082016513522,0.3310851034494589,0.024127951338936,42.26647078006337,1188.2746769165103,395,114,281,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.722056166251289,9.21002534519002,125.59125470713664,114.8913500720867,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.119,0.002900700875,0.1124734230312499,0.12552657696875,91354516.507506,1.64,0.114242850565,0.1237571494349999,0.0095142988699999,0.0,1.0,8000,0.000125,True,3121.0402502400384,9.322712830277994e-06,0.1875285249084526,0.8870405860847679,1210.107638038923,1366.609036857211,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.51**2 * RBF(length_scale=0.332),0.0264916222438949,0.3612493942349304,0.0978267984138683,0.3321696474470538,0.0240832929489953,42.33636788687505,1187.8963299705283,395,116,279,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.792534440806625,9.13283492007596,124.53865800103584,114.51358197940829,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.12,0.00291985,0.1134303374999999,0.1265696624999999,89363866.15917881,1.64,0.115211446,0.124788554,0.009577108,0.0,1.0,8000,0.000125,True,3230.1752269962244,9.781440301348936e-06,0.1614536511631068,0.9885010870586028,1347.3303643511574,1364.0699478923248,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.48**2 * RBF(length_scale=0.329),0.0264448515909636,0.3606116126040493,0.0976540863317667,0.3294417261201081,0.0240407741736032,41.942153432527135,1183.2497243902822,394,117,277,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.703457456949716,9.05692127710794,123.5034719605628,112.8283049198103,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.121,0.002939170875,0.1143868655312499,0.12761313446875,87348412.41150309,1.64,0.116179759765,0.125820240235,0.0096404804699999,0.0,1.0,8000,0.000125,True,3463.347441371231,1.0640832275739212e-05,0.1090535469525685,1.2315771151863375,1654.1488322312832,1343.3445978430136,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.49**2 * RBF(length_scale=0.33),0.0264003764045369,0.3600051327891407,0.0974898508215015,0.3304419494662503,0.0240003421859427,42.081050876556624,1187.5918041344269,395,119,276,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.76821825731277,8.982252998317762,122.48526815887854,112.42692702112814,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.122,0.0029586635,0.115343007125,0.128656992875,85344247.49991877,1.64,0.11714779186,0.12685220814,0.00970441628,0.0,1.0,8000,0.000125,True,3266.7423570238407,1.018827647195038e-05,0.1410394261078495,1.075661096670953,1438.9262448534278,1337.5411834155668,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.325),0.0263581404662262,0.3594291881758127,0.0973338842829142,0.3254404388007783,0.0239619458783875,41.3344450979852,1188.367012369149,395,121,274,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.581553036321203,8.908799688178892,121.48363211153033,109.9957595045122,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.123,0.002978327875,0.11629876228125,0.12970123771875,83398601.22058198,1.64,0.118115542285,0.127884457715,0.00976891543,0.0,1.0,8000,0.000125,True,3104.841478226781,9.828686335980018e-06,0.1732188684701194,0.9415213823155588,1255.5162414815957,1332.889548468402,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.41**2 * RBF(length_scale=0.324),0.026318089372443,0.3588830368969509,0.0971859858174404,0.3241571119864133,0.02392553579313,41.061215642432856,1183.94854271659,394,122,272,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.548583186985148,8.836531932349143,120.49816271385194,108.83862542716632,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.124,0.002998164,0.117254131,0.130745869,81503789.88051257,1.64,0.1190830110399999,0.12891698896,0.00983397792,0.0,1.0,8000,0.000125,True,2645.438936252087,8.499985298191258e-06,0.295615170168119,0.5370539619298063,707.6176282469133,1315.6547065958775,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.39**2 * RBF(length_scale=0.323),0.0262801704617562,0.3583659608421308,0.0970459609598579,0.3225313629986636,0.023891064056142,40.81961164825839,1188.451419318232,395,124,271,416,21,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.500083639671352,8.765421258395557,119.52847170539395,107.57629102299394,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.125,0.003018171875,0.11820911328125,0.13179088671875,79621029.89324191,1.64,0.120050198125,0.129949801875,0.00989960375,0.0,1.0,8000,0.000125,True,2232.373454318755,7.283648309794396e-06,0.4599372942852499,0.1005916964169345,131.4826823658825,1306.7365516993884,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.42**2 * RBF(length_scale=0.325),0.0262443327457108,0.3578772647142392,0.0969136214228183,0.3245680817167419,0.0238584843142826,41.206120749836955,1183.8416910383207,394,125,269,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.603885202482996,8.695440098390975,118.57418315987692,107.53797171234386,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.126,0.0030383515,0.119163709125,0.132836290875,77711723.48383087,1.64,0.12101710354,0.13098289646,0.0099657929199999,0.0,1.0,8000,0.000125,True,1872.176924100832,6.208829359649217e-06,0.5,0.0,-490.1410637862905,1290.3332559808905,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.46**2 * RBF(length_scale=0.327),0.0262105268429174,0.3574162751306931,0.0967887848534561,0.3272061930122465,0.0238277516753795,41.67072658331483,1182.7970286203995,394,127,267,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.732147181571408,8.626561753278871,117.63493299925732,107.69201424267288,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.127,0.003058702875,0.12011791853125,0.13388208146875,75853516.44465762,1.64,0.121983727285,0.132016272715,0.0100325454299999,0.0,1.0,8000,0.000125,True,1614.2761619225753,5.441496020505444e-06,0.5,0.0,-1198.0066386894475,1278.767080223752,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.45**2 * RBF(length_scale=0.326),0.0261787049162304,0.3569823397667782,0.0966712746014036,0.3261538990193083,0.0237988226511185,41.549042447498984,1182.9432423961975,394,128,266,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.704623283285786,8.558760358908806,116.71036853057464,106.63144226433184,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.128,0.003079226,0.1210717415,0.1349282585,74072278.49513589,1.64,0.12295006936,0.13304993064,0.01009986128,0.0,1.0,8000,0.000125,True,1476.7494673111898,5.057793236518946e-06,0.499975650495596,6.103515625e-05,-1725.6818451417323,1268.859764473117,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.42**2 * RBF(length_scale=0.324),0.0261488206128557,0.3565748265389423,0.0965609194976257,0.3240877880628102,0.0237716551025961,41.25291273679007,1182.601510014808,394,130,264,416,22,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.633370779782847,8.492010853654708,115.80014800438238,105.24975693983173,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.129,0.003099920875,0.12202517803125,0.13597482196875,72238715.78831908,1.64,0.123916129765,0.134083870235,0.01016774047,0.0,1.0,8000,0.000125,True,1410.204655966005,4.914081321497014e-06,0.5,0.0,-2015.8803023089188,1260.2076665048771,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.45**2 * RBF(length_scale=0.325),0.0261208290072193,0.3561931228257187,0.096457553643445,0.3253266709095482,0.0237462081883812,41.60621295162221,1181.2636193784715,393,131,262,416,23,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,13.700152391855427,8.426288947526562,114.90394019354402,104.94676607174634,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
