mass_GeV,seed,finite_success,warning_free,lml,constant,length,warnings,error,n_train,train_centers_sha256,train_counts_sha256
0.102,6043,True,False,2177.286500347519,174.6807154808368,0.4751702570588864,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,644,16b5aa6206f49ce8f17f8dede16b833038a85a58b5f8507cd98b958807cb68aa,e4b9bf14b963c33af338a0304d5a4e7d5851ab56cb1ea99ddadb236b729fb635
0.102,9151,True,False,2177.286494720099,174.6648191410589,0.4751760563614128,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,644,16b5aa6206f49ce8f17f8dede16b833038a85a58b5f8507cd98b958807cb68aa,e4b9bf14b963c33af338a0304d5a4e7d5851ab56cb1ea99ddadb236b729fb635
0.103,2711,True,False,2171.4415942622168,176.5504465032119,0.4775353900424748,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,642,f1704b7d4afdbf205a9662eef56dea50e611095cf76dd14b93654e86407ea888,191a26b63c2c72d4ece7213ff26bc9271cc91abe0d75d508410f3ce3c4203e8e
0.103,6043,True,False,2171.4415949932,176.54821371474824,0.4775335280191073,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,642,f1704b7d4afdbf205a9662eef56dea50e611095cf76dd14b93654e86407ea888,191a26b63c2c72d4ece7213ff26bc9271cc91abe0d75d508410f3ce3c4203e8e
0.103,9151,True,False,2171.441594221298,176.54994691603324,0.47753801305061316,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,642,f1704b7d4afdbf205a9662eef56dea50e611095cf76dd14b93654e86407ea888,191a26b63c2c72d4ece7213ff26bc9271cc91abe0d75d508410f3ce3c4203e8e
0.104,2711,True,True,2175.1050672606557,172.34441520836782,0.47588425832327325,,,642,107eb69ebeedabcf1aae29135754ede0597d47a8625b7540ce8ad774a72ab533,7149f3e1135b462aebff1158cc0f09e5c88d39ab0282f149a05a1ea2bd7c4c78
0.104,6043,True,False,2175.105071852371,172.34462560436674,0.47588778371331153,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,642,107eb69ebeedabcf1aae29135754ede0597d47a8625b7540ce8ad774a72ab533,7149f3e1135b462aebff1158cc0f09e5c88d39ab0282f149a05a1ea2bd7c4c78
0.104,9151,True,True,2175.1050658314743,172.34195669035168,0.4758849781771795,,,642,107eb69ebeedabcf1aae29135754ede0597d47a8625b7540ce8ad774a72ab533,7149f3e1135b462aebff1158cc0f09e5c88d39ab0282f149a05a1ea2bd7c4c78
0.105,2711,True,False,2166.8615917077523,168.0501531582008,0.4738727462332947,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,640,571b63ae428b7e8790b83999afc22dae483e49bffefeaf92dad834440b495f18,8dd613a3d58a98b9b9be9689f2f7adead8efb27bd11b6081ffee7bfb73c3df91
0.105,6043,True,True,2166.861591023154,168.0467136489758,0.47387372405701905,,,640,571b63ae428b7e8790b83999afc22dae483e49bffefeaf92dad834440b495f18,8dd613a3d58a98b9b9be9689f2f7adead8efb27bd11b6081ffee7bfb73c3df91
0.105,9151,True,False,2166.8615940197114,168.04494004368388,0.4738720220953727,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,640,571b63ae428b7e8790b83999afc22dae483e49bffefeaf92dad834440b495f18,8dd613a3d58a98b9b9be9689f2f7adead8efb27bd11b6081ffee7bfb73c3df91
0.106,2711,True,True,2168.8993740281826,164.0384827361299,0.4706203180670179,,,640,3b445d136bde6821a172d182807f53fc89d47b8ebb5fdd0445f28e707b0260b5,c52e3915d2be833efb3ec4222fdadde090777bc94efd63a7b50e9cb6c8e7119a
0.106,6043,True,False,2168.899374503193,164.03900180616108,0.4706210939012165,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,640,3b445d136bde6821a172d182807f53fc89d47b8ebb5fdd0445f28e707b0260b5,c52e3915d2be833efb3ec4222fdadde090777bc94efd63a7b50e9cb6c8e7119a
0.106,9151,True,False,2168.8993802825075,164.04078914052053,0.4706213763423494,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,640,3b445d136bde6821a172d182807f53fc89d47b8ebb5fdd0445f28e707b0260b5,c52e3915d2be833efb3ec4222fdadde090777bc94efd63a7b50e9cb6c8e7119a
0.107,2711,True,True,2170.881738924495,153.052526505869,0.464941621206931,,,640,107fc5acffe0bafb7bdf684c31ed66f42ee7da70fbe2a337632ddda9aceaecc3,1ab52235d1d92bf3cf09763550755ab107da65d7a74567653e256aee15365adf
0.107,6043,True,True,2170.8817414754585,153.06959306101905,0.4649656359796572,,,640,107fc5acffe0bafb7bdf684c31ed66f42ee7da70fbe2a337632ddda9aceaecc3,1ab52235d1d92bf3cf09763550755ab107da65d7a74567653e256aee15365adf
0.107,9151,True,True,2170.881738951847,153.05158809598151,0.4649414174939513,,,640,107fc5acffe0bafb7bdf684c31ed66f42ee7da70fbe2a337632ddda9aceaecc3,1ab52235d1d92bf3cf09763550755ab107da65d7a74567653e256aee15365adf
0.108,2711,True,True,2164.511962027239,150.27900916331558,0.46145092158692963,,,638,a50b0a0916358475d52819615e5927a8a0a014ffb9e35529ccdfbacd267ab127,dd7033c294cde161ef6110787518b3700a202bc45dd4908b50816e1f2e3f02f8
0.108,6043,True,True,2164.5119635517835,150.2908737057657,0.4614503941349882,,,638,a50b0a0916358475d52819615e5927a8a0a014ffb9e35529ccdfbacd267ab127,dd7033c294cde161ef6110787518b3700a202bc45dd4908b50816e1f2e3f02f8
0.108,9151,True,True,2164.5119651610776,150.27778621516222,0.461450716495704,,,638,a50b0a0916358475d52819615e5927a8a0a014ffb9e35529ccdfbacd267ab127,dd7033c294cde161ef6110787518b3700a202bc45dd4908b50816e1f2e3f02f8
0.109,2711,True,True,2163.1565569357876,143.2380131333746,0.4526233625188276,,,638,e2e737578cbb6b3bbd7a8e3b990f394329644e657f8afea3c6c989c02a3587db,beaddd2b9c5046d86222b416e437cc1e2714bf785e5f94b86021fca6aa9be972
0.109,6043,True,True,2163.1565562277765,143.19669394619652,0.45263266835581945,,,638,e2e737578cbb6b3bbd7a8e3b990f394329644e657f8afea3c6c989c02a3587db,beaddd2b9c5046d86222b416e437cc1e2714bf785e5f94b86021fca6aa9be972
0.109,9151,True,False,2163.1565615225486,143.28346701407673,0.4526736564372085,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,638,e2e737578cbb6b3bbd7a8e3b990f394329644e657f8afea3c6c989c02a3587db,beaddd2b9c5046d86222b416e437cc1e2714bf785e5f94b86021fca6aa9be972
0.11,2711,True,True,2159.855450697466,116.4649005763689,0.42022573996153295,,,636,6e39cd0550622c688a77d51c99f4951d55bd0061e5eb1ecdabac49b623c9c6b3,e1a5ea10802df6b7eb952379642911ecc02f2a56be84d79a0cdd013bbd85de23
0.11,6043,True,True,2159.855448367797,116.41840320698498,0.4201839843408876,,,636,6e39cd0550622c688a77d51c99f4951d55bd0061e5eb1ecdabac49b623c9c6b3,e1a5ea10802df6b7eb952379642911ecc02f2a56be84d79a0cdd013bbd85de23
0.11,9151,True,True,2159.855450412231,116.40129189881128,0.4201768518456853,,,636,6e39cd0550622c688a77d51c99f4951d55bd0061e5eb1ecdabac49b623c9c6b3,e1a5ea10802df6b7eb952379642911ecc02f2a56be84d79a0cdd013bbd85de23
0.111,2711,True,False,2160.370370020636,153.63067850942366,0.4540994526264335,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,636,02a257c7e01786676fcd1378451789bbe5d71f89bf223e69adeb7ddb94bdd78e,230ec29142db929d28c981fee6fbc2ddbb16eca4a894f52ad6447157c3e8c4eb
0.111,6043,True,True,2160.3703675919187,153.57568017838972,0.45407249714270886,,,636,02a257c7e01786676fcd1378451789bbe5d71f89bf223e69adeb7ddb94bdd78e,230ec29142db929d28c981fee6fbc2ddbb16eca4a894f52ad6447157c3e8c4eb
0.111,9151,True,True,2160.370367569354,153.58386069991,0.4540936200042176,,,636,02a257c7e01786676fcd1378451789bbe5d71f89bf223e69adeb7ddb94bdd78e,230ec29142db929d28c981fee6fbc2ddbb16eca4a894f52ad6447157c3e8c4eb
0.112,2711,True,True,2150.575111498628,103.13224490555622,0.4084081472558769,,,634,5839776982b4247cf491c347eef323853d0f47c130beb7f6686c217b35628636,b64e0485ce28b248d31248388e39ab7079bc28d4bf73103bc470fbae040e6dd3
0.112,6043,True,True,2150.575110732222,103.13603710215835,0.408404590165194,,,634,5839776982b4247cf491c347eef323853d0f47c130beb7f6686c217b35628636,b64e0485ce28b248d31248388e39ab7079bc28d4bf73103bc470fbae040e6dd3
0.112,9151,True,False,2150.5751134772518,103.11907559068344,0.4084087609476111,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,634,5839776982b4247cf491c347eef323853d0f47c130beb7f6686c217b35628636,b64e0485ce28b248d31248388e39ab7079bc28d4bf73103bc470fbae040e6dd3
0.113,2711,True,True,2149.292019483306,98.95628466143673,0.4049839026486031,,,634,f7654a9cc074e3358355ebca842f344348aa5dc5854f0bf9bf9fb2ac5325652e,f98c9ff06bd556734607188162772f886f557d424f6d92e0fda80310871311b3
0.113,6043,True,True,2149.2920197385274,98.97326075469286,0.4049807536843627,,,634,f7654a9cc074e3358355ebca842f344348aa5dc5854f0bf9bf9fb2ac5325652e,f98c9ff06bd556734607188162772f886f557d424f6d92e0fda80310871311b3
0.113,9151,True,True,2149.292020604482,98.93729810711234,0.40497646165930573,,,634,f7654a9cc074e3358355ebca842f344348aa5dc5854f0bf9bf9fb2ac5325652e,f98c9ff06bd556734607188162772f886f557d424f6d92e0fda80310871311b3
0.114,2711,True,True,2139.4987183707867,102.91226531406004,0.4086118166500159,,,632,75747932e57ab71db61d38fafcd6157a2852371c15eab94417f02908bb779975,3a94592535b972603a1bcf4f4d7b78b45f3725b77393921ade09b88856f6bf2e
0.114,6043,True,True,2139.498718426049,102.9288321867855,0.40861619711133534,,,632,75747932e57ab71db61d38fafcd6157a2852371c15eab94417f02908bb779975,3a94592535b972603a1bcf4f4d7b78b45f3725b77393921ade09b88856f6bf2e
0.114,9151,True,True,2139.4987220793328,102.94435936156492,0.4086050748381921,,,632,75747932e57ab71db61d38fafcd6157a2852371c15eab94417f02908bb779975,3a94592535b972603a1bcf4f4d7b78b45f3725b77393921ade09b88856f6bf2e
0.115,2711,True,True,2141.7363343877128,98.91059713211655,0.40470603500701957,,,632,9269c2cf24663605df13f2ef531b21f98298b968a3396a8423066671436f78a0,88772ea3a7c8bfeebfbbe56d232765d2aefff39ddf01d9a52a186bf54ba6d950
0.115,6043,True,True,2141.7363348003605,98.92913155945779,0.40470153373004897,,,632,9269c2cf24663605df13f2ef531b21f98298b968a3396a8423066671436f78a0,88772ea3a7c8bfeebfbbe56d232765d2aefff39ddf01d9a52a186bf54ba6d950
0.115,9151,True,False,2141.7363351719987,98.9104322868376,0.40470651890464465,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,632,9269c2cf24663605df13f2ef531b21f98298b968a3396a8423066671436f78a0,88772ea3a7c8bfeebfbbe56d232765d2aefff39ddf01d9a52a186bf54ba6d950
0.116,2711,True,True,2145.020156661246,120.8747768417476,0.4235603492116356,,,632,75e887bc9ad208b48831295d2abde883c5bebc54a19caa240598598dc842237b,5f3a11cec7fa502f844d7d7d16f265a0d375b9146b71a26e3f7d546be81d9cb8
0.116,6043,True,True,2145.0201598171684,120.95716156540452,0.4235533108589809,,,632,75e887bc9ad208b48831295d2abde883c5bebc54a19caa240598598dc842237b,5f3a11cec7fa502f844d7d7d16f265a0d375b9146b71a26e3f7d546be81d9cb8
0.116,9151,True,False,2145.0201615326737,120.88838568674933,0.42356982207444305,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,632,75e887bc9ad208b48831295d2abde883c5bebc54a19caa240598598dc842237b,5f3a11cec7fa502f844d7d7d16f265a0d375b9146b71a26e3f7d546be81d9cb8
0.117,2711,True,True,2140.8205620186473,147.07735910575803,0.4455785201077877,,,630,51bf9f29077abc3af1d9127551a685e73bc25ca7afeca8f38e0d82085afab31b,de8b844b59ea01faeba33289d42bd4d9e973eaa5139aef9b544bf0946fc5c0d7
0.117,6043,True,True,2140.8205676839907,147.07496857626467,0.44556989113860757,,,630,51bf9f29077abc3af1d9127551a685e73bc25ca7afeca8f38e0d82085afab31b,de8b844b59ea01faeba33289d42bd4d9e973eaa5139aef9b544bf0946fc5c0d7
0.117,9151,True,True,2140.820566521389,147.19937668712703,0.4456492444023052,,,630,51bf9f29077abc3af1d9127551a685e73bc25ca7afeca8f38e0d82085afab31b,de8b844b59ea01faeba33289d42bd4d9e973eaa5139aef9b544bf0946fc5c0d7
0.118,2711,True,True,2142.8709812211305,123.09292428190096,0.4253189660866374,,,630,c155dae8aa830c5db4af7f5f06b377a7d4e7ea7e4877005262bc6c9b413c5f8e,fe387c760be5fb378af5a1d2c01924a22d8881a2921a86b233800891800fcbbd
0.118,6043,True,False,2142.8709818746097,123.03907163303796,0.4252733303919545,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,630,c155dae8aa830c5db4af7f5f06b377a7d4e7ea7e4877005262bc6c9b413c5f8e,fe387c760be5fb378af5a1d2c01924a22d8881a2921a86b233800891800fcbbd
0.118,9151,True,True,2142.870981559037,123.06575910309617,0.42530168562566495,,,630,c155dae8aa830c5db4af7f5f06b377a7d4e7ea7e4877005262bc6c9b413c5f8e,fe387c760be5fb378af5a1d2c01924a22d8881a2921a86b233800891800fcbbd
0.119,2711,True,False,2138.476872221468,172.72889580961913,0.4637378198180886,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,628,460a4dec9bb7b3dc8bcd13096fb174a0044d13d5ce17a0592eae53a5563408a9,00733df3a1e0a6f5cffe0b0b8eb73ffaa4f76045bf220ecd0cbd79cbcfbbc6ca
0.119,6043,True,True,2138.4768700867585,172.70768919724776,0.4637238802731136,,,628,460a4dec9bb7b3dc8bcd13096fb174a0044d13d5ce17a0592eae53a5563408a9,00733df3a1e0a6f5cffe0b0b8eb73ffaa4f76045bf220ecd0cbd79cbcfbbc6ca
0.119,9151,True,False,2138.4768752045175,172.61489784925877,0.46371639587540797,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,628,460a4dec9bb7b3dc8bcd13096fb174a0044d13d5ce17a0592eae53a5563408a9,00733df3a1e0a6f5cffe0b0b8eb73ffaa4f76045bf220ecd0cbd79cbcfbbc6ca
0.12,2711,True,False,2137.071480521926,173.75090418624762,0.465123883020566,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,628,eb93f679edfff9023ec8128abe8ba6a58c2fe3d2a8174ddff11c55a24908c81e,2d2277c7430be80a6a28e0337f06b6e02e8ee445445bd2f5105fb9ddf3f8da23
0.12,6043,True,True,2137.0714785750947,173.70607707925626,0.4651181122732792,,,628,eb93f679edfff9023ec8128abe8ba6a58c2fe3d2a8174ddff11c55a24908c81e,2d2277c7430be80a6a28e0337f06b6e02e8ee445445bd2f5105fb9ddf3f8da23
0.12,9151,True,True,2137.07147713047,173.75694970561102,0.4651410492619625,,,628,eb93f679edfff9023ec8128abe8ba6a58c2fe3d2a8174ddff11c55a24908c81e,2d2277c7430be80a6a28e0337f06b6e02e8ee445445bd2f5105fb9ddf3f8da23
0.121,2711,True,False,2135.6053877184972,182.42910660998865,0.47280689535874315,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,626,508e631b1c49241a50645492b71944d2a8f5fdf6fdad7a10ec2e49d941dcfa4a,ed141afb95ef20bc29188842aed6921c5874f7ef23bcaa621bb8f4c992d20e0b
0.121,6043,True,True,2135.6053829639472,182.42813795342883,0.4727985652010943,,,626,508e631b1c49241a50645492b71944d2a8f5fdf6fdad7a10ec2e49d941dcfa4a,ed141afb95ef20bc29188842aed6921c5874f7ef23bcaa621bb8f4c992d20e0b
0.121,9151,True,True,2135.6053869532843,182.42307219119684,0.4727967163880296,,,626,508e631b1c49241a50645492b71944d2a8f5fdf6fdad7a10ec2e49d941dcfa4a,ed141afb95ef20bc29188842aed6921c5874f7ef23bcaa621bb8f4c992d20e0b
0.122,2711,True,False,2137.997298263135,176.79357340988867,0.47136200872410977,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,626,e57652ba39b6bd38bd9581a231176efc822a9c18739a1163c5b73b4b1384330a,7704add38529c443a2116412406af09b6ffa9e482f421964df49e503d7f21c26
0.122,6043,True,True,2137.9972986402504,176.77849418608446,0.4713585275973409,,,626,e57652ba39b6bd38bd9581a231176efc822a9c18739a1163c5b73b4b1384330a,7704add38529c443a2116412406af09b6ffa9e482f421964df49e503d7f21c26
0.122,9151,True,True,2137.9972990677115,176.78108324120885,0.47135881708566385,,,626,e57652ba39b6bd38bd9581a231176efc822a9c18739a1163c5b73b4b1384330a,7704add38529c443a2116412406af09b6ffa9e482f421964df49e503d7f21c26
0.123,2711,True,True,2132.9427410625976,172.24572419150522,0.4698983381245552,,,624,62d98b2c88fdcaf3f5d00a6cc597a59e4fd59083d4ca074074b639dadd899652,357c2f908bdb2fe40cc14a1f89050af64d2188224728446cfed75fd38fa7e0fc
0.123,6043,True,False,2132.9427419272342,172.34301304193417,0.4699094072912531,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,624,62d98b2c88fdcaf3f5d00a6cc597a59e4fd59083d4ca074074b639dadd899652,357c2f908bdb2fe40cc14a1f89050af64d2188224728446cfed75fd38fa7e0fc
0.123,9151,True,False,2132.9427459930403,172.24763975036873,0.46990812394004,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,624,62d98b2c88fdcaf3f5d00a6cc597a59e4fd59083d4ca074074b639dadd899652,357c2f908bdb2fe40cc14a1f89050af64d2188224728446cfed75fd38fa7e0fc
0.124,2711,True,False,2133.8126720528617,167.496574907726,0.46800439330899074,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,624,06b35c62e00ddc946406294a40f11101da3eddaa22288a1c4256298178a6b0eb,bd533fa7115ea3b4918b6143b9d57d0dbc5f5862cac8c11d46a65667c707360c
0.124,6043,True,False,2133.8126672872704,167.49264178234043,0.468032958973495,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,624,06b35c62e00ddc946406294a40f11101da3eddaa22288a1c4256298178a6b0eb,bd533fa7115ea3b4918b6143b9d57d0dbc5f5862cac8c11d46a65667c707360c
0.124,9151,True,True,2133.8126670220636,167.42437147735808,0.46798742712923785,,,624,06b35c62e00ddc946406294a40f11101da3eddaa22288a1c4256298178a6b0eb,bd533fa7115ea3b4918b6143b9d57d0dbc5f5862cac8c11d46a65667c707360c
0.125,2711,True,True,2128.2780962317274,166.44605765967782,0.4673712768270488,,,622,b9051ac33d2aca488a3b0add2d0587468cb6d2ffc305528425f851c4edf40357,0e708db36bac6a6c5420ddc01359305a5499c6d3ca052572a2aa0980d9723ee8
0.125,6043,True,True,2128.2780977210823,166.43033159650213,0.467373253261475,,,622,b9051ac33d2aca488a3b0add2d0587468cb6d2ffc305528425f851c4edf40357,0e708db36bac6a6c5420ddc01359305a5499c6d3ca052572a2aa0980d9723ee8
0.125,9151,True,True,2128.2780977934117,166.43070867139824,0.4673679129787468,,,622,b9051ac33d2aca488a3b0add2d0587468cb6d2ffc305528425f851c4edf40357,0e708db36bac6a6c5420ddc01359305a5499c6d3ca052572a2aa0980d9723ee8
0.126,2711,True,True,2125.0165291376943,153.95895589999944,0.45985692645931936,,,622,e25536b4329a40ec7d0e9226b317e677b0671afd2fc6f2bdbcbdd1609343d07e,a4dec85f7f05e264bfe79d934ab5652abfbacef172efdd6da830e713c9afe8f6
0.126,6043,True,True,2125.016530528359,153.9707558147902,0.45985790320785014,,,622,e25536b4329a40ec7d0e9226b317e677b0671afd2fc6f2bdbcbdd1609343d07e,a4dec85f7f05e264bfe79d934ab5652abfbacef172efdd6da830e713c9afe8f6
0.126,9151,True,False,2125.016528033775,153.99298620636165,0.45985781866094605,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,622,e25536b4329a40ec7d0e9226b317e677b0671afd2fc6f2bdbcbdd1609343d07e,a4dec85f7f05e264bfe79d934ab5652abfbacef172efdd6da830e713c9afe8f6
0.127,2711,True,False,2128.599088619442,93.91031794466879,0.39868938768766066,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,622,983997729c02ad23768883f40f72c4aa98e985e4276074b846baaeabf7341ce8,5d6b763515fc7941d84ca021471fbab8fa6e684875c51d7e9d9d0633e2d37bbd
0.127,6043,True,False,2128.599090509386,93.92024249428457,0.39868490913334204,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,622,983997729c02ad23768883f40f72c4aa98e985e4276074b846baaeabf7341ce8,5d6b763515fc7941d84ca021471fbab8fa6e684875c51d7e9d9d0633e2d37bbd
0.127,9151,True,False,2128.599088789185,93.90832315370028,0.39868894019689005,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,622,983997729c02ad23768883f40f72c4aa98e985e4276074b846baaeabf7341ce8,5d6b763515fc7941d84ca021471fbab8fa6e684875c51d7e9d9d0633e2d37bbd
0.128,2711,True,True,2120.961032064095,85.60654237570449,0.39040650703695434,,,620,1aec165fcb317f7308c03fc6bb710ec0ce7d34dd00736e25549e2a8c1c50424f,5a27bd8c4c560b16bfa7142843c06ae39d872e9afbe5e14d6158bf1dd34f5693
0.128,6043,True,True,2120.961035358039,85.60230215239714,0.3904083501437673,,,620,1aec165fcb317f7308c03fc6bb710ec0ce7d34dd00736e25549e2a8c1c50424f,5a27bd8c4c560b16bfa7142843c06ae39d872e9afbe5e14d6158bf1dd34f5693
0.128,9151,True,True,2120.9610368485164,85.61170424309736,0.3904135670165215,,,620,1aec165fcb317f7308c03fc6bb710ec0ce7d34dd00736e25549e2a8c1c50424f,5a27bd8c4c560b16bfa7142843c06ae39d872e9afbe5e14d6158bf1dd34f5693
0.129,2711,True,False,2123.3763691959493,87.25342299524657,0.3922540728891959,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,620,0515f75864a66e07d5c3812fc21f6e6182be65371e73c5a497819ba0e0b4d1fa,90f8bb92a3abe101e849c0b9b20cff552771af2b1af4a0264c6a602b5f1caa8b
0.129,6043,True,True,2123.376368740104,87.24359085256017,0.39224976751514495,,,620,0515f75864a66e07d5c3812fc21f6e6182be65371e73c5a497819ba0e0b4d1fa,90f8bb92a3abe101e849c0b9b20cff552771af2b1af4a0264c6a602b5f1caa8b
