dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,row_source,optimizer_repair_applied,interpolated
2021,0.071,0.002183520875,0.06608707803125,0.0759129219687499,1780011874.6826298,1.64,0.0674190257649999,0.074580974235,0.00716194847,0.0,1.0,8000,0.000125,True,5585.417521579451,1.4351401575186642e-06,0.5,0.0,-29624.03418451639,6688.329138845935,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.47**2 * RBF(length_scale=0.311),0.0333194333154327,0.4543559088468107,0.1230401617614922,0.3106080103712327,0.0302903939231207,55.80539068807897,1655.8592891686988,401,42,359,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.254340407707442,15.259498407787282,208.08406919709927,142.25099193120045,unchanged_card_repeat:study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/targeted_reruns/m071MeV/attempt_01/results_single.csv,True,False
2021,0.072,0.002194426,0.0670625414999999,0.0769374585,1800267819.0181775,1.64,0.06840114136,0.0755988586399999,0.0071977172799999,0.0,1.0,8000,0.000125,True,5647.348666994214,1.414799537760492e-06,0.5,0.0,-29571.797477933032,6743.646521917915,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.45**2 * RBF(length_scale=0.311),0.0330251977459068,0.4503436056260024,0.1219536249129291,0.3111394009550131,0.0300229070417334,55.455972622499296,1650.1191873827172,400,43,357,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.36340020380146,15.049583693369856,205.22159581867984,141.78623519545116,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.073,0.002205502875,0.06803761853125,0.07796238146875,1816703818.5063844,1.64,0.069382975285,0.076617024715,0.00723404943,0.0,1.0,8000,0.000125,True,6220.013890813319,1.5230153745635324e-06,0.5,0.0,-21186.61842499989,6717.061098770148,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.56**2 * RBF(length_scale=0.31),0.0327414600253253,0.4464744548907995,0.1209058539407253,0.310106959130414,0.0297649636593866,57.11519876434366,1645.9622704115866,400,45,355,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.418523021869008,14.845349056879057,202.43657804835075,140.60600992434163,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.074,0.0022167515,0.0690123091249999,0.078987690875,1829474701.9884825,1.64,0.07036452754,0.07763547246,0.0072709449199999,0.0,1.0,8000,0.000125,True,7149.64973542984,1.7149306405651174e-06,0.5,0.0,-12390.416053510686,6655.206164734437,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.72**2 * RBF(length_scale=0.312),0.0324677994146582,0.442742719290794,0.1198952951630456,0.3123295441987772,0.0295161812860529,59.62376158499762,1647.7878790039906,400,46,354,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.58163795552916,14.646567021453794,199.72591392891536,140.89515410219738,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.075,0.002228171875,0.06998661328125,0.08001338671875,1838368958.6354597,1.64,0.071345798125,0.078654201875,0.0073084037499999,0.0,1.0,8000,0.000125,True,10704.628909751618,2.521143680597642e-06,0.5,0.0,-462.0822832796211,6676.282357975213,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.55**2 * RBF(length_scale=0.308),0.032203817346461,0.4391429638153776,0.1189204767720596,0.307537818325352,0.0292761975876918,57.06587954818991,1644.440785675624,400,48,352,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.504704970793254,14.45302209752604,197.08666496626415,138.02248460987866,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.076,0.002239764,0.070960531,0.081039469,1844398591.748667,1.64,0.0723267870399999,0.07967321296,0.00734642592,0.0,1.0,8000,0.000125,True,18320.675808574564,4.244172603187951e-06,0.0793850446085747,1.4092201232395911,9431.958520221617,6693.219176454486,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.3**2 * RBF(length_scale=0.303),0.0319491359833398,0.4356700361364529,0.1179800035107226,0.3026572702765842,0.0290446690757635,53.29417168768319,1643.2713263456933,400,50,350,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.420406907962953,14.264510003437811,194.51604550142468,135.12908961684545,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.077,0.002251527875,0.07193406228125,0.08206593771875,1847461207.5520144,1.64,0.073307494285,0.080692505715,0.00738501143,0.0,1.0,8000,0.000125,True,24540.561606416708,5.6019388803082185e-06,0.0089208870563315,2.3688855391604045,15899.71757359284,6713.379955623707,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.12**2 * RBF(length_scale=0.299),0.0317033968874435,0.4323190484651396,0.1170725517595489,0.2992477071159444,0.0288212698976759,50.68040971293808,1644.569982599288,400,51,349,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.382877235401573,14.080836946086476,192.0114129011792,132.90872852992968,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.078,0.0022634635,0.072907207125,0.083092792875,1847769944.3645077,1.64,0.07428791986,0.08171208014,0.00742416028,0.0,1.0,8000,0.000125,True,27243.23329812476,6.138129831399732e-06,0.0024993780564943,2.8071139154914784,18721.036239097182,6674.403814934731,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.1**2 * RBF(length_scale=0.3),0.0314662597911359,0.4290853607882172,0.1161968649970184,0.2995737192609422,0.0286056907192144,50.44700318544559,1645.1362722320011,400,53,347,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.472521786013653,13.901818956274722,189.57025849465532,132.35191080436783,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.079,0.002275570875,0.07387996553125,0.08412003446875,1845689661.7151537,1.64,0.075268063765,0.082731936235,0.0074638724699999,0.0,1.0,8000,0.000125,True,27984.2906829029,6.232301492163982e-06,0.0020312274593476,2.8732709868549264,19249.617578984755,6700.609352752435,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.11**2 * RBF(length_scale=0.3),0.0312374014599871,0.4259645653634614,0.1153517496008941,0.3000511183608385,0.0283976376908974,50.49607708524182,1639.41475035982,399,54,345,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.566059107691794,13.727281273973578,187.1901991905488,131.85751393519593,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.08,0.00228785,0.0748523375,0.0851476625,1840971776.2432177,1.64,0.076247926,0.083752074,0.0075041479999999,0.0,1.0,8000,0.000125,True,25752.314390613024,5.678048140619043e-06,0.004132251146745,2.6410684382531255,17293.91360286561,6548.810507030104,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.3**2 * RBF(length_scale=0.304),0.0310165146400847,0.4229524723647926,0.1145360709609101,0.3037480364128326,0.0281968314909861,53.29732492805805,1642.3067043645426,400,56,344,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.772417337385347,13.55705777917468,184.8689697160183,132.7657129675602,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.081,0.002300300875,0.07582432303125,0.08617567696875,1834117166.8439004,1.64,0.077227506565,0.084772493435,0.0075449868699999,0.0,1.0,8000,0.000125,True,23620.469683849584,5.162931423125844e-06,0.0102782166951897,2.31603361480824,15177.782858107095,6555.278005182976,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.34**2 * RBF(length_scale=0.305),0.030803307082474,0.4200450965791913,0.113748749876279,0.305091938266768,0.0280030064386127,53.81772811470916,1637.0959629397903,399,57,342,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.894970828777986,13.390990464442623,182.6044154242176,132.6313186168605,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.082,0.0023129235,0.076795922125,0.087204077875,1825600864.265104,1.64,0.07820680546,0.08579319454,0.00758638908,0.0,1.0,8000,0.000125,True,18691.060708883197,4.054470875350094e-06,0.0570666422454931,1.5798846528345207,10151.755962434558,6492.843433863312,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.49**2 * RBF(length_scale=0.307),0.0305975006382008,0.4172386450663756,0.1129887592139169,0.3066533118563554,0.0278159096710917,56.09210625094266,1633.738361617646,399,59,340,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.024385521896182,13.228928945639955,180.39448562236305,132.58255703500586,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.083,0.002325717875,0.07776713478125,0.08823286521875,1815668681.2943528,1.64,0.079185822685,0.086814177315,0.00762835463,0.0,1.0,8000,0.000125,True,12477.982506503544,2.688744900294113e-06,0.3385883324171643,0.4163188993004814,2702.5917140901993,6495.500561546931,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.31**2 * RBF(length_scale=0.302),0.030398830418065,0.4145295057008868,0.1122551208056255,0.3017677442776342,0.0276353003800591,53.364182619425186,1635.8073221045136,399,60,339,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.919647701581765,13.070730007639057,178.2372273768962,129.7525153508287,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.084,0.002338684,0.078737961,0.089262039,1803665927.1918256,1.64,0.08016455824,0.08783544176,0.00767088352,0.0,1.0,8000,0.000125,True,9611.680014185677,2.060078828867762e-06,0.5,0.0,-1850.201369645211,6445.554761968434,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.33**2 * RBF(length_scale=0.302),0.0302070440117673,0.4119142365241002,0.111546902564603,0.3023964527883391,0.0274609491016066,53.80078007748157,1635.936785002693,399,62,337,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.011871864641654,12.916257182144893,176.13077975652126,129.30197187321548,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.085,0.002351821875,0.07970840078125,0.09029159921875,1790440672.4133158,1.64,0.081143012125,0.088856987875,0.0077139757499999,0.0,1.0,8000,0.000125,True,7715.796116714479,1.646348622729723e-06,0.4999026019832914,0.000244140625,-7217.681763282497,6365.051267879697,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.21**2 * RBF(length_scale=0.299),0.0300219007615834,0.4093895558397742,0.1108632158033061,0.29928552442431,0.0272926370559849,51.94990199897421,1641.576853671935,400,64,336,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.965797251851862,12.76538035499965,174.07336847726796,127.25688437790812,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.086,0.0023651315,0.080678454125,0.091321545875,1775696555.8627672,1.64,0.0821211843399999,0.08987881566,0.00775763132,0.0,1.0,8000,0.000125,True,7064.205218466256,1.5021594203663212e-06,0.5,0.0,-10813.730480977749,6407.318374007155,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.14**2 * RBF(length_scale=0.298),0.0298431710861948,0.4069523329935665,0.1102032127365311,0.2979259800594954,0.0271301555329044,51.04503429890181,1636.1333561377771,399,65,334,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.98135908945159,12.61797540060452,172.0633009173344,125.96592623264095,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.087,0.002378612875,0.0816481210312499,0.09235187896875,1760136602.064715,1.64,0.083099074885,0.0909009251149999,0.0078018502299999,0.0,1.0,8000,0.000125,True,6653.783443073768,1.4109868207611986e-06,0.5,0.0,-13413.920003502457,6393.352195737415,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.04**2 * RBF(length_scale=0.295),0.0296706358506726,0.4045995797818991,0.1095660841549239,0.2952710538075392,0.0269733053187932,49.553234965200765,1635.9231391171943,399,67,332,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.946787956380462,12.47392384129452,170.098961472198,124.13581752244542,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.088,0.002392266,0.0826174014999999,0.0933825985,1743632625.119082,1.64,0.0840766837599999,0.09192331624,0.00784663248,0.0,1.0,8000,0.000125,True,6582.12258727563,1.392990741341851e-06,0.5,0.0,-13485.590759302502,6345.133048243135,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.04**2 * RBF(length_scale=0.296),0.0295040857789749,0.4023284424405671,0.1089510572554845,0.2955648330188959,0.0268218961627044,49.602977456378625,1636.2270116326683,399,68,331,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.019535353726232,12.33311252969984,168.17880722317963,123.55015412955578,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.089,0.002406090875,0.08358629553125,0.09441370446875,1725874782.225614,1.64,0.085054010965,0.092945989035,0.00789197807,0.0,1.0,8000,0.000125,True,6826.451741602081,1.4431639002432458e-06,0.5,0.0,-11034.29683047355,6261.759706714681,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.2**2 * RBF(length_scale=0.299),0.0293433209056615,0.4001361941681125,0.1083573936168872,0.2993334759978163,0.0266757462778741,51.87515179769603,1633.9176978541143,399,70,329,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.221184700129433,12.1954333523091,166.3013638951241,124.40655467670824,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.09,0.0024200875,0.084554803125,0.095445196875,1707421799.183081,1.64,0.0860310565,0.0939689435,0.007937887,0.0,1.0,8000,0.000125,True,7470.734118117057,1.578700952345984e-06,0.5,0.0,-7599.680516001158,6261.130429049174,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.24**2 * RBF(length_scale=0.3),0.0291881500637943,0.3980202281426503,0.1077843873084286,0.3000830753610851,0.0265346818761766,52.488147617965915,1628.5367777448732,398,71,327,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.3090888657122,12.060782952597524,164.46522208087532,123.99678745544742,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.091,0.002434255875,0.08552292428125,0.09647707571875,1688209960.037576,1.64,0.087007820365,0.094992179635,0.0079843592699999,0.0,1.0,8000,0.000125,True,8859.303339313828,1.8726285640132505e-06,0.4999026019832914,0.000244140625,-2529.8120967328073,6163.392630365215,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.23**2 * RBF(length_scale=0.299),0.0290383904062669,0.3959780509945498,0.1072313631224206,0.2992918994043633,0.0263985367329699,52.29435836219459,1634.9211819872296,399,73,326,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.337442769339862,11.929062472229626,162.66903371222216,122.95005733707568,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.092,0.002448596,0.086490659,0.097509341,1668257878.789034,1.64,0.08798430256,0.0960156974399999,0.0080313948799999,0.0,1.0,8000,0.000125,True,9939.602660228536,2.102993516433504e-06,0.5,0.0,-241.7583095500644,6127.724080245492,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.39**2 * RBF(length_scale=0.303),0.0288938669580575,0.3940072767007851,0.1066976749207735,0.3034854153546708,0.0262671517800523,54.57946145841383,1632.3344605908133,398,74,324,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.55379989029271,11.800177308979343,160.9115087588092,123.94262481629096,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.093,0.002463107875,0.08745800728125,0.09854199271875,1647188801.3305027,1.64,0.088960503085,0.097039496915,0.0080789938299999,0.0,1.0,8000,0.000125,True,10681.507061998387,2.2642591136475e-06,0.4269179935078193,0.1842262249725072,1103.4464816484506,6062.63582223464,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.48**2 * RBF(length_scale=0.305),0.0287544121970801,0.3921056208692741,0.106182704087187,0.3052815453397949,0.0261403747246182,55.98136614130522,1632.824017885975,398,76,322,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.67854510717053,11.674036890113918,159.19141213791704,123.94160582178924,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.094,0.0024777915,0.088424969125,0.099575030875,1625450307.8031468,1.64,0.08993642194,0.09806357806,0.00812715612,0.0,1.0,8000,0.000125,True,10614.306653081096,2.2558488752993537e-06,0.4141883592157738,0.2167839527574786,1139.159272902896,6018.890374595943,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.46**2 * RBF(length_scale=0.304),0.0286198656615447,0.3902708953847011,0.1056858580772325,0.303924799701142,0.0260180596923134,55.71952243506013,1627.8939956061658,398,77,321,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.681301499624562,11.550554460108833,157.50756081966588,122.65955376033132,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.095,0.002492646875,0.08939154453125,0.10060845546875,1603496027.5520115,1.64,0.090912059125,0.099087940875,0.00817588175,0.0,1.0,8000,0.000125,True,10495.933053109762,2.2374301208043687e-06,0.437096365980148,0.1583351243904938,940.7558882301682,6012.983765502986,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.25**2 * RBF(length_scale=0.299),0.0284900735818755,0.3885010033892122,0.1052065690591188,0.2992454306676564,0.0259000668926141,52.5001944116569,1628.977839157842,398,79,319,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.55384779152796,11.429646881640853,155.85882111328436,120.05127307399144,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.096,0.002507674,0.0903577335,0.1016422665,1581239228.7143855,1.64,0.09188741464,0.10011258536,0.00822517072,0.0,1.0,8000,0.000125,True,9409.93944990727,2.012972944437752e-06,0.5,0.0,-695.9818101450719,5969.500904555523,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.21**2 * RBF(length_scale=0.298),0.0283648885354218,0.3867939345739346,0.1047442926386298,0.2982748367184075,0.0257862623049289,52.02255528986052,1629.0493896322923,398,81,317,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.567199355658191,11.311234448904392,154.24410612142353,118.94482166278692,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.097,0.002522872875,0.09132353603125,0.10267646396875,1558363770.3660083,1.64,0.092862488485,0.101137511515,0.0082750230299999,0.0,1.0,8000,0.000125,True,8835.075680677739,1.8979712031329627e-06,0.5,0.0,-1649.3104470106896,5913.235844157185,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.26**2 * RBF(length_scale=0.299),0.02824416912233,0.3851477607590459,0.104298506662201,0.2994425215713712,0.0256765173839363,52.69016530966714,1628.9587017076788,398,82,316,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.66211589733376,11.195240712368449,152.66237335047882,118.69108607835472,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.098,0.0025382435,0.092288952125,0.103711047875,1534811175.2125387,1.64,0.09383728066,0.10216271934,0.0083254386799999,0.0,1.0,8000,0.000125,True,9182.71622424514,1.982485671268055e-06,0.4999026019832914,0.000244140625,-784.6725001647561,5857.694114824227,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.3**2 * RBF(length_scale=0.3),0.0281277796610786,0.3835606317419815,0.1038687100926096,0.3004338680662593,0.0255707087827987,53.25248066860635,1629.250591131182,398,84,314,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.74914119972924,11.081592314164752,151.11262246588296,118.36290256086906,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.099,0.002553785875,0.09325398178125,0.10474601821875,1511028905.8514876,1.64,0.094811791165,0.103188208835,0.0083764176699999,0.0,1.0,8000,0.000125,True,10650.726370846189,2.3120178478256633e-06,0.3946004329318758,0.2673484763480681,1578.8621929354615,5856.525673441137,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.28**2 * RBF(length_scale=0.3),0.0280155899022987,0.3820307713949833,0.1034544219521848,0.3002391169894354,0.0254687180929988,53.01734641527023,1624.0272560351111,397,85,312,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.788544515397827,10.970218833361969,149.59389318220866,117.56628460067564,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.1,0.0025695,0.094218625,0.105781375,1487397833.440122,1.64,0.09578602,0.10421398,0.00842796,0.0,1.0,8000,0.000125,True,12031.021871110308,2.6266081881652744e-06,0.26206623360723,0.6369882960898644,3699.8084950792513,5750.0659479549095,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.34**2 * RBF(length_scale=0.302),0.027907474759607,0.3805564739946421,0.1030551803288439,0.301850478662883,0.0253704315996428,53.93150042228011,1630.640024931528,398,87,311,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.897727379109025,10.861052640438642,148.10526327870872,117.47440306008288,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.101,0.002585385875,0.09518288178125,0.10681711821875,1463545807.7925766,1.64,0.096759967165,0.105240032835,0.00848006567,0.0,1.0,8000,0.000125,True,13567.802059147189,2.9805864807051418e-06,0.1629510688703706,0.9824013982804036,5648.973264858149,5733.391610738482,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.41**2 * RBF(length_scale=0.303),0.0278033140562975,0.3791361007676941,0.1026705414406892,0.3033984691519751,0.0252757400511796,54.90188787978673,1624.961082012216,397,88,309,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.003544447665568,10.754028760328694,146.64584673175492,117.35132928734484,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.102,0.0026014435,0.096146752125,0.1078532478749999,1439773239.9828668,1.64,0.09773363266,0.1062663673399999,0.0085327346799999,0.0,1.0,8000,0.000125,True,14080.045919966607,3.113362743760775e-06,0.1334250296579301,1.1103457649502335,6336.365740529526,5687.210588835192,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.42**2 * RBF(length_scale=0.303),0.0277029922867878,0.3777680766380165,0.1023000787550902,0.3031939938895423,0.0251845384425344,55.02286492354423,1624.855587431382,397,90,307,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.038894204131008,10.649084743446428,145.21479195608765,116.54836781561558,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.103,0.002617672875,0.0971102360312499,0.10888976396875,1415306075.6792226,1.64,0.098707016485,0.107292983515,0.00858596703,0.0,1.0,8000,0.000125,True,14984.7597025234,3.337967541388697e-06,0.0930627176292309,1.3221282887662695,7443.945147825261,5639.194708127981,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.37**2 * RBF(length_scale=0.303),0.0276063983918545,0.3764508871616523,0.1019433821586847,0.3026672983331711,0.0250967258107768,54.284066386271235,1623.928629808709,397,91,306,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.060031281180205,10.546160544164444,143.81128014769695,115.62456914451964,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.104,0.002634074,0.0980733335,0.1099266664999999,1390650623.4117515,1.64,0.09968011864,0.10831988136,0.00863976272,0.0,1.0,8000,0.000125,True,15202.749333375645,3.4134274977961956e-06,0.0819686306653548,1.391950918147602,7780.16725692993,5588.742057374336,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.36**2 * RBF(length_scale=0.303),0.0275134255467139,0.3751830756370089,0.1016000571748166,0.3029111508413413,0.0250122050424672,54.22749972085786,1624.8598621346782,397,93,304,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.110533650553403,10.445198406238394,142.4345237214326,114.99720616859712,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2021,0.105,0.002650646875,0.0990360445312499,0.11096395546875,1366191403.4118524,1.64,0.100652939125,0.109347060875,0.00869412175,0.0,1.0,8000,0.000125,True,14432.924028660616,3.2671825460911914e-06,0.1078607861064011,1.2379851363249623,6897.201477571635,5573.107812215221,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.37**2 * RBF(length_scale=0.303),0.0274239709611162,0.3739632403788584,0.1012697242253318,0.3030742236433121,0.0249308826919238,54.35891119551924,1619.505186199723,396,94,302,416,20,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.156578144001696,10.346142754725216,141.08376483716202,114.3397208061946,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
