dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bands_seed_sequence_index,n_toys_requested,n_toys_finite,gp_lml_by_dataset,gp_ls_opt_by_dataset,gp_const_opt_by_dataset,gp_state_sha256_by_dataset,observed_gp_fit_mode,observed_gp_optimizer_restarts,row_source,band_branch_repair_applied,selected_attempt,bands_n_toys,bands_seed,mvn_trunc_method,mvn_trunc_max_tries,toy_construction,inner_cls,coverage_calibration
2015+2016+2021,0.065,0.0027176932764351,0.002121696875,0.1,7.978182910295548e-06,0.000345028111844,3.3934997466325982,1.977171034501181e-06,2.197103337360415e-06,2.927427828719134e-06,4.363635107272659e-06,5.608792008612404e-06,3.23649325338339e-06,7.978182910295548e-06,1.977171034501181e-06,2.197103337360415e-06,2.927427828719134e-06,4.363635107272659e-06,5.608792008612404e-06,3.23649325338339e-06,1.0,0.0,0.0,"[{""const_opt"": 30.784913195034353, ""dens"": 52929794.73410447, ""key"": ""2015"", ""lml"": 777.410873825442, ""ls_opt"": 0.4040252788957268, ""sigma"": 0.0033670121480552997, ""state_sha256"": ""030ef81586f3d136223b7622524b4e37be2071e603b74bbb8e233ddac35c2b49""}, {""const_opt"": 26.84813822994033, ""dens"": 1373486827.911961, ""key"": ""2016"", ""lml"": 1906.0526086091372, ""ls_opt"": 0.3213799274461202, ""sigma"": 0.0026643708062500005, ""state_sha256"": ""27f1bf4020d4baab932faa0423b683448eccae0757801a9da564506122a23c28""}, {""const_opt"": 66.33775140367258, ""dens"": 1556935082.436999, ""key"": ""2021"", ""lml"": 1648.806087402437, ""ls_opt"": 0.3194732168497722, ""sigma"": 0.002121696875, ""state_sha256"": ""05afd2c8cf3f1a57354437d8fd209136c58bbc01d98032eec47284bdc7ffc019""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,46,100,100,"{""2015"": 777.410873825442, ""2016"": 1906.0526086091372, ""2021"": 1648.806087402437}","{""2015"": 0.4040252788957268, ""2016"": 0.3213799274461202, ""2021"": 0.3194732168497722}","{""2015"": 30.784913195034353, ""2016"": 26.84813822994033, ""2021"": 66.33775140367258}","{""2015"": ""030ef81586f3d136223b7622524b4e37be2071e603b74bbb8e233ddac35c2b49"", ""2016"": ""27f1bf4020d4baab932faa0423b683448eccae0757801a9da564506122a23c28"", ""2021"": ""05afd2c8cf3f1a57354437d8fd209136c58bbc01d98032eec47284bdc7ffc019""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.066,0.002751411484987,0.0021315715,0.1,7.654958859811158e-06,0.0003888374861281,3.3606208620193145,1.7743317552255109e-06,2.1197851878105595e-06,2.79751849452693e-06,3.94760394204824e-06,5.497831073349507e-06,2.996896217261593e-06,7.654958859811158e-06,1.7743317552255109e-06,2.1197851878105595e-06,2.79751849452693e-06,3.94760394204824e-06,5.497831073349507e-06,2.996896217261593e-06,1.0,0.0,0.0,"[{""const_opt"": 30.43423528138177, ""dens"": 47337423.57339331, ""key"": ""2015"", ""lml"": 775.9231728626226, ""ls_opt"": 0.4041887945104889, ""sigma"": 0.003420231231921, ""state_sha256"": ""a279f1e39fea96a4b324096f08ae09d41be3d8a319548c0116eb83fdf1241f2a""}, {""const_opt"": 26.929644283945336, ""dens"": 1358842351.8140266, ""key"": ""2016"", ""lml"": 1904.762368254339, ""ls_opt"": 0.3210388226810003, ""sigma"": 0.00270243172304, ""state_sha256"": ""8775e866165d2d3307a1a18c4268c0c2c29f4ca20a1ebd741d0330f63c51b834""}, {""const_opt"": 67.58004404293834, ""dens"": 1607531440.5617692, ""key"": ""2021"", ""lml"": 1652.4780959976645, ""ls_opt"": 0.3168240651693648, ""sigma"": 0.0021315715000000002, ""state_sha256"": ""85a1047e3211222fa94f889f951900c457fcdad25f831c5858cfe2384b6ca9fe""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,47,100,100,"{""2015"": 775.9231728626226, ""2016"": 1904.762368254339, ""2021"": 1652.4780959976645}","{""2015"": 0.4041887945104889, ""2016"": 0.3210388226810003, ""2021"": 0.3168240651693648}","{""2015"": 30.43423528138177, ""2016"": 26.929644283945336, ""2021"": 67.58004404293834}","{""2015"": ""a279f1e39fea96a4b324096f08ae09d41be3d8a319548c0116eb83fdf1241f2a"", ""2016"": ""8775e866165d2d3307a1a18c4268c0c2c29f4ca20a1ebd741d0330f63c51b834"", ""2021"": ""85a1047e3211222fa94f889f951900c457fcdad25f831c5858cfe2384b6ca9fe""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.067,0.0027852740354922,0.002141617875,0.1,6.100279173019145e-06,0.0073976430599675,2.437351589086342,1.7675887553264204e-06,2.0530792408256877e-06,2.7304078190324344e-06,3.5038201266735756e-06,4.814415588038191e-06,2.869778815560171e-06,6.100279173019145e-06,1.7675887553264204e-06,2.0530792408256877e-06,2.7304078190324344e-06,3.5038201266735756e-06,4.814415588038191e-06,2.869778815560171e-06,0.99,0.01,0.02,"[{""const_opt"": 30.88585679388774, ""dens"": 42337863.641424, ""key"": ""2015"", ""lml"": 778.2040680398559, ""ls_opt"": 0.404347425868174, ""sigma"": 0.0034734503157867, ""state_sha256"": ""c465f975b073ebc3a12e90325bf07e07f4a987bf1e9a30bf7daaedd5c94b04bf""}, {""const_opt"": 26.7049188633838, ""dens"": 1342062244.371544, ""key"": ""2016"", ""lml"": 1893.856713498674, ""ls_opt"": 0.3207378574006335, ""sigma"": 0.0027407539156900002, ""state_sha256"": ""d63702f0644f2812b1ded32aed4ffba014a181e7e53105b36e075f86b1d5fb93""}, {""const_opt"": 61.732513850833726, ""dens"": 1652683428.7291, ""key"": ""2021"", ""lml"": 1646.950685172612, ""ls_opt"": 0.3120689740607606, ""sigma"": 0.002141617875, ""state_sha256"": ""a728f7db0d31a61883c34b37834c3cd1fb7ba1cb17d3040bd9e5c09e1bb536c0""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,48,100,100,"{""2015"": 778.2040680398559, ""2016"": 1893.856713498674, ""2021"": 1646.950685172612}","{""2015"": 0.404347425868174, ""2016"": 0.3207378574006335, ""2021"": 0.3120689740607606}","{""2015"": 30.88585679388774, ""2016"": 26.7049188633838, ""2021"": 61.732513850833726}","{""2015"": ""c465f975b073ebc3a12e90325bf07e07f4a987bf1e9a30bf7daaedd5c94b04bf"", ""2016"": ""d63702f0644f2812b1ded32aed4ffba014a181e7e53105b36e075f86b1d5fb93"", ""2021"": ""a728f7db0d31a61883c34b37834c3cd1fb7ba1cb17d3040bd9e5c09e1bb536c0""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.068,0.0028192819974307,0.002151836,0.1,3.984525650163372e-06,0.1285282408341008,1.1333757775904512,1.6638383306953202e-06,1.998052267592055e-06,2.621883018597175e-06,3.9782697165815825e-06,5.464936583107099e-06,2.9543321986687096e-06,3.984525650163372e-06,1.6638383306953202e-06,1.998052267592055e-06,2.621883018597175e-06,3.9782697165815825e-06,5.464936583107099e-06,2.9543321986687096e-06,0.84,0.16,0.32,"[{""const_opt"": 31.547615192684844, ""dens"": 37899955.4766867, ""key"": ""2015"", ""lml"": 777.9489934098509, ""ls_opt"": 0.4045013885896722, ""sigma"": 0.0035266693996524002, ""state_sha256"": ""ad35383b1bb6bcf67d6d649fb88791a065430a8d407d6a05e169feeaa4338b99""}, {""const_opt"": 26.682454355799152, ""dens"": 1323365139.4716449, ""key"": ""2016"", ""lml"": 1895.2095031693736, ""ls_opt"": 0.320475627222521, ""sigma"": 0.00277934059264, ""state_sha256"": ""1e731905b5201be5bb4b79f2574f9dcb2a565571185dbf16735943ac3071dddf""}, {""const_opt"": 59.033257195491615, ""dens"": 1692047220.3328238, ""key"": ""2021"", ""lml"": 1648.6595084909989, ""ls_opt"": 0.3104881008312221, ""sigma"": 0.002151836, ""state_sha256"": ""d12b7783d5db7b870239397f287bd2943e5c38f15154b64517b32d791a1f5e11""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,49,100,100,"{""2015"": 777.9489934098509, ""2016"": 1895.2095031693736, ""2021"": 1648.6595084909989}","{""2015"": 0.4045013885896722, ""2016"": 0.320475627222521, ""2021"": 0.3104881008312221}","{""2015"": 31.547615192684844, ""2016"": 26.682454355799152, ""2021"": 59.033257195491615}","{""2015"": ""ad35383b1bb6bcf67d6d649fb88791a065430a8d407d6a05e169feeaa4338b99"", ""2016"": ""1e731905b5201be5bb4b79f2574f9dcb2a565571185dbf16735943ac3071dddf"", ""2021"": ""d12b7783d5db7b870239397f287bd2943e5c38f15154b64517b32d791a1f5e11""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.069,0.0028534363514027,0.002162225875,0.1,2.1080790433283914e-06,0.5,0.0,1.6934257430445872e-06,2.0341397992955003e-06,2.6453212309395735e-06,3.5604950697858092e-06,4.093967958833565e-06,2.7427482143879756e-06,2.1080790433283914e-06,1.6934257430445872e-06,2.0341397992955003e-06,2.6453212309395735e-06,3.5604950697858092e-06,4.093967958833565e-06,2.7427482143879756e-06,0.22,0.78,0.44,"[{""const_opt"": 33.06994643008653, ""dens"": 33961895.38946963, ""key"": ""2015"", ""lml"": 781.7403765582043, ""ls_opt"": 0.4046508857881683, ""sigma"": 0.0035798884835181, ""state_sha256"": ""baec5c7996d64a1b85b6e5aca3b656831f68873d20473fce076f644870ac12e3""}, {""const_opt"": 26.964512697338225, ""dens"": 1303173663.806579, ""key"": ""2016"", ""lml"": 1897.1561665393226, ""ls_opt"": 0.3202507789799789, ""sigma"": 0.002818194695690001, ""state_sha256"": ""b9477fdad0c4f9f820e401fa4491006f4eddd12da5b875e4a229e7f7278c34d7""}, {""const_opt"": 57.85951559583511, ""dens"": 1726294256.5435472, ""key"": ""2021"", ""lml"": 1655.6329186863652, ""ls_opt"": 0.3104649216254489, ""sigma"": 0.0021622258750000002, ""state_sha256"": ""42fe350c716b737ee0d701affaa7742043e156f3c2c714bd09bfec573e9c4aae""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,50,100,100,"{""2015"": 781.7403765582043, ""2016"": 1897.1561665393226, ""2021"": 1655.6329186863652}","{""2015"": 0.4046508857881683, ""2016"": 0.3202507789799789, ""2021"": 0.3104649216254489}","{""2015"": 33.06994643008653, ""2016"": 26.964512697338225, ""2021"": 57.85951559583511}","{""2015"": ""baec5c7996d64a1b85b6e5aca3b656831f68873d20473fce076f644870ac12e3"", ""2016"": ""b9477fdad0c4f9f820e401fa4491006f4eddd12da5b875e4a229e7f7278c34d7"", ""2021"": ""42fe350c716b737ee0d701affaa7742043e156f3c2c714bd09bfec573e9c4aae""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.07,0.0028877379891279,0.0021727875,0.1,1.5869886285097532e-06,0.5,0.0,1.6689351475088677e-06,1.953243486744177e-06,2.3429503979535755e-06,3.4653624981752914e-06,5.1271832318011175e-06,2.7295591255417923e-06,1.5869886285097532e-06,1.6689351475088677e-06,1.953243486744177e-06,2.3429503979535755e-06,3.4653624981752914e-06,5.1271832318011175e-06,2.7295591255417923e-06,0.0,1.0,0.0,"[{""const_opt"": 30.65063155563204, ""dens"": 30474118.940353226, ""key"": ""2015"", ""lml"": 774.2988704546768, ""ls_opt"": 0.4047961089630938, ""sigma"": 0.0036331075673838, ""state_sha256"": ""d4d082b9841e60c63a5b2678bff80b7c10805c32a05eee3137dfbff45fc16931""}, {""const_opt"": 26.791719423509036, ""dens"": 1281324349.4902616, ""key"": ""2016"", ""lml"": 1890.694934046853, ""ls_opt"": 0.320062007082317, ""sigma"": 0.002857318900000001, ""state_sha256"": ""886bbf400b6938e820e2ef13690e47b30ddc2e67872a5e7ed2c2298f2361ceb9""}, {""const_opt"": 55.25388276265117, ""dens"": 1755269415.8265586, ""key"": ""2021"", ""lml"": 1647.7225520533063, ""ls_opt"": 0.3085262863861157, ""sigma"": 0.0021727875000000004, ""state_sha256"": ""9ed96dd406d00c02cca5197351d558ef8a110c6c5c97c9a5a3a57fe972060add""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,51,100,100,"{""2015"": 774.2988704546768, ""2016"": 1890.694934046853, ""2021"": 1647.7225520533063}","{""2015"": 0.4047961089630938, ""2016"": 0.320062007082317, ""2021"": 0.3085262863861157}","{""2015"": 30.65063155563204, ""2016"": 26.791719423509036, ""2021"": 55.25388276265117}","{""2015"": ""d4d082b9841e60c63a5b2678bff80b7c10805c32a05eee3137dfbff45fc16931"", ""2016"": ""886bbf400b6938e820e2ef13690e47b30ddc2e67872a5e7ed2c2298f2361ceb9"", ""2021"": ""9ed96dd406d00c02cca5197351d558ef8a110c6c5c97c9a5a3a57fe972060add""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.071,0.0029221877134464,0.002183520875,0.1,1.3239828246189989e-06,0.5,0.0,1.664474464216012e-06,1.8138782534981152e-06,2.3659188020838786e-06,3.660613453133474e-06,5.269753883017515e-06,2.6871560494112675e-06,1.3239828246189989e-06,1.664474464216012e-06,1.8138782534981152e-06,2.3659188020838786e-06,3.660613453133474e-06,5.269753883017515e-06,2.6871560494112675e-06,0.0,1.0,0.0,"[{""const_opt"": 31.78923847741828, ""dens"": 27331018.39359062, ""key"": ""2015"", ""lml"": 778.5886852412353, ""ls_opt"": 0.4049372388185297, ""sigma"": 0.0036863266512494994, ""state_sha256"": ""d6e5e7cf9f876d10727366e9e99c2cbcab49b26277aabd76660761f571f85905""}, {""const_opt"": 26.876319740881343, ""dens"": 1258042084.3628342, ""key"": ""2016"", ""lml"": 1887.0262069618482, ""ls_opt"": 0.3199080501825939, ""sigma"": 0.00289671561409, ""state_sha256"": ""6cdebc2bb839b867810dce13e9ad3eab2e33c1ad014830e90f8f10bf64823b24""}, {""const_opt"": 55.80539068807897, ""dens"": 1780011874.6826298, ""key"": ""2021"", ""lml"": 1655.8592891686988, ""ls_opt"": 0.3106080103712327, ""sigma"": 0.002183520875, ""state_sha256"": ""3fc3a8ae981895df8ce5f8d2102a90a60795437fbd49098957af7c3e6f2c786b""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,52,100,100,"{""2015"": 778.5886852412353, ""2016"": 1887.0262069618482, ""2021"": 1655.8592891686988}","{""2015"": 0.4049372388185297, ""2016"": 0.3199080501825939, ""2021"": 0.3106080103712327}","{""2015"": 31.78923847741828, ""2016"": 26.876319740881343, ""2021"": 55.80539068807897}","{""2015"": ""d6e5e7cf9f876d10727366e9e99c2cbcab49b26277aabd76660761f571f85905"", ""2016"": ""6cdebc2bb839b867810dce13e9ad3eab2e33c1ad014830e90f8f10bf64823b24"", ""2021"": ""3fc3a8ae981895df8ce5f8d2102a90a60795437fbd49098957af7c3e6f2c786b""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.072,0.0029567862383184,0.002194426,0.1,1.2668326578764166e-06,0.5,0.0,1.566619503932275e-06,1.786610285714411e-06,2.426349589764344e-06,3.388776870884106e-06,4.449401352346873e-06,2.5421390774701447e-06,1.2668326578764166e-06,1.566619503932275e-06,1.786610285714411e-06,2.426349589764344e-06,3.388776870884106e-06,4.449401352346873e-06,2.5421390774701447e-06,0.0,1.0,0.0,"[{""const_opt"": 31.258266136092164, ""dens"": 24533534.784259193, ""key"": ""2015"", ""lml"": 779.1796095353625, ""ls_opt"": 0.405074446013316, ""sigma"": 0.0037395457351151996, ""state_sha256"": ""553de42871b78a499ef225c19e970cac2cc6e492e25de94998f424828e5d2feb""}, {""const_opt"": 26.8120141049319, ""dens"": 1234067778.336558, ""key"": ""2016"", ""lml"": 1887.7194797783184, ""ls_opt"": 0.3197876881229682, ""sigma"": 0.00293638697984, ""state_sha256"": ""894e6b39d668fd3bbb9c465b712679f131e2228d4db25be493fb37608bfaa514""}, {""const_opt"": 55.455972622499296, ""dens"": 1800267819.0181777, ""key"": ""2021"", ""lml"": 1650.119186222057, ""ls_opt"": 0.3111394009550131, ""sigma"": 0.002194426, ""state_sha256"": ""3c98947d09675176b59fabe8d03bed9041afba32bf7202ca922b2f9b92bd49b2""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,53,100,100,"{""2015"": 779.1796095353625, ""2016"": 1887.7194797783184, ""2021"": 1650.119186222057}","{""2015"": 0.405074446013316, ""2016"": 0.3197876881229682, ""2021"": 0.3111394009550131}","{""2015"": 31.258266136092164, ""2016"": 26.8120141049319, ""2021"": 55.455972622499296}","{""2015"": ""553de42871b78a499ef225c19e970cac2cc6e492e25de94998f424828e5d2feb"", ""2016"": ""894e6b39d668fd3bbb9c465b712679f131e2228d4db25be493fb37608bfaa514"", ""2021"": ""3c98947d09675176b59fabe8d03bed9041afba32bf7202ca922b2f9b92bd49b2""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.073,0.0029915341888236,0.002205502875,0.1,1.3106750990734318e-06,0.5,0.0,1.4976575749598276e-06,1.8124095887812888e-06,2.4221365146934872e-06,3.2112780674723117e-06,4.7764923896079835e-06,2.5852983522888204e-06,1.3106750990734318e-06,1.4976575749598276e-06,1.8124095887812888e-06,2.4221365146934872e-06,3.2112780674723117e-06,4.7764923896079835e-06,2.5852983522888204e-06,0.0,1.0,0.0,"[{""const_opt"": 32.14558670852323, ""dens"": 22008961.537844464, ""key"": ""2015"", ""lml"": 782.8083991598726, ""ls_opt"": 0.405207891849507, ""sigma"": 0.0037927648189808997, ""state_sha256"": ""76dd09ed4bade2f5d8de7f0656313b82e628d781d6ef2efae558121f0d23addb""}, {""const_opt"": 27.36944514316759, ""dens"": 1208915214.8327818, ""key"": ""2016"", ""lml"": 1876.3874838072245, ""ls_opt"": 0.319699739131174, ""sigma"": 0.00297633487249, ""state_sha256"": ""a701aa19884c70cdf1cb4cb21ee979cee6c919f6354801e23db56a6d00f2984e""}, {""const_opt"": 57.11519876434366, ""dens"": 1816703818.5063844, ""key"": ""2021"", ""lml"": 1645.9622706634202, ""ls_opt"": 0.310106959130414, ""sigma"": 0.002205502875, ""state_sha256"": ""bb763da9aa9558ec3b353fe918ab61c57e3e10f05515fd6593dbf9b8e5a53891""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,54,100,100,"{""2015"": 782.8083991598726, ""2016"": 1876.3874838072245, ""2021"": 1645.9622706634202}","{""2015"": 0.405207891849507, ""2016"": 0.319699739131174, ""2021"": 0.310106959130414}","{""2015"": 32.14558670852323, ""2016"": 27.36944514316759, ""2021"": 57.11519876434366}","{""2015"": ""76dd09ed4bade2f5d8de7f0656313b82e628d781d6ef2efae558121f0d23addb"", ""2016"": ""a701aa19884c70cdf1cb4cb21ee979cee6c919f6354801e23db56a6d00f2984e"", ""2021"": ""bb763da9aa9558ec3b353fe918ab61c57e3e10f05515fd6593dbf9b8e5a53891""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.074,0.0030264321011621,0.0022167515,0.1,1.4301880977079544e-06,0.5,0.0,1.5490564684218404e-06,1.817006148012128e-06,2.503907259585072e-06,3.6172996050894266e-06,4.362154644821381e-06,2.6938726423823628e-06,1.4301880977079544e-06,1.5490564684218404e-06,1.817006148012128e-06,2.503907259585072e-06,3.6172996050894266e-06,4.362154644821381e-06,2.6938726423823628e-06,0.01,0.99,0.02,"[{""const_opt"": 31.173816968090225, ""dens"": 19779010.383887347, ""key"": ""2015"", ""lml"": 780.4340565892096, ""ls_opt"": 0.4053377289049749, ""sigma"": 0.0038459839028465994, ""state_sha256"": ""f17d5b23764dffb34a6ab294d2c875293e35cf718b231814566f7367d2c9bce0""}, {""const_opt"": 27.76035350635319, ""dens"": 1182719185.7997746, ""key"": ""2016"", ""lml"": 1877.2051824821594, ""ls_opt"": 0.3196430572443169, ""sigma"": 0.00301656090064, ""state_sha256"": ""ddfbd47f46180027bceaa54811dfc6a92d1be63ac17d6a157b44336ee6d9a3d6""}, {""const_opt"": 59.62376158499762, ""dens"": 1829474701.9884825, ""key"": ""2021"", ""lml"": 1647.7878790039906, ""ls_opt"": 0.3123295441987772, ""sigma"": 0.0022167515, ""state_sha256"": ""9dd6f9599a9bd9a57805ae2f6204266c422708374405958d8f35cc8a4195b806""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,55,100,100,"{""2015"": 780.4340565892096, ""2016"": 1877.2051824821594, ""2021"": 1647.7878790039906}","{""2015"": 0.4053377289049749, ""2016"": 0.3196430572443169, ""2021"": 0.3123295441987772}","{""2015"": 31.173816968090225, ""2016"": 27.76035350635319, ""2021"": 59.62376158499762}","{""2015"": ""f17d5b23764dffb34a6ab294d2c875293e35cf718b231814566f7367d2c9bce0"", ""2016"": ""ddfbd47f46180027bceaa54811dfc6a92d1be63ac17d6a157b44336ee6d9a3d6"", ""2021"": ""9dd6f9599a9bd9a57805ae2f6204266c422708374405958d8f35cc8a4195b806""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.075,0.003061480422654,0.002228171875,0.1,1.8479137966473585e-06,0.5,0.0,1.4867617771232308e-06,1.721520045491694e-06,2.2886864978462573e-06,3.126496746920624e-06,4.8367892968554475e-06,2.474390434786676e-06,1.8479137966473585e-06,1.4867617771232308e-06,1.721520045491694e-06,2.2886864978462573e-06,3.126496746920624e-06,4.8367892968554475e-06,2.474390434786676e-06,0.24,0.76,0.48,"[{""const_opt"": 31.318849776692225, ""dens"": 17780421.15955272, ""key"": ""2015"", ""lml"": 784.1123515376191, ""ls_opt"": 0.4054641016153226, ""sigma"": 0.0038992029867122996, ""state_sha256"": ""46a079d64c237112075811e760c4c34d84201a20b7053d4745a543f51cd78f3b""}, {""const_opt"": 27.40628154697563, ""dens"": 1155628378.9572015, ""key"": ""2016"", ""lml"": 1869.2227481179134, ""ls_opt"": 0.3196165299388021, ""sigma"": 0.0030570664062500004, ""state_sha256"": ""7cd9552e6e0c4616f66fdbb2849f5f68c9a76f8f27234948eacbbdff8d45da63""}, {""const_opt"": 57.06587954818991, ""dens"": 1838368958.6354597, ""key"": ""2021"", ""lml"": 1644.440785675624, ""ls_opt"": 0.307537818325352, ""sigma"": 0.002228171875, ""state_sha256"": ""18f43c7ff22319918f0b174ffb5e432fdb7742381000c7d8302ec87ae3aa0f0e""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,56,100,100,"{""2015"": 784.1123515376191, ""2016"": 1869.2227481179134, ""2021"": 1644.440785675624}","{""2015"": 0.4054641016153226, ""2016"": 0.3196165299388021, ""2021"": 0.307537818325352}","{""2015"": 31.318849776692225, ""2016"": 27.40628154697563, ""2021"": 57.06587954818991}","{""2015"": ""46a079d64c237112075811e760c4c34d84201a20b7053d4745a543f51cd78f3b"", ""2016"": ""7cd9552e6e0c4616f66fdbb2849f5f68c9a76f8f27234948eacbbdff8d45da63"", ""2021"": ""18f43c7ff22319918f0b174ffb5e432fdb7742381000c7d8302ec87ae3aa0f0e""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
