model,scenario,toy_index,status,accepted_rows,raw_primary_rows,excluded_rows,success_marker_sha256,optimizer_attempts_sha256,accepted_rows_sha256,raw_primary_rows_sha256,exclusions_sha256
knot_spline,2021_1pct_x100,15,pass,20,20,0,4013244b517238f0c9edbe0856487d93905bb0f6e20dfe50b32835a0cf61dc5e,f7bdd152cf8b5bdd47ccb0896609bb3591adf1b73dba4c8608014f330919a159,1013e80dc00c3868baf07ceb5c1c111558da1b01bdabcec4fe4fb993d87ed937,963503254b825f11ba04061bd6e318b49c159bd2af970558f806f934687c5c5a,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_1pct_x100,16,pass,20,20,0,216915b14b61eada3b0c659ff0135366a1632e73b6a94081db1ec26da36728e1,0d30e09a4848878213c314bde8c8005d5232c9250c8f7c9a9e3b93a0675416c8,14815d52991c9d81116f3dde686bd85a36ab12f1d38c8a03ffe69b27570a0504,31949ba62de02ad6d7951045404399000bd5fb470ba348e73abb124da4ce3124,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_1pct_x100,17,pass,20,20,0,e6ac44f76f92a720dbd6f9ed0b901ee0b013fc7300062c7d7c827d47050b4082,37cf76abce3cc5d06c1e1d5483d0856e2893b185db199057fcb222fa555a8576,ad0b69de3f3fcad0fbcdaf57a19df6f751968a288de474781fa83e596e25aa58,15ce3e6e6295e4d258c2dc153e5b335f0acd1c5e7568bd6f100836b01df195b3,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_1pct_x100,18,pass,20,20,0,7f75774687074be066459da9521fd20cb90fdb45afbf246e4ecc5be9f59d71b2,ee0736ee427793d616b94f0fc6172715d2bf18ed1a682d5c1f6f4afebfaa264f,f068e41bb21356338913ec309eb20ff8f84d1fe4150a4deb422b36da5ddec066,e09aa4b5ebafe58a9c0a9af7e2bf8f539969e18867af86770de962c45b4c12a7,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_1pct_x100,19,pass,20,20,0,be548e4728dda45874ec2c18570f20a2c1aef027371717aff90d45647096909a,5d83def5dcc47378ea6ced5ac44b51d0b8e406fdb2ac71f89c5bc54d6e3b7c21,af9ab16be7349606e8ad6e9a4a33a10789be46ccb6520e61742e7a734f1fd8e6,1259e9150eb3f9a2e37925066a5c1b59e345f42a2a1040d03ebb39b0714fd525,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,0,pass,20,20,0,d52f8ce0955f8810592b35a1c28ce3074df4718b66215f57e4bdb50fc6527b00,a05f398bf5d7ba36f4000efe50addd6c0b276a9ba74c414699515f04617a5a55,2f8277c6b10924544aaa63bdecc2570c90e92e32c5322b400885a395da2e0440,4728f62c91d37b47dbf7bf2e436934274dd2057c6f9818db1da2925418f6f811,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,1,pass,20,20,0,811164111bf7fdbebe9a854b7d3db8f17a674469475fb2eeab1a38d12a03868a,4d44fe51d0a0866e96af95d3b64ef3720f160383ba528ad9e48b7795924ae4eb,a8c7d058b30bd7785ff0338de5e4fa17d42990f5f3728591e154e2b29f5c9048,401b8cd06ac10e54e8043b5bed3e2cd5ee700800b0ff813ee5c588676e3298cf,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,2,pass,20,20,0,c3fa7822b3eb620ac6b7d541c738e1ae0d3e7331a2a8e3e56b90fb4e0b300c64,2f089a1e55b602b1f79da74e4f1ff6c81c97c9b116f027e9f79b8b7f4682e246,7e2e0bf9b65d5268a52e6de0965492171e7343c3c8a92c98482068245745ff7d,9df9798bc2b0137055b5fde2f524c3517ed794b5763bc25bf1a967c0ae49c05e,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,3,pass,20,20,0,b741a8ad339a0f8fd8a4a67b8b1f28adacfe6b2aef266864120685f018be17ef,bf3457f56e77871de71ba8f96314a549ed7482fded52433bb0fe41bf4513cb88,f2c6cde48b85e4090a11a83528c9f4031d3e518a5986477855c61f818cdf0870,5002002ff6aadb885509b899fcdd733bfb901e4f0cc2c1f7d9eb66f038035ad3,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,4,pass,20,20,0,7d19c8d72b2909e13b4b551282e4f12ece9e32feb031a339736551a235f62990,81e71b60faa49e5f0562f457d07c3afdf6318b5d2953baa5d5cc1387d5e50a07,1d9920ac0f1004402cbfea842ae2fb29f3019853f5bbde33d5b48c98640b920a,17c813e6cfdb9ee70b89d8c0b9319c0dec6e80f5c0bd12c23e7a34625c60042a,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,5,pass,20,20,0,2b026bc26362364556d738151b57fb44e403195bfdd97f8511643a0a6af5db06,855b695c0f3e95f7485aef4ef6ec320700de2a7a03192b7dd8c41888db4f53a1,b78d8db6c28915c73bed7d3abd909c0e0e8c74836dbf86b06c047a7a74f64cbb,bbd94bbf1f9bcb07e215489802b1700788e99b21fe826ab0e548f3a90eb70354,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,6,pass,20,20,0,3fd63679aa788ea3ce5412f14f9702500a8d533f604f40de300ef13425c3ae70,8c26cca9a5d57e03b500b3e3f9ecc16843b44d6263e40e33159f596c5f384d91,b79bd37e60d1298480e242a28de1e239d08002f6f083be57ff6d0daf3cc922e1,213cdca871e221ed9104c5591d8362b1059060f935b4fbef73d494fa042f5fb1,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,7,pass,20,20,0,2018b50f38b32b13b0ae4147a07eef20348df8d6eb12806ddd9d9131118d5efb,39084bba44fac993f8d6d1ebb81e91c2e2511758e84635c9e0405cd8f9263c04,ea939c1f6d40a20bf08a1da4fb7be7c998361e2b154efeac11f289f7675a98af,e0f61d8690c2280cd504b535924968bed226c39fd25df7a15f5b718da6a5968d,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,8,pass,20,20,0,7f67c0caa4fd8849595d5621b5fad690c8ce94ed5cfe074f578090e6d32b7c95,639d947c6295ee9fa50bb918aefb398357a13a02bc57bff3de37f28b55cd4643,c986e31b9f45ab30843899ecae5db3c8c5704f8f160ad0b30030807570038ebe,b9cd2fbd85687ad72ee02d4a66cabba86948935d018a1e6a374a7f8af8fb4e9d,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,9,pass,20,20,0,2bf0ed143bbe6065f03d8479d5680c7e62892d79875b4900befaf8d9125881f3,71b901dd556d8b893733dc8de1bd283f41bfb77f244f31723e3422719adfd231,93bfbd8bb5b0384dc7e31543881427f607e087d5aa3e26fc4c9b88ca82700f38,5c2f87a1906d6d3753f0f349e94c30d2c2ed42cd733c52ec02b3810289aaf7b1,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,10,pass,20,20,0,4153fd203161dbf825b5f53658543e9946179552bf7d0b73a2bda521f0f76891,692152bb3bfb55f7594b7f4ed0f6c6df06326b75fc0cc3aff6a04d18d5dfd66b,a314e6334aefcc9975fae1fec7214b05241446229e4a9025a4886e651ee1f96d,93b4c853785835cdd7b8825e8de105dcd7b560db30612fa82bae0b7493cdff2c,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,11,pass,20,20,0,24d70aa7480c042a8939dad5e1eca98679358b01e42701705ecf520fab332547,8f76804b457d22431fd4463c4e8289e54d6e4a8124b2b1a9856a4ce396c931f3,3f9d1cd27eee5b23fee56dbf949d0994f0a1507e44e8ca1b94550b6be4e56663,e2ed27c0f80d9218f288071da6b5cfbfc1451df85a2f890245434700a1e00ae6,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,12,pass,20,20,0,caf6bcb102f1a8b0cc284ebc035db9ac53fa46a16eeb357b3cbb8411319d9037,62ac8042bbddac52c2b09cb57c639762a447f8c051cec30774036309badfd984,c44e1dedf63c90e630a79856e953535e6816e3d026b4adf934298f60483fffd0,ad5dba635c03379077ca8563841c39d808f194ca0d3f8082317867b7cb5c1f29,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,13,pass,20,20,0,8a81db0ce577a6de3401b1924ffc36fbc5ed584ae3b3f4b0cf64dd385434de94,ed761dbef8393a09dcad557a828749c6724b51dc37dd6f0519baa0689071ffbc,b99a406848623c4bbe4572876978c40dec14ea2bfc5c53656dcab72a05f5e0ef,61a4b6adbbfa57a54793febdca817f0eed67510565498d3e66c03f73a96043ab,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,14,pass,20,20,0,ec089eb2ac8861deca39830a5325fb2cddb0d4cb683b344047f5478bb767603b,8a6dedfc604d5ed5a721ffc76ed6718b553ed01fc342a971be86540688e4891b,a5123405e94f3bcfb85f1ef8995773e651f57331e08be5c3d6cab63b7f474668,6bb311543d75520961bc0ec58afc54fb7f5e849a53fa4da57e1633b3602f39c1,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,15,pass,20,20,0,11f69edcde80081c20aab33399f6da0899a1eb0654a1ac7fe26133c5b3f1d79f,b17f341c17783403a5145471455652f1fda74ecccd685ad8fb8c196d6bd0e8b7,e4101d9681c4a317f3b615cd777f048f04a9ffce9c892b043ef791ea98543e07,9bb050e996f89a8a548bf714b8f55da342af096f238ef2cbbfeea983a1363934,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,16,pass,20,20,0,238bd13762931db00e1d72cab9f3cff5da9ca02e3128e86f0e7117e34f76fd84,8557beb7f5113b47438bf36fbb8759f9ade883c66d6a77ac2f0dcd5ce16270af,1f2b1f0ca444029c42fd96c6482b54ce3e6e068945839df5e258de96b7fa7be9,6a77410c5f2bd809109c6b8a2cfe3d99c586b5cf5cf0485a7334f450c70e3ba0,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,17,pass,20,20,0,b7c80e8c26b2ddf59c17b8435d167cb106391ade279c9ddd12989832a8e21954,a50f604d3d0a51dded656f558153d4c0720a3495ccf96dbb23b5d750a11d27df,c77dd08a1b8b6ecd299e60e317db5677f9ee9274269ddea913fafcb23959ef66,0f9e5499a421578ff42cd10628458896f273c96c8caf24443e7e826aa7959122,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,18,pass,20,20,0,af0a0dedf1f3003a84bddc16ef9c7fcc66c29a2b67160cf3cea5ee4a58aeabfe,87aa3bd0e46b84f3d88de64786252f6fe91a4bbcbde69f78dc61b6ab5f15fd45,6ff869ac3b1c452bd8cce9ec00ba71b687c2f7b9ea913e3e966df31d197bcc22,3be942b50fef14c908e59b4f80339f2d4a1e144b331f1d66cf397a004ad13c31,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct,19,pass,20,20,0,e5ff87e5a714ea0d65cec9a504949b98bd21fde6dfa6ba2db03581d70c247c67,dad87422efc9f822adfa58dd889b82f6b1af7dbc889fb74d766024a5bc225306,0c6abdf2caa67553495f2f55e0981047bca40a07a4f11bef733744fb8367fd6f,90eaab761f87d65eefc91c2915066c882f8bbbb7b0a93d98daadf2757c97dd75,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,0,pass,20,20,0,fb30d49c9c4f2cd7fc41d52dd49bc836b80b0019ad56d789fafef4450604c315,c921fa5a7fd28694e3bda561789bcb377cbd2e8e0a3141dbdfa9edaddabedbc3,c1df99de5547f6adbf59e233ded8e15107cd8bc96f02ebfe388555a7aa7917d7,6002e9c2695e348faf8fa5447f0ccd52afda8cb73f0ba260233074799b9865c8,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,1,pass,20,20,0,253e1d7971b8c4cd800ae57e0e0eb2bbd308ed455abc972c8c1e6d38c8ba5a07,5cca00ff5bc9afab860d6b04df71d6b3a3fe2ff2fd7fb87ab7d3d2c7e361c36e,00fe54996575bf3356c9adff14c54b005baa270efd8d704d707783200c33e2b6,c7611f8165cf6fb5b6e3b024b0513410a3f096287f5763ba40dea193af9fda30,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,2,pass,20,20,0,7a9471d85cd96d0ded9b8390123e0a5eb8e999668bb86cc9f00291b739adcf0e,5eecf276dc623f9e3c5eb89b4c8dffef44fc147b0e04d59562cec55f75c9a9ff,2ad25e26bbca42b41a47844b09f21aab9bbbbeee7c58406a1044e6b053250932,c3733440762346e14adf4e419f9fd2ed9dc880e145ce309e2d8a8edc9f05c18a,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,3,pass,20,20,0,deeeafbe3e59121241e1643acf56fe0d9e4ce4b70f7e5ce0d4188325fa9ee63f,e5d64a8e0e379d5635b0047e400c277d02d3bce647d8298cfc3f185337e2d00d,611adf336058d79d2e95a08f8b940fa4d7e58f58a2fddd2727082827b61ff148,26e185d4f5c8298712aa3aa59b062e929706384a13bf5995c8b986207accce5d,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,4,pass,20,20,0,013afe485cc7077856fdcd760a05e78ab4d4b3f79c12fabc6e0c6187cc93bad9,a70e779796aa0ebbeff853e971b7de5045947c17df80499b045c656e7cfdccb9,1ab73fc1a780621792a85a3bb591152bd26dba73f7fcf88db034659fea20394d,b96def5cb4bf5c8b92e641cd179eb470abf777a33c82a4ca79d8cf22e912e317,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,5,pass,20,20,0,8fdf2009aa43a8812ff72fdecb69221c4947af2ceb10580fd8a17fd3f8911830,d80236a49547e2205f14f49d5fe50248552699031a2c2f70c7358cc1d45399c3,fba17b07c16fd992b0859352a4824d770d57cd18cb33cccc34ad1b60a735f4a7,ca84856ffc2f63ae379c2eb31a735bc986877d73f3a3ffebe33dc4be0091e43d,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,6,pass,20,20,0,ae3863db4ce5375ce27f28987b1466b5a27d570870e8576aac7988c26b795e0d,2c2f10e192930be63a74d9c71e19771dab0d2d4645e7aa2a1723e957a7cc5eef,cbbbbe2b7810f4efaf31a0a802558a98d069af3926116f664f989b0b4580d33d,cbb64b5a4061d520f9881a55cf980160eb1a89b5cc4219dfa50cf7c4a6c9631f,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,7,pass,20,20,0,6d7973d0400ab596467873b3db5c5286a08a7c57cf1865ed06d5c247f75b032a,c591c3d9de0e0d59299c53292b3c7e65cfd363260361ebe60fbc8e0b6c7b547b,9a54e6d709651a7f3ae18a22abbfd3d1e4ccb5d68741d9f951082e88ed6d412c,b25a5c364b2e2a2a23b383c88cd566351e247c4ba3d146bad21014a5f181a578,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,8,pass,20,20,0,587bcd4adc829662abb71876d41ccb321e94ed33812ba1312cdef911ff9c52f8,6c0acb6269fedcfa3ada2d14e3e39a6a5012fdd9d2c852223da019f9af61172a,c03f955452f7119f3c5157197acf260aaca924b884b3901d857ef714c6a69867,ef0305e4179bebcea8fc92b40c5ed7444984f34a8b3f2993aff3c752eda21ea3,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,9,pass,20,20,0,4e65828224468f004ef27e8778c6499ba5d699c1e5462c3d8dba91152b8671d9,7a98eed4109c08ecae0abdc5244b32f965db0c328c1d268fd5f6f4fc2c6f6a13,3cd9d470407de891c6d19f7c4fad87ddfd682a842a34f35c638b241d2bfca71b,66d31f58f9dc50b41f2338207a6200338451780148088140d044e8eb3894866d,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,10,pass,20,20,0,cb95b307136b05da7943bc8e2b4c63d59e9931a1bba0ee404ca6cdcede904e2f,ff4192ab987e6ba8f2bc06086c972f0e7b17ae95330952802c297f55b7cc92d7,e5eb8a88b3eeeefa8af4d475e8387483b119911ccb4e68e21b542c58a7e0740a,ebcb5ffd93691230dc13f7089cd826fd81d71e4458320c8c2c21b7094ca26faa,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,11,pass,20,20,0,ecb61115a517d455f78e805dae05020323db6a06fcb044d8709580710cf5a42a,7b34ef008b8d113a733f4e5bd37376c2b9dec0c142fedc99b27d0f594c7f58b1,e352b98ff9f04ab416e6216852ebc76598656f4cda5e6f73c8c238566f8ddb94,b7a21ff2acca1b29aed6218f578d41355936c69f41af5de18c791dbd733dd313,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,12,pass,20,20,0,63764f8a7353a3f658a020ff6df22e41a8f857b81723b3488c57a9c0190e9087,1a98bdf82af8f771f7c1211f18518c6936c60f1532fc8e72bcc8bf2cc211af8c,5d644a70c92a35dd20d3bee4bf5ff12e792c67f239f1685d37dc5fbda516208e,d86c29fbae2ce648e74d2585d070a5edd8a2baa28bcdd67875410bf2eafe8ada,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,13,pass,20,20,0,a57432e6a97f10d0e8ba8ba668ff1cab75c2505c43cc3aba0b07c843aa5cff57,9bc2335838bf465dcdf903bd6fa8515c550e9f1c56db98486032cd125936ac42,7482305603de9396458cb17a04ca49789404b38250f679798bcbe4aaad394b29,193adfae7b37ff27052afcca71f8f3af788ea33b160abb5192619f76cd725e99,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,14,pass,20,20,0,c7e994c1e19e3d7408255a75e63c6c5312aa19db8cf5d36cdcd88492be53fd02,e4c29e6b6d87576cbffccece34d598426f6f3b59a9a096553252c7a0efc07bfa,8ee6a6e89358bfd6c9faf8d352a750e304f8fef036936aeea587d35b10d79e51,0ed4c17f0ec6f3c6ccedac3779eaff604eebe40674dd7c9b06ad4bdf05ac8b4a,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,15,pass,20,20,0,3bd0148221f059bd96676314e810a0ad9e2168f15e06d52f46227376ac5f2c7d,b8cb2a9f2d511ef18b5f87d3e82fe3719000436db8b3802f68554064063f9058,7b3ad8189c8c9e756769910e8c4abb8d86a1068ec96f45eb7322b160369c65ad,0c5bd65a877b718e7d8d4a058426deca01b8671a8364b8a9a50a7f8a61f80b34,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,16,pass,20,20,0,bd18596f908e613921203aa782e216055d896d5247860c1112697685fd5f1205,d0ce89918adf99c21c6c1080567cfda2fcf7d4ca5070d1a55c356b6fe9f176d3,f55e29aa652621f32dbbb951a1b273e2ae550d101ad63ef21df73c4cfac5a9ef,72cd7dc203b0c003551d09f7fc6b7fcfe37dd72cc62aef27b40ed00f31a90a87,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,17,pass,20,20,0,ce2fce8b0c16d35a7969bdeb4edd05effc333a43be0f6ffae99f0d15e52bb152,7d7b7378582681c7976aacb4e6a3efefea189e8d561e76a249b91266d85bf387,b4392874da3f1c5374ef44f8e51894d01253bdb76afb65128108c9693dd2122b,8455d7efa765a9a71600db328ccb3ef12c306effe6944b26183d7f58d677be57,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,18,pass,20,20,0,730186bedb8ebbd15a23de2d074f35bf12edc16f141533a168b3a58bdf48cd40,1d1d1bd08a03973fb5ff4d3226535325db3abc2ecdc5d793b7149a8858bbf61e,654170e7ce38a2581e471eb0c61d6b3d4b5915108b19b119a70acb71c5abdc7b,8d686cc97f1d72d065f8f46da48bfec897158f0299c9d9a8943c9bcfff22980a,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
knot_spline,2021_10pct_x10,19,pass,20,20,0,2e1bd81a43dca507ae2a87738d25be9212fdb7848825b444fea7d702007e9eec,47054471a9efd924bc7125e150f0d4a1d859988485d89187f51631491bc1732c,40d5cb6e3297ddf269200e0c6d53ffa22b5686d42f0efc67c70adef7c139550f,a2d88590c6a1499401fe2a35bac146057937b56183b26be93e45291e4099796a,01c0a1e08ffbabaebc48f4d4e7a0fa8423c7ac09911f66ca8c34191865575730
