dataset,variant,variant_label,variant_role,mode,nuisance_profile,lslb,ls_upper,const_lower,const_upper,mass_GeV,inj_nsigma,n_toys,n_source_toys,success_rate,refit_ok_rate,fallback_rate,pull_mean_correct,pull_mean_err,pull_width_correct,pull_width_err,cov_1sigma,cov_2sigma,delta_z_mean,delta_z_width,recovery_bias_mean,recovery_bias_median,sigma_ratio_median,eps2_95_exp_proxy_median,eps2_95_exp_proxy_q16,eps2_95_exp_proxy_q84,eps2_95_obs_proxy_median,eps2_95_obs_proxy_q16,eps2_95_obs_proxy_q84,eps_95_exp_proxy_median,eps_95_obs_proxy_median,A_per_eps2_unit_mean,sigma_A_mean,A_hat_mean,initial_ls_opt_mean,initial_const_opt_mean,refit_ls_opt_mean,refit_const_opt_mean,ls_lo_median,ls_hi_median,nuisance_pull_norm_median,profile_shift_abs_fraction_observed_median,source_root,container,function_tag
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.045,0.0,10,10,1.0,1.0,0.0,0.4095360922599749,0.31575711791147665,0.9985116800106155,0.2353514600098261,0.5,1.0,0.4095360922599749,0.9985116800106155,,,1.0005258389827478,1.9565743544303432e-05,1.9351937120912657e-05,1.974511400298449e-05,2.7998561056997694e-05,1.9733571571327752e-05,3.5425731462941006e-05,0.0044233178587336506,0.005284652677320227,972107457.5458819,11548.974429451328,4640.686770071403,0.15352389326102772,20.63092739105023,0.1813081165837203,1.0,0.054893758337545,0.5988410000459456,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.045,1.0,10,10,1.0,1.0,0.0,0.3809049409319017,0.3212459702361904,1.015868955097021,0.23944260898199865,0.5,1.0,0.3784720478616168,1.014803384049755,0.3828132568831967,0.6974499489090685,1.0024553564970273,1.9604442001745528e-05,1.9385571837028597e-05,1.9782384259123962e-05,3.97835098461174e-05,2.2902695760602047e-05,4.703862306081715e-05,0.004427690004564976,0.006301754089652077,972107457.5458819,11570.557287581914,15858.421364608392,0.15352389326102772,20.63092739105023,0.1813081165837203,1.0,0.054893758337545,0.5988410000459456,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.045,2.0,10,10,1.0,1.0,0.0,0.3472899636861796,0.30957293700704624,0.9789555828900954,0.23074204371400528,0.6,1.0,0.33906435063944607,0.9766581976867896,0.17487263979251796,0.31684928007736124,1.0041574705856662,1.9632849363842003e-05,1.942129889321195e-05,1.9814273009055396e-05,5.094360332068184e-05,3.496500429559233e-05,5.799383760286532e-05,0.00443089691523193,0.007134133086480111,972107457.5458819,11590.06560725985,27023.315745264797,0.15352389326102772,20.63092739105023,0.1813081165837203,1.0,0.054893758337545,0.5988410000459456,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.045,3.0,10,10,1.0,1.0,0.0,0.3095307344737724,0.31450285473048156,0.994545351573383,0.23441658743169938,0.5,1.0,0.2914100484008322,0.9913632887203253,0.10412453446245698,0.19971649895701138,1.0060321614448808,1.967774535704315e-05,1.945609020488671e-05,1.9854796166591453e-05,6.22416866193446e-05,4.6352397638229275e-05,6.960805375991101e-05,0.004435959815499714,0.00788504142791238,972107457.5458819,11612.546817490635,38131.971230319126,0.15352389326102772,20.63092739105023,0.1813081165837203,1.0,0.054893758337545,0.5988410000459456,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.045,5.0,10,10,1.0,1.0,0.0,0.2834631970826382,0.3094892013668674,0.9786907875457979,0.23067963085281215,0.6,1.0,0.23512685006342005,0.9739634937074331,0.05741616699171635,0.11078082138155676,1.0097634967197149,1.9746917033306385e-05,1.9526225565858325e-05,1.9930076228348795e-05,8.560293173086813e-05,7.079609444404519e-05,9.255553006917177e-05,0.004443750181503451,0.009251121627904198,972107457.5458819,11655.084745011602,60928.465580936914,0.15352389326102772,20.63092739105023,0.1813081165837203,1.0,0.054893758337545,0.5988410000459456,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.075,0.0,10,10,1.0,1.0,0.0,0.15471859948944217,0.24779506177867602,0.7835967881627507,0.18469553420862656,0.8,1.0,0.1547185994894422,0.7835967881627507,,,0.9997427833704772,4.7123610081674526e-05,4.648943198466947e-05,4.8074892871944634e-05,5.294747785332564e-05,4.711022004041479e-05,7.18325903657559e-05,0.006864661709926936,0.007269364387243422,72913910.05573976,2091.632716095001,315.1781224947348,0.15312700138961843,20.646625529061303,0.1841405296244179,1.0,0.0557513139721068,0.608196152422984,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.075,1.0,10,10,1.0,1.0,0.0,0.10640372276537943,0.2513973565856465,0.7949882445561739,0.18738052622975335,0.8,1.0,0.1018649418728945,0.7942745839728987,0.10740856785159121,0.14437251623284592,1.0042327737802867,4.733525265918484e-05,4.6688922544261576e-05,4.829577075013916e-05,7.879173332204812e-05,5.819021552102022e-05,0.00010017173053990449,0.006880059698995602,0.008867070622316316,72913910.05573976,2100.7990117346753,2306.3770262056614,0.15312700138961843,20.646625529061303,0.1841405296244179,1.0,0.0557513139721068,0.608196152422984,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.075,2.0,10,10,1.0,1.0,0.0,0.021603310063105185,0.24263490711577843,0.7672789463492559,0.18084938200840936,0.9,1.0,0.004848055843974986,0.7657603877229049,0.011163692627674892,0.06602040879089077,1.0080914878766434,4.749744565415862e-05,4.6854010402734564e-05,4.848641692758642e-05,0.00010565715636422812,8.468545784211845e-05,0.0001280275857835076,0.006891837632321045,0.010277779890224326,72913910.05573976,2108.93436961939,4219.065141736153,0.15312700138961843,20.646625529061303,0.1841405296244179,1.0,0.0557513139721068,0.608196152422984,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.075,3.0,10,10,1.0,1.0,0.0,0.004797556758926702,0.2542515256345204,0.8040139195777719,0.18950789823393935,0.8,1.0,-0.03249080799012034,0.8027018329251168,0.0017312263739940991,0.010751907302528452,1.0123383729241153,4.770955775968624e-05,4.704171583749873e-05,4.870007092121708e-05,0.00013244356383664002,0.00011562286063737734,0.00015301440960563683,0.006907209628657811,0.011506638366543202,72913910.05573976,2117.594940093328,6274.388159382322,0.15312700138961843,20.646625529061303,0.1841405296244179,1.0,0.0557513139721068,0.608196152422984,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.075,5.0,10,10,1.0,1.0,0.0,-0.19304204944745168,0.2613500603216613,0.8264614572388479,0.19479883360096842,0.8,1.0,-0.2963632362738907,0.8255496961882899,-0.03939094764217749,-0.03805049906321445,1.0205480756430476,4.808383214783311e-05,4.7431461976054695e-05,4.9099303198236875e-05,0.0001846442209588345,0.0001676039865387093,0.00020745935267145026,0.006934244938652878,0.013586932089258293,72913910.05573976,2135.4005819209983,10035.643232312543,0.15312700138961843,20.646625529061303,0.1841405296244179,1.0,0.0557513139721068,0.608196152422984,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.105,0.0,10,10,1.0,1.0,0.0,-0.601226147175013,0.24160656360152127,0.7640270386271415,0.18008290000770935,0.7,1.0,-0.6012261471750129,0.7640270386271416,,,0.9929797855336624,0.0001324979135989432,0.00012748916345354416,0.00013547237284170232,0.0001337745169931515,0.0001300056932287742,0.0001372016708003731,0.011510771813613664,0.011565991947415134,5472861.362611182,439.66929304537405,-269.4696238178486,0.15310800169828992,20.78212899092173,0.18535374529303547,1.0,0.0561186332569755,0.6122032718942787,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.105,1.0,10,10,1.0,1.0,0.0,-0.6504992084809461,0.2449037728546398,0.7744537297891786,0.18254049468304745,0.7,1.0,-0.6552593556430976,0.770184312570309,-0.6506080805522856,-0.4804730590757087,1.0022475714149273,0.0001337347544168083,0.00012882030243629834,0.00013698196387617955,0.0001815118861610378,0.00013687671342573016,0.00020013380442425913,0.011564368905400222,0.013472633973751445,5472861.362611182,444.1784037131353,147.31120985720355,0.15310800169828992,20.78212899092173,0.18535374529303547,1.0,0.0561186332569755,0.6122032718942787,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.105,2.0,10,10,1.0,1.0,0.0,-0.7028764752077232,0.24265972474233202,0.7673574265752847,0.1808678799750807,0.7,1.0,-0.7324735897260475,0.761509484696453,-0.35567205804384205,-0.25266358794002874,1.0128498671893822,0.00013492305106256553,0.00012982249047847425,0.00013864256664349796,0.00026563930606525324,0.00016634688909560947,0.00027452561524013284,0.01161563783778503,0.016298421854040963,5472861.362611182,448.7215544370629,563.4825661874386,0.15310800169828992,20.78212899092173,0.18535374529303547,1.0,0.0561186332569755,0.6122032718942787,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.105,3.0,10,10,1.0,1.0,0.0,-0.7969913766597241,0.22466121946397627,0.7104411554171177,0.16745258620981662,0.7,1.0,-0.8675915337198612,0.6929356052258936,-0.27076258421516064,-0.19863518440081368,1.0226580680742303,0.00013648827591557631,0.00013146819479305938,0.0001392034145214843,0.00033116333150240364,0.0002481506723723866,0.0003429041001589729,0.01168281240574973,0.018197893045211338,5472861.362611182,452.72794106646296,959.7807253314531,0.15310800169828992,20.78212899092173,0.18535374529303547,1.0,0.0561186332569755,0.6122032718942787,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,profiled,True,1.1,12.0,,,0.105,5.0,10,10,1.0,1.0,0.0,-0.9332456342480974,0.25638680481700526,0.8107662652347664,0.1910994413682648,0.7,0.8,-1.1493912711200436,0.8105769113379294,-0.1950629263954172,-0.1324802199917044,1.0444162969037856,0.00013971428192489097,0.0001335907914914215,0.00014308706794068316,0.00048294515323108947,0.0003823595437154864,0.0005164212366147086,0.011820049660606298,0.02197587721236867,5472861.362611182,462.075062008842,1772.2531732196633,0.15310800169828992,20.78212899092173,0.18535374529303547,1.0,0.0561186332569755,0.6122032718942787,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.045,0.0,10,10,1.0,1.0,0.0,0.19222722785311283,0.31078692938996566,0.982794563882216,0.23164690021146353,0.7,1.0,0.19222722785311283,0.982794563882216,,,1.0000388751071325,6.508062536908808e-05,6.312909559158694e-05,6.624190883694052e-05,7.542055935341103e-05,6.544296892922092e-05,0.00010679844910960404,0.008067227200988592,0.008683119041612945,972107457.5458819,38068.59797833769,6797.555448547069,0.15352392370326,20.630751521036142,0.12820419872050967,1.0,0.054893758337545,0.2994205000229728,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.045,1.0,10,10,1.0,1.0,0.0,-0.04043303084746218,0.31379329301157677,0.9923015204011797,0.23388771135246514,0.7,1.0,-0.05318599350558915,0.9912697048730892,-0.040003576284432386,0.058479259205236556,1.0124370568667982,6.588759200123584e-05,6.383546450185091e-05,6.706345542981129e-05,0.00010756035690496444,6.713064243876334e-05,0.00013739026218979007,0.008117084440420017,0.01037094397310704,972107457.5458819,38524.75194519281,35907.26676923812,0.15352392370326,20.630751521036142,0.12820419872050967,1.0,0.054893758337545,0.2994205000229728,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.045,2.0,10,10,1.0,1.0,0.0,-0.3012868490114959,0.294968091987151,0.9327710077534593,0.21985623495889361,0.5,1.0,-0.3502076199587636,0.9310090638787025,-0.15402839155639234,-0.11787809320675313,1.0245464887428082,6.662895908419178e-05,6.465502494507966e-05,6.783344102697744e-05,0.00013550233744496286,9.766558725828416e-05,0.00016464794573414345,0.008162636408794877,0.011640363136329157,972107457.5458819,38986.91129520797,63719.40897106872,0.15352392370326,20.630751521036142,0.12820419872050967,1.0,0.054893758337545,0.2994205000229728,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.045,3.0,10,10,1.0,1.0,0.0,-0.51566796354387,0.31708609397910476,1.0027142713401742,0.23634202028572168,0.6,1.0,-0.6232017577450989,1.0032075833026792,-0.17832982230885017,-0.2168599964355436,1.03766193114231,6.747103672350297e-05,6.532519103230692e-05,6.882876877979427e-05,0.00015935552768104314,0.0001294375085314326,0.00019611887425596621,0.008214027052066732,0.012623502466340027,972107457.5458819,39448.44553593834,93032.82755483856,0.15352392370326,20.630751521036142,0.12820419872050967,1.0,0.054893758337545,0.2994205000229728,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.045,5.0,10,10,1.0,1.0,0.0,-1.0433437173559903,0.2958034442840065,0.9354126236601757,0.22047886979920342,0.5,0.9,-1.32357967287797,0.9351311289129063,-0.22104695518525394,-0.2032747725055506,1.0598987192114389,6.893191904037407e-05,6.685803133519246e-05,7.015624496135309e-05,0.00022482611891439408,0.00018607560348043957,0.00024654602329483535,0.008302511075299005,0.014993945195350643,972107457.5458819,40293.16183086633,147486.13289750423,0.15352392370326,20.630751521036142,0.12820419872050967,1.0,0.054893758337545,0.2994205000229728,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.075,0.0,10,10,1.0,1.0,0.0,-0.11930368582274595,0.19996476196238666,0.6323440995745431,0.14904493361748697,0.9,1.0,-0.1193036858227459,0.6323440995745431,,,0.9998822567389269,0.00012678418127645146,0.00012178962049733232,0.00013135892752274468,0.00013400354727948404,0.00012639366059417196,0.00015758360195299736,0.011259814555464856,0.011574846422175765,72913910.05573976,5634.117387062213,-691.5441705273363,0.15312723551958293,20.646718225990806,0.13020701718870828,1.0,0.0557513139721068,0.304098076211492,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.075,1.0,10,10,1.0,1.0,0.0,-0.2697405399688109,0.2050126246769148,0.6483068430682923,0.1528073883410775,0.9,1.0,-0.28872358941110277,0.6487296800932638,-0.2752094283341521,-0.30707663425501436,1.0196945543037943,0.00012942290455338442,0.0001243228464324824,0.00013401475122846898,0.00018750779785847425,0.0001360257754486018,0.0002278612471053607,0.011376387086798386,0.013691162352717369,72913910.05573976,5746.537035994312,4061.1396367420166,0.15312723551958293,20.646718225990806,0.13020701718870828,1.0,0.0557513139721068,0.304098076211492,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.075,2.0,10,10,1.0,1.0,0.0,-0.41548692056019715,0.19593958370905987,0.6196153683058522,0.14604474288548944,0.8,1.0,-0.49418159795896166,0.620407470406774,-0.21637023449708953,-0.21786068672497466,1.0411751636854145,0.00013235350392211924,0.00012655574372777133,0.00013664122275499545,0.0002602276634479447,0.00020438110573524254,0.00029685221466741,0.011504485231063323,0.016131340420402696,72913910.05573976,5868.387704315986,8811.027521652528,0.15312723551958293,20.646718225990806,0.13020701718870828,1.0,0.0557513139721068,0.304098076211492,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.075,3.0,10,10,1.0,1.0,0.0,-0.6331515545102233,0.19845311070299276,0.6275638385669964,0.14791821529272767,0.7,1.0,-0.8151886635571314,0.6267254902681121,-0.2246207937958921,-0.2548972459210494,1.0659135800792523,0.00013466180480165463,0.00012964711108744625,0.00013976554623179496,0.00032593026235589985,0.0002666535948554234,0.0003532696895716778,0.0116043867798401,0.018052012689183765,72913910.05573976,6001.894387652225,13072.159090470841,0.15312723551958293,20.646718225990806,0.13020701718870828,1.0,0.0557513139721068,0.304098076211492,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.075,5.0,10,10,1.0,1.0,0.0,-1.062269937923043,0.1928934641589116,0.6099826925022162,0.14377429942491524,0.4,0.9,-1.5640040183863537,0.6065056809490218,-0.23604893505930194,-0.26241636745043617,1.1099862558917393,0.00014141016181940164,0.00013549568844440732,0.0001465003083065663,0.0004259405044091533,0.00041128577625569287,0.0004723730917059986,0.011891362437927783,0.020636766753859642,72913910.05573976,6267.012267501565,21475.286394154173,0.15312723551958293,20.646718225990806,0.13020701718870828,1.0,0.0557513139721068,0.304098076211492,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.105,0.0,10,10,1.0,1.0,0.0,-0.0028693480450016073,0.253412930831043,0.801362049964802,0.18888284657188814,0.8,1.0,-0.0028693480450016295,0.801362049964802,,,1.0039831884075927,0.0002686836244376278,0.00024412059011027105,0.00030513801168340245,0.00032760667576664184,0.0002808197538583547,0.00035262559892084593,0.016390810226498364,0.01809662238245479,5472861.362611182,912.6546881559486,-49.5846401743559,0.15310800980643452,20.781982088333667,0.1310648902150295,1.0,0.0561186332569755,0.3061016359471393,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.105,1.0,10,10,1.0,1.0,0.0,-0.14972176610536647,0.23159394047412563,0.7323643441916929,0.17261993135906162,0.9,1.0,-0.18362045378081132,0.7282485721898607,-0.15206003306728041,-0.054909472296406026,1.0376651111040358,0.0002797048551281627,0.00025085814654049964,0.0003159476516368423,0.00045182219311263173,0.0003283902594475598,0.0005082940995673838,0.016723189928635154,0.021256104725083803,5472861.362611182,942.5956998937788,725.2884659272482,0.15310800980643452,20.781982088333667,0.1310648902150295,1.0,0.0561186332569755,0.3061016359471393,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.105,2.0,10,10,1.0,1.0,0.0,-0.270622477544321,0.24056979042136267,0.7607484739608642,0.17931013490501493,0.9,1.0,-0.4147345382506974,0.7700593632956926,-0.147621818487079,-0.13385909351109015,1.0771517063677305,0.00028678424449857096,0.0002587309351476578,0.00033723378908064104,0.0005869319045265862,0.0005031383152052978,0.00065960900104023,0.016933311782444668,0.024226340493216317,5472861.362611182,982.6329660073467,1489.1910258755158,0.15310800980643452,20.781982088333667,0.1310648902150295,1.0,0.0561186332569755,0.3061016359471393,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.105,3.0,10,10,1.0,1.0,0.0,-0.34845102180713344,0.21478875889675453,0.6792216939144992,0.16009408856531865,0.8,1.0,-0.6189023079665606,0.6848523871836224,-0.12807282285923885,-0.07059500014792897,1.0989011766778103,0.0002946593210370924,0.0002641053218214986,0.0003392446571449582,0.0007434460551711901,0.0006337212396194657,0.0007823736255472031,0.017165498134843644,0.027266186076199614,5472861.362611182,1001.6797976578551,2331.9206485434174,0.15310800980643452,20.781982088333667,0.1310648902150295,1.0,0.0561186332569755,0.3061016359471393,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,profiled,True,1.1,6.0,,,0.105,5.0,10,10,1.0,1.0,0.0,-0.4374215365248778,0.2775654216001033,0.8777389319612243,0.20688505030040646,0.8,0.9,-1.1545340698828137,0.9484854676348933,-0.10513260817130007,-0.04822007340026979,1.1565468559301637,0.00030636968578671617,0.0002764684458995188,0.00036988131846807083,0.0010868417293786064,0.0009275901929980153,0.0011664597901012205,0.017502755196703367,0.032966892392191194,5472861.362611182,1065.5889577003247,4007.635425294542,0.15310800980643452,20.781982088333667,0.1310648902150295,1.0,0.0561186332569755,0.3061016359471393,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_nominal,"profiled nuisance, nominal bounds",profile_nominal,profiled,True,1.1,8.0,,,0.045,0.0,10,10,1.0,1.0,0.0,0.18146982374829368,0.2188893109372703,0.69218877802658,0.1631504596012749,0.8,1.0,0.18146982374829373,0.69218877802658,,,1.0011810858738275,3.764080062583765e-05,3.716473833156465e-05,3.867027730993413e-05,4.110832299503602e-05,3.8112081223607135e-05,5.74123536055798e-05,0.006135197971772742,0.006409585510902096,972107457.5458819,22320.456503175727,3894.2256914180643,0.15352403875358905,20.630974777192314,0.1480374572850532,1.0,0.054893758337545,0.3992273333639637,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_nominal,"profiled nuisance, nominal bounds",profile_nominal,profiled,True,1.1,8.0,,,0.045,1.0,10,10,1.0,1.0,0.0,0.1379845650384019,0.21606104756247718,0.6832450239393993,0.16104239654650476,0.8,1.0,0.13161206146060253,0.682347828994125,0.13942985859141604,0.14118069738165362,1.0066586184127777,3.785612802176819e-05,3.735682937591318e-05,3.8896811617938596e-05,6.466729904318916e-05,4.885478946100346e-05,7.877153935693995e-05,0.006152721753031266,0.008040730968214515,972107457.5458819,22441.657755719927,25237.45733758896,0.15352403875358905,20.630974777192314,0.1480374572850532,1.0,0.054893758337545,0.3992273333639637,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
2015,profiled_nominal,"profiled nuisance, nominal bounds",profile_nominal,profiled,True,1.1,8.0,,,0.045,2.0,10,10,1.0,1.0,0.0,0.09882002634044859,0.21664802871318328,0.6851012213192171,0.16147990646466806,0.8,1.0,0.07497172982830543,0.6835675725526237,0.05024954011149081,0.017707316946893703,1.0120282404311025,3.8048340914524243e-05,3.7567123152539546e-05,3.910960437183714e-05,8.558167451098262e-05,7.140845810287348e-05,0.00010076636081275756,0.006168323475138701,0.009250090851043762,972107457.5458819,22567.801857176088,46657.98090994444,0.15352403875358905,20.630974777192314,0.1480374572850532,1.0,0.054893758337545,0.3992273333639637,,,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
