mass_GeV,mass_MeV,dataset_set,n_active_datasets,hps_v4p2_eps2_obs_ee_channel,N_eff_BR,BR_ee_minimal,dimuon_correction_applied,hps_v4p2_eps2_obs_minimal_visible,density_2015_counts_per_GeV,density_2016_counts_per_GeV,density_2021_10pct_counts_per_GeV,density_current_counts_per_GeV,density_2021_100pct_equivalent_counts_per_GeV,full2021_projection_scale_eps2,hps_v4p2_projected_full2021_eps2_minimal_visible,gp_state_sha256_by_dataset,babar_visible2014_eps2_90_log_interp,hps_v4p2_observed_over_babar,hps_v4p2_projected_full2021_over_babar,hps_v4p2_observed_below_babar_on_grid,hps_v4p2_projected_full2021_below_babar_on_grid
0.1189999999999999,119,2016+2021,2,2.4537668861897075e-06,1,1,False,2.4537668861897075e-06,,179331145.11552632,1030627124.2421679,1209958269.3576941,10485602387.537207,0.33969449070362923,8.3353109270964279e-07,"{""2016"": ""53493be66f0a45b90cbe364a823655826482ba576f9e712b1f27457f0ee0c8ff"", ""2021"": ""c6c2642caf07ad8aab4e0a90de3ff91b19819ad4470f7d96fc2e94d85c81ff8c""}",3.8709557201985006e-07,6.3389174755630622,2.1532953434737294,False,False
0.12,120,2016+2021,2,2.6493241014019716e-06,1,1,False,2.6493241014019716e-06,,170002759.75588045,1008026180.837055,1178028940.5929353,10250264568.126431,0.33900838678090461,8.981430896760521e-07,"{""2016"": ""82769348a2e420b5b8f49e390dd0bea7b9f7a73759039c5bc91b2c47b89d1628"", ""2021"": ""016ab662983c41861df328613bf77de4913678ee3f59b45a2cdb288b733d4c8e""}",4.2818506628445168e-07,6.1873341926455092,2.097558183123085,False,False
0.121,121,2016+2021,2,2.9176731762387288e-06,1,1,False,2.9176731762387288e-06,,161162617.73958611,985440224.16998625,1146602841.9095724,10015564859.439449,0.33835202736227088,9.8720063436089006e-07,"{""2016"": ""d6e970fe6b94b5dc21726e9e7efd72cb1f0902de5bd345b4237c2e2bf263fedc"", ""2021"": ""18dc056748fa47e2dc310d870a491564b09975b6b626535bbde39fc00a3e9a3c""}",5.4509061321325581e-07,5.3526388191484919,1.8110761961968835,False,False
0.122,122,2016+2021,2,3.1387142100467238e-06,1,1,False,3.1387142100467238e-06,,152787288.92293981,963312661.48753583,1116099950.4104757,9785913903.7982979,0.33771538756606029,1.0599920859050301e-06,"{""2016"": ""8688c4062743ce47371be448bbe68075a301df76dd751402d466da7313509e5f"", ""2021"": ""560151a1d34ac3fee25915229c0e7d950106fd50ff77e7647006c4fac1b911c7""}",7.7983226038853841e-07,4.0248581258781364,1.359256521879342,False,False
0.123,123,2016+2021,2,3.0919332392463769e-06,1,1,False,3.0919332392463769e-06,,144730605.34559995,941612336.13428891,1086342941.4798889,9560853966.6884899,0.33708166547199003,1.0422340058133737e-06,"{""2016"": ""786154638e98a73cd6e9f47af89c3b1900b2d4db0e404f6a129f7fec0f890090"", ""2021"": ""d0f450693b36f7fc5d9d1d27b89760837bad17a691343868d0d13c4dc4d36895""}",1.0210224706103821e-06,3.028271490830142,1.0207747976303705,False,False
0.124,124,2016+2021,2,3.0334837665001167e-06,1,1,False,3.0334837665001167e-06,,137112311.82620376,920037116.66870213,1057149428.4949059,9337483478.5132256,0.33647536001432171,1.0206925424307273e-06,"{""2016"": ""35308bd0fb0808b0a5a67ff6e0531215db3249cfbf046b9c6721a9cd386aa9c4"", ""2021"": ""1f3e4bb5fa68fa31035e762a64876d66a4bde983ffdf2bacd8542834708ede70""}",1.1779499958088578e-06,2.5752228679428177,0.86649904160817359,False,True
0.125,125,2016+2021,2,3.1533390204607347e-06,1,1,False,3.1533390204607347e-06,,129885888.30832364,898531012.94332087,1028416901.2516445,9115196017.7415314,0.33589349748418179,1.0591860723359001e-06,"{""2016"": ""f1236e5e055e477be97e00a1b1d1e941fea769745305714544454afb4beb4684"", ""2021"": ""db4b71b5c68811b61be8ca7507c09ad2c545e27e4ab1702e41623ca873aa04f4""}",1.1112325197227783e-06,2.8376950498599567,0.95316331509101049,False,True
0.126,126,2016+2021,2,2.9659396401109195e-06,1,1,False,2.9659396401109195e-06,,123046125.73113462,877660484.04004693,1000706609.7711816,8899650966.1316032,0.33532574407820021,9.9455591671122343e-07,"{""2016"": ""5f1e74dd69b9da885b0797362fe1149450420834a4ba4534e24e5de9b7af84e9"", ""2021"": ""73e7d6e4eb525f0e001bb4e50ed3f15df569e7def7c009973abcdd78af7590a1""}",9.7072396623865237e-07,3.0553893210273779,1.0245506975220924,False,False
0.127,127,2016+2021,2,2.8073101470807644e-06,1,1,False,2.8073101470807644e-06,,116515661.42976207,857126402.64378405,973642064.07354617,8687779687.8676033,0.33476902280915799,9.3980047466046114e-07,"{""2016"": ""91e018d188eaf071c1588a31fdc58d6d4cd7cc70669923f28b85740dfabd7511"", ""2021"": ""da771adb51e894705cf52bd827dd65f1c1faed8f06d78e82a0742312561ed6b0""}",8.257888200438962e-07,3.3995497140922022,1.1380639357777991,False,False
0.128,128,2016+2021,2,2.8671634912207919e-06,1,1,False,2.8671634912207919e-06,,110341516.9350232,836870911.28478515,947212428.21980834,8479050629.7828751,0.33423357913027052,9.5830231562236723e-07,"{""2016"": ""7157cddcdc7c82f3a4393eaf6f749664a09d1b000ee740b5fb66d0370dfd4b72"", ""2021"": ""fee26f9072a983b91dbca70f0fd9735b51c4f7a0ca24627f5f4ca71fb4bdf3ba""}",7.4386970561737965e-07,3.8543893770229163,1.2882663568440629,False,False
0.129,129,2016+2021,2,3.0418626727359439e-06,1,1,False,3.0418626727359439e-06,,104476552.76109548,816661383.882061,921137936.64315653,8271090391.5817051,0.33371901334341475,1.0151274098716018e-06,"{""2016"": ""b6ff8d78ab9cae606f8bc5c6de56cd04fc741d7f1f3d75ce62fca05fcf184027"", ""2021"": ""5470ccc2038ccb58c8a6d2093843be78e3530f3d23194b0cc2738a944ec310d4""}",6.7691359049680408e-07,4.4937237417606637,1.4996410533382467,False,False
0.13,130,2016+2021,2,3.0490000883662319e-06,1,1,False,3.0490000883662319e-06,,98901422.651386663,796778619.46469724,895680042.11608386,8066687617.2983589,0.33321828819524751,1.0159825901525543e-06,"{""2016"": ""8125445497e26ca4b6feb2822fd961b6b180750707991a553ce0718077498082"", ""2021"": ""aa4d14d8fe9ba5427441bfce618dfb18ba68feffbf989fa7879f706e9b0d570c""}",6.9572278339818333e-07,4.3824927990337157,1.4603267485220137,False,False
0.13100000000000001,131,2016+2021,2,2.8651951909687277e-06,1,1,False,2.8651951909687277e-06,,93651566.275890842,777717056.78160858,871368623.05749941,7870822134.0919771,0.33272919523688177,9.5333409008760855e-07,"{""2016"": ""8aa7cbdaba455e5184260f708c7ba6a8a585238cf7032eb47bfed51a42401950"", ""2021"": ""da4ae679b4328568aa457f0b697bc6f7005574058d4fe010a0c2e78f09dad83b""}",8.8869552706272844e-07,3.2240459231730649,1.0727342054241233,False,False
0.13200000000000001,132,2016+2021,2,2.5939632844714978e-06,1,1,False,2.5939632844714978e-06,,88682834.668356195,758729637.44514716,847412472.11350334,7675979209.1198273,0.33226188984363109,8.6187514308349225e-07,"{""2016"": ""61a0832d1508188339c9ab46bc042b475656d36df2b566b51ce442e8c67a4f58"", ""2021"": ""d313d7af1ed3a85079a7a921416804cc3b7a06acce9a97b1f052c3ef6067c6b6""}",1.0787256497984915e-06,2.4046552382953501,0.79897529389839994,False,True
0.13300000000000001,133,2016+2021,2,2.4117575089918658e-06,1,1,False,2.4117575089918658e-06,,83962435.832517385,740120080.29325938,824082516.12577677,7485163238.7651119,0.33180636446191175,8.0023649102230746e-07,"{""2016"": ""628674a5a2258602737808728578c8e3cdc67fc98c981d53e6d2156625744843"", ""2021"": ""62acf611e55304cd54eab4da13036c34ac93389a7f5d80a2c472996a91305871""}",1.0584941608893836e-06,2.2784797480275407,0.75601408169311102,False,True
0.13400000000000001,134,2016+2021,2,2.2175460561093322e-06,1,1,False,2.2175460561093322e-06,,79501335.139411822,721731213.31488729,801232548.45429909,7296813468.2882843,0.33136960454629888,7.3482735967615408e-07,"{""2016"": ""99d4e00c4f079fc162e24148c9ead3ad7cc7d531f2cf219aece47853ca390ccf"", ""2021"": ""75a4badfee80748556f0a700ba6cd8db496675870342bf64c2a35647fb9459be""}",9.3139166608655664e-07,2.3808953170333069,0.78895633967146173,False,True
0.13500000000000001,135,2016+2021,2,2.0340622657847052e-06,1,1,False,2.0340622657847052e-06,,75305196.174746484,703839749.13368249,779144945.308429,7113702687.5115709,0.33094915280497772,6.7317118361402164e-07,"{""2016"": ""c052393a2eaf13651d7533ea674459583de1f9ddeb1457f202155eeb6a3f65d3"", ""2021"": ""e097b2cba2229b81e5199ac43f58e701ef866d55fa8bf11fc8a96c3264d734ab""}",9.6857344981826481e-07,2.1000599037340533,0.69501304598048808,False,True
0.13600000000000001,136,2016+2021,2,1.9203622734208035e-06,1,1,False,1.9203622734208035e-06,,71346997.506362766,686424779.27219319,757771776.77855599,6935594790.2282944,0.33054253777938525,6.3476141931230207e-07,"{""2016"": ""4aa194a6aba18a8aba99d9b0ad45506b297dc568815c754d986c8c1ae248ab3f"", ""2021"": ""c7f99bab7aa9e2783b052ff7c8f8c367b9f6a18740c8852f4eafe7141652c343""}",9.0368864044040928e-07,2.1250264609776681,0.70241163925990424,False,True
0.13700000000000001,137,2016+2021,2,1.9182208346324351e-06,1,1,False,1.9182208346324351e-06,,67566701.312240809,669116428.58808219,736683129.90032303,6758730987.1930628,0.33014732429884008,6.3329547596818622e-07,"{""2016"": ""c5005d382fa63419fcb307eebf9e6cf73a94adb004107885ffee91b0681fe28c"", ""2021"": ""eb2420db2ac3d4f66663722f1861d6e9a6adc542ad628964b4d852b0eeb0834b""}",7.604626599108369e-07,2.522439214645126,0.83277655742155587,False,True
0.13800000000000001,138,2016+2021,2,1.9388664945374119e-06,1,1,False,1.9388664945374119e-06,,63994955.082066223,652262296.79822314,716257251.88028932,6586617923.0642977,0.32976402873303701,6.3936842641415781e-07,"{""2016"": ""d22ce0b2fa09d7742b3e5f854976ada3ed084f28bf4e86ece8ac1d14d934bc1f"", ""2021"": ""314d9e2b21c191503f0b2d2695b72a891af75b9f4332e2015e75ce4c55fc58d2""}",7.2633377847569366e-07,2.6693877553187413,0.88026806044454653,False,True
0.13900000000000001,139,2016+2021,2,1.9765154042777447e-06,1,1,False,1.9765154042777447e-06,,60635664.96750772,635785521.24486268,696421186.2123704,6418490877.4161339,0.32939691175045699,6.5105807019629506e-07,"{""2016"": ""81b019cef6f50ad2eec99394de00171bdbeb6bc6ecae4da84a5f2eff5eaac3b8"", ""2021"": ""5031ae37bab55dd01fdd9603e74a8e7ebf4adaf8f09783b96f43d0afbdbf98bf""}",7.6433248892867648e-07,2.5859366609525121,0.85179955010004604,False,True
0.14000000000000001,140,2016+2021,2,2.0452527986418996e-06,1,1,False,2.0452527986418996e-06,,57466465.951726526,619834689.86792099,677301155.81964755,6255813364.6309366,0.32904024251724184,6.7297047687419825e-07,"{""2016"": ""2f62bb8ea0268ba34adf8770cc9c09dfa527c38ca0e5e73c73325da71cd88829"", ""2021"": ""fef4f9e6708784dfa50e0b79ba7666e779203f8d827d0884db25635b9e387f9b""}",6.790796544852875e-07,3.0118010238314552,0.99100373929517926,False,True
0.1409999999999999,141,2016+2021,2,1.9494410836795546e-06,1,1,False,1.9494410836795546e-06,,54436959.963065326,604132627.27865243,658569587.24171782,6095763232.749589,0.32869022637734424,6.4076223110392805e-07,"{""2016"": ""76acb927548281ba777152dac9cb2f690af066c805a522143c3c4c701aecacae"", ""2021"": ""4e2372c080fc8f22475a37d5dfdfc55716639e0c3666f76b791384e17e982760""}",4.9462534108865567e-07,3.9412478935852593,1.2954496623517699,False,False
0.1419999999999999,142,2016+2021,2,1.9924684978887395e-06,1,1,False,1.9924684978887395e-06,,51595375.114411794,588792286.69093752,640387661.80534935,5939518242.0237865,0.32835668892020092,6.5424035874455286e-07,"{""2016"": ""e3a6effcdb3d98601da6c8e9a47016925666161628476f3b4d024f13a8dcd7d7"", ""2021"": ""89342105af5dfe4fcaab2abc6a8926294681c7d12082afc741c1b63a69a30800""}",3.623084438275193e-07,5.4993708588179491,1.8057552063457036,False,False
0.1429999999999999,143,2016+2021,2,2.0579779217973514e-06,1,1,False,2.0579779217973514e-06,,48905520.180874147,573696429.08264983,622601949.26352394,5785869811.0073719,0.32803554817995678,6.7508991571904241e-07,"{""2016"": ""463a5e31cbbfbc15860da3decad5c2edb2e8a045097c873a4f4564be631b2717"", ""2021"": ""bf602bdb8b963f395c5ba6d0c98ce1409b63bd9b9d292343ce7a90767d30933e""}",2.7446503286047528e-07,7.4981424786578463,2.4596572783179464,False,False
0.14399999999999991,144,2016+2021,2,2.2191404869077374e-06,1,1,False,2.2191404869077374e-06,,46376415.528010346,559083772.41707778,605460187.94508815,5637214139.6987886,0.3277257223590897,7.2726941908814027e-07,"{""2016"": ""0729762a9de6c4b049c1bf13d7ce06d3c42209a3ec50beb553e71dc9a47d8c93"", ""2021"": ""1cd0484763f6cdc8f3101430dab5d1123d823b397bb5345b1f8e9fab89cca493""}",2.5405399325625151e-07,8.7349167728664749,2.862656909134194,False,False
0.14499999999999991,145,2016+2021,2,2.1385106080287935e-06,1,1,False,2.1385106080287935e-06,,43985088.413805768,544779001.75666463,588764090.17047036,5491775105.9804525,0.32742684607019001,7.0020578367451224e-07,"{""2016"": ""32418a887404c266f614009fcb7bd46cf2049983bf03b0b70e8c84909a4f49d0"", ""2021"": ""e0878c8f8ecc12900bd3de6799f9680afcbd874d25a0a39556d8e91856bbee14""}",2.8878731961409661e-07,7.4051402633829708,2.4246417211468625,False,False
0.14599999999999991,146,2016+2021,2,2.1476014025310272e-06,1,1,False,2.1476014025310272e-06,,41736711.083071113,530723198.11642635,572459909.19949746,5348968692.2473345,0.32714290864362522,7.0257256943112926e-07,"{""2016"": ""8406c4f33c143d45e49704fa041577a4c94b4b1b9c6117eebba9835952a87cf7"", ""2021"": ""7e9f40709ae1a385defdd7383795b6ec07ed65e163ac5b3cf7e3755411102305""}",3.5082573180429717e-07,6.1215618121450515,2.0026255366668737,False,False
0.14699999999999991,147,2016+2021,2,2.1528896568055854e-06,1,1,False,2.1528896568055854e-06,,39619903.641869649,517058895.81957662,556678799.46144629,5210208861.837636,0.32686978273786282,7.0371457437863375e-07,"{""2016"": ""2c846a16aac592164470836d4285b9a82adab38dd3dcb309da72b7b79d45e00b"", ""2021"": ""f53f3d984cdf0d19371e5cc4eeb42bb44422662976bddcf70bbd47cd8c00961c""}",4.5936850401429679e-07,4.6866287914649494,1.5319173348391606,False,False
0.14799999999999991,148,2016+2021,2,2.1537747869294089e-06,1,1,False,2.1537747869294089e-06,,37621281.23730319,503681799.08701915,541303080.32432234,5074439272.1074944,0.32660754972908668,7.0343910582729993e-07,"{""2016"": ""d7546c69114cfacf45870cd2abfdccbb0a760d9afba91f17565101a08db46967"", ""2021"": ""7e9cf5cea138d300ddc7121defae1c27e1ffbabe0a31da34f10cc01be47ca7db""}",6.1383212668536572e-07,3.5087358469808105,1.145979617629014,False,False
0.14899999999999991,149,2016+2021,2,2.2590587900080929e-06,1,1,False,2.2590587900080929e-06,,35705057.012098156,490644352.29175788,526349409.30385602,4942148579.929677,0.32634665907674171,7.3723628877708776e-07,"{""2016"": ""e6dff3cb39cf912f447ecde86725a9a3f92d7c2181918b271960e8d322985e77"", ""2021"": ""8cfd70227b24ef0768ecaf98c9da6a1d672400646e32dc4b2a9eed141d40f36e""}",6.4589864078635709e-07,3.4975438054146926,1.1414117358716385,False,False
0.14999999999999991,150,2016+2021,2,2.2742649271859465e-06,1,1,False,2.2742649271859465e-06,,33912684.271476708,477946931.25121796,511859615.52269465,4813381996.7836561,0.32609960175416747,7.4163688703880787e-07,"{""2016"": ""1ff2d98399203e6048587bbd4485d0e807804eb906359bb8c138fe57e08f49ab"", ""2021"": ""5fcb162a6b06771b18a25cb0b4b5b8a6d2e4d8977b686d1c9dae41e831f8c95a""}",4.3975108431461347e-07,5.171709651905843,1.6864924578746794,False,False
0.151,151,2016+2021,2,2.3458504078939726e-06,1,1,False,2.3458504078939726e-06,,32219683.137128618,465470649.96646106,497690333.10358965,4686926182.8017397,0.32586337095791207,7.6442672167932295e-07,"{""2016"": ""6530fe1baf78bddee5b718592de590d443116896e3cd0eba03d2b36bb73b24e5"", ""2021"": ""784a8197e81c8cf0f1521dc73c6ea4845480ee28b6c781f1a6ec0db9d964b572""}",3.2199561943237685e-07,7.2853488256433589,2.374028326928411,False,False
0.152,152,2016+2021,2,2.330442033959289e-06,1,1,False,2.330442033959289e-06,,30640428.207650982,453362715.59601021,484003143.80366117,4564267584.1677532,0.32564059724672917,7.5888653578738522e-07,"{""2016"": ""7e2a9032fda8267ac5dbbdc04548ec4b20c9805922831bca87425dc719d51452"", ""2021"": ""a794007c35afa7c186d13b4ff8928ac3bc7cd1929fc02957b6b632b38131b357""}",3.9148958160394305e-07,5.952756199568344,1.9384590840916054,False,False
0.153,153,2016+2021,2,2.4095784808065918e-06,1,1,False,2.4095784808065918e-06,,29139469.338878542,441644549.53137368,470784018.87025225,4445584964.6526155,0.32542161682727178,7.8412892509628238e-07,"{""2016"": ""671590eaa5e31bdf9e5c109667e3c63a53b3b5e2ad2ca0b56bd8b09304541f42"", ""2021"": ""3e2318606595f7325eb3b1c0eb67ebb0bbada309435ac28281df7c91a5a60ee4""}",5.5980139855655857e-07,4.3043452321120705,1.4007269848166684,False,False
0.154,154,2016+2021,2,2.597384570666346e-06,1,1,False,2.597384570666346e-06,,27725961.560568739,430164399.95173472,457890361.51230347,4329369961.0779161,0.32521337702667735,8.4470420766338885e-07,"{""2016"": ""c84e9aa548490a380000b884cc313d44d282a6d323f5bdce6d9d40df5e555782"", ""2021"": ""87196dc0128743bd1da0cb5b925dfa17caf4df23e3879e7b923f4875eeb70ba4""}",5.7512334449654595e-07,4.516221773157298,1.4687357342498935,False,False
0.155,155,2016+2021,2,2.8686696245518149e-06,1,1,False,2.8686696245518149e-06,,26392700.342239466,419006242.62423837,445398942.96647781,4216455126.5846233,0.32501308773426185,9.3235517236507107e-07,"{""2016"": ""c1cbef69ffa6b89ef64875d7be46cce9a1ed7e42b8985ebf653e78a4b6bf043b"", ""2021"": ""1d8298b873b1c62cb70441a6934be8fa9d55e36e223730c83e2a1a7052f52b53""}",5.9480844887654712e-07,4.8228461279762511,1.5674881117207904,False,False
0.156,156,2016+2021,2,3.3586904243847949e-06,1,1,False,3.3586904243847949e-06,,25130986.411466565,408018948.64312065,433149935.05458719,4105320472.8426733,0.32482211834144487,1.0909769385017954e-06,"{""2016"": ""4cac672ff8d72e36e2a114c9463aec59221234b1900b17cccbf06697d5037df6"", ""2021"": ""ebd29be058ecbc2b8235ac4f68cd6c4642fe173ff10990337d696b102076c57c""}",7.5579066239346738e-07,4.4439427364031765,1.4434908934265569,False,False
0.157,157,2016+2021,2,3.9000516109025506e-06,1,1,False,3.9000516109025506e-06,,23924618.685083944,397354285.67265946,421278904.35774338,3997467475.4116783,0.32463279183273441,1.2660846427390481e-06,"{""2016"": ""247e748b087448ce36aab5d78b2a00bfe9ebdfaafd33cb00dad20c43f3ca5ec6"", ""2021"": ""5b38e74fafb9b0ac4263c40ffe58859bf3b1c5d424bea12a3c2c66ba18d6c454""}",9.8849241923686839e-07,3.9454542442656781,1.2808238263642784,False,False
0.158,158,2016+2021,2,4.3893311602273284e-06,1,1,False,4.3893311602273284e-06,,22798418.039361373,387039666.85970527,409838084.89906663,3893195086.6364141,0.32445395574029784,1.4241358579899077e-06,"{""2016"": ""34ab2e01113273d01e71bc24191148d65d3ebc63fb3535b931480f84fd7ca60d"", ""2021"": ""da3a269d569aabb436179a818956ce133bebd169c78a777700572ddfa2ca9ba1""}",1.0993815443726502e-06,3.992545793309684,1.2953972761136126,False,False
0.159,159,2016+2021,2,4.8641467379005868e-06,1,1,False,4.8641467379005868e-06,,21728927.790009107,376812670.72105056,398541598.51105964,3789855635.0005145,0.32428398087226518,1.577364867713245e-06,"{""2016"": ""fc0982150e2e7928029d2fe214aecb4f114d0b89f87c886eb32448f59c010d42"", ""2021"": ""4c298d3007efbb1b2faeb5cbff86e1788f737ecf1f1deb6647f4c868347762da""}",9.6361774369023472e-07,5.0477969814804684,1.6369196997894904,False,False
0.16,160,2016+2021,2,5.1946896269194448e-06,1,1,False,5.1946896269194448e-06,,20729064.385255519,367005424.05651236,387734488.44176787,3690783304.9503789,0.32412157648233009,1.6837109912135377e-06,"{""2016"": ""b3882fe907d106d87bf8f8dbcde099f40c06c062e1e72d742018ef5e041e9d58"", ""2021"": ""a98f7a4572724909c7e6c40c92ae6d427544a894b7983fc70ad47961abf2d2f6""}",8.1108250288011933e-07,6.4046377630799869,2.0758812885677496,False,False
0.161,161,2016+2021,2,5.110338995433116e-06,1,1,False,5.110338995433116e-06,,19772931.0162406,357410945.39902496,377183876.41526556,3593882385.0064902,0.32396241645282037,1.6555577698535908e-06,"{""2016"": ""83d61745af7fda5515922dfc9adb8bea2c8dbb5722e1713deff73b846f00b67b"", ""2021"": ""5f149251b2b16974160adde77c6264005396e42842b796a37b6806a3399324ea""}",6.7286181686032938e-07,7.594930886818184,2.4604721628857806,False,False
0.16200000000000001,162,2016+2021,2,5.0686151119336907e-06,1,1,False,5.0686151119336907e-06,,18861048.748855088,348034765.95252949,366895814.7013846,3499208708.2741499,0.32380716593764741,1.6412538946239798e-06,"{""2016"": ""b34110dda8d22e6344ffa5023eef08f3c8b3699665459c5f1188b3e6c43d9cd3"", ""2021"": ""faa6ffbfd9d46bd3e058c0b8d2cbe0738a2d18e985924aabca5ee28027eef495""}",4.996846964935314e-07,10.143626866105766,3.2845790678426878,False,False
0.16300000000000001,163,2016+2021,2,4.8259140693366896e-06,1,1,False,4.8259140693366896e-06,,18014770.561928626,338899709.69228059,356914480.25420922,3407011867.4847345,0.32366464371937803,1.5619777578721934e-06,"{""2016"": ""a5c1e3885769345810c711a01b13d6ccca5bbbb612b9e0376116da4ff53879ce"", ""2021"": ""3167dbf4e2b17948dc89c06e7a5ca572b02eb41d2d4887f50f969f474209c275""}",4.2173727082280147e-07,11.442939486760139,3.7036749320846227,False,False
0.16400000000000001,164,2016+2021,2,4.3526818599075283e-06,1,1,False,4.3526818599075283e-06,,17208245.369178731,329984866.43408293,347193111.80326164,3317056909.7100081,0.3235259259427824,1.4082054290609354e-06,"{""2016"": ""119de7c084c5d949cf54d7443dc3551ac506e8973ccb6151db9b7d1135ddbf22"", ""2021"": ""ddd350ad0afd93ad5a7da8f73889c6497a409ab30e780ba6236160944332985b""}",3.5515798511545081e-07,12.255621560902275,3.9650113134952369,False,False
0.16500000000000001,165,2016+2021,2,3.9824660935322621e-06,1,1,False,3.9824660935322621e-06,,16425508.744197184,321257494.71634173,337683003.46053892,3229000455.9076147,0.32338550352565038,1.2878718029307604e-06,"{""2016"": ""2c014f1a75877a25b2357d3df87c6ef1e229d734b51e88c6dc596d47a7cb7d96"", ""2021"": ""cc1fbc21f301748d7a3dc09e8bb667f6770b659adbc9e53f1f7ce5943ecd7f93""}",3.1842226766444497e-07,12.506870586478598,4.0445406421385277,False,False
0.16600000000000001,166,2016+2021,2,3.5383027374189346e-06,1,1,False,3.5383027374189346e-06,,15701947.775119018,312800005.71092129,328501953.48604029,3143702004.8843317,0.32325726356678502,1.1437820605689096e-06,"{""2016"": ""8baf767c3f636cebd8fb48397d9b88b981b6a45ffbb83912c6abca86a43bde09"", ""2021"": ""e40f0ced93b401a698c9dc94bbd0972f51abb7ca4a23df216fed48e46773ebc0""}",3.1400332960000001e-07,11.268360567788497,3.6425794020271738,False,False
0.16700000000000001,167,2016+2021,2,3.0863979881363902e-06,1,1,False,3.0863979881363902e-06,,15012406.324323721,304614329.32244956,319626735.64677328,3061155699.5488195,0.32313116012352283,9.9731136250941863e-07,"{""2016"": ""b939aab42950cdc80db4434a9dac91a2e99f53c788421e4090b69072a50a25c5"", ""2021"": ""90912bbe064080ee8834a0333c96e2deb4f8d9fa2df975b4221b74169da444f4""}",3.3767681982221011e-07,9.1400943356473405,2.953449286316165,False,False
0.16800000000000001,168,2016+2021,2,2.8513550544429958e-06,1,1,False,2.8513550544429958e-06,,14349439.484388027,296547392.15129697,310896831.63568503,2979823360.9973578,0.32300770924262157,9.2100966437300256e-07,"{""2016"": ""944b4c92890bc21903d8d0578fcbb3914ca65f36c6cae9e0efa79e7c2b746d26"", ""2021"": ""7718341fae02a25a541c441732a9f147d880ad9ee67809cff23bf00aed881be0""}",3.9348999858468414e-07,7.2463215448901614,2.3406177226504257,False,False
0.16900000000000001,169,2016+2021,2,2.6582908600224099e-06,1,1,False,2.6582908600224099e-06,,13734139.19776326,288615660.96089327,302349800.15865654,2899890748.8066959,0.32289701088896067,8.5835417277468066e-07,"{""2016"": ""30bf64251f6736d3e92d6ca62b09af3ac25f7ee186927a8c10cbec21157df785"", ""2021"": ""a3a3ac011345fa1a38b317ccb1f4ed988b08f66b9e9773bcbdc1e714d0410327""}",4.8572391501110481e-07,5.472843271391393,1.7671647333960416,False,False
0.17000000000000001,170,2016+2021,2,2.5632115627402074e-06,1,1,False,2.5632115627402074e-06,,13149398.128836924,280901072.63455325,294050470.76339018,2822160124.4743695,0.32279003124286965,8.2737914041899622e-07,"{""2016"": ""2c2a2dc29e3176ad1a8d7f01a48c22ed41ae7d38d6b3c07655483e63f07cdcbc"", ""2021"": ""60b976f07b84be102f8dd9661b134eeee542d9b4a5309edf3b442c3bd8bb9ed7""}",6.6005165290452403e-07,3.8833499642958609,1.2535066563020576,False,False
0.17100000000000001,171,2016+2021,2,2.4945964135072654e-06,1,1,False,2.4945964135072654e-06,,12589909.020882718,273501986.67337126,286091895.69425398,2747609775.7545953,0.32268237983739856,8.0496230744436352e-07,"{""2016"": ""8962403ebf5e2c60ca8f14aeffa0aecce0a1e370e68d174b2959702eb3094707"", ""2021"": ""542c89b0f2076e30bc07e23e729cc74bfca578a79bd3ffd76a40af34e3c17776""}",8.9529443999999987e-07,2.7863419027903999,0.89910343623307165,False,True
0.1719999999999999,172,2016+2021,2,2.4126322732731263e-06,1,1,False,2.4126322732731263e-06,,12070913.534904854,266350991.61926582,278421905.15417069,2675580829.7275634,0.32258388102996421,7.7827628221059025e-07,"{""2016"": ""27d3cd30618b1db86925a7af7ca504756aa5539b17e7a780ad07b78018829267"", ""2021"": ""03a83f1204a0c891e7b2f7044b8b2b8078d18f6462c9c24fe50a5ec9630e440f""}",1.1166771462599978e-06,2.1605459387734163,0.69695729407305607,False,True
0.1729999999999999,173,2016+2021,2,2.419723416953561e-06,1,1,False,2.419723416953561e-06,,11565095.212438388,259386988.21142492,270952083.42386329,2605434977.3266878,0.32248248206553703,7.8031841341128675e-07,"{""2016"": ""ea3fec47ddd1e03af7d111a5c78a2344ab7692f951357d150d81b31c8e813ea8"", ""2021"": ""2731adf0713f86c0b17cf6e04a42aeb670f40c4fe1761d7a3bbaff97e8faf515""}",1.2105018576555672e-06,1.9989423408568301,0.64462388758540534,False,True
0.1739999999999999,174,2016+2021,2,2.5307299029661533e-06,1,1,False,2.5307299029661533e-06,,11090900.624498071,252502277.02987134,263593177.65436941,2536113670.9232116,0.32239086332770317,8.1588419826649261e-07,"{""2016"": ""1d21317dfdb641d1819fb3dc0d5c750bd2f3b93eeb6e818741f1b38969d6b498"", ""2021"": ""1e6fc1b3c4ee20755670c0e574a9a53733524dc7b579073f3d26bbcb25fdcbcf""}",1.1467129979561043e-06,2.2069427201722784,0.71149816887113049,False,True
