dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,tail_count_strong_le_observed,tail_count_weak_ge_observed,tail_count_equal_observed,tail_count_two_sided_min,empirical_tail_resolution,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bands_seed_sequence_index,n_toys_requested,n_toys_finite,gp_lml_by_dataset,gp_ls_opt_by_dataset,gp_const_opt_by_dataset,gp_state_sha256_by_dataset,observed_gp_fit_mode,observed_gp_optimizer_restarts,limit_solver,profile_cache_limit_calls,profile_cache_asimov_fixed_nodes,profile_cache_asimov_fixed_hits,profile_cache_asimov_fixed_misses
2016+2021,0.126,0.00423944869632,0.0030383515000000005,0.1,2.618317534537342e-06,0.31736040578265623,0.47509282610516806,1.4328712416918106e-06,1.6761659340609345e-06,2.1669639909004907e-06,3.09273318723833e-06,4.0325900547439e-06,2.351838724200103e-06,2.618317534537342e-06,1.4328712416918106e-06,1.6761659340609345e-06,2.1669639909004907e-06,3.09273318723833e-06,4.0325900547439e-06,2.351838724200103e-06,0.7033333333333334,0.2966666666666667,0.5933333333333334,211,89,0,89,0.0033333333333333335,"[{""const_opt"": 39.986830394682514, ""dens"": 123046125.73113462, ""key"": ""2016"", ""lml"": 2120.1782627764396, ""lml_delta"": 0.0, ""ls_opt"": 0.3381817595097729, ""reviewed_lml"": 2120.1782627764396, ""sigma"": 0.00544054589264, ""state_sha256"": ""646f863e14a1a1534d3388328dce558e94b0934637197f9434b4e8aa09c56603""}, {""const_opt"": 51.79956411380556, ""dens"": 877660484.0400469, ""key"": ""2021"", ""lml"": 1615.0147959960686, ""lml_delta"": -5.862582383997506e-07, ""ls_opt"": 0.2982110787028416, ""reviewed_lml"": 1615.0147965823269, ""sigma"": 0.0030383515000000005, ""state_sha256"": ""73e7d6e4eb525f0e001bb4e50ed3f15df569e7def7c009973abcdd78af7590a1""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,107,300,300,"{""2016"": 2120.1782627764396, ""2021"": 1615.0147959960686}","{""2016"": 0.3381817595097729, ""2021"": 0.2982110787028416}","{""2016"": 39.986830394682514, ""2021"": 51.79956411380556}","{""2016"": ""646f863e14a1a1534d3388328dce558e94b0934637197f9434b4e8aa09c56603"", ""2021"": ""73e7d6e4eb525f0e001bb4e50ed3f15df569e7def7c009973abcdd78af7590a1""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3749,2903,3749
2016+2021,0.127,0.004274761291745,0.0030587028750000004,0.1,2.7509938085024917e-06,0.27020190479157347,0.6122024669833047,1.4552619106301474e-06,1.6598684525147507e-06,2.1957964905164063e-06,3.0900619192799616e-06,4.087570293865117e-06,2.3780172458646382e-06,2.7509938085024917e-06,1.4552619106301474e-06,1.6598684525147507e-06,2.1957964905164063e-06,3.0900619192799616e-06,4.087570293865117e-06,2.3780172458646382e-06,0.7233333333333334,0.27666666666666667,0.5533333333333333,217,83,0,83,0.0033333333333333335,"[{""const_opt"": 40.25792893724919, ""dens"": 116515661.42976207, ""key"": ""2016"", ""lml"": 2124.7426025905597, ""lml_delta"": -1.3654953363584355e-06, ""ls_opt"": 0.3386101707872838, ""reviewed_lml"": 2124.742603956055, ""sigma"": 0.00549081970849, ""state_sha256"": ""cee8c6e70a2bfb86d3bcf0ab30f04bcd2b247ed089a40a09f18e6bde7776c4e8""}, {""const_opt"": 52.07588453545662, ""dens"": 857126402.643784, ""key"": ""2021"", ""lml"": 1615.050368145954, ""lml_delta"": -1.8230211935588159e-06, ""ls_opt"": 0.2987186283835673, ""reviewed_lml"": 1615.0503699689752, ""sigma"": 0.0030587028750000004, ""state_sha256"": ""da771adb51e894705cf52bd827dd65f1c1faed8f06d78e82a0742312561ed6b0""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,108,300,300,"{""2016"": 2124.7426025905597, ""2021"": 1615.050368145954}","{""2016"": 0.3386101707872838, ""2021"": 0.2987186283835673}","{""2016"": 40.25792893724919, ""2021"": 52.07588453545662}","{""2016"": ""cee8c6e70a2bfb86d3bcf0ab30f04bcd2b247ed089a40a09f18e6bde7776c4e8"", ""2021"": ""da771adb51e894705cf52bd827dd65f1c1faed8f06d78e82a0742312561ed6b0""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3746,2910,3746
2016+2021,0.128,0.004310144281920001,0.003079226,0.1,2.8580878085354015e-06,0.2494808199003774,0.676124441509471,1.3895091538147973e-06,1.6818317751731364e-06,2.198997653517937e-06,3.130823353470394e-06,4.428070507096921e-06,2.403051542144136e-06,2.8580878085354015e-06,1.3895091538147973e-06,1.6818317751731364e-06,2.198997653517937e-06,3.130823353470394e-06,4.428070507096921e-06,2.403051542144136e-06,0.7466666666666667,0.25333333333333335,0.5066666666666667,224,76,0,76,0.0033333333333333335,"[{""const_opt"": 40.57520166271924, ""dens"": 110341516.9350232, ""key"": ""2016"", ""lml"": 2117.5731081021677, ""lml_delta"": 0.0, ""ls_opt"": 0.3390300109924915, ""reviewed_lml"": 2117.5731081021677, ""sigma"": 0.005541062563840002, ""state_sha256"": ""ca144ef21f57c7ee6f4183d136754f60c9bbf1b2975f0a4ccb1f070142d39635""}, {""const_opt"": 52.31884928244514, ""dens"": 836870911.2847852, ""key"": ""2021"", ""lml"": 1614.8606540919673, ""lml_delta"": -8.61630041981698e-07, ""ls_opt"": 0.2990078291761245, ""reviewed_lml"": 1614.8606549535973, ""sigma"": 0.003079226, ""state_sha256"": ""fee26f9072a983b91dbca70f0fd9735b51c4f7a0ca24627f5f4ca71fb4bdf3ba""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,109,300,300,"{""2016"": 2117.5731081021677, ""2021"": 1614.8606540919673}","{""2016"": 0.3390300109924915, ""2021"": 0.2990078291761245}","{""2016"": 40.57520166271924, ""2021"": 52.31884928244514}","{""2016"": ""ca144ef21f57c7ee6f4183d136754f60c9bbf1b2975f0a4ccb1f070142d39635"", ""2021"": ""fee26f9072a983b91dbca70f0fd9735b51c4f7a0ca24627f5f4ca71fb4bdf3ba""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3803,2852,3803
2016+2021,0.129,0.004345591138545,0.0030999208750000003,0.1,3.0583285155375646e-06,0.20620720832318373,0.8196521826177069,1.4719345897521414e-06,1.6917803864588355e-06,2.240805479658733e-06,3.291010824112755e-06,4.739760655754405e-06,2.4734003302660133e-06,3.0583285155375646e-06,1.4719345897521414e-06,1.6917803864588355e-06,2.240805479658733e-06,3.291010824112755e-06,4.739760655754405e-06,2.4734003302660133e-06,0.79,0.21,0.42,237,63,0,63,0.0033333333333333335,"[{""const_opt"": 40.587339920879856, ""dens"": 104476552.76109548, ""key"": ""2016"", ""lml"": 2119.8126076603644, ""lml_delta"": -7.752219062240329e-07, ""ls_opt"": 0.3394407041830795, ""reviewed_lml"": 2119.8126084355863, ""sigma"": 0.00559126140209, ""state_sha256"": ""bc8afc0cc8de3053c08603d765e9a342d13e7cc19436f9bedfbdf1cda39bebc0""}, {""const_opt"": 51.944222130789555, ""dens"": 816661383.882061, ""key"": ""2021"", ""lml"": 1609.9017437895454, ""lml_delta"": -2.3092529772839043e-06, ""ls_opt"": 0.2983957319493513, ""reviewed_lml"": 1609.9017460987984, ""sigma"": 0.0030999208750000003, ""state_sha256"": ""5470ccc2038ccb58c8a6d2093843be78e3530f3d23194b0cc2738a944ec310d4""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,110,300,300,"{""2016"": 2119.8126076603644, ""2021"": 1609.9017437895454}","{""2016"": 0.3394407041830795, ""2021"": 0.2983957319493513}","{""2016"": 40.587339920879856, ""2021"": 51.944222130789555}","{""2016"": ""bc8afc0cc8de3053c08603d765e9a342d13e7cc19436f9bedfbdf1cda39bebc0"", ""2021"": ""5470ccc2038ccb58c8a6d2093843be78e3530f3d23194b0cc2738a944ec310d4""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3756,2913,3756
2016+2021,0.13,0.004381095200000001,0.0031207875000000005,0.1,3.0831853274727848e-06,0.19995273347352666,0.8417900775537621,1.4541518230521698e-06,1.7119992337798081e-06,2.382560146355234e-06,3.293239520650803e-06,4.542945092560121e-06,2.506645047845537e-06,3.0831853274727848e-06,1.4541518230521698e-06,1.7119992337798081e-06,2.382560146355234e-06,3.293239520650803e-06,4.542945092560121e-06,2.506645047845537e-06,0.7866666666666666,0.21333333333333335,0.4266666666666667,236,64,0,64,0.0033333333333333335,"[{""const_opt"": 40.514316784523515, ""dens"": 98901422.65138666, ""key"": ""2016"", ""lml"": 2110.8857053799948, ""lml_delta"": 0.0, ""ls_opt"": 0.3398416765407699, ""reviewed_lml"": 2110.8857053799948, ""sigma"": 0.0056414029, ""state_sha256"": ""0af21d55a6003e4c220f690cd485638a1a41d3ed1028d3ac144e27181e51fe98""}, {""const_opt"": 52.24112396395822, ""dens"": 796778619.4646972, ""key"": ""2021"", ""lml"": 1615.5032132642873, ""lml_delta"": 0.0, ""ls_opt"": 0.2989046655265669, ""reviewed_lml"": 1615.5032132642873, ""sigma"": 0.0031207875000000005, ""state_sha256"": ""aa4d14d8fe9ba5427441bfce618dfb18ba68feffbf989fa7879f706e9b0d570c""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,111,300,300,"{""2016"": 2110.8857053799948, ""2021"": 1615.5032132642873}","{""2016"": 0.3398416765407699, ""2021"": 0.2989046655265669}","{""2016"": 40.514316784523515, ""2021"": 52.24112396395822}","{""2016"": ""0af21d55a6003e4c220f690cd485638a1a41d3ed1028d3ac144e27181e51fe98"", ""2021"": ""aa4d14d8fe9ba5427441bfce618dfb18ba68feffbf989fa7879f706e9b0d570c""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3799,2864,3799
2016+2021,0.131,0.004416649671345001,0.0031418258750000004,0.1,2.938679177622309e-06,0.259319044437502,0.6454461742064632,1.4351428886056264e-06,1.7524986994667084e-06,2.270237781556203e-06,3.1923991888155497e-06,4.610178973251521e-06,2.462763617139551e-06,2.938679177622309e-06,1.4351428886056264e-06,1.7524986994667084e-06,2.270237781556203e-06,3.1923991888155497e-06,4.610178973251521e-06,2.462763617139551e-06,0.7733333333333333,0.22666666666666666,0.4533333333333333,232,68,0,68,0.0033333333333333335,"[{""const_opt"": 40.75991073030962, ""dens"": 93651566.27589084, ""key"": ""2016"", ""lml"": 2113.596585904529, ""lml_delta"": -1.3039402801950928e-06, ""ls_opt"": 0.3402323562863056, ""reviewed_lml"": 2113.5965872084694, ""sigma"": 0.005691473467690002, ""state_sha256"": ""b7849acdc8f64840f6b4cc2637afa4e152f7c273e6afab66c5c55f1bab7f3211""}, {""const_opt"": 53.309226988985216, ""dens"": 777717056.7816086, ""key"": ""2021"", ""lml"": 1608.6598748178967, ""lml_delta"": -5.039446477894671e-07, ""ls_opt"": 0.3005311591487561, ""reviewed_lml"": 1608.6598753218414, ""sigma"": 0.0031418258750000004, ""state_sha256"": ""da4ae679b4328568aa457f0b697bc6f7005574058d4fe010a0c2e78f09dad83b""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,112,300,300,"{""2016"": 2113.596585904529, ""2021"": 1608.6598748178967}","{""2016"": 0.3402323562863056, ""2021"": 0.3005311591487561}","{""2016"": 40.75991073030962, ""2021"": 53.309226988985216}","{""2016"": ""b7849acdc8f64840f6b4cc2637afa4e152f7c273e6afab66c5c55f1bab7f3211"", ""2021"": ""da4ae679b4328568aa457f0b697bc6f7005574058d4fe010a0c2e78f09dad83b""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3774,2890,3774
2016+2021,0.132,0.00445224762432,0.003163036,0.1,2.6697110984145776e-06,0.34023270728925936,0.41182811232843725,1.473805734934076e-06,1.7582034860314399e-06,2.3463259619242213e-06,3.320686388116997e-06,4.944610632692865e-06,2.547474751242302e-06,2.6697110984145776e-06,1.473805734934076e-06,1.7582034860314399e-06,2.3463259619242213e-06,3.320686388116997e-06,4.944610632692865e-06,2.547474751242302e-06,0.6366666666666667,0.36333333333333334,0.7266666666666667,191,109,0,109,0.0033333333333333335,"[{""const_opt"": 40.85721187162523, ""dens"": 88682834.6683562, ""key"": ""2016"", ""lml"": 2108.8972220989153, ""lml_delta"": -2.2252124836086296e-06, ""ls_opt"": 0.3406121735976447, ""reviewed_lml"": 2108.897224324128, ""sigma"": 0.00574145924864, ""state_sha256"": ""23df6c5ea017697f4ba05f32db649c9de24511f2566416694e841d3c650c4aa8""}, {""const_opt"": 54.367742472201016, ""dens"": 758729637.4451472, ""key"": ""2021"", ""lml"": 1607.7524222808088, ""lml_delta"": -9.317727744928561e-07, ""ls_opt"": 0.3019741624768747, ""reviewed_lml"": 1607.7524232125816, ""sigma"": 0.003163036, ""state_sha256"": ""d313d7af1ed3a85079a7a921416804cc3b7a06acce9a97b1f052c3ef6067c6b6""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,113,300,300,"{""2016"": 2108.8972220989153, ""2021"": 1607.7524222808088}","{""2016"": 0.3406121735976447, ""2021"": 0.3019741624768747}","{""2016"": 40.85721187162523, ""2021"": 54.367742472201016}","{""2016"": ""23df6c5ea017697f4ba05f32db649c9de24511f2566416694e841d3c650c4aa8"", ""2021"": ""d313d7af1ed3a85079a7a921416804cc3b7a06acce9a97b1f052c3ef6067c6b6""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3816,2843,3816
2016+2021,0.133,0.004487881997345001,0.0031844178750000006,0.1,2.4841792047637953e-06,0.42282542408191737,0.19467057596923415,1.4197168227188675e-06,1.7777005204729929e-06,2.382047599442778e-06,3.260733598907037e-06,4.525483437891193e-06,2.522773864647878e-06,2.4841792047637953e-06,1.4197168227188675e-06,1.7777005204729929e-06,2.382047599442778e-06,3.260733598907037e-06,4.525483437891193e-06,2.522773864647878e-06,0.54,0.46,0.92,162,138,0,138,0.0033333333333333335,"[{""const_opt"": 41.15819861314526, ""dens"": 83962435.83251739, ""key"": ""2016"", ""lml"": 2110.0366136600746, ""lml_delta"": -7.944663593661971e-07, ""ls_opt"": 0.3409805605311415, ""reviewed_lml"": 2110.036614454541, ""sigma"": 0.00579134611969, ""state_sha256"": ""1b2915f0753e189434a7ce2d41419730d32775c8e0dca05de7e8157427168853""}, {""const_opt"": 53.29397188609974, ""dens"": 740120080.2932594, ""key"": ""2021"", ""lml"": 1605.1016163316126, ""lml_delta"": 0.0, ""ls_opt"": 0.300524513525567, ""reviewed_lml"": 1605.1016163316126, ""sigma"": 0.0031844178750000006, ""state_sha256"": ""62acf611e55304cd54eab4da13036c34ac93389a7f5d80a2c472996a91305871""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,114,300,300,"{""2016"": 2110.0366136600746, ""2021"": 1605.1016163316126}","{""2016"": 0.3409805605311415, ""2021"": 0.300524513525567}","{""2016"": 41.15819861314526, ""2021"": 53.29397188609974}","{""2016"": ""1b2915f0753e189434a7ce2d41419730d32775c8e0dca05de7e8157427168853"", ""2021"": ""62acf611e55304cd54eab4da13036c34ac93389a7f5d80a2c472996a91305871""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3789,2859,3789
2016+2021,0.134,0.004523545595520001,0.0032059715000000008,0.1,2.299692326662857e-06,0.5,0.0,1.5053682417838887e-06,1.7452825618632924e-06,2.308665130260754e-06,3.2462132931356407e-06,4.205319062375772e-06,2.4773037093756458e-06,2.299692326662857e-06,1.5053682417838887e-06,1.7452825618632924e-06,2.308665130260754e-06,3.2462132931356407e-06,4.205319062375772e-06,2.4773037093756458e-06,0.49333333333333335,0.5066666666666667,0.9866666666666667,148,152,0,148,0.0033333333333333335,"[{""const_opt"": 41.30882320901234, ""dens"": 79501335.13941182, ""key"": ""2016"", ""lml"": 2106.3690093093487, ""lml_delta"": -1.540509856567951e-06, ""ls_opt"": 0.3413369509455569, ""reviewed_lml"": 2106.3690108498586, ""sigma"": 0.005841119691040001, ""state_sha256"": ""d723bb103ab276529b408539670a2e60b1a7a593c0061c1e70bd21bcdba0f3c4""}, {""const_opt"": 53.43853543863564, ""dens"": 721731213.3148873, ""key"": ""2021"", ""lml"": 1607.0516732346682, ""lml_delta"": 0.0, ""ls_opt"": 0.300860773447506, ""reviewed_lml"": 1607.0516732346682, ""sigma"": 0.0032059715000000008, ""state_sha256"": ""75a4badfee80748556f0a700ba6cd8db496675870342bf64c2a35647fb9459be""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,115,300,300,"{""2016"": 2106.3690093093487, ""2021"": 1607.0516732346682}","{""2016"": 0.3413369509455569, ""2021"": 0.300860773447506}","{""2016"": 41.30882320901234, ""2021"": 53.43853543863564}","{""2016"": ""d723bb103ab276529b408539670a2e60b1a7a593c0061c1e70bd21bcdba0f3c4"", ""2021"": ""75a4badfee80748556f0a700ba6cd8db496675870342bf64c2a35647fb9459be""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3706,2934,3706
2016+2021,0.135,0.004559231090625001,0.0032276968750000004,0.1,2.1141918729417475e-06,0.5,0.0,1.5333829157950825e-06,1.8295468665455404e-06,2.3611343928030224e-06,3.4339130846350023e-06,4.66844488284635e-06,2.598393677961241e-06,2.1141918729417475e-06,1.5333829157950825e-06,1.8295468665455404e-06,2.3611343928030224e-06,3.4339130846350023e-06,4.66844488284635e-06,2.598393677961241e-06,0.36666666666666664,0.6333333333333333,0.7333333333333333,110,190,0,110,0.0033333333333333335,"[{""const_opt"": 41.12448041091262, ""dens"": 75305196.17474648, ""key"": ""2016"", ""lml"": 2109.9453529355133, ""lml_delta"": -8.982588042272255e-07, ""ls_opt"": 0.3416807804287084, ""reviewed_lml"": 2109.945353833772, ""sigma"": 0.005890765306250001, ""state_sha256"": ""15867e0f9e7970511d7668bcca4dd46503326844cfed94032e946156f5b6a886""}, {""const_opt"": 53.32549753959183, ""dens"": 703839749.1336825, ""key"": ""2021"", ""lml"": 1601.671189353733, ""lml_delta"": -1.7687596027826658e-06, ""ls_opt"": 0.300580723886095, ""reviewed_lml"": 1601.6711911224927, ""sigma"": 0.0032276968750000004, ""state_sha256"": ""e097b2cba2229b81e5199ac43f58e701ef866d55fa8bf11fc8a96c3264d734ab""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,116,300,300,"{""2016"": 2109.9453529355133, ""2021"": 1601.671189353733}","{""2016"": 0.3416807804287084, ""2021"": 0.300580723886095}","{""2016"": 41.12448041091262, ""2021"": 53.32549753959183}","{""2016"": ""15867e0f9e7970511d7668bcca4dd46503326844cfed94032e946156f5b6a886"", ""2021"": ""e097b2cba2229b81e5199ac43f58e701ef866d55fa8bf11fc8a96c3264d734ab""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3749,2887,3749
2016+2021,0.136,0.00459493102112,0.003249594,0.1,2.0031367406500192e-06,0.5,0.0,1.5359699226261544e-06,1.80990888241297e-06,2.2695399370560697e-06,3.309776464819404e-06,4.52010286500157e-06,2.534198804910935e-06,2.0031367406500192e-06,1.5359699226261544e-06,1.80990888241297e-06,2.2695399370560697e-06,3.309776464819404e-06,4.52010286500157e-06,2.534198804910935e-06,0.31333333333333335,0.6866666666666666,0.6266666666666667,94,206,0,94,0.0033333333333333335,"[{""const_opt"": 41.088519876130114, ""dens"": 71346997.50636277, ""key"": ""2016"", ""lml"": 2113.72322091535, ""lml_delta"": -1.7373513401253149e-06, ""ls_opt"": 0.3420114862266707, ""reviewed_lml"": 2113.723222652701, ""sigma"": 0.00594026804224, ""state_sha256"": ""92bc9cffbf92e78087faf35973132025a3a277815b43119e5b7f8c8411be3245""}, {""const_opt"": 53.310890526319795, ""dens"": 686424779.2721932, ""key"": ""2021"", ""lml"": 1606.6626692856744, ""lml_delta"": -6.838336048531346e-07, ""ls_opt"": 0.3003479098580462, ""reviewed_lml"": 1606.662669969508, ""sigma"": 0.003249594, ""state_sha256"": ""c7f99bab7aa9e2783b052ff7c8f8c367b9f6a18740c8852f4eafe7141652c343""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,117,300,300,"{""2016"": 2113.72322091535, ""2021"": 1606.6626692856744}","{""2016"": 0.3420114862266707, ""2021"": 0.3003479098580462}","{""2016"": 41.088519876130114, ""2021"": 53.310890526319795}","{""2016"": ""92bc9cffbf92e78087faf35973132025a3a277815b43119e5b7f8c8411be3245"", ""2021"": ""c7f99bab7aa9e2783b052ff7c8f8c367b9f6a18740c8852f4eafe7141652c343""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3693,2956,3693
2016+2021,0.137,0.004630637792145001,0.0032716628750000007,0.1,2.0051721831709243e-06,0.5,0.0,1.5592899712702033e-06,1.8387197499234777e-06,2.3991648531955788e-06,3.606252868194924e-06,4.82726719339779e-06,2.678982489219164e-06,2.0051721831709243e-06,1.5592899712702033e-06,1.8387197499234777e-06,2.3991648531955788e-06,3.606252868194924e-06,4.82726719339779e-06,2.678982489219164e-06,0.25,0.75,0.5,75,225,0,75,0.0033333333333333335,"[{""const_opt"": 41.25444421554134, ""dens"": 67566701.31224081, ""key"": ""2016"", ""lml"": 2109.976602768731, ""lml_delta"": 0.0, ""ls_opt"": 0.342328507175301, ""reviewed_lml"": 2109.976602768731, ""sigma"": 0.00598961270929, ""state_sha256"": ""dc0bc06319355c34e800710bee9c4600f9efcf3834e7f51d6fe3da9058dbc003""}, {""const_opt"": 52.76697748889836, ""dens"": 669116428.5880822, ""key"": ""2021"", ""lml"": 1602.7514898876193, ""lml_delta"": 0.0, ""ls_opt"": 0.2995061028518151, ""reviewed_lml"": 1602.7514898876193, ""sigma"": 0.0032716628750000007, ""state_sha256"": ""eb2420db2ac3d4f66663722f1861d6e9a6adc542ad628964b4d852b0eeb0834b""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,118,300,300,"{""2016"": 2109.976602768731, ""2021"": 1602.7514898876193}","{""2016"": 0.342328507175301, ""2021"": 0.2995061028518151}","{""2016"": 41.25444421554134, ""2021"": 52.76697748889836}","{""2016"": ""dc0bc06319355c34e800710bee9c4600f9efcf3834e7f51d6fe3da9058dbc003"", ""2021"": ""eb2420db2ac3d4f66663722f1861d6e9a6adc542ad628964b4d852b0eeb0834b""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3771,2898,3771
2016+2021,0.138,0.004666343675520002,0.0032939035000000005,0.1,2.077294438475852e-06,0.5,0.0,1.520165275663582e-06,1.8029633486993682e-06,2.349726724696504e-06,3.498824880124874e-06,4.8339574784779815e-06,2.604758736386321e-06,2.077294438475852e-06,1.520165275663582e-06,1.8029633486993682e-06,2.349726724696504e-06,3.498824880124874e-06,4.8339574784779815e-06,2.604758736386321e-06,0.3466666666666667,0.6533333333333333,0.6933333333333334,104,196,0,104,0.0033333333333333335,"[{""const_opt"": 41.265173091864845, ""dens"": 63994955.08206622, ""key"": ""2016"", ""lml"": 2116.2807981509304, ""lml_delta"": -7.839171303203329e-07, ""ls_opt"": 0.3426312836340184, ""reviewed_lml"": 2116.2807989348476, ""sigma"": 0.006038783851040003, ""state_sha256"": ""47c821067b792a0a8469e158b4cb75de32702172ea19864896b08f93c1bce1a0""}, {""const_opt"": 53.66430592396054, ""dens"": 652262296.7982231, ""key"": ""2021"", ""lml"": 1602.011970111524, ""lml_delta"": -1.0939143066934776e-06, ""ls_opt"": 0.3010068244675187, ""reviewed_lml"": 1602.0119712054384, ""sigma"": 0.0032939035000000005, ""state_sha256"": ""314d9e2b21c191503f0b2d2695b72a891af75b9f4332e2015e75ce4c55fc58d2""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,119,300,300,"{""2016"": 2116.2807981509304, ""2021"": 1602.011970111524}","{""2016"": 0.3426312836340184, ""2021"": 0.3010068244675187}","{""2016"": 41.265173091864845, ""2021"": 53.66430592396054}","{""2016"": ""47c821067b792a0a8469e158b4cb75de32702172ea19864896b08f93c1bce1a0"", ""2021"": ""314d9e2b21c191503f0b2d2695b72a891af75b9f4332e2015e75ce4c55fc58d2""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3775,2891,3775
2016+2021,0.139,0.004702040809745001,0.0033163158750000006,0.1,2.105650865831106e-06,0.5,0.0,1.5564077347941444e-06,1.8659813111775498e-06,2.37102754391379e-06,3.599380444621064e-06,4.590956121257483e-06,2.647457708617982e-06,2.105650865831106e-06,1.5564077347941444e-06,1.8659813111775498e-06,2.37102754391379e-06,3.599380444621064e-06,4.590956121257483e-06,2.647457708617982e-06,0.31333333333333335,0.6866666666666666,0.6266666666666667,94,206,0,94,0.0033333333333333335,"[{""const_opt"": 41.627479334200274, ""dens"": 60635664.96750772, ""key"": ""2016"", ""lml"": 2110.0934839343454, ""lml_delta"": -2.547394615248777e-07, ""ls_opt"": 0.3429192574216575, ""reviewed_lml"": 2110.093484189085, ""sigma"": 0.006087765744490002, ""state_sha256"": ""7fb1c30b8fead9816f93e71940d67e38483e4dbca3c8010dd7637dafb3f3781f""}, {""const_opt"": 53.4672108767334, ""dens"": 635785521.2448627, ""key"": ""2021"", ""lml"": 1602.0944227844143, ""lml_delta"": -1.9889459963451372e-06, ""ls_opt"": 0.3006605818443285, ""reviewed_lml"": 1602.0944247733603, ""sigma"": 0.0033163158750000006, ""state_sha256"": ""5031ae37bab55dd01fdd9603e74a8e7ebf4adaf8f09783b96f43d0afbdbf98bf""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,False,120,300,300,"{""2016"": 2110.0934839343454, ""2021"": 1602.0944227844143}","{""2016"": 0.3429192574216575, ""2021"": 0.3006605818443285}","{""2016"": 41.627479334200274, ""2021"": 53.4672108767334}","{""2016"": ""7fb1c30b8fead9816f93e71940d67e38483e4dbca3c8010dd7637dafb3f3781f"", ""2021"": ""5031ae37bab55dd01fdd9603e74a8e7ebf4adaf8f09783b96f43d0afbdbf98bf""}",fixed_reviewed_max_lml,0,campaign_local_deterministic_profile_cache_v1,301,3711,2953,3711
