group,scope_key,scope_label,dataset_set,source_state,source_file,mass_GeV,mass_MeV,A90_events,eps2_90,p0_local_asymptotic,Z_local_asymptotic,gp_support,edge_diagnostic,yield_coordinate,limit_method,pvalue_method,limit_coordinate
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1189999999999999,119.0,13714.61522509731,2.1382915123856115e-05,0.0007590518016275,3.171200426839683,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.12,120.0,12299.55052876056,2.0071946008509756e-05,0.0024533416178557,2.8130970983344104,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.121,121.0,11560.449299531569,1.9711844548318464e-05,0.0038076273109932,2.6686686048892754,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.122,122.0,10028.886857780331,1.789986506906188e-05,0.0133747492645874,2.215153963408414,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.123,123.0,8627.655433741133,1.6134408707594517e-05,0.0388714949406396,1.763934604850415,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.124,124.0,7401.8918147031245,1.4469468857499352e-05,0.0878160982318161,1.3543266217199983,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.125,125.0,6402.957245368652,1.312001295041194e-05,0.1619007278985573,0.986676088650738,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.126,126.0,5434.233281136509,1.1668206165521931e-05,0.2812336409599626,0.5791806557793183,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.127,127.0,3752.3143376587104,8.427526114625623e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.128,128.0,3625.9520740891344,8.53995865053825e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.129,129.0,3546.858466635951,8.760722716401748e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.13,130.0,3537.134427207141,9.14206248893396e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.131,131.0,3389.1205854188397,9.188271403855152e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.132,132.0,3326.8121400095824,9.46024186766876e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.133,133.0,3272.3302845636717,9.7611071484757e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.134,134.0,3154.3490466781896,9.846933322942576e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.135,135.0,2954.309616982575,9.67108258628403e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.136,136.0,2757.091583851201,9.46418135765928e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.137,137.0,2662.052464719608,9.562659502411186e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.138,138.0,2325.1171389675965,8.76282564042387e-06,0.499975650495596,6.103515625e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.139,139.0,2314.568423970484,9.14634797078026e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.14,140.0,2371.490805936264,9.799679681428429e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1409999999999999,141.0,1925.082570496846,8.34560775074971e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1419999999999999,142.0,1873.1707502814688,8.513852966046181e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1429999999999999,143.0,1825.496073128344,8.674605533708035e-06,0.499975650495596,6.103515625e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1439999999999999,144.0,2312.13564156115,1.1516318640620951e-05,0.499975650495596,6.103515625e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1449999999999999,145.0,1761.1553985781024,9.194239634208124e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1459999999999999,146.0,1747.3348515633556,9.529668446026891e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1469999999999999,147.0,1728.2336967159754,9.87143469687116e-06,0.4999655646006562,8.631674575031097e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1479999999999999,148.0,1773.7573504065188,1.0604688836514386e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1489999999999999,149.0,2476.781220087436,1.546628662085689e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1499999999999999,150.0,2526.6324077857503,1.6513381546508112e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.151,151.0,2910.397502666523,1.990750862792357e-05,0.3982639501782643,0.257843228878585,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.152,152.0,3150.8192007314515,2.253227140502236e-05,0.3023256298349265,0.5177234139842835,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.153,153.0,3284.872404540208,2.4493343875953196e-05,0.2498366956904216,0.6750037359315306,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.154,154.0,3375.991424494082,2.6308234133993785e-05,0.2094634245819982,0.8082844550380583,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.155,155.0,3531.324076234846,2.874244403731488e-05,0.1641721063678967,0.9774544600195256,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.156,156.0,3917.9156663825806,3.3208341728312387e-05,0.0944735191804371,1.313700423609624,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.157,157.0,4033.292676782164,3.5712026051313416e-05,0.0766718093219189,1.427820194629208,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.158,158.0,4208.2107481166,3.888003540214107e-05,0.0551233215761999,1.5970855302098488,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.159,159.0,4317.951427246484,4.162490422485343e-05,0.042430821460488,1.7231486723913043,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.16,160.0,4505.3393728811525,4.5155721185506805e-05,0.0261386299782249,1.94084352410498,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.161,161.0,4396.959927922168,4.594076865899493e-05,0.0288443254822284,1.8980564139174148,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.162,162.0,4420.86774337551,4.815815560559732e-05,0.0225527516734802,2.003669240480313,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.163,163.0,4125.691672967328,4.6799727007431534e-05,0.035099369411889,1.8106261671165889,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.164,164.0,3681.9574680903174,4.337892723252378e-05,0.0720446183799554,1.4607311507214986,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.165,165.0,3401.5556614691886,4.175513553007954e-05,0.0984236228620943,1.2905860790810395,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.166,166.0,2994.1006386605454,3.8240613628067426e-05,0.1653450390970671,0.9727248360110452,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.167,167.0,2926.6768979948074,3.888209485908508e-05,0.1564126435536963,1.00931145721571,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.168,168.0,2803.053904417239,3.864191597629229e-05,0.1595225730965647,0.9964220039066825,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.169,169.0,2518.053781056699,3.6083944378905134e-05,0.2227168260195253,0.7630498748217274,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.17,170.0,1943.2699389862505,2.8926361210109492e-05,0.4843217755292261,0.0393096022349063,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.171,171.0,1702.7904944525858,2.6339179923398733e-05,0.4999878252477922,3.0517578125e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1719999999999999,172.0,1498.062018606062,2.399036415302951e-05,0.4999878252477922,3.0517578125e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1729999999999999,173.0,1381.9338287170822,2.2965768050735707e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1739999999999999,174.0,1306.56226657255,2.2528330093982325e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1749999999999999,175.0,1300.8572278148563,2.3282939311984945e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1759999999999999,176.0,1238.7877459001706,2.3001742629885716e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1769999999999999,177.0,1245.865876903959,2.392567773656299e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1779999999999999,178.0,1237.1438992257845,2.4625818698482704e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1789999999999999,179.0,1254.8962537686873,2.58776043102832e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_full,2016 full (historical),2016,historical_v4p2,v4p2_individual_observed.csv,0.1799999999999999,180.0,1288.154876677021,2.753985883418996e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.05,50.0,14076.75044286111,2.114912798181075e-05,0.0583714361193752,1.568592709752724,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.051,51.0,9268.02846987386,1.1668772131417258e-05,0.4076375485856442,0.2336263142727887,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.052,52.0,7720.099749219618,8.276494498839676e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.053,53.0,7270.335378893861,6.728917629104411e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.054,54.0,7982.607683647813,6.456982786488673e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.055,55.0,8388.327835922177,5.996869104551762e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.056,56.0,10871.052344357502,6.93850072179586e-06,0.4347081215574105,0.1644000259900594,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.057,57.0,12469.59073044645,7.169604169274152e-06,0.3536623433085857,0.3754515313666307,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.058,58.0,11053.043490409247,5.770522500478123e-06,0.4732788893172958,0.0670300524055541,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.059,59.0,9930.974290186376,4.744486140904449e-06,0.4999311292015692,0.0001726334915006,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.06,60.0,8977.403283764563,3.953215400689063e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.061,61.0,8905.884509075697,3.638417205657486e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.062,62.0,11148.068617002198,4.250821843582584e-06,0.499831301689856,0.0004228639666916,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.063,63.0,14631.86803423478,5.237732579829153e-06,0.2611547899376208,0.639789315354666,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.064,64.0,23183.30268635576,7.835806820615999e-06,0.0216865035958876,2.020100083657229,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.065,65.0,26243.50213729099,8.420887219392701e-06,0.008133321058387,2.4028773513795936,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.066,66.0,26459.44178038449,8.098362043505563e-06,0.0089911932808614,2.365980602330801,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.067,67.0,17910.851452499726,5.252567943582219e-06,0.1243584077607412,1.1534717276307562,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.068,68.0,9991.1395454355,2.819769153343404e-06,0.4999026019832914,0.000244140625,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.069,69.0,7152.030469497751,1.949778879511259e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.07,70.0,6355.926185460946,1.679797541348446e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.071,71.0,6015.427896347477,1.5456287923601888e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.072,72.0,6386.144481952888,1.5998860339444171e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.073,73.0,7876.956406950992,1.928729730052807e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.074,74.0,10795.987619781365,2.589549229604552e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.075,75.0,16387.03976636025,3.859459501022536e-06,0.1758259503099344,0.931389924872462,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.076,76.0,21821.79108182263,5.055241893348512e-06,0.0352920262217263,1.8081442519480613,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.077,77.0,27113.93568266872,6.189369784398206e-06,0.0047374170030692,2.594428421826911,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
