dataset,mass_GeV,sigma_mass_res_GeV,cls_alpha,eps2_obs,A_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,A_lo2,A_lo1,A_med,A_hi1,A_hi2,A_mean,ul_eps2_obs,ul_A_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,toy_A_uls_q02,toy_A_uls_q16,toy_A_uls_q50,toy_A_uls_q84,toy_A_uls_q97,toy_A_uls_mean,p_strong,p_weak,p_two,cls_statistic,cls_calibration,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bands_full_toy_bkg_mode,mass_MeV,dataset_set,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2021,0.141,0.003361655875,0.1,1.3861521841731028e-05,3227.5024644514365,0.1697686380640138,0.9550799328839562,6.286907741282981e-06,7.402528180242291e-06,9.763096322433703e-06,1.3999388355021287e-05,1.925176055823709e-05,1.0609709046536069e-05,1463.8371212374534,1723.597034849069,2273.229289042949,3259.60316136554,4482.560093775369,2470.353723479154,1.3861521841731028e-05,3227.5024644514365,6.286907741282981e-06,7.402528180242291e-06,9.763096322433703e-06,1.3999388355021287e-05,1.925176055823709e-05,1.0609709046536069e-05,1463.8371212374534,1723.597034849069,2273.229289042949,3259.60316136554,4482.560093775369,2470.353723479154,0.8325,0.1675,0.335,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,141.0,2021,0.211316749,211.316749,1.0,1.0,1.3861521841731028e-05,1.3861521841731028e-05,1.3861521841731028e-05,1.3861521841731028e-05,6.286907741282981e-06,6.286907741282981e-06,7.402528180242291e-06,7.402528180242291e-06,9.763096322433703e-06,9.763096322433703e-06,1.3999388355021287e-05,1.3999388355021287e-05,1.925176055823709e-05,1.925176055823709e-05,1.0609709046536069e-05,1.0609709046536069e-05,6.286907741282981e-06,6.286907741282981e-06,7.402528180242291e-06,7.402528180242291e-06,9.763096322433703e-06,9.763096322433703e-06,1.3999388355021287e-05,1.3999388355021287e-05,1.925176055823709e-05,1.925176055823709e-05,1.0609709046536069e-05,1.0609709046536069e-05
2021,0.142,0.0033845835,0.1,1.5169431484378827e-05,3446.129160552263,0.1163885439118798,1.193235671878878,6.288170314212629e-06,7.439248629572589e-06,9.74818753619718e-06,1.4191213081613316e-05,1.9274854384096538e-05,1.06674071916275e-05,1428.5207134257073,1690.017958904302,2214.5532194542125,3223.901520272497,4378.7822784812615,2423.377766556938,1.5169431484378827e-05,3446.129160552263,6.288170314212629e-06,7.439248629572589e-06,9.74818753619718e-06,1.4191213081613316e-05,1.9274854384096538e-05,1.06674071916275e-05,1428.5207134257073,1690.017958904302,2214.5532194542125,3223.901520272497,4378.7822784812615,2423.377766556938,0.8791,0.1209,0.2418,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,142.0,2021,0.211316749,211.316749,1.0,1.0,1.5169431484378827e-05,1.5169431484378827e-05,1.5169431484378827e-05,1.5169431484378827e-05,6.288170314212629e-06,6.288170314212629e-06,7.439248629572589e-06,7.439248629572589e-06,9.74818753619718e-06,9.74818753619718e-06,1.4191213081613316e-05,1.4191213081613316e-05,1.9274854384096538e-05,1.9274854384096538e-05,1.06674071916275e-05,1.06674071916275e-05,6.288170314212629e-06,6.288170314212629e-06,7.439248629572589e-06,7.439248629572589e-06,9.74818753619718e-06,9.74818753619718e-06,1.4191213081613316e-05,1.4191213081613316e-05,1.9274854384096538e-05,1.9274854384096538e-05,1.06674071916275e-05,1.06674071916275e-05
2021,0.143,0.003407682875,0.1,1.5353956561509124e-05,3455.127850176882,0.1091556774845745,1.2310307732979338,6.298425380360496e-06,7.4041963098329885e-06,9.710147546573445e-06,1.4126381304631612e-05,1.92949141255182e-05,1.0644117862596236e-05,1417.345741259901,1666.1793183923392,2185.091580993444,3178.884431014268,4341.968462316444,2395.264563911644,1.5353956561509124e-05,3455.127850176882,6.298425380360496e-06,7.4041963098329885e-06,9.710147546573445e-06,1.4126381304631612e-05,1.92949141255182e-05,1.0644117862596236e-05,1417.345741259901,1666.1793183923392,2185.091580993444,3178.884431014268,4341.968462316444,2395.264563911644,0.8886,0.1114,0.2228,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,143.0,2021,0.211316749,211.316749,1.0,1.0,1.5353956561509124e-05,1.5353956561509124e-05,1.5353956561509124e-05,1.5353956561509124e-05,6.298425380360496e-06,6.298425380360496e-06,7.4041963098329885e-06,7.4041963098329885e-06,9.710147546573445e-06,9.710147546573445e-06,1.4126381304631612e-05,1.4126381304631612e-05,1.92949141255182e-05,1.92949141255182e-05,1.0644117862596236e-05,1.0644117862596236e-05,6.298425380360496e-06,6.298425380360496e-06,7.4041963098329885e-06,7.4041963098329885e-06,9.710147546573445e-06,9.710147546573445e-06,1.4126381304631612e-05,1.4126381304631612e-05,1.92949141255182e-05,1.92949141255182e-05,1.0644117862596236e-05,1.0644117862596236e-05
2021,0.144,0.003430954,0.1,1.5170425866260524e-05,3332.3185529499924,0.1275172836168952,1.1382057763830145,6.397684581503147e-06,7.560262997881069e-06,9.953936520197747e-06,1.4413347854573809e-05,1.988624472610341e-05,1.0865520788433943e-05,1405.3081445972723,1660.678801974231,2186.470415106264,3166.019654908838,4368.189979206765,2386.7079823572085,1.5170425866260524e-05,3332.3185529499924,6.397684581503147e-06,7.560262997881069e-06,9.953936520197747e-06,1.4413347854573809e-05,1.988624472610341e-05,1.0865520788433943e-05,1405.3081445972723,1660.678801974231,2186.470415106264,3166.019654908838,4368.189979206765,2386.7079823572085,0.8727,0.1273,0.2546,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,144.0,2021,0.211316749,211.316749,1.0,1.0,1.5170425866260524e-05,1.5170425866260524e-05,1.5170425866260524e-05,1.5170425866260524e-05,6.397684581503147e-06,6.397684581503147e-06,7.560262997881069e-06,7.560262997881069e-06,9.953936520197747e-06,9.953936520197747e-06,1.4413347854573809e-05,1.4413347854573809e-05,1.988624472610341e-05,1.988624472610341e-05,1.0865520788433943e-05,1.0865520788433943e-05,6.397684581503147e-06,6.397684581503147e-06,7.560262997881069e-06,7.560262997881069e-06,9.953936520197747e-06,9.953936520197747e-06,1.4413347854573809e-05,1.4413347854573809e-05,1.988624472610341e-05,1.988624472610341e-05,1.0865520788433943e-05,1.0865520788433943e-05
2021,0.145,0.003454396875,0.1,1.4181682345096431e-05,3061.9100758058544,0.1703554210583109,0.9527616638883122,6.403909877999695e-06,7.544601374593875e-06,9.907759370883626e-06,1.4467032423678094e-05,1.9983243246065365e-05,1.0863914685307696e-05,1382.6424610885315,1628.9245806436518,2139.1445322323057,3123.518865192065,4314.50178853874,2345.584185866394,1.4181682345096431e-05,3061.9100758058544,6.403909877999695e-06,7.544601374593875e-06,9.907759370883626e-06,1.4467032423678094e-05,1.9983243246065365e-05,1.0863914685307696e-05,1382.6424610885315,1628.9245806436518,2139.1445322323057,3123.518865192065,4314.50178853874,2345.584185866394,0.8271,0.1729,0.3458,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,145.0,2021,0.211316749,211.316749,1.0,1.0,1.4181682345096431e-05,1.4181682345096431e-05,1.4181682345096431e-05,1.4181682345096431e-05,6.403909877999695e-06,6.403909877999695e-06,7.544601374593875e-06,7.544601374593875e-06,9.907759370883626e-06,9.907759370883626e-06,1.4467032423678094e-05,1.4467032423678094e-05,1.9983243246065365e-05,1.9983243246065365e-05,1.0863914685307696e-05,1.0863914685307696e-05,6.403909877999695e-06,6.403909877999695e-06,7.544601374593875e-06,7.544601374593875e-06,9.907759370883626e-06,9.907759370883626e-06,1.4467032423678094e-05,1.4467032423678094e-05,1.9983243246065365e-05,1.9983243246065365e-05,1.0863914685307696e-05,1.0863914685307696e-05
2021,0.146,0.0034780115,0.1,1.2351308239468135e-05,2618.9888464264104,0.2967322988558176,0.5338221352357153,6.516313571440271e-06,7.669379746929229e-06,1.0103487821906484e-05,1.4498174518176404e-05,1.963379169436741e-05,1.0983230484008637e-05,1381.7283345649878,1626.226115224956,2142.3578298388893,3074.2134048046933,4163.176925363656,2328.8997066263664,1.2351308239468135e-05,2618.9888464264104,6.516313571440271e-06,7.669379746929229e-06,1.0103487821906484e-05,1.4498174518176404e-05,1.963379169436741e-05,1.0983230484008637e-05,1381.7283345649878,1626.226115224956,2142.3578298388893,3074.2134048046933,4163.176925363656,2328.8997066263664,0.7032,0.2968,0.5936,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,146.0,2021,0.211316749,211.316749,1.0,1.0,1.2351308239468135e-05,1.2351308239468135e-05,1.2351308239468135e-05,1.2351308239468135e-05,6.516313571440271e-06,6.516313571440271e-06,7.669379746929229e-06,7.669379746929229e-06,1.0103487821906484e-05,1.0103487821906484e-05,1.4498174518176404e-05,1.4498174518176404e-05,1.963379169436741e-05,1.963379169436741e-05,1.0983230484008637e-05,1.0983230484008637e-05,6.516313571440271e-06,6.516313571440271e-06,7.669379746929229e-06,7.669379746929229e-06,1.0103487821906484e-05,1.0103487821906484e-05,1.4498174518176404e-05,1.4498174518176404e-05,1.963379169436741e-05,1.963379169436741e-05,1.0983230484008637e-05,1.0983230484008637e-05
2021,0.147,0.0035017978749999,0.1,1.1738076960563553e-05,2425.157792032789,0.3599997176344678,0.3584595480018717,6.6625427880498165e-06,7.778126700890625e-06,1.0282157235108443e-05,1.4821133623114644e-05,2.0278430172311087e-05,1.1205749196282822e-05,1376.521691881558,1607.0080848385887,2124.3559589365973,3062.135971131848,4189.646490459879,2315.175651874899,1.1738076960563553e-05,2425.157792032789,6.6625427880498165e-06,7.778126700890625e-06,1.0282157235108443e-05,1.4821133623114644e-05,2.0278430172311087e-05,1.1205749196282822e-05,1376.521691881558,1607.0080848385887,2124.3559589365973,3062.135971131848,4189.646490459879,2315.175651874899,0.6383,0.3617,0.7234,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,147.0,2021,0.211316749,211.316749,1.0,1.0,1.1738076960563553e-05,1.1738076960563553e-05,1.1738076960563553e-05,1.1738076960563553e-05,6.6625427880498165e-06,6.6625427880498165e-06,7.778126700890625e-06,7.778126700890625e-06,1.0282157235108443e-05,1.0282157235108443e-05,1.4821133623114644e-05,1.4821133623114644e-05,2.0278430172311087e-05,2.0278430172311087e-05,1.1205749196282822e-05,1.1205749196282822e-05,6.6625427880498165e-06,6.6625427880498165e-06,7.778126700890625e-06,7.778126700890625e-06,1.0282157235108443e-05,1.0282157235108443e-05,1.4821133623114644e-05,1.4821133623114644e-05,2.0278430172311087e-05,2.0278430172311087e-05,1.1205749196282822e-05,1.1205749196282822e-05
2021,0.148,0.0035257559999999,0.1,1.1201396032513295e-05,2274.556593667001,0.4130243605976613,0.2197720077989952,6.684379277620239e-06,7.827347158980363e-06,1.0307694080811488e-05,1.5044386729425227e-05,2.0494048554138023e-05,1.1254559085121626e-05,1357.3307216663782,1589.421893458825,2093.081386369977,3054.914667222294,4161.523539962472,2285.3518884230075,1.1201396032513295e-05,2274.556593667001,6.684379277620239e-06,7.827347158980363e-06,1.0307694080811488e-05,1.5044386729425227e-05,2.0494048554138023e-05,1.1254559085121626e-05,1357.3307216663782,1589.421893458825,2093.081386369977,3054.914667222294,4161.523539962472,2285.3518884230075,0.5841,0.4159,0.8318,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,148.0,2021,0.211316749,211.316749,1.0,1.0,1.1201396032513295e-05,1.1201396032513295e-05,1.1201396032513295e-05,1.1201396032513295e-05,6.684379277620239e-06,6.684379277620239e-06,7.827347158980363e-06,7.827347158980363e-06,1.0307694080811488e-05,1.0307694080811488e-05,1.5044386729425227e-05,1.5044386729425227e-05,2.0494048554138023e-05,2.0494048554138023e-05,1.1254559085121626e-05,1.1254559085121626e-05,6.684379277620239e-06,6.684379277620239e-06,7.827347158980363e-06,7.827347158980363e-06,1.0307694080811488e-05,1.0307694080811488e-05,1.5044386729425227e-05,1.5044386729425227e-05,2.0494048554138023e-05,2.0494048554138023e-05,1.1254559085121626e-05,1.1254559085121626e-05
2021,0.149,0.003549885875,0.1,1.0686304527120332e-05,2130.3917591738145,0.4713188751892711,0.0719549615399871,6.720203369828999e-06,7.904311713031739e-06,1.0379225113748872e-05,1.4923599668765056e-05,2.0582746560551667e-05,1.131836599662663e-05,1339.7209337168074,1575.7814586556235,2069.173266850465,2975.127058269742,4103.31874245948,2256.3977645716755,1.0686304527120332e-05,2130.3917591738145,6.720203369828999e-06,7.904311713031739e-06,1.0379225113748872e-05,1.4923599668765056e-05,2.0582746560551667e-05,1.131836599662663e-05,1339.7209337168074,1575.7814586556235,2069.173266850465,2975.127058269742,4103.31874245948,2256.3977645716755,0.532,0.468,0.936,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,149.0,2021,0.211316749,211.316749,1.0,1.0,1.0686304527120332e-05,1.0686304527120332e-05,1.0686304527120332e-05,1.0686304527120332e-05,6.720203369828999e-06,6.720203369828999e-06,7.904311713031739e-06,7.904311713031739e-06,1.0379225113748872e-05,1.0379225113748872e-05,1.4923599668765056e-05,1.4923599668765056e-05,2.0582746560551667e-05,2.0582746560551667e-05,1.131836599662663e-05,1.131836599662663e-05,6.720203369828999e-06,6.720203369828999e-06,7.904311713031739e-06,7.904311713031739e-06,1.0379225113748872e-05,1.0379225113748872e-05,1.4923599668765056e-05,1.4923599668765056e-05,2.0582746560551667e-05,2.0582746560551667e-05,1.131836599662663e-05,1.131836599662663e-05
2021,0.15,0.0035741875,0.1,1.0381556442540732e-05,2033.4373672071497,0.4991081637861675,0.0022355037319106,6.815979264247446e-06,7.986593248499534e-06,1.0500041614947095e-05,1.5166928058254136e-05,2.092720499413842e-05,1.1463488877379377e-05,1335.0471103962764,1564.3354865013605,2056.645079688855,2970.7489845182267,4099.015485954496,2245.355671940258,1.0381556442540732e-05,2033.4373672071497,6.815979264247446e-06,7.986593248499534e-06,1.0500041614947095e-05,1.5166928058254136e-05,2.092720499413842e-05,1.1463488877379377e-05,1335.0471103962764,1564.3354865013605,2056.645079688855,2970.7489845182267,4099.015485954496,2245.355671940258,0.4867,0.5133,0.9734,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,150.0,2021,0.211316749,211.316749,1.0,1.0,1.0381556442540732e-05,1.0381556442540732e-05,1.0381556442540732e-05,1.0381556442540732e-05,6.815979264247446e-06,6.815979264247446e-06,7.986593248499534e-06,7.986593248499534e-06,1.0500041614947095e-05,1.0500041614947095e-05,1.5166928058254136e-05,1.5166928058254136e-05,2.092720499413842e-05,2.092720499413842e-05,1.1463488877379377e-05,1.1463488877379377e-05,6.815979264247446e-06,6.815979264247446e-06,7.986593248499534e-06,7.986593248499534e-06,1.0500041614947095e-05,1.0500041614947095e-05,1.5166928058254136e-05,1.5166928058254136e-05,2.092720499413842e-05,2.092720499413842e-05,1.1463488877379377e-05,1.1463488877379377e-05
2021,0.151,0.003598660875,0.1,1.0783721802307262e-05,2056.505484550743,0.493433171585064,0.0164613411867007,6.932782879293732e-06,8.123891549862568e-06,1.0725876785795392e-05,1.5471482048548357e-05,2.1093201542864825e-05,1.1660388336904554e-05,1322.1136705711926,1549.2635876987526,2045.4741731082372,2950.482984470216,4022.570820619147,2223.6898360735804,1.0783721802307262e-05,2056.505484550743,6.932782879293732e-06,8.123891549862568e-06,1.0725876785795392e-05,1.5471482048548357e-05,2.1093201542864825e-05,1.1660388336904554e-05,1322.1136705711926,1549.2635876987526,2045.4741731082372,2950.482984470216,4022.570820619147,2223.6898360735804,0.5064,0.4936,0.9872,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,151.0,2021,0.211316749,211.316749,1.0,1.0,1.0783721802307262e-05,1.0783721802307262e-05,1.0783721802307262e-05,1.0783721802307262e-05,6.932782879293732e-06,6.932782879293732e-06,8.123891549862568e-06,8.123891549862568e-06,1.0725876785795392e-05,1.0725876785795392e-05,1.5471482048548357e-05,1.5471482048548357e-05,2.1093201542864825e-05,2.1093201542864825e-05,1.1660388336904554e-05,1.1660388336904554e-05,6.932782879293732e-06,6.932782879293732e-06,8.123891549862568e-06,8.123891549862568e-06,1.0725876785795392e-05,1.0725876785795392e-05,1.5471482048548357e-05,1.5471482048548357e-05,2.1093201542864825e-05,2.1093201542864825e-05,1.1660388336904554e-05,1.1660388336904554e-05
2021,0.152,0.003623306,0.1,1.1299234048156356e-05,2132.4653920400774,0.4424962940215521,0.1446431989388237,6.929117316639501e-06,8.115794323311932e-06,1.0765338002305904e-05,1.5499311542695384e-05,2.129988114162684e-05,1.1688122944337544e-05,1307.708364314331,1531.665814657752,2031.705036438018,2925.131502222322,4019.8529560061206,2205.859049426116,1.1299234048156356e-05,2132.4653920400774,6.929117316639501e-06,8.115794323311932e-06,1.0765338002305904e-05,1.5499311542695384e-05,2.129988114162684e-05,1.1688122944337544e-05,1307.708364314331,1531.665814657752,2031.705036438018,2925.131502222322,4019.8529560061206,2205.859049426116,0.5511,0.4489,0.8978,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,152.0,2021,0.211316749,211.316749,1.0,1.0,1.1299234048156356e-05,1.1299234048156356e-05,1.1299234048156356e-05,1.1299234048156356e-05,6.929117316639501e-06,6.929117316639501e-06,8.115794323311932e-06,8.115794323311932e-06,1.0765338002305904e-05,1.0765338002305904e-05,1.5499311542695384e-05,1.5499311542695384e-05,2.129988114162684e-05,2.129988114162684e-05,1.1688122944337544e-05,1.1688122944337544e-05,6.929117316639501e-06,6.929117316639501e-06,8.115794323311932e-06,8.115794323311932e-06,1.0765338002305904e-05,1.0765338002305904e-05,1.5499311542695384e-05,1.5499311542695384e-05,2.129988114162684e-05,2.129988114162684e-05,1.1688122944337544e-05,1.1688122944337544e-05
2021,0.153,0.003648122875,0.1,1.1734416400894168e-05,2158.515999597133,0.419378041490447,0.2034848537722103,7.0236408903173365e-06,8.199979621337797e-06,1.0827359187513266e-05,1.575208227837282e-05,2.170119657839885e-05,1.182711405493262e-05,1291.9808467014493,1508.3653591566208,1991.6651362271,2897.5554014128293,3991.879819545784,2175.5674968792537,1.1734416400894168e-05,2158.515999597133,7.0236408903173365e-06,8.199979621337797e-06,1.0827359187513266e-05,1.575208227837282e-05,2.170119657839885e-05,1.182711405493262e-05,1291.9808467014493,1508.3653591566208,1991.6651362271,2897.5554014128293,3991.879819545784,2175.5674968792537,0.5811,0.4189,0.8378,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,153.0,2021,0.211316749,211.316749,1.0,1.0,1.1734416400894168e-05,1.1734416400894168e-05,1.1734416400894168e-05,1.1734416400894168e-05,7.0236408903173365e-06,7.0236408903173365e-06,8.199979621337797e-06,8.199979621337797e-06,1.0827359187513266e-05,1.0827359187513266e-05,1.575208227837282e-05,1.575208227837282e-05,2.170119657839885e-05,2.170119657839885e-05,1.182711405493262e-05,1.182711405493262e-05,7.0236408903173365e-06,7.0236408903173365e-06,8.199979621337797e-06,8.199979621337797e-06,1.0827359187513266e-05,1.0827359187513266e-05,1.575208227837282e-05,1.575208227837282e-05,2.170119657839885e-05,2.170119657839885e-05,1.182711405493262e-05,1.182711405493262e-05
2021,0.154,0.0036731115,0.1,1.1694178783804098e-05,2113.662978033612,0.438428629874905,0.1549544085951155,7.100786838758083e-06,8.351658860796113e-06,1.096042782614458e-05,1.5778403413840182e-05,2.161388743359265e-05,1.1944664391784216e-05,1283.4308875778097,1509.5196050601812,1981.0412469164544,2851.865681624577,3906.599559008076,2158.936969983441,1.1694178783804098e-05,2113.662978033612,7.100786838758083e-06,8.351658860796113e-06,1.096042782614458e-05,1.5778403413840182e-05,2.161388743359265e-05,1.1944664391784216e-05,1283.4308875778097,1509.5196050601812,1981.0412469164544,2851.865681624577,3906.599559008076,2158.936969983441,0.5714,0.4286,0.8572,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,154.0,2021,0.211316749,211.316749,1.0,1.0,1.1694178783804098e-05,1.1694178783804098e-05,1.1694178783804098e-05,1.1694178783804098e-05,7.100786838758083e-06,7.100786838758083e-06,8.351658860796113e-06,8.351658860796113e-06,1.096042782614458e-05,1.096042782614458e-05,1.5778403413840182e-05,1.5778403413840182e-05,2.161388743359265e-05,2.161388743359265e-05,1.1944664391784216e-05,1.1944664391784216e-05,7.100786838758083e-06,7.100786838758083e-06,8.351658860796113e-06,8.351658860796113e-06,1.096042782614458e-05,1.096042782614458e-05,1.5778403413840182e-05,1.5778403413840182e-05,2.161388743359265e-05,2.161388743359265e-05,1.1944664391784216e-05,1.1944664391784216e-05
2021,0.155,0.003698271875,0.1,1.185178980297265e-05,2103.2101751246832,0.4254458432251301,0.1879808201485842,7.111465831767397e-06,8.340585025384032e-06,1.108960155958766e-05,1.5873692464248555e-05,2.203334470949383e-05,1.202482789540143e-05,1261.995660239708,1480.1142767044685,1967.952792442648,2816.934156158745,3910.021655413928,2133.9173917333587,1.185178980297265e-05,2103.2101751246832,7.111465831767397e-06,8.340585025384032e-06,1.108960155958766e-05,1.5873692464248555e-05,2.203334470949383e-05,1.202482789540143e-05,1261.995660239708,1480.1142767044685,1967.952792442648,2816.934156158745,3910.021655413928,2133.9173917333587,0.5719,0.4281,0.8562,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,155.0,2021,0.211316749,211.316749,1.0,1.0,1.185178980297265e-05,1.185178980297265e-05,1.185178980297265e-05,1.185178980297265e-05,7.111465831767397e-06,7.111465831767397e-06,8.340585025384032e-06,8.340585025384032e-06,1.108960155958766e-05,1.108960155958766e-05,1.5873692464248555e-05,1.5873692464248555e-05,2.203334470949383e-05,2.203334470949383e-05,1.202482789540143e-05,1.202482789540143e-05,7.111465831767397e-06,7.111465831767397e-06,8.340585025384032e-06,8.340585025384032e-06,1.108960155958766e-05,1.108960155958766e-05,1.5873692464248555e-05,1.5873692464248555e-05,2.203334470949383e-05,2.203334470949383e-05,1.202482789540143e-05,1.202482789540143e-05
2021,0.156,0.003723604,0.1,1.1958080108037648e-05,2081.641460175764,0.4321261092991287,0.1709638143558075,7.18322257406286e-06,8.419300675729198e-06,1.111647420058404e-05,1.605199167489301e-05,2.2022852674887207e-05,1.2117511802635231e-05,1250.4426958796753,1465.6169881738465,1935.1361905792896,2794.302353468418,3833.6992882807326,2109.395047920784,1.1958080108037648e-05,2081.641460175764,7.18322257406286e-06,8.419300675729198e-06,1.111647420058404e-05,1.605199167489301e-05,2.2022852674887207e-05,1.2117511802635231e-05,1250.4426958796753,1465.6169881738465,1935.1361905792896,2794.302353468418,3833.6992882807326,2109.395047920784,0.5741,0.4259,0.8518,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,156.0,2021,0.211316749,211.316749,1.0,1.0,1.1958080108037648e-05,1.1958080108037648e-05,1.1958080108037648e-05,1.1958080108037648e-05,7.18322257406286e-06,7.18322257406286e-06,8.419300675729198e-06,8.419300675729198e-06,1.111647420058404e-05,1.111647420058404e-05,1.605199167489301e-05,1.605199167489301e-05,2.2022852674887207e-05,2.2022852674887207e-05,1.2117511802635231e-05,1.2117511802635231e-05,7.18322257406286e-06,7.18322257406286e-06,8.419300675729198e-06,8.419300675729198e-06,1.111647420058404e-05,1.111647420058404e-05,1.605199167489301e-05,1.605199167489301e-05,2.2022852674887207e-05,2.2022852674887207e-05,1.2117511802635231e-05,1.2117511802635231e-05
2021,0.157,0.003749107875,0.1,1.1499985640389658e-05,1948.3865380237112,0.4918593964262289,0.0204068833788825,7.31688515396855e-06,8.629301809399304e-06,1.1410124517536187e-05,1.6374470103491263e-05,2.237263075718836e-05,1.238776906673602e-05,1239.6642030741552,1462.0205627845955,1933.161805790614,2774.246691653529,3790.4858275983056,2098.7993585839986,1.1499985640389658e-05,1948.3865380237112,7.31688515396855e-06,8.629301809399304e-06,1.1410124517536187e-05,1.6374470103491263e-05,2.237263075718836e-05,1.238776906673602e-05,1239.6642030741552,1462.0205627845955,1933.161805790614,2774.246691653529,3790.4858275983056,2098.7993585839986,0.509,0.491,0.982,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,157.0,2021,0.211316749,211.316749,1.0,1.0,1.1499985640389658e-05,1.1499985640389658e-05,1.1499985640389658e-05,1.1499985640389658e-05,7.31688515396855e-06,7.31688515396855e-06,8.629301809399304e-06,8.629301809399304e-06,1.1410124517536187e-05,1.1410124517536187e-05,1.6374470103491263e-05,1.6374470103491263e-05,2.237263075718836e-05,2.237263075718836e-05,1.238776906673602e-05,1.238776906673602e-05,7.31688515396855e-06,7.31688515396855e-06,8.629301809399304e-06,8.629301809399304e-06,1.1410124517536187e-05,1.1410124517536187e-05,1.6374470103491263e-05,1.6374470103491263e-05,2.237263075718836e-05,2.237263075718836e-05,1.238776906673602e-05,1.238776906673602e-05
2021,0.158,0.0037747835,0.1,1.0626364492934803e-05,1781.6888628084175,0.5,0.0,7.325933188405615e-06,8.577102527363569e-06,1.1306417485090728e-05,1.6287796069629052e-05,2.2604327296041007e-05,1.2343591567431773e-05,1228.316004042506,1438.0956025299176,1895.7111931217944,2730.923155915394,3789.995931478695,2069.610885018229,1.0626364492934803e-05,1781.6888628084175,7.325933188405615e-06,8.577102527363569e-06,1.1306417485090728e-05,1.6287796069629052e-05,2.2604327296041007e-05,1.2343591567431773e-05,1228.316004042506,1438.0956025299176,1895.7111931217944,2730.923155915394,3789.995931478695,2069.610885018229,0.4295,0.5705,0.859,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,158.0,2021,0.211316749,211.316749,1.0,1.0,1.0626364492934803e-05,1.0626364492934803e-05,1.0626364492934803e-05,1.0626364492934803e-05,7.325933188405615e-06,7.325933188405615e-06,8.577102527363569e-06,8.577102527363569e-06,1.1306417485090728e-05,1.1306417485090728e-05,1.6287796069629052e-05,1.6287796069629052e-05,2.2604327296041007e-05,2.2604327296041007e-05,1.2343591567431773e-05,1.2343591567431773e-05,7.325933188405615e-06,7.325933188405615e-06,8.577102527363569e-06,8.577102527363569e-06,1.1306417485090728e-05,1.1306417485090728e-05,1.6287796069629052e-05,1.6287796069629052e-05,2.2604327296041007e-05,2.2604327296041007e-05,1.2343591567431773e-05,1.2343591567431773e-05
